	's/adv	100/noun	11/noun	11/num	1996/noun	200_meter/noun	400/noun	A_merk/noun	Afrikaan/noun	Amerikaan/noun	Anker/name	Australië/name	Bauer/name	Belg/noun	Brit/noun	Brussel/name	Canadees/noun	Carpenter/name	Deen/noun	Donovan/name	Duitsland/name	Durand/name	EK/noun	Engeland/name	Europa/name	FARC/name	Ferrari/name	Frankrijk/name	Gordon/name	Groenewold/name	Hakkinen/name	IOC/name	Italiaan/noun	Jack/name	Joegoslavië/name	Jon/name	Kim/name	Libië/name	Maij/name	Marcus/name	Martina/name	Melkert/name	Mexicaan/noun	NU/name	Nederland/name	Olympische/name	Parijs/name	Raad/name	Rintje/name	Schumacher/name	Spirit/name	Sydney/name	Thorpe/name	Tweede/name	VS/name	Van/name	WK/noun	Zuid-Koreaan/noun	aanvankelijk/adj	achteraf/pp	al/adv	als/comp	als/prep	alsnog/adv	atleet/noun	auto/noun	automatisch/adj	behoefte/noun	besef/noun	bestuur_lid/noun	bevolking_groep/noun	bij/adv	boek/noun	breng_toe/verb	commissie/noun	coureur/noun	daardoor/pp	daarmee/pp	daarna/adv	daarop/pp	dag/noun	deal/noun	deelnemer/noun	definitief/adj	die/det	donderdag/noun	door/comp	door/prep	duatlon/noun	echt/adj	echter/adv	eerst/adv	elftal/noun	erg/adj	ermee/pp	favoriet/noun	finale/noun	forum/noun	fout/noun	functie/noun	gedrag/noun	geenszins/adv	genetisch/adj	getuige/noun	geval/noun	gisteravond/adv	gisteren/adv	gistermiddag/adv	groep_lid/noun	grof/adj	haar/pron	heb/verb	hem/pron	hen/pron	hiermee/pp	hij/pron	hinder/verb	iedereen/pron	impliciet/adj	in/adv	inmiddels/adv	je/pron	jury/noun	kampioenschap/noun	kandidaat/noun	keer/noun	kilo_meter/noun	kinderloos/adj	klacht/noun	kwalificatie/noun	kwartet/noun	kwartfinale/noun	laat/adj	land_genoot/noun	lat/noun	liberaal/noun	logischerwijze/adv	luchtvaart_autoriteit/noun	maar/adv	mag/verb	management/noun	match/noun	medium/noun	men/pron	mens/noun	mensheid/noun	meteen/adv	meter/noun	misschien/adv	misverstand/noun	na/prep	nadat/comp	namelijk/adv	nationaal-socialisme/noun	niet/adv	noodzakelijkerwijs/adv	nummer/noun	om/comp	omdat/comp	onderzoeker/noun	oog/noun	opdracht/noun	opmerking/noun	opponent/noun	opzicht/noun	organisatie/noun	overdaad/noun	partij/noun	plaats/verb	plek/noun	ploeg/noun	prompt/adj	protest/noun	rede/noun	rehabiliteer/verb	renner/noun	rest/noun	risico/noun	ronde/noun	scheidsrechter/noun	sector/noun	sla/verb	snijd_af/verb	sprint/verb	staatssecretaris/noun	stadium/noun	stand/noun	start/noun	stem_biljet/noun	stichting/noun	stuk/noun	systeem/noun	taalgebruik/noun	te/comp	tegenstander/noun	tekst/noun	ten/prep	terstond/adv	tijdens/prep	tijdperk/noun	toch/adv	toen/adv	toen/comp	toon/verb	trio/noun	twee/num	uiteraard/adv	uitlating/noun	uitspraak/noun	val/noun	vanmorgen/adv	verkiezing/noun	veroorzaker/noun	vervolgens/adv	viertal/noun	volgens/prep	voor/comp	voor/prep	voorlopig/adj	waarin/pp	wedstrijd/noun	wegens/prep	weigering/noun	weinig/noun	welk/pron	wereldkampioen/noun	wijze/noun	winnaar/noun	wissel/noun	wisselslag/noun	woensdag/noun	word/verb	zangeres/noun	zaterdag/noun	ze/pron	zich/pron	zichzelf/pron	zij/pron	zondag/noun	zwemmer/noun
's/adv	0.0	0.83315897	0.65073144	0.8724485	0.85095096	0.87977064	0.8160285	0.97395015	0.9069643	0.88081795	0.98991007	0.94217175	0.9592812	0.929363	0.9822486	0.9174768	0.96486294	0.9931434	0.9467241	0.9666885	0.94213504	0.8518098	0.8345093	0.95915246	0.9832245	0.9770881	0.961838	0.9684246	0.99059844	0.9608433	0.94775605	0.9797038	0.9681358	0.9665581	0.9729036	1.0	0.98306143	0.9553039	0.9712338	0.99654275	0.8623871	0.94040006	0.9884385	0.99309546	0.98302007	0.9111388	0.8978194	0.9891769	0.94691294	0.9193178	0.9888298	0.889759	0.867057	0.93648005	0.9178294	0.9814086	0.824569	0.9765588	0.95518625	0.8779134	0.8660529	0.70974624	0.91246706	0.92268795	0.881969	0.80826426	0.89296067	0.9608859	0.91621053	0.991217	0.9894633	0.9266904	0.94921434	0.93846035	0.98999846	0.8951496	0.94850826	0.9291033	0.82490826	0.8739974	0.6599426	0.94142514	0.8171982	0.8632338	0.8876298	0.80728996	0.9711333	0.96638685	0.8438849	0.85961735	0.9446197	0.8247942	0.9770091	0.91609424	0.8423829	0.92486024	0.8735316	0.98323464	0.87981325	0.89011997	0.9383776	0.99153644	0.9823935	0.93717784	0.97085613	0.8568176	0.899599	0.88380164	0.9442481	0.9927711	0.82387465	0.8972323	0.88801235	0.91735107	0.920503	0.8012095	0.92418253	0.8762648	0.97830075	0.6468801	0.95843524	0.7079363	0.9431391	0.8072906	0.9571432	0.7937122	0.80499566	0.808029	0.9514604	0.96521616	0.8361696	0.9830826	0.8364328	0.9295199	0.8917057	0.98324937	0.8864862	0.92344046	0.82124746	0.84040743	0.9789148	0.8724071	0.9620638	0.85385484	0.80047435	0.94775695	0.8448	0.812507	0.921999	0.9814164	0.8132954	0.8525336	0.940644	0.98007774	0.8839809	0.9438579	0.8987454	0.95981145	0.87201715	0.9751395	0.85880464	0.9107991	0.9513259	0.9797534	0.9970666	0.9563732	0.9952768	0.96084696	0.9373046	0.85046875	0.89680064	0.90502274	0.9507027	0.962546	0.9217636	0.8142767	0.9658545	0.94204295	0.933721	0.9025394	0.9961065	0.8978499	0.9106524	0.9399896	0.9894749	0.9187027	0.83195305	0.8460611	0.97240245	0.99972516	0.9038365	0.96082777	0.99471503	0.974816	0.9630162	0.99135196	0.9392241	0.9321485	0.89000684	0.961377	0.83619577	0.8979515	0.7457088	0.9481181	0.9499876	0.81676376	0.8960964	0.97691673	0.94005036	0.90093434	0.90893805	0.89718115	0.897756	0.91021687	0.8249684	0.97493845	0.79304457	0.94698244	0.85938823	0.90139574	0.8671456	0.96290874	0.9088335	0.92275006	0.9438164	0.82060266	0.9619368	0.8540531	0.9500315	0.81898683	0.81594396	0.8345725	0.9317251	0.80281806	0.71699464	0.8981684	0.8810189	0.8367187	0.75121504	0.9266958
100/noun	0.83315897	0.0	0.94646	0.896638	0.7724116	0.35399097	0.10772437	0.9899253	0.87735105	0.80818594	0.98979986	0.6336943	0.95160055	0.7745611	0.8953022	0.9280125	0.9023942	0.95926946	0.9153025	0.84992003	0.82947475	0.96624434	0.5760894	0.8114683	0.95932144	0.9857815	0.9002808	0.83769906	0.9820734	0.67096865	0.86603934	0.8055959	0.7975869	0.9128504	0.8615908	0.95297295	0.69982904	0.98130953	0.9682777	0.8340096	0.40723842	0.95929694	0.95703954	0.9872966	0.87944204	0.49358314	0.73686874	0.9818107	0.72036564	0.8658114	0.9919905	0.34739465	0.29828244	0.95817274	0.8703665	0.8345614	0.5619751	0.89152783	0.88569516	0.79633415	0.930411	0.9776619	0.85607004	0.8571835	0.6138251	0.95463526	0.8300722	0.99996704	0.99674594	0.9479721	0.99299824	0.95720273	1.0	0.8570405	0.98664165	0.86383724	0.89192694	0.942797	0.8841082	0.87157106	0.9369011	0.99722254	0.7900233	0.93064386	0.92626625	0.8519914	0.90922534	0.9558504	0.7674863	0.9232436	0.9287292	0.9839239	0.7637687	0.9971556	0.94083995	0.5444979	0.28035182	0.9842832	0.90989137	0.9986355	0.9861937	0.9844066	0.9922766	0.9957107	0.97711676	0.692165	0.79552895	0.9141166	0.9823387	0.9480475	0.94682825	0.94489616	0.9523908	0.9981804	0.9311246	0.9182218	0.85366535	0.9790483	0.9934036	0.9436027	0.90832067	0.99610907	0.91899145	0.45169693	0.9325689	0.79717475	0.8467299	0.98716205	0.9938133	0.5109115	0.57791656	0.6472716	0.7695117	0.7050241	0.8519581	0.9817829	0.8456726	0.9626722	0.9775788	0.8685651	0.91936946	0.88917476	0.94732493	0.9962358	0.9997346	0.9956981	0.85796356	0.18140137	0.9310729	0.9988972	0.774886	0.9291098	0.91105396	0.99703085	0.9903942	0.9634229	0.5622307	0.98911184	0.96729636	0.9935018	0.96501124	0.9945714	0.9265	0.7509004	0.95626414	0.9052449	0.9890294	0.96965104	0.6349491	0.8728936	0.72344923	0.8850069	0.9540246	0.9292776	0.97455764	0.7536535	0.9991549	0.9857166	0.72007847	0.9458585	0.9973339	0.96742266	0.9364036	0.63757795	0.9784689	0.98263633	0.8866102	0.6302331	0.9791649	0.9880537	0.9710792	0.95446736	0.9982171	0.9718818	0.8444134	0.9803174	0.90437853	0.9849969	0.7069748	0.99933076	0.94800854	0.9163359	0.89382243	0.89495707	0.9753348	0.8104995	0.8222077	0.98071486	0.9850493	0.8596456	0.79066706	0.9596302	0.9729699	0.8995323	0.71572196	0.9982206	0.9940315	0.76760566	0.97066617	0.9052818	0.7713458	0.90057695	0.993327	0.9811095	0.9745377	0.50526714	0.95779383	0.6263108	0.4720345	0.19568068	0.85806346	0.9223699	0.9018741	0.7704699	0.9732121	0.91704273	0.86840415	0.9835841	0.74288595	0.4836188
11/noun	0.65073144	0.94646	0.0	0.6115258	0.88877314	0.9376053	0.95439994	0.99980444	0.92949444	0.9055749	0.9816571	0.8861634	0.97764564	0.9214914	0.92080116	0.7201588	0.93296474	0.81139946	0.945713	0.88134944	0.93275744	0.95167047	0.8557714	0.9088506	0.81438303	0.8036609	0.95758367	0.92879677	0.87904525	0.91985583	0.9571138	0.981113	0.9316809	0.8807758	0.85833526	0.8472016	0.9744678	0.87006867	0.9098649	0.91541004	0.9130647	0.8884866	0.7798642	0.9130817	0.97542423	0.93715423	0.7815933	0.9056113	0.97203493	0.83581734	0.86555207	0.9425002	0.8470138	0.74852085	0.85373956	0.99122405	0.8659343	0.92898226	0.90542585	0.8892944	0.9023202	0.9368293	0.9694962	0.9243522	0.8614408	0.8747506	0.9928353	0.9276315	0.9569543	0.9713142	0.9622291	0.9977082	0.94022554	0.9110278	0.8804991	0.94493324	0.9435119	0.953123	0.87491995	0.8988528	0.73836684	0.92705023	0.8342243	0.75889355	0.8667648	0.43591976	0.97017974	0.85180974	0.80750304	0.9809702	0.90029526	0.99633294	0.8899267	0.9918114	0.88347334	0.93547344	0.86125493	0.9745582	0.89447194	0.8964268	0.9605329	0.9722938	0.9706555	0.9159451	0.8840455	0.8304298	0.8534513	0.92286235	0.9761986	0.9751555	0.94139296	0.8558748	0.9488178	0.9543044	0.9159242	0.93509454	0.9358713	0.97568166	0.943932	0.83788186	0.945637	0.9692367	0.94203645	0.75303394	0.9903355	0.93194705	0.7979766	0.9423615	0.8816806	0.86488706	0.92383075	0.8746829	0.93320274	0.9615795	0.92036784	0.9900032	0.86939156	0.8089571	0.9133715	0.8694109	0.99993014	0.73466223	0.917196	0.92176956	0.93932825	0.94911057	0.8597424	0.96436995	0.9892727	0.9148109	0.7811367	0.7593921	0.99196345	0.97652227	0.9224857	0.9312507	0.9809323	0.98340446	0.97812563	0.9754404	0.97355574	0.8184746	0.9692751	0.8835717	0.9831581	0.9635418	0.966474	0.9014689	0.9717687	0.9732659	0.90470374	0.9634524	0.8906889	0.9616788	0.939318	0.8958125	0.9569572	0.95962006	0.9105983	0.85382736	0.96486336	0.98755956	0.9285728	0.9503773	0.9248176	0.981127	0.8995863	0.7921288	0.8778821	0.9870309	0.99272835	0.90944386	0.9929289	0.96698433	0.9114005	1.0	0.8982161	0.8903691	0.75441134	0.88550293	0.9546858	0.95093626	0.79627174	0.9250098	0.96599233	0.8905021	0.9419536	0.947725	0.8260064	0.77133644	0.82377034	0.7795394	0.9230807	0.983303	0.93149924	0.8970641	0.9329049	0.96279097	0.9104362	0.9449367	0.7103979	0.86505955	0.9108356	0.9955598	0.92639637	0.86001337	0.97532666	0.85378635	0.948823	0.91940784	0.40106648	0.825975	0.9736965	0.41314054	0.9440995	0.9533381	0.9405972	0.93137455	0.50006497	0.95638996
11/num	0.8724485	0.896638	0.6115258	0.0	0.87852734	0.8569356	0.91020846	0.9654807	0.97004604	0.8771703	0.9871316	0.8743672	0.7753729	0.88619566	0.859872	0.7840864	0.7556231	0.97290874	0.75624007	0.81809443	0.95134705	0.6027036	0.9058198	0.9412855	0.97293895	0.9117495	0.8663348	0.9173327	0.90130454	0.8270474	0.89364827	0.9181563	0.8810773	0.91426843	0.9376032	0.96426845	0.792309	0.9754404	0.9734818	0.8698029	0.8068002	0.9647967	0.8566016	0.94740295	0.9849657	0.9104948	0.8759317	0.985894	0.9362317	0.83195275	0.82385015	0.86980695	0.89939386	0.9285437	0.90344244	0.8146005	0.81366557	0.8156219	0.9726922	0.9756115	0.9349579	0.9849586	0.9093058	0.94285464	0.82434833	0.9055836	0.93201834	0.9791611	0.9948025	0.983218	0.97851115	0.9427125	0.98542386	0.95717686	0.9637034	0.80139637	0.9856817	0.9575877	0.9693975	0.96417284	0.8762782	0.976242	0.73183024	0.9402858	0.9687554	0.57635045	0.9756535	0.9502913	0.8038246	0.96760035	0.984418	0.9684096	0.8462457	0.99809223	0.9952616	0.763014	0.8072022	0.91997206	0.9675754	0.97948474	0.950721	0.9810879	1.0	0.9882431	1.0	0.9368925	0.8724186	0.9086247	0.95635396	0.98589003	0.96916205	0.97055393	0.9897659	0.9949989	0.97135407	0.9860528	0.9492379	0.99734336	1.0	0.7824856	0.9513695	0.9909695	0.8903123	0.81265604	0.88776666	0.9419661	0.5429772	0.9826883	0.9934379	0.8400749	0.8411146	0.83470213	0.785997	0.77402395	0.9131348	0.96786314	0.9353308	0.93943906	0.9708766	0.9202363	0.9791134	0.81934154	0.97498894	0.9826734	0.9784751	0.9805086	0.9588879	0.80806136	0.98519826	0.9891337	0.8023451	0.7791151	0.98227745	1.0	0.99714315	0.9689646	0.68051493	0.99619627	0.9865564	0.97390103	0.9960828	0.9334162	0.9229225	0.8739289	1.0	0.9767492	0.97695345	0.90317464	0.8728073	0.9398414	0.8493525	0.9599742	0.9627555	0.97057253	0.99008286	0.6663848	0.99010736	0.99570817	0.6188196	0.839647	0.98832726	0.92647564	0.92994034	0.81371784	0.95532155	0.96273774	0.5561145	0.7452873	0.90940154	1.0	0.99223894	0.9970239	0.9940265	0.9973478	0.84157526	0.9111846	0.8432977	0.9295992	0.84367275	0.9825305	0.9936097	0.9657775	0.9288053	0.9524553	0.8503247	0.75169	0.9432432	0.9830386	0.95116115	0.890951	0.97122896	0.83979225	0.9771624	0.9852205	0.78407234	0.9855319	0.9857673	0.9483559	0.9392669	0.89568555	0.7238934	0.9730841	0.98641694	0.9655354	0.9296748	0.8426386	0.9786374	0.74447167	0.93763924	0.88264394	0.58395875	0.92473316	0.8001541	0.48896033	0.98975986	0.97160584	0.9496592	0.9884401	0.56037	0.95455706
1996/noun	0.85095096	0.7724116	0.88877314	0.87852734	0.0	0.7463589	0.78810924	0.91000444	0.9005232	0.63047343	0.9034527	0.6398208	0.7593998	0.73610973	0.60755074	0.78044283	0.62860644	0.69275665	0.6682849	0.80493706	0.6482874	0.9193068	0.7046117	0.63576245	0.84779954	0.9356393	0.7558208	0.6587924	0.8338456	0.75152016	0.75574493	0.7522671	0.7608396	0.8857398	0.652032	0.7604822	0.68432695	0.87126905	0.9518599	0.8593658	0.8560884	0.8578132	0.8114946	0.7707053	0.69023836	0.6943644	0.67378056	0.9115041	0.7842374	0.75717974	0.9452964	0.5856277	0.7268175	0.84980947	0.5370431	0.8313344	0.5593343	0.7614475	0.7454537	0.9297959	0.82785517	0.9077564	0.7598992	0.741855	0.61281353	0.8059888	0.78355557	0.97969276	0.95466834	0.8342187	0.9409847	0.90521747	0.9816215	0.8743138	0.8691871	0.8135069	0.9674926	0.9215537	0.8338657	0.86615485	0.79007053	0.8368142	0.72946715	0.80799246	0.9223146	0.82896256	0.9332862	0.8157415	0.6631289	0.905718	0.88815457	0.82345307	0.63481283	0.9376098	0.8216138	0.5802671	0.64653295	0.9301672	0.9205951	0.765279	0.8986029	0.94544166	0.95175177	0.88046414	0.9898348	0.7141202	0.7254993	0.7667402	0.81842315	0.981132	0.8763433	0.84105945	0.8699557	0.93681645	0.9028518	0.7954636	0.87377274	0.96526134	0.9327767	0.9540449	0.6780236	0.92665124	0.7808769	0.70592976	0.76068926	0.72106874	0.9169477	0.80131847	0.8329099	0.59273803	0.8760797	0.67460024	0.78289557	0.6491753	0.8688051	0.8768661	0.8770764	0.8896369	0.95895463	0.7742288	0.89119834	0.8249297	0.95271766	0.86928034	0.9491156	0.9305311	0.8613954	0.72556436	0.94357777	0.97216153	0.6961502	0.732394	0.9111811	0.9597139	0.9626537	0.9421598	0.7198007	0.96075755	0.85321736	0.88525635	0.812816	0.92108285	0.8095496	0.82316065	0.9465246	0.655288	0.9297122	0.8278518	0.63819	0.91576546	0.68189657	0.76944256	0.8480655	0.85479885	0.8256346	0.8409611	0.9513028	0.96932584	0.7012098	0.7334248	0.9787984	0.84251994	0.8968059	0.76265854	0.88225985	0.8658143	0.8134485	0.6940607	0.89365685	0.8354704	0.9383912	0.95826983	0.97223413	0.9729505	0.8776461	0.9013284	0.9165501	0.93781286	0.63823867	0.93269396	0.96394837	0.8135623	0.7756414	0.80813324	0.7989506	0.76799846	0.86907864	0.90814525	0.8927077	0.7979826	0.83769697	0.7951463	0.9079032	0.8909054	0.77369976	0.88658476	0.92337954	0.71459484	0.8346331	0.8525989	0.75634974	0.88931984	0.83324945	0.93270725	0.91861135	0.70753884	0.8015411	0.64377403	0.82015777	0.74366	0.8323924	0.79910743	0.90478545	0.8020929	0.85197645	0.81687623	0.81137836	0.85596204	0.72999513	0.77725744
200_meter/noun	0.87977064	0.35399097	0.9376053	0.8569356	0.7463589	0.0	0.3920638	0.97565556	0.88679653	0.70209426	0.9625746	0.59244215	0.8684441	0.5979092	0.7870631	0.78636074	0.77412283	0.9052181	0.7128192	0.79226476	0.7982815	0.9438412	0.52744997	0.746977	0.96497786	0.9746209	0.8166406	0.74485064	0.81327415	0.76688683	0.7610338	0.75825876	0.716666	0.8740424	0.78381044	0.90941656	0.5607004	0.95800215	0.9874374	0.81345016	0.43970358	0.9646484	0.8653678	0.9374639	0.8466823	0.5229753	0.6601441	0.9809898	0.84496593	0.7660767	0.9623302	0.40344214	0.39424163	0.98733675	0.87845385	0.73176026	0.51279986	0.6657101	0.9402107	0.8584347	0.88091624	0.97751844	0.8417815	0.790524	0.708835	0.98280853	0.80465597	0.99429834	0.96835387	0.9742018	0.9911087	0.96210545	0.98996204	0.859251	0.987976	0.8346582	0.9586439	0.91041493	0.8583822	0.8697794	0.9059296	0.9634901	0.7060947	0.9063271	0.9427621	0.8217455	0.8537111	0.95376533	0.7228414	0.9118173	0.9170137	0.92199945	0.72159934	0.9585913	0.9716639	0.46459562	0.34912437	0.9779508	0.92670286	0.9874356	0.976683	0.95441455	0.9973871	0.98076415	0.96596414	0.60879356	0.7606238	0.91889906	0.95277095	0.991362	0.9570332	0.93647206	0.9495087	0.9656552	0.97243494	0.88274926	0.902818	0.9507512	0.97519034	0.96308345	0.91015124	0.98192257	0.92373544	0.44277114	0.86255413	0.7909088	0.8089336	0.9538196	0.97555196	0.48951656	0.62531793	0.5331849	0.7793685	0.56231636	0.8940174	0.9862516	0.7788563	0.9738216	0.98071736	0.866892	0.99024755	0.8633379	0.9167032	0.9776738	0.9821468	0.97552246	0.8396014	0.41829062	0.9566326	0.99011934	0.777743	0.9038957	0.92304635	0.9833439	0.98137414	0.9171069	0.61830556	0.9742991	0.97882193	0.98859984	0.92186016	0.966367	0.94376755	0.66080403	0.92756027	0.881665	0.97301143	0.97577775	0.5597577	0.85559535	0.67670786	0.88832736	0.9864246	0.99774504	0.9192177	0.6809706	0.99353456	0.9859669	0.5901331	0.86412567	0.993659	0.9226879	0.9127374	0.55956453	0.965133	0.9021758	0.8603583	0.63207245	0.93257976	0.9837278	0.96631545	0.99163824	0.9896461	0.9755497	0.79026216	0.96460974	0.9176205	0.9567372	0.6956724	0.9866078	0.9445376	0.87414527	0.8731731	0.84474975	0.9174962	0.80958986	0.70476425	0.98046726	0.99437606	0.92402875	0.83453125	0.9147458	0.9461701	0.93958235	0.7412877	0.976079	0.9781737	0.6714183	0.9502123	0.8867522	0.6938552	0.97122246	0.989525	0.9446924	0.938246	0.5384772	0.9496424	0.6086865	0.789253	0.43156713	0.81040096	0.88262206	0.88316727	0.743207	0.9460453	0.865984	0.8758838	0.94514745	0.70834345	0.6190552
400/noun	0.8160285	0.10772437	0.95439994	0.91020846	0.78810924	0.3920638	0.0	0.9808031	0.8632381	0.78596336	0.9910681	0.62446654	0.94946206	0.816818	0.90669394	0.9418191	0.8745641	0.9191822	0.89473873	0.8328577	0.8413513	0.97140473	0.5530828	0.81291085	0.9561847	0.9793179	0.88320744	0.8543811	0.9421677	0.6795939	0.8721691	0.7030766	0.83164847	0.8841867	0.8804913	0.9166629	0.80115336	0.95782244	0.9957455	0.82566	0.5255288	0.97123075	0.9181683	0.983676	0.88456404	0.460186	0.7571449	0.995823	0.758569	0.8554826	0.98286134	0.3263231	0.28970855	0.9894402	0.8540264	0.85052097	0.5864774	0.8321941	0.9105132	0.7482507	0.9172875	0.98194456	0.8588448	0.82063895	0.5839255	0.9900241	0.77242815	0.99856794	0.981482	0.9465822	0.98804176	0.95257413	0.9998642	0.8798275	0.93118477	0.89392114	0.8864867	0.9243921	0.90464246	0.87630993	0.94204414	0.98541284	0.7870858	0.90154475	0.90037924	0.8853349	0.9279232	0.91977996	0.7792537	0.95194477	0.9037063	0.9711687	0.7673105	0.9729371	0.92258984	0.65211165	0.39914066	0.9919437	0.8883703	0.9707998	0.98580223	0.9790003	0.9475924	0.9855265	0.9684475	0.6766193	0.7924357	0.9331022	0.96875787	0.9890369	0.99169505	0.92639726	0.9618232	0.9974833	0.9091745	0.93568933	0.8784455	0.9915328	0.9876203	0.95414627	0.89922005	0.9964994	0.92593306	0.50397694	0.90051204	0.83672106	0.87035614	0.9864764	0.9975083	0.5981183	0.5124092	0.7615055	0.803207	0.72391224	0.8254292	0.9728524	0.867501	0.97735095	0.9877928	0.8556986	0.90033615	0.8634852	0.9304242	0.980112	0.9974063	0.98691934	0.87245595	0.21896929	0.94092965	0.9906254	0.7732716	0.91359264	0.9065207	0.98216844	0.9879147	0.93950707	0.67558765	0.9951088	0.94173455	0.9862929	0.9961485	0.99387604	0.92365783	0.7552663	0.93018055	0.85940564	0.9753238	0.9832907	0.6502365	0.87029815	0.71743906	0.87782145	0.955948	0.9258231	0.92285764	0.79109454	0.9935765	0.9978325	0.825437	0.93980145	0.99422336	0.9724984	0.93698525	0.67633975	0.9946844	0.96773624	0.8737126	0.67737305	0.975191	0.9852769	0.99705344	0.9412438	0.9941045	0.992358	0.9031768	0.98439324	0.89447296	0.97815907	0.69481945	0.99867666	0.95511717	0.91200113	0.9207278	0.9303905	0.9743912	0.81144977	0.83476645	0.99279445	0.99994266	0.8741435	0.8432551	0.95107675	0.9599133	0.9460859	0.7110057	0.98793703	0.99328524	0.76022834	0.9562255	0.8959311	0.7726326	0.923958	0.96548903	0.97301984	0.9437886	0.586099	0.96984667	0.6558417	0.53807133	0.3126437	0.8546059	0.9230194	0.95856076	0.7944064	0.98430365	0.9043373	0.9022212	0.9829154	0.77870536	0.4362141
A_merk/noun	0.97395015	0.9899253	0.99980444	0.9654807	0.91000444	0.97565556	0.9808031	0.0	0.8874327	0.95074916	0.93377876	0.8475714	0.97096324	0.8097869	0.9184934	0.9276564	0.9049986	0.9941381	0.93557113	0.9624777	0.87046635	0.9817127	0.91471845	0.8018073	0.7846358	0.9871462	0.83556956	0.8880384	0.98474216	0.96359456	0.82066745	0.9719774	0.9297324	0.98192036	0.92263895	0.9741163	0.9858214	0.94924206	0.9735227	0.98701644	0.98469174	0.9476997	0.9515838	0.9599205	0.87638783	0.99279726	0.91400075	0.93519735	0.958742	0.7459805	0.98812246	0.9590882	0.9730024	0.97432816	0.8803053	0.9876115	0.92222404	0.959175	0.94113255	0.94032294	0.9408373	0.8200966	0.7632913	0.9328548	0.97676504	0.9302978	0.9089446	0.90898067	0.8972381	0.9660508	0.9094602	0.9506958	0.97293556	0.923778	0.95646876	0.8429686	0.7912366	0.7685216	0.9439294	0.97827655	0.9834098	0.9506081	0.9783065	0.9535985	0.87529093	0.99110776	0.8550558	0.98247707	0.8761519	0.8383425	0.9159734	0.89014	0.7473978	0.93751025	0.95245874	0.8668594	0.9538673	0.963701	0.9220633	0.9522552	0.94516987	0.90263563	0.9294708	0.92826384	0.9543589	0.9390321	0.9364025	0.95596635	0.94003797	0.9817086	0.94607806	0.9055425	0.90356535	0.9013513	0.94145674	0.89397293	0.9107104	0.91574776	0.88171774	0.93690366	0.8409368	0.7585728	0.97067374	0.93485653	0.94862735	0.9081137	0.8937733	0.9269196	0.98569053	0.8714478	0.9739675	0.91124773	0.97260165	0.9122619	0.9020759	0.92988974	0.9677637	0.9495286	0.8906487	0.91894627	0.9516315	0.94720984	0.9475957	0.88918644	0.8767236	0.95077866	0.88934433	0.9663564	0.92182386	0.97629374	0.9633507	0.90716857	0.91661215	0.90795815	0.91904324	0.94519365	0.93828225	0.88980716	0.90939355	0.9468637	0.9881642	0.72932655	0.97646624	0.92280895	0.9138036	0.9681373	0.92319703	0.95005804	0.8963363	0.6122992	0.94535697	0.9319795	0.96289974	0.962438	0.890644	0.96727204	0.89950985	0.66985404	0.91694033	0.98248	0.9066772	0.94740134	0.8826076	0.9455841	0.95540714	0.9732995	0.8874047	0.91333723	0.96899974	0.95478165	0.9659727	0.95158637	0.96670747	0.86958134	0.9198003	0.97074634	0.7094219	0.92961466	0.96561384	0.975695	0.80610865	0.97140247	0.93806416	0.92260844	0.9838612	0.9521903	0.90027356	0.9508481	0.97895557	0.93195736	0.97514	0.99188477	0.8659411	0.9117093	0.9753911	0.94752884	0.93246233	0.9043634	0.9249531	0.95815724	0.89942694	0.9804816	0.95535916	0.9745832	0.9219613	0.84099555	0.9204933	0.88344187	0.9513798	0.98877805	0.96464044	0.92540854	0.95473886	0.9552391	0.88997036	0.86516607	0.78064024	0.83274716	0.9349171	0.9710142
