	160.000/num	1991/num	36-jarige/adj	9-7/noun	ANTWERP/name	Ajax/name	Alvarez/name	Amerikaans/adj	Amsterdams/adj	Argentinië/name	Bayer/name	Bernhard/name	Bisschop/name	Blauw-wit/name	Braeckevelt/name	Brecht/name	Champions/noun	Coeyere/name	Combi/name	Da/name	Damrak/name	Dimitri/name	Eindhovenaar/noun	Esser/name	Estland/name	Evere/name	Feyenoord/name	Fortis/name	Geeroms/name	Gino/name	Goeminne/name	Groef/name	Halle/name	Hest/name	JC/name	Jurgen/name	KLM/name	Kevin/name	Kosovaars/adj	Kosovo/name	Kralj/name	LOMMEL/name	LPF/name	League_duel/noun	Leue/name	Leverkusen/name	Loocke/name	MKZ_crisis/noun	Moolen/name	Musharraf/name	NASA/name	Nigeria/name	Nokia/name	Noord-Ierland/name	Noord-Korea/name	Nutreco/name	Oost-Timor/name	Peeters/name	Pfeiffer/name	RKC/name	Rijksvoorlichtingsdienst/name	Rocky/name	Roda/name	Roeselare/name	Ronaldo/name	Rusland/name	Sar/name	Sierens/name	Silva/name	Song/name	Truyens/name	VN/name	VS/name	Vaessen/name	Van/name	Vriese/name	Zuid-Korea/name	aan/adj	aan/comp	aandeel/noun	aandeel_beurs/noun	aangedaan/adj	aanvankelijk/adj	afgelopen/adj	afwijking/noun	al/comp	aldus/prep	alles/noun	allicht/adv	als/comp	asfalt/noun	autonomie/noun	balans/noun	balk/noun	band/noun	begin/adv	beide/det	ben/verb	beschadigd/adj	bestuur/noun	beurs_fonds/noun	bevolking_groep/noun	beweeglijkheid/noun	bezig/adj	bezoeker/noun	bilateraal/adj	binnen/prep	blessure/noun	blijk/verb	bovendien/adv	breek_af/verb	breuk/noun	budgettair/adj	burger/noun	cabaretier/noun	centraal/adj	comeback/noun	competitie_start/noun	consumentenvertrouwen/noun	contact/noun	contract_uur/noun	crash/noun	daarmee/pp	daarna/adv	daarna/pp	daarnaast/pp	dag/noun	dak/noun	daling/noun	dat/det	de/det	de/prep	democratie/noun	die/det	dien/verb	dijk/noun	direct/adj	dit/det	doelman/noun	door/comp	doordat/comp	driepunters/noun	duur/verb	echter/adv	economie/noun	economisch/adj	eenvoudig/adj	eer/noun	eerder/adj	eerst/adv	effect_beurs/noun	electrisch/adj	elektriciteit/noun	en/vg	enigszins/adv	enkel_blessure/noun	enkel_letsel/noun	ere/noun	euvel/noun	eveneens/adv	eventueel/adj	evenwicht/noun	fiets/noun	financieel/adj	fonds/noun	forfait/noun	fors/adj	fout/noun	fout_DIM/noun	functie/noun	garage/noun	gebied/noun	gebouw/noun	gebroken/adj	geheel/adj	gelegenheid/noun	geleidelijk/adj	geloof/noun	geloofwaardigheid/noun	gemaakt/adj	gemeente/noun	geraakt/adj	gescheurd/adj	geschonden/adj	gevel/noun	gewapend/adj	gezag/noun	gezondheid_probleem/noun	gisteren/adv	gisterenavond/adv	gistermiddag/adv	glorie/noun	goed/adj	golfer/noun	grasland/noun	griep/noun	griep_aanval/noun	groot_macht/noun	haar/det	halfuur/noun	handel/noun	handel_dag/noun	hart_operatie/noun	helemaal/adv	help/verb	help_mee/verb	her_stelling/noun	herneem/verb	herstel/adj	het/comp	het/det	hiervan/pp	hij/pron	hinder/noun	hoewel/comp	hoofd/prefix	hoop/verb	hopelijk/adj	huisstijl/noun	hun/det	iets/adv	in/prep	indien/comp	industrie/noun	ingreep/noun	inspanning/noun	installatie/noun	intussen/adv	juk_been/noun	kaak/noun	kan/verb	kanker/noun	kans/noun	kater/noun	kerk_toren/noun	kern/noun	kiezer/noun	kliniek/noun	klok/noun	knap/adj	knie/noun	knie_blessure/noun	knie_operatie/noun	knullig/adj	koers_val/noun	kom_na/verb	kom_terug/verb	kort/adv	kost/adv	koste/prep	kosten/noun	kraan/noun	kracht/noun	krachtig/adj	kramp/noun	kwartier/noun	kwetsuur/noun	laat/adj	laat/verb	land/noun	leger/noun	leiding/noun	letsel/noun	lever/noun	lever_in/verb	liberalisme/noun	licht/adj	licht/noun	lies_blessure/noun	lijk/verb	linkervleugel/noun	loop/prep	maak_kapot/verb	maand/noun	maandag/noun	maar/comp	maar/vg	markt/noun	matig/adj	mede/adv	meer/adv	men/pron	meteen/adv	middag/noun	middenvelder/noun	militie/noun	minuut/noun	mislukt/adj	misser/noun	misstap/noun	moederland/noun	moeilijk/adj	moet/verb	mogelijk/adj	moker_slag/noun	momenteel/adj	monarchie/noun	multi_etnisch/adj	muur/noun	na/prep	naai/verb	nadat/comp	nadien/pp	natuur/noun	natuurlijk/adj	nauwelijks/adv	nederlaag/noun	net/adv	niet/adv	nodig/adj	nog/adv	noodzaak/noun	norm/noun	normaal/adj	nu/adv	of/vg	olie_prijs/noun	om/comp	onafhankelijkheid/noun	onbemand/adj	ondanks/prep	onderga/verb	onderhoud/verb	onmiddellijk/adj	ons/pron	onverwacht/adj	oorspronkelijk/adj	op_doffer/noun	opdat/comp	opening_fase/noun	operatie/noun	opereer/verb	opnieuw/adv	orde/noun	oud/adj	overheid/noun	paars_wit/adj	pand/noun	pas/adv	pas_aan/verb	patiënt/noun	patiënte/noun	pik_aan/verb	ploeg/noun	plunder/verb	plus/noun	plus/prep	poging/noun	politie_agent/noun	politiek/noun	populatie/noun	primaat/noun	probeer/verb	race/noun	rat/noun	rechtsorde/noun	redelijk/adj	relatie/noun	reliëf/noun	rentree/noun	reputatie/noun	rij_richting/noun	rust/noun	samenleving/noun	samenwerking/noun	sars/noun	schade/noun	scheepvaart/noun	scheur/noun	schoon/fixed	schouder_blessure/noun	set/noun	sinds/comp	situatie/noun	slecht/adj	sluit_post/noun	snel/adj	sociaal/adj	soeverein/adj	sonde/noun	spectaculair/adj	spel_maker/noun	spier/noun	spier_blessure/noun	sporter/noun	staat/noun	stad_bestuur/noun	steeds/adv	stijl/noun	strand/verb	systeem/noun	tast_aan/verb	te/comp	team/noun	technologie_aandeel/noun	teen/noun	teneinde/comp	termijn/noun	terug/adv	terwijl/comp	thuis/adv	thuis_reputatie/noun	thuisploeg/noun	tijd/fixed	tijd/noun	tijdelijk/adj	tijdig/adj	tijdje/noun	toen/comp	toestand/noun	traditie/noun	trauma/noun	treed_aan/verb	tweede/num	uitbraak/noun	val_partij/noun	van/prep	vanmiddag/adv	vanochtend/adv	vanzelf/adv	veerkrachtig/adj	veiligheid/noun	ven/noun	ver/adj	verbeter/verb	verbetering/noun	verbroken/adj	vereiste/noun	vergeef/verb	verlies/noun	verloren/adj	verstedelijkt/adj	verstel/verb	vertrouwen/noun	vervolgens/adv	verwarming/noun	verwarming_installatie/noun	virus/noun	voet_blessure/noun	voetpad/noun	voldoende/adj	voldoende/adv	volgens/prep	volk/noun	volledig/adj	volop/adv	voor/comp	vooraleer/comp	voorlopig/adj	voorsprong/noun	vrijwel/adv	vroeg/adj	waar/comp	waarde/noun	waardevol/adj	waarschijnlijk/adj	wat/adv	water_kanon/noun	water_kwaliteit/noun	we/pron	wederzijds/adj	weefsel/noun	weeg/verb	week/noun	weer/adv	weer/noun	weg/noun	wegdek/noun	wereld_gemeenschap/noun	wij/pron	wil/verb	winst/noun	winstwaarschuwing/noun	wonderbaarlijk/adj	woning/noun	woonst/noun	word/verb	zal/verb	ze/pron	zich/pron	ziekenhuis/noun	ziekte/noun	zijn/det	zo/adv	zodanig/adj	zodat/comp	zondag_rust/noun	zoveel/adv	zuiverheid/noun	zwaar/adj
160.000/num	0.0	0.8868316	0.9257866	0.9018684	0.9781112	0.9319564	0.88732576	0.8591448	0.86457115	0.91242254	0.95014054	0.87064934	0.9668127	0.9169678	0.9852219	0.9390174	0.9784204	0.91398245	0.8926415	0.9885027	0.85787535	0.9829957	0.8893226	0.94328135	0.9425741	0.9534106	0.96073574	0.7905395	0.9121215	0.9741748	0.9624253	0.8586556	0.9384681	0.9604759	0.9705922	0.9626992	0.8379059	0.9553165	0.9044512	0.9407372	0.9163591	0.986856	0.874216	0.975899	0.9543045	0.95471865	0.96802527	0.89493376	0.85073715	0.8966833	0.7243937	0.9283477	0.849311	0.9121238	0.9026795	0.857441	0.93445724	0.96780354	0.9484323	0.95407355	0.8557507	0.9564558	0.96414757	0.9445802	0.9618045	0.87487876	0.9256251	0.96757436	0.9700769	0.97609293	0.96466	0.9450754	0.92783684	0.9079809	0.9792486	0.9972777	0.8801322	0.94028497	0.93576396	0.7935208	0.8301941	0.9460659	0.868816	0.7743415	0.90800226	0.9328327	0.9556292	0.9527948	0.9354132	0.9429439	0.9480427	0.9439281	0.929705	0.9444521	0.9551789	0.90126956	0.88086796	0.8774444	0.92619884	0.93444747	0.8640646	0.94707733	0.84587437	0.90210146	0.7963687	0.94464487	0.87843347	0.9511416	0.8797923	0.8552706	0.7818147	0.96350896	0.90163773	0.9473298	0.9501572	0.93189776	0.9437079	0.9696604	0.87392145	0.85691595	0.9876826	0.96118724	0.83735275	0.84407765	0.8584537	0.85762125	0.8885216	0.9251627	0.8157299	0.9508734	0.77966976	0.98308563	0.9266537	0.8694793	0.9008652	0.93020654	0.8868528	0.8817403	0.9258914	0.8488178	0.77976906	0.8738828	0.9143149	0.8581042	0.9068531	0.90671474	0.8243757	0.96005636	0.8462117	0.8675618	0.8683406	0.87260014	0.87124145	0.9156448	0.8872868	0.9182386	0.9840766	0.94561267	0.88634026	0.8634752	0.84293526	0.9002151	0.96188945	0.8753365	0.8043075	0.9385218	0.7973807	0.91438705	0.922841	0.9149012	0.9090254	0.865643	0.8274141	0.96986896	0.8898404	0.9223341	0.81152153	0.9720272	0.92786705	0.9183435	0.8105856	0.9701836	0.9519427	0.95534164	0.8793991	0.9654521	0.9588738	0.9317554	0.9314914	0.95919263	0.868183	0.94643706	0.9501914	0.96747386	0.8694569	0.94570863	0.93665284	0.96047515	0.9486912	0.9236253	0.8978415	0.86349773	0.8886194	0.9606911	0.9024134	0.9684926	0.8975488	0.94858766	0.8694551	0.94462496	0.89934367	0.877565	0.93301284	0.9100969	0.8341628	0.9351981	0.814764	0.86860776	0.9240363	0.8880277	0.8835718	0.87052965	0.8726522	0.89283025	0.7932661	0.8912314	0.89417946	0.82708037	0.9450899	0.9308926	0.8636062	0.9438937	0.8981762	0.96717256	0.9718187	0.9728343	0.86660284	0.9049691	0.9670547	0.94977915	0.96493316	0.9184948	0.88584816	0.9437877	0.87998134	0.9366583	0.9355673	0.8946307	0.970924	0.91412485	0.76377285	0.9431437	0.94132555	0.856404	0.9656098	0.92928267	0.9483249	0.90563333	0.89328235	0.898665	0.93868136	0.956573	0.9536659	0.96041656	0.8495144	0.939799	0.8521321	0.9508523	0.9202933	0.91324115	0.9116677	0.9450476	0.9462637	0.8029914	0.91750467	0.9351947	0.89554334	0.9275757	0.91122884	0.90237015	0.9283991	0.8903517	0.88883674	0.9415717	0.9145268	0.96385527	0.89207494	0.930208	0.91282904	0.9692893	0.96790373	0.95709306	0.86326957	0.90625787	0.934992	0.8248366	0.9417569	0.96556324	0.93865436	0.91658926	0.96415466	0.8349066	0.876008	0.9036606	0.9156875	0.8693137	0.964039	0.959052	0.9621954	0.8898721	0.88722104	0.89402324	0.9072899	0.8479152	0.8703246	0.9357352	0.8046932	0.88501656	0.967593	0.7110919	0.93543696	0.8875005	0.86098236	0.9194095	0.94664526	0.89780164	0.89448106	0.92907095	0.8969248	0.9268844	0.9107334	0.8913608	0.84640497	0.941626	0.84674454	0.9082406	0.9286031	0.73631036	0.90470034	0.9441961	0.8068357	0.9420776	0.96200264	0.939039	0.9194839	0.8613385	0.70194364	0.9043924	0.9411063	0.9540396	0.7006644	0.9592561	0.88887453	0.99289215	0.8827874	0.91341174	0.88160753	0.9388138	0.94142944	0.95511156	0.9684694	0.9245758	0.91997904	0.9492101	0.9150278	0.9169218	0.8744689	0.92629415	0.9459793	0.92862034	0.93948585	0.855289	0.92045116	0.945376	0.9615008	0.9028881	0.89609504	0.89866304	0.9371469	0.77069134	0.8389617	0.9237112	0.9666541	0.9410122	0.9463885	0.9322452	0.7891085	0.88564277	0.95801634	0.8431622	0.8436024	0.878014	0.9201947	0.9207793	0.86203206	0.97266895	0.8474177	0.8833407	0.94773716	0.8096862	0.96188384	0.9770228	0.9141692	0.9116767	0.9320189	0.7214973	0.87013227	0.96017516	0.8896628	0.9069648	0.91813993	0.9146512	0.9534228	0.8767055	0.91416395	0.9638899	0.84532285	0.8944068	0.85918546	0.868704	0.9608324	0.88229084	0.8931327	0.90523267	0.8849844	0.9187151	0.9793958	0.9570697	0.95373356	0.7880184	0.8164985	0.92398953	0.92632276	0.9356571	0.87852657	0.88995224	0.88375044	0.9114261	0.9185531	0.88106865	0.88180643	0.8699591	0.93775284	0.9823985	0.88333565	0.8706492	0.9371479	0.9194809	0.9072173	0.90884274	0.8637415	0.92556036	0.918982	0.8120434	0.7842611	0.85704756	0.94556445	0.96041954	0.9320313	0.9242319	0.9734776	0.862193	0.77859294	0.9136711	0.908996	0.87892437	0.93963635	0.927666	0.93890965	0.93442637	0.9078815	0.81269276	0.8788606	0.9631417	0.84990937	0.86965144	0.8249998	0.82614183	0.9391485	0.88503605	0.88750905	0.90960103	0.9592168	0.9583367	0.85338867	0.8444612	0.9623228	0.92150694	0.9483392	0.8799205
1991/num	0.8868316	0.0	0.9807067	0.97426564	0.95349187	0.96368146	0.79969364	0.9267519	0.9727033	0.746982	0.9557123	0.94576186	0.8360107	0.936037	0.8868021	0.90592754	0.95160437	0.93221694	0.9291534	0.93942034	0.9618418	0.82059765	0.87558436	0.93594	0.71134865	0.9672468	0.90520096	0.89724183	0.9143628	0.91064847	0.83862936	0.9562482	0.91778386	0.9365547	0.91863304	0.8437396	0.8703811	0.7823827	0.872806	0.8264212	0.9447191	0.8801742	0.9315354	0.9462903	0.8243926	0.9644901	0.80871105	0.9600843	0.87572265	0.8716123	0.91396356	0.74842703	0.9583113	0.82893455	0.7911057	0.8957501	0.88349247	0.8673041	0.9603766	0.9317868	0.91401863	0.9075202	0.9278885	0.9180434	0.9118647	0.7047806	0.91284996	0.87875205	0.95666224	0.688215	0.8774256	0.87532914	0.7238381	0.98096085	0.859377	0.87297666	0.6619964	0.97107667	0.97282094	0.92195785	0.91438895	0.95715845	0.92016554	0.8885545	0.93991643	0.98049104	0.9470369	0.990056	0.95589125	0.9754119	0.9678403	0.88459325	0.93473315	0.97374046	0.8841434	0.9249026	0.9017188	0.96669745	0.9507812	0.9586343	0.9608164	0.8343202	0.9512571	0.9835472	0.9405006	0.8668228	0.9157991	0.9471211	0.92787814	0.93065035	0.9405175	0.93678534	0.96929103	0.9483344	0.9799924	0.9083618	0.91044563	0.9427894	0.87581396	0.92874616	0.9283316	0.88324624	0.8951883	0.9248752	0.9136327	0.96589243	0.96377003	0.97806025	0.916463	0.98895997	0.8830989	0.978065	0.9297206	0.9271281	0.977383	0.9527696	0.94719905	0.95434695	0.8810764	0.9410981	0.92961276	0.94048554	0.95589495	0.9478962	0.9100013	0.8479385	0.9185123	0.9354274	0.9036178	0.9424673	0.93011206	0.95932174	0.97330415	0.8033859	0.9314263	0.91291654	0.8796837	0.9592428	0.82564867	0.8957921	0.8745657	0.933653	0.95009696	0.9149982	0.9268937	0.9231754	0.885785	0.9536747	0.9334475	0.9507193	0.9539079	0.91343236	0.9659493	0.9391741	0.91395295	0.96428007	0.95375395	0.94602835	0.83294034	0.9492997	0.99233973	0.9198649	0.92081934	0.9272502	0.97618836	0.86600614	0.93758637	0.9200822	0.9051315	0.93442255	0.8897444	0.9494294	0.9692603	0.95200974	0.9685058	0.9178194	0.947324	0.81663656	0.92860705	0.9373275	0.92088014	0.9367161	0.9026586	0.9712653	0.9554748	0.9753669	0.97054034	0.9216957	0.93657625	0.9719585	0.9478605	0.9723692	0.90655404	0.97033095	0.92142373	0.95723355	0.9349987	0.9260019	0.9797679	0.9188082	0.96151704	0.85008454	0.9330867	0.94458437	0.8891833	0.97368103	0.9632584	0.9423154	0.95300335	0.9577128	0.96313316	0.9314877	0.96714765	0.9323324	0.9892114	0.9328191	0.9216641	0.9073526	0.9749756	0.9290844	0.89097655	0.91089433	0.9098453	0.9542674	0.9096833	0.95648277	0.8959292	0.89323705	0.90284216	0.86593837	0.9437208	0.9387748	0.93746066	0.9358138	0.91558623	0.9176009	0.9699185	0.94044507	0.9555875	0.7641012	0.8922445	0.93266535	0.95241535	0.94744337	0.90144837	0.9846769	0.96463966	0.98568577	0.89456767	0.95208436	0.97710836	0.97531253	0.9123048	0.90173817	0.92819905	0.9557387	0.9596971	0.94480264	0.91354805	0.92469823	0.9744247	0.98060566	0.9476886	0.93492705	0.86268324	0.81819886	0.882133	0.8870462	0.9107694	0.8885083	0.8930271	0.9820428	0.9588656	0.9633065	0.89088666	0.9081692	0.9625918	0.9371483	0.94679224	0.89719045	0.97261316	0.89215696	0.94705564	0.9433904	0.97707826	0.9190052	0.92929316	0.9499879	0.9812545	0.94769585	0.95963556	0.9583543	0.9937154	0.97755426	0.9920464	0.8945385	0.9125129	0.97039783	0.7974754	0.97253996	0.9419949	0.90390784	0.88756907	0.9644503	0.9941782	0.89572775	0.9021668	0.88345826	0.89953727	0.92781544	0.9048586	0.9225559	0.9378688	0.99144596	0.9659047	0.97470015	0.9682157	0.98354554	0.91681015	0.9743988	0.9214816	0.9303055	0.9266153	0.9331178	0.87046045	0.8778677	0.8225436	0.89952594	0.9470806	0.959515	0.94407594	0.94624823	0.9175948	0.9096219	0.9643749	0.9510704	0.9163097	0.89273834	0.9480573	0.93986917	0.90186894	0.971615	0.9122365	0.9453678	0.9046187	0.86042786	0.93031263	0.9367676	0.97142595	0.9568558	0.96820426	0.9102735	0.81388044	0.94270706	0.9444223	0.909524	0.94705045	0.9339454	0.911053	0.915131	0.87768316	0.8807029	0.9621782	0.8716382	0.92692554	0.86070263	0.97709876	0.96783245	0.9680339	0.9084474	0.98055696	0.8727546	0.95688754	0.907987	0.915143	0.952234	0.89084977	0.94671965	0.91855526	0.9549729	0.93870044	0.9642492	0.9325566	0.9500432	0.92606264	0.9556543	0.9676762	0.9735547	0.9172812	0.95673	0.94570905	0.9224964	0.86662817	0.9304132	0.8569731	0.8963397	0.919621	0.89432734	0.92780054	0.9690354	0.9777535	0.9332322	0.98979056	0.9619415	0.89087075	0.9345654	0.9050183	0.93750423	0.98379093	0.8893741	0.9104052	0.96856606	0.9680329	0.91616356	0.9244312	0.95503634	0.9697456	0.9034547	0.88999665	0.9774567	0.94259536	0.96082336	0.93144286	0.9511634	0.91278255	0.95075476	0.9413286	0.9449223	0.96470356	0.9044026	0.9216364	0.98948866	0.9036455	0.9466016	0.9261088	0.925273	0.9638027	0.92797256	0.948422	0.9840717	0.91905886	0.9409838	0.9741363	0.9553187	0.96497536	0.97548276	0.9692607	0.9596321	0.9409367	0.9910496	0.95030254	0.8819798	0.9229322	0.8761542	0.9769974	0.9725011	0.9533096	0.927243	0.94915104	0.9246809	0.94534373	0.94891846	0.9333191	0.96706337	0.93477076	0.9604957	0.95681727	0.9946939	0.8610872	0.94325453
36-jarige/adj	0.9257866	0.9807067	0.0	0.9683815	0.8247924	0.7366824	0.966293	0.8993293	0.8508469	0.9376208	0.8530197	0.8487728	0.81262803	0.8222046	0.9110445	0.76726264	0.9228481	0.7969704	0.8482907	0.9443599	0.9245053	0.8351457	0.7626275	0.94876957	0.79378873	0.86215067	0.64790934	0.9628238	0.9111632	0.8535055	0.86326575	0.9045769	0.9034047	0.84832984	0.6987976	0.7385478	0.8992473	0.7776243	0.89379483	0.9281076	0.7082321	0.9142591	0.9484323	0.9322458	0.99122787	0.81631017	0.8810733	0.9842497	0.9581787	0.86039686	0.9568386	0.91094154	0.9632367	0.80498815	0.9314221	0.9596356	0.8932328	0.7739433	0.9639481	0.7413206	0.88536084	0.8886008	0.69024456	0.8097745	0.80286896	0.8917943	0.65114576	0.8176514	0.8523951	0.926235	0.97339284	0.9323425	0.9590088	0.81531537	0.81798327	0.8900469	0.84903634	0.9561075	0.952498	0.9497014	0.8924402	0.9314466	0.84493035	0.8124834	0.9398747	0.94021565	0.8827479	0.8984884	0.7857684	0.9278923	0.97993433	0.994738	0.8494843	0.9241313	0.8854394	0.8818383	0.81599605	0.8604857	0.86633956	0.91878533	0.9396636	0.9694856	0.98369074	0.8425256	0.9498778	0.9209518	0.95297664	0.79329205	0.84340954	0.81531817	0.8927914	0.86119676	0.88090265	0.91750205	0.7618702	0.80077696	0.7573211	0.75811946	0.9381223	0.91459507	0.9199871	0.9231368	0.8590682	0.8169098	0.89054304	0.8479663	0.90422994	0.94058454	0.97952884	0.9619935	0.8569237	0.8823887	0.9595502	0.92297775	0.8155309	0.9364157	0.93473464	0.9379135	0.7289024	0.9220244	0.9020101	0.83151764	0.9234229	0.8508327	0.96038073	0.9555201	0.93389744	0.91296935	0.8549645	0.8521082	0.88942575	0.9392078	0.9346255	0.87010795	0.9171487	0.77341354	0.7893751	0.9650228	0.9335881	0.73248535	0.8941207	0.93083113	0.91920626	0.9466958	0.9349635	0.8490703	0.9362743	0.9004836	0.8525603	0.91873866	0.8950907	0.93734396	0.92628086	0.8295001	0.8642419	0.86688423	0.9414807	0.9806652	0.96838844	0.9747471	0.89528716	0.81500435	0.9074786	0.9682154	0.94167775	0.8128027	0.9222343	0.8825355	0.80899596	0.86131877	0.7700336	0.9314611	0.8046223	0.88312376	0.95615447	0.8069942	0.9457091	0.96150374	0.8219563	0.84459984	0.9399608	0.93799543	0.83741975	0.91855544	0.917696	0.95696723	0.9371791	0.83443594	0.8145341	0.9298466	0.95696235	0.9150379	0.8214646	0.87151027	0.8833626	0.97027504	0.8185972	0.88427556	0.95243675	0.92952067	0.9549534	0.9047439	0.88708955	0.96576166	0.8437065	0.92757505	0.93118596	0.8439871	0.8496815	0.92636406	0.9249016	0.8129984	0.82530355	0.931382	0.9235537	0.8119755	0.9234163	0.8241264	0.9601326	0.80294734	0.78314996	0.74871635	0.6972314	0.84490883	0.9319447	0.94991606	0.8320616	0.7763804	0.98253	0.8392459	0.97056216	0.91779757	0.8837889	0.95251125	0.9579637	0.77160513	0.79220766	0.8753218	0.8947808	0.9007494	0.90090716	0.814553	0.7552613	0.91585124	0.903714	0.9770689	0.82777905	0.94059545	0.7757193	0.86159515	0.8989973	0.9182344	0.9553574	0.87774223	0.8036432	0.95459384	0.84957814	0.9740727	0.8516443	0.8195803	0.9176382	0.8881	0.887658	0.90609497	0.63133824	0.9465065	0.7852487	0.81728077	0.8212112	0.8375047	0.9443195	0.91495025	0.88468784	0.9576863	0.93312395	0.7516053	0.9197065	0.9895024	0.94483536	0.8023443	0.94332737	0.72198236	0.8335094	0.88055384	0.9259498	0.8903274	0.8447049	0.9163662	0.9433755	0.9540803	0.8623587	0.956105	0.94293946	0.875855	0.90342677	0.9147871	0.92703164	0.96010333	0.9847042	0.96353793	0.8472302	0.785626	0.94162095	0.897027	0.94353753	0.81186354	0.97216123	0.82567966	0.8992846	0.7935399	0.82405984	0.8108668	0.7508998	0.930281	0.92024636	0.95528454	0.73446417	0.9062809	0.83456266	0.9188676	0.9193382	0.7697031	0.9038317	0.76330245	0.94359607	0.9484786	0.961669	0.8313392	0.8126776	0.88236165	0.941449	0.98261523	0.92447734	0.92540044	0.91423094	0.8980626	0.91965175	0.8735793	0.9871861	0.69461566	0.92195636	0.9599178	0.75543475	0.969315	0.85639846	0.9212072	0.9572898	0.91785324	0.94603205	0.96248484	0.8539479	0.85218734	0.860141	0.9272119	0.9348265	0.8603	0.9351241	0.92684567	0.81964344	0.9324765	0.89363265	0.76830757	0.9029891	0.7529558	0.8888353	0.8702359	0.9389151	0.8541773	0.86105335	0.8146708	0.92503285	0.9373462	0.9311925	0.8370559	0.93103546	0.8538263	0.9329944	0.9622618	0.82558894	0.7770784	0.793635	0.8979788	0.8546506	0.9076871	0.87284154	0.9521012	0.8617641	0.81891596	0.7750359	0.8598089	0.9597051	0.90076685	0.7220586	0.7785513	0.94012254	0.86874914	0.8793093	0.916223	0.90460986	0.9445861	0.9887904	0.8865237	0.98717475	0.93042827	0.91219574	0.9745325	0.95196056	0.9735366	0.9033286	0.92242736	0.9037954	0.92439276	0.9783509	0.89958704	0.8290267	0.94880253	0.9078019	0.9639835	0.8158971	0.9181819	0.91179615	0.9875814	0.9717334	0.8482466	0.84673786	0.85908115	0.9562459	0.8131892	0.83191013	0.8061242	0.85483384	0.81988764	0.9176009	0.9788627	0.90485233	0.83424044	0.94043493	0.9369453	0.97887295	0.9462282	0.9241937	0.9120115	0.90743	0.7943872	0.8688612	0.89965856	0.92125475	0.9533541	0.9644916	0.8703274	0.98260885	0.91701573	0.91937107	0.7784039	0.8806673	0.92084444	0.8383882	0.9167322	0.88935715	0.8091576	0.77864707	0.8832916	0.7431732	0.92394495	0.8923735	0.8642082	0.97587574	0.9250602	0.87971836	0.82224286
