	1/noun	1/num	100.000/num	12/noun	15/num	17/noun	18/noun	19/noun	20/noun	20/num	2002/name	2002/noun	2003/noun	21/noun	27/noun	3/noun	30/noun	31/noun	4/num	5/noun	50/num	9/noun	9/num	Boekenweekgeschenk/name	Bon/name	Europees/adj	Europese/name	Fransman/noun	Golden/name	HSBC/name	Habibie/name	Madonna/name	Merchtem/name	Totti/name	Vlaanderen/name	Zellik/name	aan/prep	aanbesteding/noun	aanbieding/noun	aanbod/noun	aandeel/noun	aanstaande/adv	aanvaard/verb	aanvraag/noun	aard/noun	abonnement/noun	accoord/noun	acht/num	adres/noun	advies/noun	af/part	afgegeven/adj	afgekeurd/adj	afhankelijk/adj	afzeggingen/noun	al/adv	algemeen/adj	alibi/noun	alle/det	alleen/adj	alleen/adv	alleszins/adv	als/comp	als/prep	alsnog/adv	alternatief/noun	altijd/adv	analyse/noun	anderzijds/adv	antwoord/verb	arbeid_vergunning/noun	argument/noun	arrangement/noun	arriveer/verb	augustus/noun	bakkelei/verb	bal/noun	beding/verb	bedoeld/adj	behalve/comp	beide/det	bekentenis/noun	beleid/noun	ben/verb	benoeming/noun	bescherming/noun	beschik/verb	beschouw/verb	besef/verb	beslis/verb	besluit/noun	bestemming/noun	betaal_middel/noun	bewijs/noun	bezit/noun	bezit/verb	bied_aan/verb	bij/prep	bijstandsgerechtigden/noun	biljet/noun	binnen/part	blijf/adj	blijf/verb	blijk/verb	bod/noun	bon/noun	bond/noun	boord_document/noun	bouw_aanvraag/noun	breng_uit/verb	buitenlands/adj	burgerlijk/adj	chauffeur/noun	congres/noun	controle/noun	conventie/noun	daar/adv	daarbuiten/pp	daarover/pp	dag/noun	dagvaarding/noun	dan/adv	dat/comp	dat/det	dat/noun	dat/pron	datum/noun	de/det	degradeer/verb	dele/adv	deze/det	dezelfde/det	die/det	die/pron	dien_in/verb	dinsdag/noun	diploma/noun	dit/det	document/noun	doe_mee/verb	doelpunt/noun	donderdag_voormiddag/noun	door/adj	door/prep	drie/num	durf/verb	dus/adv	dus/vg	duur/noun	duur/verb	echt/adj	echter/adv	een/det	eerste/num	eind/noun	eind_uitslag/noun	elektronica_concern/noun	elk/det	en/prep	en/vg	enerzijds/adv	enig/det	enkel/adj	enkel/adv	enquête/noun	er/adv	euro/noun	evenmin/adv	eventueel/adj	excuus/noun	exploitatie_vergunning/noun	februari/noun	feit/noun	fl./num	frank/noun	ga/verb	ga_terug/verb	gedrukt/adj	gedurende/prep	geen/det	geheel/adj	gehoord/adj	geld/verb	gemeente/noun	getekend/adj	gewoon/adj	gezien/adj	goal/noun	goedkeuring/noun	grens/noun	groep/noun	half/adj	handtekening/noun	heb/verb	heel/adj	heel/adv	hem/pron	het/det	hier/adv	hiervoor/pp	hij/pron	hoe/adj	hoef/verb	honderdduizend/num	hoog_seizoen/noun	humanitair/adj	hun/det	huur_contract/noun	huwelijk/noun	idee/noun	identiteitsbewijs/noun	iedereen/pron	ik/pron	immers/adv	in/part	in/prep	inschrijving/noun	internationaal/adj	jaar/noun	jaar_abonnement/noun	je/pron	journalist/noun	juli/noun	juridisch/adj	kaart/noun	kan/verb	kandidatuur/noun	keer/noun	keur_af/verb	kilo_gram/noun	kilo_meter/noun	kind/noun	klant/noun	klein/adj	koers/noun	kolonie/noun	kom/verb	kom_langs/verb	koop/verb	kost/verb	krijg/verb	krijg_binnen/verb	laat/adj	laat/verb	land/noun	lang/adj	leerling/noun	leg_voor/verb	letter_DIM/noun	leven/noun	lever_op/verb	licentie/noun	lid_kaart/noun	lig/verb	lijk/verb	locatie/noun	loop/verb	maak/verb	maand/noun	maar/adv	maar/comp	maar/vg	maart/noun	mag/verb	match/noun	maximum/adj	meer/adv	merk/noun	met/prep	met/vg	middernacht/noun	mijn/det	minstens/adv	misschien/adv	moet/verb	moreel/adj	na/prep	neem_af/verb	niet/adv	niet/tag	niettemin/adv	nieuw/adj	nodig/adj	nog/adv	normaal/adj	nu/adv	of/comp	of/vg	offerte/noun	officieel/adj	oktober/noun	om/comp	om/prep	omdat/comp	onbeperkt/adj	onder/prep	onderneem/verb	ongeacht/prep	ongeldig/adj	ons/det	ons/pron	ontbreek/verb	ontsla/verb	onveranderlijk/adj	onverminderd/adj	ook/adv	oordeel/verb	op/part	op/prep	opdat/comp	openbaar/adj	oppervlakkig/adj	organisatie/noun	oud/adj	oudejaar_avond/noun	over/prep	overdreven/adj	overeenkomst/noun	overigens/adv	paar/noun	pak_op/verb	papier/noun	partij/noun	pas/adv	paspoort/noun	passagier/noun	patent/noun	pendel_bus/noun	per/prep	periode/noun	persoon/noun	plaats/noun	poging/noun	precies/adv	prevaleer/verb	principe/noun	procent/noun	punt/noun	rechtbank/noun	rechter/noun	rede/noun	reden/noun	referendum/noun	regel/noun	reis_pas/noun	reiziger/noun	reken/verb	relatie/noun	reservatie/noun	rij/verb	rijbewijs/noun	roep_in/verb	sas/noun	schort_op/adj	schrijf/verb	schrijf_in/verb	scoor/verb	september/noun	slechts/adv	slim/adj	sloop/verb	sluit/verb	sluit_af/verb	sofi_nummer/noun	spaar_kaart/noun	speciaal/adj	speler/noun	sport_raad/noun	stam/verb	status/noun	statuut/noun	steeds/adv	stel_op/verb	stel_vast/verb	stem/noun	stem/verb	stem_biljet/noun	straf/noun	strek/verb	strip_kaart/noun	stuit/verb	tarief/noun	te/adv	te/comp	tegen/prep	teken/verb	telkens/adv	ten/adv	terug_reis/noun	ticket/noun	toch/adv	toelating/noun	toen/adv	toestemming/noun	toon/verb	tot/prep	tot/vg	transparant/adj	treffer/noun	trein_kaart_DIM/noun	tussen/prep	twee/num	tweede/num	typering/noun	u/pron	uit/part	uit/prep	uitgebracht/adj	uitkomst/noun	uitslag/noun	universeel/adj	uur/noun	vaderschap/noun	van/name	van/prep	vanaf/prep	vat_op/verb	verblijf_status/noun	verblijfsvergunning/noun	verdien/verb	vergunning/noun	verklaar/verb	verklaring/noun	vermeld/adj	veronderstelling/noun	verslag/noun	verticaal/adj	vervoer/verb	vervoer_bewijs/noun	verzamel/verb	verzekerd/adj	verzekering/noun	verzet/noun	verzoek/noun	vier/num	vijandigheid/noun	vijf/num	visum/noun	vlieg/verb	vlucht/noun	voer_uit/verb	voldoende/det	volgens/prep	volk/noun	vonnis/noun	voor/prep	voorbeeld/noun	voordeel/noun	voorkom/verb	voorschot/noun	voorschrift/noun	voorstel/noun	voorwaarde/noun	vracht_wagen/noun	waar/adv	waarde/noun	waarom/pp	waarop/pp	waaruit/pp	wagen/noun	wat/det	wat/pron	we/pron	weer/adv	weinig/det	wel/adv	wereldwijd/adj	werk_vergunning/noun	wet/noun	wijs_af/verb	wijze/noun	wil/verb	wil_beschikking/noun	wissel_in/verb	word/verb	zak/noun	zal/verb	zaterdag/noun	ze/pron	zeg/verb	zes/num	zie/verb	zijn/det	zit/verb	zo/adj	zo/adv	zoals/comp	zolang/comp	zondag/noun	zonder/prep	één/num
1/noun	0.0	0.58206165	0.88424236	0.23244917	0.5643959	0.24014872	0.23534763	0.23095167	0.2533623	0.5487946	0.73131603	0.19778115	0.2372666	0.21736556	0.18608034	0.19199789	0.15514368	0.13193268	0.6765162	0.21473348	0.7630886	0.19934458	0.4566422	0.8751737	0.9102886	0.8657977	0.85865	0.9253641	0.83115435	0.96127445	0.82828605	0.9296547	0.78152883	0.9287095	0.77404404	0.8036446	0.9638607	0.7837518	0.91933405	0.8529438	0.81844854	0.28727013	0.7554028	0.7653731	0.9533224	0.76421005	0.74349064	0.87312835	0.814869	0.8921932	0.89718086	0.8016224	0.85354614	0.84519315	0.8493617	0.76139355	0.76619697	0.8639565	0.81590444	0.82708013	0.86131686	0.8915341	0.87519145	0.8229569	0.85363126	0.96627396	0.9455137	0.9382076	0.89774275	0.97200215	0.8714235	0.91447836	0.9229571	0.6811719	0.30461037	0.8839787	0.96946234	0.78169894	0.92210186	0.73638535	0.89972454	0.95975274	0.9365152	0.905186	0.81893206	0.85992104	0.8460176	0.8513028	0.9489881	0.6557852	0.7172152	0.8600036	0.7263278	0.93238753	0.8793007	0.90437675	0.7907299	0.8398216	0.87527144	0.7579304	0.86707175	0.92808723	0.85962373	0.9320342	0.83464795	0.87909806	0.85152733	0.9239006	0.79954326	0.82638574	0.8769354	0.8974212	0.90896475	0.70728326	0.90956783	0.7699113	0.93360627	0.89470476	0.86928916	0.73804903	0.86599714	0.89068055	0.9398967	0.92042536	0.90477926	0.79508483	0.4918241	0.8440246	0.90805537	0.95457155	0.86231685	0.80484474	0.8221874	0.9188123	0.730139	0.33383614	0.9291274	0.8262658	0.8619763	0.89339906	0.977776	0.8066038	0.9510446	0.9160164	0.8599489	0.95214397	0.8728202	0.7598409	0.79791677	0.6933748	0.92988616	0.8721295	0.8382749	0.800714	0.33285427	0.8155197	0.8722543	0.7587018	0.23078412	0.8663821	0.92253965	0.88140035	0.8188308	0.77269316	0.9310302	0.8781731	0.7300856	0.9337979	0.8249396	0.9391114	0.7797452	0.36149943	0.9149289	0.9083477	0.78117734	0.8934701	0.8009331	0.89124537	0.8032906	0.8543601	0.8903403	0.9735199	0.7012757	0.783647	0.9286728	0.84933096	0.85846514	0.9654408	0.8144057	0.88763446	0.95395464	0.8469888	0.8368762	0.88104135	0.94797945	0.95949894	0.96648383	0.87092096	0.91395074	0.7520333	0.9465926	0.9662021	0.94210666	0.9266699	0.7473423	0.94743437	0.88573754	0.72173464	0.88047606	0.97270787	0.8284192	0.8528424	0.96572363	0.7820895	0.80225277	0.5993057	0.51012397	0.86500615	0.60394967	0.7622208	0.9280123	0.9567342	0.26050204	0.890992	0.8135326	0.83399576	0.7999449	0.97300106	0.8474864	0.9501485	0.8119339	0.9048364	0.8468365	0.9234001	0.8403919	0.9214853	0.9325211	0.7634173	0.84166795	0.82283986	0.8871965	0.8006984	0.8331356	0.88975084	0.8583287	0.8865111	0.8981824	0.7902614	0.88034946	0.9570034	0.9010052	0.84187436	0.8604641	0.9366661	0.9717243	0.77330405	0.48873478	0.9455011	0.5801584	0.9388253	0.93426204	0.9118856	0.39613742	0.83224285	0.85277414	0.8049652	0.85550517	0.9698369	0.83029824	0.2280541	0.5462868	0.92285514	0.8528441	0.9573158	0.84463704	0.9432048	0.7446179	0.85232604	0.9182102	0.9323755	0.9097686	0.66981983	0.9197488	0.80661106	0.8085502	0.8711735	0.9392295	0.84981096	0.8811325	0.5421016	0.33188915	0.910514	0.55485225	0.79792106	0.77706414	0.9539941	0.9694385	0.8703735	0.76863414	0.9219357	0.9518598	0.8751329	0.69506407	0.89612126	0.90606403	0.8526411	0.8125883	0.9392432	0.57132447	0.91655904	0.8344238	0.9625097	0.94581455	0.8794943	0.75277996	0.897935	0.9232279	0.7707666	0.7633674	0.92086077	0.663238	0.9043128	0.9453227	0.49790323	0.8706485	0.86082786	0.883866	0.8809564	0.6929923	0.5924516	0.8637657	0.89836997	0.9684976	0.77112114	0.9246203	0.7474588	0.8354615	0.9307351	0.8683789	0.864985	0.8608463	0.90609545	0.7410743	0.83406293	0.8015411	0.8311553	0.86669695	0.9709652	0.72873485	0.8572818	0.9061178	0.90296876	0.93434316	0.889315	0.9924028	0.5315584	0.9258343	0.28118896	0.8303474	0.97193354	0.9023285	0.6247207	0.5495157	0.8440361	0.8691806	0.7627673	0.9245833	0.7397908	0.8541993	0.834822	0.83767927	0.8329909	0.8621575	0.76224226	0.9229271	0.80887914	0.87740535	0.88499045	0.9258566	0.7357287	0.9290178	0.7011588	0.94718534	0.9047756	0.7955135	0.7877213	0.45629263	0.86116755	0.80618143	0.8092268	0.94188887	0.80026543	0.9070892	0.77967817	0.96524704	0.45457536	0.40515226	0.9100487	0.9626129	0.8033494	0.69874895	0.8859725	0.87828755	0.90619206	0.8170918	0.9574876	0.94916403	0.88908476	0.9418096	0.86680603	0.850663	0.49199992	0.9279389	0.92038727	0.86431944	0.19707233	0.88130975	0.86842954	0.8371538	0.94593495	0.80045694	0.85833883	0.927607	0.81502604	0.9168145	0.90444124	0.9438899	0.8498712	0.81871593	0.8497759	0.83501726	0.7714432	0.9414189	0.85999656	0.8899273	0.96803725	0.8079277	0.90160257	0.8506355	0.8638531	0.8410342	0.9577458	0.8470136	0.95090514	0.7500223	0.7539562	0.95597386	0.8933183	0.9347011	0.8051032	0.87620133	0.90018064	0.78153545	0.924783	0.9411972	0.85662663	0.9692008	0.8236538	0.9483766	0.88743263	0.975675	0.96867377	0.8917598	0.884539	0.9700203	0.91824013	0.87146246	0.88245595	0.7967961	0.871711	0.9535364	0.8943025	0.9704865	0.76204395	0.63738716	0.84368694	0.7736677	0.34676403	0.93428016	0.9701928	0.8679724	0.97172195	0.9250747	0.9806667	0.8453732	0.9018835	0.87969947	0.8494355	0.2873863	0.9003733	0.90205175
1/num	0.58206165	0.0	0.6434774	0.6871374	0.34687686	0.68272936	0.6469364	0.67153776	0.6598318	0.27700472	0.76087475	0.57356995	0.60548234	0.64762664	0.69279885	0.62801623	0.7082983	0.66266215	0.22416246	0.62299097	0.3754344	0.6622657	0.3068573	0.9680038	0.84047276	0.93833333	0.95854944	0.94445705	0.8451068	0.81985354	0.88254535	0.9594368	0.7386053	0.8787173	0.87983674	0.6647501	0.95108443	0.95875514	0.9568338	0.89929956	0.74821854	0.74228156	0.88201916	0.9109398	0.96701294	0.71349394	0.93448675	0.6584303	0.9189838	0.96960366	0.9399768	0.9397891	0.69846696	0.7755264	0.93675274	0.89097273	0.9436825	0.9171531	0.8186685	0.9222549	0.9085221	0.9462253	0.93570095	0.96125084	0.8909888	0.9576082	0.986388	0.9267227	0.91813064	0.93130785	0.9887844	0.92206866	0.8034138	0.8253475	0.77645403	0.9625786	0.92991525	0.8560234	0.93507725	0.8794995	0.8292626	0.9776199	0.9951713	0.9580225	0.9408882	0.96228606	0.946399	0.87318623	0.9815496	0.83143216	0.9129168	0.9115312	0.7358837	0.9466334	0.87880594	0.85323125	0.85322803	0.9846944	0.8565436	0.7085346	0.8789188	0.92710036	0.9530746	0.87491393	0.8178014	0.8169866	0.93457377	1.0	0.94824106	0.8386542	0.88231105	0.96258074	0.93077856	0.8609968	0.91032755	0.9401402	1.0	0.9204163	0.96844834	0.88690454	0.9612973	0.95873344	0.97930944	0.92290777	0.8898751	0.88558906	0.7895928	0.8850609	0.9135232	0.99371797	0.84458965	0.8093034	0.8883492	0.8755118	0.9158632	0.67071277	0.96375334	0.892755	0.94621557	0.940402	0.83758634	0.90389645	0.98659885	0.93325967	0.70875883	0.9937652	0.89470005	0.9245206	0.9263898	0.84476334	0.9077467	0.94701535	0.8865058	0.7972915	0.7431787	0.8827557	0.75694376	0.8352463	0.6949119	0.87203765	0.9519849	0.9549873	0.9179678	0.8214645	0.8027307	0.96243954	0.57404363	0.97275555	0.91682714	0.96164525	0.934613	0.8226771	0.9468457	0.7977905	0.6137973	0.87513417	0.88104594	0.8970998	0.8802451	0.9651744	0.93814296	0.99948996	0.8974038	0.8838257	0.9093321	0.9302618	0.93929636	0.8638706	0.9751678	0.8610139	0.8912404	0.67456406	0.9048005	0.9527986	0.95330703	0.95938134	0.91917294	0.94296986	0.98508614	0.87064093	0.9823138	0.9888745	0.9739004	0.74116963	0.7457212	0.97561395	0.93419	0.9294448	0.9127514	0.9955156	0.8455441	0.96607333	0.98080415	0.88429284	0.91961336	0.8038243	0.6755456	0.9657885	0.74836487	0.6340805	0.97798395	0.98091996	0.73872757	0.9221649	0.7166383	0.9406891	0.9093071	0.97563803	0.7361089	0.7494691	0.80348146	0.93369174	0.84661496	0.89499927	0.61191547	0.964018	0.9524619	0.87666214	0.79491967	0.7135569	0.91333276	0.8611541	0.8774184	0.9283664	0.9597105	0.89679575	0.8678462	0.90237886	0.89815384	0.9169578	0.65452653	0.91649956	0.8796525	0.7906765	0.99647915	0.9534222	0.70704806	0.8479555	0.7885482	0.8889034	0.9780004	0.9526185	0.8209299	0.9356116	0.74978346	0.66764003	0.9933953	0.93818784	0.75307673	0.6939144	0.78111446	0.97285193	0.6440162	0.9933306	0.97123975	0.94050634	0.82491386	0.81119573	0.9944399	0.97982824	0.89281654	0.8896453	0.95376515	0.9166053	0.87244594	0.92858875	0.974	0.70954597	0.9363228	0.8215089	0.7691139	0.9424185	0.77683437	0.9093616	0.845306	0.9326615	0.99087614	0.8009165	0.8219561	0.95353276	0.8932464	0.9104927	0.86742043	0.95144606	0.9639773	0.98337066	0.8974944	0.91083705	0.72683024	0.9268106	0.958625	0.93635887	0.9108722	0.90690017	0.9298345	0.92455995	0.85002947	0.8972784	0.9342088	0.8816373	0.7417682	0.9202203	0.9177202	0.7708467	0.91707134	0.83776206	0.8842542	0.93196154	0.5761142	0.7785209	0.75267184	0.86924386	0.9244677	0.8613784	0.9575916	0.92891604	0.6640842	0.74567974	0.92100817	0.93634427	0.94354683	0.94917166	0.7549882	0.9642131	0.92471504	0.8547468	0.84175634	0.9688884	0.59963644	0.8294437	0.92128426	0.9759069	0.95683295	0.9767056	0.9850575	0.62403107	0.67923486	0.7699894	0.6367278	0.99105465	0.9896033	0.67079663	0.83392286	0.9019856	0.8453483	0.86377645	0.9657131	0.9301386	0.9398884	0.97605294	0.93036985	0.9457364	0.9106463	0.91242224	0.7552286	0.7658329	0.83875537	0.95212185	0.85908574	0.8530152	0.9594351	0.8002331	0.96477276	0.9611806	0.87110686	0.84600925	0.6712873	0.75212663	0.90355074	0.71902555	0.9780165	0.9739825	0.9744066	0.9325113	0.95050746	0.59903944	0.51112103	0.934621	0.825459	0.8676126	0.78440833	0.73604697	0.8078942	0.9559367	0.8294008	0.9025438	0.91524833	0.8123621	0.93357104	0.77200705	0.9663455	0.68639374	0.9720884	0.98890275	0.78883547	0.60920894	0.9569169	0.9253343	0.9525069	0.72816366	0.92697704	0.82081527	0.99409217	0.8913602	0.93148506	0.9204772	0.87200564	0.7779566	0.85562557	0.83295107	0.836137	0.88096714	0.99399424	0.96241647	0.68417263	0.94869745	0.5947201	0.9087875	0.8671832	0.85877407	0.9531179	0.9423246	0.92784554	0.971155	0.8647058	0.86845094	0.9171942	0.88950735	0.9465191	0.8199354	0.9825197	0.9856153	0.9539656	0.9498768	0.9774598	0.7366048	0.96340895	0.8806282	0.9277612	0.92843264	0.90609616	0.95135605	0.9424041	0.9571918	0.95331115	0.97571194	0.8827207	0.9760274	0.9254058	0.9222722	0.97550464	0.9761197	0.8838224	0.67790616	0.8382617	0.8111134	0.87434584	0.7218065	0.9792148	1.0	0.6968503	0.9640921	0.9598951	0.9654816	0.9594249	0.97290325	0.96990883	0.9195261	0.64686716	0.93853736	0.6709983
100.000/num	0.88424236	0.6434774	0.0	0.9270958	0.5892708	0.9066113	0.8827234	0.88938046	0.86459124	0.5196843	0.79961544	0.76377255	0.7879421	0.9082646	0.9211008	0.9567393	0.92587334	0.8897298	0.6305816	0.9231155	0.4490828	0.912818	0.72782695	0.92800075	0.9062396	0.8425247	0.91295654	0.87616783	0.9249863	0.760502	0.8608316	0.8535144	0.72008693	0.9119859	0.93588644	0.89403737	0.78977454	0.8446538	0.8693921	0.8438276	0.6490512	0.9579916	0.84913045	0.81714106	0.9218408	0.5455831	0.8033968	0.6496924	0.7449652	0.8221818	0.913568	0.8852738	0.7682363	0.8488856	0.90574574	0.7131443	0.92559445	0.90157217	0.6799103	0.8067336	0.76927614	0.82443285	0.8247043	0.8913465	0.7151536	0.8705216	0.9095136	0.8931463	0.79848087	0.9043621	0.8972024	0.86462176	0.79211515	0.8137395	0.88334596	0.83105004	0.9381103	0.85396576	0.8202131	0.8494571	0.8322164	0.9315494	0.96443427	0.9468373	0.9272985	0.7511934	0.89441156	0.8691982	0.93247116	0.8970602	0.8708066	0.7565156	0.8295551	0.88177145	0.82617724	0.80952835	0.6996927	0.7616505	0.77060974	0.5828378	0.80145836	0.7753259	0.9697691	0.8970466	0.77243316	0.72556597	0.81531805	0.9618388	0.8866309	0.8063172	0.80542994	0.8600929	0.78887296	0.91516405	0.814894	0.89223015	0.8357119	0.85444534	0.8916186	0.87134945	0.8377634	0.8828387	0.90846395	0.8590933	0.92127335	0.76035863	0.82574815	0.7853804	0.9014162	0.9244063	0.8084489	0.751697	0.80212325	0.62529814	0.83868426	0.92493284	0.8283953	0.8223007	0.77296543	0.87606025	0.9225491	0.9084125	0.9260506	0.86826384	0.7003351	0.91772556	0.83308697	0.80753314	0.9132199	0.86525947	0.85540426	0.8891355	0.7382922	0.8635905	0.87809056	0.928226	0.6239184	0.6761514	0.9372013	0.73131084	0.8840996	0.80319566	0.7748535	0.74140465	0.8078099	0.8717551	0.4580518	0.8437995	0.8150719	0.94659936	0.8734364	0.84401596	0.90815794	0.7477689	0.38900918	0.84533334	0.9082484	0.66647464	0.8127059	0.8056135	0.9397904	0.96854013	0.87467444	0.7471318	0.866421	0.793921	0.85324264	0.944812	0.81385094	0.7989283	0.72269726	0.734716	0.7291565	0.7045992	0.92010957	0.89844596	0.7630075	0.88598037	0.86706936	0.7188982	0.8059389	0.95344687	0.7259742	0.25834864	0.6551055	0.85855013	0.6224117	0.82039684	0.8953716	0.9236478	0.8218488	0.88563025	0.90766144	0.71712434	0.7844414	0.91897047	0.6911243	0.8906767	0.8275691	0.6197279	0.88891107	0.8930184	0.8452124	0.81357574	0.5576408	0.6815325	0.86987257	0.8770053	0.78586036	0.7271215	0.8354151	0.8334365	0.6606387	0.91579366	0.7152065	0.8930232	0.9215796	0.7697027	0.6610701	0.5642898	0.74663436	0.7628331	0.7982997	0.8731282	0.8685767	0.86291	0.85623455	0.8859643	0.9059946	0.8414947	0.6358474	0.74725497	0.6837245	0.78516895	0.95349556	0.9637673	0.86725354	0.96703905	0.7740569	0.86377114	0.9119569	0.8843352	0.8235083	0.7586381	0.9316716	0.59159136	0.87812126	0.76346487	0.7651579	0.96126753	0.8608273	0.8085245	0.46226323	0.9246663	0.76608205	0.8121939	0.85228014	0.7451924	0.941128	0.9319528	0.7927224	0.7862585	0.79456943	0.82977784	0.8529627	0.82317245	0.87644094	0.6502736	0.8087042	0.8485327	0.8722178	0.74785924	0.8246506	0.7861539	0.69409573	0.76943034	0.916505	0.78286517	0.7339678	0.79430467	0.76015735	0.7893077	0.8427241	0.8990959	0.9248268	0.866691	0.871983	0.787169	0.77538896	0.82683545	0.8357945	0.958225	0.84662753	0.7685256	0.86094016	0.8791127	0.9466788	0.8233584	0.85075426	0.7254845	0.84801567	0.74965096	0.8504844	0.86034644	0.7128111	0.7816135	0.81316787	0.7951541	0.42434293	0.8516236	0.6458843	0.83104444	0.9482316	0.8375951	0.85158205	0.7943475	0.60770684	0.77897394	0.8684569	0.86258173	0.9103649	0.89692014	0.7773835	0.9106407	0.8369328	0.7325901	0.81208163	0.9368363	0.56459713	0.8719927	0.8517748	0.9194436	0.9348899	0.83437186	0.9429579	0.7067957	0.98298305	0.8748318	0.65882194	0.90210307	0.90164196	0.8084167	0.88389915	0.7967808	0.7505821	0.7673699	0.8310085	0.90477246	0.9511515	0.7735462	0.7996228	0.7941139	0.9108647	0.922439	0.77639484	0.8881244	0.8166161	0.80672354	0.80813813	0.7108581	0.90910167	0.6901938	0.9168602	0.76319045	0.8713529	0.92705977	0.8452781	0.67784226	0.81888604	0.5230969	0.9020394	0.8132673	0.8846076	0.80587935	0.9108313	0.7615415	0.62277853	0.91789496	0.9335916	0.7142136	0.8421008	0.70745116	0.9084888	0.94311863	0.8218878	0.7968565	0.8724569	0.79202986	0.92908955	0.91448236	0.8504471	0.8031384	0.92167753	0.9942264	0.7873871	0.7448873	0.9885675	0.8771308	0.87360024	0.7341676	0.832091	0.8902507	0.8961983	0.78682065	0.8967412	0.87332845	0.9315491	0.6697894	0.6845798	0.7269828	0.7245234	0.79301035	0.8957716	0.85483634	0.6673686	0.84452873	0.6082814	0.75124955	0.79997206	0.75713867	0.8953143	0.72844076	0.85482347	0.88485897	0.84448844	0.7125802	0.850876	0.76163924	0.87706995	0.66286284	0.84464335	0.93238604	0.8373269	0.89226687	0.8269435	0.6797233	0.94499224	0.7404702	0.87980884	0.8321544	0.69452226	0.81258	0.8766263	0.8979087	0.7280232	0.8772836	0.75665236	0.82207805	0.86219597	0.85163534	0.92504823	0.7560809	0.8576561	0.7000845	0.81604004	0.7585257	0.767486	0.94421023	0.7847564	0.9893136	0.6714375	0.95089144	0.7497196	0.8845192	0.9722172	0.9465613	0.93926823	0.7852562	0.93209857	0.7951649	0.62030405
