	180/num	1901/noun	1976/noun	2003/noun	2004/num	300/num	40/num	Al/det	Battle/name	Bordeaux/name	Cup/noun	Davidson/name	Flahaut/name	Ghana/name	Godefroot/name	Hel/name	Hoogovens/name	Koude/name	Mallorca/name	Mazzoleni/name	Nieuw/name	Oorlog/name	Salou/name	Schafthuizen/name	Senegal/name	Singer/name	Stones/name	Terlouw/name	Ullrich/name	VVD/name	Venetiaans/adj	Wahid/name	Wetstraat/name	aan/adj	aanraking/fixed	aardappel/noun	abnormaal/adj	achteren/adv	adem/noun	al/adv	album/noun	als/comp	als/prep	altijd/adv	aluminium_folie/noun	ander/adj	as/noun	atmosfeer/noun	auto/noun	avondeten/noun	bad/noun	bak/verb	bedreigd/adj	beetje/noun	behandel/verb	behoorlijk/adj	beker/noun	bel/noun	beloof/verb	ben/verb	berg_top/noun	beschuldigd/adj	binnen/adv	binnen_plein/noun	blad/noun	blijf/verb	blijf_af/verb	blus/verb	bord/noun	boter/noun	braadpan/noun	brandend/adj	brij/noun	brok/noun	bron/noun	brutaliteit/noun	buis/noun	buiten/adv	centi_meter/noun	chocolademelk/noun	circa/adv	coalitie/noun	coalitiepartner/noun	crash/noun	daar/adv	daarna/adv	daarna/pp	dag/noun	dan/adv	dan/comparative	dat/pron	de/det	deze/det	dicht/adj	die/det	diep/adj	dik/adj	doch/vg	door/comp	door/part	door/prep	doorboor/verb	doordat/comp	dossier/noun	draai/verb	draai_heen/verb	drift/noun	drink/verb	droog/adj	drukkend/adj	druppel/noun	dus/comp	echt/adj	een/det	een/fixed	eerstvolgend/adj	eet/verb	en/adj	en/comp	en/vg	ene/adj	enkel/det	erg/adj	evacueer/verb	even/adv	flauw/adj	flauw/part	fusie_ploeg/noun	ga_in/verb	gas/noun	gedij/verb	geef_door/verb	gemeenteraad_verkiezing/noun	genoeg/adv	gesteente/noun	giet/verb	giftig/adj	glas/noun	gloeiend/adj	goudbruin/adj	graad/noun	grill/noun	hang/verb	hang_ijzer/noun	hap/noun	heen/part	heet/adj	helder/adj	hem/pron	herfst/noun	het/det	hier/adv	hoe/adj	ijzeren/adj	in/prep	juli/noun	jullie/pron	kachel/noun	kant/adj	kastanje/noun	kern/noun	klimaat/noun	knoflook/noun	koekepan/noun	koel/adj	koffie/noun	kom/noun	kom_vrij/verb	kondig_aan/verb	koningshuis/noun	kook_pot/noun	kool/noun	kop/noun	koud/adj	kreet/noun	kuip/noun	kus/noun	kus/verb	kwestie/noun	laag/noun	laat/verb	lang/adj	latin/noun	leg/verb	leiding/noun	lichaam/noun	liter/noun	loop_op/verb	love/noun	lucht/noun	maal/noun	maar/vg	mals/adj	marathon/noun	mat_DIM/noun	matig/adj	meermaals/adv	melk/noun	mes/noun	met/prep	middag/noun	middaguur/noun	min/adj	mineraalwater/noun	minuut/noun	mix/noun	moment/noun	mors/verb	motor/noun	naald/noun	nacht/noun	niet/adv	nieuw_feit/noun	nog/adv	of/vg	olie/noun	olijfolie/noun	om/adj	om/prep	omstandigheid/noun	onder/prep	onderwerp/noun	ontleen/verb	ontzettend/adj	ooit/adv	op/prep	oven/noun	over/prep	overgoten/adj	overig/adj	pan/noun	pap/noun	passage/noun	pasta/noun	patat/noun	peper/noun	pers/verb	plaag/noun	plaat/noun	proeve_rij/noun	rem/noun	ren/verb	resistent/adj	roer/noun	ronduit/adv	rook/noun	rooster/verb	schenk_in/verb	schoon/adj	schuif_door/verb	sector/noun	slik/verb	slotminuut/noun	slurp/verb	smeed/verb	smelt/adj	snackbar/noun	soap/noun	soep/noun	sojasaus/noun	speel_af/verb	spleet/noun	spoel_af/verb	spoel_door/verb	spotje/noun	spuw/verb	sta/verb	stand_DIM/noun	steeds/adv	steek/verb	stilaan/adv	stook/verb	stoom/adj	stoom/noun	stoot_DIM/noun	strand/noun	strijkijzer/noun	te/adv	telecom/prefix	teruggave/noun	terwijl/comp	thee/noun	tiende/num	tijdens/prep	toegepast/adj	toen/comp	toevoer/noun	tomaat/noun	tot/comp	traan/noun	trend/noun	ui/noun	uit/prep	uitzonderlijk/adj	vaak/adj	vakantie/noun	verbranding/noun	verdeler/noun	verlangen/noun	vers/adj	vers/noun	verscheiden/adj	verschrikkelijk/adj	verschrompel/verb	vervlieg/verb	verwarm/verb	verwarmd/adj	vet/noun	vinger/noun	vis/noun	vlam/adj	vlees/noun	vlek/noun	vochtig/adj	voel/verb	voel_aan/verb	voet/noun	vol/adj	volgorde/noun	vonk/noun	voorafgaand/adj	voorjaar/noun	voorspel/verb	voortijdig/adj	voorwerp/noun	vorm/verb	vouw/verb	vuur/noun	waardoor/pp	waarin/pp	warm/adj	wat/adv	water/noun	ween/verb	weer/adv	weer/noun	wek_op/verb	wel/adv	wellicht/adv	wind/noun	winter/noun	woensdag_middag/noun	word/verb	zacht/adj	zakelijkheid/noun	ze/pron	zit/verb	zo'n/det	zo/adj	zo/adv	zodat/comp	zomer/noun	zomer_dag/noun	zomermaand/noun	zomers/adj	zon/noun	zonder/comp	zonovergoten/adj	zwaar/adj	zweet/verb	één/pron
180/num	0.0	0.9714563	0.9470034	0.7398489	0.88846076	0.67669433	0.77533025	0.95037556	0.9889109	0.92329305	0.9718897	0.95000243	0.9652914	0.92953193	0.9603218	0.971383	0.93178105	0.98418534	0.93305194	0.7999867	0.9324404	0.95788926	0.98242587	0.98557127	0.93893236	0.9507011	0.96489656	0.9688061	0.85189426	0.9666067	0.9687364	0.9908942	0.9566855	0.95006144	0.9651087	0.9114806	0.9814477	0.9742963	0.95632815	0.8902898	0.92662364	0.97061914	0.95051235	0.98673135	0.97387904	0.9586005	0.9431692	0.94620574	0.87069666	0.978423	0.960068	0.91129726	0.94473433	0.9662054	0.89907515	0.93849456	0.9553748	0.9447673	0.9204643	0.98366207	0.927995	0.9561941	0.94954467	0.95509297	0.94766384	0.9467701	0.9945757	0.95224285	0.9526205	0.8307974	0.9910053	0.95963675	0.97899055	0.9410615	0.94276303	0.98750156	0.9552161	0.9516084	0.6615913	0.9630787	0.69423914	0.9518254	0.97827846	0.93832856	0.92810297	0.9247124	0.9192364	0.78716606	0.96083355	0.7549435	0.931204	0.9445186	0.946791	0.91884714	0.9975992	0.9392876	0.80489707	0.94550925	0.9516993	0.94192773	0.9557616	0.960453	0.92264926	0.80557084	0.89904445	0.99486953	0.96132904	0.9386204	0.9723794	0.9892812	0.95368814	0.92448807	0.9842112	0.9577568	0.8953731	0.9292313	0.93985146	0.9854335	0.97097194	0.8926937	0.9525768	0.968392	0.96722764	0.8661229	0.93522197	0.9642569	0.98876595	0.9796905	0.9422629	0.9041911	0.983592	0.9663346	0.89239675	0.9503878	0.94225824	0.93090105	0.9180112	0.9468245	0.9787003	0.94687927	0.8059207	0.9843993	0.9091963	0.977645	0.9605536	0.94647455	0.92031413	0.96819234	0.97812504	0.9491297	0.9585703	0.94520134	0.9721215	0.9720103	0.9093921	0.8716972	0.96708095	0.95651335	0.9746934	0.9521562	0.9791608	0.9493692	0.9395215	0.95641506	0.9589263	0.9138398	0.8942217	0.89687425	0.89271873	0.96390855	0.95934606	0.9324051	0.9013878	0.9391213	0.99226665	0.9584786	0.9899439	0.97107214	0.97142804	0.97085	0.96477526	0.7772547	0.9814996	0.9444289	0.9223404	0.91527396	0.6484227	0.72883725	0.9798919	0.9480983	0.8340262	0.98183906	0.98037416	0.92627144	0.98843074	0.9487122	0.98043776	0.87504786	0.9427747	0.88167936	0.9397602	0.88152933	0.8688485	0.95070976	0.8043732	0.97892433	0.9202328	0.9892872	0.7929645	0.94917864	0.86957383	0.9973573	0.9780345	0.9038768	0.87123275	0.8876097	0.91862977	0.96355885	0.9693757	0.94982713	0.8554918	0.9846143	0.97458524	0.97373486	0.95414317	0.9163034	0.809978	0.9630122	0.99602044	0.77755815	0.9460431	0.9940948	0.97388047	0.9192425	0.94768566	0.9162755	0.89582586	0.9945521	0.94165325	0.9735421	0.9290161	0.9769182	0.9916164	0.9390366	0.9672482	0.94209707	0.85589135	0.99714535	0.9322888	0.9506498	0.9020059	0.90074766	0.9922352	0.99614275	0.97909427	0.99083537	0.97078377	0.9632574	0.9540725	0.9287324	0.9460769	0.9485186	0.95658183	0.97756344	0.9421571	0.9737646	0.93205285	0.94619185	0.966263	0.883793	0.9558721	0.9637932	0.9787942	0.945933	0.9814367	0.91872966	0.9750479	0.9881694	0.99174035	0.91107935	0.8534014	0.94771236	0.9031659	0.9262782	0.96032596	0.9380335	0.9797599	0.90786004	0.94965386	0.97540295	0.94100446	0.90218395	0.911888	0.9026818	0.97335196	0.9533653	0.9583069	0.9483069	0.98508006	0.8511111	0.9333681	0.95923924	0.96663576	0.92588973	0.97928625	0.863265	0.9307593	0.8934111	0.9743069	0.9006019	0.97874826	0.90844595	0.96288365	0.9859713	0.96928394	0.9556181	0.92362505	0.8974464	0.91915363	0.9973153	0.9723896	0.8995497	0.8918478	0.929121	0.87220097	0.9284814	0.98235947	0.9587482	0.8738136	0.93828803	0.95101005	0.9796314	0.9171567	0.95078135	0.95514774	0.9401173	0.94445014	0.9869541	0.9374141	0.94455594	0.9248989	0.94081867	0.9405016	0.9181682	0.9873115	0.9777572	0.94597155	0.72429276	0.98185724	0.98807144	0.91338634	0.90957373	0.9737262	0.93216956	0.9648046	0.9340785	0.96373653	0.9799736	0.90556365	0.95643234	0.9450872
1901/noun	0.9714563	0.0	0.84438455	0.87651175	0.9532082	0.9830287	0.956655	0.9544279	0.94028294	0.9316755	0.9094397	0.9168006	0.9733558	0.9320677	0.9838137	0.9715405	0.9771765	0.9466159	0.9518249	0.9792611	0.9378411	0.90256566	0.98346543	0.9647924	0.9664681	0.8614375	0.9299773	0.97890913	0.96474665	0.99153835	0.92675436	0.9576201	0.97115546	0.93650866	0.97727585	0.96953076	0.97788763	0.9863844	0.97803354	0.8039205	0.94532144	0.99431896	0.9097858	0.9874459	0.9897375	0.9993163	0.9694796	0.98839325	0.9694984	0.93292516	0.9615656	0.9876256	0.9729879	0.99445736	0.95294243	0.9777819	0.9459327	0.9732997	0.9639104	0.9659966	0.97315913	0.9360505	0.98265976	0.97758216	0.94299304	0.98841053	0.9795397	0.9559721	0.98894334	0.9515341	0.98801774	0.9509463	1.0	0.96561396	0.931755	0.9610964	0.9717815	0.97710294	0.96229815	0.9864598	0.9503332	0.97440815	0.99731284	0.9251435	0.9491123	0.96379006	0.953443	0.92376614	0.9990027	0.98409986	0.8664097	0.9552949	0.9767855	0.96213406	0.9908422	0.98198766	0.98176265	0.9790811	0.98304653	0.9831951	0.8755541	0.9535221	0.9842251	0.99090004	0.9587474	0.9999173	0.95476836	0.95477617	0.9720339	0.982295	0.98094624	0.96467906	0.9885212	0.97853124	0.9331753	0.8873062	0.95810467	0.96458894	0.99579406	0.9317689	0.9628208	0.9770268	0.9779696	0.97458994	0.91082084	0.9612525	0.9398832	0.9396347	0.91855	0.95522964	0.9928086	0.9757047	0.9366193	0.9902746	0.9746576	0.9698049	0.9818736	0.97892535	0.9732552	0.9893614	0.9279433	0.9860399	0.94918036	0.97518903	0.97741026	0.957405	0.9681802	0.95182633	0.964894	0.8475078	0.97730905	0.961978	0.9968971	0.91692984	0.76761174	0.70269156	0.9964133	0.99502903	0.9998832	0.9833168	0.98716164	0.97179973	0.99910593	0.9935483	0.9720944	0.96850795	0.97040653	0.95100343	0.9493066	0.94581234	0.98662865	0.95406336	0.9675869	0.92940444	0.95468414	0.99916345	0.94778275	0.98473644	0.983789	0.9583831	0.98344874	0.95255065	0.97769624	0.96571577	0.94239944	0.971009	0.9816952	0.97236156	0.98005044	0.952818	0.93969977	0.99847794	0.99259984	0.88787574	0.98631555	0.980015	0.9623174	0.97771245	0.97590464	0.9859545	0.94721675	0.9823669	0.9835731	0.9813629	0.95067847	0.97758657	0.985693	0.9970143	0.9667767	0.98176515	0.84063417	0.99833935	0.964531	0.9884198	0.9794825	0.966053	0.99757445	0.9824983	0.8750352	0.98226935	0.95375544	0.9574796	0.9735694	0.9620788	0.9551299	0.74248046	0.9803719	0.9818844	0.9921985	0.97187823	0.9734001	0.95418996	0.9816446	0.99302673	0.95063454	0.99654466	0.9928748	0.9685528	0.9713084	0.94513255	0.9936605	0.9883902	0.9979035	0.94059265	0.949482	0.9563577	0.99474525	0.9678788	0.971617	0.9877047	0.98181003	0.98495	0.9842512	0.9886859	0.9423183	0.9464887	0.9898129	0.92375124	0.964966	0.97094846	0.8565583	0.9783992	0.9877137	0.96086204	0.98317856	0.9867409	0.9454166	0.9709013	0.98796076	0.9490254	0.96689546	0.97744703	0.96222526	0.9506101	0.98763156	0.9376115	0.96997434	0.99887013	0.9872455	0.99270934	0.9606061	0.96209985	0.9242158	0.8597677	0.9273168	0.76354283	0.97073036	0.99470294	0.8895691	0.9677233	0.9670802	0.99149966	0.8068243	0.95471966	0.99421316	0.9687404	0.96257436	0.981153	0.96530086	0.99623376	0.9308199	0.9671265	0.9687336	0.96771413	0.97815853	0.97043324	0.9585763	0.9677525	0.98768723	0.9789808	0.9847197	0.98626286	0.9558457	0.99010324	0.9938587	0.99230003	0.97016	0.9542492	0.99708754	0.93698037	0.95776576	0.88170373	0.9558108	0.96262723	0.9759217	0.94476926	0.9662981	0.9461596	0.9731637	0.9293579	0.95072746	0.99563396	0.9668227	0.94076276	0.99216604	0.9753567	0.9619719	0.99522394	0.98685193	0.97740084	0.90018165	0.91050696	0.69181186	0.953873	0.999816	0.99006385	0.9932023	0.98643106	0.9929482	0.9989379	0.99792427	0.84952116	0.9017133	0.94984984	0.9795477	0.93059546	0.98714113	0.95885307	0.9708552	0.9900001	0.95331347
1976/noun	0.9470034	0.84438455	0.0	0.85612774	0.9203978	0.9037653	0.91908747	0.94243133	0.8971132	0.8877295	0.7752328	0.88867193	0.96915805	0.9207522	0.7649376	0.9713617	0.94342697	0.8997181	0.9395591	0.9795019	0.9133728	0.8674791	0.97601086	0.9346146	0.91269684	0.8632516	0.8064604	0.8835979	0.93323165	0.9411176	0.93139124	0.94125676	0.9660605	0.93099016	0.91566426	0.98036593	0.96026313	0.964166	0.96150726	0.7871431	0.7960282	0.9786332	0.81094503	0.9421873	0.9746352	0.95600194	0.9237626	0.9409148	0.9332731	0.96054995	0.9297265	0.9754004	0.9119389	0.96666884	0.94325036	0.95290416	0.90774417	0.91225636	0.93639547	0.9427803	0.9550314	0.9365708	0.9381739	0.985703	0.92410904	0.97073716	0.98603445	0.9695491	0.9392629	0.96821564	0.9889603	0.9569065	0.96953154	0.966758	0.92216754	0.95010436	0.92197955	0.95431185	0.9191707	0.9906774	0.9028579	0.954431	0.96871173	0.88387847	0.9323536	0.9107466	0.89538205	0.9307068	0.9969655	0.95173955	0.8324038	0.90312415	0.92342514	0.95654833	0.96135896	0.93696713	0.9329883	0.97179055	0.95764023	0.9397494	0.862735	0.9797572	0.94520754	0.94581634	0.91083133	0.98697	0.95061386	0.92517865	0.9617262	0.9566247	0.96849704	0.9303697	0.96121264	0.9433362	0.85616875	0.90790004	0.89557314	0.9612796	0.95301276	0.82429826	0.9405962	0.97261417	0.9534015	0.92349136	0.9147469	0.9433074	0.9883006	0.9618731	0.9348401	0.94588035	0.9710754	0.9387255	0.906979	0.9547007	0.98499477	0.9454046	0.9695486	0.95747733	0.98727965	0.9928266	0.9183027	0.97016907	0.9130696	0.93798155	0.9418826	0.95546055	0.92599297	0.9482348	0.91410685	0.82233393	0.94622487	0.93822235	0.97641456	0.89836836	0.761524	0.7287574	0.94975597	0.971908	0.993119	0.9847612	0.96704125	0.9704737	0.99683523	0.98480856	0.92815214	0.9488714	0.97215915	0.9000304	0.8992622	0.9198626	0.94699746	0.9702314	0.9446267	0.9226913	0.9759063	0.98638594	0.956944	0.9461005	0.94622767	0.95618176	0.93704456	0.9606518	0.95020807	0.92753744	0.879435	0.91793925	0.9298694	0.91489094	0.92346644	0.9421875	0.8751415	0.98584855	0.92361844	0.8510224	0.96768826	0.90406734	0.9212902	0.97173715	0.94892955	0.94036955	0.94936246	0.9722878	0.94197285	0.9822303	0.8812759	0.9423715	0.96461266	0.98179907	0.94062173	0.9664641	0.8701428	0.9969354	0.9900918	0.9614081	0.92128634	0.92858285	0.98604727	0.9531559	0.89455134	0.95659304	0.9039426	0.9216142	0.93768114	0.9474614	0.88132757	0.80026674	0.96934277	0.927654	0.96930426	0.9464751	0.9411707	0.96648014	0.9332106	0.9756375	0.98001724	0.9769552	0.94564	0.94004685	0.8333875	0.9532366	0.95516086	0.9385145	0.9944849	0.88681847	0.957453	0.9488237	0.9936091	0.96339124	0.9509349	0.95244616	0.96262836	0.9566398	0.9815144	0.99246824	0.91807145	0.970873	0.94532245	0.9434781	0.95828795	0.9943583	0.8105842	0.98444855	0.9992185	0.964096	0.9592811	0.97988665	0.91148114	0.94618154	0.97424746	0.95088744	0.9530792	0.9397067	0.94126076	0.9584899	0.97884136	0.9468278	0.98150927	0.9828457	0.97832614	0.94218624	0.93273216	0.94196814	0.90084356	0.8226879	0.9288619	0.6878745	0.9795489	0.97152287	0.8519118	0.9284235	0.96156895	0.9705838	0.7720538	0.9203602	0.9679765	0.93164104	0.95970637	0.9713533	0.96225685	0.9717819	0.9491483	0.9079542	0.94323003	0.95784056	0.9690386	0.95185405	0.96718556	0.96744233	0.9324823	0.9649069	0.965032	0.9562014	0.9658164	0.9798102	0.9484307	0.97040373	0.9451233	0.9369198	0.95433754	0.9558634	0.9259504	0.79889125	0.9150413	0.94378185	0.93335205	0.9148727	0.9821652	0.9491704	0.9585259	0.7862821	0.93431306	0.9719808	0.9530608	0.9631875	0.94483626	0.93529004	0.976193	0.9814285	0.9523072	0.9437945	0.8703557	0.91873324	0.7821941	0.9645479	0.97600096	0.97184426	0.9647985	0.9550832	0.9550906	0.98630404	0.96906346	0.7622115	0.85288656	0.9484488	0.91900456	0.93717223	0.9844485	0.96315604	0.9304991	0.9568636	0.9160444
2003/noun	0.7398489	0.87651175	0.85612774	0.0	0.77913404	0.70340264	0.77010614	0.91422766	0.94793636	0.90455014	0.91349775	0.955205	0.9543817	0.9314086	0.96101046	0.9556662	0.87129813	0.9672737	0.9409162	0.89020026	0.92204213	0.9730491	0.9799525	0.972625	0.9317381	0.90117204	0.9409945	0.96274847	0.8956213	0.92861754	0.9426095	0.9506597	0.9567706	0.9027079	0.9683206	0.9024799	0.94331044	0.9555578	0.93880475	0.8116345	0.90274477	0.9305026	0.9032563	0.9254664	0.9538163	0.9551157	0.9250657	0.9133009	0.78058	0.9421712	0.92149186	0.9093748	0.9066653	0.9372553	0.827646	0.8881202	0.92398655	0.94149077	0.82589424	0.9564594	0.9347177	0.9365274	0.87793785	0.9599224	0.89865816	0.8723028	0.96672857	0.95946264	0.9296424	0.898991	0.9655152	0.94836694	0.9760869	0.9370647	0.8920834	0.9772096	0.89888775	0.9190359	0.6711055	0.96562725	0.5698588	0.91583306	0.95017457	0.9159028	0.89846003	0.87641776	0.8536748	0.71592814	0.93706626	0.5437739	0.824331	0.88667035	0.90155965	0.8890518	0.9524863	0.91872466	0.74072963	0.94379836	0.8838977	0.89418155	0.8970971	0.98270416	0.8433361	0.7431386	0.85496455	0.9880131	0.96733105	0.8812859	0.9094908	0.9838945	0.94442564	0.9073883	0.96070796	0.8968411	0.8746232	0.8521416	0.9016315	0.9725379	0.9502041	0.85346365	0.91703486	0.9213731	0.93039674	0.8569257	0.84503466	0.9541357	0.9668442	0.96836805	0.8252676	0.87600875	0.9776025	0.9201786	0.87439394	0.8966536	0.9709908	0.9315239	0.9206311	0.8957609	0.9842638	0.95286876	0.7197362	0.9630889	0.8827128	0.96282744	0.9319246	0.9094667	0.89936835	0.95955205	0.9602664	0.9152575	0.8984116	0.92141247	0.9492639	0.94742304	0.8732644	0.65048254	0.95339596	0.97174174	0.9607305	0.9725777	0.95627695	0.93153197	0.9451279	0.9852253	0.95523375	0.8803766	0.9195537	0.8288506	0.8094818	0.9571982	0.9721877	0.9153911	0.8681066	0.91101086	0.962701	0.9383237	0.9770536	0.9716042	0.9254663	0.94649297	0.9200513	0.77197343	0.9833202	0.8696302	0.88589615	0.9057523	0.5360898	0.548725	0.97096133	0.91232646	0.7606736	0.9774734	0.97244525	0.8963444	0.98048747	0.91205406	0.93299395	0.86057335	0.9326243	0.6570153	0.83742404	0.76883537	0.65944624	0.9169259	0.803032	0.92596644	0.89848673	0.95456845	0.777643	0.95236576	0.74703383	0.9681733	0.9520412	0.75320524	0.7771811	0.75198376	0.915012	0.92464876	0.85216403	0.91062516	0.769625	0.923701	0.9382588	0.9636962	0.892534	0.71355873	0.86217284	0.8968647	0.95999384	0.71639526	0.9479214	0.9864258	0.94115996	0.9482391	0.9619279	0.90570927	0.9065485	0.9636523	0.9185172	0.92357254	0.9560202	0.97156614	0.9742048	0.9318321	0.9168241	0.93874586	0.95334226	0.98559374	0.9240911	0.91005343	0.7587226	0.8638258	0.9810989	0.95280516	0.94781196	0.99271786	0.9362887	0.9686701	0.9404416	0.9534426	0.91857505	0.99291295	0.98734957	0.95790863	0.954703	0.9706843	0.85460734	0.95305115	0.9214213	0.750456	0.94302195	0.9783146	0.96060973	0.94284064	0.9503696	0.92098594	0.9811701	0.9537529	0.9870813	0.9042802	0.6293975	0.90998113	0.87938106	0.8430811	0.9639359	0.9039183	0.97222316	0.9080269	0.8952355	0.9472728	0.90028405	0.93047756	0.9021096	0.81460065	0.94880563	0.89178014	0.93531483	0.911431	0.9566203	0.8317888	0.9536738	0.90685165	0.954134	0.86545795	0.97252417	0.9342418	0.93010443	0.8905672	0.9289999	0.8693446	0.9685792	0.8756855	0.9398096	0.9853116	0.9393421	0.946361	0.8797736	0.8548713	0.89968115	0.98772645	0.9011899	0.8388792	0.79946274	0.838164	0.88799846	0.8575162	0.97563505	0.92712075	0.7750455	0.87781084	0.88956636	0.9270977	0.82756454	0.9613303	0.924104	0.89824575	0.93841827	0.9611731	0.8685652	0.9269897	0.86668646	0.9066653	0.8663305	0.920524	0.99302804	0.9685136	0.90996945	0.61693823	0.9593755	0.97286314	0.84034306	0.81776756	0.95207006	0.88627714	0.93693733	0.9008056	0.917302	0.96864176	0.86514693	0.9701824	0.89516
2004/num	0.88846076	0.9532082	0.9203978	0.77913404	0.0	0.847645	0.8487943	0.9564393	0.92739004	0.92121243	0.9089796	0.95419323	0.949918	0.94367987	0.9406431	0.99122214	0.96061397	0.96173495	0.9116697	0.9384399	0.9205395	0.95964265	0.9693744	0.9802524	0.9023173	0.8955082	0.9284408	0.9780091	0.92684406	0.9566008	0.98466974	0.9721359	0.9469971	0.95345044	0.9513673	0.9490769	0.97857034	0.9586186	0.95075667	0.9117812	0.8931359	0.97732145	0.94344455	0.98021626	0.98008037	0.98608	0.90412325	0.9528948	0.9261948	0.95316523	0.9140758	0.95869696	0.9439728	0.9755649	0.91089463	0.9347271	0.9243129	0.9334196	0.88211614	0.98272496	0.9699724	0.92057574	0.9330177	0.98597044	0.938576	0.92857975	0.97831064	0.9747836	0.9401929	0.9301427	0.94976413	0.9575515	0.9725821	0.95351833	0.9062214	0.9920477	0.9409022	0.95115125	0.85921484	0.98352367	0.80565476	0.96489346	0.9951111	0.93302125	0.95795727	0.91609	0.9283843	0.8637294	0.97111195	0.8229891	0.8934554	0.9238732	0.9376452	0.9368263	0.9822924	0.94309586	0.87800133	0.97595084	0.95515615	0.9578789	0.95859224	0.9853143	0.95505035	0.8899058	0.91434276	0.98654014	0.9542147	0.965283	0.9583261	0.99139863	0.9734022	0.9465077	0.9749555	0.93783414	0.9464808	0.9195198	0.94831103	0.95808536	0.98686975	0.89655286	0.9758336	0.97245485	0.9666874	0.92535794	0.94552326	0.98462886	0.9538235	0.97063017	0.9066119	0.9007163	0.9867307	0.94596845	0.90705895	0.9687076	0.9552455	0.96012807	0.938932	0.9371142	0.9899146	0.96248686	0.87653947	0.98647517	0.9239631	0.9685563	0.9137593	0.9660044	0.9283426	0.95329463	0.9692018	0.87323135	0.9307529	0.97889596	0.97768635	0.9511785	0.905731	0.84729326	0.9659573	0.97758734	0.97774637	0.9710542	0.9729682	0.96242905	0.9529872	0.9557216	0.9855747	0.9340442	0.9548157	0.91385156	0.899383	0.9821431	0.98434174	0.9572228	0.9497206	0.9409671	0.96343267	0.9225861	0.961989	0.9604964	0.95098597	0.9756485	0.9528395	0.92807657	0.9888506	0.93722224	0.9386873	0.96637696	0.8260275	0.84417653	0.9630015	0.9354748	0.83935046	0.9878004	0.9647451	0.88617927	0.9718911	0.92879415	0.9692694	0.92988795	0.9639339	0.8769769	0.93166363	0.8731848	0.90639156	0.94724995	0.8786386	0.94378686	0.9719552	0.9824658	0.907579	0.97003716	0.90890366	0.9626159	0.9753566	0.8984215	0.89955735	0.89166087	0.9241677	0.9467172	0.9468296	0.95213604	0.9077858	0.96192044	0.95382655	0.9725974	0.9344073	0.88676405	0.92566216	0.9347383	0.95798755	0.8802775	0.9620884	0.97514	0.9321234	0.9316706	0.9493255	0.9532282	0.94431996	0.98162866	0.9344867	0.94267803	0.9771702	0.9789844	0.96537703	0.9383423	0.9532356	0.9700189	0.9511713	0.9903988	0.9356217	0.920719	0.9224131	0.9290036	0.97720253	0.9770907	0.9742617	0.9767891	0.96337616	0.95553154	0.9645698	0.94907475	0.9440177	0.99556994	0.98580855	0.9659495	0.9574443	0.9728898	0.9035123	0.9686646	0.9692198	0.90670335	0.9390379	0.97089845	0.9747464	0.94996405	0.9498825	0.97408974	0.9707735	0.979206	0.9714572	0.94605625	0.88109475	0.97323495	0.9305868	0.8920806	0.97155386	0.94434065	0.9762782	0.94743097	0.95325875	0.9666928	0.93001074	0.9350745	0.91874933	0.90943563	0.97604084	0.939394	0.93309236	0.9511232	0.97042066	0.92957836	0.9591694	0.91861445	0.95729357	0.93503237	0.9720058	0.9492777	0.9580491	0.96878016	0.9542459	0.95063263	0.94068176	0.95933354	0.9774939	0.94748116	0.96975464	0.98142004	0.9544239	0.93059546	0.9264576	0.9611995	0.9356715	0.81964225	0.87931883	0.9335095	0.9326807	0.94136417	0.97508794	0.9730012	0.9041647	0.88629615	0.95124394	0.9595971	0.94171554	0.97116053	0.9641664	0.95229274	0.955089	0.976047	0.9231276	0.9582614	0.92665076	0.9487827	0.932329	0.9463566	0.960796	0.9845509	0.96428794	0.84489715	0.9665642	0.985987	0.92616355	0.8540703	0.97009057	0.9318744	0.9407783	0.95295346	0.9672581	0.9701847	0.9375848	0.9665893	0.95933443
