	23/noun	8.15/noun	Bangoura/noun	Cubaans/adj	Stationstraat/noun	Waals/adj	achter/adv	af/adv	alleen/adv	allemaal/adv	alles/noun	arm/adj	arm/noun	auto/noun	beeld/noun	beugel/noun	bijvoorbeeld/adv	blijf/verb	blik/noun	bouwsel/noun	brei/verb	brom_fietser/noun	component/noun	concurrent/noun	constructie/noun	dagenlang/adj	dan/adv	decoratief/adj	demonstratief/adj	design/noun	detail/noun	deur/noun	dief/noun	dimensie/noun	doelbewust/adj	donderdag_morgen/noun	doorgebroken/adj	doos/noun	dribbel/noun	duim/noun	echo/noun	echter/adv	een/adv	eindeloos/adj	en/adv	energiek/adj	enorm/adj	er/adv	ergens/adv	ergens/noun	even/adj	even/adv	fataal/adj	fiets/noun	fietser/noun	fluit/verb	foutief/adj	gedachte/noun	geheugen/noun	gek/noun	gelijkmaker/noun	geluid/noun	gemeente_personeel/noun	gesloten/adj	gestalte/noun	getrokken/adj	gewoon/adj	gezelschap/noun	golf/noun	h/noun	haak/noun	halfuur/noun	hand/noun	harnas/noun	herinnering/noun	hersens/noun	herstel/noun	hoed_DIM/noun	houd_over/verb	hunker/verb	ideaal/adj	iemand/noun	immers/adv	isolement/noun	kabel/noun	kamp/verb	kar/noun	klassieker/noun	kleding/noun	klein/adj	koers/noun	kraag/noun	laaghangend/adj	laat/adj	lach/verb	ladder/noun	leverancier/noun	licht/adj	lijf_DIM/noun	linnen/noun	maak_op/verb	macht/noun	man/noun	masse/adv	mat/noun	mede_leerling/noun	mee/adv	metalen/adj	meteen/adv	minuut/noun	muur/noun	naai/verb	naam/noun	naar/adj	nadrukkelijk/adj	negatief/adj	net/adv	nog/adv	of/adv	oma/noun	onbekend/adj	onderaan/adv	onderuit/adv	ongestraft/adj	onhandig/adj	ontwijk/verb	onzekerheid/noun	oog/noun	opnieuw/adv	ordening/noun	outfit/noun	overkant/noun	pan/noun	papa/noun	perfect/adj	plastic/adj	poot_DIM/noun	poëtisch/adj	poëzie/noun	prikkeldraad/noun	punt/noun	puur/adj	puzzel/verb	pyjama/noun	raadselachtig/adj	raak_kwijt/verb	rad/noun	rand/noun	ref/noun	regisseur/noun	rem/noun	renner/noun	roem/noun	ronde/noun	rood/noun	scenario/noun	scheidsrechter/noun	schrijver/noun	seconde/noun	sjaal_DIM/noun	sla/verb	slotminuut/noun	sluimer/adj	soms/adv	song/noun	statuut/noun	stoeprand/noun	strafschop_gebied/noun	stuiter/verb	stuk/adv	stuur/noun	systeem/noun	tas/noun	tegenstander/noun	telkens/adv	tijd/noun	tijdelijk/adj	time/verb	toe/adv	top/noun	touw_DIM/noun	tovenaar/noun	trap/noun	trein_DIM/noun	trek_weg/verb	trouwring/noun	uur/noun	verandering/noun	verslag/noun	vervolgens/adv	veter/noun	vinger/noun	voertuig/noun	voet/noun	volk/noun	voor/adv	vorm/noun	wagen/noun	wagon_DIM/noun	wetswijziging/noun	wiel/noun	wielertoeristen/noun	woest/adj	wolk/noun	word/verb	zakdoek/noun	zelf/adv	zestien_meter/noun	zet_om/verb	zin_DIM/noun	zit/verb	zo/adv	zondag_avond/noun	zone/noun	zuiver/adj	zweet/adj
23/noun	0.0	0.66641927	0.97502756	0.90066004	0.77071035	0.9148733	0.92375857	0.9256276	0.9135382	0.8960405	0.97688353	0.8865118	0.8849645	0.6942152	0.95781195	0.98809785	0.9401312	0.922838	0.8763162	0.9657522	0.9448248	0.7034915	0.9992628	0.94643223	0.95406735	0.84640837	0.92329186	0.8960702	0.87770474	0.9948351	0.9462726	0.6157975	0.8221729	0.9693864	0.99074215	0.621819	0.9662613	0.88872457	0.9737599	0.8735173	0.97539616	0.91057473	0.98030835	0.95408714	0.85115224	0.9426109	0.95739836	0.9010566	0.8786908	0.98602545	0.9473611	0.72183406	0.900826	0.8510874	0.66699743	0.96383196	0.943073	0.94686335	0.9481115	0.8665446	0.97425354	0.9839522	0.9848635	0.74574375	0.96893793	0.87862015	0.887651	0.8096856	0.9409108	0.70208156	0.98364717	0.85241437	0.9485931	0.92833894	0.9409222	0.9204452	0.949508	0.8832694	0.9637556	0.99656117	0.88826466	0.9228829	0.9776609	0.96924037	0.90863585	1.0	0.88232565	0.86661845	0.9246436	0.91438407	0.9407298	0.98551065	0.99660593	0.8265326	0.9646158	0.9341604	0.9846644	0.9592202	0.9492018	0.9603429	0.8473697	0.9692526	0.8479488	0.9298658	0.974401	0.9966275	0.8725585	0.9077068	0.9398166	0.8952398	0.9136112	0.9434328	0.94616705	0.93831545	0.9225993	0.98394	0.9483907	0.9220689	0.98424727	0.90933865	0.8345097	0.972104	0.91676724	0.9799167	0.95954007	0.9595976	0.984408	0.87256575	0.7556682	0.98147386	0.98368245	0.91189975	0.96720004	0.9196086	0.97406673	0.9184741	0.9379279	0.9553039	0.9474233	0.9585802	0.97874963	0.9822006	0.95140606	0.76633656	0.9503971	0.87133133	0.8418232	0.91668713	0.9158521	0.9950613	0.76271296	0.7841345	0.9973196	0.92342806	0.882902	0.9708451	0.94980884	0.91906804	0.9372636	0.9088285	0.88705355	0.93443847	1.0	0.9084475	0.97557044	0.99314386	0.96422195	0.96586573	0.9758226	0.99657714	0.97200286	0.9118414	0.8618537	0.93466395	0.6420353	0.9319504	0.96121985	0.8969704	0.9612653	0.97969306	1.0	0.98103833	0.94735944	0.84754646	0.9586621	0.99698424	0.28780657	0.96682286	0.8681565	0.88192743	0.93515414	0.8560401	0.74740994	0.8555275	0.82997274	0.98841614	0.9738637	0.76078385	0.8708081	0.9961741	0.8426814	0.79037696	0.98104936	0.9687398	0.8342107	0.99006855	0.9746066	0.94446325	0.99022853	0.9440093	0.8945208	0.94228923	0.5917964	0.9549633	0.9348755	0.8459835
8.15/noun	0.66641927	0.0	0.98505443	0.9774983	0.50763464	0.9013804	0.7867006	0.9896382	0.9410506	0.989346	0.99889475	0.9957058	0.99352926	0.5089339	0.98977524	0.92741895	0.97922504	0.97681236	0.9936524	0.9789001	0.98464686	0.40394217	0.966332	0.9903292	0.99363697	0.952009	0.9792761	0.9886068	0.90775466	0.95772535	0.97079015	0.754219	0.6538801	0.98664856	0.99779207	0.5976993	0.99349433	0.94588923	0.9826378	0.95253503	0.9785583	0.9876785	0.9602692	0.98820245	0.98435587	0.9931512	0.9508557	0.9145922	0.8914305	0.959079	0.92939466	0.69707805	0.9049697	0.7727498	0.45174223	0.98378104	0.9048842	0.9934845	0.99778044	0.8532271	0.98146063	0.9801184	0.97480935	0.71432316	0.9808225	0.8788005	0.9218373	0.9351613	0.9989662	0.83768845	0.99182093	0.95221233	0.996288	0.98643124	0.9963061	0.9764994	0.9941116	0.9818181	0.9904351	0.95602274	0.9054159	0.93084675	0.91800475	0.9988358	0.98871374	0.9807861	0.9322975	0.9405692	0.9484568	0.9516756	0.8560573	0.8228712	0.7806318	0.922424	0.99348414	0.9197701	0.98009264	0.74744415	0.9911427	0.9779815	0.9845889	0.9978639	0.811646	0.91655886	0.9672997	0.9945072	0.96971023	0.9179593	0.93450123	0.9170803	0.9492222	0.99381495	0.9285171	0.97082263	0.96974784	0.9807079	0.9674835	0.95807844	0.9892926	0.99313426	0.59524053	0.95950806	0.8275248	0.9461847	0.9409336	0.58792484	0.9901433	0.9995263	0.75791764	0.9935145	0.98177004	0.9070924	0.99982303	0.96018803	0.9135338	0.9770162	0.97318035	0.9929494	0.9941229	0.9456835	0.9824093	0.99326855	0.95523304	0.91509527	0.9895	0.8930242	0.9517583	0.99541175	0.9852718	1.0	0.8360455	0.9345467	0.993061	0.8788323	0.93487674	0.9718744	0.98060787	0.9968038	0.8868675	0.97773904	0.80704343	0.99262714	0.9978504	0.9780728	0.9920048	0.99236447	0.72797763	0.99261093	0.95948523	0.96884334	0.76305735	0.98783565	0.9491254	0.98868793	0.71461606	0.93589276	0.9591127	0.9524858	0.98349965	0.94991475	0.9997188	0.98342115	0.96474934	0.84612274	0.93188566	0.95119375	0.41347152	0.98717386	0.930168	0.89451534	0.9938268	0.986876	0.5489595	0.93573874	0.9890427	0.9584648	0.9933852	0.5628658	0.9176665	0.82448655	0.79161835	0.5699494	0.99875313	0.9657804	0.6970916	0.97889453	0.9624646	0.97954583	0.9946615	0.9619315	0.90443134	0.95704997	0.5329709	0.7502999	0.97151935	0.87844586
Bangoura/noun	0.97502756	0.98505443	0.0	0.96661	0.98899084	0.97230184	0.6976876	0.8611303	0.89041746	0.93633837	0.8996724	0.98344266	0.8366071	0.9411768	0.8814265	0.9526385	0.90020955	0.8850958	0.94888186	0.9295433	0.94994694	0.9861546	0.97393286	0.9045908	0.8844133	0.9157309	0.8867956	0.9349713	0.89140034	0.9712577	0.97488356	0.9273526	0.958379	0.98939717	0.94195086	0.9598763	0.48436219	0.9813975	0.5037749	0.86922145	0.9559203	0.8217851	0.96074575	0.805998	0.88181835	0.9377306	0.8351489	0.92964274	0.9616571	0.92157173	0.75974965	0.7780309	0.73707736	0.9410386	0.91909915	0.6190085	0.5865968	0.9432578	0.95342916	0.93452054	0.43711615	0.972929	0.946239	0.96503335	0.6753826	0.93785655	0.9470773	0.98338157	0.9583934	0.91979045	0.9275533	0.67536765	0.75106037	0.9559132	0.90632665	0.9533538	0.9567274	0.97727203	0.86806	0.97519875	0.8431568	0.9646848	0.9595628	0.981426	0.9788309	0.96341753	0.98121053	0.9745674	0.9937841	0.94856226	0.9605605	0.99151784	0.9788111	0.83299345	0.8167528	0.8990159	0.9371986	0.87376344	0.9059077	0.9523819	0.9378711	0.95425206	0.9489801	0.98850703	0.70293707	0.9689047	0.9303142	0.9108895	0.78609526	0.65562767	0.7254369	0.9476361	0.90138936	0.9271884	0.8413404	0.9674225	0.5688813	0.9232525	0.9520306	0.94664884	0.97169834	0.94132394	0.6162405	0.7354872	0.9069461	0.9090992	0.9382886	0.9389379	0.92146933	0.97927576	0.9354561	0.73414737	0.92091787	0.9641079	0.8706329	0.92244816	0.9829396	0.9484888	0.945013	0.97850525	0.91430295	0.82876927	0.9525397	0.947963	0.9530161	0.9289155	0.9708863	0.60150146	0.5160555	0.94554466	0.9362691	0.9520218	0.96532905	0.9842226	0.7285938	0.95173043	0.55324316	0.99663246	0.7855527	0.9819593	0.8794787	0.6671816	0.93535805	0.8242579	0.95817703	0.98068166	0.883373	0.71496165	0.8748645	0.9645365	0.9145405	0.9718628	0.93410695	0.45518947	0.6377646	0.8628477	0.9881248	0.9862868	0.8518277	0.9482696	0.8060583	0.7793949	0.5981368	0.9230495	0.92536896	0.84030086	0.941379	0.98080426	0.9209188	0.72578025	0.8748316	0.7538035	0.8796594	0.601684	0.8999077	0.9493906	0.9398804	0.9005015	0.9725497	0.9838792	0.9313003	0.99234575	0.8639878	0.9429797	0.69330895	0.93426305	0.9385568	0.6103741	0.5339571	0.9785903	0.9201322	0.9460544	0.86596143	0.7695139	0.86681145	0.9368249
Cubaans/adj	0.90066004	0.9774983	0.96661	0.0	0.9958396	0.8199417	0.90276265	0.9359208	0.8338736	0.9499427	0.94118273	0.71594715	0.83875835	0.9601075	0.87422943	0.96339905	0.8495225	0.92658424	0.80423915	0.948752	0.8980122	0.99204254	0.94241154	0.9576768	0.84803915	0.9598834	0.96981144	0.6697199	0.90362567	0.86745536	0.8509065	0.9441708	0.96765655	0.6637025	0.7817528	0.9878699	0.9537716	0.7645447	0.97374266	0.91769934	0.96953255	0.9406836	0.9256936	0.8863096	0.9260025	0.90536124	0.8165249	0.9222902	0.8789447	0.9707115	0.92278135	0.8993886	0.9559168	0.9122815	0.9469277	0.98274887	0.97074085	0.9237412	0.85961896	0.8800819	0.9881661	0.91833866	0.8940294	0.8551432	0.93647313	0.829685	0.845032	0.753805	0.849851	0.9261465	0.87908435	0.977492	0.9314917	0.9255842	0.83485496	0.9442096	0.9476995	0.95684034	0.9189552	0.7315599	0.9223388	0.92927927	0.9210224	0.65506554	0.96255445	0.9501569	0.7913407	0.76656497	0.81004715	0.897593	0.950426	0.9902718	0.9135476	0.9749407	0.9374856	0.8662556	0.93276995	0.941956	1.0	0.92962635	0.9435717	0.8895006	0.9040425	0.8330203	0.95620805	0.9620004	0.7472416	0.83869964	0.89898485	0.98824966	0.78050876	0.91291267	0.86419535	0.9677787	0.80488515	0.9323024	0.94509315	0.9830541	0.9358268	0.78817225	0.8608084	0.9414136	0.9485346	0.847679	0.9487489	0.88485605	0.8972185	0.94141734	0.90946126	0.8166695	0.90189475	0.9617576	0.8906308	0.89795905	0.92705363	0.8675209	0.9243173	0.81570387	0.7785193	0.7587804	0.9712979	0.720461	0.94954455	0.8390479	0.8550136	0.94069326	0.95722014	0.9571935	0.9747398	0.7451763	0.9790482	0.8824579	0.8911491	0.8868009	0.9652762	0.94722503	0.9747977	0.59981763	0.93159914	0.9041683	0.92764145	0.9450494	0.88639706	0.88588995	0.8579254	0.94239736	0.9023265	0.94969213	0.92810655	0.91703236	0.93043303	0.99223584	0.87794656	0.91832143	0.87212574	0.98543555	0.884402	0.9241654	0.91871953	0.785084	0.9236092	0.9507052	0.9414892	0.8705199	0.8681234	0.9508555	0.951549	0.9387677	0.9728277	0.8771172	0.9215416	0.9181322	0.96519667	0.9237136	0.6508285	0.90601975	0.79321814	0.9369861	0.99894106	0.97069377	0.8213658	0.833048	0.82843304	0.90372765	0.96005464	0.8338801	0.86923146	0.95632523	0.9534955	0.9292267	0.894076	0.9672439	0.8997545	0.9436794	0.8245505	0.91425216
Stationstraat/noun	0.77071035	0.50763464	0.98899084	0.9958396	0.0	0.9614226	0.757579	0.97421384	0.9280188	0.9910365	0.98855793	0.9873784	0.98415667	0.41937637	0.9924454	0.86656845	0.97510386	0.9537178	0.9679883	0.9645717	0.938826	0.42728806	0.93493515	0.9851519	0.9666031	0.93472445	0.95101714	0.996098	0.92182904	0.9684763	0.9603867	0.77261436	0.62711847	0.97444695	0.99340856	0.54289526	0.97816235	0.93117845	0.9913454	0.93963796	0.9736798	0.90554506	0.9871876	0.995085	0.96624047	0.95226926	0.9999922	0.9384855	0.9462271	0.9722805	0.9626823	0.7780667	0.83413655	0.6859381	0.49895203	0.9576374	0.9246493	0.99263054	0.9821159	0.9774864	0.9750746	0.976664	0.92855924	0.7968695	0.9531814	0.83564836	0.87805307	0.8957353	0.99600744	0.9563346	0.92417717	0.9720985	0.96657616	0.940548	0.9983844	0.9723959	0.9179717	0.99012405	0.94047767	0.9616187	0.86819744	0.96680045	0.930483	0.9993948	0.95663494	0.9380434	0.8787387	0.97830796	0.8912737	0.9582685	0.94940746	0.77866095	0.940096	0.9142107	0.99354196	0.7779212	0.9484205	0.69266623	0.9821649	0.96994555	0.9525682	0.9797173	0.8073569	0.94916457	0.97637814	0.98983645	0.95600665	0.8929595	0.95490897	0.98438525	0.9463928	0.99773926	0.89411294	0.9835883	0.9857498	0.9586115	0.9811505	0.8701125	0.9958649	0.99276286	0.5342011	0.9769115	0.84878814	0.9620464	0.85527086	0.64162135	0.9866302	0.9840087	0.9049969	0.96726996	0.94964844	0.9165864	0.9675964	0.9519383	0.9467865	0.9600261	0.9621252	0.97538155	0.986332	0.941029	0.9855695	0.9990503	0.9896884	0.8748888	0.9711227	0.8705021	0.96379864	0.9903277	0.96188253	0.95133543	0.8284493	0.9552252	0.98774457	0.9922098	0.8888061	0.9930554	0.98749655	0.9462729	0.998017	0.9725243	0.7533793	0.9477892	0.97150123	0.9566792	0.97321004	0.99893475	0.745956	0.985892	0.89886594	0.9912635	0.75011194	0.9525369	0.84720576	0.9371733	0.77941954	0.9802629	0.93916774	0.9458289	0.9620979	0.9938043	0.98784065	0.94658804	0.9674371	0.9040816	0.89385444	0.82339525	0.6536082	0.9480989	0.9770863	0.9121303	0.9834592	0.9784948	0.5257909	0.89115137	0.9709789	0.9893916	0.95706016	0.49519956	0.96070486	0.7982727	0.7588557	0.7688524	0.9933849	0.93365186	0.75664186	0.96685815	0.9879097	0.987048	0.95969903	0.98652464	0.9009652	0.9900061	0.49810034	0.9142164	0.9847157	0.8808955
Waals/adj	0.9148733	0.9013804	0.97230184	0.8199417	0.9614226	0.0	0.8179694	0.94911724	0.85795486	0.92765427	0.91488785	0.89057505	0.8798151	0.92836785	0.9275018	0.97879976	0.85162026	0.8801532	0.9522239	0.885463	0.92619455	0.92227846	0.87892324	0.816626	0.96656317	0.9322784	0.8990159	0.93698287	0.9580252	0.8820883	0.8910983	0.97186553	0.8502743	0.8751901	0.9306472	0.88327277	0.86461043	0.9004204	0.96576196	0.9269578	0.98902404	0.7791776	0.9233117	0.96066433	0.95149463	0.9252088	0.87327915	0.94643146	0.8608342	0.7958946	0.8116677	0.80027854	0.9093854	0.94770527	0.90815467	0.7216644	0.8403366	0.954757	0.9700482	0.8745982	0.8997408	0.9636087	0.98762935	0.9027315	0.9378301	0.83234334	0.8575847	0.7777683	0.9662378	0.8542853	0.9895256	0.8306862	0.9500754	0.895944	0.9707712	0.92477566	0.9443585	0.84512115	0.94242793	0.8384021	0.9059036	0.94775105	0.71133965	0.9113444	0.8492918	0.9099016	0.92338705	0.54677826	0.9315763	0.78494465	0.82240915	0.80627626	0.84245944	0.8251173	0.90792495	0.89088523	0.77999943	0.9091366	0.9893209	0.923635	0.8578166	0.9392114	0.7833637	0.9188681	0.8525803	0.9989788	0.9027096	0.88358986	0.6884837	0.855285	0.9497245	0.9172225	0.77420974	0.865417	0.92154837	0.96425116	0.81805325	0.86778593	0.9305336	0.9403473	0.8027699	0.81591487	0.78729564	0.8726529	0.9307986	0.9397558	0.9504352	0.9020851	0.6547195	0.8569365	0.9169507	0.85002214	0.9170795	0.9133479	0.8354074	0.8581033	0.97997177	0.87897885	0.90962005	0.9881009	0.85058993	0.9593435	0.96928227	0.9725662	0.9486095	0.8793481	0.9688634	0.9117699	0.84134185	0.7639795	0.91901344	0.623234	0.9401122	0.6094275	0.8067705	0.9265017	0.8067117	0.82138216	0.8581493	0.8373126	0.8660072	0.92903996	0.9893394	0.9465855	0.7192054	0.94011307	0.90192527	0.832293	0.97184336	0.86336213	0.9251148	0.9216343	0.94426024	0.85621554	0.7674163	0.9383191	0.95802313	0.7245287	0.9491176	0.8810658	0.90081656	0.8506361	0.9122821	0.70258087	0.8729093	0.9624916	0.8786916	0.86774594	0.78688145	0.92945087	0.9193232	0.874461	0.88809705	0.97031486	0.8895398	0.86670715	0.9325591	0.9373208	0.7353076	0.9906263	0.8480592	0.7526082	0.9437263	0.9687407	0.85020846	0.9671397	0.9112922	0.8317403	0.9028503	0.8894819	0.92954475	0.91309965	0.9151136	0.7353536	0.79403484	0.9820864
achter/adv	0.92375857	0.7867006	0.6976876	0.90276265	0.757579	0.8179694	0.0	0.86020833	0.8162439	0.81313145	0.7580219	0.87304723	0.680807	0.58341146	0.866768	0.8007331	0.8117906	0.7510905	0.785918	0.8954703	0.8407171	0.69016314	0.89339864	0.8154858	0.7943241	0.85524076	0.7406024	0.88733	0.78849345	0.7396277	0.8201487	0.7129053	0.6448261	0.8492124	0.8601976	0.7313862	0.6332723	0.6658025	0.851099	0.73112535	0.9205602	0.7397541	0.855314	0.81324583	0.83317035	0.9049813	0.7795704	0.7556689	0.7409009	0.7757321	0.6515636	0.6415843	0.78905404	0.7014036	0.678113	0.60495865	0.6256348	0.766044	0.867537	0.8199697	0.6748269	0.8524815	0.92503643	0.7323892	0.8991138	0.62026304	0.73828435	0.89958274	0.8909877	0.84864104	0.7746047	0.6739255	0.68218267	0.8507495	0.8001597	0.8601787	0.8928447	0.87998116	0.7033385	0.80638754	0.76996386	0.7752619	0.85822934	0.943793	0.7889625	0.9138829	0.81692207	0.907789	0.8107073	0.7944246	0.87944114	0.731586	0.8442829	0.7406377	0.8444846	0.8378076	0.82318753	0.6801109	0.89368397	0.91269875	0.88791245	0.84967226	0.7070966	0.8535655	0.78688335	0.91828144	0.741537	0.65488046	0.6587467	0.69185054	0.6855142	0.8004159	0.8311354	0.6588721	0.7765332	0.8887653	0.57445824	0.74171233	0.85235184	0.8933903	0.6892753	0.77250123	0.6324013	0.7508617	0.7327631	0.5601212	0.9240638	0.83932555	0.7700734	0.946017	0.8186676	0.7668487	0.79005843	0.7522581	0.8579553	0.62161493	0.7210007	0.86739486	0.88787514	0.71234655	0.7724636	0.8584918	0.8376426	0.90629107	0.732364	0.66379035	0.93697613	0.6502844	0.66575134	0.9254653	0.6616677	0.8026791	0.88740027	0.79827255	0.7546067	0.9001329	0.71111965	0.93836004	0.7297906	0.7883686	0.6682997	0.8555671	0.8621926	0.7800816	0.8460114	0.94525933	0.73053443	0.7049756	0.7461901	0.8768369	0.6025895	0.8630758	0.70539206	0.6822679	0.551237	0.758608	0.91968924	0.8815573	0.8123348	0.8866774	0.81075364	0.9031449	0.69766694	0.72309864	0.76588774	0.7156123	0.8135313	0.9184164	0.87797546	0.588344	0.7999802	0.63996565	0.56069607	0.71872914	0.9271151	0.83247614	0.84025997	0.5946312	0.76974106	0.87354237	0.59322405	0.9181424	0.8625539	0.8949161	0.6789974	0.77263033	0.81070375	0.74073607	0.6535487	0.9121649	0.61040413	0.83445716	0.73581564	0.7720331	0.8649375	0.8455561
af/adv	0.9256276	0.9896382	0.8611303	0.9359208	0.97421384	0.94911724	0.86020833	0.0	0.79670674	0.8335433	0.8648275	0.8839886	0.70359194	0.8358024	0.769869	0.95426095	0.89719397	0.83198035	0.6304434	0.8554107	0.78973854	0.90824115	0.935094	0.9680434	0.9137064	0.733809	0.5170486	0.926554	0.90032	0.9237541	0.88219804	0.89967453	0.9544772	0.9099171	0.91037637	0.96141696	0.9051919	0.78174895	0.7410157	0.86228466	0.76978916	0.943408	0.90479046	0.7141936	0.4265716	0.744071	0.7912016	0.6379944	0.6727197	0.74236435	0.61132795	0.8300905	0.94526696	0.8040718	0.87686324	0.78125364	0.9124503	0.8480114	0.81496644	0.7574572	0.8946916	0.6443345	0.9770085	0.94725835	0.7471857	0.8674059	0.7362052	0.8712386	0.67886996	0.9828875	0.93713033	0.93393284	0.8155929	0.92360306	0.8854727	0.7287317	0.9087415	0.8309113	0.9208044	0.8086577	0.84851074	0.57840014	0.8790547	0.9287997	0.8926812	0.93221486	0.9034359	0.9457331	0.8535377	0.8554528	0.9321224	0.95289576	0.73800886	0.9258627	0.6084894	0.9193715	0.97403276	0.7008369	0.7487805	0.9177272	0.90560687	0.94905263	0.8577512	0.57461566	0.90776855	0.9379657	0.6552851	0.8608111	0.85279495	0.9400971	0.7879394	0.81309485	0.87269586	0.79276747	0.8454113	0.8906029	0.82527137	0.7537191	0.9148115	0.7674597	0.9036954	0.9107692	0.85472363	0.9117544	0.8463099	0.8383502	0.91297346	0.8051034	0.8477286	0.9951774	0.84363675	0.82673204	0.7929807	0.72659624	0.8562434	0.8387352	0.80809844	0.74413866	0.779351	0.86148345	0.98011535	0.8723494	0.7358364	0.88845056	0.86728984	0.858145	0.9394191	0.72315985	0.8948163	0.9255923	0.7977383	0.925129	0.8982354	0.9661099	0.9041978	0.9458532	0.860282	0.906977	0.9205516	0.91965604	0.718022	0.97858316	0.91737485	0.64942074	0.7673787	0.98431325	0.7067651	0.9459938	0.5865772	0.94480294	0.92433655	0.9563598	0.8516079	0.8551265	0.8194683	0.93605846	0.8753068	0.98218906	0.39284456	0.88989997	0.8106435	0.8419827	0.77612805	0.86368835	0.82359296	0.93371964	0.97092134	0.90438086	0.90915686	0.75737053	0.87906694	0.80343014	0.89878064	0.805322	0.90816355	0.9263436	0.86678326	0.9190097	0.8942817	0.9717175	0.8361426	0.9325269	0.6740259	0.581106	0.85470897	0.90442383	0.8184961	0.8506163	0.86828494	0.6551697	0.77628285	0.5552534	0.93824214	0.9704542	0.855435	0.73894036
alleen/adv	0.9135382	0.9410506	0.89041746	0.8338736	0.9280188	0.85795486	0.8162439	0.79670674	0.0	0.6945336	0.7911906	0.81723005	0.7557764	0.83399355	0.6549895	0.8290927	0.69768167	0.75565606	0.7426143	0.90106124	0.83269227	0.8983274	0.8326225	0.86288255	0.7761662	0.8066808	0.6802696	0.7377751	0.9001386	0.7967925	0.7005933	0.8789966	0.9220037	0.72369444	0.87640214	0.8686047	0.9008344	0.74949634	0.8856787	0.87056667	0.76735926	0.76388246	0.94076556	0.81306195	0.7365341	0.82628065	0.77113366	0.64506954	0.61952496	0.701085	0.67363334	0.8385462	0.8279789	0.77569723	0.8462447	0.8831391	0.90435946	0.6651778	0.6842128	0.71445394	0.93849516	0.76547796	0.94964135	0.8421546	0.8620565	0.86030453	0.60598713	0.8170342	0.8045708	0.93678945	0.7730099	0.8977767	0.8439498	0.8084657	0.6969435	0.76070285	0.9210844	0.828206	0.7460186	0.76921105	0.8357048	0.66744894	0.7663652	0.7552682	0.87180513	0.84030026	0.9326083	0.85794955	0.7437061	0.71798396	0.8771799	0.8688641	0.9117828	0.88288546	0.6829448	0.73241985	0.83852637	0.75225973	0.8649146	0.83930373	0.86592466	0.8361076	0.8499682	0.9422454	0.8483004	0.9411699	0.7926476	0.7313951	0.7787388	0.8744655	0.8009389	0.76204664	0.8111462	0.6435889	0.7692114	0.67752063	0.84715474	0.75907284	0.9133394	0.76328987	0.8426924	0.8525682	0.9113678	0.78163826	0.7544429	0.8515374	0.7386796	0.8412174	0.88008916	0.79916084	0.88514686	0.9251809	0.8177562	0.7960295	0.78974414	0.7975635	0.8371586	0.7252594	0.7771681	0.8440097	0.7775816	0.6705346	0.83679855	0.6347751	0.7466527	0.83436126	0.87873644	0.90016675	0.882614	0.9373714	0.8550764	0.7745577	0.81757843	0.86731523	0.82608414	0.8826435	0.86807555	0.80275184	0.80276924	0.9435507	0.83908814	0.9279767	0.7610389	0.6693285	0.83623165	0.8997861	0.8656133	0.9080392	0.8012556	0.89784664	0.8124867	0.9334792	0.758061	0.8827789	0.7828102	0.80540663	0.8284606	0.9879626	0.7596981	0.8019941	0.83663887	0.83732545	0.8221668	0.7640621	0.8444117	0.86073124	0.9286269	0.8741566	0.92310417	0.8055223	0.91773087	0.7794969	0.8804487	0.84363824	0.8321475	0.8982793	0.6771946	0.8851111	0.923572	0.86645246	0.8286812	0.8352015	0.84872115	0.83404887	0.82572657	0.76960605	0.8142308	0.8808866	0.7681123	0.762915	0.7311429	0.7524354	0.90944314	0.8985351	0.6958221	0.76100945
