	'99/noun	10/noun	1998/noun	Amerikaans/adj	Brits/adj	Europees/adj	Fins/adj	Vlaams/adj	Waals/adj	aanduiding/noun	aangekocht/adj	aanvankelijk/adj	aanwezigheid/noun	afdeling/noun	afgewerkt/adj	afgezaagd/adj	afval_bak/noun	afzondering/noun	album/noun	alge/noun	alleen/adj	allerijl/adv	aluminium/adj	aluminium/noun	ambachtelijk/adj	analyse/noun	analyseer/verb	architect/noun	arts/noun	asbest/noun	asfalt/noun	aureool/noun	auto/noun	auto_wrak/noun	automobiel/noun	baksteen/noun	bedek/verb	bedrijf/noun	beeld/noun	beeldscherm/noun	been/noun	begeef/verb	beheers/verb	bel_DIM/noun	ben/verb	beneden/adv	beperking/noun	berg/noun	besmet/verb	besmetting/noun	besta/verb	bestek/noun	betaam/verb	beton/noun	betonnen/adj	bevat/verb	bevestig/verb	bevind/verb	bevolking/noun	bewaar/verb	bewerk/verb	bijl/noun	bijnaam/noun	bijvoorbeeld/adv	bind_middel/noun	blijk/verb	blink/verb	blok/noun	bodem/noun	boer/noun	bos/noun	bouw_werk/noun	bouwmateriaal/noun	boven_haal/verb	breed/adj	breng_aan/verb	brons/noun	bronzen/adj	buig/verb	buitenland/noun	buitenlands/adj	cachet/noun	campus/noun	centi_meter/noun	chirurgisch/adj	chroom/noun	code/noun	collectie/noun	combineer/verb	complex/noun	compromis_loos/adj	computer/noun	constructie/noun	controle/noun	controleer/verb	creatie/noun	dagelijks/adj	dak/noun	das/noun	deel_uit/verb	degelijk/adv	des/adv	diamant/noun	dienstverlening/noun	diep/adj	dijk/noun	dik/adj	dikte/noun	distributie/noun	divers/adj	divisie/noun	doolhof/noun	doorboor/verb	doordacht/adj	doos/noun	dossier/noun	draag/adj	dreig/verb	dubbel/adj	dug-out/noun	dun/adj	duur_voort/adj	eet_op/verb	eet_tafel/noun	eindproduct/noun	eis/verb	er/adv	export/noun	extra/adj	fabricage/noun	februari/noun	fijn/adj	filter/verb	fles/noun	fruit/noun	futuristische/adj	ga_na/verb	ga_toe/verb	garandeer/verb	gebouw/noun	gebruik/verb	gebruikelijk/adj	gebruikt/adj	geconcentreerd/adj	gehard/adj	gehuld/adj	geladen/adj	gelakt/adj	gemanipuleerd/adj	genees_middel/noun	genoemd/adj	genomen/adj	geometrisch/adj	gepantserd/adj	gepolijst/adj	geraamte/noun	gereedschap/noun	gerief/noun	gesteente/noun	gevel/noun	gevoelig/adj	geweldig/adj	gewenst/adj	gewicht/noun	geïmporteerd/adj	gigant/noun	glas/noun	glas_raam/noun	glasvezel/noun	gloeilamp/noun	goedkoop/adj	gootsteen/noun	goud/noun	graniet/noun	grond/noun	grondstof/noun	groot/adj	half/adj	hand_greep/noun	hard/adj	heffing/noun	helemaal/adv	helft/noun	hier/adv	high_tech/adj	hoeveelheid/noun	honderden/noun	hoog/adj	hoogwaardig/adj	hoop/noun	hout/noun	houten/adj	ijl/adj	ijzer/noun	illustreer/verb	import_heffing/noun	importeer/verb	indrukwekkend/adj	industrie/noun	industrieel/adj	ingenieur/noun	ingreep/noun	inlands/adj	inox/noun	installatie/noun	internet/noun	inventaris/noun	investeer/verb	invoer/noun	jaarlijks/adj	kabaal/noun	kantoor_gebouw/noun	keer/noun	keramiek/noun	kilo/noun	kilo_gram/noun	kist/noun	klank/noun	klant/noun	klein/adj	kom_bij/adj	kooi/noun	kool/noun	koppeling/noun	koraal/noun	kracht/noun	kubus/noun	kunst_werk/noun	kunststof/noun	kwast/noun	laat/verb	lab/noun	lading/noun	lager/noun	landbouw/noun	landbouw_product/noun	leer/noun	leg_toe/verb	leuning/noun	levend/adj	licht/adj	licht/noun	lichtgewicht/adj	liefst/adv	lig/verb	lijf/noun	locatie/noun	lood/noun	loop_terug/verb	maak/verb	magnetisch/adj	makkelijk/adj	man/noun	markt/noun	marmer/noun	mascotte/noun	materiaal/noun	mechanisch/adj	medisch/adj	meer/adj	meerder/adj	mentaal/adj	met/adv	meter/noun	methode/noun	migrant/noun	mijn/noun	miljoen/noun	minder/adj	minder/adv	modern/adj	monitor/noun	monster/noun	monumentaal/adj	muur/noun	name/adv	neem/verb	neem_af/verb	neem_mee/verb	nieuw/adj	nodig/adj	oerwoud/noun	ogenblik/noun	olie/noun	omhoog/adv	omzet/noun	onderdeel/noun	onderneming/noun	ondertussen/adv	onderzoek/noun	onderzoek/verb	onderzoeker/noun	ongeveer/adv	onjuist/adj	onmiddellijk/adj	onregelmatig/adj	ontwar/verb	oogappel/noun	opgetrokken/adj	oud/adj	overschot/noun	overspoel/verb	pak/noun	paleis/noun	papier/noun	parket/noun	particulier/noun	perikel/noun	pers/verb	pesticiden/noun	petrochemie/noun	pijp/noun	pilaar/noun	plaat/noun	plastiek/noun	plat/adj	poot/noun	positief/adj	prijs/noun	procent/noun	produceer/verb	producent/noun	productie/noun	projectiel/noun	puur/adj	pvc/noun	rail/noun	recent/adj	representatief/adj	restant/noun	reus/noun	reusachtig/adj	riskeer/verb	roest_vrij/adj	rol/noun	romp/noun	rond/adj	rook/noun	rubber/noun	ruiter/noun	ruw/adj	samenspel/noun	schaf_af/verb	schiet/verb	schiet_uit/verb	schilder/verb	schildering/noun	schuil/verb	sculptuur/noun	sector/noun	slachthuis/noun	slagveld/noun	slinger_rond/adj	sober/adj	soja/noun	spiraal/noun	spoor/noun	spuit/noun	staal/noun	staal_bedrijf/noun	stalen/adj	steen/noun	stel_vrij/verb	stellage/noun	stenen/adj	sterk/adj	stoel/noun	stof/noun	stoot_af/verb	storing/noun	straal_uit/verb	strak/adj	stuk/noun	subsidie/noun	symbool/noun	tank/noun	tast_aan/verb	tegel/noun	test/verb	textiel/noun	til/verb	titanium/noun	toepassing/noun	toevoeging/noun	ton/noun	totaal/adv	traag/adj	traan/noun	traditioneel/adj	tref_aan/verb	trek_op/verb	uitgebreid/adj	uitgestrekt/adj	uitgevoerd/adj	uithouding_vermogen/noun	uitsluitsel/noun	uitvoering/noun	uitwerpsel/noun	ultiem/adj	universiteit/noun	urine_staal/noun	val_op/verb	vast/adj	vat/verb	ver/adj	verbanning/noun	verbrand/adj	verdacht/adj	verdieping/noun	vergelijk/verb	vergelijking/noun	verhoog/verb	verloren/adj	vernuft/noun	verpletterend/adj	verroest/adj	verschil/adj	vervaardig/verb	vervoer/verb	vervolgens/adv	verwerk/verb	verwerking/noun	verwijder/verb	verwrongen/adj	verzamel/verb	verzink/verb	vet/noun	video_camera/noun	villa/noun	vlees/noun	vliegtuig/noun	vloeibaar/adj	vluchtig/adj	voer_in/verb	voer_op/verb	voer_uit/verb	voldoende/adj	volledig/adj	voortaan/adv	vorm/noun	vraag/noun	vraag/verb	waar/adv	waarde/noun	wagon/noun	wals/verb	wanneer/adv	water/noun	web/noun	wellicht/adv	wereldwijd/adj	werknemer/noun	wijn/noun	wijs_uit/verb	wit/adj	word/verb	zaag_door/verb	zacht/adj	zand/noun	zenuw/noun	zuil/noun	zuiver/adj	zwaar/adj	zwaard/noun	zwembad/noun
'99/noun	0.0	0.5130013	0.46527344	0.8792762	0.845721	0.774903	0.8290944	0.76178426	0.7701514	0.93466365	0.89198506	0.93149513	0.902341	0.9157237	0.854334	0.9612284	0.9248072	0.924446	0.87922466	0.9362676	0.90522176	0.73064256	0.9037746	0.8721089	0.8832048	0.7629562	0.8410433	0.8982318	0.8762965	0.84818393	0.918177	0.9060977	0.88175374	0.865584	0.9164414	0.9336269	0.93055177	0.8334396	0.8936662	0.89982903	0.96881574	0.9607996	0.9435254	0.9305434	0.93103576	0.93166953	0.8786635	0.95295763	0.80447793	0.862978	0.9071544	0.86381483	0.9344877	0.91670996	0.93147624	0.9100604	0.8903779	0.9118308	0.8414047	0.900037	0.878223	0.87242734	0.94611216	0.9179674	0.9220359	0.86769193	0.8898806	0.9309058	0.90371794	0.8775009	0.9336307	0.9109873	0.93239427	0.83186996	0.936882	0.9512704	0.76247364	0.84730655	0.8602959	0.8764375	0.8569707	0.95264465	0.8982704	0.852166	0.86918455	0.91396683	0.9085271	0.9449191	0.93209195	0.9391091	0.93604183	0.9389688	0.916891	0.80984855	0.8286308	0.8509482	0.81493706	0.9560435	0.9202749	0.83757997	0.9345547	0.95497113	0.8106748	0.8673612	0.92120683	0.9304187	0.9221804	0.9212036	0.89369255	0.88513976	0.8862367	0.94574076	0.9481877	0.8897841	0.8711703	0.8416116	0.9595236	0.8954893	0.8899521	0.9444109	0.95807815	0.9394213	0.8503304	0.9219035	0.8703575	0.8808412	0.85947394	0.7660098	0.87656766	0.9351399	0.4556445	0.92044455	0.8688473	0.8803818	0.88792413	0.9320494	0.83538413	0.9338156	0.9387183	0.9515052	0.9230693	0.92108274	0.90701675	0.865404	0.9404515	0.92767066	0.90219116	0.9471995	0.842529	0.88105226	0.9380817	0.7811305	0.93229336	0.8928363	0.906546	0.9528074	0.9527479	0.9035227	0.9107406	0.96867484	0.86245114	0.95208013	0.92227626	0.8367037	0.88330215	0.88900715	0.921691	0.95787334	0.9299964	0.943799	0.8933566	0.9646639	0.7383487	0.8604514	0.9385315	0.8209847	0.93385005	0.84401214	0.95269835	0.9487292	0.86320376	0.9635251	0.8097309	0.9419788	0.89265513	0.87521315	0.8443578	0.9020844	0.8928008	0.9691367	0.89551103	0.95776904	0.969182	0.88405555	0.88093203	0.902035	0.85174406	0.90935856	0.8484764	0.82139164	0.79690725	0.9080628	0.9161515	0.9127903	0.9094595	0.95769095	0.8647877	0.8628951	0.81862175	0.71893966	0.92588043	0.832232	0.6899148	0.8673867	0.7450399	0.7222315	0.8957227	0.8788459	0.85288477	0.94144183	0.85369945	0.92640144	0.80641174	0.9276767	0.9312539	0.9657457	0.9635523	0.8090386	0.89170736	0.9546847	0.9239715	0.77255785	0.84545743	0.876142	0.8449493	0.84958553	0.9063057	0.8946916	0.92346567	0.89741755	0.867123	0.9642267	0.8538689	0.67403775	0.94653124	0.9665955	0.8840134	0.8795413	0.7437348	0.9422156	0.9468586	0.9400923	0.8977152	0.90083957	0.8498434	0.87850374	0.8607458	0.91890305	0.8699959	0.8094814	0.86678207	0.96347225	0.89460564	0.81905234	0.8677615	0.8677033	0.8887428	0.7070397	0.794181	0.80494773	0.9230592	0.9028486	0.8451003	0.9029878	0.971161	0.8981402	0.8632847	0.78691757	0.88018537	0.9156508	0.88126963	0.9534983	0.9446849	0.84710133	0.8715911	0.7339763	0.90096843	0.84703624	0.8235975	0.7672434	0.79923874	0.8098681	0.715158	0.9295692	0.89092535	0.92967564	0.9195228	0.9105683	0.94873583	0.9485808	0.8211781	0.8879913	0.92174697	0.94621396	0.8699271	0.8011168	0.89625156	0.8139069	0.9097582	0.8981483	0.906373	0.9293936	0.91832376	0.92789245	0.8918835	0.96298426	0.9242953	0.86819017	0.87689704	0.7012711	0.81426466	0.94273597	0.8357485	0.8073776	0.89579713	0.9450768	0.9217612	0.84923357	0.8582976	0.91750866	0.84042877	0.9265753	0.86020744	0.88434815	0.97227764	0.9135983	0.9380368	0.9495731	0.9233027	0.79562914	0.8763827	0.92814165	0.9033441	0.895245	0.95620644	0.9708421	0.9517266	0.9672366	0.8762419	0.8621287	0.8085414	0.9641064	0.97037715	0.9236181	0.88240737	0.9611476	0.89053196	0.7947896	0.7844827	0.9273331	0.88290477	0.86346143	0.8816323	0.95280516	0.92907923	0.8894334	0.9164428	0.8724269	0.90136504	0.9328717	0.9562386	0.9462848	0.91212064	0.79021025	0.93189347	0.9172756	0.94316536	0.91730535	0.84087336	0.8304191	0.8879265	0.88257504	0.9248325	0.9229338	0.7603797	0.71389025	0.88788694	0.9533033	0.92056525	0.8525431	0.9392623	0.93210095	0.94886494	0.87773687	0.95560074	0.7488637	0.9137506	0.8719288	0.7641609	0.8324586	0.6935601	0.93361974	0.9569832	0.9587135	0.829016	0.89990056	0.9367665	0.8322212	0.9503413	0.9473809	0.7927872	0.82995224	0.8901812	0.9169056	0.9310166	0.917526	0.8512612	0.85504293	0.8435376	0.9073191	0.869502	0.90720767	0.94667995	0.9559831	0.88821787	0.9224451	0.8932544	0.97074705	0.9273587	0.85406244	0.89592403	0.83158064	0.93106365	0.81347305	0.76897216	0.7592777	0.8810088	0.9312215	0.87680465	0.9413991	0.80826056	0.90039384	0.87258136	0.8482021	0.8479325	0.80901396	0.82953495	0.9125662	0.9421306	0.90040064	0.7998481	0.82211846	0.9292967	0.80115783	0.9173265	0.78106534	0.9108867	0.9667312	0.86941075	0.9542271	0.9364295	0.8592727	0.86180246	0.87506515	0.92003053
10/noun	0.5130013	0.0	0.5651365	0.9418955	0.93926096	0.9204918	0.9339067	0.9023473	0.9380288	0.9645749	0.9628593	0.9569407	0.9763246	0.9595078	0.9574914	0.9630308	0.93441314	0.89421344	0.964666	0.94049865	0.95141506	0.9328515	0.96185213	0.94661486	0.98042375	0.9410846	0.9169549	0.96751064	0.93876827	0.9438234	0.9791314	0.97158396	0.93980014	0.94129086	0.95140773	0.97575086	0.9683011	0.91961884	0.96169025	0.98102975	0.91983515	0.9456089	0.92794263	0.9065656	0.9757857	0.948758	0.9261492	0.94888633	0.9166306	0.94156617	0.97607464	0.9042563	0.9459679	0.9550921	0.92615145	0.9582742	0.9666309	0.882072	0.9748807	0.95554715	0.9137992	0.92472845	0.98588306	0.93359494	0.96475667	0.95877814	0.95473385	0.96726036	0.9240547	0.9152879	0.9337493	0.9604587	0.94236815	0.8491808	0.9684347	0.9530092	0.8948934	0.90590006	0.8518506	0.95376825	0.93332887	0.93525594	0.9494447	0.96386755	0.897041	0.97747236	0.9381305	0.9423251	0.96912515	0.94433385	0.9518329	0.91839427	0.95059377	0.9070959	0.8829142	0.94817764	0.87504506	0.91373783	0.9816947	0.9181971	0.9807941	0.97504044	0.96073025	0.9440275	0.9568169	0.93442845	0.9646451	0.97087276	0.9688186	0.9234431	0.95647585	0.9387609	0.9434024	0.9693917	0.92892486	0.9160794	0.98989826	0.9120777	0.9402968	0.9750919	0.962695	0.9671722	0.962512	0.9358237	0.93987674	0.96845496	0.9279356	0.9089787	0.9395046	0.9689093	0.27213126	0.9632541	0.9562387	0.9441516	0.9398776	0.9636044	0.9040437	0.9770959	0.94329274	0.9348299	0.9443407	0.9181487	0.94828975	0.9423266	0.9748935	0.9686508	0.9539901	0.9762813	0.9800555	0.9476134	0.90335464	0.88950866	0.98783207	0.89893466	0.9692422	0.9772569	0.91853434	0.9607451	0.94423056	0.96115524	0.9430543	0.973465	0.93192613	0.9742087	0.9398211	0.9436186	0.9358883	0.9716146	0.95955336	0.96782476	0.9560847	0.96601605	0.9261725	0.96010226	0.9562576	0.95032156	0.9709335	0.97135365	0.98168033	0.98462975	0.90044194	0.96905005	0.92644	0.93333507	0.93203926	0.9342549	0.8848792	0.9761638	0.9582913	0.96356213	0.9475924	0.92600614	0.9645056	0.9277699	0.94010967	0.93924206	0.93815786	0.9460503	0.9325901	0.9299899	0.9318571	0.95096976	0.9785874	0.9682796	0.9172645	0.93627226	0.9363276	0.93561083	0.94622576	0.9242903	0.95946836	0.9398632	0.9346752	0.9533062	0.89253795	0.8995392	0.95935893	0.97148234	0.91044617	0.9436861	0.92989963	0.9364831	0.91649914	0.9464059	0.9231215	0.9580503	0.98163766	0.94445986	0.9636414	0.9815	0.95134944	0.8886708	0.90165377	0.9545609	0.9308355	0.94699126	0.9707037	0.94320893	0.96640605	0.9104458	0.960616	0.97889936	0.9830382	0.84831786	0.93623936	0.9497828	0.934972	0.97049916	0.9093557	0.9712418	0.952671	0.9577325	0.92797834	0.945376	0.9703235	0.9769957	0.9367417	0.9612112	0.9403438	0.9705635	0.8594312	0.9893105	0.9681267	0.92949754	0.94124043	0.87973773	0.9573429	0.9027527	0.9561621	0.9236253	0.9715243	0.9230204	0.92381287	0.94350713	0.95246834	0.9784071	0.94292825	0.9245202	0.9484792	0.9154557	0.93219995	0.94668543	0.951324	0.947139	0.94304013	0.8995532	0.93527263	0.9497658	0.8306638	0.9554314	0.91996396	0.9445943	0.8959114	0.98788464	0.93172175	0.96615475	0.9460324	0.96585834	0.96843684	0.9203443	0.89242977	0.9058218	0.95216167	0.9126944	0.94480056	0.9332522	0.9033317	0.8684643	0.9534229	0.9646528	0.98261285	0.9459896	0.9787678	0.9678665	0.93890136	0.9098344	0.95671487	0.959356	0.9606177	0.8895499	0.92477864	0.95707947	0.92408216	0.90028167	0.9692106	0.9855804	0.93784523	0.9643589	0.96182895	0.8974322	0.9271883	0.9527998	0.97374624	0.96067697	0.9903303	0.89791304	0.9272436	0.9341667	0.9743949	0.8930555	0.94530356	0.97382486	0.91910416	0.92036337	0.96506953	0.94869375	0.9705491	0.9590943	0.9572491	0.9519187	0.85293853	0.95901495	0.94801134	0.97755295	0.9563761	0.9769713	0.9353863	0.921208	0.8951123	0.9338991	0.9078233	0.9326262	0.9232762	0.9715081	0.92435133	0.99117154	0.96612436	0.9479635	0.91539645	0.92014694	0.9846765	0.94678515	0.9275385	0.9443313	0.9315058	0.9178968	0.9675665	0.935305	0.9453769	0.94908506	0.9725524	0.9719566	0.9664114	0.96453696	0.89265186	0.84251916	0.9346883	0.96401656	0.94536084	0.8901632	0.9570463	0.934703	0.9672044	0.9347403	0.96430856	0.79682034	0.982871	0.9365893	0.9194646	0.9749291	0.8976411	0.9671016	0.93102026	0.95280415	0.9699705	0.9302912	0.9475089	0.8976788	0.9493867	0.9355736	0.92345726	0.9092492	0.976207	0.9842321	0.96323544	0.89017457	0.9264579	0.94704735	0.87397057	0.90800804	0.9133318	0.9582526	0.93375707	0.95453554	0.868435	0.9779137	0.9555365	0.9363741	0.9116808	0.903173	0.8817387	0.96716565	0.9782175	0.8101979	0.91471225	0.8410355	0.9327004	0.9115742	0.88163	0.958812	0.9334382	0.93913525	0.8471309	0.97310233	0.8945378	0.983305	0.7949108	0.935776	0.9417551	0.94085944	0.894536	0.93488175	0.96673894	0.9212188	0.9596675	0.77942634	0.8884523	0.9557943	0.9539619	0.9891128	0.98262805	0.9707757	0.9539181	0.8795183	0.84284025
1998/noun	0.46527344	0.5651365	0.0	0.80584794	0.7426319	0.76567674	0.74369746	0.8258985	0.80884725	0.9457385	0.85480785	0.85444623	0.92668813	0.89774	0.86692774	0.9691343	0.95260346	0.96801555	0.7844243	0.9286559	0.8804491	0.8996518	0.8678536	0.84026396	0.9324257	0.7970383	0.8760487	0.91222125	0.86471903	0.8563064	0.91011035	0.9302155	0.84406626	0.90185255	0.943933	0.90671337	0.92966956	0.7006892	0.90522337	0.9593238	0.9390048	0.9591335	0.953034	0.9601364	0.9482318	0.9270409	0.8058369	0.92130756	0.8577498	0.8496327	0.89650536	0.9449958	0.9183982	0.8854737	0.92036414	0.84795713	0.8337618	0.92038924	0.8313296	0.8584161	0.90335304	0.88450855	0.9207406	0.8353265	0.9447133	0.8219043	0.9432979	0.9198372	0.9233873	0.8326682	0.8958021	0.87488425	0.86906624	0.7696303	0.96297807	0.94543666	0.7796029	0.88447756	0.86172557	0.7091371	0.73485464	0.9416081	0.931183	0.88204783	0.9046976	0.9239656	0.88456273	0.88494736	0.9286049	0.8800249	0.9491016	0.8471235	0.92303264	0.7445507	0.79828227	0.8964803	0.805962	0.914285	0.94088745	0.833192	0.9084206	0.95888674	0.72728	0.8493708	0.9628256	0.9693671	0.9098501	0.93004	0.8031759	0.8643618	0.82341653	0.96399224	0.94877553	0.91893786	0.89851093	0.9266952	0.9580173	0.85271454	0.85760266	0.96011186	0.91108894	0.89837134	0.8899968	0.95890355	0.88094205	0.8051454	0.86035573	0.68371856	0.7978153	0.8795601	0.5302613	0.9131196	0.92431366	0.92566586	0.8226397	0.929855	0.8769414	0.9306505	0.9277331	0.90523833	0.90828586	0.88542044	0.8838345	0.93421733	0.9704777	0.96776295	0.8665515	0.9360873	0.8413172	0.8117635	0.91309667	0.7849688	0.9485042	0.90591604	0.9247788	0.9495428	0.9737955	0.9611931	0.9172965	0.9534136	0.8536061	0.9712336	0.8900257	0.84235024	0.80616236	0.89717275	0.9196621	0.97942597	0.8642509	0.96373504	0.77350175	0.9866165	0.7838075	0.87055147	0.89431566	0.80192995	0.8803595	0.73793113	0.96601784	0.9285737	0.73844993	0.896878	0.6721467	0.91236967	0.8360995	0.7954796	0.7969087	0.8703483	0.876966	0.91448474	0.8399815	0.90803087	0.9721196	0.8721317	0.9170353	0.8347755	0.7853514	0.8816263	0.7724229	0.7869984	0.8931176	0.91688466	0.93545806	0.9348896	0.87970006	0.8589835	0.9244295	0.7563788	0.7605574	0.58929026	0.941793	0.91546893	0.747993	0.9189901	0.70877695	0.75785124	0.8741755	0.9194274	0.7484645	0.90546083	0.81836593	0.93414575	0.80613863	0.89548177	0.87905955	0.9318192	0.96984696	0.8220876	0.86346424	0.96391433	0.9132207	0.780877	0.85504234	0.86831784	0.82860625	0.78826886	0.9183274	0.85263574	0.9633771	0.800823	0.7733346	0.91981375	0.83977324	0.6237943	0.87347203	0.9418678	0.86600816	0.8711265	0.5945886	0.8928713	0.95211625	0.92228967	0.8385672	0.80559266	0.84029853	0.9346546	0.8154146	0.93528175	0.91167784	0.77498597	0.84003437	0.98339003	0.8664409	0.8113546	0.8952738	0.78086305	0.84325826	0.5431719	0.7939108	0.77587616	0.9051629	0.9080298	0.89690465	0.9136014	0.94526166	0.8610675	0.8632568	0.65992564	0.9090973	0.84019405	0.90625316	0.91839296	0.8705794	0.7459635	0.80550337	0.5503308	0.8056206	0.72085935	0.7454142	0.8282721	0.88299286	0.859781	0.5892404	0.9241029	0.90334564	0.892237	0.97236556	0.9451861	0.9516351	0.9338009	0.72337943	0.9154643	0.9309436	0.9399516	0.85702133	0.8913412	0.7765604	0.95995164	0.9392849	0.9062042	0.8269014	0.909973	0.9426907	0.9002856	0.9294812	0.9379131	0.8878064	0.9004903	0.8508308	0.5157212	0.73685586	0.836428	0.7184274	0.9338293	0.87077594	0.93339115	0.9154425	0.7807547	0.88376254	0.8580316	0.8968986	0.91124845	0.9373749	0.9037055	0.9351954	0.8784267	0.93929756	0.91630834	0.8611636	0.8675693	0.8137369	0.96742874	0.8923954	0.9401064	0.97978854	0.94956785	0.9298153	0.93598396	0.9038949	0.7869376	0.8169111	0.935362	0.9591961	0.92685765	0.79122865	0.9122153	0.85693985	0.9396992	0.7260911	0.8645526	0.9000664	0.8877896	0.8672319	0.9477959	0.9192732	0.7696412	0.8974486	0.8371904	0.801724	0.94431734	0.948821	0.95442015	0.85365874	0.7078867	0.91655344	0.85924196	0.89544576	0.9131156	0.88461244	0.80793905	0.90529835	0.8756926	0.9036361	0.94307894	0.67266	0.6376711	0.9307533	0.92646885	0.8941133	0.84890276	0.89238197	0.9177982	0.94486064	0.8412663	0.9481094	0.75653434	0.95467913	0.9075695	0.91367984	0.8842916	0.8291152	0.933939	0.95860183	0.92712384	0.82629025	0.8880822	0.88237643	0.78790295	0.88188094	0.88021564	0.85612184	0.7263494	0.8610157	0.94840324	0.90438676	0.9113213	0.8519137	0.88306147	0.737373	0.82645106	0.8314757	0.834126	0.88788515	0.9342129	0.8307186	0.9477899	0.8581297	0.9114154	0.8969915	0.7413832	0.88076526	0.8231292	0.9306715	0.82199335	0.76323175	0.834463	0.8847928	0.85423213	0.8539744	0.94083834	0.88206005	0.92601967	0.89271516	0.72924113	0.891146	0.9041661	0.8221617	0.92338336	0.84797	0.89752775	0.6458628	0.647543	0.8846831	0.79143596	0.92391574	0.7100545	0.9737271	0.95719934	0.87848043	0.98662573	0.95176816	0.90044093	0.8591325	0.9020549	0.8841854
