	'99/noun	1,8/num	1.000/num	10/noun	100/num	12/name	12/num	19/num	1998/noun	20.000/num	20/num	21/num	22,5/num	29/num	3/num	300/num	33/num	4,9/num	46/num	5,5/num	5.000/num	5/num	50/num	6,3/num	6,5/num	6.000/num	63/num	7.000/num	Amerikaans/adj	Angeles/name	Apollo/name	Art/name	Avignon/name	Azië/name	Brits/adj	Charleroi/name	Claus/name	Concorde/name	Corus/name	Europees/adj	FAVV/name	Fins/adj	Geboers/name	Genua/name	Hoogovens/name	Japan/det	Johnson/name	Keulen/name	Louvière/name	Nouveau/name	Oost-Europa/name	Oost-Vlaanderen/name	Pfaffs/name	Raymond/name	Roularta/name	Staten/name	Thomas/name	Unie/name	Usinor/name	VS/name	Verenigde/name	Vlaams/adj	Voedselagentschap/name	Waals/adj	Zweden/name	aanduiding/noun	aangekocht/adj	aanvankelijk/adj	aanwezigheid/noun	acht/num	afdeling/noun	afgewerkt/adj	afgezaagd/adj	afval_bak/noun	afzondering/noun	album/noun	alge/noun	alle/det	alleen/adj	allerijl/adv	allerlei/det	als/comparative	als/prep	aluminium/adj	aluminium/noun	ambachtelijk/adj	analyse/noun	analyseer/verb	architect/noun	arts/noun	asbest/noun	asfalt/noun	aureool/noun	auto/noun	auto_wrak/noun	automobiel/noun	baksteen/noun	bedek/verb	bedrijf/noun	beeld/noun	beeldscherm/noun	been/noun	begeef/verb	behalve/comp	beheers/verb	bel_DIM/noun	ben/verb	beneden/adv	beperking/noun	berg/noun	beslag/fixed	besmet/verb	besmetting/noun	besta/verb	bestek/noun	betaam/verb	beton/noun	betonnen/adj	bevat/verb	bevestig/verb	bevind/verb	bevolking/noun	bewaar/verb	bewerk/verb	bijl/noun	bijnaam/noun	bijvoorbeeld/adv	bind_middel/noun	binnen/part	blijk/verb	blink/verb	bloed/prefix	blok/noun	bodem/noun	boer/noun	bos/noun	bouw_werk/noun	bouwmateriaal/noun	boven/prep	boven_haal/verb	breed/adj	breng_aan/verb	brons/noun	bronzen/adj	buig/verb	buitenland/noun	buitenlands/adj	cachet/noun	campus/noun	centi_meter/noun	chirurgisch/adj	chroom/noun	code/noun	collectie/noun	combineer/verb	complex/noun	compromis_loos/adj	computer/noun	constructie/noun	controle/noun	controleer/verb	creatie/noun	daardoor/pp	dagelijks/adj	dak/noun	dan/comparative	dan/vg	das/noun	dat/pron	deel_uit/verb	degelijk/adv	des/adv	diamant/noun	die/det	die/pron	dienstverlening/noun	diep/adj	dijk/noun	dik/adj	dikte/noun	distributie/noun	divers/adj	divisie/noun	doolhof/noun	door/prep	doorboor/verb	doordacht/adj	doos/noun	dossier/noun	draag/adj	dreig/verb	drie/num	dubbel/adj	dug-out/noun	dun/adj	dus/vg	duur_voort/adj	een/det	eerder/vg	eet_op/verb	eet_tafel/noun	eindproduct/noun	eis/verb	elk/det	en/vg	enkel/det	er/adv	export/noun	extra/adj	fabricage/noun	februari/noun	fijn/adj	filter/verb	fles/noun	fruit/noun	futuristische/adj	ga_na/verb	ga_toe/verb	garandeer/verb	gebouw/noun	gebruik/verb	gebruikelijk/adj	gebruikt/adj	geconcentreerd/adj	gehard/adj	gehuld/adj	geladen/adj	gelakt/adj	gemanipuleerd/adj	genees_middel/noun	genoemd/adj	genomen/adj	geometrisch/adj	gepantserd/adj	gepolijst/adj	geraamte/noun	gereedschap/noun	gerief/noun	gesteente/noun	gevel/noun	gevoelig/adj	geweldig/adj	gewenst/adj	gewicht/noun	geïmporteerd/adj	gigant/noun	glas/noun	glas_raam/noun	glasvezel/noun	gloeilamp/noun	goedkoop/adj	gootsteen/noun	goud/noun	graniet/noun	grond/noun	grondstof/noun	groot/adj	half/adj	hand_greep/noun	hard/adj	heffing/noun	helemaal/adv	helft/noun	het/det	hier/adv	hierdoor/pp	high_tech/adj	hoeveelheid/noun	honderd/num	honderden/noun	hoog/adj	hoogwaardig/adj	hoop/noun	hout/noun	houten/adj	ijl/adj	ijzer/noun	illustreer/verb	import_heffing/noun	importeer/verb	in/prep	indrukwekkend/adj	industrie/noun	industrieel/adj	ingenieur/noun	ingreep/noun	inlands/adj	inox/noun	installatie/noun	internet/noun	inventaris/noun	investeer/verb	invoer/noun	jaarlijks/adj	kabaal/noun	kantoor_gebouw/noun	keer/noun	keramiek/noun	kilo/noun	kilo_gram/noun	kist/noun	klank/noun	klant/noun	klein/adj	kom_bij/adj	kooi/noun	kool/noun	koppeling/noun	koraal/noun	kracht/noun	kubus/noun	kunst_werk/noun	kunststof/noun	kwast/noun	laat/verb	lab/noun	lading/noun	lager/noun	landbouw/noun	landbouw_product/noun	leer/noun	leg_toe/verb	leuning/noun	levend/adj	licht/adj	licht/noun	lichtgewicht/adj	liefst/adv	lig/verb	lijf/noun	locatie/noun	lood/noun	loop_terug/verb	maak/verb	magnetisch/adj	makkelijk/adj	man/noun	markt/noun	marmer/noun	mascotte/noun	materiaal/noun	mechanisch/adj	medisch/adj	meer/adj	meer/det	meerder/adj	mentaal/adj	met/adv	met/prep	meter/noun	methode/noun	middel/prep	migrant/noun	mijn/noun	miljoen/noun	minder/adj	minder/adv	minder/det	modern/adj	monitor/noun	monster/noun	monumentaal/adj	muur/noun	na/part	naar/prep	name/adv	neem/verb	neem_af/verb	neem_mee/verb	nieuw/adj	nodig/adj	oerwoud/noun	of/vg	ogenblik/noun	olie/noun	om/comp	omhoog/adv	omzet/noun	onderdeel/noun	onderneming/noun	ondertussen/adv	onderzoek/noun	onderzoek/verb	onderzoeker/noun	ongeveer/adv	onjuist/adj	onmiddellijk/adj	onregelmatig/adj	ontwar/verb	oogappel/noun	op/prep	opgetrokken/adj	oud/adj	overschot/noun	overspoel/verb	pak/noun	paleis/noun	papier/noun	parket/noun	particulier/noun	per/prep	perikel/noun	pers/verb	pesticiden/noun	petrochemie/noun	pijp/noun	pilaar/noun	plaat/noun	plaats/comp	plaats/prep	plastiek/noun	plat/adj	poot/noun	positief/adj	prijs/noun	procent/noun	produceer/verb	producent/noun	productie/noun	projectiel/noun	puur/adj	pvc/noun	rail/noun	recent/adj	representatief/adj	restant/noun	reus/noun	reusachtig/adj	riskeer/verb	roest_vrij/adj	rol/noun	romp/noun	rond/adj	rook/noun	rubber/noun	ruiter/noun	ruw/adj	samenspel/noun	schaf_af/verb	schiet/verb	schiet_uit/verb	schilder/verb	schildering/noun	schuil/verb	sculptuur/noun	sector/noun	sindsdien/pp	slachthuis/noun	slagveld/noun	slinger_rond/adj	sober/adj	soja/noun	sommige/det	spiraal/noun	spoor/noun	spuit/noun	staal/noun	staal_bedrijf/noun	stalen/adj	steen/noun	stel_vrij/verb	stellage/noun	stenen/adj	sterk/adj	stoel/noun	stof/noun	stoot_af/verb	storing/noun	straal_uit/verb	strak/adj	stuk/noun	subsidie/noun	symbool/noun	tank/noun	tast_aan/verb	tegel/noun	tegenover/prep	tegenstelling/prep	terwijl/comp	test/verb	textiel/noun	tien/num	tienduizend/num	til/verb	titanium/noun	toepassing/noun	toevoeging/noun	ton/noun	totaal/adv	traag/adj	traan/noun	traditioneel/adj	tref_aan/verb	trek_op/verb	tussen/prep	twee/num	twintig/num	uit/prep	uiteen/part	uitgebreid/adj	uitgestrekt/adj	uitgevoerd/adj	uithouding_vermogen/noun	uitsluitsel/noun	uitvoering/noun	uitwerpsel/noun	ultiem/adj	universiteit/noun	urine_staal/noun	val_op/verb	van/comp	van/prep	vast/adj	vat/verb	veel/det	veertien/num	ver/adj	verbanning/noun	verbrand/adj	verdacht/adj	verdieping/noun	vergelijk/verb	vergelijking/noun	verhoog/verb	verloop/prep	verloren/adj	vernuft/noun	verpletterend/adj	verroest/adj	verschil/adj	vervaardig/verb	vervoer/verb	vervolgens/adv	verwerk/verb	verwerking/noun	verwijder/verb	verwrongen/adj	verzamel/verb	verzink/verb	vet/noun	video_camera/noun	vier/num	vijf/num	villa/noun	vlees/noun	vliegtuig/noun	vloeibaar/adj	vluchtig/adj	voer_in/verb	voer_op/verb	voer_uit/verb	voldoende/adj	volledig/adj	voor/prep	voordat/comp	voordele/prep	voortaan/adv	vorm/noun	vraag/noun	vraag/verb	waar/adv	waar/comp	waarde/noun	waardoor/pp	waarin/pp	waarmee/pp	waaronder/pp	waarvan/pp	wagon/noun	wals/verb	wanneer/adv	water/noun	web/noun	wellicht/adv	wereldwijd/adj	werknemer/noun	wijn/noun	wijs_uit/verb	wit/adj	word/verb	zaag_door/verb	zacht/adj	zand/noun	zenuw/noun	zestig/num	zo'n/det	zoals/comp	zoals/prep	zodat/comp	zolang/comp	zuil/noun	zuiver/adj	zwaar/adj	zwaard/noun	zwembad/noun	één/pron
'99/noun	0.0	0.68198705	0.6806164	0.57921684	0.68492675	0.94055796	0.7721361	0.7720349	0.51136166	0.7300457	0.73836535	0.776336	0.7300917	0.744515	0.82362664	0.69276696	0.7207922	0.6561972	0.7891306	0.73830664	0.6465628	0.7863205	0.724716	0.7103916	0.7485069	0.6825156	0.7002057	0.7106043	0.8506917	0.81732297	0.89897144	0.91564417	0.9327255	0.8577882	0.8494969	0.8855084	0.9235134	0.8677633	0.8354133	0.7772605	0.8531905	0.8391827	0.88770247	0.8872704	0.8715884	0.86281765	0.7902303	0.6696861	0.85172	0.92730516	0.85264826	0.79642946	0.86646116	0.90243167	0.8518819	0.8365229	0.84533036	0.8797066	0.84545654	0.7916095	0.85037184	0.76595515	0.81385314	0.79227406	0.7618396	0.9099903	0.8710433	0.9009082	0.89958346	0.7659836	0.91533494	0.86806005	0.9506184	0.9273666	0.9168433	0.86296654	0.9291098	0.8846444	0.91724426	0.76999617	0.93019736	0.9403467	0.94210297	0.90175253	0.8599756	0.857647	0.7880911	0.81949735	0.884061	0.8804621	0.85586333	0.89028096	0.91855055	0.86560774	0.86892176	0.9108288	0.91719997	0.93656766	0.8051962	0.8963609	0.8923844	0.9589708	0.93658745	0.92293483	0.9516588	0.91936064	0.93540704	0.92385924	0.8827937	0.9371829	0.7296369	0.7926545	0.85147953	0.88865113	0.8706156	0.94902873	0.91417515	0.93017936	0.8766996	0.89044595	0.88794994	0.8326118	0.8956568	0.87851685	0.8591254	0.90501934	0.91707194	0.91628313	0.8224052	0.88323224	0.8982637	0.83758104	0.91679907	0.9103262	0.8612002	0.90004766	0.91505444	0.9184045	0.86367303	0.83085096	0.92834693	0.9503212	0.7686599	0.847651	0.8729985	0.8589227	0.85715485	0.95658684	0.900567	0.83111453	0.88359255	0.9170303	0.91433465	0.91161036	0.9383385	0.9165022	0.9201808	0.9324957	0.92281586	0.83301866	0.8385309	0.86124027	0.86183906	0.7701004	0.9558109	0.753729	0.86234	0.91495335	0.8996713	0.80989707	0.9367219	0.95881	0.7960022	0.91958123	0.8918867	0.8496829	0.9167386	0.9016265	0.89902705	0.90913093	0.9018831	0.8802359	0.87979555	0.93166214	0.9002345	0.94744986	0.8770591	0.8672727	0.8209363	0.9566332	0.91349757	0.7930351	0.87820065	0.9210591	0.9408319	0.9308064	0.93471336	0.9079613	0.8448478	0.8405268	0.91628456	0.8584868	0.84941626	0.88252264	0.8490799	0.8901727	0.8294386	0.79675543	0.83047855	0.93363684	0.5532081	0.91266745	0.8658914	0.8307807	0.88437444	0.933729	0.8664659	0.9374564	0.93241024	0.9360734	0.9246078	0.89373696	0.895318	0.85757476	0.9106603	0.92486787	0.89974636	0.94515264	0.8506719	0.8717661	0.93349636	0.8262913	0.93134093	0.88476515	0.9061165	0.95333254	0.94942695	0.9127831	0.9124562	0.96976715	0.88178813	0.9588214	0.91502744	0.821702	0.88878757	0.8555523	0.91713655	0.95512044	0.9188571	0.93039703	0.8755588	0.96092796	0.74450326	0.8688695	0.9285449	0.82053113	0.93202525	0.8395206	0.9510239	0.94269025	0.8458536	0.96348083	0.829006	0.8858468	0.94477004	0.82831764	0.8969712	0.8837007	0.8001114	0.86047924	0.8926183	0.8964125	0.9594752	0.8974806	0.95026016	0.9246206	0.8842784	0.8641077	0.90126634	0.8165535	0.77184546	0.9085938	0.8445584	0.8390765	0.7962842	0.8912684	0.91700983	0.9115528	0.88247144	0.950673	0.8083812	0.8124281	0.8266708	0.68640095	0.8932761	0.8342877	0.79153097	0.8578082	0.713811	0.6911453	0.8572005	0.8783188	0.8005117	0.93848	0.836359	0.90637475	0.80678296	0.91002035	0.9097925	0.965858	0.945615	0.7978955	0.8875758	0.93622994	0.9286587	0.7875146	0.8392566	0.88398993	0.8503388	0.8367857	0.90762603	0.905988	0.92614955	0.8802979	0.86602926	0.95654356	0.8640528	0.6698197	0.9252436	0.9570248	0.88332534	0.8804149	0.7388091	0.94126934	0.9486378	0.9383115	0.8422158	0.9052556	0.84470725	0.89774776	0.86662245	0.90229607	0.8781901	0.7641245	0.792086	0.8689312	0.93555605	0.9065249	0.88411164	0.75526094	0.8826374	0.897609	0.8286153	0.88657624	0.7280853	0.7523346	0.83106774	0.7652093	0.920802	0.8984032	0.847233	0.8763404	0.96338385	0.9082057	0.8279156	0.90886515	0.90445524	0.8065512	0.87567925	0.922686	0.88241565	0.9397519	0.8723269	0.9170609	0.83513844	0.88242185	0.85093015	0.7452743	0.8974246	0.81910145	0.8444014	0.79646826	0.828275	0.8340092	0.6905941	0.904897	0.9016201	0.92859006	0.9209633	0.92188495	0.8453122	0.9393327	0.9170562	0.82493436	0.8931426	0.922367	0.9242586	0.87914646	0.8280899	0.88843304	0.7002479	0.8354541	0.8765687	0.8970741	0.9130221	0.91115636	0.91407335	0.9215169	0.94434506	0.79783404	0.90264064	0.95304954	0.92731774	0.82869667	0.8492484	0.7493023	0.7988208	0.9038292	0.8356269	0.8266046	0.8933674	0.9422908	0.9049824	0.8461729	0.83488405	0.9226568	0.82905054	0.9112939	0.8612751	0.886965	0.9609079	0.90306836	0.9274403	0.92093086	0.92607325	0.806445	0.8741039	0.9005879	0.8931762	0.89952034	0.9521365	0.9569078	0.94361025	0.9486564	0.86795413	0.85238695	0.8635091	0.8336798	0.9452447	0.96879965	0.92383605	0.88120306	0.9191417	0.95197386	0.89501786	0.8105279	0.7830589	0.9047625	0.88784313	0.87449956	0.8919982	0.9526766	0.9295716	0.89669687	0.89625514	0.8733424	0.86169505	0.92398	0.94935733	0.9366542	0.87725097	0.7574377	0.92947865	0.88243634	0.948118	0.9164715	0.7513531	0.9404145	0.78550625	0.8432483	0.83776957	0.79063153	0.8003694	0.8802062	0.88640124	0.9228304	0.9094584	0.7232833	0.69511867	0.8935563	0.9464768	0.90121114	0.8558271	0.87203395	0.8235284	0.8187905	0.7838573	0.8856796	0.8683146	0.9339687	0.94102496	0.84990203	0.9297558	0.80399895	0.9048806	0.87950367	0.7910526	0.8062441	0.7459223	0.9342516	0.96523994	0.83332676	0.9415777	0.95941436	0.9404675	0.7274299	0.85166055	0.87661517	0.92445785	0.8195102	0.93491465	0.95151955	0.8037096	0.79187953	0.93483627	0.8429264	0.92337567	0.9281016	0.9209118	0.83219534	0.8409952	0.8219632	0.913422	0.86784524	0.89454484	0.94506574	0.95428896	0.84896874	0.9112698	0.88518065	0.946415	0.7885541	0.749222	0.9171722	0.8568779	0.89185935	0.8001862	0.90788764	0.8151883	0.7550202	0.77578795	0.89340466	0.9350162	0.8027017	0.9070767	0.7749373	0.85924506	0.93390065	0.82695484	0.9045331	0.8809703	0.9146712	0.81014466	0.9036037	0.94566166	0.9117081	0.82546353	0.8022325	0.82307684	0.8338549	0.84383726	0.8989877	0.9258834	0.91270596	0.77344835	0.74906415	0.9006448	0.80101216	0.91458315	0.8049205	0.911188	0.95296335	0.8552245	0.9520635	0.7481599	0.76476157	0.95443076	0.9340752	0.9158245	0.9158647	0.9289703	0.86802274	0.87390727	0.87601674	0.9050659	0.92680454
1,8/num	0.68198705	0.0	0.5700533	0.8746125	0.4080873	0.9468172	0.5928508	0.669258	0.5544404	0.581443	0.45730722	0.6522849	0.46255302	0.6387083	0.64903975	0.39283872	0.53908783	0.4169886	0.6099074	0.2845472	0.5818283	0.5842329	0.41177046	0.37861454	0.34154934	0.5358217	0.53287804	0.6006465	0.8454262	0.9145719	0.90950274	0.96281207	0.857033	0.779334	0.83576715	0.8935954	0.9451039	0.91304696	0.7285112	0.8380904	0.93878376	0.85384566	0.8936543	0.9264304	0.735304	0.8565874	0.8000175	0.9339692	0.93269503	0.8847441	0.7817513	0.86285126	0.8698383	0.9533192	0.72379774	0.8301813	0.9160171	0.85300136	0.7557155	0.7407523	0.83733165	0.8642378	0.87435085	0.88738716	0.8241738	0.88408	0.76351666	0.7892669	0.93223125	0.57276773	0.86253345	0.75832427	0.8709337	0.87853307	0.9311638	0.85071117	0.89201707	0.8836321	0.89909554	0.886534	0.87121683	0.8622863	0.9334057	0.736953	0.74108994	0.89784366	0.91228855	0.9453835	0.91042924	0.92853695	0.8550027	0.7504731	0.91695243	0.7459945	0.844423	0.8604207	0.81763995	0.8493573	0.7051641	0.93735945	0.81655496	0.8491086	0.91962767	0.8962404	0.9094447	0.8789661	0.94286263	0.79137945	0.83495337	0.8789303	0.7535218	0.8479359	0.84833753	0.8934155	0.8802144	0.90911484	0.78321975	0.8002638	0.79621273	0.92497087	0.795055	0.7786924	0.8785564	0.84355855	0.9276211	0.88724196	0.83014816	0.9061615	0.7931036	0.9095614	0.89460415	0.9380457	0.81681347	0.82456446	0.811236	0.8471419	0.7973714	0.83976346	0.72602195	0.79137397	0.79557085	0.86865944	0.8029565	0.8372413	0.87338996	0.7607682	0.7585943	0.8718814	0.88715386	0.6931769	0.86861086	0.8336383	0.8633367	0.8634702	0.9138556	0.8275463	0.91883093	0.8441602	0.7970905	0.8708	0.81990546	0.93432844	0.7117765	0.7886222	0.87978673	0.63707304	0.8629706	0.91866815	0.84285796	0.7782249	0.9347698	0.90478593	0.7092624	0.89354134	0.8465655	0.7843959	0.87872726	0.8445505	0.7678332	0.7683063	0.7832024	0.8952308	0.7609407	0.8951239	0.85213804	0.8904473	0.93452156	0.8462945	0.89616954	0.9045044	0.8844369	0.645707	0.8268939	0.89274216	0.7950427	0.77981985	0.90668774	0.81471395	0.87083995	0.890571	0.8576653	0.8586487	0.7577462	0.85241044	0.81443954	0.7947161	0.8510943	0.67229784	0.6677319	0.8386595	0.8220489	0.86960214	0.87748265	0.7775551	0.82530886	0.8772235	0.9601676	0.9049245	0.8523549	0.8546934	0.8511914	0.84947014	0.830798	0.8384439	0.85370576	0.9356065	0.7591288	0.82905734	0.8621371	0.7416971	0.8842354	0.79214025	0.91001785	0.82985824	0.8548761	0.8755373	0.874073	0.86413264	0.80398095	0.84697294	0.82623625	0.9420466	0.8569906	0.66109073	0.7637535	0.8638916	0.79794574	0.9213804	0.81251824	0.85478723	0.73607445	0.94331396	0.7531045	0.8013545	0.82289726	0.7546395	0.8172596	0.61363095	0.84781384	0.8643644	0.7254147	0.9350275	0.73221034	0.9183938	0.9078991	0.6966691	0.7879139	0.7448636	0.5210805	0.68330324	0.6891631	0.8125762	0.9525828	0.78762865	0.832183	0.8787478	0.81591034	0.91512346	0.7581609	0.73876756	0.81013584	0.8595094	0.785185	0.8098685	0.89842	0.91347694	0.90792674	0.86996794	0.7991754	0.89483666	0.9045046	0.675211	0.7313009	0.5649548	0.896391	0.8112566	0.83560187	0.91502476	0.56609637	0.57286507	0.7919038	0.86848235	0.73831046	0.832324	0.8014906	0.8321949	0.7238251	0.86829746	0.86123335	0.8534754	0.8139596	0.78392315	0.7636138	0.89930326	0.9112303	0.9022784	0.75892043	0.76102847	0.82697386	0.789778	0.8665416	0.9083781	0.90619695	0.8501097	0.689685	0.9047741	0.8036359	0.56571376	0.810168	0.8862747	0.8794385	0.7920646	0.6076614	0.8626654	0.8642257	0.89510846	0.8736784	0.78919137	0.8192429	0.9336676	0.76733375	0.8269576	0.9086149	0.7087404	0.64002514	0.8256415	0.9304511	0.8821075	0.7422334	0.6744812	0.8857099	0.8833837	0.80195314	0.803326	0.40646112	0.70794	0.7502925	0.6152531	0.8940053	0.79039353	0.8366947	0.8813766	0.8663804	0.9557368	0.81099755	0.8580646	0.8710864	0.67799973	0.88945997	0.86281323	0.85255086	0.8967977	0.8207437	0.8990508	0.6691731	0.8874956	0.61337334	0.49355227	0.77967995	0.70577145	0.91788733	0.9228925	0.949013	0.9158119	0.5171893	0.9139586	0.887814	0.8685985	0.9317342	0.9323167	0.868623	0.8579255	0.927498	0.64771175	0.8379724	0.86469734	0.9161735	0.82073796	0.9369089	0.75136924	0.5204108	0.94724166	0.7413683	0.8473978	0.8110212	0.8278454	0.855847	0.8225904	0.8372011	0.7179128	0.8732983	0.8443779	0.83041286	0.89024854	0.6727209	0.5078751	0.6399282	0.76547515	0.64708793	0.81897855	0.89912254	0.7715814	0.8746189	0.89264125	0.9060319	0.84492326	0.8170663	0.83133966	0.86680067	0.8238391	0.96168876	0.7854459	0.8637477	0.8204942	0.80893177	0.8958801	0.7225585	0.9454031	0.88540274	0.8338891	0.82745194	0.9279386	0.9006777	0.9044316	0.85622823	0.78170013	0.8195591	0.83627576	0.92419684	0.9077463	0.8872322	0.78466827	0.8187164	0.84271854	0.8678043	0.85650426	0.7071375	0.8562754	0.79354787	0.83553785	0.8006023	0.7628112	0.85236955	0.8302843	0.81740427	0.807487	0.78093106	0.88461226	0.9332058	0.8759292	0.7429602	0.5985317	0.90326965	0.7939769	0.86890906	0.7943444	0.6422852	0.9093133	0.66146535	0.917538	0.81443524	0.4958743	0.55169976	0.7082457	0.85055274	0.8442025	0.8614089	0.5374827	0.554071	0.8694732	0.9049511	0.86243856	0.82750815	0.7723794	0.8848169	0.7212001	0.5020473	0.8113293	0.8908522	0.9121343	0.90615106	0.87826914	0.89344585	0.9270384	0.8928454	0.85767287	0.9002144	0.9381026	0.8951893	0.90638375	0.90642405	0.74218434	0.821711	0.914939	0.83984554	0.5502367	0.80345064	0.885114	0.9082702	0.85781753	0.82452244	0.8980064	0.80826616	0.59531856	0.8954511	0.8542377	0.9157117	0.9187867	0.8198156	0.87169987	0.8287288	0.6436507	0.8417448	0.7585975	0.8096542	0.88148475	0.88378793	0.86067015	0.8637117	0.7657246	0.84131396	0.6299113	0.52778685	0.84694445	0.76315534	0.77388793	0.7479938	0.88364315	0.7760772	0.77788526	0.8511763	0.8622581	0.86617625	0.80039006	0.91880405	0.86916363	0.7649745	0.8400102	0.8860844	0.92036855	0.8763315	0.8549625	0.69344455	0.72396797	0.8482595	0.8190657	0.81924033	0.69902897	0.7848137	0.9025653	0.93073905	0.78952783	0.86580175	0.90097195	0.66765773	0.6671535	0.83413184	0.9037844	0.8589175	0.7857373	0.87445277	0.8644479	0.75274605	0.9543976	0.5571084	0.62883985	0.9190341	0.8404833	0.7705374	0.90339375	0.88554513	0.86538047	0.76953214	0.8676502	0.8606578	0.9208699
