	't/name	1ste/num	2de/num	3de/num	Aalsterse/adj	Australisch/adj	Brabants/adj	Bush/name	Castro/name	Champion/name	Clarke/name	Duitser/noun	Easy/name	Engelstalig/adj	Euro2000/name	Gerets/name	Gerrit/name	Grim/name	Harris/name	Het/name	Hoet/name	Hollywood/name	India/name	Istanboel/name	Jet/name	Kamp/name	Komrij/name	Matthau/name	Mendoza/name	Moët/name	Nederlandstalig/adj	Noorderlicht/name	Osama/name	PROV/name	Pavel/name	Real/name	Romein/noun	Romeo/name	Siza/name	Tolstoj/name	Torhout/name	Walter/name	Will/name	aan/adj	aan/part	aangepast/adj	aantal/noun	accent/noun	achttien/num	actualiteit_programma/noun	advertentie/noun	affiche/noun	afkomst/noun	afstandelijkheid/noun	alle/det	alleen/adv	allereerste/num	alles/noun	als/comp	altijd/adv	alweer/adv	ander/adj	anderzijds/adv	angst/prep	aspect/noun	auteur/noun	auto_wrak/noun	avond/noun	bang/adj	basis_regel/noun	bedoeling/noun	beetje/noun	begin/verb	bekendheid/noun	belediging/noun	belicht/adj	belicht/verb	ben_uit/verb	bepaal/verb	beperkt/adj	bevat/verb	bezie/verb	bezorgd/adj	bijtend/adj	blauw/adj	blijf_achter/verb	bom_vol/adj	bouw_op/verb	breed/adj	buis/noun	cabaret/noun	campagne/noun	centraal/adj	charme_zanger/noun	clerus/noun	cliché/noun	combinatie/noun	combineer/verb	conventie/noun	cool/adj	creëer/verb	cynicus/noun	dan/adv	dan/comp	de/det	decor/noun	deel/fixed	deel/noun	dergelijk/adj	dertig/num	detective/noun	deugdzaam/adj	diagonaal/adj	die/det	die/pron	diegene/pron	dien_in/verb	dikwijls/adj	discriminatie/noun	doek/noun	door/comp	door/prep	doordrenkt/adj	draag_uit/verb	drama/noun	drijf/verb	drijf_op/verb	durf/noun	dusverre/adv	een/det	eentje/pron	eenzaam/adj	eeuwig/adj	eindeloos/adj	en/vg	enig/det	er/adv	ere_plaats/noun	ernst/noun	etalage_pop/noun	even/adj	fel/adj	fiets/verb	film/noun	film_zaal/noun	flankeer/verb	flink/adj	flyers/noun	folder/noun	gebruik/part	gebruik/verb	gedempt/adj	geest/noun	gehard/adj	gekleurd/adj	geluid_effect/noun	geneigd/adj	geplaatst/adj	gesluierd/adj	getal/noun	gevoel/noun	gewaarwording/noun	geweigerd/adj	gewoonte/noun	goedmoedig/adj	groot_macht/noun	haar/det	halfnaakt/adj	hang/adj	hang/verb	hang_op/verb	heb_op/verb	heilig/adj	helder/adj	hem/pron	hier/adv	high_tech/adj	hij/pron	hilarisch/adj	honderden/noun	hoogdravend/adj	hoon/noun	hoor/verb	humor/noun	hun/det	iedereen/pron	in/prep	indruk/noun	industrieel/adj	ingebouwd/adj	ingehouden/adj	intelligent/adj	introduceer/verb	inventief/adj	ironie/noun	jazz/noun	je/pron	jezelf/pron	kaars/noun	kant_DIM/noun	keel/noun	keer/noun	keer_terug/verb	kijk_aan/verb	kijk_terug/verb	kijker/noun	kinderachtig/adj	klacht/noun	klein/adj	kleurrijk/adj	kom_over/verb	komedie/noun	krachtig/adj	kwaad/adj	laat_los/verb	lach/noun	lamp/noun	lawaaierig/adj	leerling/noun	leg_in/verb	letter_DIM/noun	lezer/noun	licht/adj	licht/noun	licht/prefix	lijk/verb	linker_oog/noun	loop/verb	lucht/noun	maak/verb	maar/comp	maar/vg	macho/noun	manier/noun	mannelijk/adj	medium/noun	meisje/noun	mengeling/noun	mengsel/noun	menselijk/adj	met/prep	mikpunt/noun	mild/adj	minachting/noun	moet_in/verb	moment/noun	monarchie/noun	monster/noun	montage/noun	morgen/adv	morgen/noun	multicultureel/adj	muur/noun	nationaal/adj	natuur_gebied/noun	neig/verb	niet_commercieel/adj	nieuw/adj	nieuwsgierigheid/noun	nostalgie/noun	och/tag	of/vg	omgeving/noun	omstreden/adj	onbedaarlijk/adj	ondanks/prep	onder/prep	ondergraaf/verb	ondervrager/noun	onderwerp/noun	onderzoeker/noun	ongestraft/adj	onmiddellijk/adj	ontlok/verb	onttrek/verb	oog/noun	oog_klep/noun	op/prep	oppositie/noun	optimisme/noun	ouder/noun	overal/adv	overdrijf/verb	overspoel/verb	paar/noun	partij_voorzitter/noun	paus/noun	plaats/noun	plafond/noun	plots/adj	podium/noun	politicus/noun	pose/noun	precair/adj	precies/adv	prent/noun	priem/verb	productie_huis/noun	prognose/noun	publiek/adj	publiek/noun	raciaal/adj	racistisch/adj	radio/noun	ragfijn/adj	ranzig/adj	reactie/noun	reclame/noun	reclame_blok/noun	reddeloos/adj	reeks/noun	respons/noun	richt/verb	rijp/adj	roep_op/verb	rondleiding/noun	rood/adj	samenleving/noun	schemer_door/verb	schets/verb	schrijven/noun	schrijver/noun	senator/noun	serieus/adj	sla_gade/verb	slechts/adv	smeul/adj	socialistisch/adj	soort/noun	speel_af/verb	speel_toneel/verb	spreek_in/verb	sta/verb	sta_los/adj	steevast/adj	stem/noun	stink/adj	storend/adj	studio/noun	suggestief/adj	surrealistisch/adj	symboliek/noun	tafereel/noun	te/comp	tegelijkertijd/adj	televisie/noun	televisie_omroep/noun	ten/fixed	terloops/adj	toneel/part	tot/adv	treed_op/verb	tv/noun	uit/adj	uit/part	understatement/noun	vaak/adj	van/prep	vanavond/adv	varieer/verb	vee_handelaar/noun	veel/det	veiling/noun	verander/verb	verblind/adj	verdwijn/verb	vergelijking/prep	verholen/adj	verkeerd/adj	verlangen/noun	veroorzaak/verb	vertolkt/adj	verwondering/noun	vind_goed/verb	vleugel/noun	vloer/noun	voeg_toe/verb	voer_op/verb	vol/adj	vol/prep	voor/prep	vooral/adv	voordat/comp	vooroordeel/noun	voorwerp/noun	vrolijk/adj	vuur/noun	waarbij/pp	waarin/pp	waarmee/pp	waarop/pp	waarschuw/verb	waarvoor/pp	wapen/noun	wat/det	web_site/noun	weer/adv	weerszijden/noun	weiger/verb	welbewust/adj	welk/det	wereld_pers/noun	wereld_top/noun	wijsheid/noun	wijze/noun	wil/noun	wild/adj	wonder/noun	word/verb	zelf/adv	zelfportret/noun	zelfs/adv	zend_uit/verb	zicht/noun	zichzelf/pron	zie/verb	zijkant/noun	zijn/det	zo/adj	zo/adv	zoals/comp	zoek_tocht/noun	zonder/comp	zonder/prep	zulk/det	zweem/noun	één/num	één/pron
't/name	0.0	0.9451152	0.9744476	0.9516707	0.9119237	0.8852113	0.844871	0.88980407	0.9279877	0.97753	0.94430673	0.8927866	0.93628967	0.91469103	0.9357499	0.8959149	0.8160091	0.9198402	0.9271598	0.77412665	0.8828123	0.86617136	0.90527165	0.96044004	0.9359197	0.90587574	0.89527166	0.96182084	0.95030797	0.98067373	0.85226697	0.9488859	0.92108643	0.9980327	0.9637792	0.9117072	0.9322751	0.9166205	0.9662184	0.9326103	0.8624277	0.83467233	0.894696	0.9202369	0.921266	0.8939865	0.9050075	0.9113402	0.90022653	0.964286	0.9112184	0.87557155	0.938062	0.96523374	0.8765627	0.8872472	0.8898414	0.88992894	0.8952921	0.8746012	0.83784676	0.89964813	0.8866652	0.9551159	0.91489726	0.81965756	0.9601234	0.8244606	0.90990794	0.97991836	0.88632333	0.8808687	0.8812156	0.8969586	0.9404924	0.9741783	0.9018243	0.9071109	0.9249039	0.9156955	0.89995944	0.94318795	0.9228599	0.9349355	0.9029194	0.91855603	0.86655325	0.8817375	0.9032671	0.9194415	0.84429467	0.9116359	0.8908723	0.95115525	0.9473004	0.88750744	0.8385564	0.872234	0.93750894	0.9223886	0.9046191	0.93261355	0.88303363	0.8886983	0.8427828	0.8926523	0.8771234	0.8989537	0.8972122	0.859727	0.91736025	0.98934925	0.9643995	0.8881912	0.8509744	0.94128054	0.9313386	0.8865409	0.9507949	0.88887477	0.8821993	0.8632184	0.94744104	0.9276931	0.88675094	0.88493735	0.9581363	0.9410432	0.9548674	0.81829864	0.9053209	0.87796164	0.88344973	0.87016153	0.79844046	0.8780235	0.90708005	0.93470514	0.94234943	0.9684774	0.8710413	0.86799884	0.91644484	0.87528574	0.888061	0.92936236	0.8956354	0.9504948	0.8954853	0.92412424	0.92022836	0.9163078	0.87592083	0.97087425	0.9318541	0.97856486	0.9367554	0.9440142	0.95002997	0.9246689	0.93999135	0.9704908	0.9518969	0.9133138	0.966619	0.96044004	0.8309471	0.976438	0.9507998	0.9000467	0.88209903	0.9051679	0.8900763	0.90340006	0.86474895	0.86026883	0.9592459	0.81806034	0.8715104	0.8669801	0.9499383	0.945385	0.8637965	0.86508375	0.8762245	0.8916572	0.86321807	0.89323306	0.8829831	0.94996357	0.94425136	0.88805103	0.852873	0.9264362	0.8939067	0.8661056	0.8929608	0.91674006	0.92729115	0.91604096	0.92743933	0.89552593	0.89430344	0.8653335	0.9385518	0.8839718	0.9287168	0.93272185	0.86879873	0.87858593	0.89739907	0.88918513	0.9135437	0.90423703	0.91961664	0.9162043	0.9289419	0.9356829	0.8801358	0.9539057	0.9334311	0.8880194	0.9095414	0.9301073	0.9693096	0.8933693	0.9885814	0.893185	0.9358225	0.91545236	0.89141744	0.8651806	0.93241435	0.8910055	0.8847674	0.90125644	0.88889396	0.89374596	0.9122342	0.9090166	0.886387	0.9327267	0.9118537	0.9413993	0.94829684	0.898687	0.9349953	0.9254465	0.9473767	0.850458	0.86260474	0.83820534	0.90972173	0.8948177	0.8920652	0.9242526	0.9468592	0.8716477	0.9240666	0.91502005	0.93997115	0.8317469	0.887655	0.87924004	0.96576285	0.90987664	0.9192644	0.96783286	0.95814514	0.8854909	0.91825414	0.93953943	0.8880306	0.94875896	0.9424942	0.92325586	0.9513099	0.8945208	0.9158397	0.9303549	0.90057564	0.85687816	0.9374146	0.9257224	0.9031434	0.9398289	0.8940429	0.90008044	0.9189051	0.86250424	0.8373303	0.87453276	0.93291587	0.9707584	0.9239685	0.8790121	0.9742178	0.935553	0.94389457	0.91300255	0.86240417	0.94465995	0.91769296	0.898077	0.96354413	0.91809994	0.9073933	0.9125461	0.9645725	0.9699413	0.8964092	0.91244555	0.9239841	0.94163364	0.9004241	0.86066455	0.9177312	0.9091608	0.9610909	0.8782224	0.8968218	0.8120501	0.9286433	0.89909047	0.91285384	0.9140277	0.9618635	0.89649034	0.86961246	0.8929205	0.93455213	0.931934	0.9159442	0.9649835	0.85939527	0.90065783	0.933372	0.9466465	0.86264217	0.93824255	0.890617	0.9286443	0.8937834	0.87813705	0.8713019	0.883576	0.9588928	0.8893122	0.9251956	0.95768946	0.8954739	0.8640526	0.87634504	0.8835429	0.90723425	0.93808204	0.86169994	0.8310981	0.81126416	0.9195334	0.96176547	0.89930403	0.9313256	0.92332786	0.9430062	0.8959321	0.9158327	0.9677	0.90838146	0.9218098	0.9319167	0.9361918	0.938387	0.96806973	0.9147362	0.8873615	0.9139348	0.87024236	0.9013668	0.8497143	0.8778075	0.85915333	0.879233	0.9204667	0.8999413	0.8446177	0.9290344	0.87423587	0.84939885	0.87503856	0.8673477	0.93150085	0.87868446	0.93349904	0.8873177	0.8910713	0.8840711	0.9376611	0.9040034	0.9554842	0.910508	0.97726923	0.940751	0.9305029	0.8628166	0.9235134	0.8685994	0.88562244	0.85809517	0.869814	0.9416611	0.8379258	0.89454526	0.8959952	0.8946695	0.916521	0.91583717	0.8255317	0.9131958	0.882165	0.84719545	0.900468	0.872628	0.8915992	0.87153906	0.9415741	0.90712607	0.843946
1ste/num	0.9451152	0.0	0.42451274	0.46625054	0.9562249	0.90814984	0.8833435	0.9815053	0.96185136	0.9417997	0.9369399	0.9065053	0.9852898	0.9487662	0.94963133	0.95793	0.9583665	0.96063715	0.9760401	0.9516361	0.9621071	0.97781193	0.9611828	0.9626774	0.9624172	0.95673716	0.958852	0.99911064	0.9576576	0.96335715	0.95476234	0.98932093	0.9721509	0.8844564	0.89061135	0.9182661	0.9798336	0.96757126	0.97929496	0.9756133	0.89650124	0.94712806	0.95240885	0.97335035	0.98234135	0.9303859	0.95995116	0.96532345	0.8928595	0.9956449	0.9766797	0.947119	0.9436909	0.9905317	0.9476216	0.9539585	0.9053848	0.97613126	0.97872674	0.96084285	0.915256	0.9620433	0.9537233	0.99323463	0.96473944	0.9695793	0.9734894	0.9649551	0.97705036	0.9894484	0.97255164	0.9737718	0.94896513	0.9743515	0.96814144	0.9946371	0.97037065	0.958507	0.9427248	0.9578495	0.9567369	0.9694837	0.97613937	0.9769338	0.9562281	0.96616733	0.96732783	0.95637673	0.96675116	0.9693673	0.976215	0.95708984	0.95950663	0.99378127	0.9843867	0.97529453	0.9540025	0.91884404	0.96428466	0.9686416	0.9623092	0.9794121	0.9719183	0.96110153	0.8807539	0.95611876	0.9556307	0.9701771	0.97940814	0.92479587	0.9734122	0.9854669	0.9598525	0.94238126	0.94526076	0.95598066	0.9721367	0.96307445	0.96861345	0.9515475	0.9331521	0.9350121	0.9928489	0.9843829	0.9574232	0.97713596	0.97249657	0.9896324	0.9685302	0.923791	0.93281716	0.96713877	0.9577511	0.96396714	0.9301035	0.9691816	0.97503555	0.8732286	0.9660492	0.99349993	0.966458	0.9498681	0.89718115	0.95291615	0.98430836	0.971575	0.9558195	0.97342557	0.9741482	0.9551624	0.9557015	0.9640116	0.9664482	0.9603062	0.95800555	0.97812015	0.9804688	0.8935104	0.9939679	0.9473172	0.9696447	0.9956005	0.98920333	0.95740736	0.98700076	0.9603626	0.9483773	0.9954103	0.9775461	0.9471418	0.96280277	0.95229256	0.96035343	0.96640223	0.97988975	0.97160757	0.9571173	0.95360225	0.97756124	0.95633274	0.98722154	0.9710549	0.97679263	0.9736669	0.9558641	0.98258525	0.8851309	0.9804016	0.9482193	0.9739678	0.98269254	0.95869774	0.93460095	0.97594637	0.9843435	0.96436995	0.971003	0.9833605	0.97362274	0.9620877	0.9837825	0.9231553	0.95670915	0.955012	0.9512566	0.9592954	0.98144525	0.98015755	0.95500606	0.95618004	0.9761492	0.9712666	0.96143454	0.9846998	0.9503938	0.9933708	0.97149974	0.9573231	0.95308167	0.96713656	0.9697775	0.9746055	0.92582065	0.9805762	0.9918205	0.9692395	0.97279924	0.9291638	0.9555777	0.9704171	0.98249686	0.96094763	0.9728246	0.9802572	0.9454961	0.9757224	0.9369642	0.9787761	0.95556766	0.9684972	0.9260074	0.96214736	0.970196	0.9831494	0.95561	0.97759676	0.9812224	0.9538969	0.9813275	0.88616115	0.93667495	0.9570809	0.964789	0.87314	0.9500297	0.98342395	0.98309386	0.9605554	0.9756591	0.974399	0.97388786	0.9320426	0.96294606	0.9614896	0.99298245	0.93669003	0.9434496	0.9731028	0.98492867	0.96859854	0.9726719	0.9800863	0.9638635	0.97855157	0.94917125	0.9811859	0.97044015	0.90826905	0.97451174	0.98886126	0.96135867	0.960539	0.9744281	0.9634736	0.9442575	0.9794738	0.9647564	0.85785425	0.97720355	0.9561893	0.95726943	0.9783882	0.9918585	0.96117777	0.9529102	0.964708	0.98339635	0.9917393	0.96144164	0.9828661	0.9662792	0.9710467	0.96307254	0.9753148	0.9565099	0.9888399	0.9755925	0.9756915	0.9864813	0.98318076	0.8858615	0.99325657	0.95376927	0.97036266	0.96650237	0.94116867	0.944517	0.96751946	0.95578796	0.97743213	0.9645669	0.97185147	0.97240806	0.9156375	0.9487563	0.9091296	0.99580896	0.9675509	0.94928414	0.9594779	0.9901386	0.9811491	0.9265553	0.98043513	0.94055116	0.9684752	0.9737115	0.9869189	0.97645235	0.98054725	0.9627111	0.98344713	0.9572539	0.9715183	0.9677276	0.97401893	0.9974296	0.95604604	0.9857889	0.9875828	0.94787973	0.9751052	0.9621398	0.95559585	0.9573409	0.98578894	0.960887	0.9255563	0.91573954	0.95499426	0.9765901	0.9872386	0.9505451	0.986497	0.9735434	0.9622079	0.9513462	0.988172	0.9491901	0.96560997	0.9758188	0.96786094	0.9804577	0.9957043	0.94753516	0.9598286	0.9271102	0.94538254	0.95967466	0.95314074	0.9224067	0.965419	0.9582884	0.94936925	0.9538888	0.95949084	0.9513352	0.930526	0.93722624	0.9542911	0.9713931	0.97140956	0.94602907	0.95409566	0.9712317	0.976244	0.9688734	0.97748005	0.9709216	0.98059	0.9670291	0.990048	0.93538415	0.953166	0.96762073	0.9707638	0.9554248	0.9603182	0.96248406	0.9639725	0.9553096	0.96234226	0.95536065	0.9696332	0.9772356	0.97792363	0.9612007	0.9531677	0.9733419	0.97437584	0.944524	0.96254355	0.9646604	0.9097482	0.9760274	0.9874186	0.9027143	0.9277323
2de/num	0.9744476	0.42451274	0.0	0.40454757	0.95281804	0.9224521	0.87379116	0.97265726	0.94981205	0.9641845	0.9434249	0.8667866	0.96948946	0.9349372	0.9543842	0.9591328	0.9623207	0.9352537	0.9715288	0.95040023	0.958641	0.9666176	0.9423437	0.97395974	0.95599043	0.95469934	0.9444615	0.99937904	0.94275874	0.9733986	0.9411569	0.9835038	0.9740368	0.85932153	0.88459074	0.8816539	0.9394753	0.95252395	0.9745323	0.98110485	0.8970341	0.946152	0.9352641	0.9659605	0.9599617	0.95259607	0.95812005	0.92952377	0.8890939	0.9953767	0.95589626	0.9500953	0.9202225	0.9867921	0.9414404	0.94882995	0.8841491	0.98030174	0.9751369	0.9559116	0.91124713	0.94930667	0.93890256	0.9829158	0.97138786	0.93640226	0.98631054	0.95704645	0.97859526	0.99589807	0.96115506	0.9710306	0.944381	0.96765757	0.9643034	0.9604395	0.972374	0.95440024	0.9285093	0.9526813	0.9507674	0.9437617	0.97108465	0.9907328	0.9452203	0.9486373	0.9771005	0.9291933	0.96850264	0.95338213	0.97015214	0.96177083	0.9588223	0.9948479	0.9877784	0.9710635	0.93368727	0.9074043	0.9587999	0.9478125	0.9745879	0.9829922	0.95493937	0.9383897	0.87063515	0.9632617	0.928773	0.96352565	0.9704	0.93224263	0.97413075	0.9900878	0.9704511	0.94218165	0.94017553	0.9679064	0.9630375	0.9461685	0.96539325	0.9672723	0.93843776	0.9366896	0.9587769	0.96414685	0.9640108	0.9741554	0.9438607	0.9941663	0.9629981	0.9295371	0.9211048	0.97176963	0.9518255	0.9524932	0.9252662	0.9571872	0.96836174	0.8748983	0.980448	0.97108275	0.9606983	0.9496654	0.89011145	0.967805	0.9885515	0.9665878	0.9494282	0.98406386	0.97633636	0.96498835	0.9624075	0.9525763	0.96491086	0.93600357	0.9266303	0.99751157	0.9762954	0.906548	0.9865835	0.9738947	0.9821084	0.99512595	0.9920247	0.94531316	0.9853616	0.93775654	0.9476017	0.987462	0.9761636	0.97175634	0.970134	0.9522249	0.9583652	0.97943705	0.9610741	0.9575787	0.95506626	0.9369554	0.9667345	0.94865185	0.9686203	0.9594963	0.9762249	0.9816678	0.9471632	0.97532165	0.8714708	0.97874725	0.9427328	0.9738377	0.9737754	0.9598108	0.93025047	0.95890296	0.9802065	0.96139944	0.9737182	0.96093404	0.98336375	0.9734082	0.9747514	0.90197897	0.9577571	0.9379902	0.94513696	0.9647943	0.97619665	0.9766489	0.9606302	0.9791606	0.9664684	0.96470565	0.9754059	0.98108757	0.9591382	0.98186606	0.9457653	0.9605019	0.9332868	0.9637294	0.99535775	0.97719723	0.9359518	0.97525436	0.99159926	0.9684853	0.95996314	0.94826734	0.9671563	0.9621412	0.96865034	0.9429285	0.9785877	0.9718953	0.94411284	0.97163504	0.93768734	0.9382067	0.9698512	0.97675884	0.92786896	0.94843054	0.9625684	0.98345137	0.9338578	0.96758217	0.9839168	0.9759494	0.9870601	0.89282304	0.95246243	0.9812772	0.9662267	0.85148644	0.97949207	0.9638877	0.98570883	0.9637016	0.9767285	0.9758283	0.97071016	0.94265765	0.984251	0.93695796	0.9945004	0.93552345	0.9393709	0.9725118	0.97484976	0.96426463	0.9597637	0.9703795	0.9479109	0.9657365	0.95899034	0.9851967	0.96545804	0.9099976	0.981869	0.97944826	0.95507276	0.9639653	0.952948	0.9575004	0.9452863	0.9759148	0.9517382	0.8439058	0.9739861	0.9492667	0.9327409	0.9684006	0.99179673	0.96587193	0.93564606	0.9589906	0.9745875	0.9723355	0.94704455	0.97593796	0.96115243	0.9740462	0.9827777	0.9732777	0.9716527	0.9834085	0.9733612	0.97310895	0.9863224	0.9813015	0.85680264	0.9814778	0.95190215	0.94612795	0.9677236	0.9575759	0.9376002	0.97387254	0.9678229	0.9782058	0.944069	0.9536125	0.9638431	0.9293979	0.96457404	0.8925922	0.9918939	0.9746276	0.96209574	0.97869736	0.96967185	0.9879882	0.9345684	0.97638905	0.92431426	0.98214775	0.9762849	0.9832335	0.97291607	0.9887917	0.97697484	0.9687374	0.9793819	0.9636427	0.96095157	0.9692815	0.9809107	0.9530978	0.9768725	0.9675928	0.9442143	0.96430945	0.96775043	0.9331484	0.9691224	0.96844923	0.97599137	0.91285765	0.9006566	0.9619266	0.9812115	0.96728355	0.94704044	0.9856254	0.97444427	0.9653384	0.95770025	0.9997574	0.9512146	0.9847792	0.9858616	0.97650784	0.9751706	0.9989313	0.957704	0.9581572	0.946849	0.92939496	0.96499485	0.9551671	0.9200849	0.952581	0.96002203	0.9661654	0.9623075	0.970954	0.9700334	0.9377757	0.9395516	0.9558621	0.9684145	0.9694872	0.93991876	0.9650557	0.9693444	0.96536595	0.95672375	0.95358545	0.9651592	0.996124	0.9653908	0.9851978	0.9420082	0.9463973	0.96634036	0.9671284	0.9618502	0.95776755	0.95063424	0.95557296	0.95322907	0.92680246	0.9549818	0.959639	0.96633065	0.97453606	0.9707483	0.94999486	0.9704514	0.9728372	0.9522416	0.9519866	0.96479255	0.9282745	0.9745916	0.98392427	0.88005275	0.9422609
3de/num	0.9516707	0.46625054	0.40454757	0.0	0.93493295	0.92145973	0.87308	0.9795504	0.97061557	0.96343213	0.9331953	0.8742715	0.9640482	0.9334249	0.9384128	0.95141363	0.95236045	0.9277788	0.9710681	0.95852387	0.95824504	0.9469991	0.9611968	0.95362127	0.94907	0.9663473	0.9473274	0.99856174	0.9393836	0.95649475	0.954942	0.98054934	0.98438656	0.8169939	0.90516096	0.87381816	0.9671259	0.94324297	0.97581637	0.9655612	0.92131877	0.9398635	0.95416886	0.95862466	0.96438926	0.9485543	0.93634343	0.93629813	0.8941762	0.993866	0.96450186	0.9417697	0.92805225	0.98740524	0.9431071	0.95307344	0.9117709	0.9773963	0.96965486	0.96615595	0.897189	0.9550918	0.9540577	0.98802644	0.9763405	0.95382136	0.97433674	0.9515018	0.98517036	0.9909828	0.9763042	0.9576859	0.9328237	0.9567734	0.9780461	0.96724236	0.96713907	0.9731546	0.9435867	0.9601675	0.9546337	0.97713685	0.97288394	0.9700901	0.94191337	0.95019084	0.97449285	0.9514236	0.9580312	0.96617055	0.97282887	0.9566168	0.9627887	0.9807334	0.98920417	0.96087056	0.93870497	0.9283426	0.9676523	0.95963526	0.9727954	0.97536397	0.94993174	0.952758	0.88088715	0.9647048	0.9432604	0.96007997	0.9748045	0.9166252	0.96592784	0.98880196	0.9593855	0.9351532	0.9425794	0.9748224	0.97433394	0.9385536	0.98469985	0.93731534	0.92710614	0.9405924	0.9872165	0.9892166	0.96366507	0.9595924	0.95581126	0.97396475	0.96370965	0.92034024	0.9459233	0.9495165	0.9745992	0.97151625	0.92465395	0.9548642	0.97328764	0.8562667	0.973237	0.9899053	0.9558326	0.94775915	0.9243186	0.96088934	0.9741696	0.9703511	0.9429004	0.9925177	0.97795224	0.9632099	0.9707667	0.96269643	0.9781325	0.96594673	0.9378015	0.9861507	0.9851557	0.88983154	0.98307335	0.95217365	0.9710611	0.9838995	0.9889168	0.94468474	0.9978448	0.93001866	0.94178545	0.99096334	0.97575885	0.9418838	0.9779772	0.95506084	0.9692479	0.97700477	0.97836816	0.9620821	0.97527057	0.9394232	0.9561458	0.9565532	0.9633818	0.9695062	0.95361656	0.96158206	0.9503751	0.97314036	0.88617116	0.9656787	0.96306777	0.978013	0.9794813	0.9642933	0.9363501	0.979374	0.9677934	0.95955116	0.9729713	0.9607325	0.975053	0.95833683	0.98230267	0.8934231	0.9635787	0.95145714	0.9462671	0.96731246	0.96305877	0.9733288	0.95832163	0.9698853	0.9665467	0.95369285	0.966617	0.98955476	0.95751554	0.9805716	0.9606255	0.966516	0.937733	0.9731721	0.97590184	0.9694909	0.93891734	0.98217565	0.9830721	0.95761883	0.94081515	0.94400764	0.96988237	0.9689144	0.9678797	0.93983984	0.98498166	0.97763073	0.95813376	0.9727042	0.9481679	0.9508802	0.98162717	0.9698263	0.9289739	0.95768464	0.9546541	0.98305696	0.9475277	0.9547215	0.97949594	0.9583825	0.95952666	0.89340127	0.9329826	0.98851204	0.9650598	0.844063	0.97881335	0.96788955	0.9746031	0.9524694	0.97437555	0.96396106	0.9748618	0.9385318	0.9788358	0.95694995	0.98367417	0.9240564	0.9428509	0.97412485	0.9835469	0.9634592	0.971396	0.969507	0.9493542	0.97409254	0.96199334	0.9607555	0.9587753	0.9128502	0.97996217	0.97314256	0.94666433	0.96805	0.9596461	0.9654592	0.92911524	0.974742	0.96736133	0.808838	0.9671775	0.93323517	0.94598675	0.96662647	0.98053384	0.9888582	0.9461185	0.9550385	0.9902566	0.97861964	0.9439506	0.9772495	0.9584809	0.9802309	0.98409843	0.9679639	0.9874689	0.9884272	0.9745234	0.9714561	0.9852217	0.98290527	0.86097807	0.97796196	0.95940423	0.95915234	0.96500057	0.97440886	0.94463825	0.971185	0.9620373	0.9785499	0.9563396	0.9683954	0.9701249	0.9354285	0.98059666	0.873095	0.99310786	0.95616174	0.9555591	0.980257	0.98386806	0.9696108	0.9327369	0.9788957	0.93274	0.9654832	0.9795022	0.95686877	0.9613933	0.98884577	0.9528337	0.9890992	0.964318	0.961927	0.9468047	0.9722179	0.990092	0.9631842	0.98244935	0.9817376	0.9415362	0.9652218	0.96865916	0.9472495	0.9588924	0.9908742	0.95484614	0.90985924	0.89739203	0.95649207	0.9773412	0.97559416	0.917493	0.9911528	0.97529334	0.9613774	0.94618464	0.99616414	0.9421746	0.9846907	0.97486454	0.98841	0.9815273	0.98470455	0.9398812	0.96307194	0.9441583	0.9365539	0.95565844	0.94638234	0.9219955	0.955143	0.955023	0.9502545	0.9358015	0.968187	0.97157073	0.9532808	0.9511028	0.96463156	0.9646751	0.9654107	0.95744157	0.98015153	0.9582047	0.97956085	0.9553173	0.966526	0.96560985	0.98902386	0.9660914	0.98309475	0.90216905	0.9718241	0.94720703	0.96490383	0.95956963	0.9507122	0.9628731	0.95420545	0.94470036	0.92666423	0.9562272	0.9641294	0.968011	0.96187854	0.9613925	0.94211733	0.96101886	0.96342313	0.9575907	0.9584367	0.96881336	0.9239956	0.96516937	0.97979903	0.8880388	0.9422682
