	0-3/num	1ste/num	4/noun	Aalsterse/adj	Australisch/adj	Bad/name	Bayer/name	Ben/name	Brabants/adj	Brits/adj	Castro/name	Chaplin/name	Clarke/name	Easy/name	Engelstalig/adj	Euro2000/name	Europees/adj	Gerets/name	Gerrit/name	Grim/name	Het/name	Hoet/name	Hongaar/noun	Istanboel/name	Komrij/name	Leverkusen/name	Matthau/name	Mendoza/name	Moët/name	Nederland/name	Nederlandstalig/adj	Noorderlicht/name	Osama/name	PROV/name	Pavel/name	Philip/name	Real/name	Romein/noun	The/name	Tolstoj/name	Volkswagen/name	Vrij/name	Willie/name	aan/adj	aan/fixed	aan/part	aan/prep	aanbidder/noun	aangepast/adj	aantal/noun	abstract/adj	accent/noun	advertentie/noun	affiche/noun	al/adv	al/comp	algemeen/noun	alle/det	alleen/adj	alleen/adv	allegorische/adj	alles/noun	als/comp	als/prep	als/vg	altijd/adv	alweer/adv	amper/adv	and/noun	ander/adj	anderzijds/adv	angst/prep	animatiefilm/noun	artiest/noun	aspect/noun	auteur/noun	auto_wrak/noun	avond/noun	bedreig/verb	beeld/noun	beetje/noun	begin/verb	belangstelling/noun	belediging/noun	belicht/adj	ben/verb	ben_om/verb	ben_uit/verb	benaming/noun	bepaal/verb	bepaald/adj	beperkt/adj	bespot/verb	besta/verb	betekenis/noun	bevat/verb	bewindsman/noun	bezie/verb	bezoeker/noun	bij/prep	bijtend/adj	bijzonder/adj	bladzij/noun	blijf_achter/verb	boek/noun	bom_vol/adj	boodschap/noun	bouw/verb	bouw_op/verb	bovendien/adv	brief/noun	buis/noun	buitenlands/adj	centraal/adj	christen-democraat/noun	cliché/noun	clip/noun	club/noun	collega/noun	combinatie/noun	combineer/verb	conventie/noun	cool/adj	creëer/verb	criticus/noun	cynicus/noun	daarmee/pp	daarvoor/pp	dag/noun	daglicht/noun	dan/adv	dat/comp	dat/pron	de/det	debat/noun	decor/noun	deel/noun	dergelijk/adj	dertig/num	detective/noun	deze/det	diagonaal/adj	die/det	die/pron	dien_in/verb	dikwijls/adj	discriminatie/noun	discrimineer/verb	dit/det	door/prep	draag_uit/verb	drama/noun	drie/num	drijf/verb	duidelijk/adj	duo/noun	dusverre/adv	dwaal_rond/verb	dynamiek/noun	echt/adj	een/det	eentje/pron	eenzaam/adj	eerder/adj	einde/noun	eindeloos/adj	en/comp	en/tag	en/vg	enig/det	entourage/noun	er/adv	ere_plaats/noun	ernst/noun	ervan/pp	ervaring/noun	even/adj	feit/noun	fel/adj	film/noun	financieel/adj	flankeer/verb	flink/adj	flyers/noun	folder/noun	frustratie/noun	ga/verb	gebruik/part	gebruik/verb	gedempt/adj	geef/verb	geen/det	geest/noun	gehard/adj	gekleurd/adj	geluid_effect/noun	gelukkig/adj	geneigd/adj	geplaatst/adj	getal/noun	gevoel/noun	gewaarwording/noun	geweigerd/adj	gezien/adj	gisteren/adv	gitaar/noun	goed/adj	goed/part	goedmoedig/adj	groet/verb	groot/adj	groot_macht/noun	haal/verb	halfnaakt/adj	hals/noun	hamer/verb	hang/adj	hang/verb	hang_op/verb	hard/adj	heb/verb	heb_op/verb	heel/adv	heilig/adj	hel/verb	helder/adj	hem/pron	hemellichaam/noun	het/det	hier/adv	high_tech/adj	hij/pron	hilarisch/adj	hoewel/comp	honderden/noun	honger/noun	hoogdravend/adj	hoon/noun	hoor/verb	houd/verb	humor/noun	hun/det	iedereen/pron	ik/pron	immer/adv	in/fixed	in/part	in/prep	incluis/prep	indruk/noun	industrieel/adj	ineens/adv	ingebouwd/adj	ingehouden/adj	introduceer/verb	inventief/adj	investeer/verb	ironie/noun	ironisch/adj	jaag/verb	jaar/noun	jazz/noun	je/pron	kaars/noun	kabelaar/noun	kan/verb	kans/noun	kant_DIM/noun	keel/noun	keer/noun	ken/verb	kijk_aan/verb	kijk_terug/verb	kinderachtig/adj	klein/adj	kleurrijk/adj	kom/verb	kom_over/verb	kom_terecht/verb	kom_voor/verb	koop/verb	krachtig/adj	kraker/noun	krijg/verb	kwaad/adj	laat/verb	laat_los/verb	lamp/noun	lawaaierig/adj	leef/verb	leerling/noun	lees/verb	leg_in/verb	leg_weg/verb	leger/noun	letter_DIM/noun	letterlijk/adj	licht/adj	licht/noun	licht/prefix	licht_show/noun	lift/noun	lijk/verb	linker_oog/noun	loop/verb	loper/noun	lucht/noun	maak/verb	maak_gebruik/verb	maar/comp	maar/vg	macho/noun	mag/verb	man/noun	manier/noun	mea/noun	mengeling/noun	mengsel/noun	mens/noun	merk_op/verb	met/prep	middenin/prep	mijd/verb	mikpunt/noun	mild/adj	miljoen/noun	minachting/noun	moet/verb	moet_in/verb	moment/noun	montage/noun	mooi/adj	moraal/noun	morgen/adv	multicultureel/adj	na/prep	naar/prep	naast/prep	nationaal/adj	nauwelijks/adv	neem_over/verb	neig/verb	niemand/pron	niet/adv	niet_commercieel/adj	niets/noun	noem/verb	nog/adv	nostalgie/noun	nu/adv	och/tag	of/vg	offer_feest/noun	om/comp	om/part	omdat/comp	omgeving/noun	onafhankelijkheid/noun	onbedaarlijk/adj	ondanks/prep	onder/prep	onderga/verb	onderhoud/verb	ondersteun/verb	onderwerp/noun	onderwijs_beleid/noun	onderzoeker/noun	ongelovig/adj	ongenaakbaar/adj	ongestraft/adj	ongetwijfeld/adv	onmiddellijk/adj	ontlok/verb	ontsnap/verb	ontsta/verb	oog/noun	oog_klep/noun	ook/adv	op/part	op/prep	oppositie/noun	optimisme/noun	opvallend/adj	over/part	over/prep	overdrijf/verb	overspoel/verb	paar/noun	paneel/noun	partij/noun	partij_voorzitter/noun	paus/noun	per/prep	plaats/noun	plafond/noun	podium/noun	politicus/noun	politiek/adj	populair/adj	pose/noun	positie/noun	precies/adv	prent/noun	priem/verb	prins/noun	productie_huis/noun	proef/verb	prognose/noun	promoot/verb	publiek/adj	raciaal/adj	racistisch/adj	radio/noun	ragfijn/adj	reactie/noun	recensie/noun	reclame/noun	reclame_blok/noun	reeks/noun	richt/verb	ronde/noun	rondleiding/noun	rood/adj	samenleving/noun	schakel_over/verb	schemer_door/verb	schets/verb	school/noun	schrijven/noun	schrijver/noun	seizoen/noun	serieus/adj	sla_gade/verb	slechts/adv	sluit/verb	sober/adj	speel_af/verb	speel_toneel/verb	spreek_in/verb	sprookje/noun	sta/verb	steek/noun	steevast/adj	stel/verb	stel_op/verb	stelling/noun	stem/noun	stijg/verb	storend/adj	studio/noun	subtiel/adj	subversief/adj	suggestief/adj	surrealistisch/adj	symboliek/noun	tafel/noun	tafereel/noun	te/comp	tegen/prep	tekst/noun	televisie/noun	televisie_omroep/noun	ten/fixed	terecht/part	terloops/adj	terug/part	terwijl/comp	tevredenheid/noun	toch/adv	toen/comp	tot/adv	tot/comp	tot/prep	treed_op/verb	tussen/prep	tv/noun	tweede/num	uit/adj	uit/part	uit/prep	vaak/adj	vaardig_uit/verb	val/verb	van/prep	vanavond/adv	varieer/verb	vee_handelaar/noun	veel/adj	veel/det	ver/adj	verander/verb	verblind/adj	verdwijn/verb	vergelijking/prep	verholen/adj	verkleed/adj	verlangen/noun	vermits/comp	veroorzaak/verb	verover/verb	vertel/verb	verwondering/noun	verzameling/noun	via/prep	vier/num	vierkant/adj	vind/verb	vind_goed/verb	vleugel/noun	voeg_toe/verb	voer_op/verb	vol/adj	vol/prep	volgens/prep	voor/adj	voor/prep	vooral/adv	voordat/comp	vooroordeel/noun	voorwerp/noun	vormgeving/noun	vraag/verb	vrolijk/adj	vrouw/noun	waar/noun	waarbij/pp	waarin/pp	waarmee/pp	waarop/pp	waarschuw/verb	waaruit/pp	waarvoor/pp	want/vg	wapen/noun	warm/adj	wat/det	water/noun	we/pron	web_site/noun	wedstrijd/noun	week/noun	weer/adv	weet/verb	weiger/verb	wel/adv	welk/det	wereld/noun	wereld_pers/noun	wereld_top/noun	werk/verb	wijsheid/noun	wil/verb	win/verb	wisselend/adj	wonder/noun	word/verb	zal/verb	ze/pron	zeg/verb	zelf/adv	zelfs/adv	zelfs/tag	zend_uit/verb	zet_neer/verb	zich/pron	zichzelf/pron	zie/verb	zijkant/noun	zijn/det	zing/verb	zit/verb	zo/adv	zoals/comp	zoek_tocht/noun	zolang/adv	zonder/comp	zorg/verb	zoveel/det	zowel/vg	zulk/det	zweem/noun	zweer/verb	één/num	één/pron
0-3/num	0.0	0.8400909	0.9385793	0.88625693	0.9383507	0.93380314	0.79580224	0.86368024	0.83959377	0.9848876	0.9272192	0.93391716	0.918589	0.9704403	0.96151745	0.8920256	0.91702086	0.8220124	0.91589653	0.8443345	0.9737608	0.9537608	0.87962353	0.9457247	0.94457686	0.6847881	0.97275764	0.7656439	0.983154	0.9354575	0.9601138	0.9763496	0.9707049	0.8630841	0.86073667	0.9346014	0.6564535	0.90335894	0.9810478	0.9692174	0.92592984	0.92592615	0.9575728	0.97191274	0.9778707	0.9306244	0.9722471	0.95713127	0.95069146	0.96524763	0.94477504	0.9223239	0.96378917	0.93664515	0.90752554	0.8596451	0.956267	0.9478315	0.93332374	0.9438865	0.98989713	0.93444604	0.94083023	0.94558126	0.9449607	0.9248674	0.7913611	0.8268846	0.96348655	0.9733501	0.89384264	0.96110284	0.9410993	0.9623906	0.96856916	0.96699715	0.96764135	0.9309442	0.96496105	0.94281656	0.92245847	0.9345347	0.9666871	0.9467846	0.9678437	0.9358505	0.9335858	0.94225836	0.94641876	0.938172	0.9616903	0.95319074	0.97448957	0.97521436	0.9595386	0.9598321	0.9501265	0.9597363	0.69846123	0.9079434	0.9509274	0.92830133	0.9618792	0.91762745	0.9684851	0.94111884	0.96101665	0.96456337	0.90799123	0.9037103	0.9811985	0.94511074	0.96932286	0.96860147	0.9170836	0.9362719	0.971612	0.8696073	0.9554726	0.8999722	0.9104575	0.96311224	0.9311454	0.9233043	0.94600695	0.97640103	0.8721925	0.9564076	0.93375766	0.9529056	0.9012272	0.96859753	0.9447933	0.8731736	0.9605305	0.9512027	0.9678139	0.953136	0.9491288	0.96042323	0.91352344	0.9142572	0.9056568	0.95756555	0.98423386	0.9123394	0.96214944	0.9824266	0.94219846	0.91585267	0.96797144	0.9257316	0.8183041	0.9528364	0.9546604	0.8222667	0.9066474	0.9747055	0.9425041	0.93833435	0.86023283	0.9115607	0.9296022	0.9407535	0.90774524	0.93595695	0.93765503	0.928055	0.9012412	0.96171963	0.93826306	0.9484626	0.855939	0.9439646	0.9835814	0.9568919	0.844816	0.9635902	0.8698022	0.95537746	0.94209015	0.9755448	0.8901064	0.97307885	0.953633	0.9121729	0.9323221	0.9538761	0.9672574	0.9463588	0.91780543	0.9531923	0.9531456	0.9550586	0.90375984	0.958631	0.8705698	0.9533502	0.81468433	0.922703	0.95709354	0.9704111	0.9634668	0.93968403	0.9249219	0.9504393	0.9176063	0.9133083	0.9837672	0.94596905	0.94559073	0.90485317	0.89059764	0.97929156	0.9306107	0.94143736	0.9503794	0.93731046	0.93496084	0.91426617	0.950686	0.94573617	0.9237008	0.9782176	0.9536827	0.9212587	0.94855434	0.96723247	0.9406934	0.9578545	0.9633988	0.9027973	0.9292208	0.89030445	0.96631217	0.95580703	0.9715582	0.9538387	0.9790009	0.942729	0.9319085	0.93480074	0.9335199	0.9411859	0.90916777	0.98063064	0.93931985	0.90834904	0.92552084	0.92573535	0.9613123	0.9071919	0.9347159	0.938702	0.96850115	0.9227588	0.9770947	0.9612176	0.92693156	0.9158119	0.958317	0.9568555	0.9329862	0.94455343	0.9581906	0.8742006	0.83511114	0.9403161	0.93543184	0.81318706	0.9511054	0.79188645	0.92600214	0.9597829	0.93220425	0.9343706	0.9035984	0.92474556	0.95322216	0.9599421	0.9697097	0.9278672	0.9534084	0.9027992	0.95696664	0.88980776	0.95326144	0.94881535	0.9694904	0.9458025	0.9469336	0.95939237	0.9570568	0.9320918	0.97409666	0.97369254	0.95217294	0.90406394	0.94512254	0.93707573	0.9519644	0.94312334	0.8466476	0.9494723	0.93239444	0.9071665	0.94642675	0.9201974	0.9638344	0.91956747	0.7854361	0.9476383	0.9277848	0.95307463	0.9302686	0.97806656	0.9376881	0.9369102	0.9738874	0.9598975	0.8835327	0.95793116	0.96069676	0.9516733	0.8713259	0.9452749	0.9573039	0.9212892	0.9219982	0.93140566	0.93767107	0.9007224	0.9498809	0.8939539	0.95787007	0.7357229	0.9480658	0.9156473	0.88610584	0.9292557	0.9575424	0.9538033	0.96993685	0.93316805	0.9754697	0.9489854	0.9516337	0.86417437	0.9502504	0.91337854	0.9334292	0.9433559	0.99003565	0.9257749	0.84704566	0.9427699	0.97002345	0.95369875	0.9589041	0.84263647	0.9577956	0.93983847	0.96682763	0.9738263	0.96648216	0.9690063	0.9653633	0.9551646	0.82902396	0.9338811	0.8879031	0.90926266	0.93892384	0.89016885	0.9654935	0.9449227	0.98637325	0.94462276	0.94573	0.84824806	0.94985956	0.9348143	0.8970725	0.95082164	0.9731451	0.88464695	0.9703113	0.9192563	0.95657027	0.8998925	0.9621003	0.96246785	0.9568819	0.8652747	0.9456811	0.9504342	0.96702147	0.9629104	0.9790859	0.9479762	0.8934038	0.94108444	0.9284665	0.9487079	0.9674108	0.979506	0.93316823	0.9240763	0.9710238	0.97429365	0.9467408	0.96049315	0.9699836	0.93157893	0.9489068	0.9651768	0.96972746	0.9667421	0.858372	0.98137033	0.73736846	0.95613194	0.8409336	0.9513189	0.90109026	0.9505704	0.9367021	0.9621677	0.94505244	0.9642355	0.78885615	0.9394121	0.96306825	0.8611637	0.9699167	0.9276073	0.9751842	0.9873722	0.9678531	0.94084275	0.9182819	0.8964784	0.89370465	0.9811792	0.9607747	0.9257037	0.9244947	0.9703805	0.9464818	0.94885683	0.92102623	0.986039	0.9660725	0.960417	0.9577788	0.9386878	0.9319922	0.89991266	0.78134596	0.9441967	0.96873677	0.9913944	0.95565933	0.9668935	0.9450422	0.93322134	0.8856766	0.91202676	0.84485245	0.8543405	0.8850618	0.89629567	0.93514687	0.9690217	0.95303106	0.95765185	0.62996787	0.8916563	0.9107423	0.9352212	0.9325214	0.97062474	0.936215	0.94584805	0.8375622	0.9409003	0.98036015	0.9222853	0.95915115	0.91415274	0.97628844	0.95137215	0.9618656	0.911453	0.988532	0.9482936	0.9551423	0.80521727	0.9597054	0.86194855	0.9786509	0.96172214	0.95971555	0.874342	0.8231229	0.9535555	0.95116377	0.9580915	0.9373905	0.9601348	0.9327171	0.92774224	0.93803763	0.9664122	0.9681917	0.9030125	0.9331136	0.93959856	0.95227563	0.95395595	0.950331	0.9834259	0.9323016	0.9498421	0.9619229	0.94012064	0.93144286	0.93329144	0.9265174	0.9427974	0.9288705	0.9579123	0.8595816	0.9670545	0.9256397	0.94022316	0.95275944	0.8145507	0.971137	0.6882121	0.89881104	0.88551736	0.96210986	0.97254086	0.93543386	0.9663445	0.96949345	0.9560543	0.9077497	0.9719953	0.9631753	0.9481004	0.7161429	0.92237735	0.9589536	0.93212044	0.9423701	0.935641	0.98358923	0.9472181	0.84452236	0.9203764	0.96778625	0.8276943	0.95251316	0.9292496	0.9516972	0.92964286	0.8882729	0.95112467	0.94479334	0.9044744	0.9559206	0.9484036	0.91595083	0.89560306	0.83472353	0.9573873	0.9473585	0.9416079	0.95946306	0.95132464	0.87228394	0.97040397
1ste/num	0.8400909	0.0	0.7939698	0.9191895	0.870699	0.899868	0.8858305	0.9093413	0.78489643	0.9411797	0.9450324	0.95277584	0.8935211	0.94263774	0.9342858	0.8663037	0.88155097	0.9122756	0.94283515	0.92526126	0.9331911	0.9391701	0.9095461	0.8994024	0.9459501	0.8604565	0.9628595	0.9152537	0.9535699	0.9308337	0.939092	0.9440646	0.9657952	0.75374883	0.8509738	0.93698364	0.82259923	0.9346812	0.9481197	0.9483212	0.937847	0.9151794	0.9674781	0.95328397	0.97985095	0.9594034	0.9589191	0.9711271	0.91396344	0.9383872	0.95920646	0.9492589	0.950651	0.9167798	0.93138736	0.96516305	0.92335826	0.9179418	0.970374	0.9484112	0.98252285	0.9569668	0.9652299	0.9335382	0.9043931	0.9605198	0.8831692	0.87074554	0.95453835	0.9426477	0.94694734	0.965899	0.9421893	0.9414041	0.95485204	0.94170254	0.95383054	0.94421655	0.96133024	0.9629629	0.9601542	0.8862444	0.96255267	0.9538562	0.962584	0.97018415	0.93012476	0.971124	0.9470559	0.8922533	0.93734205	0.9443239	0.97556525	0.95099956	0.9438117	0.94003093	0.94731456	0.9354342	0.9287624	0.8952983	0.94155383	0.9510995	0.9656357	0.9312484	0.96665496	0.92821026	0.9765154	0.9465242	0.95090055	0.9581085	0.95832765	0.91971827	0.95571893	0.9399047	0.963685	0.95573765	0.96560967	0.84556377	0.9775827	0.91849756	0.8958095	0.94628185	0.9372918	0.945534	0.95519716	0.9444767	0.9357714	0.96162164	0.9092239	0.9485665	0.9687079	0.9890881	0.9490912	0.80732906	0.9670568	0.9402775	0.9626012	0.9514974	0.8931441	0.95184803	0.88425136	0.9119766	0.9100643	0.936916	0.9419423	0.9463793	0.9587341	0.9438751	0.944391	0.93755156	0.95559585	0.9577768	0.7968364	0.9221449	0.97764903	0.8647361	0.928658	0.96895224	0.9650519	0.96389	0.88934636	0.91206306	0.9414363	0.9513835	0.86374867	0.9186121	0.972589	0.93804175	0.9145082	0.95908993	0.957889	0.96853924	0.7923034	0.9454267	0.98366755	0.9505018	0.9657549	0.97561604	0.95063215	0.9550178	0.9513728	0.9078108	0.9451476	0.9578603	0.9315547	0.9559604	0.95388687	0.9600439	0.9620792	0.9455194	0.95935535	0.954108	0.9631039	0.9230592	0.9200581	0.96668553	0.9574888	0.94502485	0.81421095	0.92059076	0.96184546	0.96000713	0.92087287	0.95319545	0.91478163	0.96083975	0.93238723	0.9529533	0.9647713	0.953951	0.9483545	0.91322815	0.84072125	0.9451718	0.9304645	0.95119506	0.93242615	0.9367388	0.9301814	0.9650895	0.9631034	0.92362064	0.9708888	0.95246005	0.9481144	0.9570596	0.9660984	0.9563057	0.92950606	0.9682	0.9386669	0.9438525	0.9280857	0.9300247	0.93864965	0.96010274	0.96286684	0.9309806	0.9695724	0.94103193	0.96198785	0.93453866	0.97200894	0.9632901	0.9556865	0.966648	0.95192033	0.80964947	0.92298585	0.98008996	0.9268763	0.9418531	0.9445799	0.95023763	0.91663873	0.95614517	0.96743405	0.9395623	0.9488696	0.9302612	0.9320655	0.9567795	0.97317654	0.9269638	0.9585236	0.9520805	0.9262415	0.95459676	0.9647217	0.9082029	0.94941026	0.93206745	0.8846848	0.96872866	0.942366	0.9358455	0.95402485	0.96595806	0.91862947	0.9529641	0.9573297	0.9385533	0.9448368	0.93358624	0.97303843	0.9763546	0.93634677	0.9386576	0.95121753	0.9559238	0.89834845	0.9704403	0.90783715	0.90400225	0.9350847	0.95162165	0.9482948	0.92265403	0.9550672	0.9454815	0.9610268	0.92245656	0.9517448	0.93503225	0.909071	0.8866143	0.9613747	0.9531635	0.9656707	0.97528213	0.957593	0.93641526	0.91679513	0.9331562	0.9751398	0.98511577	0.9496634	0.9485992	0.96805984	0.9619067	0.9087398	0.91938514	0.94353616	0.91472423	0.9240196	0.9675817	0.9441998	0.9598733	0.91453785	0.96786785	0.9526904	0.9207923	0.9401795	0.8439723	0.9454017	0.83677876	0.8914061	0.8938801	0.82502997	0.9484695	0.93504137	0.9546397	0.9784732	0.98675585	0.94908345	0.9846512	0.9549469	0.93883234	0.95099306	0.9578708	0.93109655	0.9233531	0.9722492	0.950242	0.94972914	0.95199335	0.96307933	0.9552277	0.9637973	0.9185436	0.9456834	0.9225004	0.9637181	0.9301177	0.9627734	0.9782888	0.9751759	0.9669773	0.82092106	0.9289382	0.926376	0.94602376	0.9507853	0.91151744	0.9500076	0.96554893	0.9586727	0.96465135	0.9709192	0.84714454	0.95832026	0.9513915	0.9427755	0.94148177	0.9354258	0.9378051	0.94885546	0.92332274	0.939473	0.9377926	0.9450343	0.9367812	0.90717256	0.7744692	0.9396033	0.9023537	0.96513385	0.96431434	0.93045926	0.9684559	0.9266917	0.92294955	0.9473075	0.9441499	0.9545643	0.94810265	0.9154386	0.9120228	0.9124222	0.976844	0.93613064	0.9614875	0.9420053	0.95100296	0.9629295	0.9576174	0.95764107	0.95002496	0.8302543	0.927721	0.7031365	0.88954514	0.9413965	0.960978	0.91375804	0.9340369	0.9464807	0.9146051	0.95649195	0.96508795	0.80631906	0.93919027	0.9311009	0.88229305	0.932863	0.95325094	0.9598583	0.95266575	0.94077086	0.95908976	0.88745403	0.91008586	0.9165448	0.93373173	0.9431622	0.95438206	0.9617304	0.93218875	0.9549416	0.9387577	0.96995836	0.9793229	0.96770334	0.9571713	0.95163757	0.9596931	0.94336116	0.9542534	0.89263725	0.9777561	0.94908166	0.9543072	0.93641824	0.9297666	0.95031834	0.94741505	0.9236621	0.931467	0.9591205	0.9386962	0.95240116	0.95605654	0.91880894	0.94554055	0.92631334	0.93197787	0.60137856	0.92681444	0.9603356	0.9148309	0.95154524	0.9505379	0.9391898	0.88305306	0.8409376	0.9237686	0.95780855	0.97431535	0.97692287	0.9485448	0.9532309	0.95138687	0.9638436	0.92410463	0.96858513	0.9483837	0.96118224	0.854399	0.9706005	0.75923246	0.95682234	0.9398986	0.9423648	0.9398043	0.7821258	0.92057925	0.9785095	0.9463387	0.91541725	0.9524772	0.9446906	0.9291479	0.94286084	0.9604938	0.9606676	0.8778282	0.9502022	0.9442759	0.93117493	0.93517494	0.95556664	0.96861404	0.94552296	0.9233547	0.9777575	0.9178406	0.9057505	0.93982697	0.94214404	0.9702139	0.935751	0.9312272	0.9464063	0.9628869	0.9548146	0.9618918	0.9624233	0.9476809	0.956033	0.77526176	0.9247006	0.93439347	0.99098873	0.94353944	0.9810889	0.94494146	0.9616662	0.95925903	0.90335345	0.9671772	0.94513786	0.96980876	0.64087045	0.93020797	0.96544755	0.93899465	0.964282	0.97112864	0.9803424	0.97166866	0.9278749	0.9350343	0.8795419	0.88261586	0.9691112	0.96204525	0.95958304	0.9332012	0.9078787	0.9678189	0.93028975	0.9687651	0.95387787	0.937569	0.9263253	0.9468276	0.9498447	0.95680153	0.9100801	0.9562827	0.9521857	0.955313	0.8501601	0.93819827
