	15.30/noun	1998/noun	2/noun	Brit/noun	Rus/noun	aanhoudend/adj	aanmoediging/noun	acteur/noun	af/adv	afgewisseld/adj	akelig/adj	akoestisch/adj	alleen/adv	allemaal/adv	almaar/adv	altijd/adv	anti_climax/noun	antwoord/noun	appel/noun	auteur/noun	autistisch/adj	auto/noun	avond/noun	baas/noun	bas_lijn/noun	bederf/verb	bedoening/noun	beeld/noun	been/noun	beetje/noun	begeleid/adj	begin/noun	begin/verb	beland/verb	berusting/noun	besneeuwd/adj	beteken/verb	beton_blok/noun	beuk/verb	bewust/adj	bezitter/noun	bijna/adv	blad/noun	blazer/noun	blazoen/noun	bleek/adj	blik/noun	bloedserieus/adj	bol/noun	bom/noun	bonk/verb	bont/noun	boor/verb	breek_af/verb	bril_glas/noun	brok/noun	buiten/adv	bus/noun	butler/noun	buur/noun	by/noun	cd/noun	ceremonieel/noun	contrasteer/verb	coupé/noun	daar/adv	daarna/adv	dan/adv	dauw/noun	deels/adv	den/adv	dicht/adj	diep/adj	dier/noun	dik/adj	dikwijls/adj	dof/adj	donker/adj	doods/adj	dooier/noun	doorbraak/noun	dreun/adj	dreun/noun	dreun/verb	dring_door/verb	dringend/adj	droef/adj	droog/adj	droog/verb	druif/noun	druk_uit/verb	drum/noun	duur/adv	dwaal/verb	e/noun	echt/adj	eerlijk/adj	eindig/verb	electronisch/adj	ellende/noun	en/adv	enigszins/adv	enthousiasme/noun	er/adv	eufemistisch/adj	even/adj	exclusief/adj	explosie/noun	finaal/adj	fluit/adj	ga_samen/verb	ga_schuil/verb	gast/noun	gedrag/noun	geef/verb	geel_groen/adj	geheel/noun	gek/adj	geklets/verb	gekweld/adj	gelatenheid/noun	geluid/noun	gespannen/adj	gestommel/verb	gevoel/noun	gevolgd/adj	gevuld/adj	geweer_schot/noun	geworden/adj	gezicht/noun	gezoem/verb	gitaar/noun	glans/noun	glas/noun	glazuur/noun	glijd/verb	goud/noun	gras/noun	grauw/adj	groen/adj	grond/noun	gruwel/noun	haal_over/verb	haar/noun	hang/verb	hard/adj	hart/noun	heerlijk/adj	heers/verb	helder/adj	helderheid/noun	herhaling/noun	herinner/verb	het/noun	hevig/adj	hoe/adj	hol/adj	hond/noun	hoofd/noun	hoog_oven/noun	hoop_DIM/noun	hoor/verb	horde/noun	huid/noun	iets/adv	illustreer/verb	indruk/noun	jas/noun	kaal/adj	kalm/adj	kamer/noun	kant/noun	karakter/noun	kas/noun	keel/noun	kerkklok/noun	kijk/verb	kijker/noun	klank/noun	klap/noun	klater/adj	kleur/noun	kleur/verb	klik/noun	klink/verb	klinker/noun	klop/noun	knal/noun	koel/adj	kogel/noun	kom_neer/verb	kom_terecht/verb	koper/noun	korrel/noun	kort/adj	koud/adj	kraan/noun	kras/noun	kreet/noun	krokus_vakantie/noun	krul/noun	kunststof/noun	laag/adj	laag_DIM/noun	laat/adj	laat/verb	laat_af/adj	lach/noun	last/noun	leegte/noun	leer/noun	lees_voor/verb	lens/noun	lethargie/noun	licht/adj	licht/noun	lig/verb	lijden/noun	lijk/verb	loop_uit/verb	loop_vast/verb	loutering/noun	maak/verb	maak_schoon/verb	maal/noun	maart/noun	mag/verb	matig/adj	meisje/noun	merkwaardig/adj	metaal/noun	metalen/adj	min/adj	miserie/noun	mislukkeling/noun	moedeloosheid/noun	moment/noun	muur/noun	muziek/noun	naakt/adj	naar/adj	nacht/noun	nadruk/noun	nauw/adj	nauwelijks/adv	neem_in/verb	neerslachtig/adj	nergens/adv	net/adj	niets/noun	nipt/adj	noem/verb	o/noun	omschrijf/verb	onderbouwd/adj	onderscheid/verb	ondersteun/verb	ondersteund/adj	ondervoed/adj	ondoordringbaar/adj	onduidelijk/adj	ongekend/adj	onmiddellijk/adv	onophoudelijk/adj	ontbloot/verb	onthul/verb	ontplof/adj	onverschillig/adj	onzeker/adj	oog/noun	oog/verb	oog_DIM/noun	oog_lid/noun	oor/noun	op/adv	opeens/adv	operatie/noun	opgenomen/adj	oppervlak/noun	opwinding/noun	oud/adj	overal/adv	overdreven/adj	overloop/noun	paar/noun	papier/noun	parel/noun	pas/verb	percussie/noun	periode/noun	piano/noun	pijn/noun	plaat/noun	plomp/adj	plots/adj	plotseling/adj	poeder/noun	poging/noun	populair/adj	portier/noun	praat/verb	prettig/adj	punt/noun	raak_kwijt/verb	radeloosheid/noun	rafelig/adj	ratel/adj	razernij/noun	recept/noun	redding/noun	regen/noun	rinkel/adj	ritme/noun	roffel/verb	rook/noun	ruis/noun	ruk/verb	ruw/adj	saai/adj	schaamte/noun	schilderij/noun	schitter/verb	schoen/noun	schoot/noun	schot/noun	schouw/noun	seconde/noun	sfeer/noun	shirt/noun	signaal/noun	sla_om/verb	sla_toe/verb	slaap/noun	slag/noun	slapeloos/adj	slechts/adv	sluit_af/verb	smak/verb	somber/adj	sommig/adj	soms/adv	song/noun	soort/noun	soundtrack/noun	spiegel/noun	spierwit/adj	sport/noun	spring/verb	sta/verb	sta_caravan/noun	staar/verb	staart/noun	steevast/adj	ster/noun	stijf/adj	stijg_op/adj	stil/adj	stof/noun	stoffig/adj	storend/adj	storing/noun	strak/adj	stralend/adj	streep/noun	streep_DIM/noun	strijker/noun	subliem/adj	tafel/noun	talent/noun	tamelijk/adj	tand/noun	te/adv	tegelijk/adj	teken/noun	teleurstelling/noun	tempo/noun	theater_zaal/noun	tintel/adj	toe/adv	toon/noun	triomfantelijk/adj	trom/noun	troosteloos/adj	trots/noun	tweedehands/adj	twintigjarige/adj	uitgewoond/adj	uitlaat/noun	uittocht/noun	vaak/adj	val/adj	val/verb	val_af/verb	vals/adj	variant/noun	veel/adj	veeleer/adv	veelvuldig/adj	veld/noun	ver/adj	veraf/adj	veranderlijk/adj	verdacht/adj	verdriet/noun	verdrietig/adj	verdwijn/verb	veredeld/adj	verf/noun	vergeet/verb	verkeer_ellende/noun	verkrampt/adj	vermoeidheid/noun	verontwaardigd/adj	verontwaardiging/noun	veroorzaak/verb	veroorzaakt/adj	verschijn/verb	verte/noun	vertolk/verb	vervolgens/adv	verweerd/adj	verwijt/verb	verword/verb	vies/adj	vlak/adj	vlak/adv	vlakte/noun	vlijmscherp/adj	vloek/noun	vloek/verb	vloer/noun	vlot/adj	vluchteling/noun	voel/verb	voet/noun	volg/verb	voorraad/noun	voorstelling/noun	voortijdig/adj	voortreffelijk/adj	vorm/noun	vreemd/adj	vuil/adj	vulpen/noun	waai_aan/verb	waarschuw/verb	waas/noun	wakker/adj	wanhoop/noun	wat/adv	water/noun	weer/adv	weerklink/verb	weet/verb	weg_versperring/noun	weggebruiker/noun	weinig/adj	wek/verb	wen/verb	wentel_af/verb	werkelijkheid/noun	wissel_af/verb	wit/adj	word/verb	zand/noun	zang_stem/noun	zege/noun	zeker/adv	zelfmedelijden/noun	zelfs/adv	zend/verb	zender/noun	zeurderig/adj	zie/verb	zit_op/verb	zo/adv	zoet/adj	zorgwekkend/adj	zucht/noun	zwaar/adj	zwak/noun	zwart/adj	zwart/noun
15.30/noun	0.0	0.89856535	0.77191335	0.96404207	0.9626173	0.9667565	0.9802818	0.9277081	0.9958977	0.96746266	0.96149397	0.9567031	0.9847117	0.9810994	0.98181236	0.98694277	0.98297375	0.9811836	0.9524329	0.9682947	0.9808501	0.7922692	0.8746488	0.9736684	0.983283	0.9823474	0.96521306	0.9703707	0.9630966	0.99163073	0.89993817	0.9766774	0.76753175	0.9276453	0.9779265	0.96881527	0.9650171	0.9336589	0.965329	0.9748922	0.9786287	0.94502085	0.96595246	0.9751909	0.9729496	0.97132754	0.9754968	0.9812628	0.9692552	0.9532675	0.98401016	0.9769084	0.96698296	0.9735267	0.9961669	0.96368283	0.963708	0.86452013	0.980536	0.93621254	0.9725494	0.9440588	0.99547464	0.99328744	0.97419614	0.9608286	0.95285606	0.9967433	0.9951019	0.98290426	0.9709393	0.95369095	0.984259	0.95101947	0.96971905	0.985089	0.9714446	0.97589767	0.97650725	0.96825176	0.981828	0.9734877	0.9784188	0.9674218	0.9613277	0.98000383	0.9839409	0.953397	0.9731663	0.9648051	0.98508394	0.9640905	0.9683234	0.981764	0.90018207	0.9792849	0.9810986	0.8783041	0.9706478	0.9816706	0.992468	0.97317195	0.96809757	0.9645705	0.98546267	0.9793985	0.955895	0.9266459	0.879693	0.9739096	0.98722476	0.96724707	0.9303016	0.9835188	0.9713543	0.9725149	0.96984506	0.9674324	0.9992697	0.9848612	0.9984285	0.98009056	0.9679208	0.95262766	0.98027843	0.8924786	0.9725385	0.9814067	0.9553634	0.96924025	0.99642164	0.9338016	0.96773934	0.9254947	0.98268795	0.95094514	0.9792159	0.96864116	0.9895522	0.95631593	0.9761422	0.98552144	0.9844838	0.97341084	0.9588357	0.98921794	0.9796324	0.968597	0.96487373	0.99018013	0.96983105	0.82457864	0.95389956	0.999799	0.9480685	0.9940042	0.97481567	0.94367385	0.9713108	0.97416776	0.982903	0.9513085	0.907068	0.9759826	0.97502613	0.98162544	0.9784799	0.962443	0.97380793	0.9818727	0.9716877	0.99162316	0.98244685	0.97030985	0.97717106	0.9633052	0.9742968	0.9480955	0.9722751	0.95966697	0.9870074	0.9705955	0.9383065	0.9664117	0.95664465	0.994098	0.980338	0.9531942	0.97835326	0.92794526	0.9582227	0.8927927	0.98021543	0.98047507	0.9690617	0.9823542	0.91217214	0.9877239	0.99685633	0.92017245	0.9717608	0.9675858	0.9615083	0.9961043	0.97594655	0.9986763	0.9983446	0.98854065	0.9916473	0.99202335	0.98625505	0.9360133	0.97156936	0.99362963	0.938225	0.97305834	0.974311	0.9930007	0.98909146	0.97057015	0.96347743	1.0	0.9892184	0.9469458	0.95196277	0.7427013	0.97711396	0.95043206	0.91369516	0.96386755	0.9792011	0.9744173	0.96972734	0.96871054	0.9897616	1.0	0.98675966	0.9710237	0.90805703	0.95904124	0.94856584	0.8713856	0.984217	0.9873375	0.977776	0.9632324	0.9908342	0.97980344	0.98250157	0.97915083	0.94532657	0.97511065	0.9428946	0.96618253	0.9940073	0.98124796	0.971945	0.98550886	0.9749028	0.98295426	0.99280655	0.97814244	0.9522318	0.98459935	0.9934384	0.9372844	0.9891335	0.9921005	0.97929573	0.9898845	0.9558905	0.9878923	0.9944126	0.9753019	0.95447767	0.98941755	0.9799794	0.9616111	0.9920132	0.97175175	0.95219916	0.98635095	0.956928	0.9894259	0.99738145	0.9792528	0.9860758	0.9531662	0.9240053	0.9702597	0.96305823	0.9937312	0.9664582	0.9735976	0.94932395	0.96413434	0.94287294	0.9737454	0.9583568	0.9419569	0.96957	0.97621834	0.9250586	0.97645843	0.9865399	0.99023736	0.9977847	0.9732026	0.98150533	0.9639182	0.9699666	0.9904642	0.9800422	0.96085465	0.93843937	0.9750285	0.95934135	0.97510684	0.9610904	0.98311347	0.96322024	0.93461674	0.9790129	0.93043894	0.9721137	0.9249117	0.93475914	0.98822355	0.9708982	0.987842	0.9795029	0.90641755	0.91408634	0.9610281	0.9858882	0.94712764	0.8470601	0.9416063	0.9809063	0.99561954	0.98716325	0.9521878	0.9752701	0.9593084	0.98192835	0.9953898	0.8746142	0.94620275	0.9638828	0.9539443	0.9783013	0.9546069	0.96839505	0.93807685	0.9772255	0.9896069	0.9598014	0.9879757	0.9838593	0.97203946	0.8756007	0.9893311	0.9813236	0.9532368	0.96808404	0.9765887	0.97609806	0.962972	0.97918457	0.98625994	0.9814752	1.0	0.97576845	0.9748287	0.97985226	0.98334575	0.8918646	0.979871	0.9895337	0.981121	0.98252875	0.9715676	0.9805145	0.9766496	0.96216637	0.9740343	0.994264	0.9955102	0.9657474	0.99295473	0.98595667	0.95375675	0.96297914	0.9668511	0.9706144	0.9882573	0.9902349	0.97550374	0.9529675	0.9824414	0.95222175	0.9680437	0.94096005	0.95954186	0.99787444	0.9607907	0.9899044	0.96972066	0.983623	0.8834775	0.97617567	0.97829115	0.97187144	0.9869035	0.95371926	0.9871699	0.93431777	0.9851665	0.959915	0.9785402	0.9933873	0.98170614	0.95260334	0.98223674	0.9663916	0.949369	0.98709434	0.97275966	0.98197603	0.99539864	0.96453965	0.945843	0.97353995	0.98444915	0.97925836	0.8460956	0.975557	0.8468826	0.9860724	0.97206795	0.98410255	0.982582	0.9706704	0.9734482	0.989693	0.9697812	0.98388815	0.9541046	0.97411466	0.9773625	0.96271986	0.9751305	0.8744418	0.9948995	0.9851072	0.9614688	0.98236424	0.95152414	0.9766563	0.9910693	0.9698786	0.98348343	0.97642463	0.9395231	0.9858566	0.97756535	0.9367962	0.9775941	0.9766777	0.9733132	0.94139355	0.95807683	0.95653313	0.97976	0.96981007	0.77370757	0.97304654	0.97875106	0.97327274	0.94339025	0.98023117	0.95768964	0.95102346
1998/noun	0.89856535	0.0	0.78911555	0.81865066	0.8292895	0.89694935	0.97061265	0.8533494	0.9280841	0.96982086	0.95829004	0.9526726	0.8799335	0.92632943	0.9354654	0.912984	0.9826091	0.8467577	0.90684575	0.8641999	0.9467485	0.7902643	0.843868	0.87808645	0.9898624	0.9707448	0.97874606	0.908151	0.91401213	0.91234505	0.9165358	0.79221517	0.83261794	0.811675	0.98222566	0.94826794	0.7726369	0.9626012	0.97329324	0.90201277	0.8926612	0.57711697	0.8850329	0.95406795	0.9860362	0.9251928	0.921564	0.95608115	0.9314	0.8744632	0.96846825	0.97149175	0.9272048	0.90652555	0.96838224	0.9426542	0.908342	0.81859905	0.97361296	0.9481846	0.9330285	0.8420817	0.9977094	0.9532417	0.9239658	0.88078153	0.8787113	0.97209895	0.9907931	0.86647874	0.9430017	0.8903279	0.8667739	0.8340025	0.7615664	0.94691557	0.97061926	0.9170525	0.965595	1.0	0.90990794	0.99356884	0.92082614	0.95950806	0.9133936	0.9224445	0.94539917	0.91324115	0.9816978	0.9451783	0.9388046	0.95384985	0.9523829	0.9653873	0.8674655	0.94641083	0.93803895	0.74198395	0.88686633	0.94018555	0.9211113	0.9072142	0.93175393	0.7150035	0.980964	0.90770847	0.89698076	0.9203332	0.90587664	0.9610967	0.8960663	0.9300463	0.84890914	0.9165564	0.8871482	0.9871611	0.8643998	0.89931804	0.97477585	0.9718293	0.96913534	0.924993	0.93810046	0.9691792	0.93511784	0.75486857	0.88211423	0.9661287	0.8908726	0.8768249	1.0	0.93681556	0.93870085	0.9010731	0.9663729	0.90893215	0.82393086	0.9332132	0.9599363	0.8748171	0.8388612	0.95730466	0.9284583	0.93636215	0.84119886	0.85622394	0.91249776	0.93946975	0.89759004	0.9506031	0.9637918	0.848974	0.892762	0.93345404	0.90702605	0.93199015	0.9543722	0.86134565	0.8576035	0.97036827	0.9829747	0.8906878	0.9268909	0.93444985	0.7603905	0.912506	0.90253526	0.92533404	0.9126177	0.94336057	0.7583872	0.90918165	0.9347886	0.8086255	0.92240405	0.9758935	0.8743945	0.6946446	0.96645284	0.7933928	0.9840714	0.87671196	0.9064482	0.97440803	0.8960196	0.9632296	0.97299504	0.96854395	0.93413585	0.9309228	0.70803094	0.84904987	0.8003119	0.95209473	0.8366723	0.93296903	0.9478563	0.9747982	0.97137386	0.93886787	0.9529588	0.9607892	0.62297785	0.9739597	0.87586266	0.8814778	0.9715456	0.9378495	0.81433684	0.9537452	0.9489138	0.93385035	0.94115347	0.9322468	0.7451917	0.90058494	0.7319639	0.9645027	0.89038706	0.94038427	0.9099547	0.98641145	0.8872497	0.9429315	0.7179818	0.67780566	0.88979024	0.85879326	0.87492585	0.92502105	0.93575716	0.9293077	0.65844667	0.9720304	0.9751819	0.98717564	0.8100251	0.9264636	0.9007269	0.9291281	0.8826488	0.7786039	0.94465536	0.9219469	0.8150052	0.8568965	0.9850274	0.95464253	0.86419046	0.903445	0.9063255	0.8369038	0.9357247	0.90048987	0.9800352	0.8797818	0.902008	0.96162707	0.94090754	0.9900421	0.890259	0.8848119	0.93072057	0.9576405	0.98622173	0.8999802	0.9733006	0.9859874	0.91457057	0.88720596	0.9266648	0.951221	0.9855484	0.91523755	0.92091286	0.9109073	0.80350655	0.89766115	0.90695304	0.9478885	0.7973696	0.9171507	0.9271392	0.98388207	0.8808781	0.8706773	0.94666326	0.9008393	0.9550676	0.6858388	0.9248148	0.93378717	0.8765087	0.96846527	0.90631074	0.8934599	0.9735094	0.85752666	0.8806816	0.92235214	0.8677854	0.9151467	0.6119733	0.77626264	0.9789598	0.9983364	0.98945045	0.9598492	0.8999168	0.9320888	0.9055375	0.9853344	0.9721813	0.97460043	0.9454973	0.97936434	0.96426487	0.83591634	0.9235146	0.97143704	0.8644221	0.93201286	0.8843983	0.9031824	0.9465249	0.9718526	0.6522669	0.91696835	0.9078709	0.92268765	0.9195099	0.90169466	0.9379637	0.81608427	0.98256004	0.5382986	0.778324	0.9683917	0.91177344	0.89506596	0.9243396	0.8950181	0.86996025	0.9364719	0.9478074	0.9914073	0.883243	0.8193525	0.857019	0.94503915	0.94460434	0.91993046	0.91647077	0.87113166	0.9775429	0.97030383	0.9084073	0.9161292	0.9524613	0.981356	0.92690516	0.93517274	0.94308525	0.868001	0.95234	0.9577055	0.93952173	0.8454431	0.89125234	0.9269169	0.9441095	0.9457868	0.8725643	0.9099231	0.9368199	0.8970658	0.94316715	0.9821246	0.9185656	0.92237127	0.94545376	0.980109	0.945939	0.9397093	0.9398598	0.9317589	0.97130907	0.978727	0.94803816	0.93261266	0.9503733	0.82852787	0.92204213	0.84902185	0.90308523	0.96047276	0.92968196	0.94289756	0.9300982	0.86938703	0.9565895	0.9614163	0.8602415	0.9349344	0.9601088	0.72059464	0.9771396	0.93570465	0.9033933	0.9705375	0.9674207	0.9689215	0.95822567	0.94984293	0.85783094	0.92095345	0.79616547	0.96611136	0.9288094	0.8733466	0.9714714	0.8787239	0.9616782	0.96694154	0.88247216	0.88565683	0.9293659	0.9640851	0.94910145	0.9501625	0.8265672	0.92743266	0.7745532	0.90224993	0.87393624	0.7903944	0.85150516	0.83013904	0.8375776	0.9206209	0.914959	0.90077186	0.9371574	0.956472	0.96158946	0.86770105	0.999262	0.94208485	0.9594124	0.89857197	0.8514763	0.9049002	0.9320636	0.8717529	0.9553937	0.92771953	0.89546704	0.87816334	0.9416802	0.9559454	0.8920618	0.9417381	0.89204085	0.8514974	0.914378	0.9814724	0.8847091	0.85638916	0.98069394	0.773741	0.9066125	0.9056909	0.98478496	0.8788474	0.88932693	0.94998294	0.9413363	0.92324376	0.9475254	0.8397541	0.96678877	0.8608125	0.9103156
2/noun	0.77191335	0.78911555	0.0	0.85988677	0.88555765	0.96111596	0.9752369	0.87991166	0.95600224	0.9479698	0.94060856	0.9188185	0.93468416	0.932801	0.9615495	0.96026695	0.96950114	0.92974615	0.92054635	0.87044984	0.9679469	0.84866077	0.80536014	0.9114677	0.98142153	0.95286185	0.97085094	0.88385916	0.92823446	0.9557247	0.8831105	0.83290005	0.66768783	0.85285574	0.98104054	0.9561919	0.9146542	0.9492233	0.9285548	0.89836335	0.94025475	0.9048252	0.8942833	0.9614087	0.9731301	0.92239916	0.920876	0.96461004	0.9181319	0.87955207	0.9804196	0.9323029	0.92425	0.8697399	0.97618294	0.938173	0.9243713	0.8274013	0.9441243	0.8650242	0.9324262	0.8567668	0.9744408	0.9621966	0.9161971	0.90658087	0.8874752	0.97680247	0.98089236	0.9027501	0.96756333	0.8913986	0.9160078	0.91584206	0.90041226	0.9505135	0.9785734	0.91945934	0.9590899	0.9621372	0.86862177	0.9583982	0.9646817	0.9616028	0.93678576	0.90177923	0.9610071	0.9063426	0.96706474	0.9542674	0.95138144	0.92620057	0.9746999	0.94690233	0.7931041	0.951534	0.9385193	0.79740715	0.9238643	0.9613797	0.9448897	0.9239275	0.9462961	0.93384665	0.9765499	0.922658	0.9015955	0.89549243	0.80431	0.9498315	0.9306847	0.94098777	0.8732767	0.9317225	0.92378294	0.9484635	0.9251207	0.9305581	0.992602	0.9722823	0.98540294	0.8984083	0.9446628	0.9463652	0.95982695	0.8570909	0.9291866	0.9606489	0.8878048	0.91019887	0.982144	0.90648574	0.9513625	0.88591295	0.97906333	0.9413386	0.9024741	0.9339476	0.9649823	0.91605663	0.8967844	0.9403246	0.9417322	0.94761527	0.916536	0.9282862	0.9210764	0.9144598	0.895189	0.9345816	0.9688962	0.81963944	0.89404166	0.97104275	0.89521134	0.9493714	0.967713	0.91298836	0.9166457	0.95463926	0.96869546	0.91473615	0.9272175	0.9554049	0.9177977	0.9353251	0.9149106	0.94453967	0.9448763	0.9506009	0.8878171	0.94845206	0.92702174	0.95472825	0.93566114	0.95892864	0.9254902	0.91147316	0.94524264	0.9212496	0.98379993	0.9004282	0.8990377	0.9588663	0.89518106	0.96434736	0.9266888	0.9314531	0.93539536	0.9233156	0.93631256	0.8478162	0.94858474	0.9568348	0.9001453	0.9270853	0.9359368	0.9833835	0.95386314	0.91802967	0.9739766	0.96629333	0.9240689	0.98255014	0.87609863	0.9342492	0.9615516	0.95931906	0.9257924	0.9680452	0.93807733	0.89221543	0.92071307	0.970913	0.8988334	0.93502647	0.9383566	0.98239076	0.9326782	0.8415705	0.9368576	0.99438	0.9067751	0.9366588	0.878277	0.5892246	0.93365914	0.8583359	0.8669893	0.914045	0.95010835	0.95003647	0.9304808	0.94594353	0.98016745	0.990299	0.9393385	0.94200015	0.8691052	0.9090309	0.89789706	0.7974048	0.9520299	0.9391183	0.9150318	0.90402913	0.98144	0.94779694	0.88366264	0.95055395	0.8749189	0.9082944	0.86539304	0.90987575	0.97806484	0.90478325	0.9398906	0.9615966	0.95438075	0.96080804	0.9331131	0.9398913	0.91807526	0.9450621	0.9830769	0.879565	0.96835935	0.97347724	0.9167674	0.92213994	0.90481	0.97139996	0.97513294	0.90231407	0.9329751	0.9276828	0.93246675	0.87059826	0.9660611	0.96472013	0.85702825	0.9252528	0.902196	0.9811952	0.93133324	0.9032673	0.95435053	0.8700987	0.942611	0.82803416	0.8665253	0.9370489	0.8578674	0.9326594	0.8973762	0.8984792	0.96407855	0.903612	0.89539224	0.92120063	0.908832	0.93246067	0.84360164	0.93637455	0.97160697	0.9609108	0.98701805	0.96621263	0.9279595	0.9326699	0.9235215	0.9952013	0.9487271	0.98064196	0.9398353	0.9786009	0.94383454	0.9406544	0.93279207	0.96878755	0.8051277	0.9015756	0.9307158	0.8661079	0.90923846	0.9399155	0.89013535	0.8979855	0.9295761	0.9543658	0.9426812	0.88301754	0.9304835	0.8636496	0.9615777	0.89071393	0.7989707	0.96244204	0.9339134	0.9526618	0.938796	0.8776328	0.91926056	0.9193968	0.90482044	0.9907005	0.8818769	0.9288963	0.89840746	0.979125	0.9544579	0.94723517	0.9322032	0.8791685	0.9416735	0.9507134	0.9024148	0.93464035	0.94916034	0.96543604	0.93095654	0.93421394	0.92073303	0.93808436	0.94758743	0.96482986	0.9290622	0.8921281	0.9256729	0.9166134	0.9418285	0.9758006	0.9260806	0.9292681	0.9633707	0.942306	0.8872882	0.9609216	0.94582427	0.91358	0.93450737	0.9655227	0.9441038	0.92647684	0.9280325	0.9025126	0.98765695	0.9758205	0.95833343	0.959413	0.94944495	0.90389204	0.9425384	0.92907196	0.92978305	0.9759731	0.94798493	0.92973465	0.8374716	0.9247668	0.9561297	0.9661448	0.891334	0.9436091	0.9851377	0.8540475	0.9678837	0.92060983	0.91653	0.92454344	0.9722914	0.94966733	0.9475983	0.9496632	0.8800221	0.969239	0.7124552	0.95941854	0.90987957	0.83153933	0.9789387	0.9325668	0.97039336	0.9670485	0.9446701	0.84984076	0.9486336	0.966156	0.96117663	0.95662326	0.91857815	0.85601383	0.9341978	0.9347718	0.90470743	0.7911288	0.9374747	0.8044386	0.92179734	0.92526585	0.94928503	0.92448324	0.94930553	0.9690181	0.9862412	0.9302741	0.99593604	0.91926533	0.9376393	0.94849306	0.9059204	0.9365424	0.8913897	0.956683	0.9670657	0.9564369	0.9285602	0.90159106	0.9385653	0.9788574	0.93114495	0.9308992	0.90256137	0.71072555	0.9426385	0.9490631	0.78338075	0.93759257	0.9791246	0.9242774	0.87952304	0.9156123	0.9652236	0.9267541	0.9253634	0.8052013	0.9364539	0.9785239	0.94290596	0.8481281	0.9456294	0.88892525	0.9238939
