	11/noun	24/noun	30/noun	Amsterdams/adj	Caraïbische/adj	aanvankelijk/adj	aardappel/noun	aarde/noun	aards/adj	absoluut/adj	afgezant/noun	aflevering/noun	alleen/adj	alles/noun	allesbehalve/adv	antwoord/noun	april/noun	aureool/noun	baad/verb	bed/noun	beeldhouwer/noun	begrip/noun	belofte/noun	beloof/verb	beloon/verb	benader/verb	benut/verb	beperkt/adj	bereik/verb	bericht/noun	beschik/verb	beschreven/adj	best/noun	bijna/adv	bijstand/noun	bijvoorbeeld/adv	bis_nummer/noun	blauw/adj	blauw/noun	blink_uit/verb	boek/verb	boodschap/noun	boom/noun	boven/adv	breng/verb	buiten/adv	combinatie/noun	commentaar/noun	compliment/noun	cru/adj	daadwerkelijk/adj	daal_neer/verb	dag/noun	dauw/noun	ding/noun	district/noun	doe/verb	dol/adj	drank/noun	dressing/noun	dring/verb	droefheid/noun	duik_op/verb	duivels/adj	dynamiek/noun	een/adj	eeneiig/adj	eeuwig/adj	ervaring/noun	euforie/noun	even/adv	file/noun	financier/verb	fontein/noun	garnaal/noun	gave/noun	gebarsten/adj	gedrag/noun	geef/verb	geest/noun	gegarandeerd/adj	geluid/noun	geluk/noun	geneugte/noun	geniet/verb	gerecht/noun	gerust/adj	geschenk/noun	gestreken/adj	getal/noun	gevoel/noun	gewaad/noun	gewelf/noun	gezang/noun	geïnspireerd/adj	gitaar/noun	glans/adj	glas_DIM/noun	glimlach/noun	glinsterend/adj	god/noun	goddelijk/adj	gooi/verb	gouden/adj	grif/adj	groente/noun	haast/adv	harmonie/noun	hart/noun	haven/noun	heerlijkheid/noun	heilig/adj	hel/noun	helderheid/noun	hels/adj	herken/verb	herrie/noun	het/adv	hier/adv	hoeksteen/noun	hoog/adj	hoop/noun	hoor/verb	horror/noun	hulp/noun	iets/adv	iets/noun	ijl/adj	interventie/noun	intiem/adj	intro/noun	kamer/noun	kant/noun	keer_terug/verb	kijk/verb	kip/noun	klank/noun	klassiek/adj	kleur/noun	kleurrijk/adj	klink/adj	klink/verb	komedie/noun	komst/noun	koninkrijk/noun	koor/noun	koor_DIM/noun	koppel/verb	kortom/adv	kroon/noun	kunst/noun	laag/noun	laat/verb	landschap/noun	leg_neer/verb	legende/noun	leid/verb	lekkers/noun	lente/noun	let/verb	leven/noun	lever_op/verb	lichaam/noun	licht/adj	licht/noun	lied/noun	lief_DIM/noun	liefde/noun	literair/adj	lof_trompet/noun	lot/noun	lucht/noun	luisteraar/noun	maak_waar/verb	maal/noun	maar/adv	maatschappelijk/adj	mag/verb	mandaat/noun	meest/adj	melancholiek/adj	melodie/noun	menselijk/adj	menu/noun	meteen/adv	minstens/adv	missie/noun	modder/noun	moeder/noun	moment/noun	monument/noun	monumentaal/adj	musicus/noun	muziek/noun	muzikaal/adj	naam/noun	naar/adj	natuur/noun	neem_op/verb	nergens/adv	netheid/noun	noop/verb	nul/noun	of/adj	om/adv	omarm/verb	onaantastbaar/adj	onbezorgd/adj	onderwerp/noun	onthul/verb	ontken/verb	ontketen/verb	ontloop/verb	ontluik/adj	ontsteek/verb	oog/noun	ooit/adv	oor/noun	op/adj	optreden/noun	orgasme/noun	overkant/noun	overleef/verb	pad/noun	palet/noun	paradijs/noun	partner/noun	passage/noun	patent/noun	perfectie/noun	piano_spel/noun	plaats/verb	plafond/noun	plek/noun	plezier/noun	plotseling/adj	pose/noun	presentator/noun	probleemloos/adj	proef/verb	refrein/noun	rein/adj	republiek/noun	rijk/noun	ring/noun	ritme/noun	rock/noun	roman/noun	ruig/adj	ruimte/noun	rust/noun	rustgevend/adj	ruïne/noun	sauna/noun	schijf_DIM/noun	schilderij/noun	schitter/verb	schitterend/adj	schoonheid/noun	schoot/noun	sensueel/adj	sereniteit/noun	sfeer/noun	slinger/verb	sluier/noun	smaak/noun	smaak/verb	soortgelijk/adj	sopraan/noun	spaghetti/noun	specialiseer/verb	speels/adj	spreek/verb	spreek_uit/verb	staat/noun	stad/noun	stap_binnen/verb	status/noun	steek/verb	stem/noun	stil/adj	straal/noun	streek/noun	stuk/noun	symboliseer/verb	symbool/noun	tafereel/noun	tak/noun	talent/noun	tegelijk/adj	thuis/noun	tikkeltje/noun	tip/noun	titel/noun	toch/adv	toeschouwer/noun	tomaat/noun	toon/verb	tribunaal/noun	tribune/noun	tuin/noun	tunnel/noun	tweeling/noun	tweetal/noun	uiteindelijk/adj	uiterst/adj	uitgekiend/adj	uitspatting/noun	uitzicht/noun	vaak/adj	vader/noun	vaderland/noun	val_samen/verb	veeleer/adv	verander/verb	verbind/verb	verdeel/verb	vergis/verb	verheven/adj	verkeer/verb	verkneukel/verb	verleen/verb	verlicht/verb	verlies/verb	vermoed/verb	vermoeid/adj	verras/verb	verstoor/verb	vertaling/noun	verte/noun	vertegenwoordig/verb	vertegenwoordiger/noun	vierkant/adj	visioen/noun	vlak_uit/verb	voed/verb	voel/verb	voet/noun	voetbal_tempel/noun	vogel/noun	volbreng/verb	voor/adj	vooral/adv	voorbereiding/noun	voorkom/verb	voorzie/verb	vorst/noun	vrede/noun	vrijheid/noun	vul/verb	vuur/noun	vuurwerk/noun	waar/adv	waar/noun	waarachtig/adj	wapen/noun	wat/adv	water/noun	waterval/noun	weer/adv	weerklink/verb	wenk/verb	wereld/noun	wereldlijk/adj	werkster/noun	wezen/noun	whisky/noun	wissel_af/adj	wolk/noun	zaak/noun	zaligheid/noun	zangeres/noun	zeil/verb	zeker/adv	zeldzaam/adj	zie/verb	ziel/noun	zing/verb	zo/adv	zodoende/adv	zoek/adj	zoet/adj	zondaar/noun	zoon/noun	zorg/verb	zweep_op/adj
11/noun	0.0	0.5409087	0.550005	0.85039544	0.96193945	0.8891847	0.967029	0.9368034	0.9687919	0.9086931	0.94349235	0.8513818	0.917445	0.93609345	0.9462398	0.9228967	0.4773302	0.9561117	0.9313944	0.91068727	0.90048856	0.9268708	0.87308097	0.8892724	0.91900396	0.92595524	0.9497154	0.9317784	0.8872993	0.8888775	0.8803638	0.9426853	0.95240515	0.923646	0.96198255	0.8968501	0.9623477	0.8837579	0.95307124	0.92596555	0.89723825	0.9060669	0.87777936	0.9300767	0.850721	0.89889926	0.9417862	0.89428794	0.96969134	0.9625782	0.93812275	0.9534472	0.8198984	0.9867414	0.9379034	0.93604964	0.9535463	0.9228279	0.9344026	0.9583346	0.9474301	0.94861794	0.8555599	0.95784277	0.92984843	0.92692727	0.9872457	0.9322609	0.9461332	0.94748235	0.84756345	0.905567	0.8932638	0.9479892	0.95260847	0.9586917	0.93838763	0.96619874	0.88957655	0.93701255	0.9567145	0.9296329	0.92597395	0.9754603	0.9036885	0.9299626	0.9564282	0.9425871	0.97227854	0.9514436	0.95376	0.97717035	0.98011875	0.9615755	0.8964844	0.9228555	0.96205175	0.9741855	0.9486684	0.98957545	0.9330014	0.9546881	0.90834093	0.90016806	0.9806547	0.95951337	0.9463284	0.8709029	0.91522694	0.9172665	0.9745988	0.8918574	0.93983513	0.9836478	0.95162416	0.91362274	0.94196236	0.9661772	0.92090106	0.9374977	0.9551167	0.9239416	0.90401316	0.9108321	0.903667	0.93163824	0.9540968	0.9865923	0.9433998	0.9196336	0.9669834	0.9109887	0.92428315	0.8392664	0.9291896	0.9488745	0.9432644	0.85339475	0.92078155	0.91156954	0.9357683	0.8819686	0.84640265	0.91782486	0.92583716	0.8928969	0.97050714	0.9184755	0.93414557	0.9364427	0.87027484	0.9527876	0.93003273	0.9225867	0.9044513	0.92305624	0.8783649	0.9785081	0.82021564	0.94935274	0.88751465	0.917784	0.8991542	0.8946405	0.9309362	0.8854505	0.96910006	0.9177235	0.8700894	0.9769823	0.9181626	0.92561704	0.94807684	0.9613412	0.89549696	0.9690284	0.96018666	0.9150518	0.916936	0.9299466	0.97330326	0.9397937	0.9341896	0.94813186	0.92188853	0.92883986	0.9232003	0.9665187	0.90070534	0.941106	0.8469297	0.87944514	0.9029806	0.8527504	0.8352814	0.8606437	0.9405511	0.9269441	0.8544297	0.95855534	0.9958249	0.9567286	0.95676076	0.942749	0.98262584	0.96091276	0.9447072	0.9574955	0.9209454	0.8374148	0.9196815	0.9090857	0.95439416	0.9709901	0.89465517	0.9420642	0.9007943	0.96105796	0.90394336	0.75426334	0.9757002	0.9438458	0.8890638	0.89946103	0.9869281	0.93168294	0.9284018	0.87410784	0.88599837	0.9441945	0.9970517	0.884995	0.9531852	0.88875926	0.9521875	0.91871923	0.9782851	0.9271878	0.9524167	0.9228605	0.9699461	0.99139035	0.87788093	0.92226934	0.926212	0.9507802	0.89058566	0.8416938	0.9631169	0.918306	0.9298448	0.956513	0.9293598	0.9542794	0.9579064	0.82587487	0.89737576	0.9147247	0.93330497	0.91402376	0.9540597	0.9617935	0.8884772	0.9628199	0.93098974	0.926382	0.9397003	0.8908973	0.93923306	0.9398416	0.9452138	0.9598325	0.9223892	0.88242364	0.88944244	0.8924168	0.833493	0.91347945	0.9136543	0.9220201	0.9046229	0.97577894	0.928268	0.9111076	0.9286683	0.917126	0.92263025	0.9334704	0.92348254	0.917618	0.9043511	0.9749679	0.8934502	0.8280125	0.9612372	0.94376135	0.9715342	0.8553792	0.97223824	0.9276749	0.8420443	0.9210715	0.9308942	0.9308981	0.91623735	0.919485	0.96774185	0.9656695	0.917998	0.92474884	0.84522456	0.9006945	0.92192	0.9508917	0.8693627	0.90167886	0.9280263	0.940585	0.9529259	0.9196553	0.9564963	0.90457743	0.9562977	0.913521	0.905511	0.95873827	0.9187297	0.9430792	0.88992786	0.97564965	0.9133296	0.90323275	0.9329291	0.945743	0.9895099	0.96923685	0.94194233	0.9340449	0.97171736	0.94257414	0.9558537	0.75068116	0.9352385	0.95541036	0.9129262	0.81859374	0.9184524	0.913576	0.9023087	0.92309344	0.88430446	0.8562481	0.80116993	0.9274108	0.981482	0.9292661	0.92862684	0.9035616	0.9653573	0.9416903	0.880525	0.9380646	0.90001297	0.9733337	0.97021765	0.9660837	0.953519	0.9187193	0.93348265	0.9342327	0.98369217	0.8963801	0.9369547	0.9373222	0.904241	0.93067074	0.9337289	0.88421535	0.8099812	0.92967314	0.90614486	0.9519767	0.9705467	0.8564243	0.89541423	0.9634131
24/noun	0.5409087	0.0	0.5118948	0.8378042	0.957781	0.8802968	0.9379028	0.93789655	0.94093895	0.9272975	0.9460105	0.8348816	0.9011128	0.9461003	0.9256716	0.9381081	0.44461578	0.9765233	0.9307339	0.92203206	0.88556415	0.9284576	0.8582803	0.8971242	0.90708476	0.907684	0.9299176	0.9526038	0.8754053	0.90671116	0.898124	0.9294669	0.9480334	0.90583855	0.94111025	0.88140494	0.9576713	0.91175383	0.9305687	0.9168892	0.89812845	0.9436984	0.9053161	0.92559516	0.87737876	0.92538685	0.91782796	0.9094139	0.9676465	0.95131063	0.94168895	0.95181954	0.8291557	0.98740643	0.9370817	0.91831625	0.9715003	0.9231661	0.9334325	0.9643608	0.959383	0.9855063	0.8506105	0.9607845	0.9307963	0.950896	0.9729978	0.92674416	0.9392141	0.9464155	0.8208683	0.91919994	0.9354504	0.9515812	0.95233667	0.9913725	0.9778316	0.9589298	0.91825837	0.9178398	0.93179476	0.93134815	0.9266659	0.981365	0.90899366	0.92774194	0.9585067	0.9388691	0.94614655	0.92232656	0.95699054	0.9406111	0.95098805	0.9660075	0.89347076	0.9206613	0.94860226	0.94375193	0.96630806	0.9877266	0.9192089	0.96067554	0.90974635	0.8713938	0.9820499	0.9657549	0.928347	0.8746089	0.9042888	0.86927485	0.96152496	0.92503595	0.93738425	0.97550935	0.940543	0.9233122	0.94408715	0.94681656	0.880372	0.9769882	0.9702096	0.9301152	0.92407537	0.9182826	0.93911624	0.93613166	0.9664225	0.94713557	0.92860484	0.9468161	0.9342935	0.9194819	0.9557883	0.8364635	0.9329918	0.92932296	0.9377338	0.85741	0.9112008	0.92148596	0.92398554	0.89352566	0.8343446	0.90450674	0.92870903	0.8864983	0.9897043	0.9112468	0.9355163	0.91975343	0.8422365	0.9513322	0.9336438	0.9079055	0.89024866	0.91764754	0.8746074	0.9747849	0.7779498	0.9382255	0.9295166	0.90425575	0.92943245	0.9275165	0.9288817	0.8873198	0.96065384	0.90317506	0.8384332	0.95921093	0.9211136	0.9241436	0.9546087	0.9295382	0.8778639	0.9619609	0.94213593	0.93928564	0.92385274	0.9405866	0.96673286	0.9420878	0.9351543	0.93356484	0.9188015	0.90194607	0.9358907	0.9565314	0.90251154	0.9537838	0.84215665	0.8542557	0.8972555	0.883212	0.83354455	0.88260305	0.93115216	0.92836446	0.8453576	0.9508038	0.9936538	0.9587777	0.9237636	0.9631902	0.95270604	0.94753206	0.9517202	0.9554939	0.89675874	0.86159545	0.9140374	0.887625	0.9505201	0.9708269	0.88467574	0.92368025	0.9073702	0.9579068	0.8895293	0.76125276	0.9744209	0.9629412	0.8996779	0.91543645	0.9817552	0.93893814	0.9272264	0.8827503	0.8590579	0.95837945	0.9904616	0.8808073	0.9499088	0.8810934	0.963765	0.8848376	0.9763847	0.92151326	0.94855756	0.9263043	0.9693052	0.9888301	0.87070704	0.92075735	0.9141959	0.94502527	0.87138593	0.81421214	0.96546715	0.9274741	0.9222559	0.9633214	0.92831403	0.96198076	0.9497023	0.7806201	0.86203265	0.88725626	0.92859554	0.8948847	0.9294897	0.9730043	0.8948333	0.9588604	0.9442477	0.9242022	0.96151286	0.8756253	0.92600566	0.9635448	0.9258572	0.96833014	0.9205731	0.90568244	0.8984962	0.88104457	0.81779075	0.90941596	0.91500735	0.92555577	0.909195	0.9578901	0.9244682	0.9102809	0.94101703	0.9187869	0.9105465	0.95393586	0.9167074	0.91936404	0.8819858	0.96510905	0.8932765	0.8169392	0.9826315	0.91816974	0.9588551	0.84908205	0.9658823	0.9274785	0.85033786	0.9198136	0.9118522	0.91625106	0.9122318	0.92184085	0.95299315	0.96910316	0.9166759	0.96764046	0.836125	0.8979723	0.90979624	0.96166617	0.8793225	0.88924384	0.92074376	0.95052296	0.9467654	0.9065041	0.9728583	0.91282886	0.9468138	0.9116026	0.9305035	0.95644313	0.90613	0.93494797	0.87319195	0.9574774	0.89432126	0.9120932	0.9226223	0.9452172	0.9902711	0.96382546	0.94262165	0.92776537	0.9812284	0.92769337	0.9324125	0.72101456	0.94918424	0.914258	0.9348792	0.83193904	0.90107155	0.91968817	0.9356518	0.93560106	0.8594221	0.8407663	0.8073255	0.94658655	0.97964483	0.9318512	0.9534776	0.9158956	0.95001125	0.9363068	0.88215035	0.92461294	0.925747	0.9743661	0.9727552	0.9483006	0.9235363	0.90819865	0.93683815	0.9531821	0.9867298	0.87071747	0.9138529	0.93407923	0.9047343	0.91951823	0.9288219	0.89047426	0.76069146	0.9229493	0.9038428	0.9151927	0.9550689	0.85503185	0.89956105	0.9643687
30/noun	0.550005	0.5118948	0.0	0.83694506	0.964832	0.8848992	0.9718032	0.9313108	0.96563244	0.8990923	0.9441911	0.8441946	0.9157639	0.9354451	0.9322982	0.9471474	0.44706166	0.9625724	0.9371087	0.9254681	0.88309824	0.9404743	0.8814883	0.9094944	0.90318453	0.9157286	0.9282866	0.9511665	0.8802253	0.89673704	0.9174316	0.9301042	0.93728757	0.8997831	0.95395935	0.88056	0.95985425	0.90670085	0.9636883	0.91358536	0.86742014	0.9395154	0.9041592	0.9106648	0.8649233	0.946815	0.91680145	0.90507543	0.9692002	0.94507056	0.93086356	0.91932774	0.8332747	0.99177873	0.9622294	0.92467433	0.95777106	0.92003316	0.9428015	0.9577506	0.9308945	0.98107344	0.8421979	0.9656706	0.95012915	0.97096723	0.9697975	0.91323656	0.94129974	0.9541318	0.856381	0.91595614	0.9277422	0.9502591	0.95875	0.9733432	0.9675016	0.94073635	0.89500177	0.9138408	0.94413656	0.93182886	0.9267284	0.9919785	0.9002667	0.9431419	0.9516162	0.9395179	0.94899595	0.9305578	0.9377284	0.95781475	0.95469886	0.9694457	0.8935888	0.91975206	0.95160186	0.9852376	0.953823	0.98080397	0.9019051	0.94998	0.90903616	0.8766133	0.9753569	0.9519071	0.93048537	0.87785053	0.927673	0.90194833	0.95231205	0.9199966	0.9268783	0.97912866	0.9357043	0.95244396	0.9289655	0.95320433	0.915339	0.94604504	0.93943024	0.94227344	0.909555	0.9203938	0.92497456	0.931836	0.9604353	0.9611818	0.9416115	0.9230301	0.94115436	0.91141534	0.95442873	0.81992644	0.9235024	0.93828213	0.95360667	0.85456693	0.9066144	0.90088624	0.9219494	0.87822056	0.8380333	0.89406115	0.9347075	0.87164825	0.96576786	0.9117346	0.93990725	0.91162235	0.8685895	0.96916246	0.9190784	0.88881445	0.9045225	0.91655576	0.86351675	0.9742487	0.7711686	0.93347317	0.923704	0.90033734	0.9200257	0.9177306	0.9071721	0.8561451	0.9429462	0.9174158	0.8325801	0.9732789	0.9127786	0.9464035	0.9377774	0.9320646	0.8741656	0.95637774	0.96733135	0.9271048	0.9081537	0.9643851	0.9579958	0.94704825	0.94942147	0.9415202	0.92019546	0.9020083	0.92079496	0.95811814	0.86466515	0.9393277	0.84035605	0.84258944	0.9134358	0.8580808	0.8503498	0.89206576	0.92574334	0.9411907	0.8620896	0.9518695	0.9919112	0.94550437	0.9341513	0.97715104	0.9628822	0.9669876	0.9601232	0.96147054	0.90327287	0.87120736	0.91959697	0.8894662	0.943715	0.95913446	0.91357887	0.949897	0.8947403	0.94933444	0.9160746	0.75494355	0.9651553	0.91330564	0.8869119	0.9205066	0.97809124	0.94542754	0.9140342	0.9111536	0.86998856	0.95010304	0.9910145	0.88928664	0.9505683	0.8874725	0.9369771	0.9190576	0.9838431	0.91769314	0.96154165	0.9033292	0.96615523	0.98439515	0.85704297	0.88553786	0.9171153	0.95209	0.8687049	0.8055928	0.94002753	0.9478476	0.93271255	0.9783372	0.91538143	0.9649129	0.9385249	0.80196154	0.91121703	0.8960295	0.932678	0.9108846	0.96525776	0.9831784	0.91397583	0.9488758	0.949967	0.936764	0.93678874	0.8909951	0.9005233	0.96036196	0.9132021	0.9643875	0.9177782	0.88220906	0.90876997	0.8855222	0.8283824	0.92398316	0.90269816	0.910805	0.9040726	0.95904833	0.93961686	0.89514613	0.92321074	0.8971588	0.9141756	0.952924	0.9342807	0.9216514	0.9026038	0.97474647	0.9171492	0.8095255	0.9602287	0.92350364	0.9800142	0.8585819	0.95184195	0.9208925	0.8536507	0.9347242	0.9072446	0.93226093	0.9093038	0.9208217	0.9661131	0.964187	0.91446114	0.93107677	0.80938876	0.8789483	0.9017345	0.94856054	0.8717965	0.893805	0.9341577	0.9670682	0.95118845	0.9183879	0.9503199	0.8975175	0.9443989	0.8935295	0.92722374	0.96347064	0.90128165	0.93664044	0.8639165	0.96209663	0.9101871	0.9319979	0.91746986	0.9558893	0.9851641	0.95594287	0.94063103	0.90671086	0.97045416	0.9227834	0.94072837	0.7152938	0.9369451	0.9204864	0.9278451	0.8338642	0.8781242	0.9115426	0.9286959	0.9298208	0.8833846	0.8632674	0.83086705	0.91716534	0.9818632	0.9453418	0.93518794	0.93247443	0.95034766	0.9234498	0.8887698	0.94725394	0.9232565	0.97726566	0.96768504	0.9661091	0.90602845	0.91514564	0.92513293	0.93168855	0.9709546	0.86786985	0.9246434	0.91688764	0.90605086	0.9088899	0.9373601	0.8744351	0.8112924	0.9353158	0.91007346	0.95914704	0.9507253	0.84091556	0.90311676	0.9637151
Amsterdams/adj	0.85039544	0.8378042	0.83694506	0.0	0.97241807	0.8083087	0.96625453	0.9123014	0.9439789	0.9089223	0.9818531	0.8835357	0.8854266	0.9361926	0.9426985	0.8938753	0.8043487	0.9572377	0.9604317	0.9079289	0.89152384	0.8926507	0.9335128	0.8690028	0.9288406	0.8931842	0.9109325	0.9028101	0.84829736	0.8721489	0.8863312	0.9394807	0.9075486	0.845165	0.9408369	0.8133103	0.99944764	0.90097433	0.94469965	0.91969764	0.82799476	0.9196235	0.9214797	0.8949358	0.8876703	0.9101107	0.88655245	0.88590384	0.9532255	0.9731858	0.90056556	0.9658879	0.90926707	0.9958614	0.9217138	0.9242563	0.8902003	0.9325698	0.95264184	0.99925977	0.92560506	0.9884186	0.9035834	0.9346286	0.98115003	0.94535285	0.9711685	0.908811	0.88359773	0.9320416	0.8922388	0.9066744	0.9114164	0.9462294	0.9775462	0.96858066	0.994302	0.9120895	0.8673864	0.9232341	0.96015334	0.8875679	0.91151386	0.99356765	0.8824846	0.93671805	0.94525284	0.9677227	0.9961074	0.93570995	0.9059058	0.987349	0.9862446	0.96261036	0.91590744	0.9411941	0.96335363	0.9628857	0.94533753	0.99174404	0.9264006	0.96163404	0.8803931	0.90298355	0.96348083	0.9657392	0.9032261	0.95868397	0.90147626	0.93489045	0.98459077	0.90045255	0.94087416	0.9679401	0.9720398	0.87299305	0.92940915	0.9504111	0.8953755	0.9957401	0.89903134	0.88525987	0.837724	0.9801278	0.8977905	0.8409364	0.9436299	0.96030253	0.955972	0.93138313	0.977871	0.8812911	0.90616244	0.87810886	0.8557876	0.9371678	0.96037364	0.85911715	0.9090307	0.9075717	0.94034094	0.88305545	0.9336261	0.86139727	0.9715216	0.89971095	0.96708715	0.9008937	0.8987789	0.910725	0.848842	0.9464191	0.86042726	0.9120869	0.891709	0.9189166	0.85754585	0.99916476	0.9159753	0.88819087	0.89384896	0.85477084	0.8822361	0.88050246	0.9000775	0.891476	0.96561664	0.89133894	0.8743692	0.9442622	0.93054724	0.91676235	0.9101622	0.9589583	0.87704736	0.9094501	0.9096456	0.9015768	0.96191806	0.9098642	0.9646155	0.9588402	0.93595934	0.9538365	0.89813554	0.9228724	0.932872	0.9739063	0.8211512	0.9037408	0.8487923	0.85964596	0.8859066	0.8786474	0.88808095	0.7965365	0.930342	0.93636066	0.7960487	0.9434707	1.0	0.9553007	0.9519006	0.9430685	0.97652453	0.9308084	0.974093	0.9779568	0.8964595	0.8779574	0.87736803	0.95178616	0.96405935	0.9538133	0.9464856	0.8730208	0.8359539	0.9372303	0.8829066	0.867329	0.9965497	0.8822011	0.8806108	0.8927735	0.9960047	0.9600697	0.8806217	0.9355675	0.9077158	0.9792109	0.97494096	0.878527	0.9167993	0.78290737	0.9143059	0.8705378	0.985553	0.88435805	0.96108603	0.9123762	0.9678	0.9817155	0.9236884	0.88850015	0.9052311	0.95585996	0.93977034	0.816172	0.97946906	0.90272814	0.93475795	0.987364	0.92630196	0.9472081	0.97851443	0.8099613	0.88870203	0.89327717	0.9219829	0.9298143	0.9584564	0.9867897	0.87946206	0.9587384	0.9731399	0.9041096	0.9466627	0.885256	0.92322576	0.9705763	0.9087446	0.9221904	0.81021583	0.8462867	0.89958954	0.90429723	0.8985659	0.90979916	0.85965335	0.87993	0.8639305	0.9789946	0.9503954	0.8758311	0.9480015	0.95350254	0.9400914	0.91820115	0.87370074	0.919543	0.95594656	0.964138	0.947741	0.8690053	0.94504726	0.8965366	0.97683	0.80280584	0.9644833	0.86928856	0.8829609	0.92977965	0.93556494	0.91362345	0.8581148	0.89100695	0.9534972	0.9868258	0.8779391	0.911616	0.8147212	0.95939046	0.93873453	0.9604209	0.8785337	0.85126436	0.92006713	0.95924485	0.9648744	0.87393093	0.98789036	0.90958315	0.9132293	0.8463499	0.88683325	0.9637188	0.8927557	0.9150188	0.87265027	0.90819055	0.8926403	0.8783867	0.9018207	0.9383276	0.99586076	0.92666584	0.91447794	0.8958479	0.9648563	0.93490386	0.9572168	0.80951536	0.8691994	0.92774963	0.8600248	0.8712485	0.94069743	0.9588459	0.9209293	0.88169813	0.940492	0.9480212	0.76332253	0.8493464	0.98322827	0.9150824	0.8939127	0.9232332	0.9867364	0.851698	0.95902896	0.97460526	0.9011559	0.9676452	0.9478434	0.95707494	0.9495197	0.9586295	0.93801606	0.8788847	0.9876416	0.8785936	0.9603453	0.9091319	0.90924275	0.85838014	0.9248819	0.8774562	0.95054585	0.92255044	0.88352907	0.9477313	0.9906176	0.82090634	0.910826	0.96685
