	't/name	1ste/num	2de/num	3de/num	Aalsterse/adj	Australisch/adj	Brabants/adj	Bush/name	Castro/name	Champion/name	Clarke/name	Duitser/noun	Easy/name	Engelstalig/adj	Euro2000/name	Gerets/name	Gerrit/name	Grim/name	Harris/name	Het/name	Hoet/name	Hollywood/name	India/name	Istanboel/name	Jet/name	Kamp/name	Komrij/name	Matthau/name	Mendoza/name	Moët/name	Nederlandstalig/adj	Noorderlicht/name	Osama/name	PROV/name	Pavel/name	Real/name	Romein/noun	Romeo/name	Siza/name	Tolstoj/name	Torhout/name	Walter/name	Will/name	aan/adj	aan/part	aangepast/adj	aantal/noun	accent/noun	achttien/num	actualiteit_programma/noun	advertentie/noun	affiche/noun	afkomst/noun	afstandelijkheid/noun	alle/det	alleen/adv	allereerste/num	alles/noun	als/comp	altijd/adv	alweer/adv	ander/adj	anderzijds/adv	angst/prep	aspect/noun	auteur/noun	auto_wrak/noun	avond/noun	bang/adj	basis_regel/noun	bedoeling/noun	beetje/noun	begin/verb	bekendheid/noun	belediging/noun	belicht/adj	belicht/verb	ben_uit/verb	bepaal/verb	beperkt/adj	bevat/verb	bezie/verb	bezorgd/adj	bijtend/adj	blauw/adj	blijf_achter/verb	bom_vol/adj	bouw_op/verb	breed/adj	buis/noun	cabaret/noun	campagne/noun	centraal/adj	charme_zanger/noun	clerus/noun	cliché/noun	combinatie/noun	combineer/verb	conventie/noun	cool/adj	creëer/verb	cynicus/noun	dan/adv	dan/comp	de/det	decor/noun	deel/fixed	deel/noun	dergelijk/adj	dertig/num	detective/noun	deugdzaam/adj	diagonaal/adj	die/det	die/pron	diegene/pron	dien_in/verb	dikwijls/adj	discriminatie/noun	doek/noun	door/comp	door/prep	doordrenkt/adj	draag_uit/verb	drama/noun	drijf/verb	drijf_op/verb	durf/noun	dusverre/adv	een/det	eentje/pron	eenzaam/adj	eeuwig/adj	eindeloos/adj	en/vg	enig/det	er/adv	ere_plaats/noun	ernst/noun	etalage_pop/noun	even/adj	fel/adj	fiets/verb	film/noun	film_zaal/noun	flankeer/verb	flink/adj	flyers/noun	folder/noun	gebruik/part	gebruik/verb	gedempt/adj	geest/noun	gehard/adj	gekleurd/adj	geluid_effect/noun	geneigd/adj	geplaatst/adj	gesluierd/adj	getal/noun	gevoel/noun	gewaarwording/noun	geweigerd/adj	gewoonte/noun	goedmoedig/adj	groot_macht/noun	haar/det	halfnaakt/adj	hang/adj	hang/verb	hang_op/verb	heb_op/verb	heilig/adj	helder/adj	hem/pron	hier/adv	high_tech/adj	hij/pron	hilarisch/adj	honderden/noun	hoogdravend/adj	hoon/noun	hoor/verb	humor/noun	hun/det	iedereen/pron	in/prep	indruk/noun	industrieel/adj	ingebouwd/adj	ingehouden/adj	intelligent/adj	introduceer/verb	inventief/adj	ironie/noun	jazz/noun	je/pron	jezelf/pron	kaars/noun	kant_DIM/noun	keel/noun	keer/noun	keer_terug/verb	kijk_aan/verb	kijk_terug/verb	kijker/noun	kinderachtig/adj	klacht/noun	klein/adj	kleurrijk/adj	kom_over/verb	komedie/noun	krachtig/adj	kwaad/adj	laat_los/verb	lach/noun	lamp/noun	lawaaierig/adj	leerling/noun	leg_in/verb	letter_DIM/noun	lezer/noun	licht/adj	licht/noun	licht/prefix	lijk/verb	linker_oog/noun	loop/verb	lucht/noun	maak/verb	maar/comp	maar/vg	macho/noun	manier/noun	mannelijk/adj	medium/noun	meisje/noun	mengeling/noun	mengsel/noun	menselijk/adj	met/prep	mikpunt/noun	mild/adj	minachting/noun	moet_in/verb	moment/noun	monarchie/noun	monster/noun	montage/noun	morgen/adv	morgen/noun	multicultureel/adj	muur/noun	nationaal/adj	natuur_gebied/noun	neig/verb	niet_commercieel/adj	nieuw/adj	nieuwsgierigheid/noun	nostalgie/noun	och/tag	of/vg	omgeving/noun	omstreden/adj	onbedaarlijk/adj	ondanks/prep	onder/prep	ondergraaf/verb	ondervrager/noun	onderwerp/noun	onderzoeker/noun	ongestraft/adj	onmiddellijk/adj	ontlok/verb	onttrek/verb	oog/noun	oog_klep/noun	op/prep	oppositie/noun	optimisme/noun	ouder/noun	overal/adv	overdrijf/verb	overspoel/verb	paar/noun	partij_voorzitter/noun	paus/noun	plaats/noun	plafond/noun	plots/adj	podium/noun	politicus/noun	pose/noun	precair/adj	precies/adv	prent/noun	priem/verb	productie_huis/noun	prognose/noun	publiek/adj	publiek/noun	raciaal/adj	racistisch/adj	radio/noun	ragfijn/adj	ranzig/adj	reactie/noun	reclame/noun	reclame_blok/noun	reddeloos/adj	reeks/noun	respons/noun	richt/verb	rijp/adj	roep_op/verb	rondleiding/noun	rood/adj	samenleving/noun	schemer_door/verb	schets/verb	schrijven/noun	schrijver/noun	senator/noun	serieus/adj	sla_gade/verb	slechts/adv	smeul/adj	socialistisch/adj	soort/noun	speel_af/verb	speel_toneel/verb	spreek_in/verb	sta/verb	sta_los/adj	steevast/adj	stem/noun	stink/adj	storend/adj	studio/noun	suggestief/adj	surrealistisch/adj	symboliek/noun	tafereel/noun	te/comp	tegelijkertijd/adj	televisie/noun	televisie_omroep/noun	ten/fixed	terloops/adj	toneel/part	tot/adv	treed_op/verb	tv/noun	uit/adj	uit/part	understatement/noun	vaak/adj	van/prep	vanavond/adv	varieer/verb	vee_handelaar/noun	veel/det	veiling/noun	verander/verb	verblind/adj	verdwijn/verb	vergelijking/prep	verholen/adj	verkeerd/adj	verlangen/noun	veroorzaak/verb	vertolkt/adj	verwondering/noun	vind_goed/verb	vleugel/noun	vloer/noun	voeg_toe/verb	voer_op/verb	vol/adj	vol/prep	voor/prep	vooral/adv	voordat/comp	vooroordeel/noun	voorwerp/noun	vrolijk/adj	vuur/noun	waarbij/pp	waarin/pp	waarmee/pp	waarop/pp	waarschuw/verb	waarvoor/pp	wapen/noun	wat/det	web_site/noun	weer/adv	weerszijden/noun	weiger/verb	welbewust/adj	welk/det	wereld_pers/noun	wereld_top/noun	wijsheid/noun	wijze/noun	wil/noun	wild/adj	wonder/noun	word/verb	zelf/adv	zelfportret/noun	zelfs/adv	zend_uit/verb	zicht/noun	zichzelf/pron	zie/verb	zijkant/noun	zijn/det	zo/adj	zo/adv	zoals/comp	zoek_tocht/noun	zonder/comp	zonder/prep	zulk/det	zweem/noun	één/num	één/pron
't/name	0.0	0.96393275	0.9455452	0.93632394	0.8887287	0.9289136	0.85989743	0.93023336	0.97160083	0.99262387	0.94484425	0.9424918	0.90398854	0.8460091	0.92550826	0.9315102	0.60500383	0.83791435	0.9075165	0.6367226	0.8161874	0.92809534	0.9011612	0.96382886	0.9663746	0.91577667	0.6468899	0.99570096	0.9270537	0.98812526	0.796753	0.9140634	0.9591602	0.96481127	0.96217775	0.8987496	0.9487088	0.95142174	0.99654186	0.8861806	0.93614024	0.8999388	0.9632285	0.9210744	0.929802	0.97946084	0.8600552	0.9381656	0.9142513	0.9446359	0.897901	0.8005991	0.9323752	0.90461946	0.90348744	0.88672227	0.78294885	0.9463849	0.97691303	0.95627165	0.85870695	0.85535955	0.9110948	0.9600611	0.91100025	0.75684845	0.98010206	0.8860653	0.9774776	0.99616235	0.87582093	0.9194986	0.90662044	0.89291257	0.9145458	0.960975	0.8356775	0.990496	0.93324614	0.9544097	0.93169916	0.9477171	0.9197202	0.9499826	0.9478873	0.9589187	0.9582774	0.8842453	0.80161405	0.93502843	0.77524495	0.94029397	0.9173358	0.9454507	0.99937063	0.9281571	0.83688784	0.9416369	0.9667417	0.95636505	0.7982	0.9698302	0.97724754	0.9097717	0.8847943	0.84205246	0.87144184	0.88165253	0.9451951	0.8959736	0.9195657	0.9979598	0.9754719	0.95767635	0.8744138	0.955442	0.994692	0.9123527	0.9813627	0.84356415	0.9285342	0.8826988	0.94162494	0.8297834	0.8678369	0.887755	0.91223115	0.9831666	0.9676012	0.8791342	0.9672313	0.91595876	0.8681488	0.98345673	0.74580455	0.8439811	0.9543341	0.85980976	0.867769	0.98838663	0.94283473	0.94738054	0.9508838	0.8158042	0.7644215	0.8807391	0.92914236	0.95098954	0.9082142	0.96391755	0.87769985	0.9706032	0.8435914	0.99933374	0.8712759	0.7873705	0.9571259	0.95630544	0.9593648	0.951195	0.9133513	0.921191	0.85545886	0.9213766	0.8419374	0.9079474	0.9507674	0.9628792	0.85309005	0.9278281	0.927917	0.88219434	0.96033776	0.8109339	0.8968363	0.9712335	0.97556734	0.9087024	0.807765	0.90882164	0.9386028	0.91026664	0.9566953	0.8142713	0.95220494	0.9465364	0.8136686	0.90626377	0.93590736	0.8769135	0.9748617	0.91700673	0.8566187	0.9704912	0.84039956	0.8461348	0.97330284	0.9448577	0.97665375	0.90486336	0.96170825	0.9576042	0.9221644	0.89112353	0.8793757	0.8875265	0.9632808	0.9459715	0.8710482	0.909197	0.9195742	0.9030509	0.95700836	0.9642115	0.8599226	0.8785111	0.8546939	0.99539065	0.9380864	0.9074704	0.9345506	0.79828525	0.89697677	0.9402312	0.7784321	0.94322115	0.97093326	0.92378	0.9083949	0.8841676	0.975994	0.9618608	0.9956072	0.92968196	0.92943084	0.89109373	0.96897393	0.8820884	0.9436411	0.9382639	0.8944875	0.9647097	0.7672465	0.9308582	0.95604795	0.967317	0.8946903	0.929453	0.97415215	0.8422773	0.8380756	0.9117215	0.9268379	0.9057946	0.7579284	0.94347304	0.8196503	0.9207935	0.9147852	0.88471967	0.96983886	0.80606675	0.8313329	0.874035	0.9390514	0.9477948	0.89797825	0.9191457	0.99230707	0.8517371	0.919588	0.8671806	0.9492495	0.8931459	0.96473485	0.92306775	0.9799682	0.9366188	0.9475124	0.9004764	0.96976686	0.84083015	0.9834969	0.88893807	0.9455134	0.94782996	0.9327424	0.89293104	0.91313946	0.90455055	0.7569711	0.8996783	0.8651596	0.9834675	0.9445044	0.9328554	0.9924028	0.94596726	0.9817606	0.902139	0.863695	0.9577738	0.92473847	0.9086453	0.9893441	0.9711134	0.8922404	0.92765665	0.9889114	0.9820386	0.88372934	0.9436029	0.84604037	0.9132447	0.9343414	0.8507467	0.91121596	0.9363859	0.9291649	0.83175457	0.82869565	0.68904424	0.91685694	0.8739115	0.9360522	0.9433895	0.9977597	0.9404735	0.8067517	0.79733706	0.90282273	0.9888508	0.88733566	0.97741807	0.852172	0.95707345	0.96449316	0.9277538	0.87087214	0.974663	0.87033415	0.9528592	0.8871788	0.926601	0.88929915	0.88813233	0.9092447	0.894414	0.8971248	0.88188076	0.92814773	0.7948533	0.8770728	0.87425566	0.96495694	0.9384316	0.85715175	0.8748127	0.761886	0.934977	0.9839849	0.89795303	0.9725803	0.9513112	0.975383	0.9139129	0.9051811	0.9283272	0.9301915	0.9293174	0.9434071	0.9429431	0.8185168	0.9623885	0.9494778	0.88922167	0.89151806	0.8103395	0.90302163	0.88151133	0.91049194	0.892507	0.92722195	0.9264721	0.9384263	0.92728126	0.90844285	0.87520444	0.8693887	0.9069748	0.92571	0.8306018	0.8166584	0.9582774	0.8987413	0.8730083	0.94527024	0.852757	0.9349158	0.9442286	0.9109352	0.98195344	0.9309626	0.9419346	0.838732	0.95826626	0.8800927	0.9743228	0.8807479	0.8516093	0.9193059	0.9111494	0.8947052	0.9528968	0.88064027	0.9505957	0.8329997	0.85910606	0.9364248	0.9610637	0.7846583	0.87727225	0.9000646	0.93614453	0.883212	0.8950392	0.87373775	0.8346611
1ste/num	0.96393275	0.0	0.070313334	0.069557786	0.9547638	0.9065451	0.8460397	0.9878162	0.8865313	0.95291746	0.98161924	0.92734396	0.9039145	0.9460796	0.96557117	0.9862192	0.88583565	0.97073925	0.9647641	0.84210825	0.9569451	0.93879354	0.9775365	0.9533322	0.70723355	0.64102477	0.9748753	0.99996066	0.98789585	1.0	0.9563207	0.9436823	0.94489795	0.16872656	0.44405174	0.794346	0.9947382	0.9940051	0.98942685	0.99999756	0.60491437	0.9352216	0.857187	0.9752717	0.9935576	0.9439257	0.96517813	0.9914072	0.9586665	1.0	0.9772719	0.95738035	0.96744585	0.9881521	0.9674638	0.99186665	0.95227534	1.0	0.9938771	0.9996808	0.93534184	0.9309391	0.96846414	0.99778956	0.99369407	0.9644254	0.99667996	0.9887661	0.9981631	0.99024975	0.9796969	0.9994691	0.8962691	0.92144996	0.99311733	0.99988824	0.943409	0.977057	0.9875348	0.9701226	0.9617838	0.9786844	0.981009	1.0	0.99149346	0.9655782	0.988847	0.9466189	0.9993108	0.9870416	1.0	0.98065436	0.8979248	0.9197562	0.9998558	0.9814889	0.99360734	0.9447781	0.9752956	0.98617935	0.9907685	0.9813359	0.99944764	0.9897117	0.9288197	0.97085154	0.9154684	0.93840665	0.98491967	0.9797383	0.9421785	0.9686277	0.982789	0.95558304	0.9727841	0.9790759	1.0	0.9830476	0.9895712	0.96499217	0.9918479	0.9728434	0.99362165	0.9616927	0.9834527	0.97981197	0.9992209	0.992127	0.9721973	0.9077678	1.0	0.9218607	0.9592144	0.8874033	0.9714841	0.99875253	0.97605485	0.50123876	1.0	0.9884671	0.99786735	0.9796649	0.9136068	0.96148175	0.9847131	0.8573052	0.993144	0.9872848	0.9664204	0.9877932	0.9975435	0.9987505	0.9922994	0.99733675	0.98191947	1.0	0.99361	0.73827326	0.996191	0.95103306	0.9881172	0.9487989	0.9561196	0.94355166	1.0	0.98038584	0.95410997	0.97865295	0.99997926	0.9917559	0.9844429	0.99374485	0.951696	0.9946666	0.9986743	0.9933146	0.95575315	0.99727553	0.9429706	0.9821325	0.98706776	0.9934206	0.99590415	0.99525124	0.94001603	0.98465353	0.8911617	1.0	0.9592371	0.99769634	0.999048	0.97842586	0.9770412	0.97156626	0.99191034	0.9952271	0.9989058	0.98125005	0.98639274	0.99194115	0.98116344	0.9723746	0.9416982	0.9326253	0.9811117	0.97287744	1.0	0.96101093	0.9714107	0.9725866	0.9638585	0.94650495	0.9948361	0.9971963	0.96446645	0.98217624	0.9950138	0.981995	0.85027367	0.9740217	0.93407965	0.9925578	0.99050844	0.99726266	0.99538225	0.9969922	0.99872917	0.95848817	0.99782586	0.980744	1.0	0.991369	0.99959517	0.9953081	0.9847577	0.9906403	0.86952704	0.9884169	0.99994665	0.9850256	0.96694165	0.9949966	0.96037817	0.99233156	0.9509145	0.9995141	0.9887074	0.96573853	0.9986476	0.8772281	0.89816236	0.98544747	0.99356955	0.5645887	0.9733743	0.97054994	0.9722544	0.89622194	0.99199843	0.99655366	1.0	0.9920382	0.9728602	0.96587217	1.0	0.94019496	0.9853363	0.9259567	0.99875534	0.9860443	0.9430321	0.9800356	0.9899921	0.9769787	0.99309623	0.99880964	1.0	0.95803535	0.9954487	0.9923944	0.95543426	0.9997671	0.9739631	1.0	0.9776887	0.96300256	0.999219	0.5715036	0.98999935	0.99402714	0.9706472	0.98304176	0.987055	0.972633	0.992669	0.96052384	0.99666625	0.99129796	0.6685226	0.9911515	0.99393636	0.9400309	0.9778436	0.9701598	0.9854202	1.0	0.9838129	0.9901994	0.9829644	0.99997693	0.4478395	0.9843583	0.97875994	0.94111896	0.9745523	0.91657513	0.9924333	0.99545765	1.0	0.9464178	0.9677473	0.9850037	0.99552023	0.9701024	0.96198726	0.9737495	0.9913369	0.99088705	0.99799967	0.9808683	0.98666054	0.96932644	0.98310214	0.93016183	0.9465993	0.99221843	0.99554753	0.9786981	0.9815565	0.98665667	0.9814025	0.99476165	0.98546326	0.99994916	0.9975623	0.98013854	0.96579194	0.98971933	0.97093815	0.98562664	0.97490716	0.9627993	0.9890437	0.9612314	0.97968733	1.0	0.99355227	0.95118684	0.90081567	0.9715436	0.99335337	0.9857393	0.99622643	0.9935788	0.98000705	0.9849837	0.969729	0.98450756	0.9523243	0.97994035	0.9970333	0.9157696	0.98825246	0.9951322	0.9971345	0.95873374	0.9706504	0.9528412	0.9839726	0.9958558	0.92983955	0.9915584	0.9948517	0.9837473	0.9508111	0.99583125	0.99948174	0.9351751	0.95222175	0.97714305	0.98663235	0.9541452	0.964706	0.9777375	0.96861255	0.986168	0.9910418	0.96365917	0.9499632	0.98481435	0.9809729	1.0	0.95191675	0.9719777	0.99984145	0.9911432	0.97436416	0.98421	0.9988432	0.98651224	0.89269453	0.98155385	0.9480435	0.97496134	0.9919807	0.9996857	0.9922502	0.9503926	0.9984021	0.99985266	0.9712292	0.75034994	0.9962985	0.9503593	0.9964689	1.0	0.97345334	0.9823894
2de/num	0.9455452	0.070313334	0.0	0.07724047	0.9774029	0.9108983	0.80222523	0.97310877	0.85651886	0.9589995	0.978796	0.8614228	0.926395	0.94755846	0.9797973	0.98391867	0.86428404	0.96818554	0.9708109	0.82427883	0.9516479	0.9479836	0.98099273	0.96660614	0.7184114	0.5978961	0.8994019	0.9897384	0.97147256	0.9981185	0.98417866	0.9435125	0.9494624	0.2201674	0.44823885	0.76202065	0.964986	0.98217106	0.9969088	0.99618447	0.6192468	0.9303582	0.8341264	0.98122853	0.9989081	0.9451259	0.95267516	0.9512513	0.9721355	0.9970579	0.95119244	0.95355886	0.96559745	0.989788	0.9707659	0.9760266	0.9310597	0.9988152	0.9915684	0.99572253	0.9037843	0.9020085	0.95182633	0.99715537	0.9979737	0.9359404	0.99977356	0.9969688	0.9856687	1.0	0.99669594	0.9986369	0.91345155	0.92452	0.9893378	0.99845284	0.92903954	0.9747833	0.98397905	0.9649538	0.94481605	0.98514533	0.97368187	0.97990537	0.9749945	0.9533293	0.9877359	0.9483351	0.9687667	0.97378886	0.9972666	0.982265	0.8155916	0.93700945	0.9989555	0.9764089	0.992167	0.96194726	0.98177767	0.98625094	0.9877175	0.98461217	0.99929655	0.9803603	0.9153889	0.9636004	0.918501	0.942702	0.9662173	0.98634654	0.9535092	0.97284514	0.9481076	0.94272655	0.9606338	0.97747856	0.9908546	0.9462023	0.9927323	0.9105633	0.97550726	0.9222462	0.9646835	0.951516	0.9840088	0.979437	0.99584424	0.99186933	0.97208035	0.8936818	0.9951151	0.9212464	0.95252407	0.8812163	0.9688792	0.9931673	0.98424226	0.48677987	0.99918234	0.92795235	0.979972	0.9655791	0.90016866	0.96633905	0.9835507	0.89330333	0.98999894	0.9890405	0.9730951	0.9764953	0.98730165	0.99872595	0.99246883	0.9968037	0.98126817	0.99710083	1.0	0.7297329	0.96977645	0.9600795	0.9909752	0.9218821	0.99012053	0.9376677	0.976332	0.9642887	0.93690413	0.9847276	0.9989278	0.9692272	0.97373635	0.9905549	0.94245386	0.98118013	0.9543372	0.9795954	0.9383952	0.9619291	0.9450283	0.97936726	0.9861826	0.9717981	0.9976051	0.98716736	0.9499204	0.9867218	0.87898713	0.99613106	0.97148514	0.9980144	0.9995882	0.97500306	0.9589836	0.95509464	0.974368	0.9938089	0.9982844	0.98247945	0.9879689	0.98097086	0.9844139	0.9652525	0.9328998	0.90869594	0.9603974	0.97432095	0.9999784	0.95769686	0.96132046	0.95575756	0.96427774	0.9489551	0.96621126	0.9970885	0.9262292	0.98463047	0.94567233	0.9952186	0.86821634	0.97272563	0.9500553	0.9765627	0.9882884	0.9918722	0.99894446	0.9868943	0.99750024	0.9596947	0.99943787	0.95463276	0.99974185	0.9842977	0.9758592	0.99983335	0.95245165	0.98641396	0.8651356	0.9750998	0.9992362	0.97923887	0.959593	0.99612033	0.9484962	0.98499346	0.94716364	0.9994329	0.9884056	0.96080196	0.99841046	0.88670045	0.90356696	0.99543375	0.96314126	0.56434023	0.96693313	0.97389483	0.9723251	0.8986722	0.99388474	0.9971856	1.0	0.9947355	0.9760474	0.95799446	0.9958288	0.9325525	0.97169054	0.94540465	0.9998169	0.9762488	0.9432356	0.9847585	0.9882558	0.9762683	0.96403116	0.9965387	0.99945873	0.9424087	0.9770505	0.98085296	0.9825315	0.9987548	0.98284227	0.99411035	0.9601462	0.9668033	0.9460614	0.56817806	0.9682102	0.9816929	0.8975075	0.9759655	0.96952385	0.923395	0.9662019	0.91342247	0.9971098	0.97769177	0.6583952	0.9863168	0.9937786	0.9477831	0.9757802	0.976442	0.9868754	0.999732	0.98390406	0.99006224	0.9851064	0.99795204	0.42760128	0.9823456	0.97414786	0.9371397	0.970749	0.88981044	0.9701942	0.9916259	0.9975297	0.92675674	0.9717053	0.9549975	0.89968014	0.9756219	0.9498863	0.94296235	0.992533	0.9645594	0.9899555	0.9821607	0.9960469	0.97245044	0.9842663	0.9149509	0.91109097	0.98283625	0.9941993	0.9835927	0.9932726	0.98821306	0.9839704	0.9763434	0.9749237	0.9997426	0.9948084	0.9691015	0.97345835	0.96730125	0.9437032	0.99401116	0.95957404	0.9599916	0.98272556	0.95909834	0.96872157	0.9904312	0.9963991	0.9384115	0.89745396	0.9637307	0.9862186	0.99056935	0.9612828	0.99302375	0.98143995	0.97752	0.9578341	0.9863061	0.91356903	0.9596465	0.9933327	0.91455686	0.99996734	0.99891114	0.9612819	0.93805754	0.96391165	0.94804037	0.98137164	0.9690993	0.902195	0.9832	0.9837595	0.9907231	0.9298181	0.9958357	0.9859789	0.9248347	0.9311971	0.9698289	0.9630838	0.9231361	0.95501804	0.97943133	0.9661426	0.9874187	0.99480814	0.8550782	0.9499797	0.9857334	0.98423266	0.9991372	0.9561811	0.9719487	0.9893706	0.9929209	0.94383603	0.97485065	0.94467723	0.9911126	0.85993034	0.9738706	0.9472257	0.9535587	0.97060245	0.97806185	0.9788008	0.90931493	0.9897118	0.9995908	0.96162826	0.7427279	0.9904125	0.9451412	0.9836624	0.9705521	0.97633344	0.96736884
3de/num	0.93632394	0.069557786	0.07724047	0.0	0.9666936	0.9144293	0.80964386	0.986933	0.88980407	1.0	0.99857527	0.9208814	0.9203595	0.93883026	0.9713914	0.9896899	0.9028246	0.9724957	0.97216487	0.83057606	0.9255773	0.96001273	0.98485816	0.98881054	0.7197193	0.6799455	0.969348	1.0	0.9723241	1.0	0.97464806	0.9456784	0.9757152	0.20761824	0.48647785	0.79462504	0.9793645	0.9708005	0.98101485	0.99546033	0.57095385	0.9809455	0.8560417	0.9647273	0.96046746	0.9479555	0.94971013	0.985982	0.95304084	0.9912191	0.96147496	0.96883076	0.96870714	0.98627764	0.9622	0.9751618	0.919924	0.99221015	0.98433155	0.99379265	0.9155746	0.90218925	0.95448303	0.98623586	0.99693364	0.96917313	0.99051523	0.9868261	0.9914931	0.9903898	0.9787935	0.9835954	0.9499927	0.9526508	0.9925701	0.99600565	0.9469803	0.9685024	0.9843877	0.9561602	0.9704833	0.9844186	0.98073196	0.9930153	0.9855238	0.9422366	0.97668713	0.9607431	0.9912377	0.98202074	0.98333097	0.9727519	0.8742285	0.94314	1.0	0.97548574	0.9948937	0.96903354	0.9772786	0.99099016	0.9838103	0.99534434	0.9872129	0.9891236	0.91718465	0.97418964	0.9355254	0.93640774	0.9815554	0.9761189	0.97676194	0.9717051	0.9646596	0.94705284	0.9743045	0.98891824	1.0	0.97068435	0.99612814	0.9556892	0.9800167	0.98539346	0.9843446	0.9815648	0.9854869	0.98776114	0.9933726	0.98845017	0.97931504	0.904119	0.98816025	0.9451672	0.9830317	0.920315	0.975376	0.99409163	0.9719507	0.510174	0.9942558	0.9729938	0.9766777	0.98079145	0.8910854	0.9787922	0.9707675	0.91673505	0.98430806	0.9867338	0.97621834	0.984932	0.9975159	0.9875755	0.992889	0.9914853	0.9792346	1.0	0.99141955	0.77923024	0.99305534	0.9553433	0.9845844	0.9036506	0.9571571	0.94608796	0.9879073	0.973313	0.96018356	0.98274875	0.99579144	0.9872956	0.97525525	0.9882887	0.9372692	0.9902651	0.9807347	0.99177945	0.96222544	0.97613376	0.9689019	0.98059154	0.9831937	0.98674494	0.99957305	0.9859249	0.949787	0.97463965	0.8648985	0.9967451	0.96914375	0.9957213	0.9873926	0.9737112	0.9728582	0.9880483	0.98078114	0.99835443	0.9834012	0.9844706	0.9810477	0.9871	0.99440527	0.9553174	0.9485881	0.9395728	0.94696325	0.9740849	0.9980291	0.96321005	0.97460985	0.9640531	0.9602908	0.9550654	0.9901539	0.9919281	0.97083735	0.98457617	0.98302865	0.9885973	0.86211455	0.96901155	0.954806	0.9710336	0.9766714	0.98595625	0.98571676	0.9868189	0.9861158	0.95546687	0.9931613	0.97066313	0.98260885	0.9691414	0.99346054	0.9857053	0.9908827	0.9890768	0.85223144	0.9852511	0.9949021	0.9887134	0.95946217	0.9904385	0.94609326	0.9815645	0.9791586	0.9937694	0.98450583	0.9836773	0.9952642	0.9126908	0.9101662	0.9879387	0.9771147	0.5631074	0.9584352	0.988116	0.9608513	0.92330426	0.98287594	0.9888061	0.9914032	0.99022406	0.988521	0.9694648	0.98590064	0.93792206	0.98002493	0.96884274	0.9823333	0.9885059	0.9579594	0.9737485	0.9887436	0.96987325	0.9821751	0.981625	1.0	0.9283854	0.9878363	0.97630364	0.95632815	0.995836	0.97905856	0.9959585	0.9387082	0.9653441	0.9921817	0.5694443	0.97622615	0.98456264	0.95154846	0.9842789	0.986098	0.9896507	0.98453057	0.9640918	0.9620321	0.9788619	0.63962424	0.9835413	0.9919204	0.9372749	0.9801608	0.9753269	0.9891083	0.9976551	0.97997177	0.99868304	0.9795045	0.9905631	0.43878388	0.9810542	0.98145175	0.92037714	0.98339045	0.95016223	0.98093915	0.9863209	0.99082553	0.97066176	0.97298187	0.97748506	0.9903664	0.9816533	0.93586236	0.9443338	0.9935283	0.98020214	0.990787	0.9858298	0.97925186	0.9809751	0.9669593	0.9269427	0.96326524	0.99211913	0.98510396	0.97749704	0.9941215	0.9810042	0.9752494	0.98982996	0.98445034	0.9966115	0.9863623	0.98176223	0.96756065	0.9885375	0.97984	0.9736677	0.9577064	0.98518157	0.98382825	0.949014	0.973873	0.99129295	0.98050624	0.9571439	0.9040583	0.9705684	0.9950347	0.9859553	0.99891204	0.9928726	0.9898194	0.97410655	0.9511034	0.98842657	0.9227934	0.97363263	0.9904209	0.9662531	0.98071694	0.9837616	0.99383754	0.9631735	0.96132743	0.9578168	0.98244894	0.9819721	0.8839315	0.9804149	0.99274397	0.99123836	0.94660085	0.9888487	0.9969316	0.9584891	0.9664862	0.97558355	0.98078626	0.9813865	0.9700277	0.9907024	0.95486814	0.9859334	0.9829734	0.91839886	0.96831137	0.97621053	0.96894246	0.9939046	0.9252133	0.979179	0.9911233	0.99188066	0.97172666	0.98328894	0.9950935	0.987462	0.88287884	0.96925133	0.95923877	0.94633216	0.99274784	0.9947828	0.97029185	0.9509751	0.9926748	0.9882931	0.9840867	0.79058313	0.9793415	0.9385734	0.9957979	0.9963504	0.95639026	0.98353314
