	1./num	100/num	11.000/num	110/num	13.20/num	18-jarigen/adj	1940/noun	1948/noun	1966/noun	1992/noun	1996/noun	200/num	330/num	400/num	400_meter/noun	4de/num	56/num	60/num	610/num	80/num	Afrikaans/adj	Allen/name	Amerikaan/noun	Anderlecht/name	Austin/name	Australië/name	Aziatisch/adj	BMW/name	Bay/name	Bourgeois/name	Breese/adj	Brit/noun	Brusselaars/noun	Charles/name	China/det	City/name	Congo/name	Damien/name	Deens/adj	Dubrovnik/name	Dui/name	Duitsland/name	El/name	Elke/name	Engelsman/noun	Euronext/name	Europa/name	Gert-Jan/name	Hoek/name	ISS/name	Ibiza/name	Japanner/noun	Japans/adj	Joegoslavië/name	Johnson/name	Justitie/name	KTM/name	Kaboel/name	Khan/name	Kohl/name	Korving/name	Laden/name	Lafeber/name	Leipzig/name	Lewis/name	Liefers/name	Mongools/adj	Morrison/name	München/name	Nico/name	Oostenrijk/name	Osama/name	Ouedraogo/name	Pauline/name	Plaza/name	Pool/noun	Prinsjesdag/name	Raeymaekers/name	Robin/name	Schröder/name	Servisch/adj	Sisters/name	Slowaak/noun	Stephanie/name	Strauss/name	Thailand/name	Trimble/name	VTM/name	Versatel/name	Westen/name	Zweeds/adj	aan/part	aanbieder/noun	aannemelijk/adj	aantocht/fixed	aanvoering/prep	aap/noun	accoord/adj	achter/prep	achtervolg/verb	achtervolgd/adj	adverteerder/noun	advocaat/noun	allen/adv	als/prep	and/name	andapos;s/adv	angst/noun	arm/adj	asielzoeker/noun	atleet/noun	baby/noun	bacterie/noun	barbaar/noun	barbaars/adj	becommentarieer/verb	bedreig/verb	beeld/noun	been/fixed	begeleider/noun	behoorlijk/adj	belaag/verb	belangrijk/adj	belegger/noun	bescherm/verb	bestorm/verb	betoger/noun	bewonderaar/noun	bewondering/noun	bezit/noun	bezoeker/noun	bezwijk/verb	bin/name	binnen/prefix	blank/adj	blauw/adj	blijf_thuis/verb	blijk/verb	blok/noun	bloot/adj	bodem/noun	boomgaard/noun	boos/adj	bos/noun	buitenaards/adj	buitenlands/adj	burger/noun	camera/noun	camera_mens/noun	cameraploeg/noun	champagne/noun	christen/noun	city/name	cola/noun	combineer/verb	concentreer/verb	confrontatie/noun	confronteer/verb	daadwerkelijk/adj	daal_af/verb	daarmee/pp	daarna/pp	dag/noun	dagelijks/adj	dakloze/noun	daling/noun	dam_in/verb	dame/noun	de/det	de/fixed	derde/num	deze/det	die/det	die/pron	dijk/noun	discipline/noun	divers/adj	doek/noun	door/part	door/prep	driftig/adj	dringend/adj	drink/verb	dronken/adj	drop/verb	dubbel/verb	dubieus/adj	een/det	eerste/num	elk/adv	elk/det	en/comp	en/vg	enerzijds/adv	enig/adj	enkel/det	enorm/adj	er/adv	ere_podium/noun	ergernis/noun	even/adj	exotisch/adj	eén/num	familie_lid/noun	fan/noun	favoriet/noun	fond/noun	formeel/adj	fotograaf/noun	foutloos/adj	gebied/noun	gecharmeerd/adj	geen/fixed	gekleed/adj	gelovig/adj	geluk_zoeker/noun	gelukkig/adj	genoeg/det	geplunderd/adj	gesteund/adj	geval_wel/verb	gevecht/noun	gevolgd/adj	gewillig/adj	gezicht/noun	gil/adj	gisteren/adv	glimlach/adj	gratis/adj	gretig/adj	grijp_aan/verb	grond_gebied/noun	grootouder/noun	grut/noun	haalbaar/adj	haar/pron	half/adj	heel/adj	heen/part	heer/noun	hoede/noun	hoef/verb	hoewel/comp	hoog/adj	hoogspringen/verb	hoogstwaarschijnlijk/adj	hooligan/noun	hos/verb	huiswaarts/adv	hulpverlener/noun	huurling/noun	iets/adv	immigrant/noun	indrukwekkend/adj	industrie/noun	inheems/adj	inmiddels/adv	insect/noun	instantie/noun	jaarlijks/adj	jong/adj	jongere/noun	journalist/noun	juich_toe/verb	juist/adv	jullie/pron	kakkerlak/noun	kam/verb	kampioenschap/noun	kansloos/adj	kat/noun	keer/verb	ken/verb	kennis/noun	kielzog/noun	kies/verb	kijk_toe/verb	kind/noun	koffie/noun	kom/verb	kom_binnen/verb	kom_terecht/verb	kom_uit/verb	kondig_aan/verb	krijg_heen/verb	krijg_heer/noun	kwaadaardig/adj	laag/adj	laat/adj	laat_toe/verb	langs/adv	langs/prep	lastig/adj	leg/verb	lok/verb	lol_broek/noun	loop/prep	loop/verb	loop_rond/verb	loop_uit/verb	luidruchtig/adj	man/noun	medaille/noun	mee/adv	meester/noun	meid/noun	meisje/noun	mens/noun	mentaal/adj	meteen/adv	meter/noun	middag/noun	militair/noun	missie/noun	moeilijk/adj	moeiteloos/adj	moet/verb	naar/prep	naast/prep	nachts/adv	natie/noun	nationalist/noun	nauw/adj	nauwlettend/adj	neem/verb	neem_weg/verb	negende/num	nek_slag/noun	nietsvermoedend/adj	niks/noun	nog/adv	nu/adv	nu/comp	olympisch/adj	omring/verb	omringd/adj	ondernemer/noun	onmiddellijk/adj	onrust/noun	onttrek/verb	onverdeeld/adj	op/adj	op/fixed	op/part	op/prep	opeens/adv	opgefokt/adj	opgejaagd/adj	opnieuw/adv	opstand/noun	over/prep	overrompel/verb	overspoel/verb	overwin/verb	paparazzi/noun	parkoers/noun	particulier/adj	pas/fixed	pelgrim/noun	plaag/verb	pluimage/noun	podium/noun	poets_vrouw/noun	poging/noun	pol_stok/noun	politicus/noun	poort/noun	poseer/verb	potentieel/adj	procedureel/adj	professioneel/adj	punt/noun	raak/verb	race/noun	razend/adj	realiseer/verb	record/noun	reeks/noun	ren/verb	rep/verb	rond/part	rond/prep	schaap/noun	scheid/verb	scholier/noun	schuifel/verb	seconde/noun	skater/noun	sla_weg/verb	slaaf/noun	slaags/fixed	slecht/verb	snel/adj	snel_toe/verb	soms/adv	spraak_technologie_bedrijf/noun	spreiding/noun	spring/verb	sprinkhaan/noun	sprint/noun	sprong/noun	spurt/noun	sta/verb	sta_klaar/verb	staart/noun	stad/noun	stedebouwkundig/adj	steeds/adv	stel_in/verb	stem_recht/noun	steward/noun	stink/adj	storm_aan/adj	stouw_vol/verb	straat_DIM/noun	straat_beeld/noun	straks/adv	strand/noun	stroom_toe/verb	struikel/verb	stuur_af/verb	supporter/noun	te/adv	te/prep	techniek/noun	tegelijk/adj	tegen/part	tegen/prep	teleurstellend/adj	tent_DIM/noun	terecht/part	territorium/noun	test/noun	thuis/part	tien/noun	tien/num	tiener/noun	tiener_meisje/noun	tientallen/noun	tijdstip/noun	timmer/verb	toen/comp	toerist/noun	toeschouwer/noun	toevallig/adj	trek/verb	trek_aan/verb	tribune/noun	trouw/adj	tuin/noun	tussen/prep	tv_camera/noun	twee/noun	tweede/num	twijfel/fixed	uitdrukking/noun	uitzinnig/adj	ultiem/adj	unionist/noun	vaderlands/adj	val/fixed	val_aan/verb	val_binnen/verb	van/det	vandaag/adv	verbaasd/adj	verdeling/noun	verdring/verb	vergezel/verb	vermom/verb	verscholen/adj	versla/verb	verslaggever/noun	verspring/verb	verwacht/adj	verwacht/verb	verzamel/verb	vier/verb	vierhonderdduizend/num	vijf/noun	visser/noun	vlieg/noun	vloeibaar/adj	vlot/adj	vluchteling/noun	voet/noun	voetbalelftal/noun	vol/part	volg/adj	volg/verb	volstrekt/adj	voor/prep	vooral/adv	voorlaatst/adj	voorspelbaar/adj	vooruitzicht/noun	vracht_wagen/noun	vrede_proces/noun	vul/verb	waar/adv	waarvoor/pp	wacht/verb	wacht_op/verb	wanhopig/adj	wat/det	weer/adv	weerzinwekkend/adj	weg/adj	weg/adv	weg/part	wek/verb	wereldkampioen/noun	werp_op/verb	wetenschap/noun	wetenschapper/noun	wild/adj	win/verb	winkel_DIM/noun	woedend/adj	woest/adj	word/verb	zaag/verb	ze/pron	zeg/tag	zenuwslopend/adj	zestig/num	zet_neer/verb	zich/pron	zie/verb	zie_af/verb	zit_achterna/verb	zo'n/det	zoals/comp	zodoende/adv	zodra/comp	zonder/prep	zoveel/det	zwaai/adj	zwaar/adj	zwart/adj	zweef/verb	zweep/noun	zwerm/verb	zwijg/verb	zwijn/noun
1./num	0.0	0.47548455	0.88798887	0.5614316	0.7809569	0.98455703	0.93621904	0.93863845	0.9093147	0.81182027	0.8278054	0.48350465	0.7933964	0.57882905	0.5829072	0.5346154	0.5622612	0.465618	0.857352	0.67554265	0.9476999	0.8441719	0.8876721	0.8909921	0.837509	0.89111006	0.9457494	0.87226063	0.8946133	0.9170923	0.95451224	0.8691411	0.9712929	0.7708559	0.9307562	0.9293227	0.9495034	0.6679748	0.9785672	0.9595339	0.41312927	0.8512219	0.7012279	0.64114034	0.90312064	0.95136327	0.971387	0.88734627	0.9446335	0.98899883	0.9614636	0.970341	0.9609055	0.9683759	0.6647565	0.9962304	0.6756162	0.9883912	0.97219753	0.9934654	0.84288573	0.9928863	0.9716043	0.84204686	0.83899903	0.7920599	0.9882895	0.8965303	0.7450917	0.6387303	0.8493719	0.993816	0.45208734	0.7992058	0.9170839	0.94587386	0.97702247	0.7981443	0.77252483	0.9237832	0.98534006	0.96952283	0.9764275	0.640453	0.82019234	0.9599379	0.9806805	0.89962584	0.95597637	0.9912038	0.9291178	0.9869005	0.9724076	0.9882504	0.9419719	0.8763806	0.98930955	0.9911903	0.8817168	0.9503865	0.97966903	0.9815557	0.9357014	0.8412429	0.9378764	0.8286037	0.9721967	0.9908703	0.94273347	0.9382156	0.62634736	0.9405523	0.99461174	0.9793455	0.9474881	0.9465121	0.9643939	0.92915624	0.94527274	0.9141693	0.9336239	0.9634047	0.9670531	0.98553354	0.97092783	0.94936085	0.9683335	0.9204247	0.9671399	0.86626565	0.93354064	0.9230231	0.9945586	0.9501894	0.8850972	0.9323064	0.94890726	0.97417456	0.94593436	0.98603845	0.96069103	0.96039945	0.95021963	0.9628725	0.9627341	0.9796366	0.9830693	0.9673303	1.0	0.9695135	0.9755119	0.97664136	0.9655537	0.9599804	0.86858743	0.9633775	0.95754945	0.9117374	0.99525154	0.9243178	0.87833935	0.9172344	0.9285103	0.9126289	0.9679591	0.94471055	0.93748915	0.92626256	0.9299245	0.99570465	0.7413975	0.9435492	0.9788667	0.9544389	0.9661765	0.81699675	0.9771249	0.9526316	0.97923553	0.97099924	0.9279208	0.8687985	0.9670664	0.94207025	0.960972	0.6491827	0.92484725	0.925423	0.9048221	0.7911949	0.927993	0.97215146	0.8022343	0.97400844	0.91304487	0.9431852	0.9747582	0.97963494	0.94490933	0.9951913	0.9533333	0.9860394	0.87580395	0.95938265	0.9531926	0.7390331	0.81087065	0.9360751	0.9687065	0.95348346	0.9805211	0.9524019	0.98098993	0.957225	0.9923538	0.99665904	0.964157	0.8996831	0.9727193	0.97133607	0.9742273	0.94600666	0.91232884	0.96688294	0.9474701	0.9692242	0.93960464	0.9813079	0.9332073	0.94920397	0.93511224	0.96153605	0.9629684	1.0	0.9069139	0.9576967	0.7015443	0.94596887	0.93835795	0.9637504	0.93852144	0.9865239	0.93962556	0.81079715	0.6000397	0.98061925	0.97639924	0.95275867	0.98755306	0.98580146	0.9863632	0.96545887	0.95252275	0.90147483	0.9830088	0.9697453	0.87020785	0.9845747	0.9861351	0.8571876	0.8725554	0.95201385	0.97931963	0.9710699	0.9412581	0.9897029	0.9919345	0.9888039	0.630077	0.8799283	0.98773164	0.9541578	0.9282353	0.9845647	0.95491046	0.85163546	0.9218408	0.9569972	0.98880637	0.99586356	0.94817287	0.93404925	0.8158183	0.8669176	0.9946628	0.9870094	0.9882732	0.85731983	0.9144032	0.93000585	0.954365	0.9718065	0.9656348	0.9069171	0.92414755	0.9845093	0.99228334	0.77294433	0.95898217	0.92183393	0.95354164	0.87322915	0.68176454	0.950804	0.89656395	0.96639895	0.8670126	0.928902	0.92776036	0.9441624	0.47219372	0.9567122	0.94759685	0.953279	0.9923896	0.8286001	0.9889745	0.9381846	0.90106994	0.9846235	0.9860446	0.96519834	0.9854252	0.95945585	0.95246315	0.9874095	0.82953763	0.9912349	0.9688093	0.8797442	0.9741878	0.9771832	0.97158664	0.6979292	0.94511724	0.96557343	0.9700007	0.97564316	0.9946361	0.9517726	0.98085827	0.96720237	0.9739408	0.98071265	0.8644963	0.96872	0.93753195	0.97198665	0.91746104	0.9543275	0.92049485	0.9756893	0.9649122	0.9075459	0.99548626	0.914825	0.9750665	0.9744296	0.93928385	0.9101411	0.95603013	0.9066455	0.98723876	0.88912356	0.6171639	0.9844312	0.99082786	0.9536989	0.94536906	0.99067456	0.97041523	0.7267193	0.9283618	0.84412956	0.9467867	0.9353146	0.58039063	0.5903421	0.9065422	0.92046654	0.96264786	0.92328453	0.9293926	0.9011703	0.5623401	0.96259964	0.7245403	0.97959316	0.9683914	0.9718753	0.98067015	0.9457343	0.9295858	0.9601191	0.96763974	0.99994004	0.9874808	0.7580323	0.983708	0.6882643	0.7559008	0.712777	0.9774399	0.9370387	0.9635976	0.9799304	0.9814418	0.9882868	0.9702998	0.9705568	0.94130796	0.99749094	0.94528717	0.96481615	0.9868497	0.964031	0.93490857	0.9557387	0.9685055	0.9450828	0.95552903	0.96847284	0.97448945	0.9280933	0.9554606	0.9687315	0.93872505	0.93425536	0.8044092	0.9556866	0.97508025	0.96923834	0.9611505	0.96899676	0.92466867	0.87269944	0.9143225	0.9450139	0.9593208	0.99584967	0.97941035	0.94635487	0.95935786	0.9272948	0.94844425	0.94521844	0.95944494	0.9382894	0.91034544	0.97749364	0.90469986	0.9532595	0.8632315	0.75346124	0.9706742	0.9765357	0.9327979	0.8691072	1.0	0.9743034	0.90638363	0.9629509	0.9243187	0.97430444	0.9430689	0.9533986	0.9804629	0.97801644	0.9490371	0.96558124	0.98128295	0.8150679	0.92722136	0.47149795	0.8461441	0.92495704	0.86527026	0.880912	0.9223122	0.93428767	0.96679264	0.96165884	0.9245447	0.9061182	0.952425	0.9377104	0.98315567	0.921041	0.92101216	0.9187892	0.97899276	0.9061714	0.9641336	0.8787879	0.95131326	0.98855543	0.907583	0.99778706	0.94051015	0.9389083	0.8761578	0.9783051	0.9522602	0.9877602	0.96355194	0.9945625	0.9676067	0.96324885	0.9488433	0.9297307	0.9063955	0.68702567	0.90257263	0.89328736	0.9599621	0.9341294	0.6047303	0.98214865	0.9513435	0.95915425	0.991055	0.91424274	0.9733672	0.9576379	0.94380444	0.91278255	0.80111647	0.9821452	0.97177154	0.98501486	0.9396148	0.8153439	0.8971163	0.97089076	0.9883921	0.9198073	0.94998527	0.9900028	0.9065407	0.909132	0.7904294	0.9947876	0.9630445	0.9786793	0.94580805
100/num	0.47548455	0.0	0.6781016	0.5075822	0.80834794	0.94908667	0.92904526	0.8447768	0.86976403	0.75131124	0.77354676	0.27928674	0.6087563	0.2735107	0.54969084	0.6312989	0.6278292	0.2834205	0.68394864	0.41843706	0.89219314	0.875437	0.86236924	0.8408553	0.85212207	0.8097218	0.9168047	0.8825532	0.843802	0.9688184	0.9192363	0.81275964	0.89320093	0.8643003	0.8835041	0.84319	0.9466052	0.71482587	0.9275935	0.8844165	0.57953036	0.8958783	0.72984195	0.6855694	0.89932764	0.90965617	0.9399554	0.78239226	0.9133317	0.9340229	0.9031548	0.8747203	0.8786471	0.88980484	0.64109504	0.95792246	0.78878903	0.926896	0.95454127	0.9594107	0.73952556	0.9789131	0.9341456	0.9206992	0.81719136	0.7898243	0.9563975	0.91534936	0.7226508	0.71392405	0.87205124	0.9662379	0.5741613	0.86898595	0.9179147	0.866348	0.91676027	0.79475904	0.8096812	0.95938563	0.92777175	0.9822952	0.90276337	0.7256466	0.8645135	0.9008069	0.98520905	0.8823682	0.8930662	0.9661817	0.8755688	0.9055824	0.95134574	0.9652263	0.8554498	0.9093606	0.9210829	0.9947032	0.84509605	0.9377717	0.93882406	0.92762965	0.93581575	0.84919983	0.9100248	0.9293522	0.9192756	0.9594276	0.8825524	0.85235584	0.64286274	0.8924856	0.93811405	0.94906867	0.932989	0.95514256	0.90926284	0.8432204	0.9034292	0.8634343	0.9200119	0.9053705	0.8904884	0.9400072	0.9119748	0.8874884	0.8951119	0.9414921	0.9392652	0.80247074	0.82820547	0.9293478	0.97390926	0.8926946	0.8618275	0.9240767	0.88707536	0.90850747	0.906252	0.93673587	0.87982625	0.87535024	0.9371844	0.87172264	0.91505617	0.9079182	0.9213236	0.8752724	0.9316865	0.8864025	0.90953755	0.9239176	0.9789756	0.903267	0.8385732	0.89491487	0.8960812	0.9051087	0.93971777	0.874087	0.84625113	0.90037966	0.8533856	0.8184776	0.8587626	0.89540446	0.89878917	0.9092938	0.8271901	0.9618873	0.69909656	0.9062926	0.9086942	0.85220426	0.89841413	0.6587742	0.8897884	0.9038161	0.94236755	0.92344105	0.89081633	0.8344879	0.8987888	0.8986471	0.8762664	0.68969214	0.95027155	0.8358971	0.87033254	0.6200594	0.79224277	0.94266975	0.76658475	0.9260119	0.8369578	0.7737982	0.9356711	0.8698822	0.797778	0.9390496	0.94526535	0.94111204	0.8094557	0.9189941	0.9051049	0.7267043	0.81430185	0.9441086	0.9145955	0.8363677	0.9221706	0.96991646	0.97619134	0.91403496	0.89174676	0.9303108	0.9249021	0.9056348	0.9542725	0.9436758	0.9516488	0.8520331	0.9161928	0.9492143	0.9127769	0.9405406	0.91677105	0.9209868	0.79545414	0.9246299	0.9163198	0.9203722	0.94111425	0.9767679	0.8077672	0.9167996	0.6635327	0.89743644	0.9202892	0.91691697	0.9352392	0.8997829	0.90942454	0.7555262	0.535634	0.93056464	0.8633365	0.88298315	0.90058756	0.88805926	0.94130236	0.93412143	0.8956506	0.84343404	0.92687273	0.92421484	0.8363302	0.9557747	0.940989	0.65505624	0.8792105	0.86561084	0.9152495	0.92341614	0.91084373	0.9424862	0.9620853	0.9587462	0.63921696	0.81972194	0.9555049	0.9239362	0.91137815	0.92605793	0.90773004	0.8367044	0.9172799	0.83162653	0.91539085	0.93174344	0.8219413	0.89893764	0.7997086	0.89068246	0.97673774	0.956129	0.95500267	0.86102307	0.8105518	0.86099285	0.9363926	0.89345914	0.915253	0.90524685	0.83558255	0.9111091	0.9339552	0.7442639	0.87909937	0.8693242	0.93139875	0.78229165	0.56713915	0.8560981	0.92335916	0.92804325	0.86989	0.82820594	0.9083203	0.90008557	0.33017796	0.90525216	0.84214264	0.8980289	0.924497	0.74552566	0.9015632	0.89024484	0.844117	0.94381535	0.940139	0.92380726	0.9516236	0.93751633	0.8937264	0.94272393	0.7558812	0.95277417	0.88694894	0.9155503	0.91252965	0.933736	0.9137212	0.59261054	0.9259435	0.90968835	0.9433671	0.90735114	0.95923495	0.9659412	0.9553679	0.9260273	0.94913703	0.90584207	0.77834755	0.9448023	0.9210149	0.9502555	0.8646395	0.9397546	0.92807883	0.94538677	0.8956495	0.90406626	0.9776396	0.777665	0.91893655	0.92332286	0.9020283	0.9361785	0.9078879	0.84146416	0.89585984	0.8894164	0.49722105	0.9426565	0.9065609	0.94988614	0.83989465	0.9738357	0.9268264	0.6797679	0.871581	0.6718068	0.9283263	0.875235	0.4585836	0.69386476	0.899268	0.95275784	0.87984645	0.8550645	0.88259256	0.85862947	0.60879153	0.8776045	0.5683809	0.923903	0.9469273	0.9209892	0.9052983	0.8208113	0.8061485	0.89608794	0.92274225	0.9882901	0.9428205	0.7131306	0.9538235	0.55939746	0.639275	0.7146938	0.8743617	0.852706	0.9243945	0.8682674	0.963223	0.94074976	0.9513068	0.94687796	0.79509443	0.94050205	0.912689	0.9265692	0.9332757	0.942588	0.855669	0.9153582	0.9020792	0.9430199	0.9382465	0.85647774	0.9477261	0.9519545	0.88083875	0.9365015	0.9291427	0.9207507	0.8738537	0.8782836	0.91849697	0.9194736	0.8870692	0.9336804	0.8473226	0.6006612	0.91571593	0.917572	0.77837926	0.9095566	0.95319664	0.88951725	0.8727517	0.7994487	0.932374	0.85203564	0.83956873	0.8516667	0.8482378	0.8943336	0.8238232	0.935532	0.7652676	0.70849025	0.9664463	0.933705	0.8724141	0.8479266	0.99585986	0.9059919	0.8842273	0.8432181	0.9458318	0.89659584	0.8599762	0.9401505	0.90075004	0.91633344	0.92421484	0.95611846	0.9398962	0.79497075	0.9347923	0.3779441	0.83500195	0.87331444	0.80032074	0.82642674	0.82714474	0.8402192	0.9415417	0.9592913	0.8725686	0.82818425	0.86825	0.9035325	0.8885337	0.9023555	0.8716587	0.8972761	0.9687446	0.7934207	0.9222723	0.82191956	0.91310096	0.94178975	0.82785463	0.9900799	0.84846306	0.86555386	0.82662654	0.9190481	0.92246854	0.94481015	0.9184164	0.9244385	0.9480386	0.88739884	0.8948034	0.9020973	0.9194842	0.5622846	0.94066054	0.9031027	0.93216085	0.9340663	0.5816595	0.9351586	0.9323307	0.90409875	0.8948343	0.90209883	0.8909197	0.90512806	0.90784216	0.72467184	0.77812755	0.9177844	0.9195074	0.9556594	0.9694244	0.57370424	0.89540917	0.89572936	0.9344679	0.8861736	0.866228	0.9280546	0.9054315	0.9014226	0.738404	0.96029145	0.913258	0.96713173	0.89248943
11.000/num	0.88798887	0.6781016	0.0	0.753358	0.9043186	0.9143025	0.8779172	0.88103896	0.8860737	0.8390029	0.86112636	0.5985759	0.5876247	0.4878555	0.8596262	0.92390347	0.85834	0.69551945	0.797657	0.74300164	0.79654264	0.8872918	0.8760719	0.8368675	0.87400806	0.8392614	0.8798562	0.91133827	0.88589245	0.91890377	0.8258798	0.88023525	0.8990803	0.89985865	0.85002166	0.8148192	0.81924665	0.9404177	0.802485	0.9203617	0.9418088	0.89036095	0.9459801	0.9318656	0.88409853	0.9155943	0.8334605	0.9333712	0.8990132	0.7626078	0.93496567	0.9240773	0.8347496	0.8261727	0.80622715	0.88921136	0.9067528	0.84972775	0.9442906	0.9437106	0.91137755	0.9715143	0.9404846	0.9099262	0.8544226	0.9220111	0.9223393	0.9137386	0.90524346	0.94934595	0.9071168	0.9660657	0.95296955	0.934368	0.8509721	0.89378273	0.85119224	0.94296306	0.92049164	0.94632185	0.8635988	0.97973436	0.88408595	0.9100033	0.9251576	0.88762194	0.9155004	0.91183066	0.9055432	0.86269295	0.78342247	0.89279485	0.9554968	0.88369656	0.85498196	0.7999027	0.8880351	0.9245012	0.8598717	0.8680874	0.80354095	0.83966684	0.92564785	0.85577005	0.83880794	0.9415284	0.90121925	0.8985158	0.81771815	0.7933836	0.8533544	0.89076775	0.8587725	0.9115649	0.8559795	0.90029883	0.8525511	0.77350193	0.7958822	0.7750016	0.8599162	0.7349101	0.82166255	0.8916569	0.83222485	0.73655564	0.81515247	0.86183983	0.84009486	0.91312814	0.76488566	0.85666764	0.9628116	0.8607537	0.8266521	0.9065657	0.8399031	0.9014691	0.8897839	0.8589108	0.8952717	0.90598196	0.8311668	0.8964162	0.8304449	0.86206764	0.83305573	0.8655098	0.88781005	0.894572	0.9086359	0.84953594	0.9549984	0.89914525	0.94998455	0.9310345	0.8209489	0.7790561	0.8221488	0.8047286	0.81452876	0.8628957	0.8566757	0.76451194	0.8285864	0.8143432	0.81323886	0.8877971	0.75881594	0.96335196	0.8983774	0.83992696	0.85501623	0.7239273	0.92470294	0.87653285	0.8709359	0.91223335	0.8862714	0.82074827	0.90736187	0.84222305	0.9131706	0.8410157	0.7688476	0.866361	0.9557168	0.8034767	0.90114224	0.7864364	0.78249604	0.9025439	0.8028354	0.8341938	0.91794586	0.72944754	0.8491601	0.837386	0.91991043	0.87301284	0.87057877	0.8853012	0.8113432	0.79934764	0.8034878	0.8646646	0.95427346	0.86761725	0.9341276	0.8913097	0.86561817	0.91214055	0.9621251	0.79822767	0.8488505	0.81133807	0.8841024	0.86034346	0.8288805	0.7997902	0.9061035	0.7804477	0.85336584	0.8456308	0.89899457	0.8379761	0.77220976	0.88426024	0.8123448	0.9020742	0.8542994	0.82555383	0.8895243	0.9726693	0.8781442	0.91062695	0.81815577	0.9123083	0.9113884	0.9260759	0.8964563	0.9036853	0.88764524	0.8006799	0.8749032	0.90466976	0.80307984	0.8372091	0.7465082	0.8737985	0.85101485	0.9199794	0.8076632	0.8305438	0.8387251	0.8910836	0.8151794	0.9237766	0.93427587	0.72889566	0.84085566	0.85718066	0.85527456	0.77186406	0.86853826	0.89441985	0.94773656	0.90777385	0.8864978	0.91323376	0.94715965	0.8286483	0.93797266	0.92961407	0.8764116	0.92293066	0.8280474	0.8806998	0.89321834	0.887668	0.7454253	0.8406507	0.82022744	0.8703719	0.9421199	0.94785386	0.9445369	0.7706755	0.8386681	0.76687276	0.8335384	0.79592955	0.9358439	0.9434454	0.7635917	0.93165195	0.80498385	0.87266874	0.8389025	0.86656165	0.83407366	0.8571007	0.87234086	0.819209	0.9059143	0.93942034	0.8688723	0.80217063	0.8604637	0.8866072	0.79350233	0.84145004	0.80032325	0.8253189	0.92287016	0.7811583	0.8696073	0.7198862	0.9050268	0.91173404	0.8848255	0.8750273	0.94726694	0.8948825	0.91992193	0.95440257	0.8771609	0.9080045	0.7864475	0.9549508	0.90144724	0.90723175	0.8570914	0.8433063	0.85950935	0.80955017	0.8874149	0.8795195	0.8988287	0.8948105	0.9295302	0.8601378	0.90608495	0.85417104	0.86939645	0.86985004	0.878952	0.82460916	0.85178494	0.80080116	0.9232336	0.7291242	0.7667372	0.9376474	0.9380982	0.7935938	0.8614778	0.9271846	0.83089906	0.92528784	0.77491033	0.84560937	0.8331734	0.8968891	0.84206873	0.88736403	0.8214873	0.83979565	0.74862385	0.9468488	0.9279111	0.77591753	0.79416764	0.8461135	0.8917179	0.9100914	0.7599213	0.9037719	0.8288909	0.92489314	0.8411844	0.8536494	0.9002963	0.8046007	0.8077178	0.7939795	0.77886814	0.8882812	0.9249859	0.875025	0.7397852	0.82765764	0.88844496	0.80982316	0.8774257	0.94658905	0.9079083	0.83160496	0.96165204	0.906493	0.81184256	0.9033077	0.88557994	0.7771801	0.9249628	0.85007596	0.94784486	0.84369284	0.8434479	0.9143931	0.746047	0.91326034	0.89812016	0.8793218	0.92609435	0.85819197	0.87412155	0.87378716	0.70951444	0.8725529	0.8604531	0.8054535	0.9497083	0.9114778	0.88894784	0.8177628	0.8644111	0.8406401	0.8668817	0.8419	0.86322296	0.8552643	0.88104	0.89376223	0.81386733	0.6247583	0.82999074	0.85535175	0.6575317	0.8867468	0.93366534	0.8378372	0.8044182	0.72925353	0.88073504	0.7784426	0.91045374	0.7691556	0.7728536	0.8467482	0.75655615	0.8922002	0.9100394	0.9033456	0.92614484	0.9383452	0.75336105	0.8769381	0.98175013	0.93223053	0.9071717	0.8003553	0.8647159	0.83150005	0.81793326	0.82659626	0.87698823	0.80692667	0.8100449	0.83671486	0.89859635	0.8812755	0.891268	0.87024105	0.7787383	0.6719008	0.7454315	0.79868937	0.65589	0.8742981	0.8835058	0.932912	0.9073062	0.894349	0.7826419	0.9124964	0.8577956	0.8757424	0.87859553	0.8541219	0.9037946	0.79933083	0.8078737	0.9165605	0.8833444	0.9381299	0.8017492	0.9026648	0.75524974	0.77708757	0.86400425	0.863323	0.81515837	0.83425546	0.8563034	0.8292587	0.89170754	0.8205941	0.8428178	0.8897381	0.9139827	0.8295407	0.8256504	0.8961114	0.8218556	0.93480444	0.86071503	0.86799705	0.8278421	0.86285615	0.8279803	0.8514363	0.8671149	0.9362462	0.8871988	0.73347795	0.85742015	0.88160014	0.8007645	0.9607044	0.90191466	0.5946544	0.89030594	0.9114513	0.87021375	0.92525005	0.8159592	0.8167789	0.91860366	0.87832546	0.84868073	0.8812479	0.83900243	0.90495485	0.9033325
