	's/adv	10/num	100/noun	100/num	11/noun	11/num	1996/noun	200_meter/noun	4/num	400/noun	500/num	6./num	A./tag	A_merk/noun	Adelmund/name	Afrikaan/noun	Amerikaan/noun	Anker/name	Antje/name	Arafat/name	Aus/name	Australisch/adj	Australië/name	Bailey/name	Bauer/name	Belg/noun	Beweging/name	Braziliaans/adj	Brit/noun	Brussel/name	Can/name	Canadees/noun	Carpenter/name	Deen/noun	Donovan/name	Drummond/name	Duits/adj	Duitsland/name	Durand/name	EK/noun	Engeland/name	Europa/name	FARC/name	Ferrari/name	Florian/name	Fortuyn/name	Frankrijk/name	Gordon/name	Groenewold/name	Hakkinen/name	Hermans/name	Huub/name	IOC/name	Instituut/name	Italiaan/noun	Jack/name	Jan/name	Joegoslavië/name	Jon/name	Kim/name	LPF_kamer_lid/noun	Libië/name	Maas/name	Maij/name	Marcus/name	Martina/name	May/name	Mei/name	Melkert/name	Mexicaan/noun	NU/name	Nederland/name	Nederlander/noun	Nederlands/adj	Nicholson/name	Olympische/name	Parijs/name	Raad/name	Rem/name	Rintje/name	Ritsma/name	Saive/name	Salo/name	Schumacher/name	Spelen/name	Spirit/name	Sydney/name	Thorpe/name	Tony/name	Tweede/name	VS/name	Van/name	Velde/name	Vitesse/name	WK/noun	Wereldoorlog/name	Willem/name	Zuid-Koreaan/noun	aanvankelijk/adj	achteraf/pp	al/adv	allround/noun	als/comp	als/prep	alsnog/adv	argument/noun	as/noun	atleet/noun	auto/noun	automatisch/adj	avonds/adv	behoefte/noun	beide/det	beiden/adv	bericht/noun	besef/noun	bestuur_lid/noun	bestuurder/noun	betrap/verb	bevolking_groep/noun	bij/adv	boek/noun	bouwkunst/noun	breng_toe/verb	carrosserie/noun	commissie/noun	conservatief/adj	coureur/noun	daardoor/pp	daarmee/pp	daarna/adv	daarop/pp	dag/noun	deal/noun	deelnemer/noun	definitief/adj	derde/num	deze/det	dezelfde/det	die/det	dien/verb	diskwalificeer/verb	doelbewust/adj	donderdag/noun	door/comp	door/prep	doordat/comp	draag/verb	dreig/verb	duatlon/noun	echt/adj	echter/adv	eerst/adv	eerste/num	eigen/adj	elftal/noun	elk/det	erg/adj	ermee/pp	favoriet/noun	feite/adv	fel/adj	finale/noun	forum/noun	fout/adj	fout/noun	foutief/adj	functie/noun	gedrag/noun	geenszins/adv	genetisch/adj	gesprekspartner/noun	getuige/noun	geval/noun	geëindigd/adj	gisteravond/adv	gisteren/adv	gistermiddag/adv	groep_lid/noun	grof/adj	grond/prep	gunste/prep	haak_af/verb	haal/verb	haar/pron	half/adj	heb/verb	heilig/adj	hem/pron	hen/pron	herhaald/adj	hiermee/pp	hij/pron	hinder/verb	homohuwelijk/noun	huidig/adj	ieder/det	iedereen/pron	impliciet/adj	in/adv	inmiddels/adv	internationaal/adj	je/pron	jury/noun	kampioenschap/noun	kandidaat/noun	keer/noun	kiezer/noun	kilo_meter/noun	kinderloos/adj	klacht/noun	kleur/noun	knie/noun	kort/adv	kracht/noun	kunst/noun	kwalificatie/noun	kwartet/noun	kwartfinale/noun	kwestie/noun	laat/adj	lach/verb	land_genoot/noun	lat/noun	leg_af/verb	leid/adj	liberaal/noun	lied/noun	lijk/verb	logischerwijze/adv	loop/verb	luchtvaart_autoriteit/noun	maar/adv	maar/vg	maatschappij/noun	mag/verb	management/noun	marxistisch/adj	match/noun	me/pron	medium/noun	men/pron	mens/noun	mensheid/noun	meteen/adv	meter/noun	misschien/adv	misverstand/noun	moreel/adj	na/prep	nadat/comp	namelijk/adv	nationaal-socialisme/noun	niet/adv	noodzakelijkerwijs/adv	nummer/noun	om/comp	omdat/comp	onderzoeker/noun	onreglementair/adj	onvoldoende/adj	oog/noun	opdracht/noun	opmerking/noun	opponent/noun	opzicht/noun	organisatie/noun	ouder/noun	overdaad/noun	overweeg/verb	partij/noun	per/adv	plaats/verb	pleit/verb	plek/noun	ploeg/noun	politicus/noun	politiek/adj	prompt/adj	protest/noun	publiek/adj	rage/noun	rede/noun	reeks/noun	rehabiliteer/verb	renner/noun	rest/noun	rij/verb	risico/noun	ronde/noun	scheidsrechter/noun	schoolslag/noun	sector/noun	serieus/adj	sla/verb	smal/adj	snijd_af/verb	speel/verb	sprint/verb	staatssecretaris/noun	stadium/noun	stand/noun	stap_uit/verb	start/noun	start/verb	stem/noun	stem_biljet/noun	stichting/noun	stom/adj	strategie/noun	stuk/noun	systeem/noun	taalgebruik/noun	te/comp	techniek/noun	tegenstander/noun	tekst/noun	ten/prep	terstond/adv	tijdens/prep	tijdperk/noun	toch/adv	toe/part	toen/adv	toen/comp	toon/verb	trio/noun	twee/num	tweede/num	uiteraard/adv	uitlating/noun	uitspraak/noun	val/noun	val/verb	vals/adj	van/name	vanmorgen/adv	verkiezing/noun	verklaar/verb	verlangen/noun	verontwaardiging/noun	veroorzaker/noun	verover/verb	verschijn/verb	vervolgens/adv	verzoek/noun	viertal/noun	vijfde/num	vis_op/verb	volgens/prep	voor/comp	voor/prep	voorbaat/adv	voorlaatst/adj	voorlopig/adj	vrijdag/noun	vroeg/adj	vrouwelijk/adj	waardoor/pp	waarin/pp	waarmee/pp	waarom/adv	wagen/noun	want/comp	wedstrijd/noun	wedstrijd_leiding/noun	wegens/prep	weigering/noun	weinig/noun	welk/pron	wereldkampioen/noun	wijk_af/verb	wijze/noun	win/verb	winnaar/noun	wissel/noun	wisselslag/noun	woensdag/noun	word/verb	zal/verb	zangeres/noun	zaterdag/noun	ze/pron	zich/pron	zichzelf/pron	zij/pron	zijn/det	zoals/comp	zondag/noun	zwemmer/noun	zwemster/noun	één/num
's/adv	0.0	0.8687925	0.88095206	0.89441085	0.6586937	0.87166876	0.8997544	0.87870914	0.90543056	0.8665085	0.9212848	0.9679608	0.728473	0.94646007	0.9517273	0.911324	0.91796815	0.9612533	0.9076367	0.96155596	0.92458254	0.9150946	0.94242716	0.9686398	0.9462962	0.93899167	0.96960115	0.9619014	0.9812974	0.9293672	0.96739376	0.9502417	0.94626474	0.94285625	0.94433886	0.9360607	0.92057824	0.94761115	0.8097005	0.86310774	0.9679985	0.98989177	0.9598107	0.9350281	0.8743726	0.940182	0.95985967	0.96586096	0.93297076	0.92541367	0.92960894	0.9356114	0.9661202	0.9683159	0.93802714	0.9653859	0.97471434	0.9437756	0.969825	0.9639109	0.8118942	0.95000035	0.86558986	0.9421759	0.96357	0.8751579	0.9603569	0.9633462	0.89631474	0.95053524	0.9532581	0.9807845	0.9220471	0.9332118	0.96436554	0.930303	0.9040148	0.97347325	0.9511943	0.93685067	0.92604846	0.9601124	0.9364263	0.9132946	0.9334148	0.9693239	0.9131235	0.9023227	0.92367274	0.91691667	0.93926173	0.93413347	0.9727412	0.9359185	0.8816723	0.93879956	0.9019971	0.946614	0.89033943	0.90946835	0.87278354	0.9510994	0.68442273	0.9301118	0.9291849	0.93140304	0.9262918	0.8932777	0.7499579	0.90403914	0.36860842	0.963293	0.91244715	0.87416553	0.86060697	0.91667616	0.9765123	0.8384751	0.85160595	0.96710587	0.9443245	0.97058976	0.9393589	0.9313886	0.90713805	0.9535715	0.9485805	0.8419421	0.94239557	0.9190233	0.8308664	0.80523896	0.8121721	0.9412853	0.89116186	0.87585866	0.91235983	0.9323588	0.8955858	0.9275396	0.9579221	0.80289245	0.94521034	0.8714429	0.96650785	0.90229964	0.8883318	0.84193134	0.89036626	0.8762218	0.9285986	0.9175763	0.8121999	0.91812015	0.95243204	0.9738047	0.9277548	0.9287225	0.8355909	0.92747366	0.841282	0.91273725	0.8839936	0.96237373	0.8516177	0.8800243	0.9217987	0.92671597	0.9025371	0.9561631	0.97072446	0.9392058	0.9053692	0.9843173	0.8717836	0.8705757	0.88053375	0.8645117	0.93459666	0.96692604	0.9626607	0.96801656	0.88927805	0.9037079	0.7854022	0.8137227	0.8952085	0.9602004	0.8384398	0.882044	0.9425256	0.94568	0.79943717	0.89919287	0.96425164	0.9739486	0.9431484	0.8164985	0.96202016	0.8581344	0.9429459	0.9239379	0.7171408	0.93788886	0.86978716	0.943775	0.8665885	0.9740416	0.81613266	0.7740831	0.94236195	0.98515445	0.9660283	0.8714871	0.98751533	0.9740009	0.9556041	0.9001802	0.9286722	0.9322787	0.6831936	0.89873886	0.93523186	0.8794527	0.84858996	0.9752816	0.9745226	0.9220523	0.95125926	0.8975327	0.79174554	0.91556746	0.8773604	0.8987044	0.976402	0.8059755	0.9545364	0.92548734	0.90691674	0.8619261	0.95983493	0.86717373	0.8554728	0.94552296	0.8273503	0.8685963	0.9188738	0.9692849	0.97370595	0.8039209	0.8511574	0.9377825	0.9422199	0.91708755	0.93521935	0.9400943	0.9353152	0.8610491	0.97861564	0.9221152	0.9588747	0.89003015	0.95468706	0.94553626	0.9614084	0.98344976	0.9648894	0.8387216	0.96271217	0.9596859	0.91617465	0.80019844	0.9295259	0.935793	0.8749669	0.9281428	0.955919	0.9722134	0.87339723	0.9142326	0.9501427	0.92173624	0.9001044	0.9060433	0.92379177	0.7984078	0.9692189	0.7647247	0.9381267	0.89741486	0.90554565	0.86927056	0.9904087	0.9654652	0.885997	0.8777683	0.865304	0.92880195	0.9066068	0.96580726	0.83480966	0.88806677	0.69230884	0.84774536	0.8434827	0.9519691	0.92570263	0.9852512	0.8851624	0.97569203	0.9332979	0.9771877	0.9664822	0.9515566	0.93966997	0.93951863	0.9927559	0.9698677	0.9019309	0.8777207	0.9564577	0.9044336	0.8861313	0.83637905	0.7105338	0.9357722	0.9339841	0.840637	0.8981228	0.8674095	0.90239215	0.90991217	0.91924727	0.8926364	0.9086192	0.92683685	0.8374484	0.9098393	0.9296046	0.93873566	0.92112243	0.86228746	0.891296	0.89483964	0.8673487	0.9429749	0.85893065	0.8928208	0.9255074	0.92107064	0.75030816	0.95943123	0.94454527	0.92831063	0.86497784	0.8797451	0.59700227	0.9285563	0.892568	0.90835834	0.9082851	0.80515826	0.85364616	0.8443879	0.85075545	0.85980874	0.9006895	0.9387005	0.91488934	0.9354922	0.8748283	0.9649496	0.8977807	0.8806568	0.9049067	0.9253885	0.7956027	0.8436885	0.86418366	0.901353	0.9514012	0.83350104	0.73913294	0.8774333	0.8972092	0.8916469	0.9352346	0.90921384	0.8359604	0.9016992	0.83819026	0.90350455
10/num	0.8687925	0.0	0.82282495	0.6039485	0.59575343	0.15936315	0.86696434	0.86068666	0.30682045	0.848015	0.6820776	0.61296356	0.6444808	0.94183034	0.96645707	0.954086	0.87877	0.9718147	0.85314286	0.9676629	0.5346456	0.9305136	0.8141892	0.87588453	0.86202836	0.90615165	0.9606094	0.92347145	0.90580887	0.8287956	0.7909212	0.8763045	0.82986224	0.87184906	0.840593	0.8629617	0.9227432	0.9565308	0.620101	0.8620604	0.93176734	0.98280394	0.9268151	0.8437501	0.77986896	0.976951	0.9082678	0.8535573	0.7933805	0.82034314	0.94117945	0.9571359	0.96964115	0.9689842	0.89216673	0.9379121	0.91734433	0.94190925	0.91085804	0.7886121	0.96210366	0.96408576	0.95630604	0.9340944	0.7587751	0.8120717	0.91089755	0.9348552	0.9567232	0.8675436	0.89956295	0.9761927	0.9232142	0.9375219	0.86851776	0.9274741	0.8918226	0.9691332	0.95243704	0.8680278	0.8482961	0.82006806	0.71775424	0.80643183	0.9310556	0.90703046	0.8870917	0.87909514	0.902164	0.95815176	0.83491826	0.86411333	0.898259	0.84468544	0.83491516	0.9807956	0.9145612	0.90662986	0.9312823	0.96467465	0.94945896	0.8408445	0.97280437	0.9277936	0.9208549	0.97049564	0.945747	0.8691869	0.89258444	0.9360327	0.82307124	0.98172325	0.96581966	0.80963254	0.8933826	0.96754676	0.97217447	0.9723339	0.9514531	0.96582943	0.93412733	0.98917115	0.93676865	0.941495	0.93102807	0.9727695	0.96657133	0.79109645	0.9426217	0.931191	0.9085702	0.96501774	0.81122464	0.96086395	0.7628536	0.9186173	0.768699	0.9685714	0.9473054	0.97991127	0.97113264	0.76736116	0.9718722	0.6040007	0.95925933	0.9654483	0.97033316	0.8720324	0.9903097	0.791661	0.97818506	0.9536737	0.9792667	0.8458825	0.93534184	0.9375791	0.7860636	0.9724906	0.9640965	0.84903705	0.9657545	0.9069551	0.77927494	0.94444305	0.8930074	0.9563187	0.9567353	0.97583765	0.9088156	0.9696037	0.98060614	0.9616936	0.9744589	0.9581698	0.82013905	0.8986884	0.8946928	0.8945681	0.9323338	0.93744004	0.9606771	0.94445306	0.9095527	0.8238294	0.9623735	0.7748567	0.98042077	0.95428216	0.9333258	0.98617494	0.9360918	0.98075837	0.9074663	0.9614167	0.9559041	0.92801577	0.8961344	0.98727953	0.97476816	0.84503746	0.9344946	0.9840471	0.95621306	0.87809134	0.8259617	0.8970198	0.87908924	0.9632441	0.48763144	0.9346807	0.97862613	0.9786452	0.9727059	0.9480737	0.9224585	0.963046	0.8088423	0.8482476	0.7234713	0.96664745	0.8385981	0.94529134	0.7569181	0.9259143	0.7475796	0.96424234	0.9722607	0.9361256	0.9877344	0.94538045	0.815318	0.8939286	0.94637454	0.9738687	0.9825087	0.8903087	0.9730221	0.9623294	0.88656676	0.9804307	0.98185515	0.9800946	0.97268915	0.9619802	0.88799393	0.7334325	0.9637575	0.9748766	0.96234685	0.81775427	0.8541081	0.9399899	0.9549962	0.98626465	0.93088585	0.6795013	0.9874061	0.9272127	0.97118855	0.8288097	0.97320366	0.9568852	0.95728683	0.956455	0.9145892	0.97737825	0.9700778	0.97356844	0.9567727	0.95244575	0.9539301	0.93928105	0.8825753	0.98451084	0.92961156	0.91624945	0.9879228	0.9805863	0.9449513	0.97911394	0.9850073	0.96113956	0.94631857	0.88802844	0.95538616	0.7734738	0.97246057	0.70035726	0.95728767	0.6865696	0.92174596	0.87061894	0.98101497	0.969188	0.90148747	0.90432984	0.9444967	0.8446387	0.7779366	0.9318493	0.9421584	0.71852815	0.91145706	0.8031689	0.6656287	0.89538527	0.9242187	0.9610764	0.91218305	0.97538054	0.94320583	0.981842	0.96508396	0.9796223	0.9554359	0.892853	0.96337223	0.8595766	0.9302383	0.86714834	0.9515056	0.9554927	0.9845891	0.93680876	0.93370265	0.942902	0.85958064	0.8489977	0.7745453	0.94765127	0.96899074	0.9431543	0.8722454	0.9330666	0.8963925	0.95305324	0.94508284	0.89835197	0.9101298	0.9713273	0.97291297	0.95318735	0.89607567	0.8479965	0.93548065	0.9306369	0.8882545	0.8193906	0.91060376	0.9813643	0.9528253	0.93991727	0.95934695	0.80516773	0.9241999	0.48379147	0.91694635	0.89849854	0.9608988	0.9298047	0.95205295	0.8786026	0.9356333	0.8264304	0.82260346	0.9082261	0.927595	0.9783624	0.9724704	0.9195675	0.79956263	0.97983044	0.9373354	0.8179207	0.7364936	0.88157415	0.82909065	0.6221967	0.9204508	0.98105514	0.86705244	0.5110625	0.9584421	0.95446444	0.94076425	0.97888285	0.9467176	0.950656	0.55640113	0.9337017	0.8853092	0.8332639
100/noun	0.88095206	0.82282495	0.0	0.38377947	0.938248	0.8516593	0.7652202	0.36647826	0.5913466	0.10506201	0.6754403	0.7767588	0.8584552	0.8321308	0.94642687	0.84799504	0.7801733	0.93311256	0.85626197	0.93677115	0.5449731	0.5586078	0.6293156	0.8264019	0.8338195	0.76900494	0.9351831	0.8555836	0.89244694	0.9278212	0.7328075	0.8612173	0.8626838	0.8755009	0.78274167	0.84077233	0.768014	0.83366865	0.8597374	0.55675554	0.8212496	0.94234055	0.9320765	0.86879545	0.802446	0.9628298	0.8258916	0.83442336	0.69628453	0.8224817	0.92214364	0.91553926	0.7931405	0.96085924	0.7388795	0.91017693	0.9213559	0.85321295	0.89023465	0.6894139	0.9215147	0.9382012	0.93329614	0.8895467	0.76956064	0.433864	0.83970356	0.92197233	0.9176042	0.86402965	0.9024812	0.87008005	0.7799474	0.7685395	0.87433046	0.49510896	0.72099787	0.94952595	0.88270307	0.78274316	0.7593919	0.7453717	0.8400625	0.8304377	0.5437921	0.946072	0.37173355	0.3980698	0.9315361	0.9483501	0.8714147	0.9020553	0.87371737	0.8240289	0.5618034	0.9508248	0.88828444	0.818057	0.86367524	0.82576317	0.914737	0.7327138	0.94848835	0.8502596	0.8329904	0.911937	0.88380295	0.66353995	0.9504671	0.8445216	0.8761374	0.9685725	0.90862364	0.8375474	0.89823335	0.95110554	0.933208	0.94466335	0.8253534	0.93990064	0.91735375	0.96634036	0.8715254	0.87597144	0.8791412	0.9720803	0.9400874	0.8252568	0.89145666	0.8338015	0.8797916	0.89041024	0.9085682	0.9390297	0.75547034	0.884703	0.66607374	0.94892883	0.9519759	0.94195914	0.9103118	0.64205694	0.9291604	0.8315566	0.8301929	0.94641244	0.9342103	0.94197494	0.9789653	0.7346438	0.9487596	0.9100505	0.9290983	0.7986641	0.89667815	0.79301345	0.9257322	0.98939747	0.92921954	0.5959091	0.9342123	0.93896335	0.3193648	0.9358019	0.86701894	0.8744048	0.8566332	0.95374054	0.96098536	0.9469127	0.9618714	0.9225072	0.9190178	0.9803868	0.8448514	0.7524982	0.81562245	0.88895804	0.8931947	0.91400766	0.93344676	0.83313197	0.8570485	0.6277396	0.90154403	0.39130604	0.90837187	0.9594527	0.9192544	0.9525843	0.92806166	0.9181727	0.8745921	0.8552691	0.91494983	0.93474716	0.90579844	0.9589997	0.946076	0.9363401	0.8634188	0.9424163	0.9813758	0.8819807	0.48548204	0.87524676	0.7864224	0.95483136	0.7858305	0.91049325	0.9780274	0.98546606	0.95419085	0.8668517	0.9089261	0.9351898	0.54234105	0.63520694	0.65910846	0.9621973	0.75898874	0.95758677	0.68566567	0.808733	0.6467989	0.90458226	0.93312114	0.9090311	0.94518954	0.79559386	0.796159	0.89746857	0.9328258	0.92564046	0.9596723	0.888538	0.9134666	0.8959411	0.87437814	0.9661789	0.9521975	0.98595613	0.9836595	0.9266722	0.8511757	0.24492705	0.9355415	0.9477612	0.939659	0.7889892	0.8820282	0.8936659	0.9142493	0.97891474	0.9093712	0.69083035	0.9727798	0.9113372	0.9729016	0.8214158	0.96241003	0.92713064	0.97831225	0.88771904	0.7984589	0.9524676	0.880269	0.9683093	0.9306896	0.85872537	0.94239485	0.8994174	0.6514502	0.94442296	0.8181473	0.76358986	0.9876491	0.9503838	0.85067505	0.9487753	0.9428404	0.8949367	0.9005003	0.47692657	0.90117735	0.7598655	0.9673765	0.8707542	0.97042125	0.7305693	0.912421	0.16795969	0.9660352	0.9301962	0.9371946	0.882854	0.90030456	0.85753906	0.6815476	0.9686011	0.9090549	0.80964947	0.8790693	0.6802821	0.7484466	0.9080484	0.92097414	0.95042	0.92983717	0.9548185	0.96280944	0.9647986	0.9348468	0.9197843	0.780984	0.8689317	0.98197865	0.84660983	0.90973467	0.7238401	0.95664835	0.937714	0.962935	0.871926	0.8964795	0.89487875	0.9068213	0.80314887	0.66036224	0.8343159	0.9474125	0.941764	0.88286334	0.88488877	0.8027266	0.9238532	0.8183781	0.91737866	0.9398543	0.9489583	0.96328175	0.8955693	0.5744615	0.88622683	0.85275024	0.9264048	0.7413665	0.5661957	0.8493993	0.98377186	0.9240843	0.8060721	0.9078225	0.80732346	0.9390483	0.90878576	0.8746438	0.91915	0.86704874	0.91482985	0.9607551	0.96599597	0.9579013	0.96022165	0.75976694	0.89485806	0.87230515	0.9530098	0.9389361	0.912223	0.53750825	0.9397242	0.9247008	0.5079001	0.6678436	0.49032295	0.18291235	0.8542336	0.8684797	0.9627345	0.8995179	0.73483247	0.89770484	0.898936	0.82025003	0.94127566	0.9052509	0.9595979	0.75691766	0.46005797	0.35028547	0.8486328
100/num	0.89441085	0.6039485	0.38377947	0.0	0.9521352	0.6586853	0.67836016	0.47498775	0.5107771	0.439322	0.49685192	0.73878175	0.8001616	0.9257065	0.975307	0.8726509	0.6126617	0.96881974	0.9438004	0.9755784	0.60300577	0.7158337	0.7902938	0.6805335	0.8309861	0.7273186	0.9426249	0.71160734	0.6711353	0.8521983	0.6922671	0.65384936	0.77456564	0.73930895	0.75475323	0.71839094	0.86699307	0.8801648	0.8309468	0.73890764	0.8781869	0.958263	0.9487608	0.85562897	0.8784964	0.9698602	0.88552374	0.8579831	0.7571074	0.8657166	0.93934387	0.92204726	0.79410994	0.97808087	0.74384284	0.9356139	0.92374027	0.8934298	0.7381822	0.6136276	0.97583485	0.9748821	0.94054896	0.96552587	0.8228053	0.7338851	0.87682605	0.9629448	0.9755868	0.80388206	0.9585171	0.9165275	0.77621984	0.80902815	0.9374715	0.6363238	0.7342992	0.9741025	0.94601935	0.8198367	0.7942287	0.80816835	0.8765003	0.8776748	0.6664577	0.9657723	0.51560473	0.5868442	0.8662879	0.96858543	0.7092802	0.83531284	0.8671529	0.87623936	0.6106757	0.947538	0.8863204	0.7821969	0.8555061	0.85863423	0.9013593	0.7659744	0.9511295	0.8660936	0.84286046	0.93963945	0.9412799	0.62707573	0.8728076	0.8860725	0.8806835	0.97915494	0.92940176	0.8484156	0.8704021	0.9743659	0.9281042	0.9328129	0.8846097	0.9494938	0.9503428	0.92793274	0.8054589	0.9074906	0.9144081	0.9728106	0.93196696	0.864074	0.9127307	0.88133156	0.77979696	0.86146253	0.8771324	0.9576797	0.7312848	0.94474053	0.65957767	0.93414575	0.8724725	0.94574434	0.9424098	0.5702353	0.9464892	0.8494499	0.8747928	0.8820083	0.9507698	0.8905326	0.9730578	0.7669719	0.9008998	0.9089202	0.9449896	0.8377157	0.8969077	0.85051894	0.8548844	0.94967896	0.9147154	0.66934794	0.8809505	0.86118877	0.47636247	0.9002269	0.8783616	0.9219467	0.89336324	0.9064837	0.8741427	0.9372674	0.9628772	0.9624979	0.9237931	0.9763301	0.8496349	0.74819267	0.82947934	0.90314287	0.91091645	0.9435475	0.9501481	0.8588421	0.85256064	0.7027375	0.9454169	0.47412443	0.9314249	0.96966696	0.90044063	0.9592433	0.9510926	0.84758735	0.8649093	0.9065457	0.97374976	0.92186195	0.8682077	0.96535057	0.94811326	0.82928073	0.87459564	0.89961094	0.9557152	0.8408842	0.6034703	0.88867986	0.8191684	0.96113366	0.60278773	0.9507376	0.9781727	0.9754006	0.94112396	0.9232927	0.8490633	0.8503032	0.65001595	0.76932687	0.62570894	0.96305734	0.72384316	0.8863869	0.6629947	0.8767739	0.53821385	0.9193627	0.96478343	0.9177935	0.9491469	0.9248115	0.63093483	0.9502644	0.92482036	0.94832975	0.95393384	0.87076086	0.9537206	0.93644834	0.9042275	0.95482063	0.9173862	0.97863495	0.92091703	0.93774265	0.88666195	0.26086104	0.9133726	0.9618405	0.9401034	0.81698906	0.8594835	0.90549	0.951692	0.9766856	0.9615811	0.64580923	0.9653595	0.8873989	0.9644013	0.8275591	0.96734643	0.88358784	0.96701866	0.9003963	0.8724316	0.8871469	0.93521076	0.9873537	0.9566951	0.88207704	0.97153187	0.93171054	0.7755907	0.95128196	0.8755661	0.8702841	0.9858302	0.9658631	0.8981442	0.9420343	0.95049685	0.9455663	0.9265794	0.51452315	0.9295755	0.7504483	0.9557158	0.7614842	0.9550187	0.67564076	0.9315634	0.42455482	0.9360838	0.8972445	0.91958016	0.84625375	0.89256424	0.8129042	0.6648681	0.9696823	0.88964206	0.8533328	0.8115217	0.61913246	0.7279944	0.92301536	0.93368053	0.96031755	0.9518278	0.9772628	0.8251209	0.9742194	0.95745146	0.9349882	0.87329483	0.88204926	0.94568634	0.8310632	0.9619758	0.86108977	0.9180126	0.9403775	0.9734212	0.8962767	0.9000739	0.79374784	0.8132379	0.76818013	0.68539715	0.86330503	0.96716166	0.9771039	0.841733	0.8889022	0.61915576	0.9255261	0.8683841	0.9366535	0.93314976	0.8977504	0.9681137	0.90678835	0.6759224	0.84631485	0.7947805	0.97437376	0.73066366	0.632136	0.8791413	0.95919865	0.9432941	0.8444573	0.947137	0.8213826	0.95419294	0.88490105	0.8365974	0.9070259	0.8890111	0.8731043	0.8422394	0.91780704	0.9093222	0.8766843	0.7927186	0.91702855	0.8763768	0.9689756	0.9439928	0.9437726	0.5967163	0.97188145	0.89809793	0.593023	0.6418031	0.6282168	0.39205682	0.8440031	0.89976	0.96502584	0.8542847	0.79503536	0.92708486	0.89025235	0.8354567	0.9435622	0.8802588	0.9342462	0.7755181	0.68976945	0.6550027	0.823729
