	1901/noun	1976/noun	2003/noun	Celsius/noun	Cup/noun	Europa/noun	Genkse/adj	Venetiaans/adj	aan/adj	aandeelhouder/noun	aardappel/noun	abnormaal/adj	achteren/adv	adem/noun	adem_in/verb	al/adv	album/noun	alles/noun	altijd/adv	aluminium_folie/noun	alweer/adv	ander/adj	andijvie/noun	arm/noun	as/noun	atmosfeer/noun	auto/noun	auto_verzekering/noun	avondeten/noun	baad/verb	bad/noun	bak/verb	bedreigd/adj	beetje/noun	behandel/verb	behoorlijk/adj	beker/noun	bel/noun	beleef/verb	beleg/verb	beloof/verb	ben/verb	benzine/noun	berg_top/noun	beschuldigd/adj	binnen/adv	binnen_plein/noun	blad/noun	blijf/verb	blijf_af/verb	bloem/noun	bloot/adj	blus/verb	bord/noun	boter/noun	braad/verb	braadpan/noun	brand_DIM/noun	brandend/adj	brij/noun	brok/noun	bron/noun	bruin/adj	brutaliteit/noun	buis/noun	buiten/adv	centi_meter/noun	chocolademelk/noun	circa/adv	coalitie/noun	coalitiepartner/noun	crash/noun	daar/adv	daarna/adv	dag/noun	dan/adv	debat/noun	dicht/adj	diep/adj	diepte/noun	dik/adj	doel/noun	doorboor/verb	dossier/noun	draai/verb	draai_heen/verb	dreig/verb	drift/noun	drink/verb	droog/adj	drukkend/adj	druppel/noun	echt/adj	eerstvolgend/adj	eet/verb	ei/noun	eikel/noun	en/adj	ene/adj	erg/adj	estafette/noun	evacueer/verb	even/adj	even/adv	fiscus/noun	flauw/adj	fruit/verb	full_cd/noun	fusie_ploeg/noun	ga_in/verb	gans/adj	gas/noun	gedeeltelijk/adj	gedij/verb	geef_door/verb	gemeenteraad_verkiezing/noun	genoeg/adv	geschiedenis/noun	gesteente/noun	getoond/adj	gezocht/adj	giet/verb	giftig/adj	glas/noun	gloeiend/adj	gordijn/noun	goudbruin/adj	graad/noun	gras/noun	grill/noun	grond/noun	hang/verb	hang_ijzer/noun	hap/noun	heet/adj	heet/verb	helder/adj	herfst/noun	hier/adv	hoe/adj	ijzer/noun	ijzeren/adj	in/verb	inbreuk/noun	juli/noun	kachel/noun	kant/adj	karakteristiek/noun	kastanje/noun	kern/noun	kil/adj	klein/adj	klimaat/noun	knoflook/noun	koekepan/noun	koel/adj	koffie/noun	kom/noun	kom_vrij/verb	kondig_aan/verb	koningshuis/noun	kook/adj	kook_pot/noun	kool/noun	kop/noun	koud/adj	kreet/noun	kuip/noun	kus/noun	kus/verb	kwartier/noun	kwestie/noun	laag/noun	laat/verb	lamsvlees/noun	lang/adj	latin/noun	leg/verb	leiding/noun	lepel/noun	lichaam/noun	licht/adj	lief/adj	liter/noun	loop/noun	loop_op/verb	love/noun	lucht/noun	lucratief/adj	maal/noun	malaria/noun	mals/adj	marathon/noun	mat_DIM/noun	matig/adj	meermaals/adv	melk/noun	mes/noun	middag/noun	middaguur/noun	min/adj	mineraalwater/noun	minuut/noun	mix/noun	moment/noun	mompel/verb	mors/verb	motor/noun	naad/noun	naald/noun	nacht/noun	nek/noun	net/adj	niet/adv	nieuw_feit/noun	nog/adv	ochtendgloren/noun	olie/noun	olijfolie/noun	om/adj	omstandigheid/noun	onderhandeling/noun	onderwerp/noun	ontleen/verb	ontzettend/adj	ooit/adv	oorlog/noun	opnieuw/adv	oppervlakte/noun	opzettelijk/adj	oven/noun	overgoten/adj	overig/adj	pan/noun	pap/noun	passage/noun	pasta/noun	patat/noun	patrouilleer/verb	peper/noun	pers/verb	plaag/noun	plaat/noun	politiek/adj	porie/noun	portie/noun	proeve_rij/noun	prothese/noun	regen/noun	rem/noun	ren/verb	resistent/adj	ring/noun	roer/noun	ronduit/adv	rood/adj	rook/noun	room/noun	rooster/verb	rust/verb	saai/adj	saffraan/noun	schaal/noun	schenk_in/verb	schoon/adj	schuif/verb	schuif_door/verb	schuif_uit/verb	sector/noun	seks/noun	slaaf/noun	slik/verb	slot/noun	slotminuut/noun	slurp/verb	smeed/verb	smelt/adj	snackbar/noun	snel/adj	soap/noun	soep/noun	sojasaus/noun	soms/adv	speel_af/verb	spleet/noun	spoel_af/verb	spoel_door/verb	spotje/noun	spuw/verb	sta/verb	stand/noun	stand_DIM/noun	start_schot/noun	steeds/adv	steek/verb	stilaan/adv	stook/verb	stoom/adj	stoom/noun	stoot_DIM/noun	strand/noun	streven/noun	strijkijzer/noun	tafel/noun	te/adv	team_manager/noun	technologie_sector/noun	teruggave/noun	thee/noun	toegepast/adj	toevoer/noun	tomaat/noun	traan/noun	trek/noun	trend/noun	ui/noun	uitdrukking/noun	uitzonderlijk/adj	vaak/adj	vakantie/noun	vakbond/noun	verbrand/verb	verbranding/noun	verdeler/noun	verkleumd/adj	verlangen/noun	verpleegster/noun	vers/adj	vers/noun	verscheiden/adj	verschrikkelijk/adj	verschrompel/verb	verslag/noun	vervlieg/verb	verwarm/verb	verwarmd/adj	vet/noun	vinger/noun	vis/noun	vlam/adj	vlees/noun	vlek/noun	vluchteling/noun	vochtig/adj	voeg_toe/verb	voel/verb	voel_aan/verb	voet/noun	vol/adj	volgorde/noun	vonk/noun	voorafgaand/adj	voorbij/adj	voorjaar/noun	voorspel/verb	voortijdig/adj	voorwerp/noun	vorm/verb	vouw/verb	vuur/noun	wacht/verb	warm/adj	warmte/noun	wat/adv	water/noun	water_plas/noun	ween/verb	weer/adv	weer/noun	wek_op/verb	wel/adv	wellicht/adv	wend_aan/verb	werk_af/verb	wind/noun	winderig/adj	winter/noun	woensdag_middag/noun	woestijn/noun	wonder/noun	word/verb	zacht/adj	zakelijkheid/noun	zeer/adv	zelfs/adv	zet/verb	zit/verb	zo/adj	zo/adv	zomer/noun	zomer_dag/noun	zomermaand/noun	zomers/adj	zon/noun	zonovergoten/adj	zout/noun	zwaar/adj	zweet/verb	zwembad/noun	°/noun
1901/noun	0.0	0.84438455	0.87651175	0.9336302	0.9094397	0.9246785	0.9776895	0.92675436	0.93650866	0.9754342	0.96953076	0.97788763	0.9863844	0.97803354	0.971202	0.8039205	0.94532144	0.9857141	0.9874459	0.9897375	0.938542	0.9993163	0.9998992	0.97655183	0.9694796	0.98839325	0.9694984	0.97943556	0.93292516	0.9633711	0.9615656	0.9876256	0.9729879	0.99445736	0.95294243	0.9777819	0.9459327	0.9732997	0.9082822	0.91285014	0.9639104	0.9659966	0.9891184	0.97315913	0.9360505	0.98265976	0.97758216	0.94299304	0.98841053	0.9795397	0.9867891	0.967168	0.9559721	0.98894334	0.9515341	0.98276263	0.98801774	0.9615711	0.9509463	1.0	0.96561396	0.931755	0.99026823	0.9610964	0.9717815	0.97710294	0.96229815	0.9864598	0.9503332	0.97440815	0.99731284	0.9251435	0.9491123	0.96379006	0.92376614	0.9990027	0.96467924	0.96213406	0.98198766	0.97268724	0.98176265	0.9575873	0.9535221	0.99090004	0.9587474	0.9999173	0.97419673	0.95476836	0.95477617	0.9720339	0.982295	0.98094624	0.9885212	0.8873062	0.95810467	0.9951749	0.9318799	0.96458894	0.9628208	0.9779696	0.93662304	0.97458994	0.9717596	0.91082084	0.9832388	0.9612525	0.9822106	0.9628339	0.9396347	0.91855	0.95893484	0.95522964	0.9721301	0.9928086	0.9757047	0.9366193	0.9902746	0.8925586	0.9746576	0.93619376	0.9385464	0.9698049	0.9818736	0.97892535	0.9732552	0.94407934	0.9893614	0.9279433	0.9596559	0.9860399	0.9451557	0.94918036	0.97518903	0.97741026	0.9681802	0.92378044	0.95182633	0.8475078	0.961978	0.9968971	0.96766245	0.91692984	0.9554654	0.9801222	0.70269156	0.99502903	0.9998832	0.95218104	0.9833168	0.98716164	0.9738178	0.97574437	0.97179973	0.99910593	0.9935483	0.9720944	0.96850795	0.97040653	0.95100343	0.9493066	0.94581234	0.96897733	0.98662865	0.95406336	0.9675869	0.92940444	0.95468414	0.99916345	0.94778275	0.98473644	0.9800538	0.983789	0.9583831	0.98344874	0.95984286	0.95255065	0.97769624	0.96571577	0.94239944	0.99028057	0.971009	0.98334885	0.9798528	0.9816952	0.9894495	0.97236156	0.98005044	0.952818	0.9906799	0.93969977	0.97550756	0.99259984	0.88787574	0.98631555	0.980015	0.9623174	0.97771245	0.97590464	0.94721675	0.9823669	0.9835731	0.9813629	0.95067847	0.97758657	0.985693	0.97246265	0.9970143	0.9667767	0.9744689	0.98176515	0.84063417	0.990158	0.969432	0.99833935	0.964531	0.9884198	0.90880346	0.966053	0.99757445	0.9824983	0.98226935	0.9866079	0.9574796	0.9735694	0.9620788	0.9551299	0.9137136	0.96160907	0.9677934	0.9603076	0.9803719	0.9921985	0.97187823	0.9734001	0.95418996	0.9816446	0.99302673	0.95063454	0.9302993	0.99654466	0.9928748	0.9685528	0.9713084	0.9851948	0.9973693	0.9831836	0.94513255	0.9955327	0.9592515	0.9936605	0.9883902	0.9979035	0.97384256	0.94059265	0.949482	0.96495855	0.9563577	0.97915107	0.99474525	0.9788777	0.962575	0.9812826	0.95370287	0.9678788	0.971617	0.98391384	0.9877047	0.97623026	0.98181003	0.98705184	0.9559389	0.98495	0.9730617	0.9842512	0.9886859	0.9423183	0.9464887	0.9898129	0.99404424	0.92375124	0.964966	0.97094846	0.9902713	0.8565583	0.9783992	0.9877137	0.96086204	0.98317856	0.9867409	0.9454166	0.9644986	0.9709013	0.84698206	0.98796076	0.9490254	0.96689546	0.97744703	0.96222526	0.9506101	0.98763156	0.9376115	0.97095346	0.96997434	0.9872423	0.99887013	0.96830416	0.98935235	0.99270934	0.96209985	0.9273168	0.97073036	0.99470294	0.9677233	0.9851961	0.9670802	0.99149966	0.9337206	0.95471966	0.99421316	0.9687404	0.988398	0.95707154	0.96257436	0.981153	0.9664857	0.96530086	0.9389039	0.99623376	0.9308199	0.9671265	0.9687336	0.96771413	0.93111897	0.97815853	0.97043324	0.9585763	0.9677525	0.98768723	0.9789808	0.9847197	0.98626286	0.9558457	0.9669236	0.99010324	0.9867876	0.9938587	0.99230003	0.97016	0.9542492	0.99708754	0.93698037	0.95776576	0.9847678	0.88170373	0.9558108	0.96262723	0.9759217	0.94476926	0.9662981	0.9461596	0.98143256	0.95072746	0.95580566	0.99563396	0.9668227	0.9920282	0.94076276	0.99216604	0.9753567	0.9619719	0.99522394	0.98685193	0.9329462	0.9173733	0.97740084	0.97834665	0.90018165	0.91050696	0.96724015	0.9373509	0.69181186	0.953873	0.999816	0.9840672	0.97871983	0.9576812	0.9932023	0.9929482	0.9989379	0.84952116	0.9017133	0.94984984	0.9795477	0.93059546	0.95885307	0.9941192	0.9708552	0.9900001	0.916066	0.9656109
1976/noun	0.84438455	0.0	0.85612774	0.96315426	0.7752328	0.78348583	0.95187277	0.93139124	0.93099016	0.95994264	0.98036593	0.96026313	0.964166	0.96150726	0.95720524	0.7871431	0.7960282	0.9644622	0.9421873	0.9746352	0.8904674	0.95600194	0.9996494	0.93959016	0.9237626	0.9409148	0.9332731	0.9852972	0.96054995	0.9442998	0.9297265	0.9754004	0.9119389	0.96666884	0.94325036	0.95290416	0.90774417	0.91225636	0.870557	0.96090436	0.93639547	0.9427803	0.9661373	0.9550314	0.9365708	0.9381739	0.985703	0.92410904	0.97073716	0.98603445	0.9318315	0.95839584	0.9695491	0.9392629	0.96821564	0.9951005	0.9889603	0.9726483	0.9569065	0.96953154	0.966758	0.92216754	0.95925117	0.95010436	0.92197955	0.95431185	0.9191707	0.9906774	0.9028579	0.954431	0.96871173	0.88387847	0.9323536	0.9107466	0.9307068	0.9969655	0.9526012	0.95654833	0.93696713	0.9588924	0.9329883	0.95958143	0.9797572	0.94581634	0.91083133	0.98697	0.94441074	0.95061386	0.92517865	0.9617262	0.9566247	0.96849704	0.96121264	0.90790004	0.89557314	0.9612948	0.97176594	0.9612796	0.9405962	0.9534015	0.9400911	0.92349136	0.963935	0.9147469	0.9569267	0.9433074	0.9892172	0.9340942	0.9618731	0.9348401	0.97880924	0.94588035	0.94993716	0.9710754	0.9387255	0.906979	0.9547007	0.83272946	0.98499477	0.9445434	0.938099	0.9454046	0.9695486	0.95747733	0.98727965	0.9768933	0.9928266	0.9183027	0.95085967	0.97016907	0.94902104	0.9130696	0.93798155	0.9418826	0.92599297	0.8588351	0.9482348	0.82233393	0.93822235	0.97641456	0.96857196	0.89836836	0.86688465	0.9712202	0.7287574	0.971908	0.993119	0.9716328	0.9847612	0.96704125	0.9110618	0.9596356	0.9704737	0.99683523	0.98480856	0.92815214	0.9488714	0.97215915	0.9000304	0.8992622	0.9198626	0.98000723	0.94699746	0.9702314	0.9446267	0.9226913	0.9759063	0.98638594	0.956944	0.9461005	0.96194327	0.94622767	0.95618176	0.93704456	0.98522955	0.9606518	0.95020807	0.92753744	0.879435	0.9805399	0.91793925	0.95344615	0.947286	0.9298694	0.95151806	0.91489094	0.92346644	0.9421875	0.9522335	0.8751415	0.9559584	0.92361844	0.8510224	0.96768826	0.90406734	0.9212902	0.97173715	0.94892955	0.94936246	0.9722878	0.94197285	0.9822303	0.8812759	0.9423715	0.96461266	0.95739394	0.98179907	0.94062173	0.9532815	0.9664641	0.8701428	0.93615407	0.8982863	0.9969354	0.9900918	0.9614081	0.94588375	0.92858285	0.98604727	0.9531559	0.95659304	0.97204775	0.9216142	0.93768114	0.9474614	0.88132757	0.8246578	0.9243099	0.93752474	0.95126134	0.96934277	0.96930426	0.9464751	0.9411707	0.96648014	0.9332106	0.9756375	0.98001724	0.94108135	0.9769552	0.94564	0.94004685	0.8333875	0.9315506	0.9978287	0.9678277	0.9532366	0.97119373	0.9680911	0.95516086	0.9385145	0.9944849	0.9418579	0.88681847	0.957453	0.9301948	0.9488237	0.95808655	0.9936091	0.96828705	0.9509149	0.97558	0.9443303	0.96339124	0.9509349	0.9698359	0.95244616	0.9909556	0.96262836	0.9316704	0.9532979	0.9566398	0.9253031	0.9815144	0.99246824	0.91807145	0.970873	0.94532245	0.9681917	0.9434781	0.95828795	0.9943583	0.9554148	0.8105842	0.98444855	0.9992185	0.964096	0.9592811	0.97988665	0.91148114	0.9224725	0.94618154	0.88422126	0.97424746	0.95088744	0.9530792	0.9397067	0.94126076	0.9584899	0.97884136	0.9468278	0.9635769	0.98150927	0.9472277	0.9828457	0.9702212	0.97094804	0.94218624	0.94196814	0.9288619	0.9795489	0.97152287	0.9284235	0.9372689	0.96156895	0.9705838	0.95729434	0.9203602	0.9679765	0.93164104	0.9630127	0.9412043	0.95970637	0.9713533	0.9651104	0.96225685	0.9176659	0.9717819	0.9491483	0.9079542	0.94323003	0.95784056	0.8757515	0.9690386	0.95185405	0.96718556	0.96744233	0.9324823	0.9649069	0.965032	0.9562014	0.9658164	0.9068465	0.9798102	0.9164419	0.9484307	0.97040373	0.9451233	0.9369198	0.95433754	0.9558634	0.9259504	0.92128825	0.79889125	0.9150413	0.94378185	0.93335205	0.9148727	0.9821652	0.9491704	0.9346266	0.93431306	0.9647378	0.9719808	0.9530608	0.99212646	0.9631875	0.94483626	0.93529004	0.976193	0.9814285	0.9523072	0.97916734	0.92147684	0.9437945	0.96817267	0.8703557	0.91873324	0.92967415	0.92432666	0.7821941	0.9645479	0.97600096	0.9534023	0.96248263	0.9538093	0.9647985	0.9550906	0.98630404	0.7622115	0.85288656	0.9484488	0.91900456	0.93717223	0.96315604	0.9602399	0.9304991	0.9568636	0.9241258	0.8178687
2003/noun	0.87651175	0.85612774	0.0	0.7962169	0.91349775	0.93948513	0.9215555	0.9426095	0.9027079	0.80643344	0.9024799	0.94331044	0.9555578	0.93880475	0.9749481	0.8116345	0.90274477	0.9269112	0.9254664	0.9538163	0.8662361	0.9551157	0.9805415	0.9319984	0.9250657	0.9133009	0.78058	0.9555564	0.9421712	0.95492303	0.92149186	0.9093748	0.9066653	0.9372553	0.827646	0.8881202	0.92398655	0.94149077	0.89033735	0.8420642	0.82589424	0.9564594	0.7953592	0.9347177	0.9365274	0.87793785	0.9599224	0.89865816	0.8723028	0.96672857	0.8672744	0.9558263	0.95946264	0.9296424	0.898991	0.96617573	0.9655152	0.96104145	0.94836694	0.9760869	0.9370647	0.8920834	0.9188398	0.9772096	0.89888775	0.9190359	0.6711055	0.96562725	0.5698588	0.91583306	0.95017457	0.9159028	0.89846003	0.87641776	0.71592814	0.93706626	0.9260694	0.8890518	0.91872466	0.853765	0.74072963	0.880637	0.98270416	0.7431386	0.85496455	0.9880131	0.86858255	0.96733105	0.8812859	0.9094908	0.9838945	0.94442564	0.96070796	0.8521416	0.9016315	0.8648057	0.9811461	0.9725379	0.91703486	0.93039674	0.90805686	0.8569257	0.9103056	0.84503466	0.8335433	0.9541357	0.9501939	0.9463574	0.96836805	0.8252676	0.93829846	0.87600875	0.8647019	0.9776025	0.9201786	0.87439394	0.8966536	0.899026	0.9709908	0.93495136	0.91903955	0.9315239	0.9206311	0.8957609	0.9842638	0.9523263	0.95286876	0.7197362	0.94035465	0.9630889	0.8185049	0.8827128	0.96282744	0.9319246	0.89936835	0.85975987	0.95955205	0.9152575	0.92141247	0.9492639	0.9608845	0.94742304	0.8460429	0.8945044	0.65048254	0.97174174	0.9607305	0.97127414	0.9725777	0.95627695	0.9663806	0.8740227	0.93153197	0.9451279	0.9852253	0.95523375	0.8803766	0.9195537	0.8288506	0.8094818	0.9571982	0.95578825	0.9721877	0.9153911	0.8681066	0.91101086	0.962701	0.9383237	0.9770536	0.9716042	0.9465025	0.9254663	0.94649297	0.9200513	0.97251016	0.77197343	0.9833202	0.8696302	0.88589615	0.9735753	0.9057523	0.7681439	0.90047264	0.5360898	0.93907434	0.548725	0.97096133	0.91232646	0.93975693	0.7606736	0.9254949	0.97244525	0.8963444	0.98048747	0.91205406	0.93299395	0.86057335	0.9326243	0.83742404	0.76883537	0.65944624	0.9169259	0.803032	0.92596644	0.89848673	0.9773762	0.95456845	0.777643	0.94534904	0.95236576	0.74703383	0.964622	0.8963962	0.9681733	0.9520412	0.75320524	0.94969076	0.75198376	0.915012	0.92464876	0.91062516	0.9039607	0.923701	0.9382588	0.9636962	0.892534	0.9317277	0.84650075	0.6784688	0.9157862	0.86217284	0.95999384	0.71639526	0.9479214	0.9864258	0.94115996	0.9482391	0.9619279	0.9545131	0.90570927	0.9065485	0.9636523	0.9185172	0.950736	0.97203016	0.9008205	0.92357254	0.95104307	0.910978	0.9560202	0.97156614	0.9742048	0.9063598	0.9318321	0.9168241	0.86660063	0.93874586	0.9095609	0.95334226	0.9530922	0.95896477	0.9415263	0.7782506	0.98559374	0.9240911	0.90010154	0.91005343	0.973345	0.7587226	0.93364483	0.9569348	0.8638258	0.83112323	0.9810989	0.95280516	0.94781196	0.99271786	0.9362887	0.89280427	0.9686701	0.9404416	0.9534426	0.9295927	0.91857505	0.99291295	0.98734957	0.95790863	0.954703	0.9706843	0.85460734	0.835303	0.95305115	0.8826969	0.9214213	0.750456	0.94302195	0.9783146	0.96060973	0.94284064	0.9503696	0.92098594	0.9119024	0.9811701	0.86221516	0.9537529	0.96199447	0.8906652	0.9042802	0.90998113	0.9639359	0.97222316	0.9080269	0.9472728	0.9038046	0.90028405	0.93047756	0.9693483	0.81460065	0.94880563	0.89178014	0.8620557	0.8783275	0.93531483	0.911431	0.961628	0.9566203	0.9317014	0.8317888	0.9536738	0.90685165	0.954134	0.86545795	0.90418863	0.97252417	0.9342418	0.93010443	0.8905672	0.9289999	0.8693446	0.9685792	0.8756855	0.9398096	0.768173	0.9853116	0.8784286	0.9393421	0.946361	0.8797736	0.8548713	0.89968115	0.98772645	0.9011899	0.832164	0.8388792	0.79946274	0.838164	0.88799846	0.8575162	0.97563505	0.92712075	0.8440005	0.88956636	0.9529706	0.9270977	0.82756454	0.9607847	0.9613303	0.924104	0.89824575	0.93841827	0.9611731	0.8685652	0.9267331	0.8084073	0.9269897	0.9882758	0.86668646	0.9066653	0.9257632	0.9353842	0.8663305	0.920524	0.99302804	0.8792168	0.75787485	0.8852534	0.90996945	0.9593755	0.97286314	0.81776756	0.95207006	0.88627714	0.93693733	0.9008056	0.96864176	0.8831896	0.86514693	0.9701824	0.8601017	0.8941291
Celsius/noun	0.9336302	0.96315426	0.7962169	0.0	0.9689643	0.9732176	0.9246104	0.97593176	0.98196214	0.93059933	0.8044699	0.95719546	0.9589072	0.9828414	0.991402	0.9025132	0.9610044	0.9889924	0.980576	0.894485	0.97302365	0.9897996	0.9263576	0.9821561	0.9613793	0.94590366	0.91644484	0.9716374	0.9644232	0.97855765	0.9657591	0.8566252	0.9594219	0.9961037	0.93985116	0.96926916	0.9879624	0.98599166	0.9743466	0.9475585	0.9603642	0.97386014	0.80915964	0.934162	0.95780087	0.9609614	0.94213116	0.97448707	0.9722489	0.9906642	0.8795435	0.96732026	0.98220503	0.9360877	0.7784739	0.85818005	0.9669395	0.9919747	0.95504665	0.97322834	0.95417744	0.9546894	0.9212121	0.9847361	0.94408447	0.9809924	0.623346	0.94918597	0.65823054	0.9775108	0.9924745	0.9355118	0.96301126	0.9656969	0.8306719	0.96751654	0.98335844	0.9631595	0.94353753	0.7286051	0.8122363	0.9778575	0.9831384	0.8967756	0.92262036	0.99474806	0.955804	0.97493243	0.95876795	0.9218713	0.98221254	0.96810585	0.99468005	0.9778447	0.9681919	0.8987487	0.97682405	0.9673547	0.9790927	0.97769976	0.92763495	0.8271624	0.9781271	0.96951926	0.9037518	0.97042423	0.92062443	0.95646286	0.9820951	0.97502184	0.9672441	0.9101265	0.9691085	0.94939995	0.9753116	0.965013	0.9853721	0.9706911	0.9147207	0.9423204	0.95076156	0.965633	0.940353	0.9648603	0.9887306	0.9950301	0.8601935	0.40523267	0.9642745	0.93434525	0.9250808	0.9562229	0.990231	0.97053266	0.9046089	0.97685957	0.9830938	0.9440523	0.9689578	0.9902966	0.93687904	0.96250093	0.9175385	0.9280864	0.8866711	0.96719545	0.9405827	0.95735145	0.94177747	0.9932968	0.98764473	0.9265004	0.95061064	0.8561802	0.9124526	0.9696641	0.9468254	0.91862035	0.905416	0.9538036	0.96797246	0.8760451	0.9520168	0.83633703	0.9585156	0.91032434	0.98394614	0.9190674	0.9891997	0.9733951	0.9760564	0.99188536	0.96864396	0.99041665	0.9381972	0.8089319	0.9826989	0.9523856	0.95632106	0.91445553	0.954134	0.8407122	0.9796742	0.63174665	0.9533959	0.69603384	0.97343194	0.9649056	0.9850998	0.87642187	0.9199801	0.95684314	0.9327544	0.9885917	0.91104066	0.98756045	0.82056546	0.9864568	0.8622718	0.80051064	0.7890179	0.9118001	0.8048602	0.98706084	0.96866274	0.9882653	0.99360335	0.85698116	0.9285794	0.9593454	0.88927704	0.9954244	0.9469412	0.996353	0.96828246	0.89535725	0.9562755	0.8553023	0.83191717	0.96368396	0.987212	0.9856366	0.97970426	0.98054177	0.9677271	0.9804165	0.9837157	0.9778388	0.71363467	0.957894	0.747049	0.9918374	0.7968869	0.9524352	0.9744191	0.9657202	0.91174984	0.96133447	0.966161	0.8000631	0.92589396	0.9750257	0.9668237	0.99128824	0.8661788	0.91346806	0.9576651	0.96817017	0.906509	0.97498083	0.99306935	0.97336894	0.95388263	0.9849394	0.9612467	0.93413186	0.95768994	0.8759049	0.84636843	0.97279537	0.98081505	0.91349864	0.90029734	0.9757309	0.94817054	0.9789305	0.96144867	0.9413761	0.92037493	0.9824426	0.9806229	0.9473591	0.93184	0.9983143	0.96193343	0.991153	0.94646776	0.9613725	0.9547036	0.9846325	0.9473859	0.86802983	0.97658765	0.97103506	0.9607155	0.9153398	0.9728322	0.9464832	0.96464723	0.9681149	0.922561	0.928226	0.9726824	0.9734422	0.9010353	0.98700464	0.9494211	0.9872219	0.9564014	0.99604833	0.9607758	0.9654292	0.9659684	0.93308026	0.98547804	0.9693401	0.9430451	0.90509623	0.9581039	0.97338927	0.97343683	0.8075334	0.98726135	0.9614136	0.958452	0.8003881	0.9909232	0.9262093	0.98331535	0.95445085	0.9686204	0.8944611	0.9523171	0.9721307	0.9506842	0.9961756	0.93764603	0.8408156	0.94230103	0.9754491	0.980479	0.87907207	0.97892636	0.9851404	0.76580626	0.90400493	0.8965942	0.98771614	0.90563816	0.9797614	0.9376666	0.93867946	0.8434885	0.9659043	0.92886364	0.9721317	0.99033177	0.9539006	0.9616251	0.9515475	0.9864483	0.9579088	0.96826285	0.95222646	0.9104982	0.91876763	0.8750856	0.9736456	0.96126413	0.97430956	0.979967	0.8961979	0.95428777	0.99425066	0.9038017	0.9385897	0.9565972	0.9782513	0.9549375	0.9624981	0.97339785	0.9508417	0.97334373	0.9471698	0.9057151	0.9276892	0.9499237	0.96578187	0.9293028	0.9807557	0.9697656	0.924215	0.99790215	0.98003733	0.886479	0.9914084	0.973358	0.9912155	0.99945426	0.9364132	0.95502496	0.91856617	0.9461545	0.9186995	0.9832072	0.8533082	0.94671535	0.95944947	0.9505731	0.68069077
