	'99/noun	1/noun	1/num	10/num	100.000/num	12/noun	12/num	125/num	145/num	18-jarige/adj	18/noun	19/noun	1950/noun	2/num	20/noun	20/num	2000/noun	2002/noun	2004/noun	21/noun	27/noun	3/noun	30/noun	31/noun	35-jarige/adj	45/num	50/num	8000/num	9/noun	Barcelona/name	Belgisch/adj	België/name	Bon/name	Egypte/name	Europese/name	Golden/name	HSBC/name	Habibie/name	Italië/name	Ivorianen/noun	Kroaat/noun	Levi/name	Madonna/name	Malle/name	Merchtem/name	Nederland/name	Papon/name	Pool/name	Poperinge/name	Primo/name	Somaliër/noun	Totti/name	Unie/name	Vlaanderen/name	Zellik/name	aanbesteding/noun	aanbieding/noun	aanbod/noun	aanklacht/noun	aantal/noun	aanvaard/verb	aanvraag/noun	abonnement/noun	accoord/noun	acht/num	achter/prep	adres/noun	advies/noun	afgegeven/adj	afgekeurd/adj	algemeen/adj	alibi/noun	alle/det	alleen/adj	alleen/adv	alleszins/adv	als/comp	als/prep	alsnog/adv	alternatief/noun	altijd/adv	antwoord/verb	april/noun	arbeid_vergunning/noun	arbeider/noun	argument/noun	arriveer/verb	augustus/noun	beide/det	bekentenis/noun	beklaagd/adj	ben/verb	ben_uit/verb	bepaal/verb	beschik/verb	beschouw/verb	beslis/verb	bestemming/noun	bestuurder/noun	betaal_middel/noun	betaal_terug/verb	betwist/verb	bewijs/noun	bezit/noun	bezit/verb	bied_aan/verb	bijstandsgerechtigden/noun	biljet/noun	binnen/part	blijf/adj	blijf/verb	blijk/verb	bloed/noun	bod/noun	bon/noun	boord_document/noun	bouw_aanvraag/noun	breng_over/verb	breng_uit/verb	bromfiets/noun	buitenlander/noun	buitenlands/adj	congres/noun	controle/noun	conventie/noun	dag/noun	dagvaarding/noun	dan/adv	dat/comp	dat/noun	dat/pron	datum/noun	december/noun	deelnemer/noun	degelijk/adv	degradeer/verb	dele/adv	deze/det	die/det	die/pron	diploma/noun	dit/det	document/noun	doelpunt/noun	dokter/noun	donderdag_voormiddag/noun	door/adj	drie/num	duizenden/noun	dus/adv	dus/vg	duur/noun	echter/adv	een/det	eigenaar/noun	eind/noun	eind_uitslag/noun	elektronica_concern/noun	elk/det	en/prep	en/vg	enig/det	enkel/adj	enkel/adv	enquête/noun	er/adv	euro/noun	euthanasie/noun	evenmin/adv	eventueel/adj	excuus/noun	exploitatie_vergunning/noun	februari/noun	ga_terug/verb	gebruik/verb	gedurende/prep	geen/det	geld/verb	gemeente/noun	genoeg/adv	geschrapt/adj	gewoon/adj	gezien/adj	goal/noun	goedkeuring/noun	gouverneur/noun	gratis/adj	handtekening/noun	heb/verb	heel/adj	hen/pron	hier/adv	hiervoor/pp	honderdduizend/num	hoog_seizoen/noun	humanitair/adj	huur_contract/noun	huur_prijs/noun	huwelijk/noun	identiteitsbewijs/noun	iedereen/pron	immers/adv	inschrijving/noun	internationaal/adj	jaar/noun	januari/noun	juli/noun	juni/noun	juridisch/adj	kaart/noun	kan/verb	kan_binnen/verb	kanaal/noun	kandidatuur/noun	kerel/noun	keur_af/verb	kilo_gram/noun	klant/noun	kom_binnen/verb	kom_in/verb	kom_langs/verb	koop/verb	kost/verb	krediet_kaart/noun	krijg/verb	krijg_binnen/verb	laag/adj	land/noun	lands/det	lang/adj	leg_voor/verb	legende/noun	lever_op/verb	licentie/noun	lid_kaart/noun	locatie/noun	maand/noun	maandelijks/adj	maar/adv	maar/vg	maart/noun	mag/verb	mag_op/verb	maximum/adj	meer/adj	meer/adv	meest/adj	meestal/adv	mei/noun	mening/fixed	metro/noun	minstens/adv	moet/verb	moreel/adj	mythe/noun	na/prep	neem_af/verb	niet/adv	niettemin/adv	nodig/adj	nog/adv	normaal/adj	nummerplaat/noun	of/comp	of/vg	oktober/noun	om/comp	omdat/comp	onbeperkt/adj	ongeldig/adj	ontbreek/verb	ontsla/verb	onveranderlijk/adj	onverminderd/adj	ook/adv	opdat/comp	openbaar/adj	opkomst/noun	oppervlakkig/adj	oud/adj	oudejaar_avond/noun	over/prep	overal/adv	overdreven/adj	overeenkomst/noun	overigens/adv	overschrijd/verb	papier/noun	pas/adv	paspoort/noun	passagier/noun	patent/noun	pendel_bus/noun	periode/noun	personeel/noun	persoon/noun	plaats/comp	poging/noun	post_kantoor/noun	precies/adv	prevaleer/verb	principe/noun	proces-verbaal/noun	rede/noun	reden/noun	redeneer/verb	referendum/noun	regel/noun	reis_pas/noun	reiziger/noun	reservatie/noun	rij/verb	rij_rond/verb	rijbewijs/noun	roep_in/verb	roker/noun	scheidsrechter/noun	schrijf_in/verb	schrijf_uit/verb	schrijf_voor/verb	scoor/verb	september/noun	slechts/adv	sloop/verb	sluit_af/verb	sluit_in/verb	sofi_nummer/noun	software/noun	spaar_kaart/noun	speler/noun	sport_raad/noun	status/noun	statuut/noun	steeds/adv	stel_op/verb	stem/noun	stem_biljet/noun	strikt/adj	strip_kaart/noun	stuur/noun	tarief/noun	tart/verb	tel/verb	telkens/adv	ten/adv	termijn/noun	terug_reis/noun	ticket/noun	tijdens/prep	tik_aan/verb	toch/adv	toelating/noun	toestemming/noun	toon/verb	tot/comp	tot/prep	tot/vg	transparant/adj	treffer/noun	trein_kaart_DIM/noun	twaalf/num	twee/num	typering/noun	u/pron	uitgebracht/adj	uitkomst/noun	uitslag/noun	universeel/adj	uur/noun	vaderschap/noun	van/comp	vanaf/prep	vat_op/verb	verblijf_status/noun	verblijfsvergunning/noun	verdediging/noun	vergunning/noun	verkeer/noun	verklaar/verb	verklaring/noun	veronderstelling/noun	vers/noun	verticaal/adj	vertrek/noun	vervoer_bewijs/noun	verzamel/verb	verzekerd/adj	verzekering/noun	verzoek/noun	vier/num	vijandigheid/noun	vijf/num	visum/noun	vlieg/verb	voer_uit/verb	voldoende/adj	voldoende/det	volgens/prep	vonnis/noun	voor/prep	voorschot/noun	voorwaarde/noun	vracht_wagen/noun	waarde/noun	waarna/pp	wagen/noun	weinig/adj	wel/adj	wel/adv	wereld_voetbal_bond/noun	wereldwijd/adj	werk_dag/noun	werk_vergunning/noun	werknemer/noun	westers/adj	wet/noun	wettelijk/adj	wie/pron	wijs_uit/verb	wijze/noun	wil_beschikking/noun	word/verb	zak/noun	zal/verb	zaterdag/noun	ze/pron	zelfstandige/noun	zes/num	zij/pron	zolang/comp	zonder/prep	zopas/adv	één/num
'99/noun	0.0	0.31273764	0.6783272	0.56997144	0.88283443	0.33503258	0.6155896	0.8563894	0.8526707	0.91924095	0.3436193	0.31449997	0.30899733	0.75636566	0.29804075	0.6190993	0.22285044	0.26266873	0.31399983	0.29553503	0.2826532	0.27607262	0.30094874	0.31422305	0.8000274	0.8653744	0.88676536	0.87907255	0.30405444	0.8593147	0.8704097	0.7414905	0.8645961	0.79402614	0.8558162	0.8265839	0.96046364	0.8123829	0.88977945	0.8489977	0.82837754	0.9376291	0.82790947	0.8300278	0.80506116	0.9031991	0.8781779	0.9112058	0.5872417	0.9563207	0.838262	0.9583973	0.8951194	0.8600415	0.7727402	0.80432475	0.8809715	0.9399502	0.8745013	0.88214403	0.92786425	0.7074688	0.85409033	0.7177025	0.8612635	0.9622405	0.9439281	0.93128145	0.8223678	0.9050741	0.8163699	0.8699122	0.85855246	0.89064413	0.9285115	0.9398371	0.86587954	0.91906756	0.897156	0.94959307	0.95271605	0.9008974	0.3250786	0.79621947	0.9165092	0.9576021	0.6522233	0.36103106	0.9005911	0.91686416	0.7350235	0.9474185	0.9399395	0.8727853	0.87063	0.94596225	0.61735564	0.9249528	0.9015213	0.7703367	0.8402659	0.8041737	0.95167315	0.8356101	0.8270936	0.9249055	0.90343595	0.8444654	0.91368717	0.97483563	0.9458426	0.8842674	0.9656397	0.83305556	0.8433665	0.92337894	0.7817854	0.93547773	0.75662744	0.8954302	0.8409451	0.8369487	0.71601087	0.875042	0.8522048	0.7770168	0.84156543	0.9359968	0.9374807	0.89628464	0.78256	0.4615307	0.37242812	0.892489	0.9214713	0.8929495	0.9339281	0.8284373	0.8703269	0.86908305	0.9076273	0.7550459	0.8935587	0.9156517	0.9367727	0.7924745	0.972585	0.86923456	0.9183711	0.89622927	0.9572935	0.8595972	0.9227213	0.8650015	0.9399014	0.43760204	0.89032924	0.86502165	0.87986916	0.2308228	0.9069933	0.9360061	0.91183156	0.84716904	0.9075638	0.89275455	0.9089343	0.9152789	0.88007116	0.9041314	0.95116323	0.7203086	0.39355695	0.8115877	0.965502	0.8484685	0.8712785	0.8537923	0.910124	0.91701543	0.87245643	0.9167197	0.9070439	0.9616991	0.8376292	0.8694488	0.74720395	0.9229338	0.8418349	0.94424	0.9174954	0.9021749	0.87672234	0.8904696	0.69484174	0.95207214	0.6457855	0.9216901	0.8644278	0.92615235	0.93700165	0.85352844	0.5376491	0.9162893	0.6515461	0.38616508	0.3537689	0.32664526	0.92415303	0.85159355	0.895472	0.89456594	0.9317875	0.7661606	0.9365388	0.94485104	0.8681106	0.923944	0.8640346	0.8487574	0.79376954	0.9137437	0.9141425	0.9039773	0.8361551	0.8895455	0.9185916	0.89546555	0.9302638	0.92211646	0.7655641	0.9500669	0.9493643	0.75419474	0.8302801	0.83570826	0.64878774	0.8497008	0.96130925	0.9007157	0.34598494	0.87389576	0.78832936	0.8542824	0.88450694	0.9155695	0.9032616	0.9276252	0.35801727	0.94454086	0.952845	0.8849349	0.8409672	0.9549836	0.97692543	0.8139006	0.8693614	0.95135504	0.9462911	0.8894766	0.88585234	0.92404854	0.90646917	0.92237645	0.900249	0.3578449	0.91449	0.87881273	0.8201793	0.8628136	0.90279204	0.66329265	0.926434	0.8892987	0.91501373	0.94486225	0.9393917	0.9589302	0.95286673	0.95150024	0.7454437	0.89586395	0.95138526	0.9273789	0.764313	0.8624971	0.8958741	0.91324514	0.46618915	0.8814896	0.8917345	0.88563544	0.7858075	0.64160466	0.92350966	0.8943163	0.8662566	0.963402	0.8361695	0.7930607	0.93345773	0.9239617	0.84067833	0.9223647	0.9550575	0.9777811	0.738093	0.91550404	0.8585277	0.93648696	0.7777111	0.86135817	0.90496564	0.8899767	0.9112734	0.90497327	0.9282305	0.5662425	0.77861726	0.90003276	0.94826025	0.34097207	0.8795681	0.9217828	0.6672926	0.9260652	0.8571297	0.9488814	0.76777536	0.79357356	0.7659143	0.9358269	0.90157145	0.9140181	0.8736208	0.9508396	0.88758093	0.92261475	0.8536891	0.94821507	0.8405001	0.90058523	0.8520513	0.46049827	0.9416083	0.9238415	0.8211626	0.79875475	0.7358635	0.8849895	0.94631857	0.86882496	0.9013767	0.9149866	0.8930267	0.4037704	0.5084953	0.9563627	0.9625608	0.8333003	0.8655584	0.8631506	0.8839172	0.8187872	0.8540331	0.9760669	0.8734532	0.9459915	0.4539228	0.9292927	0.9196963	0.3529954	0.9683621	0.9222391	0.83437485	0.94385237	0.8207711	0.90238416	0.87830377	0.9588527	0.94452274	0.95748085	0.97211456	0.69255096	0.8819225	0.9022925	0.9450174	0.86667347	0.8669716	0.862543	0.97548985	0.84073913	0.84355205	0.82748336	0.7740282	0.9591236	0.92956215	0.9071295	0.5292748	0.8588912	0.8774898	0.8816285	0.91990554	0.9559935	0.8323004	0.92681754	0.95192134	0.9712632	0.9696425	0.79498315	0.88354737	0.5117903	0.86278284	0.83399296	0.96603966	0.849671	0.9134042	0.92281526	0.92702854	0.95949477	0.9447604	0.66406035	0.8683727	0.84040594	0.29423118	0.8904849	0.8892499	0.86311495	0.89692533	0.8570385	0.8565533	0.8618468	0.89260405
1/noun	0.31273764	0.0	0.5966034	0.47429967	0.8290699	0.21740991	0.5033847	0.80304724	0.81371653	0.92047083	0.2302891	0.215276	0.37822926	0.68896747	0.23076838	0.5195125	0.22389686	0.20237815	0.2126227	0.19753891	0.17612708	0.18392998	0.15392923	0.1536417	0.84288156	0.77682495	0.73456657	0.8219031	0.19977897	0.8362929	0.77071714	0.7444997	0.89236856	0.86163414	0.83245873	0.83685243	0.9510046	0.84639907	0.88692945	0.87056494	0.8698089	0.95061874	0.9164741	0.79911965	0.74554193	0.8310034	0.88621294	0.8647942	0.6148616	0.96237755	0.9137025	0.92563826	0.8237293	0.74036914	0.75786436	0.76743394	0.88972306	0.895346	0.9429931	0.8225663	0.8329981	0.6681129	0.7370479	0.7181059	0.8682746	0.97217643	0.7827562	0.90341645	0.8105549	0.92221093	0.79018867	0.929883	0.7921676	0.8550727	0.8865855	0.9118681	0.8600254	0.87494814	0.88830036	0.8966379	0.96343195	0.9073607	0.31112993	0.8345934	0.87052286	0.9272006	0.66895294	0.3373121	0.9122529	0.9447265	0.78502	0.9402306	0.9283439	0.794036	0.8213357	0.89858073	0.6036025	0.8521891	0.9221407	0.64165074	0.735601	0.8245614	0.9413339	0.83038104	0.8689912	0.80080235	0.8558229	0.697604	0.89510334	0.9535179	0.88223594	0.91187894	0.94423836	0.82593644	0.8256496	0.94314486	0.7627947	0.94667584	0.742068	0.9046233	0.8674699	0.8623799	0.7439074	0.86516225	0.81601804	0.74423164	0.87486595	0.9062635	0.9357213	0.8267053	0.73940927	0.3659547	0.3229971	0.8312354	0.91089696	0.90457845	0.95978594	0.8798712	0.8806377	0.86552656	0.87182474	0.71592593	0.84571683	0.8952616	0.94202685	0.80860186	0.9634516	0.8604368	0.8605035	0.86331517	0.8467445	0.8193346	0.8996916	0.8088808	0.84973204	0.27484268	0.89303565	0.8696029	0.7960547	0.22366047	0.8322016	0.91356885	0.86051106	0.8030406	0.91705793	0.90299714	0.717669	0.9278359	0.8861451	0.87773657	0.9709148	0.7606895	0.31076717	0.7862809	0.81134605	0.79156226	0.8571735	0.6826095	0.78954285	0.9598633	0.8695075	0.78286517	0.8178233	0.9432676	0.82613546	0.9263277	0.6074305	0.8591375	0.8906746	0.9484841	0.9148278	0.9340612	0.763721	0.902656	0.68779254	0.9132593	0.646086	0.7784339	0.85818285	0.84529316	0.8660111	0.82602406	0.5172416	0.8378654	0.6030085	0.23211461	0.28344333	0.29256797	0.8866981	0.8008316	0.82088864	0.82827485	0.93210423	0.75479114	0.9507883	0.9190103	0.85879076	0.85146093	0.85711545	0.74497265	0.78527164	0.8054583	0.77444476	0.8858342	0.81400365	0.84950244	0.81181645	0.8695886	0.9307109	0.91894585	0.76775753	0.9582267	0.9017433	0.8751927	0.76848817	0.79621094	0.63404673	0.79180795	0.9525694	0.9381202	0.32892597	0.7995838	0.7255891	0.8141406	0.8790131	0.84902656	0.90821743	0.8936971	0.3192041	0.94178605	0.880223	0.80111146	0.80504483	0.9417865	0.98705304	0.7764112	0.8362075	0.93610364	0.8976258	0.86942935	0.8462943	0.7926681	0.8860303	0.9226126	0.81786585	0.31289458	0.9033858	0.8449448	0.74439776	0.80912185	0.84815776	0.71390146	0.9416887	0.8538928	0.86373734	0.9215343	0.85670483	0.9555229	0.9680904	0.84897786	0.6664444	0.888265	0.873695	0.9302313	0.744982	0.8387862	0.7796867	0.8854922	0.42015606	0.8323637	0.78241086	0.8819566	0.7382723	0.5360479	0.88716584	0.82726026	0.88061225	0.9345298	0.72350335	0.78464013	0.94473165	0.7894597	0.85879153	0.91956425	0.92477965	0.96637416	0.74709475	0.87627625	0.8048031	0.7863865	0.7516426	0.8419019	0.8770121	0.8597393	0.9213322	0.81856143	0.9302184	0.42378187	0.77494985	0.8532064	0.938935	0.31694996	0.8338627	0.8936928	0.53262913	0.954649	0.78466153	0.9249667	0.7402376	0.92701834	0.76114446	0.87876564	0.8404078	0.9059982	0.87912977	0.95151937	0.90504026	0.86069953	0.6931781	0.97432095	0.64445996	0.9207992	0.77509665	0.46437103	0.878969	0.8199889	0.76979834	0.7218516	0.74248105	0.8765712	0.95268786	0.84318733	0.8815243	0.8887499	0.8769492	0.33833903	0.47515428	0.92295825	0.96452916	0.6885139	0.75311714	0.88109744	0.914097	0.7575793	0.8540776	0.9534126	0.8772802	0.9071468	0.46632695	0.92024195	0.93512493	0.18086684	0.90872455	0.9333596	0.82823426	0.9780789	0.8113172	0.8525765	0.9216149	0.9706816	0.9246236	0.952942	0.9535445	0.6649422	0.8202564	0.8727275	0.81680226	0.8116808	0.895512	0.8889265	0.96690255	0.816787	0.86722517	0.8382455	0.7753854	0.90108615	0.9440389	0.88664985	0.5774811	0.7471354	0.82229674	0.8294207	0.8982094	0.88471603	0.8807406	0.8986995	0.9356402	0.93602186	0.94480866	0.8460022	0.82105553	0.5105019	0.8392409	0.7752814	0.9747003	0.810426	0.79443777	0.85981596	0.94243413	0.9563093	0.9759573	0.617556	0.82269603	0.7601884	0.32554233	0.91945875	0.79684836	0.8318502	0.9028921	0.8871708	0.8590479	0.86584896	0.8848406
1/num	0.6783272	0.5966034	0.0	0.3375106	0.73264766	0.67035705	0.28365064	0.5726367	0.47209746	0.9110376	0.61753607	0.64594775	0.70956904	0.08437383	0.6336814	0.34078515	0.6564662	0.6439849	0.64841616	0.6319849	0.6464114	0.52782774	0.6665215	0.6675321	0.91122174	0.47249383	0.4657821	0.79055494	0.5964054	0.71127	0.8877399	0.9083691	0.7476009	0.92631304	0.9628233	0.8692064	0.96614903	0.9088934	0.81414235	0.9145382	0.9372166	0.9260578	0.9134166	0.7583963	0.6692091	0.9449449	0.9691949	0.85850227	0.48177135	0.97853094	0.91942894	0.7361431	0.9585284	0.89361805	0.6968212	0.90358514	0.8693297	0.8833772	0.9340739	0.88859975	0.91271025	0.87833685	0.8247479	0.91549224	0.80995846	0.9674109	0.92537135	0.9860702	0.9390277	0.83812135	0.9137995	0.9411421	0.8958678	0.9746533	0.95852566	0.9632844	0.9675498	0.95056736	0.9116717	0.9360933	0.9947634	0.9509846	0.67367196	0.97305954	0.8518781	0.9434944	0.8480884	0.6776142	0.9129585	0.97798663	0.89857227	0.97350204	0.9033639	0.9049887	0.928802	0.9528538	0.8121831	0.911322	0.9381633	0.82970524	0.8577368	0.88626355	0.94705105	0.9026192	0.9004202	0.9136995	0.8786765	0.6889119	0.9219509	0.9676613	0.9528192	0.9399206	0.9418063	0.81792504	0.8751995	0.9965221	0.9044912	0.87409806	0.851424	0.91773415	0.96143895	0.9544379	0.8427025	0.9469133	0.94786227	0.803929	0.9412347	0.96666455	0.9832429	0.8507825	0.9001585	0.75803334	0.6837137	0.71121264	0.9578635	0.9101167	0.9593527	0.9373253	0.942223	0.94162834	0.9605977	0.8967199	0.9351395	0.5536486	0.96941787	0.78022414	0.9869618	0.806419	0.9024125	0.9413362	0.92194027	0.9290497	0.96051675	0.9410392	0.9625611	0.79095274	0.9213449	0.8575619	0.85826445	0.67598784	0.8066577	0.9559314	0.952694	0.8665719	0.91073763	0.95319515	0.52650726	0.9579565	0.9392475	0.9284036	0.9725971	0.9142099	0.7103558	0.8867339	0.9681898	0.7892039	0.9785061	0.9033914	0.8809984	0.9779628	0.7973964	0.95314443	0.9442038	0.7283906	0.96653646	0.9655038	0.7713808	0.8978864	0.9663213	0.978234	0.96122634	0.9801745	0.9014403	0.80497336	0.7406261	0.94266164	0.88171804	0.8371367	0.93148714	0.9247745	0.97502667	0.92960715	0.69759774	0.9344634	0.6934581	0.6928015	0.6625747	0.6931991	0.95978206	0.7590362	0.9564722	0.89103997	0.9289546	0.8872524	0.9389729	0.82686996	0.39526093	0.9337108	0.93044806	0.72644687	0.8970163	0.90147364	0.6131406	0.9481234	0.9290761	0.86812663	0.7955996	0.92879295	0.95873755	0.95724684	0.9133315	0.9761931	0.8276068	0.9413776	0.88118476	0.9274875	0.7775098	0.7663923	0.9677947	0.95864016	0.68218946	0.92033637	0.8883574	0.66424316	0.82046306	0.9872467	0.94996697	0.9076292	0.6638659	0.95182097	0.9588179	0.65994173	0.96049887	0.942669	0.97493297	0.84318316	0.87699217	0.98605233	0.93290865	0.94628906	0.9483067	0.8708913	0.90084696	0.961433	0.8202812	0.6802272	0.97537106	0.9389565	0.91227645	0.87655467	0.93179065	0.87886083	0.9325409	0.93004394	0.98135227	0.95881915	0.9705901	0.8670486	0.9555032	0.8438763	0.8494243	0.9636702	0.95752215	0.89126366	0.88951147	0.9485955	0.75836873	0.90625584	0.7740632	0.92196256	0.7855271	0.9337575	0.88844746	0.7889632	0.962943	0.6554589	0.90365195	0.9298937	0.871207	0.83674157	0.9737493	0.9543467	0.8620153	0.96299267	0.95889515	0.97927946	0.86062175	0.94915414	0.869122	0.91343343	0.77553666	0.8866745	0.92112577	0.9107112	0.9477333	0.90825015	0.7949641	0.63356924	0.8755476	0.9552011	0.7751982	0.6937733	0.6958127	0.97743994	0.8476332	0.95033294	0.92134833	0.94437104	0.8240069	0.9002368	0.8542585	0.9809038	0.9484948	0.9813093	0.95298654	0.8668875	0.9353479	0.9649744	0.8802695	0.96119213	0.80782443	0.96548116	0.7137314	0.6430922	0.8235116	0.91715455	0.9263663	0.69585	0.8941746	0.827916	0.9698007	0.9704156	0.9580637	0.9705976	0.93028986	0.6014781	0.4506395	0.962315	0.85127664	0.8867117	0.81705356	0.83175135	0.93186533	0.7963107	0.8928789	0.97191215	0.7221134	0.9846686	0.6376256	0.9742872	0.93225676	0.63437206	0.9696082	0.977118	0.9519723	0.9391168	0.9155042	0.92980945	0.9221525	0.9943468	0.9121849	0.8803612	0.91442454	0.8310828	0.92910653	0.8956443	0.91000676	0.9268683	0.9676151	0.8255173	0.959459	0.78608245	0.9255966	0.89025235	0.9444854	0.93163323	0.9775585	0.9486906	0.81774646	0.9025278	0.83630586	0.9613228	0.8738228	0.84625155	0.85710084	0.89621687	0.9400096	0.99222565	0.97722304	0.91264284	0.8588391	0.6606085	0.96894366	0.86244804	0.9858527	0.93856514	0.92216146	0.9297523	0.96357083	0.97572064	0.9511796	0.85689014	0.84094024	0.91132224	0.60367304	0.980363	0.91496825	0.8269666	0.97210526	0.9718613	0.9599614	0.9076707	0.82476795
10/num	0.56997144	0.47429967	0.3375106	0.0	0.6496246	0.37296176	0.12403774	0.57875115	0.59387124	0.93872774	0.35146368	0.35062099	0.58511937	0.29563284	0.3373124	0.15958941	0.49842882	0.4859296	0.49639326	0.377576	0.45044094	0.37357616	0.46288592	0.474658	0.8900016	0.39537776	0.37095875	0.67958856	0.35362017	0.7979748	0.8827189	0.85436726	0.8076826	0.91599476	0.9591508	0.84563243	0.9299536	0.9009659	0.8680551	0.87501484	0.9480424	0.9479114	0.9124113	0.8174532	0.71423113	0.8906883	0.9551941	0.8353962	0.53208166	0.9691684	0.943774	0.7590523	0.951584	0.856148	0.5349854	0.8547183	0.89037496	0.92112684	0.97177225	0.77757406	0.91091025	0.83856267	0.7432182	0.8864156	0.6372917	0.9619945	0.87205696	0.9576374	0.9281771	0.8541331	0.9267756	0.93249595	0.83857965	0.9345484	0.892732	0.9182706	0.9110568	0.9622818	0.9064416	0.97480893	0.9759176	0.9440897	0.41160947	0.89700615	0.84244704	0.9764176	0.73050654	0.4229287	0.9286665	0.95606357	0.8630496	0.9619463	0.8648579	0.8988839	0.91403383	0.94197845	0.7859404	0.89913905	0.9021742	0.8164264	0.7535791	0.87080604	0.97627723	0.8953523	0.8494709	0.84740067	0.834291	0.7359238	0.83379835	0.9143727	0.91860545	0.93421096	0.92745155	0.8106487	0.8346035	0.979297	0.8926864	0.9504436	0.8265651	0.82625014	0.93370575	0.91372186	0.8582213	0.9347032	0.9380693	0.67879695	0.92159843	0.93778753	0.9611487	0.82807875	0.8389179	0.61881745	0.44041336	0.64806676	0.96657646	0.9055537	0.8975659	0.91726834	0.9223419	0.90509766	0.8710795	0.83930254	0.96785975	0.6653327	0.96592796	0.6544367	0.94722855	0.6636678	0.82442105	0.88828135	0.9016982	0.86577904	0.9552043	0.8565178	0.9712477	0.69464844	0.8693575	0.7993059	0.6873708	0.4706161	0.75652933	0.8975954	0.8276183	0.8392655	0.93176544	0.8855557	0.46933514	0.9647518	0.9401776	0.9354313	0.98447204	0.8303997	0.41107035	0.83147836	0.91772866	0.6407158	0.9482114	0.8444773	0.85215926	0.945628	0.8904114	0.86648935	0.91127455	0.7731668	0.957655	0.959268	0.5081274	0.9332242	0.94869035	0.929868	0.94516486	0.93937624	0.8578606	0.72255707	0.66325974	0.9749292	0.8695993	0.8185549	0.92631245	0.8933512	0.94093186	0.89247555	0.53521955	0.9667436	0.63585454	0.4467485	0.42807686	0.42943728	0.9722791	0.6137279	0.84896445	0.7598651	0.9354933	0.88035274	0.91327417	0.83948433	0.5711012	0.8038924	0.87329364	0.5208275	0.80566967	0.8421719	0.4790089	0.90416294	0.8560385	0.7799462	0.75971043	0.92097974	0.968214	0.86351764	0.90045327	0.9727881	0.77475965	0.9367993	0.771657	0.84357643	0.6905243	0.6841501	0.9364322	0.9395663	0.41574222	0.84760755	0.75773203	0.58520746	0.7338692	0.93346334	0.92774487	0.85756683	0.41300285	0.96703124	0.9036227	0.5998204	0.89310056	0.9399734	0.9652297	0.76719135	0.82744247	0.96112293	0.94289774	0.9317105	0.8879628	0.83880365	0.955664	0.95092505	0.79436284	0.42498028	0.94151235	0.95399535	0.8166506	0.86929625	0.9265212	0.8686148	0.92179304	0.95009184	0.96314055	0.9274832	0.92576915	0.88953155	0.95893556	0.8061648	0.73783684	0.9688624	0.8928455	0.915754	0.9134409	0.93039525	0.7501382	0.940984	0.6884656	0.9107457	0.7645572	0.93222874	0.7691766	0.70292014	0.94201255	0.582778	0.9384801	0.8798119	0.7588854	0.75747997	0.9579059	0.91434526	0.8723005	0.94007814	0.96491283	0.9816302	0.8861774	0.94177467	0.8450597	0.8176128	0.5672353	0.83127797	0.9339382	0.89411044	0.97478205	0.8433405	0.7948363	0.44882822	0.8443995	0.9376067	0.76020074	0.43275768	0.6664169	0.95061594	0.7161829	0.9536799	0.8775327	0.9461007	0.7085299	0.8692347	0.7997185	0.9633465	0.9562949	0.94025123	0.9723168	0.8974897	0.9092722	0.9428798	0.83342826	0.9878922	0.7529876	0.9541784	0.6714611	0.33649927	0.8438578	0.86597747	0.8169261	0.5323337	0.8042644	0.85756123	0.9383164	0.93173236	0.96601003	0.90871304	0.92949826	0.38892806	0.29168248	0.9356583	0.88268566	0.8349233	0.6440039	0.67024195	0.92919695	0.63034976	0.886196	0.98212045	0.8254587	0.9650811	0.2811998	0.9465462	0.9567699	0.34000146	0.9790943	0.9734395	0.9574816	0.95179987	0.90136933	0.86992323	0.94933283	0.9863189	0.96431446	0.9323901	0.92980075	0.6986736	0.9048683	0.7994943	0.84480816	0.90172035	0.96378136	0.6559353	0.9608904	0.6185507	0.93238395	0.8339849	0.89078414	0.90949214	0.9501825	0.959272	0.72904813	0.81903076	0.79985005	0.91639787	0.818598	0.8319296	0.8676829	0.8420522	0.8940895	0.9537479	0.9607131	0.9155106	0.82791364	0.48771745	0.9448739	0.7785806	0.9760031	0.9365848	0.91057104	0.8368115	0.94881237	0.9350501	0.9742876	0.80518985	0.84384936	0.8604361	0.36631876	0.95029944	0.8634182	0.6610463	0.9504937	0.94733095	0.9208166	0.9571514	0.69290954
