	's/adv	1986/noun	1988/noun	1998/noun	2003/noun	46-jarige/adj	ABN/noun	Brasschaatse/adj	Engels/noun	Indonesisch/adj	Russisch/adj	UCI_voorzitter/noun	WK/noun	aanbeveling/noun	aanbod/noun	aantal/noun	absoluut/adj	advies/noun	afloop/noun	allang/adv	alleen/adj	alles/noun	april/noun	avond/noun	bank/noun	bedremmeld/adj	beklijf/adj	belofte/noun	beschuldiging/noun	bespreking/noun	beweging/noun	bewindsman/noun	bezwaar/noun	binnenkort/adv	blijf/verb	blijkbaar/adj	bond_voorzitter/noun	burger_slachtoffer/noun	camera/noun	circulaire/noun	coke/noun	commissaris/noun	criminoloog/noun	cru/adj	dag/noun	dan/adv	debutant/noun	deputatie/noun	ding/verb	dinsdag/noun	divers/adj	docu/noun	door/adj	drama/noun	dreig/verb	dring_aan/verb	dus/adv	duur_voort/adj	eens/adv	eenvoudig/adj	eerder/adj	eind_overwinning/noun	eindeloos/adj	enscenering/noun	ether/noun	even/adj	evenement/noun	evolutie/noun	feite/adv	fractie/noun	fragiel/adj	geduld/noun	gemeente_bestuur/noun	genoeg/adv	geschiedenis/noun	geuit/adj	gevolgd/adj	gisteravond/adv	gisteren/adv	graag/adj	grand/noun	grap/noun	grond_gebied/noun	halfuur/noun	handeling/noun	heel/adj	heenmatch/noun	herfst_vakantie/noun	hoogtepunt/noun	houd_vast/verb	huzaar_stuk_DIM/noun	in/adv	initiatief/noun	inspanning/noun	instructie/noun	interview/noun	investering_bank/noun	jaar/noun	jaarlijks/adj	kan/verb	kanselier/noun	keer/adv	keer/noun	koop_advies/noun	kort/adj	kunst_DIM/noun	kunst_stuk_DIM/noun	laat/adj	letterlijk/adj	lijk/verb	lijn/noun	loop_door/adj	maal/noun	maand/noun	maandag/noun	maar/adv	mag/verb	makelaar/noun	medeplichtige/noun	meer/adv	moet/verb	nadruk/noun	net/adv	niet/adv	niets/noun	nieuws/noun	nog/adv	november/noun	nu/adv	onbegrensd/adj	onderwijs_inspectie/noun	oneindig/adj	ongelovig/adj	onmogelijk/adj	onzin/noun	op/adv	operatie/noun	opmerking/noun	oppositie/noun	overtreding/noun	overtref/verb	paar/noun	pathologisch/adj	patroon/noun	platvloers/adj	pleidooi/noun	poos_DIM/noun	president/noun	programma/noun	rapport/noun	recept/noun	recht_zaak/noun	reeks/noun	resultaat/noun	scenario/noun	schaal/noun	seizoen/noun	september/noun	serie/noun	slagzin/noun	slavernij/noun	standpunt/noun	steeds/adv	stelling/noun	stout/adj	succes/noun	succes_story/noun	systematisch/adj	tafereel/noun	televisie/noun	telkens/adv	test/noun	toen/adv	toespraak/noun	toon/noun	tv/noun	uitdrukkelijk/adj	uitgebreid/adj	uitzending/noun	uur/noun	vaak/adj	vandaag/adv	vanmiddag/adv	vele/adj	verklaring/noun	verleden/noun	verschijnsel/noun	vierjarige/adj	volg/adj	voorkeur/noun	voorstel/noun	voorzitter/noun	vorig/adj	vraag/noun	vrijgegeven/adj	waard/adj	wederom/adv	week/noun	weer/adv	wens/noun	werkelijk/adj	wethouder/noun	wil/verb	woensdag/noun	woensdag_avond/noun	woord/noun	woordvoerster/noun	word/verb	zal/verb	zaterdag/noun	zege/noun	zeker/adj	zeker/adv	zelfoverschatting/noun	zender/noun	zin/noun	zinnig/adj	zo/adv	zodoende/adv	zomer/noun	zwijg/verb
's/adv	0.0	0.9897102	0.9516821	0.9706653	0.94580424	0.9857902	0.900055	0.9786623	0.89896715	0.96817255	0.91124743	0.9689004	0.9412436	0.99230605	0.93262327	0.9809602	0.95796216	0.9833065	0.8613907	0.87541276	0.8849801	0.93864995	0.8302429	0.74101424	0.968957	0.876583	0.91415745	0.96034044	0.9520724	0.966934	0.951981	0.982293	0.97831184	0.8543788	0.9456742	0.94674736	0.935354	0.9381186	0.7951255	0.9937427	0.97887975	0.9989596	0.95905024	0.96095157	0.6909178	0.7949393	0.99103767	0.9949348	0.8825778	0.87857604	0.9157926	0.860618	0.84096086	0.9395324	0.9228266	0.97185725	0.89187574	0.9338284	0.8466927	0.9353416	0.93255556	0.9369998	0.92055774	0.95668995	0.60661757	0.81157494	0.89777946	0.93569	0.77479905	0.97683024	0.8946447	0.9619871	0.9966792	0.9387381	0.9606203	0.9274763	0.7634536	0.7843041	0.89724874	0.90511054	0.9858045	0.9106295	0.96952367	0.77514917	0.9516914	0.8889222	0.98587614	0.8993328	0.9418304	0.86940116	0.8905692	0.8461143	0.9676001	0.9967983	0.93409675	0.79914016	0.9916534	0.9147192	0.98378056	0.93771017	0.95955354	0.9787098	0.8651962	0.9642796	0.9095466	0.8481758	0.8598821	0.72929287	0.95924896	0.93662804	0.9100896	0.7341407	0.9458971	0.9035825	0.82436824	0.87620795	0.84835297	0.9523871	0.9856835	0.9355455	0.91049266	0.96820766	0.9625769	0.9206526	0.9194059	0.65638065	0.89298105	0.8335642	0.8991318	0.9453883	0.9876044	0.951197	0.9765075	0.95279044	0.9883261	0.9775744	0.9222711	0.93470794	0.99950904	0.93791753	0.97247046	0.77749866	0.95460665	0.9402482	0.9139536	0.97483635	0.9079892	0.9864062	0.6431799	0.9876202	0.95700175	0.95453435	0.9158232	0.98400795	0.9467403	0.96746683	0.9178151	0.8256243	0.8063571	0.9720706	0.98877436	0.9828795	0.8447538	0.97682744	0.9597114	0.9544605	0.9297274	0.96632624	0.88088465	0.6664828	0.6831732	0.9228455	0.9517869	0.86631155	0.8464298	0.5861217	0.9657895	0.8798553	0.6005572	0.51187307	0.83703697	0.86600685	0.760056	0.96671927	0.9869928	0.9281924	0.956318	0.8949181	0.92267615	0.84083366	0.9991482	0.9735001	0.98716635	0.9601784	0.9664264	0.95638525	0.9255963	0.8469799	0.79446054	0.96541035	0.9686313	0.9915312	0.94339883	0.8733241	0.6959343	0.91716903	0.9331064	0.8574016	0.9205886	0.80749696	0.94620925	0.9441374	0.92235124	0.94856405	0.70276284	0.9553423	0.93150884	0.9138959	0.9491019	0.9322133	0.8686331
1986/noun	0.9897102	0.0	0.42069572	0.3764525	0.54025555	0.79089034	0.93861043	0.9315543	0.96143633	0.9056726	0.89798456	0.96604645	0.56354165	0.95655614	0.9473351	0.9317339	0.80917865	0.93417996	0.94098747	0.8992669	0.970107	0.9368773	0.6552169	0.8268165	0.9664816	0.98406565	0.8568796	0.8176899	0.95258623	0.91817427	0.96604574	0.90025485	0.94520086	0.88296026	0.9902261	0.97928303	0.9190038	0.99056125	0.96577805	0.86846745	0.9208265	0.90754443	0.9456255	0.80239516	0.90367055	0.9641077	0.75163925	0.9001781	0.9519311	0.7605433	0.9221333	0.83429027	0.96440595	0.88376766	0.89437854	0.89801824	0.958336	0.9656261	0.91159266	0.94752425	0.8850172	0.77669245	0.9481522	0.8447344	0.897921	0.9724909	0.7618796	0.9300779	0.9660591	0.8956339	0.93474585	0.9720871	0.9501605	0.9901631	0.77933764	0.9669062	0.9716052	0.8093541	0.860298	0.90891975	0.8015706	0.945539	0.99410665	0.9691591	0.95301414	0.9476929	0.8558199	0.9314323	0.614813	0.9540291	0.7919656	0.94484615	0.8889553	0.9793678	0.9467554	0.87240773	0.7094617	0.7997434	0.83453935	0.9433981	0.8911909	0.96601593	0.85522866	0.96691775	0.9062179	0.97088015	0.91433907	0.8641323	0.8414769	0.96148777	0.9830976	0.93181074	0.84795636	0.82032037	0.74995196	0.96777534	0.9085	0.9542737	0.80853194	0.9306854	0.9436866	0.9889213	0.947592	0.9689578	0.9750842	0.95344996	0.9101332	0.6578027	0.9342551	0.9613971	0.9522598	0.99223554	0.96956384	0.9766432	0.9102429	0.9776665	0.9360934	0.9329768	0.9355649	0.96311855	0.85192144	0.95893073	0.96486294	0.9740577	0.94924104	0.90409315	0.98204863	0.88291293	0.88522476	0.9052713	0.949674	0.89389896	0.89257336	0.9396336	0.9152656	0.9485174	0.839957	0.69737434	0.8533586	0.9029636	0.9562761	0.95730615	0.97688067	0.9638451	0.97939605	0.82049996	0.90069366	0.9458019	0.8351897	0.9329271	0.8270287	0.87378854	0.63895327	0.84178764	0.9305359	0.93539065	0.9187867	0.86890566	0.87205845	0.85344535	0.96852267	0.88832635	0.8626586	0.9114801	0.9157854	0.9331285	0.8969602	0.81560355	0.8037869	0.9491193	0.89041036	0.72637725	0.6555582	0.97501916	0.94509494	0.9447155	0.87969565	0.89666724	0.9371015	0.951969	0.9436694	0.80830216	0.93642044	0.75262916	0.8408586	0.9361859	0.92403686	0.6883122	0.9243598	0.6820666	0.8726499	0.99029696	0.9080509	0.9453631	0.9396521	0.9582673	0.97425437	0.97414136	0.9297333	0.59177256	0.9710742
1988/noun	0.9516821	0.42069572	0.0	0.38503093	0.46436834	0.75130683	0.91539097	0.93928605	0.9660094	0.90655124	0.84986275	0.9580911	0.55056566	0.94943357	0.87980944	0.8644308	0.8674173	0.84795856	0.88524914	0.8411592	0.9174436	0.9524731	0.63015866	0.82464355	0.87020457	0.9904232	0.7293953	0.8898474	0.92126095	0.94020396	0.97923166	0.94937307	0.9268136	0.8804555	0.99351126	0.9000314	0.95523643	0.92870736	0.9399897	0.92806876	0.97085285	0.9498432	0.944109	0.68688166	0.89053863	0.97090405	0.83714265	0.8699893	0.9460967	0.8065903	0.849927	0.6940097	0.96759856	0.82760453	0.90643233	0.9267046	0.9579485	0.9660597	0.97084343	0.93652797	0.87783045	0.8642285	0.9360307	0.8011922	0.9078788	0.9139867	0.78348875	0.94393885	0.94634986	0.9720129	0.9616106	0.9930143	0.9261645	0.91656375	0.8373819	0.9590304	0.8615696	0.9142454	0.8644063	0.9403713	0.59601915	0.87397766	0.97416073	0.9476477	0.9781297	0.86071247	0.80713296	0.9181888	0.65241945	0.9849796	0.72683084	0.9583639	0.8806348	0.96452624	0.94743246	0.8818845	0.79573244	0.8016248	0.7368891	0.95043737	0.9058105	0.94271064	0.8938635	0.96520877	0.82882196	0.965869	0.9762349	0.8891636	0.7657197	0.8730131	0.97776544	0.9360527	0.87932456	0.79793984	0.81256473	0.973577	0.9080841	0.8271558	0.8976645	0.9737323	0.9662875	0.94337064	0.95349073	0.98939115	0.98054665	0.9820232	0.901031	0.6419101	0.9512631	0.9749482	0.9295504	0.9267199	0.9899302	0.9378115	0.95559704	0.9638903	0.87165004	0.9574926	0.93715197	0.9372462	0.83119124	0.92165166	0.9656146	0.9908832	0.9625067	0.92649686	0.9656834	0.84256065	0.8894912	0.8651419	0.9341524	0.90168613	0.85178566	0.92329025	0.9549836	0.96676564	0.8762409	0.694872	0.8249591	0.735831	0.9452993	0.90303504	0.9503534	0.9762241	0.9175147	0.7811268	0.95731986	0.94980586	0.89576626	0.8749503	0.81794256	0.92682195	0.7097814	0.87441015	0.84908897	0.91943824	0.9342471	0.8772314	0.8784779	0.8687337	0.9185051	0.90371567	0.7806865	0.79040337	0.8129862	0.9563951	0.88861156	0.8532992	0.86340934	0.9342598	0.90641165	0.70466566	0.7139566	0.94204515	0.94101137	0.9505012	0.76269406	0.93350685	0.93635553	0.9659156	0.9540526	0.84106064	0.96777827	0.795329	0.8619417	0.91997385	0.98485124	0.65885305	0.88003397	0.776387	0.8478925	0.85197586	0.85424066	0.9766861	0.94056547	0.95752406	0.98341876	0.8921078	0.93087155	0.62509507	0.96411407
1998/noun	0.9706653	0.3764525	0.38503093	0.0	0.35039943	0.7540957	0.92532617	0.91600937	0.9759147	0.81824017	0.8535085	0.97221696	0.62443995	0.7229129	0.8434472	0.841065	0.9129222	0.8670192	0.9348724	0.879842	0.9152178	0.93217	0.6617884	0.85443467	0.7655468	0.98930943	0.9313786	0.8626433	0.9258832	0.86199075	0.8606146	0.9440509	0.9373562	0.7469559	0.96820223	0.9616159	0.9045548	0.8837967	0.98125184	0.7545336	0.94593966	0.8892074	0.8822355	0.9049265	0.86556107	0.98374116	0.8398909	0.88345957	0.9583503	0.68579984	0.8768999	0.8932444	0.9537989	0.8862641	0.852878	0.8653024	0.94433916	0.9460328	0.97781247	0.95570356	0.8729861	0.7684036	0.89445686	0.89050776	0.8539144	0.9353868	0.646482	0.941819	0.9236606	0.93624777	0.9272349	0.9671579	0.8895497	0.9165174	0.8613457	0.94366693	0.9412031	0.8161132	0.7562192	0.96607333	0.80837643	0.94087726	0.9164388	0.96183807	0.9511296	0.8922345	0.8729687	0.88234544	0.753572	0.8333901	0.8359818	0.9340271	0.827536	0.9184963	0.8272402	0.8618582	0.79617995	0.69972706	0.7642894	0.95526606	0.9157275	0.90030545	0.88105667	0.93574446	0.9176008	0.97521037	0.9385758	0.923772	0.8646323	0.93104833	0.94576573	0.8717197	0.8572046	0.7474428	0.6625141	0.9746898	0.8670486	0.8519453	0.8631172	0.9291602	0.9527038	0.8680769	0.9115458	0.9874335	0.92926216	0.9315806	0.91378796	0.68089926	0.9581437	0.97377694	0.8797391	0.957538	0.98452646	0.9511988	0.97510046	0.9401162	0.9053112	0.92657393	0.9060311	0.8968314	0.8560427	0.92120194	0.9912704	0.96238154	0.9675533	0.8503577	0.9846893	0.8293971	0.8864186	0.82848305	0.9542376	0.88170284	0.93993604	0.85762185	0.9141663	0.96942014	0.89902055	0.6975864	0.8690519	0.92811495	0.98247993	0.8732651	0.95252	0.9036913	0.8771872	0.8027874	0.89773023	0.9263402	0.89562124	0.93706346	0.7845015	0.8639693	0.8174235	0.86206305	0.8350117	0.95116407	0.9200958	0.89336914	0.8453727	0.80534357	0.9368278	0.7692007	0.8717079	0.869748	0.8506999	0.96679187	0.9354429	0.8259783	0.70949936	0.84578055	0.8172558	0.8368006	0.5334958	0.9095274	0.87991065	0.95787495	0.77228796	0.86485994	0.93899834	0.9614235	0.9351568	0.8007276	0.905241	0.70326877	0.84081525	0.93568057	0.8757131	0.6712402	0.8287171	0.66246235	0.9373411	0.9759551	0.89538157	0.91563284	0.92069167	0.95826924	0.9897699	0.9208528	0.93464863	0.6710886	0.9375211
2003/noun	0.94580424	0.54025555	0.46436834	0.35039943	0.0	0.80205536	0.91339654	0.85383725	0.98967797	0.93558645	0.92579514	0.9633571	0.6986675	0.9245738	0.876914	0.82716465	0.9063002	0.7986706	0.9198846	0.936615	0.8912395	0.9226846	0.6158811	0.86239874	0.92556155	0.9858536	0.7540062	0.8750492	0.96068305	0.8861883	0.95670277	0.95937175	0.8649061	0.8242929	0.9132789	0.89779115	0.935931	0.87288463	0.97977823	0.9047373	0.9633372	0.961626	0.95631033	0.67531663	0.8112068	0.8994593	0.90273416	0.8265406	0.8469094	0.5598381	0.8663143	0.7086021	0.9067644	0.89415914	0.95073736	0.92403	0.9119147	0.97666395	0.9349077	0.9086648	0.8303327	0.86927235	0.9794345	0.860445	0.83134204	0.89615583	0.6476778	0.92136914	0.950819	0.97734344	0.9476425	0.93451	0.83655864	0.90873116	0.8690649	0.9577925	0.895806	0.9188628	0.87190044	0.92168236	0.6361387	0.86702096	0.918708	0.94027346	0.96074647	0.821647	0.77546585	0.72811985	0.7537603	0.9234351	0.9185529	0.922331	0.8404994	0.7849269	0.9619754	0.8988728	0.8576106	0.6791677	0.711066	0.9174059	0.9684509	0.96482676	0.89390934	0.87011874	0.9106388	0.97628623	0.94123054	0.8916522	0.90564394	0.9132138	0.871393	0.8280847	0.8902878	0.69372255	0.58716726	0.95895904	0.85012245	0.9779424	0.9098132	0.96430284	0.87320507	0.9516627	0.90214735	0.9616035	0.98089284	0.92987543	0.89804626	0.593938	0.8529736	0.9430506	0.7971	0.94203925	0.9226501	0.93297154	0.96406007	0.96973807	0.8553867	0.93580014	0.97741437	0.8906788	0.8222359	0.925787	0.9977663	0.97235554	0.9663322	0.92528665	0.9134181	0.94311005	0.80272233	0.75027406	0.97218525	0.87694275	0.8765667	0.74997425	0.9696634	0.95842516	0.8908066	0.6115006	0.87203455	0.6983373	0.9772335	0.8577219	0.9327403	0.8856529	0.89425534	0.81125426	0.93110013	0.8667061	0.9338804	0.9295985	0.6794888	0.7854315	0.91346896	0.9118548	0.84830403	0.9640485	0.960652	0.89248896	0.8389772	0.7189661	0.92457664	0.7846548	0.89045966	0.8948207	0.8535889	0.937872	0.94625103	0.8017117	0.6565727	0.89392793	0.87330776	0.97777545	0.47705406	0.92572606	0.849345	0.9347196	0.8080958	0.820609	0.8685201	0.9889254	0.8945639	0.9717927	0.9053398	0.56080115	0.869321	0.904655	0.9120304	0.6676586	0.77926064	0.5386091	0.87687355	0.8700408	0.7825718	0.936424	0.8971284	0.9577537	0.98750854	0.86946917	0.88216484	0.6910447	0.9522472
46-jarige/adj	0.9857902	0.79089034	0.75130683	0.7540957	0.80205536	0.0	0.86737674	0.900063	0.9962987	0.74588513	0.8294826	0.75544536	0.70513296	0.92107534	0.9633868	0.9196172	0.9830325	0.91284555	0.88443506	0.88117725	0.989992	0.9010569	0.57221437	0.85660094	0.9301817	0.9519814	0.89876163	0.87471914	0.91254205	0.6625473	0.9950043	0.72846526	0.93915766	0.96485436	0.99365085	0.9801915	0.884942	0.9344571	0.9270918	0.9454583	0.98114103	0.877117	0.94080627	0.9926739	0.84375054	0.9858421	0.8961842	0.8965399	0.96663654	0.6146576	0.8618138	0.98584795	0.95680094	0.90811205	0.8760384	0.83171046	0.9892999	0.97236794	0.9693643	0.95531225	0.9233261	0.9617437	0.9067452	0.8998366	0.9358225	0.97046906	0.8800789	0.984021	0.99952704	0.76341796	0.9561521	0.97339433	0.94209224	0.99703044	0.86056095	0.81421506	0.960794	0.907218	0.90768915	0.9796613	0.955919	0.97027385	0.968353	0.94342005	0.96662396	0.91725147	0.76632607	0.79102886	0.8923592	0.8486116	0.7225255	0.9896641	0.98447067	0.9845206	0.9700274	0.78097266	0.91393095	0.8464488	0.9332948	0.9783892	0.770421	0.9202602	0.91163117	0.9273884	0.9074902	0.93084526	0.6823534	0.8875172	0.9340005	0.90297747	0.9979842	0.8789443	0.8565979	0.87375236	0.62811315	0.99122614	0.97440815	0.97035813	0.8394777	0.99269646	0.9645748	0.9826684	0.90588313	0.9894621	0.96048635	0.8198671	0.9092557	0.5887848	0.9767074	0.9523423	0.89587855	0.9786189	0.99987596	0.9489113	0.98918325	0.9313869	0.9311743	0.9190989	0.85574687	0.96233904	0.8872883	0.915012	0.9689062	0.9912125	0.98062706	0.80569947	0.8900451	0.7694103	0.8627486	0.8709656	0.9599235	0.81717265	0.9609888	0.94638264	0.90995884	0.95475084	0.86708415	0.60438156	0.8843925	0.9753269	0.98698294	0.91881514	0.987201	0.93521893	0.95851785	0.95337397	0.8618122	0.9882656	0.7595998	0.86411107	0.72022647	0.8342657	0.8745393	0.71958244	0.91571534	0.9017769	0.80751795	0.8709138	0.7639915	0.6322484	0.9242102	0.7809955	0.9197289	0.89324236	0.8587244	0.9280815	0.96291745	0.9530403	0.7380706	0.94581926	0.75505656	0.8043722	0.7289515	0.9454051	0.63230276	0.94860536	0.8019088	0.72694826	0.8811531	0.8978799	0.9352247	0.79640967	0.93045855	0.6025095	0.8011308	0.9809787	0.8685834	0.7346101	0.9404959	0.63955	0.80591106	0.9957211	0.9528495	0.96776056	0.95196617	0.9878628	0.96180385	0.82154316	0.9022974	0.8703337	0.97944057
ABN/noun	0.900055	0.93861043	0.91539097	0.92532617	0.91339654	0.86737674	0.0	0.91668123	0.9188271	0.8902533	0.87082636	0.74751955	0.8046896	0.8266011	0.93675697	0.78114283	0.9150113	0.8263505	0.940195	0.941483	0.927468	0.97284555	0.84956694	0.9728441	0.85720086	0.93846947	0.9740455	0.93902093	0.9274579	0.77657723	0.91887385	0.7191295	0.8461164	0.8242173	0.95876396	0.9353346	0.8304299	0.96465963	0.9565316	0.77970105	0.918291	0.79075235	0.7897993	0.9795798	0.855807	0.95476776	0.94607615	0.9274699	0.979329	0.8250293	0.80769885	0.97452605	0.9665944	0.9084141	0.799389	0.8055608	0.90073055	0.904806	0.95048505	0.87035143	0.8786254	0.7738546	0.9610814	0.90212166	0.8895971	0.9666201	0.7094811	0.88453764	0.8729951	0.8463365	0.94520813	0.92177045	0.83085275	0.9415104	0.89532787	0.89614177	0.89952433	0.83917314	0.7947567	0.918017	0.95949316	0.9734183	0.88675094	0.9096458	0.80860674	0.9590923	0.96831566	0.8520866	0.8608641	0.9132689	0.86296475	0.95610416	0.8413981	0.9238356	0.7579013	0.8361609	0.74351656	0.9145673	0.8406739	0.95557	0.8143579	0.7407809	0.91588676	0.85688156	0.8978788	0.9612304	0.8793248	0.85937285	0.94569933	0.9128145	0.9243573	0.8946536	0.9395462	0.9021798	0.9023515	0.94348687	0.91862607	0.84673524	0.9340651	0.9098484	0.8520433	0.78692544	0.9778808	0.9632029	0.93227047	0.7992062	0.9045622	0.84581125	0.901669	0.94839114	0.9099841	0.93823034	0.962879	0.96197075	0.9582526	0.70535266	0.9310017	0.87854123	0.85357964	0.9496401	0.8016058	0.93784326	0.9833791	0.95616686	1.0	0.9059925	0.97771	0.8211317	0.8814303	0.71612144	0.83265454	0.8748667	0.8202331	0.86262494	0.79153943	0.9494201	0.91598606	0.8356806	0.82734793	0.9493427	0.973299	0.9655767	0.88316494	0.9648116	0.90765923	0.76854324	0.929858	0.8518963	0.8384335	0.85428154	0.87541634	0.8913647	0.93096364	0.78055704	0.86734366	0.83796054	0.7819343	0.85075366	0.83661115	0.8753688	0.97139806	0.8023804	0.8788056	0.8818207	0.90334105	0.8763779	0.8218614	0.9061761	0.84903276	0.9567332	0.8453088	0.92772156	0.9460429	0.97660583	0.7607516	0.94411665	0.6928921	0.83676386	0.82515067	0.93765044	0.9503693	0.79271203	0.8940567	0.8819506	0.90049374	0.9246131	0.91118175	0.73746234	0.8219292	0.8438438	0.9197325	0.9737673	0.9830905	0.8517434	0.86440027	0.9240269	0.79054844	0.968998	0.87716454	0.8793221	0.9661144
Brasschaatse/adj	0.9786623	0.9315543	0.93928605	0.91600937	0.85383725	0.900063	0.91668123	0.0	0.62816083	0.9531131	0.8835348	0.8741792	0.8837446	0.9281354	0.90366083	0.9176421	0.9952243	0.8981285	0.9957512	0.9218548	0.8704508	0.8548747	0.94742817	0.964981	0.988972	0.76872534	0.97258884	0.5324355	0.9746872	0.9129228	0.9905477	0.9528453	0.8986249	0.83861804	0.9337093	0.67264354	0.8618988	0.95431334	0.96822774	0.91190994	0.99158317	0.980661	0.9966647	0.9816592	0.9604415	0.9720982	0.9929988	0.8540136	0.8746924	0.94385093	0.8923266	0.98040396	0.9211952	0.98878676	0.98295873	0.83952266	0.91682726	0.94153243	0.9697368	0.94867545	0.92769754	0.9136041	0.9150561	0.9765041	0.85064226	0.9843856	0.799618	0.9708122	0.9847558	0.97795534	0.9794957	0.9488721	0.57061356	0.89762825	0.97368115	0.8906727	0.9402384	0.9592319	0.8959783	0.9212299	0.9851065	0.97794604	0.9589312	0.97060686	0.9681566	0.9173411	0.960521	0.86754274	0.9147587	0.9768122	0.8314003	0.99413157	0.6170721	0.79875344	0.91962653	0.87225336	0.9224051	0.9491289	0.75512964	0.96417534	0.9118961	0.9687023	0.9141062	0.9417539	0.92165905	0.9779559	0.98974794	0.963317	0.914723	0.97425085	0.9893031	0.9058866	0.94011325	0.9817581	0.94560105	0.92278874	0.94600075	0.983956	0.9627695	0.95447236	0.9230557	0.9243458	0.9681173	0.9374733	0.9381241	0.72528005	0.90821916	0.94433045	0.88245314	0.8236789	0.8958459	0.9319174	0.9752611	0.9555898	0.99403244	0.9853793	0.97279286	0.884409	0.94056296	0.970654	0.91049105	0.977102	0.9710686	0.9781054	0.9499187	0.9382206	0.99712694	0.9506466	0.87096334	0.9568324	0.97998786	0.9097918	0.82991946	0.88651186	0.98371065	0.98199695	0.9346615	0.937628	0.9220395	0.9638619	0.98191595	0.9258942	0.87037915	0.99752235	0.9680801	0.89005935	0.95117646	0.9423864	0.9612854	0.9058304	0.9330709	0.8473636	0.9696052	0.8816914	0.93148774	0.9253055	0.832906	0.9272591	0.8951539	0.94620854	0.9183259	0.88125014	0.98522	0.7879088	0.95813566	0.94444877	0.9373443	0.94854623	0.8607818	0.96918243	0.8836848	0.8250166	0.8865973	0.8122164	0.94907033	0.92230475	0.93412673	0.9652498	0.9115421	0.9441617	0.94686437	0.92246634	0.8183645	0.93331456	0.94198155	0.9036229	0.9825525	0.9236276	0.90615684	0.83601797	0.92095363	0.9925822	0.9575773	0.9435637	0.7287063	0.9546483	0.95279944	0.91752046	0.8419321	0.7080531	0.9613883
Engels/noun	0.89896715	0.96143633	0.9660094	0.9759147	0.98967797	0.9962987	0.9188271	0.62816083	0.0	0.87685734	0.8169781	0.93536377	0.9027252	0.85655093	0.9275382	0.90038586	0.90018666	0.93638104	0.6703998	0.9114044	0.7939878	0.79118955	1.0	0.9156595	0.9651605	0.82778484	0.8535135	0.684491	0.9038539	0.8855958	0.9065067	0.8537139	0.96151793	0.88754404	0.8825067	0.68606657	0.7548249	0.93305755	0.73814714	0.8679017	0.9568968	0.8533321	0.9291831	0.9186994	0.9640614	0.8591242	0.9400835	0.93673265	0.7969302	0.9497555	0.87609065	0.9396495	0.8000582	0.9539476	0.9045681	0.950982	0.8735105	0.79510665	0.88251543	0.80076545	0.9333943	0.9968073	0.85713005	0.9111039	0.87390715	0.81153727	0.9668305	0.94458824	0.89827013	0.9142164	0.9224182	0.9404265	0.7850019	0.78328407	0.8746529	0.9038489	0.8556812	0.8330995	0.7106063	0.8283076	0.9482232	0.90245795	0.9002624	0.95434433	0.80946755	0.90267354	0.99709606	0.99731636	0.91240156	0.85946417	0.89056766	0.9444554	0.7804748	0.8384299	0.8583525	0.841712	0.87535363	0.9630038	0.80349374	0.7983846	0.88030434	0.92763156	0.9127004	0.89892805	0.7941136	0.92391664	0.8699619	0.89669514	0.65276635	0.79641724	0.9232253	0.9154266	0.8765271	0.99090666	0.95100975	0.8428463	0.89431995	0.9122502	0.982021	0.89955425	0.86673886	0.77680445	0.9362893	0.8782295	0.9411009	0.67952365	0.9250757	0.98880154	0.89238244	0.6979806	0.9136936	0.8507659	0.7215766	0.8834684	0.8859983	0.9530439	0.91856736	0.8944292	0.9013351	0.9406481	0.93658376	0.9209182	0.9165528	0.8828598	0.901528	0.7114312	0.94494224	0.77200705	0.8980855	0.9114017	0.8306999	0.8039551	0.866169	0.87276745	0.912298	0.9208072	0.9475903	0.98739254	0.8867695	0.88034445	0.85682976	0.9030459	0.8087504	0.81054866	0.8572848	0.9121613	0.9317776	0.89187527	0.8927788	0.7692966	0.8451432	0.88850945	0.9638201	0.7485472	0.5919919	0.7793635	0.8676933	0.8085604	0.92881405	0.9762585	0.7682694	0.82301724	0.8653133	0.87399983	0.90892875	0.8700699	0.8856322	0.92932606	0.97809684	0.90343225	0.9132937	0.7092042	0.9777632	0.7833191	0.9061994	0.91715854	0.87434834	0.94915295	0.9144254	0.87594265	0.81170017	0.9427775	0.84516674	0.9352447	0.9297352	0.6792414	0.79711396	0.8471632	0.88005626	0.85547364	0.9123031	0.92106956	0.89155114	0.80056924	0.67490375	0.7094042	0.7716175	0.82348096	0.76177627	0.8399248	0.66362506
