	24-jarige/adj	33/num	4x4/noun	82/num	Arjan/name	Bree/name	Breuker/name	Chinees/adj	Chris/name	Dehaene/name	Disco/name	Dolmen/name	Douglas/name	Ederveen/name	Franz/name	Frederic/name	Get/name	Gogh/name	Goor/name	Homer/name	Japans/adj	Jean-Luc/name	Jef/name	Joe/name	Johan/name	Jong/name	Kerry/name	King's/name	Kirk/name	Kosovo/name	Last/name	Macedonisch/adj	Mahler/name	McCarthy/name	Misha/name	Moore/name	Nick/name	On/name	Oost_Vlaams/adj	Picasso/name	Sims/name	Staat/name	Tanger/name	Top/name	West/name	Wiel/name	Willem/name	Zweden/name	Zwitser/noun	aangekleed/adj	aanmerking/noun	aanstekelijk/adj	aanvankelijk/adj	aanzien/noun	aarden/adj	accent/noun	achtergrond/noun	achterkant/noun	achterover/adv	acteur/noun	af/adv	af/part	afkomst/noun	afstandelijk/adj	agressief/adj	al/comp	alleen/adj	allen/noun	aloud/adj	als/adv	als/comparative	als/prep	altijd/adv	aluminium/adj	animatie/noun	arrangement/noun	asymmetrische/adj	atypische/adj	auditorium/noun	bak/noun	bakstenen/adj	band/noun	beat/noun	bedien/verb	beeld/noun	beeld_merk/noun	beeldhouw/verb	beetje/noun	begeleiding/noun	behalve/comp	beheers/verb	ben/verb	benadering/noun	beresterke/adj	beroemd/adj	beschik/verb	beschrijf/verb	beton/noun	bevat/verb	beweeg/verb	beweeg_voort/verb	beweging/noun	bezaaid/adj	bijzonder/adj	blank/adj	blijf/verb	blik/noun	bluesy/noun	bocht/noun	body/noun	bombastisch/adj	bos/noun	bouw_werk/noun	boven/prep	bovendien/adv	breakdance/noun	breed/adj	bril_DIM/noun	bruusk/adj	bundel/noun	camera/noun	cameraman/noun	canvas/noun	carrosserie/noun	charmant/adj	choreografie/noun	combinatie/noun	combineer/verb	complex/adj	compositie/noun	computeranimatie/noun	computergestuurd/adj	constructie/noun	contrast/noun	daarentegen/adv	dak/noun	dan/comp	dan/comparative	dan_pas_DIM/noun	dance/noun	dankzij/prep	dans/verb	dansbare/adj	danser/noun	dat/pron	debat/noun	decolleté/noun	decor/noun	denk/verb	dertig/num	des/adv	die/det	die/pron	dik/adj	divers/adj	doe_na/verb	doek/noun	donker/adj	door/part	door/prep	doorzichtig/adj	draag/verb	draai/verb	drive/noun	droog/adj	drum_stel/noun	duidelijk/adj	duister/noun	dwars/adj	dynamiek/noun	een/det	eenzijdig/adj	eerder/adj	effectief/adj	eigenwijs/adj	eigenzinnig/adj	eikenhouten/adj	elegant/adj	elkaar/pron	elleboog/noun	en/adv	en/vg	energiek/adj	er/fixed	erbij/pp	ervandoor/pp	even/adj	even/adv	eveneens/adv	extreem/adj	fel/adj	figuur/noun	film/noun	flamboyant/adj	flard/noun	flat/noun	fors/adj	fotografie/noun	front/noun	fundamenteel/adj	funky/noun	fysiek/noun	ga_over/verb	gebaar/noun	gebaar/verb	gebogen/adj	gebouw/noun	gebroken/adj	gedreven/adj	geel/adj	gegoten/adj	geheel/noun	gekeerd/adj	gekomen/adj	gelaat/noun	gelaat_trek/noun	geleid/verb	geluid/noun	gemak/noun	generaal/noun	genoeg/adv	genoeg/fixed	genomen/adj	geprononceerd/adj	gereduceerd/adj	gespeeld/adj	gevaarlijk/adj	gevaarte/noun	gevoeligheid/noun	geweldig/adj	gezicht/noun	gezicht_DIM/noun	gezin_vriendelijk/adj	gitaar/noun	gitarist/noun	glas/noun	golf/adj	good/noun	gotisch/adj	gouden/adj	grafiek/noun	grap/noun	grappig/adj	grijs/adj	grof/adj	groot/adj	grooves/noun	haar/det	haar/noun	handig/adj	handschrift/noun	handtas/noun	hard/adj	hardcore/noun	hardhandig/adj	hartstochtelijk/adj	hectisch/adj	heel/adj	heftigheid/noun	herkenbaar/adj	herleid/verb	het/adv	heup/noun	hier/adv	hip_hop/noun	hitsig/adj	home/name	hoofd/noun	hoog/adj	hoor/verb	hotel/noun	houten/adj	houvast/noun	hun/det	iets/adv	iets/noun	ietwat/adv	imago/noun	improviseer/verb	ingetogen/adj	ingewikkeld/adj	intens/adj	interview/noun	irritatie/noun	jaag/adj	jeugd_jaar/noun	jongeman/noun	jongen/noun	juist/adv	jurk/noun	kaak/noun	kaarsrecht/adj	kader/noun	kamer/noun	kant/noun	kant_DIM/noun	kap_DIM/noun	karakter/noun	kassei/noun	kast/noun	kast_DIM/noun	ken/verb	kenmerk/verb	kies/verb	klank/noun	klein/adj	kleur/noun	klink/adj	klink/verb	knie/noun	koets_werk/noun	koket/adj	kom_over/verb	kom_uit/verb	kop/noun	korrel/noun	kort/adj	krachtig/adj	la/noun	laag/adj	laan/noun	landschap/noun	lang/adj	langgerekt/adj	last/noun	lawine/noun	leef_uit/verb	leep/adj	leg/verb	lekker/adj	letter/noun	leun/verb	lever_op/verb	lezing/noun	lichaam/noun	lichaam_taal/noun	lied/noun	lied_DIM/noun	liefde/noun	lijd/verb	lijk/verb	lijn/noun	lip/noun	logo/noun	loodzwaar/adj	look/noun	luid/adj	lyriek/noun	maak/verb	maar/adv	maar/vg	macho/adj	manier/noun	mannelijk/adj	markant/adj	meer/adj	meestal/adv	melancholisch/adj	melodie/noun	mengsel/noun	met/prep	metalen/adj	mimiek/noun	minder/adj	minder/det	mineur/noun	model/noun	modern/adj	moment/noun	monumentaal/adj	mooi/adj	motoriek/noun	muziek/noun	muziekleven/noun	na/part	neem_door/verb	neig/adj	net/adv	neus/noun	neus_DIM/noun	nogal/adv	nors/adj	nou/adv	nummer/noun	oeuvre/noun	of/vg	onaf/adj	onbekend/adj	ondergrond/noun	onderhuids/adj	one-liners/noun	ongemakkelijk/adj	ongetwijfeld/adv	ontbloot/adj	ontleend/adj	onverschillig/adj	oog/noun	oorbel/noun	open/adj	open/part	opgebouwd/adj	opgetrokken/adj	oud/adj	overdadig/adj	overzichtelijk/adj	parallel/adj	pas/noun	pas_DIM/noun	patroon/noun	pedant/adj	personage/noun	persoonlijk/adj	persoonlijkheid/noun	piepklein/adj	pixels/noun	plaat/noun	plaats/fixed	plaats/prep	portret/noun	poëtisch/adj	pregnant/adj	prima/adj	produceer/verb	punk/noun	raak/adj	raam/noun	rammel/adj	rauw/adj	recht/adj	reken_af/verb	resulteer/verb	rijm/verb	ritme/noun	ritmiek/noun	ritmisch/adj	robuust/adj	rock/noun	rock_song/noun	roep_op/verb	roestig/adj	rond/adj	rond/prep	ronding/noun	rouw/noun	ruig/adj	ruil_in/verb	ruw/adj	scherp/adj	scherp/noun	scheur/noun	schouder/noun	schrijf/verb	schril/adj	schud/verb	schuin/adj	sensueel/adj	set/noun	sip/adj	sla_toe/verb	sleur_mee/verb	slurf/noun	smal/adj	smeed/verb	smerig/adj	snavel/noun	snerp/adj	sneuvel/verb	snijdend/adj	snuit/noun	sober/adj	solo/noun	soms/adv	song/noun	sound/noun	spanning/noun	speel/verb	speels/adj	speelstijl/noun	spel/noun	spierwit/adj	sta/verb	staar_aan/verb	stamp/verb	stand/fixed	standaard/adj	steeds/adv	steek_uit/verb	steen/noun	steil/adj	stekel/noun	stel/noun	stem/noun	sterk/adj	steun/verb	stevig/adj	stijl/noun	stilistisch/adj	stof/noun	stotter/adj	straal_uit/verb	strak/adj	stram/adj	structuur/noun	struis/adj	stug/adj	stuk/noun	stuw/adj	swing/adj	swing/noun	symbool/noun	synchroon/adj	taal/noun	tafel/noun	tafereel/noun	tamelijk/adj	te/adv	tegelijk/adj	tegen/part	tegendraads/adj	teken/verb	tekst/noun	tentoonstelling_ruimte/noun	teoretisch/adj	terrein_wagen/noun	terwijl/comp	tevens/adv	thema/noun	toe/adv	tot/fixed	tracht/verb	trant/noun	tred/noun	trek/noun	trots/noun	trouwring/noun	typisch/adj	uit/adj	uit/prep	uitbundig/adj	uitdrukking/noun	uiteinde/noun	uitgangspunt/noun	uitgebreid/adj	uitgestoken/adj	uitspanning/noun	uitwerking/noun	vaak/adj	vaas/noun	vakkundig/adj	val/adj	vals/adj	van/comp	vanonder/prep	veel/adj	veel/det	veelal/adv	veilig/adj	vel_DIM/noun	verfijnd/adj	verfilming/noun	vergelijk/verb	verkrampt/adj	verloren/adj	verraad/verb	vervang/verb	verzakelijking/noun	verzorger/noun	vest/noun	vierkant/adj	vijftig/num	vijver/noun	vilein/adj	viool/noun	vlak/adj	vleugel/noun	vloeiend/adj	vogel_DIM/noun	vol/prep	volg/verb	volume/noun	volwassen/adj	vooral/adv	voorheen/adv	voorruit/noun	voorzien/adj	vorm/noun	vraag/verb	vreemd/adj	vrij/adj	vrolijkheid/noun	vrouw/noun	waar/noun	waarmee/pp	waarop/pp	was_tafel/noun	wat/adv	weer/adv	weerbarstig/adj	weg/noun	weg_net/noun	weinig/adj	wemel/verb	wijze/noun	wip/verb	wissel_af/adj	wolkenkrabber/noun	wonderlijk/adj	woonkamer/noun	zaal/noun	zakelijk/adj	zand/noun	zanger/noun	ze/pron	zeer/adv	zet_in/verb	zet_neer/verb	zie_uit/verb	zijn/det	zo'n/det	zo/adj	zo/adv	zoals/comp	zoet/adj	zonnebril/noun	zorg/verb	zorgvuldig/adj	zuil/noun	zwaar/adj	zwart/adj	zwoel/adj	à/vg
24-jarige/adj	0.0	0.7890077	0.86196125	0.8960483	0.85753393	0.7626621	0.9044911	0.85142386	0.81514144	0.90461564	0.8556249	0.96472096	0.83120745	0.85725445	0.89513457	0.89244246	0.9210752	0.8109132	0.9198365	0.9549032	0.8447746	0.95557	0.82853806	0.8364949	0.7988658	0.74363303	0.8947463	0.9110317	0.810976	0.91177124	0.8965065	0.82043916	0.9351503	0.87605715	0.90648013	0.79549193	0.72862846	0.882594	0.80689657	0.8510662	0.82344484	0.9430376	0.9330191	0.931969	0.870836	0.8756875	0.79580224	0.8335441	0.75736815	0.90504396	0.93803674	0.8402371	0.8568424	0.8635615	0.96349233	0.8891725	0.8122416	0.92182857	0.922072	0.77428234	0.9058542	0.93950933	0.6707044	0.8520505	0.81085885	0.9164263	0.8946341	0.93700325	0.891728	0.8936261	0.8932249	0.7129177	0.8844594	0.8517521	0.9260747	0.871197	0.9293499	0.952969	0.9625429	0.8335967	0.9478519	0.8191565	0.8987612	0.90177447	0.8550794	0.9723984	0.87145895	0.9255773	0.8745147	0.8236675	0.8863953	0.92544603	0.9520701	0.78696525	0.75661635	0.87747306	0.8615446	0.8535439	0.93135273	0.8779669	0.93009037	0.8984623	0.92899925	0.87582546	0.78903997	0.9443113	0.82691157	0.9011654	0.8739517	0.94907916	0.9456894	0.94047606	0.90718156	0.8975598	0.8997955	0.90466845	0.9387119	0.8976004	0.83558553	0.896716	0.91157585	0.8290392	0.8647361	0.92594665	0.83891535	0.8721169	0.9211451	0.9431315	0.9217034	0.8201216	0.92335135	0.9292177	0.897337	0.8958794	0.88417333	0.93413335	0.902483	0.93250525	0.8502662	0.9268388	0.8636592	0.84065974	0.9069264	0.8163554	0.862846	0.9882672	0.92152333	0.88986814	0.9616124	0.89803696	0.87435025	0.9218044	0.7042682	0.87848854	0.9096142	0.82282686	0.86585104	0.8806672	0.83690035	0.7941763	0.92825127	0.8882644	0.9325246	0.87863934	0.8891866	0.9057485	0.9489017	0.8853601	0.9043174	0.9510823	0.7898027	0.92808235	0.90256107	0.8836623	0.8590732	0.8569694	0.9096022	0.8814858	0.87874436	0.9017103	0.9071445	0.7762214	0.8138637	0.9174185	0.9400481	0.87934893	0.8928694	0.8793136	0.7791574	0.90788907	0.87453747	0.8448972	0.8749266	0.7249327	0.8316408	0.90474373	0.9644328	0.9162624	0.93499756	0.9466702	0.8884508	0.8794863	0.8418696	0.88789296	0.8412262	0.90870214	0.93783957	0.8727436	0.82737756	0.92970777	0.8938517	0.9029501	0.85776246	0.9268691	0.857772	0.81403697	0.8952566	0.8711142	0.94501895	0.8351259	0.9154632	0.9233429	0.9324179	0.8969009	0.93188524	0.8209479	0.9455713	0.9009133	0.9182265	0.86289513	0.85397065	0.9398747	0.98372436	0.87133443	0.8091299	0.90089566	0.88282454	0.9686657	0.95933133	0.88687867	0.8805513	0.8948009	0.9052371	0.87467265	0.9161434	0.9485282	0.9334091	0.8004475	0.83976954	0.94715047	0.8825454	0.8027719	0.90461063	0.90508795	0.81860447	0.8199612	0.94195884	0.8844608	0.92464715	0.89092594	0.908522	0.8884438	0.86839396	0.87295526	0.92609584	0.89669234	0.8934774	0.88518506	0.96611404	0.9485398	0.97882885	0.89010936	0.8853589	0.7796291	0.92248625	0.92185056	0.84136975	0.87176275	0.886973	0.8341627	0.94281554	0.8707607	0.84583235	0.91881275	0.9548561	0.7635938	0.6887339	0.8214185	0.9577232	0.8453704	0.8713708	0.94816816	0.9272561	0.9227444	0.92700773	0.9361524	0.9737683	0.8996398	0.9229066	0.92919195	0.9399128	0.8466252	0.91910326	0.9295046	0.894316	0.952938	0.8986581	0.89502126	0.89500606	0.8891859	0.8684873	0.8667167	0.8495101	0.91787946	0.90621644	0.9002071	0.93765336	0.86697394	0.91714454	0.9251612	0.8848769	0.90019846	0.9656748	0.9456907	0.90396035	0.882768	0.90696824	0.892316	0.92570096	0.90667063	0.86847794	0.8748722	0.91537255	0.9221257	0.796043	0.848021	0.85895485	0.8469063	0.89143056	0.85548586	0.9107839	0.9368564	0.9247203	0.9345974	0.87807256	0.89137816	0.89789224	0.89868885	0.9192778	0.9681536	0.8780344	0.8760839	0.9305286	0.80638814	0.85154945	0.9513239	0.8712687	0.91852653	0.8680811	0.908741	0.8679633	0.8748089	0.9016957	0.92160046	0.95064217	0.91310096	0.8617284	0.8702565	0.9515824	0.94400966	0.88840586	0.8495103	0.8614838	0.9479289	0.94676626	0.90363485	0.9447963	0.9048045	0.9041997	0.9112439	0.8962362	0.81890196	0.97640073	0.8473913	0.85815406	0.8579173	0.9560705	0.72163975	0.86461985	0.9159812	0.9669005	0.8888896	0.8842221	0.8164381	0.93954563	0.8534622	0.92275596	0.85379094	0.92814964	0.9192898	0.90059817	0.8972574	0.8325645	0.8860876	0.95548105	0.9450548	0.9212828	0.9247942	0.9075722	0.92273605	0.8351387	0.9062651	0.8012175	0.9359187	0.93802595	0.8513193	0.958349	0.95384026	0.7474882	0.9033929	0.90152216	0.8771361	0.9300932	0.9061769	0.8360156	0.92406887	0.90590197	0.82996273	0.8827911	0.84954596	0.88646936	0.91843224	0.88373613	0.92553407	0.87668604	0.8253531	0.90147763	0.90527475	0.89154553	0.88628036	0.9614083	0.9012411	0.9172541	0.9384848	0.8457396	0.93366015	0.840957	0.9355325	0.8438815	0.88623416	0.8599744	0.8639098	0.8922494	0.82539237	0.9218461	0.8477207	0.86806643	0.92472225	0.89768887	0.84438354	0.9517805	0.9541847	0.9503188	0.8949745	0.94031465	0.92925733	0.8968348	0.8636523	0.9466012	0.8981972	0.8531463	0.8884246	0.8122233	0.8857389	0.9157733	0.76963836	0.8498579	0.8170949	0.87496954	0.9395919	0.9451101	0.8938015	0.84449047	0.9712178	0.93063354	0.9470728	0.88708746	0.8862662	0.9278461	0.94583213	0.8499545	0.8815047	0.84996164	0.9593499	0.8520411	0.83642685	0.9052418	0.8909088	0.9067282	0.91165	0.8634979	0.8798422	0.92457896	0.9002335	0.8555571	0.8641938	0.85267484	0.90027857	0.924294	0.85664093	0.9126689	0.873688	0.95996517	0.8323134	0.8811441	0.9484117	0.8888585	0.9389435	0.88161206	0.84696877	0.90612674	0.9607736	0.94380647	0.9366831	0.8103315	0.90154445	0.950603	0.88913167	0.97563064	0.90425634	0.95366454	0.8505289	0.9146398	0.85719967	0.9124932	0.8889088	0.8533814	0.77034134	0.8830651	0.8861866	0.92726976	0.9103486	0.94830066	0.8753317	0.9652459	0.95147675	0.8953532	0.82281554	0.91593534	0.9231992	0.8950121	0.94376373	0.8744379	0.93455344	0.92901975	0.82539755	0.94479513	0.87443835	0.9029218	0.814347	0.9123433	0.86644167	0.93767285	0.868094	0.88681966	0.9874563	0.88476306	0.9157274	0.96225876	0.8034704	0.92399836	0.89960897	0.9080765	0.93872887	0.870561	0.9079542	0.9250884	0.8621523	0.960885	0.930456	0.85166836	0.82724893	0.8806311	0.89811647	0.91760546	0.9117724	0.8939356	0.8424313	0.89873135	0.90598994	0.7781261	0.9176329	0.8919687	0.89832234	0.92812586	0.90284395	0.90002406	0.90434194	0.94531167	0.96167296	0.91723895	0.95066094	0.91830987	0.8097995	0.83712816	0.9236713	0.90509254	0.8984833	0.9367765	0.91411495	0.8628879	0.7946439	0.86624193	0.90501463	0.8864508	0.8200329	0.943449	0.7452468	0.91442645	0.9100313	0.93417454	0.8899956	0.94095004	0.89702564	0.94245726	0.9198111	0.9463371	0.8566608	0.82518554	0.88419527	0.9295916
33/num	0.7890077	0.0	0.9361661	0.66272855	0.7956071	0.7805955	0.8302697	0.8734093	0.7134744	0.9123968	0.9311462	0.92692196	0.7515518	0.8209086	0.848201	0.6231802	0.84422463	0.8937826	0.7275425	0.890711	0.8748233	0.9171519	0.8332063	0.8166738	0.7137595	0.74204266	0.8917513	0.97579277	0.77602255	0.9576804	0.8861082	0.9617171	0.9053179	0.90053934	0.6995779	0.75324243	0.8207135	0.8600372	0.8576276	0.9067952	0.95925236	0.89676535	0.95784914	0.662567	0.8208616	0.9631104	0.72836447	0.9116305	0.8765614	0.9385834	0.96054107	0.8927317	0.9048233	0.90904427	0.93457836	0.8723749	0.90593755	0.96472836	0.86078787	0.7619312	0.9247435	0.9457725	0.89113855	0.9276836	0.93495077	0.94562465	0.96060324	0.95781094	0.9247291	0.9231589	0.9028734	0.8307093	0.93920594	0.85519636	0.92730355	0.91386473	0.9792439	0.9453904	0.9633256	0.7560078	0.87677896	0.9029498	0.8863658	0.897058	0.8956054	0.9603435	0.9369901	0.93415874	0.9520732	0.8537495	0.8715111	0.956478	0.9566768	0.9082122	0.88278174	0.93100685	0.8569629	0.8491774	0.8940927	0.9149792	0.95099944	0.91698813	0.9310077	0.91901433	0.873889	0.9439499	0.91972834	0.92852986	0.9376222	0.94756854	0.9487797	0.8543448	0.9178262	0.90260017	0.9155648	0.938684	0.9272833	0.95522517	0.9063909	0.90654504	0.9138619	0.7750156	0.90360904	0.954602	0.82903516	0.8832716	0.89896125	0.9236493	0.9412032	0.84383655	0.9368559	0.9266949	0.9371208	0.89946604	0.8727008	0.9109844	0.83773756	0.88120097	0.92144066	0.9108887	0.8768643	0.91149217	0.9370718	0.804857	0.8713423	0.9591381	0.93774956	0.8883568	0.963833	0.8510285	0.94961995	0.90345544	0.86734116	0.89180505	0.92548895	0.839143	0.872385	0.9066354	0.94651616	0.8579734	0.89524055	0.9132885	0.89987457	0.90363514	0.95691156	0.93283397	0.9154596	0.89113164	0.86863196	0.9223151	0.85488117	0.91065305	0.8652716	0.9439925	0.9129294	0.8774835	0.91958064	0.9068698	0.9482973	0.97014403	0.9255442	0.8252301	0.8865194	0.9487729	0.873356	0.917693	0.94241285	0.90168715	0.85218185	0.91326463	0.9129094	0.8804477	0.893726	0.81679595	0.878057	0.9140521	0.91350037	0.8880247	0.87058353	0.9759964	0.9030054	0.88338435	0.95352256	0.8867199	0.96206075	0.9145913	0.9209775	0.8865757	0.8768108	0.8330322	0.9081385	0.9221143	0.9581622	0.9265942	0.9315293	0.88576347	0.9358599	0.8814519	0.94910574	0.8949863	0.96326	0.9399687	0.9442931	0.9298692	0.94836736	0.8397981	0.9597399	0.9341291	0.9792723	0.8743098	0.9355524	0.9706206	0.9526348	0.87235695	0.82411885	0.89914066	0.89132196	0.9488253	0.92564344	0.89035547	0.8679757	0.9386537	0.9139073	0.8466455	0.9238176	0.91620415	0.9297144	0.9110023	0.91144884	0.90972954	0.9233206	0.95833653	0.9496799	0.9127098	0.9399169	0.8548061	0.946474	0.9375535	0.9674884	0.8938257	0.9044187	0.9041596	0.9212856	0.8880987	0.9019724	0.9160854	0.9600873	0.9292852	0.9218657	0.86369073	0.94874156	0.8214345	0.9335349	0.92256534	0.91550267	0.9678646	0.8175939	0.93724024	0.9120211	0.9001368	0.9436829	0.89043874	0.81814086	0.9469648	0.9758098	0.9650999	0.8795891	0.9232806	0.94548965	0.908217	0.94609505	0.9530875	0.897248	0.94294393	0.9489042	0.9286934	0.9878938	0.903506	0.899522	0.93888336	0.8454716	0.94372445	0.90252686	0.91994196	0.8455435	0.8785135	0.89045167	0.8636277	0.8832839	0.9252409	0.923517	0.92365897	0.90934235	0.8138461	0.9314094	0.8966407	0.95271915	0.86807555	0.88687813	0.8990593	0.86458504	0.90349746	0.938842	0.91241956	0.9136003	0.9283806	0.92563474	0.9699551	0.84306306	0.93498236	0.88617885	0.9406003	0.87348795	0.8730618	0.9277317	0.9187148	0.8600741	0.8615724	0.93558705	0.93530345	0.9050787	0.8859689	0.9236488	0.95185065	0.8575535	0.9030826	0.9106666	0.88606733	0.9635078	0.94304234	0.9325344	0.92118394	0.96886605	0.8618072	0.92747045	0.9211684	0.9011595	0.9450047	0.8677343	0.8834571	0.83660156	0.8674586	0.92515814	0.85939884	0.9127763	0.88241565	0.9055194	0.89601964	0.9629654	0.9040688	0.89199334	0.920526	0.87397194	0.96660715	0.89619356	0.9305406	0.9255916	0.9021552	0.9410275	0.8596643	0.91282725	0.89647377	0.9650688	0.7917117	0.88607687	0.8791561	0.9416519	0.89584816	0.90470123	0.962271	0.95306796	0.9524616	0.8906965	0.9449221	0.9464334	0.94896567	0.958756	0.9234563	0.92957836	0.9705273	0.8743631	0.9469066	0.87050676	0.93992674	0.9468937	0.9134289	0.8793709	0.95056945	0.9043743	0.9596225	0.8546826	0.9001779	0.8810142	0.90888286	0.94722134	0.86811286	0.91138184	0.8538454	0.82342327	0.91086924	0.9104887	0.8629731	0.8530139	0.9163204	0.8994715	0.89096034	0.9170696	0.8452391	0.9264368	0.8906108	0.90936995	0.92510736	0.8790049	0.91352284	0.8771343	0.9010589	0.866621	0.9063353	0.9372248	0.8544126	0.8850751	0.931761	0.9573292	0.96123123	0.8833659	0.91356945	0.87805593	0.9149943	0.88404787	0.97193605	0.91111374	0.87831175	0.91046727	0.88341457	0.88033605	0.9000531	0.86398804	0.8700799	0.9104339	0.86733186	0.9666443	0.89317137	0.9542587	0.93447876	0.82715595	0.88984376	0.86194277	0.94278777	0.97064286	0.898412	0.87066346	0.90725005	0.8514981	0.90691376	0.9595807	0.85064816	0.8604357	0.91316736	0.8994472	0.9788737	0.89875823	0.9283614	0.9413975	0.9500673	0.92870384	0.9073012	0.9097785	0.9016893	0.8571017	0.9337735	0.85376066	0.8470423	0.8999081	0.972177	0.8921243	0.8941985	0.91756094	0.9050963	0.9321021	0.913834	0.8742285	0.9417825	0.9163423	0.9279348	0.89211446	0.8565632	0.8899434	0.8739463	0.9452784	0.90779907	0.9362236	0.93158036	0.9238776	0.91229117	0.9013119	0.9620279	0.85651827	0.90869814	0.8166121	0.8962398	0.8673436	0.91205335	0.89733326	0.96011555	0.8598761	0.89182276	0.94085306	0.9228507	0.944869	0.87475675	0.9737553	0.9005694	0.93789744	0.9447408	0.9773499	0.9048959	0.91050446	0.8618392	0.91787946	0.94181025	0.94674903	0.96073705	0.95697576	0.96266747	0.9465473	0.92470586	0.91450405	0.8792431	0.87441707	0.9441463	0.94544214	0.9484027	0.91144806	0.9439244	0.9553004	0.9173192	0.96025974	0.9281187	0.91940045	0.86556923	0.8938871	0.97211903	0.9077712	0.89162076	0.8099153	0.9991758	0.81210184	0.9113021	0.8455115	0.83551514	0.8899908	0.93028474	0.7953644	0.88710934	0.8889824	0.89226484	0.86105824	0.8601998	0.89510274	0.89950705	0.82318044	0.88563585	0.8789942	0.94508064	0.8656845	0.91699576	0.8655101	0.92747176	0.8841439	0.9490016	0.91033375	0.9439856	0.91089976	0.8864921	0.8718214	0.89791775	0.9143346	0.8856952	0.9437278	0.9196054	0.9023409	0.9460053	0.94219965	0.8010526	0.8040381	0.95386803	0.89563876	0.9038834	0.9242406	0.91303474	0.86278623	0.7930747	0.9648813	0.93885416	0.92899907	0.8767049	0.94110477	0.88083434	0.85805064	0.97528994	0.94892037	0.860131	0.90237224	0.90723294	0.89788985	0.9282397	0.95133114	0.8652922	0.8637024	0.917896	0.8468855
