	1/noun	1/num	100.000/num	12/noun	15/num	17/noun	18/noun	19/noun	20/noun	20/num	2002/name	2002/noun	2003/noun	21/noun	27/noun	3/noun	30/noun	31/noun	4/num	5/noun	50/num	9/noun	9/num	Boekenweekgeschenk/name	Bon/name	Europees/adj	Europese/name	Fransman/noun	Golden/name	HSBC/name	Habibie/name	Madonna/name	Merchtem/name	Totti/name	Vlaanderen/name	Zellik/name	aan/prep	aanbesteding/noun	aanbieding/noun	aanbod/noun	aanstaande/adv	aanvaard/verb	aanvraag/noun	aard/noun	abonnement/noun	accoord/noun	acht/num	adres/noun	advies/noun	af/part	afgegeven/adj	afgekeurd/adj	afhankelijk/adj	afzeggingen/noun	al/adv	algemeen/adj	alibi/noun	alle/det	alleen/adj	alleen/adv	alleszins/adv	als/comp	als/prep	alsnog/adv	alternatief/noun	altijd/adv	analyse/noun	anderzijds/adv	antwoord/verb	arbeid_vergunning/noun	argument/noun	arrangement/noun	arriveer/verb	augustus/noun	bakkelei/verb	bal/noun	beding/verb	bedoeld/adj	behalve/comp	beide/det	bekentenis/noun	beleid/noun	ben/verb	benoeming/noun	bescherming/noun	beschik/verb	beschouw/verb	besef/verb	beslis/verb	besluit/noun	bestemming/noun	betaal_middel/noun	bewijs/noun	bezit/noun	bezit/verb	bied_aan/verb	bij/prep	bijstandsgerechtigden/noun	biljet/noun	binnen/part	blijf/adj	blijf/verb	blijk/verb	bod/noun	bon/noun	bond/noun	boord_document/noun	bouw_aanvraag/noun	breng_uit/verb	buitenlands/adj	burgerlijk/adj	chauffeur/noun	congres/noun	controle/noun	conventie/noun	daar/adv	daarbuiten/pp	daarover/pp	dag/noun	dagvaarding/noun	dan/adv	dat/comp	dat/det	dat/noun	dat/pron	datum/noun	de/det	degradeer/verb	dele/adv	deze/det	dezelfde/det	die/det	die/pron	dien_in/verb	dinsdag/noun	diploma/noun	dit/det	document/noun	doe_mee/verb	doelpunt/noun	donderdag_voormiddag/noun	door/adj	door/prep	drie/num	durf/verb	dus/adv	dus/vg	duur/noun	duur/verb	echt/adj	echter/adv	een/det	eerste/num	eind/noun	eind_uitslag/noun	elektronica_concern/noun	elk/det	en/prep	en/vg	enerzijds/adv	enig/det	enkel/adj	enkel/adv	enquête/noun	er/adv	euro/noun	evenmin/adv	eventueel/adj	excuus/noun	exploitatie_vergunning/noun	februari/noun	feit/noun	fl./num	frank/noun	ga/verb	ga_terug/verb	gedrukt/adj	gedurende/prep	geen/det	geheel/adj	gehoord/adj	geld/verb	gemeente/noun	getekend/adj	gewoon/adj	gezien/adj	goal/noun	goedkeuring/noun	grens/noun	groep/noun	half/adj	handtekening/noun	heb/verb	heel/adj	heel/adv	hem/pron	het/det	hier/adv	hiervoor/pp	hij/pron	hoe/adj	hoef/verb	honderdduizend/num	hoog_seizoen/noun	humanitair/adj	hun/det	huur_contract/noun	huwelijk/noun	idee/noun	identiteitsbewijs/noun	iedereen/pron	ik/pron	immers/adv	in/part	in/prep	inschrijving/noun	internationaal/adj	jaar/noun	jaar_abonnement/noun	je/pron	journalist/noun	juli/noun	juridisch/adj	kaart/noun	kan/verb	kandidatuur/noun	keer/noun	keur_af/verb	kilo_gram/noun	kilo_meter/noun	kind/noun	klant/noun	klein/adj	koers/noun	kolonie/noun	kom/verb	kom_langs/verb	koop/verb	kost/verb	krijg/verb	krijg_binnen/verb	laat/adj	laat/verb	land/noun	lang/adj	leerling/noun	leg_voor/verb	letter_DIM/noun	leven/noun	lever_op/verb	licentie/noun	lid_kaart/noun	lig/verb	lijk/verb	locatie/noun	loop/verb	maak/verb	maand/noun	maar/adv	maar/comp	maar/vg	maart/noun	mag/verb	match/noun	maximum/adj	meer/adv	merk/noun	met/prep	met/vg	middernacht/noun	mijn/det	minstens/adv	misschien/adv	moet/verb	moreel/adj	na/prep	neem_af/verb	niet/adv	niet/tag	niettemin/adv	nieuw/adj	nodig/adj	nog/adv	nu/adv	of/comp	of/vg	offerte/noun	officieel/adj	oktober/noun	om/comp	om/prep	omdat/comp	onbeperkt/adj	onder/prep	onderneem/verb	ongeacht/prep	ongeldig/adj	ons/det	ons/pron	ontbreek/verb	ontsla/verb	onveranderlijk/adj	onverminderd/adj	ook/adv	oordeel/verb	op/part	op/prep	opdat/comp	openbaar/adj	oppervlakkig/adj	organisatie/noun	oud/adj	oudejaar_avond/noun	over/prep	overdreven/adj	overeenkomst/noun	overigens/adv	paar/noun	pak_op/verb	papier/noun	partij/noun	pas/adv	paspoort/noun	passagier/noun	patent/noun	pendel_bus/noun	per/prep	periode/noun	persoon/noun	plaats/noun	poging/noun	precies/adv	prevaleer/verb	principe/noun	procent/noun	punt/noun	rechtbank/noun	rechter/noun	rede/noun	reden/noun	referendum/noun	regel/noun	reis_pas/noun	reiziger/noun	reken/verb	relatie/noun	reservatie/noun	rij/verb	rijbewijs/noun	roep_in/verb	sas/noun	schort_op/adj	schrijf/verb	schrijf_in/verb	scoor/verb	september/noun	slechts/adv	slim/adj	sloop/verb	sluit/verb	sluit_af/verb	sofi_nummer/noun	spaar_kaart/noun	speciaal/adj	speler/noun	sport_raad/noun	stam/verb	status/noun	statuut/noun	steeds/adv	stel_op/verb	stel_vast/verb	stem/noun	stem/verb	stem_biljet/noun	straf/noun	strek/verb	strip_kaart/noun	stuit/verb	tarief/noun	te/adv	te/comp	tegen/prep	teken/verb	telkens/adv	ten/adv	terug_reis/noun	ticket/noun	toch/adv	toelating/noun	toen/adv	toestemming/noun	toon/verb	tot/prep	tot/vg	transparant/adj	treffer/noun	trein_kaart_DIM/noun	tussen/prep	twee/num	tweede/num	typering/noun	u/pron	uit/part	uit/prep	uitgebracht/adj	uitkomst/noun	uitslag/noun	universeel/adj	uur/noun	vaderschap/noun	van/name	van/prep	vanaf/prep	vat_op/verb	verblijf_status/noun	verblijfsvergunning/noun	verdien/verb	vergunning/noun	verklaar/verb	verklaring/noun	vermeld/adj	veronderstelling/noun	verslag/noun	verticaal/adj	vervoer/verb	vervoer_bewijs/noun	verzamel/verb	verzekerd/adj	verzekering/noun	verzet/noun	verzoek/noun	vier/num	vijandigheid/noun	vijf/num	visum/noun	vlieg/verb	vlucht/noun	voer_uit/verb	voldoende/det	volgens/prep	volk/noun	vonnis/noun	voor/prep	voorbeeld/noun	voordeel/noun	voorkom/verb	voorschot/noun	voorschrift/noun	voorstel/noun	voorwaarde/noun	vracht_wagen/noun	waar/adv	waarde/noun	waarom/pp	waarop/pp	waaruit/pp	wagen/noun	wat/det	wat/pron	we/pron	weer/adv	weinig/det	wel/adv	wereldwijd/adj	werk_vergunning/noun	wet/noun	wijs_af/verb	wijze/noun	wil/verb	wil_beschikking/noun	wissel_in/verb	word/verb	zak/noun	zal/verb	zaterdag/noun	ze/pron	zeg/verb	zes/num	zie/verb	zijn/det	zit/verb	zo/adj	zo/adv	zoals/comp	zolang/comp	zondag/noun	zonder/prep	één/num
1/noun	0.0	0.63940865	0.82972986	0.2605977	0.5343205	0.2605363	0.266177	0.25491703	0.27620614	0.5583163	0.7213199	0.2668625	0.25747234	0.24282503	0.22111332	0.21570301	0.18440044	0.16736889	0.63647866	0.22472203	0.720262	0.24826181	0.51535565	0.7254721	0.8791233	0.8462751	0.8438758	0.88179034	0.84070766	0.95304507	0.89950556	0.9418286	0.77030957	0.92388654	0.8013939	0.74567664	0.9334814	0.8092505	0.9090194	0.9002143	0.30986637	0.8289962	0.7089823	0.97267073	0.7171547	0.7520877	0.81432325	0.7935207	0.88084745	0.8548301	0.8147686	0.89414454	0.877751	0.86929005	0.81496644	0.8213998	0.91487366	0.8070159	0.8610114	0.8922419	0.9004731	0.87002784	0.8836686	0.87236327	0.9210268	0.9719082	0.9603794	0.9396901	0.9318855	0.89411664	0.9432064	0.87656474	0.69502217	0.30618298	0.90775275	0.9529772	0.8275717	0.9457208	0.7843561	0.9148872	0.94918567	0.9428866	0.95390016	0.86736476	0.9107042	0.8334577	0.9167679	0.9418965	0.6554411	0.73013115	0.84713584	0.632601	0.93572617	0.8384772	0.8769634	0.77733713	0.8485931	0.89380896	0.7272979	0.87126267	0.95397586	0.89287406	0.93505204	0.7961551	0.82489634	0.87615395	0.955902	0.80785656	0.7867123	0.87039703	0.9076299	0.89376366	0.70678353	0.85918546	0.84312093	0.9219897	0.86818683	0.8927968	0.71797025	0.8583241	0.920079	0.9546877	0.9364319	0.85073197	0.7639852	0.44137657	0.86270344	0.9225301	0.9777272	0.87699276	0.8381511	0.88228947	0.8912659	0.6949016	0.34809297	0.8781278	0.8136622	0.8516897	0.9149484	0.89885056	0.80543613	0.9616609	0.9364372	0.83339715	0.92713857	0.8842405	0.852513	0.8253242	0.6343554	0.9362845	0.89783674	0.7956395	0.7986922	0.42868978	0.8335945	0.8298437	0.7774334	0.27494347	0.816934	0.9304144	0.88902134	0.87056273	0.8090785	0.933004	0.89303565	0.6770406	0.9033714	0.8926506	0.9673318	0.80319846	0.30523968	0.9025736	0.8236656	0.7500725	0.86998826	0.85374624	0.9087781	0.82485425	0.8650566	0.8756787	0.9569352	0.7010615	0.79838777	0.8970001	0.78673923	0.8353935	0.94132054	0.85870564	0.8747357	0.90040684	0.83521354	0.8538292	0.8894963	0.94970447	0.947515	0.96014386	0.87557304	0.94774103	0.7717479	0.950536	0.95204437	0.9008652	0.88899416	0.75509644	0.9157063	0.84703195	0.68836904	0.8750604	0.9806196	0.85429317	0.88236344	0.9756439	0.84585905	0.79485995	0.66896915	0.46735322	0.83546823	0.6634853	0.7853404	0.925876	0.9455261	0.24846202	0.8846363	0.7704483	0.834483	0.7830546	0.9173741	0.91839087	0.84009784	0.75133973	0.83376	0.8480878	0.9371892	0.83750844	0.9430864	0.88716954	0.7571516	0.80319583	0.7511625	0.80823404	0.83066404	0.8777515	0.9206815	0.87777925	0.92529345	0.83329546	0.774045	0.9089206	0.9665105	0.9033219	0.867507	0.8557026	0.913197	0.92705417	0.7911646	0.44325823	0.94050574	0.6788955	0.9452832	0.9701908	0.9432909	0.31619906	0.8118429	0.8871702	0.79655147	0.87645876	0.97399145	0.7662138	0.39341033	0.4614148	0.91321325	0.8159509	0.97242236	0.8158435	0.9641239	0.7922702	0.8330205	0.9572816	0.9612804	0.91925365	0.6862061	0.86857677	0.8509952	0.8751476	0.92208976	0.79897463	0.91100425	0.59606785	0.28671336	0.9104285	0.55192673	0.8540312	0.7354059	0.93201053	0.9386233	0.88772166	0.8146949	0.9428196	0.96469873	0.8566221	0.76290977	0.9334467	0.86586636	0.89403105	0.8758672	0.9425817	0.51462317	0.9397479	0.8438506	0.96988887	0.9289598	0.8294018	0.6723654	0.8829525	0.9590723	0.78501534	0.83935595	0.89506555	0.76892334	0.8768759	0.94512975	0.5026805	0.8210156	0.79185444	0.89944774	0.7553512	0.6214176	0.65746325	0.7819239	0.8883797	0.9450221	0.7753768	0.94961286	0.79191506	0.7527491	0.8866143	0.86278415	0.8660044	0.9097255	0.89964247	0.76857525	0.8601542	0.7959543	0.7817217	0.8219876	0.9305672	0.7471999	0.82028234	0.8481808	0.91798663	0.9323135	0.90113354	0.9828002	0.46511716	0.9475777	0.29837662	0.841421	0.9822676	0.9070336	0.58279824	0.5625795	0.7952188	0.8024763	0.8067982	0.89557785	0.7555468	0.91027963	0.9002451	0.88456726	0.915674	0.8642781	0.8126893	0.9303903	0.8250563	0.9017003	0.9100888	0.8968363	0.6654411	0.9384325	0.6026244	0.956221	0.8930292	0.7908048	0.80213046	0.5169958	0.88460296	0.7378727	0.712059	0.95638406	0.82335025	0.89424145	0.8749193	0.8947851	0.39402223	0.4986812	0.92901874	0.9652325	0.7219426	0.6889551	0.855419	0.87868595	0.91472614	0.77887666	0.9449023	0.9489579	0.87615067	0.9602334	0.86216795	0.91290563	0.46263576	0.94032073	0.95424986	0.8239029	0.22624046	0.9302051	0.9378613	0.8197456	0.8822415	0.817325	0.9182134	0.95312583	0.8689592	0.9386525	0.8315198	0.94390297	0.790024	0.80584776	0.8459925	0.84634763	0.84982383	0.92855763	0.8755212	0.8511058	0.97082514	0.78371096	0.8740252	0.8440373	0.82566905	0.8443656	0.9482666	0.88926446	0.9638875	0.7008145	0.7320008	0.96707314	0.8814044	0.9579202	0.85976535	0.9040916	0.8632904	0.8305459	0.86495656	0.9086299	0.87327784	0.96184844	0.87270725	0.95632726	0.8881541	0.977163	0.967245	0.9387605	0.882848	0.95160455	0.9496385	0.85376287	0.85889775	0.84520805	0.91389185	0.91448534	0.8862847	0.9811382	0.7108538	0.64025533	0.80973357	0.7581744	0.34192288	0.92709213	0.9857292	0.7950566	0.96179426	0.9307899	0.97385603	0.91504943	0.9428886	0.91577435	0.8985435	0.3373649	0.8774512	0.8514702
1/num	0.63940865	0.0	0.65285105	0.65447617	0.28528297	0.6551181	0.6385465	0.65176594	0.6611823	0.29170436	0.804636	0.65124696	0.6631868	0.64330983	0.66213864	0.564183	0.69050896	0.68041164	0.10971439	0.5426065	0.44558632	0.60354304	0.2591344	0.9509784	0.7354807	0.96964914	0.9585042	0.9590386	0.8144629	0.89791584	0.93832695	0.9296689	0.6316129	0.8316853	0.8919072	0.6920402	0.97290254	0.9569132	0.91414833	0.947654	0.742771	0.92601335	0.90504974	0.9829502	0.79994917	0.9528705	0.72670746	0.92528206	0.9928484	0.95557386	0.96277696	0.79742277	0.8876926	0.9513164	0.92822707	0.944667	0.9495963	0.90614176	0.9747251	0.9635744	0.9646491	0.9780094	0.977132	0.9395685	0.98437107	0.99570185	0.9740949	0.97112244	0.94452596	0.9897085	0.967896	0.8743447	0.8647623	0.6482487	0.97264177	0.95345473	0.9177531	0.95797557	0.91237605	0.9139801	0.97423124	0.9976173	0.98177814	0.96892756	0.9852785	0.9496236	0.9573753	0.9669007	0.88430035	0.9564739	0.95863503	0.79898834	0.95847934	0.91547257	0.914438	0.933932	0.9738026	0.93305445	0.7608143	0.9210046	0.9613467	0.96317106	0.94640785	0.9023714	0.8715259	0.97195405	0.9990827	0.9270693	0.9074244	0.96076775	0.9322087	0.95491165	0.92023015	0.943027	0.967559	0.9961571	0.9002118	0.97872365	0.82988155	0.94288915	0.98309374	0.9858387	0.9688284	0.87737364	0.92777634	0.82047737	0.943817	0.9526583	0.9655353	0.93770957	0.9323697	0.9517677	0.94710267	0.923441	0.65057373	0.9773308	0.9373096	0.9379889	0.95358956	0.5948534	0.81375265	0.9864036	0.9748252	0.7690036	0.9899032	0.95678824	0.96106607	0.93251395	0.80161536	0.96560574	0.97146773	0.9384868	0.90399307	0.8769486	0.8250018	0.8470965	0.833464	0.7186366	0.7803254	0.9764673	0.9808608	0.95770293	0.8950823	0.9224284	0.96604544	0.53923225	0.9381452	0.95394325	0.9821424	0.9444251	0.68014914	0.96093714	0.552076	0.58559406	0.96317744	0.95918155	0.93275714	0.8298838	0.98102266	0.97164154	0.97115177	0.9100009	0.8974898	0.9386547	0.9574851	0.9428168	0.77458143	0.98499113	0.9049362	0.7939303	0.6995672	0.9441965	0.9765365	0.973159	0.983346	0.971623	0.98172396	0.9897141	0.8856318	0.98958075	0.9961428	0.9723583	0.76309013	0.7842077	0.95043296	0.97051364	0.9174442	0.9550638	0.99856555	0.93847436	0.98851395	0.99281144	0.9432503	0.9655334	0.8869636	0.7149027	0.9423235	0.7274506	0.7573011	0.9919005	0.9535288	0.6270962	0.9667926	0.782591	0.97065943	0.9284513	0.9052622	0.8799543	0.4700085	0.5889302	0.78970635	0.92335516	0.9349975	0.78524315	0.97069615	0.9766297	0.88502413	0.89843816	0.6355977	0.94203824	0.86005473	0.9426361	0.9560609	0.964071	0.93779445	0.8862807	0.9338697	0.9476441	0.95848763	0.8199885	0.94660205	0.9021787	0.90254027	0.9874578	0.9130093	0.77583766	0.93437195	0.7991822	0.9535469	0.99197346	0.9724688	0.6647719	0.93723905	0.8384099	0.591557	0.99776775	0.9639802	0.8959176	0.48868406	0.7836839	0.9683511	0.65710026	0.9826841	0.9662901	0.9325675	0.8965277	0.86175543	0.99335593	0.99300295	0.94278866	0.93544364	0.94467497	0.94382614	0.9719243	0.96697235	0.8255962	0.9465245	0.8605257	0.6593985	0.9758127	0.80763507	0.96161145	0.9124274	0.9647501	0.9883003	0.9228806	0.88397735	0.97227883	0.9632956	0.9410976	0.9129236	0.9317973	0.90228486	0.9880451	0.94487035	0.947114	0.7836157	0.970411	0.98278826	0.9612581	0.9504524	0.8546735	0.9129834	0.96556896	0.90054077	0.9334507	0.96452045	0.9132912	0.85552174	0.92361885	0.96533036	0.8463403	0.9429687	0.84517044	0.94080114	0.9107382	0.5843297	0.8130951	0.65411663	0.8652402	0.9483599	0.90851796	0.97662824	0.9618617	0.54165626	0.7098136	0.9508936	0.96069247	0.97498786	0.96606004	0.8763073	0.9697777	0.8480024	0.90573096	0.858473	0.98687685	0.7173399	0.8755585	0.89341027	0.9906526	0.818486	0.9803178	0.98849237	0.6613016	0.8195261	0.6620506	0.6743877	0.9952078	0.99163914	0.8247508	0.8756405	0.91129094	0.88084036	0.92659587	0.9424824	0.89603835	0.96634495	0.9911347	0.9640493	0.98370296	0.96372575	0.9295702	0.8592334	0.9043717	0.9240622	0.9339743	0.88187873	0.89612764	0.9708715	0.80207145	0.9840902	0.9830925	0.9100422	0.9092326	0.66212296	0.8416339	0.89113206	0.6765733	0.98016024	0.96576756	0.9868491	0.97217715	0.9829421	0.6222241	0.38615692	0.9394829	0.8963886	0.83667076	0.7305412	0.8152886	0.88644844	0.96532625	0.8099185	0.9615027	0.93907416	0.88522583	0.9762474	0.8210453	0.97713715	0.6503088	0.97276926	0.9007293	0.85239494	0.64262944	0.98400927	0.9630156	0.95168656	0.82933176	0.9284078	0.93060714	0.9966885	0.9186728	0.9547025	0.9392391	0.87662315	0.8193212	0.9188042	0.8725836	0.9234886	0.9238022	0.99759287	0.9788847	0.7660343	0.97627455	0.71324414	0.927782	0.9123874	0.8869133	0.96096665	0.972813	0.9581226	0.99022263	0.8644108	0.90067285	0.9575843	0.9576056	0.9782911	0.8339666	0.9842744	0.99291086	0.9684223	0.87425315	0.95753103	0.83712757	0.9874678	0.9429685	0.95759654	0.915511	0.97256243	0.98269117	0.97277206	0.98136777	0.9729912	0.98263663	0.88501465	0.9773347	0.95898753	0.9705799	0.9875843	0.9839751	0.9447585	0.83232844	0.8996013	0.8341957	0.9340281	0.6233429	0.9925402	0.9964384	0.7490762	0.97471696	0.9757289	0.98904043	0.9527181	0.9739673	0.9630658	0.9638827	0.6243144	0.96793264	0.76181406
100.000/num	0.82972986	0.65285105	0.0	0.9016757	0.5417667	0.88554513	0.8610759	0.8777422	0.8833602	0.506333	0.85920924	0.794506	0.78443027	0.88948643	0.89848834	0.89787126	0.88832515	0.8428192	0.6233155	0.8619855	0.39084184	0.8921832	0.6838028	0.87695795	0.93799347	0.8920049	0.9246593	0.91933155	0.9134811	0.8393051	0.9199207	0.92480373	0.7946663	0.930269	0.8722298	0.91866	0.8469801	0.8536197	0.87758815	0.88238204	0.9309219	0.8891502	0.8017603	0.94621134	0.6057591	0.8423572	0.5932299	0.81623626	0.8777212	0.934026	0.8843678	0.83056647	0.81582993	0.8992598	0.77573144	0.93673015	0.9034891	0.79830843	0.87548167	0.86026037	0.88270277	0.8910232	0.87857056	0.7952405	0.8631433	0.9322871	0.9275837	0.8992161	0.9452027	0.926865	0.8916696	0.7609514	0.8674731	0.87648356	0.8548462	0.93204075	0.79717624	0.82568955	0.90826917	0.86084914	0.898824	0.95135015	0.9086821	0.87650627	0.855286	0.9146015	0.8694285	0.9431449	0.92434514	0.87328976	0.8046009	0.8349385	0.9032577	0.8686687	0.85522985	0.76825166	0.8360461	0.8254894	0.6166573	0.8578307	0.7937398	0.95227367	0.9021492	0.77791256	0.7443961	0.81376517	0.94418365	0.895848	0.8289648	0.88042825	0.8174638	0.8221142	0.93042386	0.877753	0.9196135	0.89867526	0.8710908	0.93809307	0.7438755	0.8220523	0.91885316	0.9162741	0.90455586	0.8143422	0.78164536	0.86363417	0.8537416	0.90846753	0.8520235	0.87586707	0.83726084	0.87038565	0.7435316	0.865317	0.91263396	0.85370654	0.86013955	0.861047	0.8976624	0.87434506	0.85097015	0.9352881	0.88761854	0.6615782	0.92905366	0.86697084	0.85361385	0.862094	0.80050945	0.91490847	0.89201105	0.7607094	0.9023123	0.8726015	0.928896	0.7275496	0.6916922	0.91279906	0.8033445	0.91566306	0.8831128	0.82129073	0.7928548	0.8910691	0.8371503	0.41399425	0.8898563	0.8502755	0.9335628	0.90258867	0.8709071	0.9269655	0.67027706	0.38661563	0.886443	0.9207347	0.75821394	0.7468476	0.859509	0.91676915	0.9637643	0.83918625	0.77496016	0.85676515	0.8597878	0.8340669	0.8592148	0.8666035	0.7909653	0.7907202	0.59474057	0.7833475	0.80550814	0.9346861	0.90894175	0.841251	0.8881904	0.9020112	0.701716	0.8544573	0.96788526	0.8301626	0.28200197	0.62369084	0.90370554	0.7569713	0.8450073	0.8987535	0.94873637	0.8898431	0.9324358	0.9392372	0.8315346	0.8776845	0.9116138	0.71490085	0.8995283	0.72775805	0.6431358	0.9277679	0.9157778	0.8515141	0.876991	0.6531433	0.8061428	0.8788819	0.7721583	0.84987277	0.5581737	0.7077798	0.75369954	0.68023473	0.9013633	0.764292	0.8987171	0.9165337	0.7859304	0.6991425	0.48918486	0.7713595	0.78673536	0.8888402	0.9311694	0.8942115	0.8884177	0.8106601	0.9252727	0.90291214	0.87049896	0.6787075	0.8256265	0.732088	0.8344382	0.954542	0.8880981	0.88728714	0.9528483	0.67551136	0.88220614	0.9306293	0.90671515	0.86671734	0.81597245	0.8973887	0.55756575	0.92151904	0.8424551	0.8441467	0.8156948	0.851341	0.8725233	0.49286258	0.92634344	0.79106486	0.7647028	0.9023743	0.81369	0.9492973	0.960762	0.8175925	0.8497616	0.83300453	0.87287414	0.8616811	0.93234336	0.6913105	0.8062315	0.87360436	0.88322616	0.84706235	0.88428384	0.8717381	0.75905865	0.839278	0.9270055	0.82408774	0.79891074	0.85593665	0.8368207	0.87625974	0.86209637	0.86119854	0.9308392	0.896267	0.907815	0.82890177	0.83414096	0.8445734	0.88931197	0.9552619	0.88196933	0.78784	0.8874493	0.91778755	0.951679	0.8227	0.87598705	0.73589694	0.8797159	0.8203254	0.87228703	0.90126383	0.81249094	0.717548	0.8336339	0.83489215	0.40597427	0.83783317	0.55786115	0.87394303	0.9135964	0.89902365	0.8942175	0.8463641	0.603873	0.7912058	0.89076316	0.8850955	0.9403585	0.89409494	0.8349076	0.89635557	0.79789984	0.73728174	0.70119905	0.8879608	0.61403084	0.8350835	0.8770033	0.926071	0.9016797	0.85352314	0.9729149	0.6961458	0.92050993	0.8904801	0.6384852	0.9324562	0.9152265	0.8731156	0.9010906	0.87221676	0.8157634	0.8364205	0.84388036	0.9274308	0.95981306	0.86184627	0.8700928	0.8912447	0.91891134	0.8744092	0.79526985	0.9036607	0.78179806	0.77874774	0.8337648	0.77089643	0.925874	0.6946104	0.93226224	0.8387591	0.90443534	0.9146279	0.7731961	0.7283087	0.762661	0.5691899	0.88063717	0.80765325	0.9142564	0.8569986	0.92655396	0.77727	0.6345258	0.89269555	0.90657496	0.74871624	0.8756064	0.6682581	0.9147155	0.94544935	0.86954904	0.8362808	0.90121466	0.8261089	0.86433774	0.9248053	0.8750449	0.7960127	0.9206771	0.95659804	0.7919265	0.7678302	0.9619288	0.9316294	0.92352486	0.6497541	0.84661806	0.9177268	0.90910655	0.8215842	0.913031	0.90023106	0.9123052	0.6869316	0.8118439	0.7634414	0.7746855	0.80024713	0.9055526	0.8918119	0.6413636	0.8774894	0.58426386	0.84501	0.82385385	0.7632133	0.9154828	0.81250274	0.87708545	0.91764843	0.8548508	0.74085104	0.8910352	0.8375855	0.92924863	0.5989007	0.85996044	0.9028379	0.8688547	0.8034891	0.8491545	0.71663123	0.95319533	0.8205386	0.8870153	0.81988317	0.8353996	0.88276577	0.90454006	0.8853897	0.8244938	0.9130862	0.70228994	0.8966523	0.89727247	0.86714655	0.9549934	0.82983065	0.88946587	0.7914343	0.8282776	0.7410527	0.81158906	0.92953926	0.8555401	0.9953428	0.5935144	0.95813924	0.8358588	0.9072007	0.97737294	0.90581924	0.9413195	0.8178287	0.91610116	0.8694037	0.598163
