	2003/noun	Gelders/adj	Pakistaans/adj	Turks/adj	aanblik/noun	aangeschaft/adj	actrice/noun	afloop/noun	alleszins/adv	alom/adv	alweer/adv	analist/noun	auteur/noun	begin/noun	begin/verb	beken/verb	belofte/noun	ben/verb	besluit/verb	beteken/verb	betoon/verb	bevolking/noun	bewoording/noun	bezegel/verb	bied/verb	bijzonder/adj	blijf/verb	blik/noun	blik/verb	blik_vooruit/verb	boek/noun	boodschap/noun	brief/noun	buitengewoon/adj	buurtbewoner/noun	cd/noun	coach/noun	cohabitation/noun	competitie_start/noun	constatering/noun	crediteur/noun	dag/noun	dan/adv	dansbare/adj	denk/verb	dichter/noun	diep/adj	direct/adj	dj/noun	dorp_DIM/noun	draai/verb	droef/adj	duizenden/noun	durf/verb	dus/adv	echt/adj	einde/noun	er/adv	erg/adj	even/adj	extreem-rechts/adj	felicitatie/noun	film/noun	firma/noun	fluister/verb	gegeven/noun	gelijkspel/noun	geluid/noun	generatie/noun	gericht/adj	geschiedenis/noun	gestemd/adj	geval/noun	gisteravond/adv	gisteren/adv	gloor/verb	glorieus/adj	hacker/noun	hedendaags/adj	herdershond/noun	het/noun	iets/adv	indicator/noun	ingewijd/adj	integratie/noun	jas_DIM/noun	jong/adj	kansloos/adj	kant/noun	keer/verb	kijk/verb	kijk_aan/verb	kijk_op/verb	kijk_uit/verb	kind_DIM/noun	klim/verb	klink/verb	kom/adj	kondig_aan/verb	kort/adj	kwalificatie_reeks/noun	kwartaal/noun	kwetsbaar/adj	laat_af/adj	laat_uit/verb	liberalisering/noun	lied_DIM/noun	liefde_verhaal/noun	lijk/verb	luchtig/adj	luid/verb	maak_plaats/verb	macro_economisch/adj	mag/verb	markt/noun	mevrouw/noun	minder/adj	moedig/adj	mond/noun	natie/noun	niettemin/adv	nieuw/adj	noem/verb	nog/adv	ondertitel/noun	onderuit/adv	ontwikkeling/noun	ontzettend/adj	ook/adv	opgewekt/adj	oplossing/noun	opnieuw/adv	opper/verb	oppositie/noun	optimistisch/adj	ouder/noun	overigens/adv	overwinnaar/noun	perspectief/noun	plak_boek/noun	plus/noun	poseer/verb	positief/adj	project/noun	promotie/noun	raad/verb	reageer/verb	reddeloos/adj	regisseur/noun	rots/noun	sarcastisch/adj	schrijf/verb	signaal/noun	spierwit/adj	spreek/verb	steeds/adv	stem/verb	stem_voor/verb	sterf/verb	stilaan/adv	strohalm/noun	stroom/noun	student/noun	tegelijk/adj	teken/noun	tekenend/adj	telefoontje/noun	tendens/noun	teneur/noun	tik_weg/verb	titelstrijd/noun	toch/adv	toegang_kaart/noun	toekomst/noun	toneel/noun	toon/verb	trip/noun	twee/noun	veel/noun	veelbelovend/adj	verandering/noun	verklaring/noun	verkondig/verb	vermager/verb	vertrouwen/noun	vertwijfeld/adj	verwacht/verb	verwachting/noun	vlak/noun	volg/adj	vooraf/adv	voorbeeld/noun	vrede/noun	vrolijk/adj	waarschuw/verb	wacht/verb	wanhoop/noun	week/noun	weekeinde/noun	weer/adv	weinig/adj	wel/adv	wending/noun	zeer/adv	zeg/verb	zege/noun	zie/verb	zie_tegemoet/verb	zie_uit/verb	ziekte/noun	zo/adv	zomermaand/noun
2003/noun	0.0	0.95019686	0.9439089	0.8676983	0.97773784	0.9361961	0.931914	0.9303339	0.91348	0.9487682	0.8662361	0.73848486	0.89165455	0.85131925	0.84630954	0.90926415	0.88547933	0.9564594	0.8749524	0.73930013	0.9524691	0.74183404	0.97693515	0.949088	0.7331969	0.85659593	0.8723028	0.9388477	0.955948	0.96013165	0.8547031	0.9092796	0.84880984	0.8359485	0.9128243	0.85713553	0.92528766	0.97596675	0.95932335	0.9486871	0.91479015	0.71592814	0.93706626	0.9676326	0.95020866	0.93281853	0.91872466	0.8439641	0.91763663	0.92642355	0.85496455	0.9917343	0.89943224	0.9432808	0.83671534	0.96070796	0.866172	0.66104996	0.93039674	0.9103056	0.9422267	0.9496657	0.91894233	0.86648947	0.95416045	0.8370667	0.9533148	0.9402937	0.93176705	0.91796297	0.899026	0.9512853	0.7716411	0.8625539	0.838178	0.9636757	0.9537394	0.9576757	0.9092922	0.9703163	0.95110315	0.76221186	0.9204184	0.9154073	0.9356531	0.9466234	0.8907374	0.94240385	0.9249257	0.9069235	0.88808405	0.9350302	0.955153	0.9276811	0.90841454	0.6447228	0.9407903	0.69919384	0.8094818	0.8792007	0.9392287	0.5082074	0.9540401	0.9915081	0.95473367	0.90042716	0.9218625	0.989166	0.9211871	0.96284705	0.8872378	0.93974185	0.93757945	0.86797976	0.7737095	0.92819774	0.5780543	0.9539997	0.9629638	0.9526865	0.8657221	0.8088807	0.8915535	0.75320524	0.9401499	0.86154133	0.90542036	0.9636962	0.9196345	0.9751296	0.9198317	0.84650075	0.9570488	0.92941433	0.8914828	0.88496494	0.8240907	0.9680288	0.9221565	0.982055	0.7101103	0.97511786	0.81068933	0.755137	0.92589974	0.954523	0.8935621	0.9731766	0.92447835	0.94390047	0.9876461	0.9072207	0.91343355	0.98690546	0.91796964	0.9214213	0.7873516	0.90389836	0.803756	0.94302195	0.96423715	0.8207663	0.7300074	0.88146675	0.91708493	0.96618056	0.8805244	0.9243534	0.9748309	0.9618054	0.9243907	0.9508512	0.836663	0.87406313	0.94614947	0.88416255	0.90823513	0.8989439	0.93724734	0.9170169	0.9183009	0.90614617	0.9549909	0.92075336	0.9045491	0.97671777	0.6898227	0.7013558	0.8983223	0.6938219	0.93210506	0.8966547	0.94849026	0.9419306	0.90825355	0.8440005	0.9628053	0.84027076	0.8215058	0.924104	0.9080522	0.9611731	0.984963	0.8792168	0.9355832	0.88017774	0.9196426	0.8704944	0.8901114	0.88339937	0.97286314	0.88627714
Gelders/adj	0.95019686	0.0	0.96605235	0.93876916	0.9960676	0.99975985	0.9040993	0.94077116	0.9711275	0.9736938	0.9562442	0.96565413	0.9627933	0.9262056	0.93098974	0.8710547	0.9564067	0.95428383	0.9428899	0.9680066	0.99343634	0.9599392	0.94948053	0.96323717	0.95293784	0.9566825	0.97489583	0.95576847	0.95802	0.9518638	0.96819	0.9843492	0.9412584	0.9445398	0.97220266	0.9744273	0.9201411	1.0	0.97140384	0.98141897	0.9846018	0.9542564	0.9933779	0.9946972	0.98031163	0.9638404	0.9750083	0.98155713	0.96362025	0.9311631	0.9615028	0.96253383	0.96464425	0.98484546	0.99919695	1.0	0.9593042	0.94935834	0.98703563	0.9582624	0.9793254	0.9688861	0.9749792	0.9589661	0.98803747	0.98445183	0.9451796	0.9927107	0.9780426	0.9904669	0.9332999	0.9883714	0.9837139	0.87342465	0.88583905	0.9417931	0.976316	0.9538607	0.9717177	0.97006285	0.99568844	0.9553227	0.9941154	0.9727113	0.9663462	0.9986302	0.9686644	0.9170593	0.97099215	0.95329916	0.9677513	0.9422709	0.9434206	0.9746825	0.9817849	0.9479427	0.9768392	0.9413792	0.93658394	0.9781266	0.9618976	0.9687105	0.9563989	0.9972616	0.9562112	0.9928718	0.97684366	0.9865902	0.96226156	0.9743325	0.97399765	0.95659465	0.9997401	0.97763693	0.94704205	0.9001246	0.96288687	0.9550289	0.9882624	0.97278696	0.936314	0.9915554	0.9475539	0.9691875	0.9848857	0.8971734	0.9654496	0.98433185	0.9756974	0.9507501	0.99466085	0.9672417	0.9674581	0.9822102	0.97028273	0.97208524	0.9494834	0.9669376	0.9916914	0.99544984	0.97555506	0.983879	0.98268837	0.97482616	0.94738585	0.979582	0.94573677	1.0	0.9505207	0.9752261	0.9721278	0.9278713	0.9950081	0.96556246	0.95978993	0.978931	0.959929	0.9719184	0.9021902	0.9810972	0.9270023	0.9712368	0.9232701	0.97914344	0.96601206	0.9705243	0.96233624	0.9910052	0.9986796	0.9498616	0.9732403	0.99418443	0.93921304	0.97727275	0.9751626	0.957184	0.9447212	0.96703273	0.96865857	0.9285011	0.98441005	0.9672034	0.9712678	0.9711348	0.9872476	0.9406489	0.9267695	0.9448228	0.99843067	0.96648467	0.97525847	0.9593091	0.9945809	0.9631199	0.979501	0.96590686	0.9561309	0.9260213	0.93006206	0.9860549	0.9855483	0.98776096	0.9480646	0.9857625	0.9242865	0.9070459	0.978742	0.95194596	0.9779972	0.9750971	0.9974206	0.9730343
Pakistaans/adj	0.9439089	0.96605235	0.0	0.83733815	0.95459	0.9993059	0.9255792	0.95934653	0.9825071	0.94614565	0.94458145	0.9679639	0.90837884	0.9196512	0.9376499	0.87521535	0.97242785	0.9304685	0.94385767	0.95579255	0.97535294	0.9064436	0.9323157	0.9641328	0.9545401	0.9740959	0.99084	0.9852048	0.988905	0.9828112	0.9614228	0.9126468	0.9323488	0.97866905	0.9532805	0.96957093	0.9606184	1.0	0.99106157	0.9558755	0.99273294	0.95576817	0.99085104	0.96202785	0.96456915	0.9298146	0.97153413	0.95445216	0.95969725	0.9425192	0.9737726	0.9997865	0.87617826	0.97806907	0.99101496	0.9698714	0.95512855	0.9388367	0.9748135	0.97193944	0.93287545	0.97427565	0.9658053	0.97022235	0.9437986	0.9481446	0.99049026	0.98511297	0.9350214	0.9211964	0.9314336	0.97536844	0.9785495	0.9020193	0.840014	0.9509985	0.9651729	0.9832079	0.9558459	0.98491454	0.97364527	0.9711696	0.9721904	0.95065683	0.94163525	0.98544616	0.92287946	0.96766335	0.93246835	0.9433321	0.97627354	0.9617627	0.9209756	0.9575382	0.9729149	0.97890824	0.9588521	0.9428151	0.88707685	0.977049	0.99700564	0.9658872	0.97912884	0.98207265	0.9448903	0.99579227	0.9795618	0.99925715	0.94377744	0.9825651	0.9791849	0.95614463	0.97589463	0.9555679	0.9764335	0.94444394	0.95500493	0.9495867	0.9502202	0.8794539	0.94033384	0.9593057	0.8845529	0.9798194	0.95660603	0.9838722	0.97397643	0.96964	0.9638366	0.96665627	0.98615307	0.9789881	0.92959756	0.88150775	0.9370533	0.9701036	0.9666354	0.957893	0.97661597	0.9958001	0.9786207	0.95112765	0.9730754	0.9649218	0.9667637	0.99351674	0.94322824	1.0	0.9307641	0.9317064	0.9697517	0.92760646	0.96752125	0.97871244	0.90561783	0.92095715	0.9235152	0.9788851	0.8765586	0.9753764	0.9852627	0.93845445	0.89151174	0.9599247	0.95663273	0.94655704	0.9329061	0.9757744	0.9866807	0.98245555	0.9937577	0.9967371	0.9800168	0.97282505	0.9773204	0.94386053	0.9696539	0.950935	0.98315775	0.9444994	0.9711009	0.9038	0.9070944	0.98736626	0.9482888	0.91885614	0.9642916	0.9651731	0.97763413	0.9791171	0.92300504	0.96030504	0.92943007	0.97702914	0.86407346	0.9685961	0.9320062	0.9412576	0.936192	0.9842096	0.967168	0.98594344	0.9698772	0.9777292	0.8648461	0.9891271	0.9701557	0.94882536	0.97132695	0.94699156	0.99910444	0.9885556
Turks/adj	0.8676983	0.93876916	0.83733815	0.0	0.94702363	0.9738836	0.9146089	0.8940431	0.9121783	0.94666576	0.9066105	0.9330666	0.9281741	0.8920786	0.88062924	0.8347452	0.9123554	0.9380738	0.8889768	0.85864854	0.9311794	0.83044684	0.96362126	0.9713847	0.83687884	0.90466344	0.90526366	0.94773656	0.9766544	0.96288186	0.92909104	0.90757126	0.9058629	0.9440212	0.9190852	0.94698286	0.90069216	0.9963812	0.93345207	0.98229367	0.96732557	0.8780141	0.9592535	0.9623221	0.9312818	0.9167474	0.9115281	0.91574395	0.9461226	0.8786111	0.91742533	0.9741415	0.8598963	0.9273544	0.9359079	0.93705446	0.9173453	0.86677545	0.90383846	0.9216306	0.933951	0.98166347	0.92249936	0.92780167	0.9543116	0.9392858	0.9120006	0.9579114	0.91059273	0.9408696	0.87211406	0.95178086	0.9259236	0.8066251	0.800279	0.9706273	0.9546677	0.93988574	0.93198806	0.9932384	0.94203526	0.90676886	0.9880072	0.95578796	0.91551775	0.98275316	0.8573345	0.89720094	0.90304613	0.91991687	0.90109	0.9200984	0.937223	0.9226895	0.9468401	0.93673587	0.90796596	0.853797	0.88611794	0.91061884	0.9768492	0.93765664	0.9489417	0.9954791	0.8976425	0.97857666	0.9445528	0.9866891	0.9268019	0.9806936	0.92353344	0.9665501	0.9559245	0.88560414	0.93671596	0.9255628	0.8880538	0.9546198	0.91065454	0.90081215	0.906326	0.9154571	0.8869612	0.9082408	0.97918534	0.8857573	0.90079075	0.96803194	0.9641701	0.9622631	0.93180907	0.88257647	0.9473054	0.9184385	0.9329717	0.85486233	0.8840221	0.9564743	0.9355247	1.0	0.9603376	0.9359723	0.9335	0.86453223	0.9481428	0.98578227	0.90220517	0.99944943	0.9405698	0.9498615	0.9815119	0.90355605	0.93331903	0.936121	0.85649097	0.91628075	0.88363636	0.95698774	0.8378123	0.94616747	0.98866916	0.9144945	0.8235742	0.93040144	0.92403555	0.9865207	0.9193371	0.9513346	0.9976277	0.9843433	0.96853596	0.9433528	0.96598476	0.92979157	0.95970136	0.8838076	0.9167778	0.9052211	0.9718436	0.94977146	0.97638875	0.90203476	0.92545956	0.99554336	0.918687	0.95602906	0.86651707	0.9048808	0.9465765	0.9013031	0.90839744	0.8902217	0.90097076	0.9316474	0.8924829	0.9120177	0.9437854	0.85956335	0.870859	0.92630017	0.92600644	0.9434684	0.95973974	0.92472	0.8906164	0.88314706	0.93316734	0.91034245	0.92579633	0.90708166	0.9732487	0.9730117
aanblik/noun	0.97773784	0.9960676	0.95459	0.94702363	0.0	0.947787	0.93804586	0.9584207	0.9614421	0.9822222	0.97840965	0.9382968	0.93399554	0.9399819	0.9542863	0.9525795	0.9778103	0.94072986	0.9540307	0.96705765	0.97891426	0.96578854	0.93839353	0.9456251	0.93459713	0.95352113	0.96768224	0.96804035	0.9673058	0.9863042	0.94493276	0.9443866	0.9598228	0.9706637	0.99444765	0.988581	0.9684127	1.0	0.98307925	0.93716097	0.97233427	0.9734804	0.96045506	0.98356634	0.9315504	0.95971465	0.9496355	0.9646573	0.9612998	0.95054495	0.9769851	1.0	0.9447978	0.9334613	0.961633	0.94849133	0.96235496	0.970226	0.9234549	0.96457875	0.99910307	0.986247	0.9429252	0.9536238	0.9571013	0.9811445	0.9732105	0.98660356	0.97282046	0.95362306	0.94464815	0.98421097	0.9781883	0.935309	0.9167626	0.97161007	0.9952	0.96245337	0.9245695	0.98320967	0.9440571	0.9784827	0.9867115	0.95304185	0.9665616	0.9819925	0.9408062	0.96859884	0.94907176	0.961974	0.9396173	0.95505947	0.99417436	0.98128986	0.9778656	0.95813626	0.94006884	0.9432125	0.9446877	0.9442924	0.97559255	0.98053336	0.96577394	0.9802754	0.9596501	0.99372363	0.97551435	0.9809015	0.92471355	0.98656887	0.98738146	0.96686167	0.9940613	0.9580176	0.9671927	0.94886935	0.97037435	0.91827655	0.95432204	0.9565364	0.96703905	0.96426207	0.90374935	0.95355964	0.9693806	0.957019	0.9569647	0.9563892	0.9498739	0.9685444	0.9515543	0.92106783	0.9806092	0.9871968	0.9075718	0.9853854	0.93827844	0.96622854	0.9164432	0.9987739	0.9810078	0.9787756	0.9706616	0.95244896	0.97659045	0.98391587	0.9604851	0.9839248	0.95958	0.9521021	0.9935389	0.93327445	0.9802742	0.98872304	0.9192354	0.95558494	0.9623647	0.9944438	0.94157887	0.9648849	0.97425413	0.9814057	0.9526463	0.9820113	0.9680506	0.93095577	0.97608334	0.9935236	0.9874408	0.9987769	0.9828824	0.9667105	0.9549312	0.95134175	0.96094745	0.9219781	0.96217847	0.955734	0.9677284	0.9646776	0.96265364	0.9643386	0.966485	0.99654424	0.97140497	0.9957961	0.9553881	0.9628366	0.9825063	0.93419546	0.9650935	0.91967297	0.9531052	0.91687715	0.94103205	0.9534949	0.9753487	0.9415542	0.929391	0.9476983	0.98637956	0.9595673	0.9878341	0.975031	0.9413264	0.9617792	0.9379924	0.9584539	0.96873486	0.9700244	0.99069244	0.9945914
aangeschaft/adj	0.9361961	0.99975985	0.9993059	0.9738836	0.947787	0.0	0.9694857	0.9646589	0.98962045	0.9858983	0.9756853	0.9771829	0.9641097	0.9596831	0.9482681	0.99442023	0.99862397	0.9901925	0.9781394	0.97112256	0.98504794	0.9429949	0.99521196	0.9892303	0.97263515	0.9724191	0.9862429	0.990522	0.9840426	0.9817788	0.9417245	0.96618	0.98314023	0.9748528	0.9975794	0.9637068	0.99706435	0.99826586	0.99924433	1.0	0.95708954	0.94545895	0.9861113	0.99805415	0.9939246	0.98065436	0.98580503	0.9768803	0.99149096	0.9657961	0.9693333	1.0	0.97966987	0.9867212	0.994078	0.96176165	0.9793764	0.975869	0.98728627	0.9719776	0.9895007	0.9990617	0.95663935	0.960704	0.94895077	0.96495974	0.99774915	0.98952276	0.96078426	0.9712683	0.9890008	0.97378653	0.9484865	0.9719441	0.97132486	0.98517174	0.9579655	0.9980533	0.9671325	0.99241734	0.99617225	0.9697367	0.9756263	0.97912097	0.993838	1.0	0.96972394	0.99524236	0.9999155	0.97424966	0.98176837	0.995955	0.9636216	0.9949648	0.9942761	0.9484552	0.9900809	0.9691674	0.9545002	0.98421794	0.98960173	0.9351586	0.9841984	1.0	0.98815787	0.99897134	0.97504085	0.99980044	0.9890057	0.96581525	0.9743535	0.9833104	0.98975927	0.99997604	0.9709452	0.9468158	0.9413323	0.9910463	0.96743864	0.9846624	0.9656515	0.960999	0.9784584	0.97534937	0.99821	0.9919397	0.97523576	0.9988754	0.98844033	0.98483396	0.9940844	0.97335696	0.99669856	0.99149376	0.96836346	0.9495992	0.9470289	0.97753304	0.99383456	0.9909232	0.9382916	0.9603596	0.97224736	0.9646076	0.98951167	0.99215066	0.99705493	0.9609356	0.97533894	0.988643	1.0	0.94842416	1.0	0.9996568	0.9813365	0.9848381	0.96972966	0.9643132	0.95318717	0.9993479	0.99984133	0.97747123	0.94831556	0.9914265	0.9814094	1.0	0.95642436	0.9870556	0.9938892	0.9847614	0.9900854	0.9895853	0.94215167	0.98740447	0.9666233	0.98527867	0.9766982	0.9712288	0.99278694	0.9947445	1.0	0.9935488	0.98816234	0.9820124	0.9987384	0.98464906	0.9582501	0.9799691	0.9998024	0.99336064	0.9885917	0.9598933	1.0	0.9852375	0.99797994	0.9761951	1.0	0.973527	0.97933686	0.95402294	0.9999293	0.9859741	1.0	0.99261713	0.98617107	0.9907868	0.9810274	0.9792236	0.9712327	0.9856762	0.9944832	0.98445386
actrice/noun	0.931914	0.9040993	0.9255792	0.9146089	0.93804586	0.9694857	0.0	0.91084653	0.9596503	0.89748305	0.8857096	0.95346236	0.77029264	0.9118121	0.8648005	0.7517726	0.92401016	0.87972826	0.8728665	0.9346738	0.9524164	0.93215114	0.97726643	0.93006176	0.94402343	0.89783466	0.9632125	0.91485494	0.95553744	0.9224177	0.86537075	0.9312196	0.8756289	0.9171153	0.9377491	0.872841	0.8411098	1.0	0.9811693	0.95011157	0.96208733	0.9561298	0.9587877	0.9742744	0.9058881	0.86055785	0.9096126	0.92095923	0.8607694	0.9364386	0.82915926	0.96788365	0.95324993	0.89375156	0.9645701	0.9055417	0.9554462	0.9888628	0.8910875	0.91598314	0.955889	0.9497812	0.6913197	0.90231264	0.87044525	0.9449594	0.9665533	0.9051059	0.916552	0.9363833	0.83031297	0.9824148	0.95873016	0.82491803	0.8260396	0.95071006	0.94615644	0.95432246	0.8930198	0.95293945	0.96725523	0.92082155	0.9561573	0.92699176	0.93284315	0.9602621	0.78607833	0.917748	0.9427089	0.9337131	0.8802199	0.89543146	0.914387	0.8614028	0.84608537	0.9384867	0.88023436	0.93447405	0.8853543	0.9407308	0.9986349	0.95574677	0.93579084	0.9508531	0.9080664	0.98322046	0.8083496	0.88649356	0.87150717	0.8816544	0.9067808	0.95606065	0.9913011	0.92566204	0.95681417	0.7788904	0.95385385	0.888403	0.8677203	0.9587823	0.93240553	0.920368	0.8366759	0.9781471	0.9326621	0.96063036	0.9473984	0.952121	0.93592554	0.87423766	0.94676507	0.8994172	0.92436486	0.95668024	0.926286	0.86125803	0.9171892	0.9604832	0.94999874	0.92651355	0.9566887	0.80797863	0.9559973	0.9405586	0.946255	0.92192364	0.8994511	0.9783296	0.6554092	0.9603435	0.9495204	0.7749603	0.9525979	0.9413722	0.8772759	0.9490495	0.9133502	0.9397352	0.7489885	0.9456885	0.97232795	0.97169626	0.91385746	0.94025743	0.9529981	0.95634985	0.9223203	0.9811263	0.98453754	0.9655172	0.97501564	0.9666319	0.95785695	0.95693296	0.8945508	0.85678405	0.9500143	0.89361954	0.9620677	0.8578235	0.943313	0.9192115	0.9235411	0.9054797	0.94737023	0.9424896	0.92738724	0.90798867	0.95807755	0.9545747	0.93646663	0.87391716	0.95305544	0.8614949	0.8876931	0.9127363	0.9081339	0.8935354	0.8871116	0.9382657	0.94505125	0.9656209	0.9333805	0.89094824	0.7723771	0.9479217	0.8927205	0.95426106	0.8871687	0.9001601	0.9764774	0.9535985
afloop/noun	0.9303339	0.94077116	0.95934653	0.8940431	0.9584207	0.9646589	0.91084653	0.0	0.9288695	0.9427204	0.87697756	0.94074076	0.9053743	0.90662646	0.9129593	0.8345315	0.88085437	0.94352776	0.82259256	0.9195569	0.97005	0.9596319	0.92280924	0.9229378	0.9390089	0.9103654	0.8430081	0.88327396	0.93216515	0.89321506	0.933246	0.9099599	0.9059919	0.94433826	0.93627393	0.93143463	0.7070607	0.99603784	0.92719465	0.94217753	0.9920327	0.9496807	0.9452331	0.9774565	0.88159484	0.91609704	0.8597282	0.92524797	0.928467	0.9564957	0.9283069	0.9808729	0.94087356	0.8622575	0.9240588	0.91416377	0.926777	0.9731485	0.89801455	0.87678194	0.9695842	0.8975577	0.9558563	0.91976804	0.9113422	0.94958895	0.84061325	0.93812156	0.9389479	0.9534065	0.9261615	0.98194546	0.94220126	0.770273	0.75925404	0.95447475	0.94131136	0.9683481	0.9635658	0.9904021	0.9030274	0.9267437	0.9720168	0.95296836	0.96127045	0.9560903	0.8733094	0.8377319	0.87628055	0.8833975	0.88574606	0.9016626	0.87676036	0.92204016	0.9415718	0.94325405	0.9079115	0.8651992	0.8530209	0.8931723	0.981603	0.9762256	0.9332652	0.9921391	0.86747247	0.96805507	0.90508354	0.9702005	0.8749225	0.9480856	0.9198539	0.91123956	1.0	0.85344267	0.9387219	0.8789242	0.9428464	0.9243907	0.86576337	0.9631129	0.8670144	0.91902196	0.8199287	0.8908674	0.98021924	0.88336074	0.947564	0.9021628	0.87707704	0.94992906	0.9420448	0.83913386	0.890258	0.9522942	0.8509791	0.9471084	0.8669207	0.9454046	0.9481777	0.9913111	0.96775985	0.9151583	0.8495236	0.94139665	0.9131072	0.9523858	0.7786704	0.9974922	0.9066106	0.9752107	0.9706918	0.9083425	0.930617	0.9868737	0.7973138	0.92743874	0.9177989	0.98910815	0.9047607	0.90678954	0.97163683	0.96790135	0.92474526	0.9490492	0.9464753	0.9513451	0.91522723	0.9790285	0.92408663	0.96833616	0.91313285	0.9049772	0.95774525	0.8827911	0.94016916	0.8034334	0.93964475	0.90220124	0.96382385	0.9221034	0.9283583	0.9044483	0.87896645	0.9888373	0.8221266	0.92558783	0.8859359	0.9205702	0.9403787	0.85869473	0.8682438	0.88657665	0.92909074	0.912011	0.84310424	0.8787155	0.8945948	0.8111292	0.84064156	0.8581605	0.89501464	0.8790144	0.9659413	0.8765749	0.74350274	0.8207387	0.85225934	0.9063674	0.9392712	0.90322745	0.97510165	0.98635125
alleszins/adv	0.91348	0.9711275	0.9825071	0.9121783	0.9614421	0.98962045	0.9596503	0.9288695	0.0	0.9747459	0.9244844	0.945454	0.95062226	0.97481775	0.9543121	0.94480705	0.88771784	0.90326494	0.9224719	0.9322099	0.96375966	0.9352498	0.9544437	0.9514472	0.9243165	0.9470405	0.89148283	0.95563895	0.968216	0.924418	0.9423601	0.9381633	0.94990665	0.9602697	0.92127377	0.92600024	0.90352285	0.9989028	0.9706269	0.97773206	0.9993758	0.9352987	0.92427975	0.98945487	0.923121	0.96941596	0.91975677	0.95944023	0.9488205	0.9400982	0.9461359	0.99075204	0.97832954	0.9343442	0.9196173	0.94886136	0.9333354	0.9348419	0.9576753	0.9363346	0.9650482	0.92596126	0.95803237	0.91004586	0.9461287	0.9456941	0.92473394	0.95520794	0.97101647	0.95534474	0.9463805	0.9283256	0.9367284	0.9169417	0.89398193	0.97838247	0.97157043	0.98968464	0.9569456	0.9867813	0.950954	0.94480944	0.98518205	0.9563794	0.97084093	0.9594948	0.90632296	0.9487574	0.9342101	0.944436	0.95852315	0.9552878	0.94100815	0.9305546	0.96626097	0.93499047	0.94561243	0.9268032	0.892099	0.9118342	0.9819686	0.9463254	0.97050667	0.9685781	0.94886035	0.9376399	0.9598901	0.99179	0.94201	0.9307674	0.9097986	0.97785896	0.9887116	0.9313588	0.9282669	0.9340837	0.9196676	0.94803876	0.9579165	0.9714562	0.9611385	0.89665157	0.9076995	0.92258316	0.9723056	0.93859065	0.9495364	0.9726585	0.9148489	0.9867942	0.94661	0.88872266	0.9052268	0.9520946	0.9257985	0.9509718	0.9436629	0.9920385	0.9449302	0.9996594	0.9593842	0.9781013	0.9277582	0.9113016	0.94994575	0.9379562	0.8906253	0.9698933	0.9345746	0.99587053	0.9606889	0.95103574	0.964824	0.9971188	0.9170728	0.9815583	0.9242419	0.97665954	0.95146763	0.9109464	0.98136467	0.9640538	0.9433301	0.9416461	0.92754763	0.97730464	0.91934645	0.969143	0.9876798	0.97932667	0.95277727	0.9297366	0.9584806	0.91933745	0.98322624	0.89717615	0.92967707	0.9333355	0.972591	0.93527347	0.97396976	0.9503864	0.95250815	0.9738202	0.8988312	0.9365022	0.8770534	0.8979077	0.9057052	0.88197577	0.96491593	0.92941	0.9546139	0.95809746	0.9268131	0.9175577	0.97825074	0.9185852	0.91980374	0.9472638	0.93749416	0.95947814	0.96469855	0.93201816	0.90434	0.91980875	0.95677197	0.93391925	0.93645287	0.93727005	0.98950624	0.95044494
