	Belgisch/adj	Brits/adj	Colombiaan/noun	Engels/adj	Israëliër/noun	Org/noun	aanvankelijk/adj	achter/adv	al/adv	alles/noun	allicht/adv	altijd/adv	alvast/adv	alweer/adv	angst/noun	arts/noun	ballast/noun	beetje/noun	belangstellende/noun	belegger/noun	ben/verb	benzine/noun	besmeurd/adj	beterschap/noun	bevat/verb	bevrediging/noun	bewijsstuk/noun	bied/verb	blijf/verb	blijf_over/verb	blijk/verb	boodschap/noun	boor_in/verb	bovendien/adv	breng/verb	cent/noun	constructief/adj	conventie/noun	cosmisch/adj	daar/adv	daar/noun	dader/noun	dag/noun	dan/adv	deel/verb	ding/noun	doe/verb	droom/noun	dus/adv	echter/adv	ellende/noun	enig/adj	er/adv	er/noun	ervaring/noun	even/adj	extra/adj	familie/noun	fan_club/noun	feit/noun	flauw/adj	garen/noun	geduld/noun	geef/verb	geef_op/verb	geld/noun	gelid/noun	gelijkmaker/noun	geluk/noun	gelul/verb	genees_middel/noun	genezing/noun	gerechtigheid/noun	gevestigd/adj	gezeur/noun	gezond/adj	gloor/verb	goed/adj	goedkoop/adj	gooi/noun	gooi/verb	gooi_af/verb	groei/verb	grond/noun	groot/adj	hartstocht/noun	heb/verb	heel/adj	heen/adv	hele/adj	herstel/noun	herstructurering/noun	hoop/noun	huilbui/noun	hulpverlener/noun	iemand/noun	iets/noun	ijdel/adj	in/verb	ingevallen/adj	inspireer/adj	internationaal/adj	irritant/adj	jong/adj	juweel_DIM/noun	kabaal/noun	kennis/noun	kielzog/noun	kijk_cijfer/noun	kind_DIM/noun	koers_stijging/noun	koester/verb	koop/verb	koppig/adj	kortom/adv	kost/verb	krijg/verb	laat/adj	laat/verb	laatst/adj	leef/verb	leef_op/verb	leer/verb	leugen/noun	leven/noun	leven_DIM/noun	levend/adj	lever_op/verb	lezer/noun	licht_DIM/noun	lig/verb	lijk/verb	loop_mis/verb	loot/noun	lucht/noun	maar/adv	mag/verb	materiaal/noun	medelijden/noun	mee/adv	mens/noun	menswaardig/adj	meteen/adv	miljonair/noun	multi_etnisch/adj	nieuw/adj	nog/adv	nogmaals/adv	nu/adv	onderweg/adj	onderzoeker/noun	ongenade/noun	ontleen/verb	onzin/noun	opinie/noun	opnieuw/adv	overlast/noun	overleving/noun	pelgrim/noun	plotseling/adj	poen/noun	politiek/adj	potentieel/adj	pril/adj	puin/noun	put/verb	rechtvaardig/verb	rechtvaardigheid/noun	reclame_maker/noun	redding/noun	renner/noun	reëel/adj	rijs/verb	rommel/noun	roofdier/noun	rotzooi/noun	rumoer/noun	rust/noun	scheel/verb	schenk/verb	schoon/adj	slordig/adj	slot_set/noun	snel/adj	solidariteit/noun	spoedig/adj	sprankje/noun	spreek_uit/verb	staal/noun	stang/noun	steeds/adv	steek_aan/verb	stel/verb	sterf/verb	stil/adj	stort/verb	succes/noun	talent/noun	technologisch/adj	teken/noun	terug/adv	thuisploeg/noun	tij/noun	tijd/noun	tikkeltje/noun	toch/adv	toekomst/noun	townships/noun	uit_weg/noun	uiteindelijk/adj	vaag/adj	vals/adj	veeg/verb	veel/adj	verandering/noun	verdien/verb	verg/verb	verlies/noun	verlies/verb	verstook/verb	vertrouwen/noun	verwachting/noun	verwrongen/adj	verzamel/verb	vestig/verb	vod/noun	vooraf/adv	vooral/adv	vooralsnog/adv	vrede/noun	vrees/noun	vreugde/noun	vurig/adj	vuur/noun	waai_over/verb	waarheid/noun	waarschijnlijk/adj	wacht/verb	wanhoop/noun	weer/adv	weinig/adj	wek/verb	wek_op/verb	wel/adv	wereld_klasse/noun	werk/noun	zak_af/verb	zegen/noun	zet/verb	zie_tegemoet/verb	zo/adv	zorg/verb
Belgisch/adj	0.0	0.84154016	0.9558254	0.86488783	0.9507983	0.9536207	0.8364111	0.95432556	0.7755612	0.8908874	0.8816284	0.89422107	0.76677287	0.85938805	0.92753696	0.89621365	0.9655599	0.8996759	0.86640644	0.8419503	0.92720824	0.90151393	0.9666472	0.9210628	0.81978065	0.99287194	0.9583618	0.78867817	0.80001134	0.8450646	0.833004	0.90990376	0.966269	0.7915108	0.8334247	0.8833844	0.9686344	0.92811924	0.98963404	0.8694093	0.9149966	0.8985379	0.8188412	0.90993637	0.8711293	0.92590934	0.876336	0.90229404	0.8451992	0.8420992	0.93878055	0.8291955	0.7912526	0.89800644	0.89774495	0.87857676	0.77475363	0.8351616	0.95361745	0.8059503	0.94819087	0.9713342	0.951385	0.84397066	0.8975883	0.85667443	0.9626042	0.9038124	0.9211019	0.9931186	0.9245105	0.9839249	0.9749936	0.8860009	0.9851195	0.90275186	0.9735521	0.86847067	0.8152844	0.9262749	0.87268263	0.9938303	0.7844944	0.8413616	0.8920149	0.98197275	0.8569413	0.85067445	0.9488917	0.998669	0.91447616	0.8131901	0.8717086	0.9809484	0.9271337	0.8806845	0.903209	0.9831923	0.8612986	0.9458462	0.9744097	0.7730824	0.97084856	0.84097344	0.96459144	0.9636327	0.8988388	0.9324906	0.9351607	0.90251595	0.90967184	0.88887393	0.7333021	0.9536574	0.9415874	0.7500904	0.7825559	0.86595786	0.8459482	0.9049693	0.8646862	0.98142964	0.87247694	0.9523712	0.8890774	0.99486494	0.91915303	0.74060094	0.8839432	0.94331074	0.8195579	0.898344	0.8681208	0.9538789	0.91261435	0.8073938	0.82541543	0.89231074	0.9448981	0.8081888	0.7878295	0.9907616	0.80848914	0.9302249	0.98865694	0.84577924	0.80891633	0.8977128	0.79889524	0.9088466	0.8905456	0.9598026	0.9602818	0.9503379	0.9303692	0.7982417	0.9609655	0.9533529	0.9417742	0.91236335	0.9754257	0.9303359	0.86997443	0.9447957	0.9404962	0.93568206	0.9361195	0.99304146	0.97876775	0.92095983	0.8658835	0.9030224	0.93469924	0.98716116	0.9819731	0.9799983	0.9658595	0.9126923	0.9191061	0.83757937	0.9102999	0.8487131	0.9899691	0.8724862	0.94095105	0.9443938	0.9782726	0.87096316	0.87996346	0.9700977	0.8834964	0.93049735	0.80105346	0.8360755	0.91318846	0.8730026	0.79588276	0.8806316	0.92077947	0.917283	0.78822017	0.9324753	0.9412526	0.85044277	0.97066	0.8930312	0.84338605	0.9691167	0.9507163	0.79345685	0.95805025	0.8871242	0.9323741	0.8875477	0.9255963	0.7827643	0.8977444	0.7652838	0.7762356	0.9189239	0.8881847	0.80856097	0.98951364	0.8132025	0.8296593	0.9894997	0.94451004	0.8531444	0.9135305	0.91491437	0.9153404	0.9422192	0.96704954	0.8753668	0.939595	0.9451519	0.8661114	0.8382722	0.9715567	0.87295806	0.8531566	0.92318475	0.92170125	0.94828004	0.983998	0.88381004	0.83134484	0.93486637	0.8207532	0.9124381	0.97168946	0.813334
Brits/adj	0.84154016	0.0	0.94080025	0.54694355	0.94330907	0.98326445	0.82441163	0.95451856	0.7675408	0.9148589	0.94012934	0.9205825	0.8740036	0.8875529	0.9027138	0.8398856	0.9949183	0.9054013	0.929029	0.8150876	0.9040498	0.93243784	0.9718076	0.9569606	0.81688726	0.99991655	0.9677587	0.78271765	0.9325702	0.90071744	0.8693649	0.8871124	0.94626856	0.8652553	0.8437679	0.89882225	0.95279753	0.90199494	0.9792342	0.8980698	0.92699206	0.87672085	0.8750235	0.97204685	0.8751201	0.90029776	0.9001535	0.8977215	0.90234154	0.84091973	0.93074197	0.8651423	0.87265044	0.91552913	0.8776861	0.9168646	0.8486453	0.82059115	0.9720249	0.8838571	0.9459603	0.95963705	0.95249045	0.8735561	0.8981132	0.87879324	0.9457727	0.9699682	0.90675116	0.9990757	0.9348561	0.961631	0.97806555	0.79924566	0.97598755	0.8989041	0.9390029	0.91160774	0.8591414	0.9250739	0.90361917	0.9844141	0.830588	0.8713944	0.8046416	0.9637759	0.76070505	0.91157633	0.9349927	0.98159564	0.9144939	0.8921762	0.857048	0.9823285	0.9232958	0.8965859	0.9276116	0.9581296	0.8773956	0.98172474	0.9422822	0.7844243	0.95026296	0.8420925	0.95774186	0.9683473	0.8983645	0.928091	0.9312648	0.94219685	0.91181016	0.8691052	0.68828845	0.9367851	0.91652226	0.82466006	0.8473091	0.84775925	0.84720665	0.8758615	0.814802	0.96230274	0.8535979	0.9122834	0.8384789	0.96578765	0.85803694	0.7923374	0.88742566	0.94835895	0.8694587	0.86016977	0.93710315	0.9621252	0.9084728	0.8774124	0.8944057	0.8885742	0.96048415	0.83996606	0.87411064	0.9941246	0.8842467	0.8767888	0.96211433	0.83089507	0.9246769	0.92038405	0.8061217	0.9227076	0.82097733	0.9387969	0.9010541	0.9231663	0.9152692	0.8581226	0.9707106	0.97331196	0.97439456	0.88515055	0.9484016	0.88257205	0.8896975	0.91064227	0.928464	0.91738355	0.8952247	0.9463272	0.9184803	0.9431216	0.9497127	0.9457515	0.9423471	0.9740171	0.9579689	0.9587198	0.95616114	0.95458966	0.9207921	0.8469756	0.90778047	0.9102206	0.9923087	0.9102922	0.9342922	0.91904926	0.9880977	0.87076306	0.94893277	0.9969105	0.88466525	0.95304245	0.85324216	0.75957936	0.9134142	0.85872006	0.82201135	0.89355755	0.8950669	0.9112452	0.86993474	0.96871126	0.9438988	0.90487957	0.9725488	0.9395455	0.8917034	0.995047	0.93714124	0.84719324	0.9348181	0.8905704	0.9020771	0.91877496	0.9193677	0.8262738	0.9420578	0.8334035	0.8269863	0.95377904	0.9239085	0.8339742	0.9436014	0.84658265	0.790269	0.9977883	0.9502409	0.84850717	0.8845603	0.91305506	0.9221382	0.9375582	0.94839513	0.8708226	0.9708827	0.8997429	0.77442145	0.9039694	0.92340153	0.9030384	0.8728975	0.8937438	0.9431182	0.95763916	0.9676061	0.8609178	0.9317948	0.9403259	0.83423674	0.94138384	0.95896286	0.8796756
Colombiaan/noun	0.9558254	0.94080025	0.0	0.9427956	0.919789	0.94601214	0.9498965	0.9672786	0.92927986	0.9782697	0.9588052	0.9879038	0.98242766	0.9532151	0.9659848	0.93987036	0.9838588	0.9955915	0.9419777	0.98403305	0.9778298	0.95467395	0.98169065	0.9591405	0.95284015	0.99372494	0.9666547	0.9706616	0.9915952	0.9672311	0.9631937	0.9778956	0.9693296	0.9755501	0.96991616	0.934612	0.9843907	0.9729894	0.99815065	0.9433049	0.99287945	0.8655597	0.959206	0.9960087	0.9457099	0.9978417	0.98716104	0.97559726	0.98158306	0.9667634	0.9588783	0.96903676	0.95959455	0.99428356	0.9507308	0.95923924	0.9459798	0.9614732	0.97574717	0.98776644	0.977324	0.9719106	0.9302484	0.98807776	0.96956795	0.97356826	0.92155856	0.9725962	0.95862293	0.9674142	0.9616481	0.9793038	0.9369508	0.9563207	0.99564564	0.9864357	0.9679717	0.9858613	0.9726156	0.9542309	0.9743351	0.993368	0.9491651	0.9726879	0.9786905	0.9965085	0.91267276	0.99712384	0.9616005	0.96762836	0.9776601	0.97315186	0.96676296	0.9595577	0.9555577	0.997882	0.9962187	0.9805292	0.94357055	0.9658746	0.97870684	0.96163064	0.96709055	0.9081039	0.9556722	0.97314024	0.95775443	0.9622476	0.977597	0.96631896	0.9692622	0.9276999	0.9477651	0.9729156	0.9737	0.93613625	0.92924947	0.9721823	0.96531457	0.94260544	0.9271682	0.98566663	0.97271556	0.98005486	0.9776898	0.97959846	0.94220567	0.9340232	0.97917473	0.9708875	0.9644867	0.98320144	0.9629305	0.93834037	0.9365736	0.97455835	0.96099013	0.9810274	0.9665245	0.9807981	0.94742054	0.97145295	0.9708977	0.9044043	0.96941024	0.98323077	0.9860864	0.9713366	0.9683104	0.94032115	0.9658338	0.92359006	0.9881401	0.9750746	0.963937	0.9677557	0.9382895	0.9841196	0.94907147	0.96632236	0.9843608	0.96330744	0.9641505	0.9380816	0.97464716	0.95736957	0.9697832	0.9758131	0.9475564	0.9737918	0.8371531	0.96061057	0.9714951	0.9863744	0.9868991	0.9887903	0.95870537	0.9768104	0.9526098	0.9508284	0.9771217	0.9318715	0.9903435	0.936044	0.9619164	0.9695325	0.99597806	0.9611038	0.9518924	0.9882577	0.9730363	0.93628037	0.98335844	0.87693024	0.9608989	0.94429094	0.95755124	0.9144394	0.9938136	0.9636468	0.96796525	0.9831624	0.9866026	0.9995514	0.9690556	0.99199283	0.96521497	0.99684167	0.9897574	0.95994556	0.98883015	0.9108304	0.96487546	0.9588065	0.966763	0.94763595	0.96991354	0.9560027	0.9277011	0.93479913	0.9745103	0.9661791	0.98968315	0.96079403	0.932964	1.0	0.93152875	0.9409283	0.957214	0.9369007	0.983013	0.96563756	0.97986984	0.9669634	0.9938819	0.9781528	0.9615575	0.9754723	0.9325801	0.97297794	0.97712374	0.9690173	0.9514822	0.9894277	0.968598	0.9796493	0.9449503	0.94847935	0.9486294	0.9518069	0.9964802	0.9740132
Engels/adj	0.86488783	0.54694355	0.9427956	0.0	0.9484224	0.9576609	0.8420055	0.92718464	0.78962445	0.9252813	0.91915804	0.91203964	0.90675426	0.85228884	0.9533431	0.86723644	0.9968151	0.90348643	0.9591664	0.9331791	0.94001895	0.9671093	0.9873639	0.9642536	0.8236258	1.0	0.9805455	0.8562467	0.9212315	0.9017062	0.89755	0.89064854	0.9545246	0.9161855	0.85003555	0.93630385	0.9541079	0.8981964	0.9875702	0.9145086	0.9339959	0.9162579	0.90932727	0.9650915	0.9026276	0.9273294	0.9293783	0.8831997	0.90317416	0.8848829	0.9357834	0.87151307	0.9126662	0.9293269	0.890186	0.9089453	0.9064343	0.82448643	0.960146	0.9196277	0.933262	0.95598674	0.96023494	0.89015687	0.9109053	0.93070793	0.96067876	0.9153155	0.8850982	0.9945923	0.9472428	0.97768474	0.9683898	0.9036224	0.98734325	0.9168519	0.9955242	0.93591666	0.9199877	0.9211886	0.90012014	0.97341204	0.8982266	0.8860639	0.93083036	0.939692	0.8746244	0.93829066	0.9452195	1.0	0.9394545	0.9624944	0.8982179	0.98015034	0.94257414	0.9048702	0.9475332	0.96004456	0.8866333	0.93296635	0.94217235	0.84186715	0.9298243	0.83140355	0.94862163	0.99024814	0.9120111	0.95057786	0.9502111	0.93696326	0.96475524	0.8903938	0.78210384	0.94718325	0.92858416	0.87562716	0.8676141	0.8257532	0.8484489	0.8803689	0.8177564	0.95118725	0.83150357	0.92559856	0.86398876	0.9465697	0.8370541	0.8454788	0.8844209	0.95866346	0.9039775	0.8509904	0.9307467	0.96682197	0.9149773	0.91319555	0.90443873	0.8999224	0.95839894	0.8894215	0.9174099	0.9955498	0.87572604	0.90540785	0.9920209	0.8842848	0.9416344	0.9295376	0.8766431	0.9396217	0.868217	0.93231845	0.88105285	0.9014504	0.91888756	0.8759365	0.96641797	0.9780642	0.9699051	0.88759416	0.9577613	0.9103146	0.92556536	0.91078955	0.9359173	0.9121579	0.92726856	0.9663569	0.94453853	0.9362712	0.9236484	0.9575155	0.947269	0.97182846	0.96304095	0.971469	0.9816094	0.91680175	0.95085996	0.84479976	0.91893214	0.91929126	0.9881601	0.9102318	0.9529405	0.9468271	0.9834145	0.89575857	0.9619925	0.9963247	0.8960606	0.9148819	0.8972565	0.7749335	0.9089041	0.8695344	0.8172695	0.8602123	0.948995	0.896453	0.86271524	0.9343753	0.9504144	0.89453274	0.969905	0.9285314	0.89110625	0.9939668	0.94007427	0.861367	0.90876555	0.9072068	0.9165255	0.9331553	0.90564835	0.8600874	0.95688987	0.90451175	0.8565555	0.95638627	0.9248636	0.8971398	0.9505492	0.84201634	0.83048964	0.99691284	0.9260835	0.8548268	0.90605223	0.90579855	0.92940545	0.9518429	0.91570294	0.91608906	0.94957596	0.89506793	0.84852755	0.9205049	0.94833535	0.8999066	0.9070214	0.8952311	0.9604957	0.9422561	0.9511079	0.8551127	0.9304005	0.94844145	0.8624996	0.9622255	0.9391074	0.8709847
Israëliër/noun	0.9507983	0.94330907	0.919789	0.9484224	0.0	0.97788846	0.9307587	0.9748726	0.9102349	0.9838341	0.95988333	0.97612983	0.9721087	0.9716483	0.96526045	0.9424298	0.9258094	0.9773018	0.90169996	0.95603925	0.93773437	0.93060297	0.9776884	0.97909397	0.92524993	0.99250126	0.9799742	0.90721786	0.96815646	0.913208	0.9672967	0.9665866	0.987111	0.9530283	0.9716058	0.9011216	0.94985807	0.9172534	0.9980778	0.95563287	0.97791654	0.90697795	0.9090812	0.9946965	0.958373	0.9922634	0.9771473	0.9698784	0.97360975	0.94021624	0.9827835	0.9674075	0.88163245	0.9894439	0.9817706	0.9882136	0.86658543	0.9576056	0.99258584	0.9725165	0.97836787	0.98367375	0.9597148	0.9687386	0.9252575	0.9538223	0.9535906	0.9883441	0.99084085	0.9803094	0.965206	0.9716343	0.97964245	0.96329665	0.94252884	0.99500996	0.974447	0.9875371	0.9553505	0.9857604	0.9619233	0.9851058	0.9263341	0.94580245	0.9888339	0.98841876	0.9015716	0.9758029	0.93907845	0.9913444	0.97350186	0.9389555	0.96307474	1.0	0.9430638	0.9682484	0.98873335	0.96964455	0.93134445	0.9757068	0.970021	0.94840527	0.98594916	0.9356734	0.980128	0.9549916	0.992941	0.9625681	0.93721944	0.9427154	0.960341	0.96423656	0.92008334	0.94511294	0.9812183	0.8483736	0.9352383	0.9680918	0.9466414	0.9376046	0.93648803	0.9797088	0.9529981	0.9730616	0.95857215	0.9910729	0.94761276	0.9050045	0.95477104	0.95043415	0.9561543	0.9691104	0.93617666	0.91880035	0.96443325	0.95256627	0.98111063	0.9904382	0.9724727	0.9787282	0.8603812	0.97565913	0.98547935	0.94152814	0.9806128	0.9524056	0.97704643	0.9521718	0.9515879	0.95511943	0.96636605	0.95325065	0.943331	0.96657467	0.94923395	0.98563063	0.9929849	0.96527493	0.922748	0.95589536	0.9476418	0.92400795	0.9396634	0.9597342	0.88844955	0.9657533	0.9614693	0.9409106	0.9824562	0.9683884	0.91130865	0.96832585	0.96420056	0.975129	0.9896693	0.9525093	0.98234856	0.97945285	0.9483102	0.9330454	0.9719955	0.900253	0.9755348	0.9950542	0.9279788	0.9644999	0.98818165	0.92906106	0.91136307	0.97518665	0.9698039	0.94619626	0.96172166	0.8796433	0.97340375	0.92179656	0.9690669	0.9598363	0.99045706	0.95955706	0.9710076	0.9860031	0.97752637	0.9867401	0.97883695	0.99591225	0.9661505	0.98252916	0.96355236	0.95140874	0.9729961	0.9108402	0.95960164	0.9763862	0.9907715	0.88983536	0.92637205	0.89613175	0.92481995	0.9543861	0.96503526	0.94955456	0.998919	0.89055425	0.9292593	0.9847535	0.9464687	0.97075015	0.96678257	0.88192993	0.9744063	0.96476656	0.96261585	0.9300983	0.98645395	0.9711549	0.9567649	0.95960814	0.9611621	0.9967991	0.9817482	0.97457695	0.9409914	0.99903566	0.9803127	0.9824415	0.9272781	0.9283256	0.9837053	0.93868977	0.99787796	0.9809282
Org/noun	0.9536207	0.98326445	0.94601214	0.9576609	0.97788846	0.0	0.9474507	0.98298246	0.96826965	0.99039704	0.9752129	0.98892105	0.94972515	0.93753934	0.96157396	0.9627409	0.986384	0.98285514	0.92425364	0.9832933	0.97641546	0.99189305	0.98907924	0.98190993	0.9716399	1.0	0.9773982	0.95626354	0.95664495	0.9595515	0.96378237	0.9803838	0.9864993	0.9716487	0.9138718	0.9540712	0.99830437	0.9783489	0.99984974	0.9322171	0.9855524	0.9619707	0.9332059	0.97356087	0.9553442	0.9620779	0.96322876	0.9769858	0.97357166	0.9787312	0.98643625	0.95023483	0.9720804	0.991372	0.95554835	0.97048885	0.9633341	0.9671451	0.97427493	0.98129094	0.9617098	0.98400193	0.9885412	0.9518756	0.96932405	0.99096805	0.9866388	0.945929	0.9630317	0.98683405	0.98337966	0.97205895	0.9856616	0.9712809	0.99925274	0.9606434	0.9899808	0.99355966	0.9879703	0.96681106	0.9516271	0.97813946	0.9511492	0.9542515	0.97584856	0.9913667	0.9897186	0.95769924	0.98162997	0.98866844	0.9846766	0.9782094	0.95883566	0.95361406	0.96280056	0.9872608	0.9606046	0.95915914	0.9563573	0.96046424	0.96454847	0.9581084	0.97927916	0.9111151	0.97662336	0.9738339	0.96860784	0.9736326	0.9681616	0.9314116	0.98686403	0.95131695	0.9661461	0.97930014	0.98286366	0.9460066	0.96162313	0.96230865	0.95285445	0.9397631	0.950184	0.98343605	0.9580482	0.9786405	0.9554848	0.9871862	0.9546387	0.9600637	0.95117867	0.9518665	0.95742905	0.96741796	0.97229236	0.9615357	0.95224524	0.9869808	0.95624626	0.9528941	0.99023443	0.9672306	0.9842812	1.0	0.95485383	0.9843803	0.995506	0.94578534	0.9719039	0.93162686	0.965727	0.9633044	0.9651419	0.9844448	0.97421956	0.9699685	0.98108566	0.94452596	0.96902525	0.96425796	0.97433	0.9904264	0.98354065	0.95199025	0.97319525	0.97056454	0.97168344	0.9570489	0.9739017	0.9797422	0.9964061	0.95909333	0.9209731	0.98463994	0.9824591	0.96956015	0.9842368	0.9927357	0.98934245	0.9477625	0.9849156	0.9546696	0.96173173	0.97277236	0.99829465	0.9790226	0.9517799	0.993094	0.9827423	0.96862084	0.9859382	0.94258124	0.9680859	0.94308597	0.9462516	0.95565844	0.9556416	0.96871954	0.9229064	0.96584594	0.9844949	0.9599065	0.90088975	0.9572497	0.97200286	0.98391896	0.9917795	0.96791345	0.98617077	0.99215555	0.99741995	0.9802103	0.9750831	0.9564593	0.97692263	0.9668914	0.9594891	0.97138965	0.9744986	0.97264034	0.9497466	0.9790521	0.96716774	0.9703382	0.9784541	0.8838947	0.93856096	0.98247343	0.9879357	0.9437692	0.96815753	0.9795169	0.97032464	0.99113894	0.9667289	0.90321857	0.9632983	0.9793942	0.9771679	0.9432815	0.9734073	0.9766686	0.9608277	0.9597288	0.989286	0.9854543	0.989751	0.9324157	0.92805594	0.96200585	0.95595145	0.97954446	0.97832304	0.9116314
aanvankelijk/adj	0.8364111	0.82441163	0.9498965	0.8420055	0.9307587	0.9474507	0.0	0.9353553	0.83763707	0.92025566	0.89680964	0.8906888	0.8395604	0.8584894	0.9154901	0.8731398	0.9794653	0.88562405	0.91176075	0.8051315	0.93995416	0.9228623	0.9746971	0.9504917	0.82161164	0.98894614	0.97695714	0.80366635	0.8262659	0.8790454	0.85959774	0.9070114	0.9603492	0.8333647	0.8355002	0.8650149	0.9110406	0.9555595	0.99548495	0.8710549	0.8667638	0.92992043	0.878658	0.9446366	0.854784	0.9019984	0.85805225	0.87778336	0.88263357	0.78544366	0.9538994	0.8507335	0.8883258	0.88384306	0.8812099	0.8735906	0.8122274	0.8309274	0.94590753	0.8489877	0.9276266	0.9627033	0.91089857	0.8596042	0.87897944	0.8506279	0.9303094	0.91105866	0.9049912	0.9857462	0.9171032	0.9829473	0.958609	0.8885659	0.97702116	0.90184873	0.9623752	0.92768526	0.84123254	0.94263184	0.8740165	0.95251065	0.8093171	0.8473167	0.87125397	0.9671303	0.78958726	0.8975586	0.8803322	1.0	0.90305656	0.9339327	0.8519696	0.95197016	0.93966603	0.91613615	0.9128165	0.96190727	0.8859735	0.9458022	0.9641454	0.8845533	0.9423409	0.8364421	0.96221256	0.9772069	0.900379	0.9235938	0.9063983	0.94874203	0.8831732	0.86470747	0.7917125	0.92934257	0.9255989	0.8006231	0.78921276	0.85133284	0.7940333	0.907137	0.8598343	0.94641656	0.86589074	0.93566513	0.87549037	0.9634294	0.88596994	0.7891787	0.8981155	0.9580322	0.84604764	0.81391895	0.8941384	0.9643827	0.8588391	0.8582423	0.86437845	0.8819255	0.9494717	0.83852005	0.86170876	0.99588495	0.8710196	0.9285927	0.9887124	0.8324073	0.8704581	0.90864384	0.84490967	0.9118857	0.87609506	0.95805573	0.9296095	0.90730095	0.9463774	0.8375052	0.95103425	0.9904774	0.9769811	0.88162386	0.97434676	0.86989385	0.86942124	0.9355569	0.95140994	0.9075408	0.93126184	0.94885504	0.9430007	0.9064023	0.916847	0.8953091	0.9371143	0.954503	0.98443604	0.9723573	0.9292941	0.8690228	0.8868532	0.8354097	0.9020523	0.8995846	0.9805417	0.8783012	0.93112075	0.89977777	0.9806117	0.8586253	0.9255795	0.95124453	0.8829578	0.9575017	0.80384064	0.8541626	0.8827198	0.8572344	0.8402163	0.86057115	0.9342763	0.8968712	0.8576405	0.9023952	0.9494072	0.9065921	0.9543982	0.9002263	0.8584391	0.9952511	0.94829756	0.8281132	0.9447127	0.8834778	0.9416208	0.92680717	0.9007925	0.79262197	0.92080635	0.80055124	0.7842133	0.91360885	0.8900566	0.81758595	0.9998739	0.8461689	0.8283036	0.9902326	0.9054351	0.8416884	0.8257302	0.9106443	0.9082497	0.93094313	0.95072174	0.91068745	0.9849082	0.923952	0.83498526	0.8534033	0.94756615	0.86584437	0.84318197	0.87881875	0.9260746	0.938767	0.9703594	0.87206495	0.9111524	0.9238129	0.82054675	0.9011482	0.97226137	0.8442459
achter/adv	0.95432556	0.95451856	0.9672786	0.92718464	0.9748726	0.98298246	0.9353553	0.0	0.93254155	0.9620167	0.9473518	0.9807107	0.9586028	0.91742444	0.9733826	0.960384	0.9880936	0.96580166	0.9702781	0.9688111	0.97608787	0.95835775	0.98717153	0.94421524	0.9623125	0.99356055	0.9975381	0.94806397	0.94308466	0.97171587	0.96137506	0.9761033	0.9792029	0.9634442	0.93316805	0.95718354	0.99372745	0.9891043	0.9849716	0.9680908	0.98214746	0.95856535	0.9784981	0.9507028	0.94413954	0.9892808	0.95891964	0.9616059	0.9678188	0.93220294	0.9790355	0.9332747	0.97346985	0.9563821	0.9426005	0.89080954	0.96424824	0.9356056	0.96695805	0.9715492	0.95840704	0.9835782	0.9671891	0.9715743	0.88008595	0.9758453	0.94515455	0.9112698	0.94309723	1.0	0.986298	0.9824797	0.9849295	0.9715371	0.993143	0.9798063	0.96977824	0.97608393	0.9611699	0.9581913	0.95292825	0.9684855	0.944673	0.960822	0.9755196	0.9987956	0.95595056	0.97142524	0.9706844	0.99870527	0.97125584	0.9766371	0.95911205	1.0	0.98972654	0.9747814	0.95642364	0.987016	0.92685956	0.88776946	0.95156187	0.9742933	0.9860701	0.9605727	0.96323586	0.9814095	0.98206186	0.96941686	0.97441214	0.9762239	0.9563349	0.9584103	0.94754523	0.9981112	0.9705125	0.9585874	0.94585174	0.924001	0.9185792	0.93793285	0.9605107	0.94622856	0.9616852	0.97605824	0.9689403	0.97166586	0.9571141	0.94147676	0.98380053	0.98121715	0.9535669	0.9229001	0.9383545	0.98327315	0.967929	0.9478725	0.9558306	0.9715878	0.95859426	0.9380885	0.978207	0.9917397	0.84202915	0.97262406	0.9781958	0.9553766	0.92199606	0.9645229	0.94559944	0.975614	0.96103495	0.9822396	0.96765035	0.95669377	0.9797349	0.90844905	0.9786067	0.99728435	0.86913776	0.90045846	0.99597067	0.96766585	0.9876441	0.96481043	0.97347593	0.8996781	0.9824594	0.9733659	0.9834357	0.94982445	0.9781491	0.9726653	0.96724665	0.9713413	0.997881	0.99147207	0.9672981	0.69076335	0.97142404	0.94894606	0.9785283	0.95569587	0.8401847	0.893576	0.96585435	0.9876043	0.98716515	0.93773574	0.9814812	0.9944375	0.9543724	0.9723176	0.97377455	0.95084155	0.9528593	0.97673345	0.95412385	0.95354426	0.98580116	0.9543875	0.9115617	0.6846409	0.9270204	0.9569096	0.9897241	0.9348059	0.9594092	0.99740756	0.98457366	0.7684913	0.97654676	0.9633021	0.91606116	0.9646154	0.95526236	0.9348995	0.97275394	0.85834587	0.70910716	0.9722003	0.9388793	0.96922237	1.0	0.9558061	0.940091	0.9888366	0.9375122	0.94815105	0.9462394	0.968573	0.9499036	0.9255189	0.9627491	0.944313	0.99641246	0.96667176	0.9399225	0.95976204	0.9586259	0.9393838	0.963387	0.9657546	0.9850267	0.96275944	0.9787374	0.95696294	0.9544126	0.9863314	0.8961087	0.9437709	0.99512726	0.8005729
