	kort/adj	blaas_weg/verb	koop/verb	rustgevend/adj	kilo_gram/noun	nadenken/noun	vorm/verb	ben/verb	verf/noun	deze/det	alcohol/noun	bepaald/adj	duizenden/noun	vuil/adj	draad/noun	debat/noun	gebruik/noun	glans/adj	een/det	onderzoek/noun	rits/noun	aan/prep	Edinburgh/name	concentratie/noun	design/noun	door/prep	kom_voor/verb	vind/verb	prikkel/adj	vreemdsoortig/adj	wolk/noun	overspan/verb	word/verb	fris_op/verb	zand/noun	besta/verb	soortgelijk/adj	zoveel/det	hersenen/noun	glijd/verb	voor/prep	met/prep	steek_af/verb	giftig/adj	loos/verb	ziekteverschijnsel/noun	beland/verb	voeg_toe/verb	ontvlambare/adj	vervuil/verb	benzeen/noun	natuurlijk/adj	hoop_op/verb	medicijn/noun	dring/verb	brandbaar/adj	nieuw/adj	verdacht/adj	omstreden/adj	vrij/noun	lijst/noun	doe_op/verb	lichaam/noun	alle/det	chemisch/adj	spoor_op/verb	blauw/adj	lucht/noun	bekend/adj	neutraliseer/verb	genoeg/adv	puin/noun	toxische/adj	uitstoot/noun	hoeveelheid/noun	vervoer/noun	dezelfde/det	onschuldig/adj	stank/noun	zon/noun	combinatie/noun	snit/noun	alleen/adv	blaas/verb	schud_af/verb	tot/prep	meer/det	wat/det	genoeg/adj	dompel_onder/verb	zonder/prep	en/vg	meter_DIM/noun	leven_middel/noun	blaas_af/verb	werk/verb	benodigd/adj	teveel/det	kilo/noun	weg/noun	autoband/noun	opwekkend/adj	in/prep	die/det	lig/verb	roddel/noun	spuit_in/verb	vanwege/prep	aanhang_wagen/noun	kan/verb	kom_vrij/verb	korrel/noun	trek_aan/verb	welk/det	stuk_DIM/noun	gesprek/noun	zet_om/verb	couplet/noun	gedecoreerd/adj	maak_aan/verb	werking/noun	jurk/noun	om/comp	uit/prep	lap/noun	vreemd/adj	tref_aan/verb	ander/adj	lang/adj	zit/verb	schud/verb	verspreid/verb	niet_werk/adj	mankeer/verb	vervaardig/verb	verplicht/adj	aangetroffen/adj	kom_vrij/adj	omgang/noun	lawaai/noun	overheers/verb	waai_op/verb	eiwit/noun	doe/verb	dun/adj	vervuil/adj	lap_DIM/noun	geur/noun	long/noun	koopwaar/noun	rood/adj	spuw_uit/verb	stook_olie/noun	voldoende/det	gordijn/noun	verricht/verb	bevat/verb	zorg/verb	hoop_DIM/noun	de/det	laai_op/verb	schadelijk/adj	waar/noun	als/prep	laag/noun	verschil/adj	lap/verb	minder/det	gevoerd/adj	deel_in/verb	mooi/adj	rook/verb	schrap/verb	verga/verb	gehalte/noun	moet_op/verb	aantal/noun	ontwikkeld/adj	allerlei/det	kleed/noun	uitsluitsel/noun	sla_neer/verb	bied/verb	vast/adj	slik/verb	waardevol/adj	smelt/verb	nandrolon/noun	gemaakt/adj	zaad/noun	haal/verb	spoor/noun	verwerk/verb	grijs/noun	vanonder/prep	middel/noun	ene/adj	modern/adj	cosmetische/adj	kleurrijk/adj	neder_wiet/noun	drama/noun	gevaarlijk/adj	onder/prep	snuif_op/verb	maak/verb	kleur/noun	het/det	meer/adj	beoordeling/noun	lichaam_eigen/adj	geef/verb	van/prep	ontdek/verb	overhemd/noun	bevang/verb	akelig/adj	veel/det	splinter/noun	dat/pron	verboden/adj	hoofdstuk/noun	blijf_achter/verb	colbert_DIM/noun	lever/verb	of/vg	soort/noun	straal/noun	roman/noun	veel/adj	die/pron	kankerverwekkend/adj	fles/noun	ergernis/noun	drugs_gebruik/noun	geen/det	meest/adj	brand_op/verb	informeer/verb	spring_stof/noun	enkel/det	genoeg/det	strak/adj	verf/verb	kom_terecht/verb	neem_op/verb	vluchtig/adj	werkzaam/adj	explosief/adj	gebruik/verb	stuk/noun	geheimzinnig/adj	bevorder/verb	pantalon/noun	produceer/verb	discussie/noun	hoop/noun	voorkom/adj	aromatisch/adj	public/noun	meter/noun	fontein/noun	sommige/det	zinvol/adj	scheid_af/verb	wit/adj	effect/noun	geschilderd/adj	deeltje/noun	haal_weg/verb	jas_DIM/noun	opslag/noun	nodig/adj	pil/noun	zout_zuur/noun	transporteer/verb	droog/adj	lever_op/verb
kort/adj	0.0	0.93413305	0.73380816	0.830107	0.933864	0.85326684	0.7964009	0.78780025	0.7598816	0.75348675	0.83427066	0.86659575	0.7992434	0.80240905	0.6437461	0.91073495	0.9117879	0.71920145	0.5491911	0.8686252	0.5498164	0.8828634	0.93076265	0.820276	0.76560676	0.8807229	0.8250534	0.9264935	0.79851276	0.852671	0.7911304	0.87873924	0.89551324	0.88057417	0.844226	0.73408425	0.78503495	0.8204877	0.8353808	0.6894649	0.9192928	0.62697387	0.72084343	0.82898396	0.912467	0.9627825	0.92246544	0.79932934	0.8131607	0.8941179	0.9134888	0.82745296	0.9144165	0.86436117	0.88740516	0.8668312	0.61697435	0.8237817	0.8511964	0.8993247	0.917646	0.89692783	0.8351178	0.85438377	0.8755615	0.90699184	0.5943645	0.7694553	0.81800604	0.92316127	0.8004258	0.94001836	0.8909348	0.89356107	0.8276231	0.86133933	0.7540247	0.8809713	0.9429859	0.8080981	0.7657639	0.5213866	0.8512524	0.8663392	0.8999659	0.9475377	0.8472339	0.86779803	0.88457966	0.87357163	0.78019345	0.6041018	0.9616486	0.87443256	0.93410456	0.906021	0.8717891	0.891811	0.8394808	0.8089709	0.8705152	0.89904326	0.74667704	0.7451341	0.8157902	0.840961	0.9504852	0.863111	0.9509164	0.88041246	0.8021093	0.88769925	0.5035657	0.7873001	0.7204031	0.8565045	0.89467853	0.77166766	0.73381263	0.90125847	0.9474377	0.4974571	0.91241074	0.76689637	0.7918019	0.87975323	0.9078578	0.758376	0.57244277	0.68145525	0.8145772	0.93718135	0.97813714	0.8384162	0.85652256	0.76178217	0.94535404	0.8729603	0.89997184	0.92090744	0.86749655	0.7965368	0.83223623	0.96742153	0.60590255	0.8889214	0.7810607	0.83650035	0.87895375	0.9016717	0.6471516	0.8675461	0.9089	0.89750487	0.8027176	0.9233632	0.8119702	0.83473134	0.9072251	0.85987866	0.93924963	0.8322018	0.80067396	0.88217497	0.78318214	0.7014176	0.93462896	0.87303793	0.77646554	0.81071615	0.5243555	0.94558877	0.894646	0.88842565	0.7846105	0.94200456	0.82397777	0.92401934	0.7824396	0.7503909	0.894052	0.9311863	0.8615252	0.87106323	0.9020315	0.83219427	0.851431	0.94110227	0.67023313	0.84324205	0.89452577	0.90259635	0.85387385	0.6071981	0.8982738	0.9005137	0.70594907	0.61595315	0.93820214	0.6416656	0.904894	0.8087195	0.85705066	0.7726157	0.85041463	0.9008749	0.6522242	0.8438363	0.8802049	0.91156197	0.88231313	0.8999478	0.8112199	0.9096571	0.4553762	0.987134	0.805279	0.8146847	0.94291914	0.65846276	0.874383	0.6890174	0.8460343	0.5352148	0.9154126	0.6287415	0.79083	0.89438176	0.67136836	0.8550196	0.7264459	0.86253184	0.85278046	0.8748832	0.93537617	0.8913038	0.8375931	0.7684902	0.9569467	0.89523935	0.8335049	0.8474329	0.53803194	0.78423005	0.86520857	0.86601746	0.75597286	0.9424782	0.85455936	0.8901362	0.7511857	0.83908874	0.86598337	0.45914465	0.82368934	0.93415165	0.9192414	0.8900044	0.88747746	0.8841221	0.82454926	0.8505758	0.799713	0.8633026	0.89311093	0.5310141	0.87771004	0.7434448	0.79149556	0.89037883	0.4739095	0.88062596	0.8826764	0.8776467	0.89686537	0.9139359	0.83321595	0.7988838
blaas_weg/verb	0.93413305	0.0	0.76146245	0.8797936	0.6533445	0.9431876	0.7832882	0.9277887	0.6849904	0.9441591	0.88156235	0.8274025	0.78779405	0.7344538	0.7827811	0.9319776	0.86676264	0.80016035	0.7737837	0.9504772	0.90417325	0.8281382	0.8609979	0.88242257	0.8612491	0.7585658	0.7945311	0.8129826	0.7911505	0.89495444	0.65088046	0.8136165	0.86980546	0.8871191	0.5818465	0.88752866	0.95048046	0.8201512	0.86389464	0.70718217	0.89878625	0.7170212	0.8102462	0.7306663	0.78421354	0.93097234	0.7683325	0.8291565	0.7742584	0.80668426	0.7986556	0.90540856	0.7174982	0.88071305	0.7862339	0.8300939	0.88681525	0.8755505	0.9600546	0.8123964	0.928434	0.9483844	0.73572785	0.88705933	0.7726846	0.72240126	0.7711283	0.6841712	0.9685443	0.79221463	0.8932141	0.6634411	0.80963355	0.86782855	0.77379215	0.764829	0.8149781	0.9025215	0.79143417	0.6421019	0.91279006	0.9344973	0.774176	0.6092044	0.8655377	0.89811456	0.87883383	0.70354736	0.8303635	0.78877497	0.7411199	0.6575576	0.82390046	0.83882785	0.75705665	0.9252557	0.8088147	0.85505605	0.64528847	0.7452539	0.73174953	0.7578752	0.71461356	0.81286275	0.60459906	0.9361106	0.77520037	0.8571353	0.7432289	0.91234004	0.79497564	0.6977322	0.8685864	0.8811904	0.8159778	0.9878424	0.80418974	0.89787614	0.8580938	0.7728076	0.94199276	0.7922875	0.9022989	0.6945227	0.757831	0.8997476	0.69239366	0.9071541	0.8760808	0.5981996	0.7257725	0.71253	0.98582244	0.8024772	0.8200352	0.807307	0.70994496	0.83597684	0.9375363	0.79004794	0.7029871	0.72473586	0.83512545	0.9591056	0.72176087	0.8806893	0.87298423	0.7321414	0.798702	0.83604217	0.7472557	0.73310375	0.7539044	0.8574207	0.7798133	0.9036432	0.74275064	0.8307907	0.6999155	0.7017466	0.9355392	0.82974464	0.8320676	0.9177552	0.7112651	0.84359515	0.9638758	0.8236775	0.84427756	0.8847277	0.86688024	0.91582406	0.9077626	0.86550534	0.9231167	0.8049604	0.97244257	0.88005143	0.86302394	0.72718215	0.980137	0.72237176	0.94733775	0.9264965	0.88976854	0.9109747	0.7738512	0.88744843	0.81129706	0.75959724	0.7744519	0.8229782	0.78252953	0.7784608	0.58375186	0.87866795	0.8726253	0.9151681	0.89939535	0.86991245	0.9299291	0.9719728	0.8134912	0.6583551	0.82914615	0.9174756	0.7722782	0.7963003	0.88998127	0.9627309	0.8819895	0.9495626	0.83721703	0.6589725	0.8699117	0.8273274	0.8561829	0.8568665	0.94982636	0.8370275	0.8629557	0.98160267	0.6775521	0.8422067	0.7647572	0.7736139	0.7970372	0.7909353	0.9365109	0.9100534	0.7512464	0.8439176	0.83583397	0.87525904	0.94359183	0.82490826	0.9599023	0.81917447	0.8647803	0.8491005	0.78029644	0.81277716	0.7952759	0.7589071	0.701167	0.9539686	0.9086311	0.9091952	0.7939942	0.7936189	0.84055376	0.7878586	0.8774885	0.84024954	0.71186876	0.98246634	0.8111241	0.9277524	0.78580934	0.9404818	0.77244043	0.7862206	0.8758177	0.98871523	0.788198	0.7007903	0.9290242	0.7984486	0.76403975	0.7558041	0.9006745	0.7403218	0.76369095	0.85573345	0.76243466	0.72742	0.5779438	0.84440404
koop/verb	0.73380816	0.76146245	0.0	0.8739258	0.8000624	0.8693721	0.83341	0.9416508	0.67587495	0.898397	0.75563157	0.7266098	0.70557773	0.7085897	0.7073728	0.9574116	0.7061789	0.77723753	0.5971614	0.89639395	0.700346	0.83677316	0.89155924	0.85612905	0.79916143	0.8992179	0.81616163	0.8643838	0.93892115	0.89545816	0.91983616	0.8933303	0.8410692	0.87333494	0.7506686	0.8082335	0.93675786	0.8603907	0.8925588	0.7289629	0.7182285	0.59769726	0.8450407	0.7743509	0.8191643	0.9251145	0.8645915	0.7689992	0.84823817	0.82987475	0.89189196	0.8396665	0.8790809	0.6470698	0.84567946	0.7817458	0.73043007	0.789565	0.9022049	0.8833811	0.8757174	0.8571851	0.7940723	0.82744104	0.8087348	0.82424814	0.64617205	0.85517323	0.87361723	0.9023675	0.8586175	0.9033339	0.8713912	0.9308069	0.6455656	0.79338205	0.6796299	0.834912	0.84611285	0.89833796	0.74306107	0.73786867	0.6958333	0.81927466	0.9285919	0.864007	0.77968824	0.7531769	0.74125403	0.8953909	0.6003077	0.59393364	0.8008361	0.5663848	0.97132546	0.7608523	0.7503273	0.8987854	0.6347529	0.8621089	0.7338966	0.88680017	0.81045556	0.76649374	0.70879006	0.92218196	0.8460204	0.8818594	0.8351335	0.81661475	0.80554664	0.84774756	0.55765855	0.7505517	0.7173466	0.94034743	0.8279937	0.94814026	0.681532	0.760958	0.816966	0.5946939	0.7859405	0.72686833	0.6449122	0.8665327	0.6560843	0.79789025	0.73295784	0.6564525	0.85035956	0.83666074	0.97200084	0.79005945	0.66609704	0.757981	0.7930151	0.8964933	0.9263537	0.853665	0.95125264	0.78741556	0.79830736	0.9379992	0.61738247	0.9065084	0.6879513	0.7112607	0.9088068	0.87703234	0.539288	0.8780073	0.8621986	0.713467	0.7236979	0.8640324	0.6662059	0.88185364	0.6801937	0.821174	0.984864	0.86939514	0.63916695	0.8554187	0.7572595	0.7756052	0.9472495	0.78423715	0.87127906	0.8839726	0.6291184	0.78042436	0.89875746	0.8724952	0.7960982	0.93288577	0.78363305	0.8540221	0.74895954	0.600109	0.96010625	0.9420375	0.8298913	0.8552141	0.73979855	0.8369091	0.8152211	0.92357016	0.49370837	0.69337326	0.7426913	0.85865104	0.6596654	0.7510135	0.9016389	0.82567406	0.7051858	0.8452608	0.87747294	0.6432164	0.9217339	0.9492665	0.83027023	0.7331339	0.8279615	0.79890233	0.7160226	0.88008726	0.86278343	0.9491367	0.8722253	0.7540016	0.84389395	0.8000708	0.7085796	0.9527913	0.9508898	0.8307276	0.8011709	0.76014054	0.83692634	0.9624957	0.8338912	0.68880403	0.57936394	0.5142091	0.66590756	0.93740207	0.9416088	0.90489566	0.7162241	0.8781801	0.6961286	0.93193924	0.89670616	0.80711067	0.8708941	0.9048751	0.9169765	0.8373192	0.7682942	0.7651358	0.6873901	0.81786	0.7433835	0.8771064	0.8715476	0.76910913	0.83888376	0.62966514	0.7632587	0.87788594	0.8883869	0.7066479	0.5934433	0.912398	0.85266626	0.91728777	0.92937815	0.96080685	0.8981728	0.8921621	0.77095634	0.8931815	0.8673529	0.5577083	0.7928727	0.8489423	0.8791787	0.8727293	0.6550474	0.7298481	0.6605345	0.7355126	0.7900612	0.7135004	0.6728408	0.7530442
rustgevend/adj	0.830107	0.8797936	0.8739258	0.0	0.92642176	0.8693242	0.7620647	0.8676777	0.7111198	0.6542821	0.7288897	0.655944	0.887689	0.78900874	0.81818205	0.91749614	0.7049621	0.67971176	0.7119696	0.85490525	0.84665763	0.8707931	0.91217643	0.81838953	0.77350986	0.85094464	0.8198646	0.8652061	0.62940925	0.7171382	0.7510824	0.90878856	0.9123569	0.733394	0.79360163	0.79951626	0.8356972	0.77647936	0.7204394	0.85016894	0.8240813	0.73089397	0.7854766	0.7728906	0.9051131	0.9004765	0.8982686	0.8013787	0.8502649	0.87724435	0.94031835	0.7516422	0.7925348	0.72559047	0.82767403	0.914535	0.7070727	0.8526248	0.8005668	0.9758742	0.86880237	0.92744863	0.7513296	0.820098	0.7696137	0.8818077	0.63882625	0.78129387	0.8901869	0.8257497	0.88716215	0.88160086	0.78184927	0.9109855	0.81164026	0.87228405	0.71640486	0.87534285	0.753837	0.72454035	0.6921829	0.7559087	0.73050195	0.77617943	0.8717619	0.87354016	0.74329275	0.7462301	0.8892341	0.7715588	0.84089804	0.6202034	0.93377686	0.8124636	0.9055028	0.777341	0.81836486	0.8326117	0.87017083	0.90744567	0.8494663	0.5547281	0.7673601	0.7322989	0.93969005	0.88597834	0.70747447	0.79493713	0.96137726	0.8185489	0.8668793	0.816542	0.8699647	0.65200925	0.7686754	0.95860237	0.88962495	0.91519004	0.84524965	0.7887895	0.6151261	0.7871202	0.81343365	0.83408946	0.7577441	0.77559566	0.8344562	0.8158639	0.85740864	0.86155844	0.9170952	0.8436577	0.85187334	0.79569244	0.7495778	0.90300137	0.889465	0.8004577	0.8397622	0.87006956	0.6551313	0.88774884	0.72914666	0.9869184	0.7318225	0.87181294	0.744169	0.7123774	0.79856426	0.8976722	0.72339654	0.7531483	0.8953091	0.7708404	0.6894337	0.9136169	0.7769336	0.6801814	0.86512244	0.67640996	0.9503422	0.7604282	0.8157171	0.8037833	0.77741826	0.6870333	0.842096	0.78606504	0.8496578	0.8721554	0.7088201	0.7795627	0.9453809	0.8326579	0.84053504	0.86202943	0.9405831	0.7450521	0.7060386	0.7475846	0.8794466	0.8407631	0.80854475	0.8483852	0.68976057	0.7602331	0.8718372	0.8425944	0.7511207	0.8392407	0.94879436	0.8157439	0.78922653	0.6146089	0.8451989	0.73317945	0.776879	0.76690936	0.6932676	0.6840501	0.8282679	0.86851674	0.8544724	0.8895354	0.8035149	0.84643286	0.5784426	0.7797553	0.8020294	0.92913353	0.73598015	0.8283435	0.7364782	0.79088426	0.80133224	0.8992715	0.71002525	0.76443005	0.8426819	0.7473726	0.8002105	0.89739025	0.898606	0.88750243	0.81508195	0.67835075	0.69990915	0.7925191	0.7592352	0.7620406	0.75369245	0.80088615	0.75475085	0.7274891	0.8337017	0.7527793	0.82019085	0.9089338	0.89138913	0.8709826	0.8814951	0.7701491	0.6769577	0.7165481	0.8811809	0.9456564	0.7812555	0.8225767	0.82854486	0.73369414	0.85959446	0.79741764	0.7802007	0.8916367	0.7685857	0.89794856	0.8082631	0.7355497	0.8215619	0.8247912	0.93916166	0.73104274	0.78575104	0.79451627	0.8053909	0.72973037	0.69420004	0.62823606	0.76483315	0.8248453	0.75968516	0.95236754	0.765233	0.61212605	0.86637825	0.83516157	0.7007897	0.82757366
kilo_gram/noun	0.933864	0.6533445	0.8000624	0.92642176	0.0	0.9271873	0.8644403	0.9069587	0.73593026	0.84942436	0.77507	0.7755101	0.74539626	0.753328	0.8770267	0.94250613	0.820915	0.904546	0.79397273	0.9377829	0.9427399	0.9089157	0.93319076	0.8322364	0.9243425	0.84121263	0.85265565	0.8649447	0.94103444	0.9106884	0.86038494	0.834697	0.74867594	0.93113166	0.64469206	0.8743929	0.8820558	0.7848964	0.8266484	0.86710465	0.89596874	0.7095735	0.9555597	0.6374461	0.7968925	0.8986272	0.8259388	0.8348954	0.7086077	0.8108907	0.78126466	0.885317	0.7857262	0.8138247	0.9708734	0.65402204	0.89752954	0.8099938	0.9040209	0.85031503	0.9421239	0.96137226	0.7647459	0.9161971	0.63013256	0.7320565	0.880763	0.75461745	0.9668561	0.8240794	0.93882865	0.8433949	0.6780689	0.8342251	0.5739508	0.75885	0.8326448	0.9245877	0.84328985	0.8470921	0.87518156	0.98471206	0.8545705	0.75754076	0.9596717	0.7037926	0.79463863	0.82046413	0.72264993	0.87753576	0.908511	0.6963437	0.9534125	0.7431339	0.9926496	0.8974364	0.7388907	0.8326401	0.28424156	0.856753	0.65021706	0.86737466	0.835427	0.84076655	0.6911726	0.90985024	0.7580324	0.93201363	0.6567606	0.84295005	0.80163556	0.587461	0.9310075	0.8732274	0.8163052	0.9957751	0.7076076	0.9454008	0.95707875	0.67321324	0.89303434	0.945934	0.8800893	0.8339778	0.80081123	0.90461046	0.6644747	0.87868	0.8451558	0.73251295	0.8697455	0.8135942	0.89153665	0.86713517	0.75553596	0.86402714	0.7355077	0.8030036	0.91844046	0.8540241	0.8922595	0.9202814	0.73228824	0.94431674	0.8746305	0.7849189	0.87012315	0.7824147	0.88805574	0.8998854	0.8610798	0.6968521	0.7665183	0.78169656	0.89822114	0.9102922	0.6736077	0.82185924	0.7578489	0.83811826	0.8967439	0.7731732	0.9323587	0.9382697	0.74351966	0.8302608	0.8871726	0.7469905	0.9277731	0.82797927	0.9398806	0.92488277	0.95326734	0.92826605	0.84928006	0.9272285	0.91550475	0.89202726	0.7947577	0.8254231	0.93706656	0.8686273	0.9736592	0.9401729	0.8757309	0.861074	0.6953052	0.8341959	0.8382978	0.6540587	0.84261775	0.7774532	0.5941471	0.91535884	0.8500394	0.83436334	0.89821535	0.9387748	0.9423864	0.9054793	0.83569044	0.894727	0.66983217	0.8561713	0.94119394	0.8616082	0.88939166	0.8665656	0.7423808	0.94276893	0.8203472	0.93355227	0.8700254	0.71722776	0.9427122	0.85498905	0.92649734	0.84665376	0.8580853	0.77098227	0.790359	0.9412445	0.81337893	0.98208743	0.7135422	0.75227094	0.75298464	0.8323199	0.9201769	0.84321415	0.6869793	0.78047603	0.6598017	0.9550622	0.92398906	0.8179464	0.93823224	0.8426156	0.95960414	0.581046	0.75018585	0.776592	0.95792425	0.9102145	0.76159585	0.94799393	0.82496357	0.86917925	0.6161117	0.7167367	0.82640976	0.873736	0.8681618	0.9672478	0.63385785	0.9604155	0.88781124	0.9342846	0.82157224	0.9804718	0.6470879	0.79023296	0.8484196	0.94225985	0.82649344	0.7878103	0.92420447	0.9208027	0.79625845	0.7997099	0.9348216	0.5633632	0.77020675	0.66755	0.84553653	0.6540193	0.7293981	0.84191394
nadenken/noun	0.85326684	0.9431876	0.8693721	0.8693242	0.9271873	0.0	0.93602777	0.7849288	0.9094081	0.8181431	0.7900358	0.8741675	0.9276817	0.85854745	0.9198854	0.78277445	0.85383856	0.9102713	0.8791638	0.8668232	0.88180566	0.82133305	0.9657037	0.88153046	0.74655724	0.9423544	0.8734251	0.7859555	0.86602306	0.819698	0.910969	0.7677733	0.92425036	0.91023767	0.8975713	0.81343365	0.9004733	0.80541044	0.9184431	0.92132473	0.8247607	0.912069	0.92006284	0.9357867	0.92272973	0.8845751	0.9797829	0.932128	0.9529113	0.9209621	0.9595246	0.75646424	0.825337	0.7795041	0.9071524	0.94674313	0.8442935	0.91939956	0.9295369	0.95988625	0.901643	0.70466596	0.91822004	0.9341561	0.9191721	0.9430321	0.90554106	0.8891698	0.89881426	0.96246403	0.7933163	0.9323282	0.9279638	0.92105705	0.9202381	0.8348792	0.8928996	0.9230801	0.89189243	0.8595283	0.8720699	0.87505007	0.79376245	0.8525188	0.92802024	0.59352636	0.730805	0.7995388	0.84186465	0.925187	0.5738249	0.8330665	0.8385819	0.8241793	0.88464797	0.85033715	0.8278568	0.72931695	0.8909124	0.86094946	0.92013276	0.8568725	0.93917686	0.83095527	0.9511506	0.9048641	0.9249424	0.91336584	0.9369651	0.7083318	0.92242014	0.91148436	0.8370478	0.8425145	0.9185794	0.88576496	0.94148475	0.8924664	0.8911695	0.8526741	0.946779	0.89098305	0.6363808	0.9274524	0.8899615	0.8712322	0.9486308	0.8956377	0.7632717	0.814582	0.9385632	0.94816285	0.887128	0.81476575	0.9322584	0.8639364	0.9105226	0.9001216	0.82099503	0.7237108	0.86897415	0.7879219	0.880213	0.8364566	0.9106398	0.905669	0.9229748	0.92411727	0.88660383	0.8553582	0.9181463	0.8845703	0.9063032	0.74730307	0.88424104	0.7436843	0.83261406	0.798382	0.8816427	0.9173814	0.86919826	0.8878266	0.8162589	0.95948756	0.9395882	0.8680057	0.8519223	0.8429394	0.82202756	0.94341445	0.82768726	0.8093225	0.9586285	0.9294213	0.9129659	0.9451371	0.9622316	0.9158153	0.8552991	0.7851756	0.8762333	0.990599	0.6357469	0.91164815	0.769121	0.819488	0.92897934	0.8565991	0.89115053	0.8488916	0.9483625	0.90588254	0.84339285	0.87010825	0.9505063	0.7733619	0.9609317	0.8172239	0.8261639	0.87011254	0.88192064	0.8247032	0.92591643	0.9456375	0.9160801	0.8240795	0.84881455	0.8801557	0.80419004	0.91230404	0.83193636	0.71524274	0.8747821	0.9134204	0.91611814	0.9751928	0.88678366	0.7526947	0.9176103	0.88378954	0.8748224	0.91982394	0.90807974	0.92646015	0.72953284	0.83224297	0.8411198	0.9447235	0.839469	0.723039	0.83471495	0.8938101	0.9107405	0.68479836	0.85070133	0.83491313	0.9412735	0.9494965	0.94003415	0.86385125	0.9418905	0.6950644	0.8588693	0.8760606	0.9696088	0.9863981	0.95854217	0.9590732	0.91455334	0.8793436	0.9070515	0.9015013	0.80814946	0.9211317	0.8273982	0.69491386	0.8042699	0.87215155	0.8451175	0.9032667	0.917657	0.91386586	0.9060305	0.6752182	0.9225233	0.92658585	0.8550335	0.94290966	0.928805	0.96377265	0.91468203	0.89858913	0.798617	0.7858352	0.9249317	0.92229235	0.90259695	0.6716033
vorm/verb	0.7964009	0.7832882	0.83341	0.7620647	0.8644403	0.93602777	0.0	0.705749	0.6074902	0.6201632	0.76731735	0.59526277	0.7684748	0.78317475	0.6021071	0.83234483	0.7116666	0.6601318	0.5516901	0.7838442	0.89287883	0.83691055	0.8748404	0.5932491	0.7786871	0.6342907	0.5557267	0.77939343	0.77758086	0.8145053	0.68076825	0.7810023	0.81386423	0.81345075	0.69373685	0.54229635	0.78810006	0.7978882	0.7418189	0.6295093	0.8447156	0.66072285	0.7891402	0.51815164	0.71961516	0.91082346	0.75248563	0.6515957	0.64805794	0.6939646	0.7141119	0.7597592	0.68514395	0.70416653	0.8084732	0.64870703	0.6938085	0.8180773	0.8485649	0.85217804	0.81814146	0.84423715	0.6514059	0.64776	0.5502881	0.7632257	0.6594349	0.63641167	0.7328474	0.6825806	0.7105412	0.81992483	0.6243596	0.6979656	0.60644937	0.785455	0.8494414	0.85904896	0.81739426	0.72496706	0.55150336	0.8242285	0.8246279	0.75753725	0.7682259	0.7628052	0.8310087	0.7747898	0.8521658	0.69987917	0.7625175	0.5309241	0.7906397	0.90876913	0.88556856	0.72679156	0.8395343	0.8734244	0.67981434	0.8565309	0.72212845	0.74252135	0.760839	0.70934963	0.6900983	0.8644995	0.7187338	0.6918086	0.93687665	0.8133948	0.57562995	0.6675746	0.8676481	0.7294913	0.55476403	0.82203496	0.6718885	0.8870876	0.8449087	0.6363497	0.6335267	0.7775197	0.8765639	0.6711828	0.6428473	0.7361004	0.61239237	0.714939	0.85906863	0.6299969	0.79267204	0.5644841	0.8445383	0.809982	0.7538319	0.86058563	0.79828835	0.73302436	0.85173404	0.83876765	0.76810586	0.87112117	0.6014092	0.94229865	0.515012	0.7229551	0.70239353	0.6975588	0.7099438	0.7838017	0.6256233	0.75249213	0.83936036	0.84988606	0.67625713	0.7791859	0.41057074	0.5894196	0.74078727	0.6872486	0.92246944	0.61368835	0.669741	0.5745728	0.7202262	0.6011719	0.93172544	0.806092	0.8756031	0.82423955	0.73480284	0.78410625	0.84979343	0.7842649	0.62189996	0.915524	0.7194207	0.7920153	0.54923403	0.72972095	0.7972917	0.6439318	0.76138806	0.7938561	0.8872867	0.79483545	0.7910669	0.9227616	0.6930196	0.66941285	0.90132594	0.6632308	0.5719992	0.7894536	0.7295651	0.78504914	0.75136566	0.7770838	0.89784545	0.6904975	0.9566848	0.7905364	0.60893536	0.772292	0.9078461	0.81130177	0.7205936	0.785722	0.81538665	0.7811161	0.824609	0.8360902	0.6608119	0.49848205	0.8233949	0.87677324	0.7747729	0.83122534	0.775347	0.65869254	0.7990404	0.7525971	0.7249063	0.8946991	0.7224902	0.608837	0.6275779	0.67742	0.65644395	0.74874616	0.5673768	0.62030584	0.6731713	0.8727645	0.8159876	0.85532266	0.66853225	0.81828076	0.8667648	0.755067	0.6959579	0.85385	0.7961397	0.7276827	0.6601515	0.6249591	0.6268053	0.8545887	0.6285347	0.64086425	0.6622049	0.75860673	0.71388185	0.83339095	0.5940932	0.8791824	0.8384149	0.7466366	0.7164531	0.96143645	0.8000623	0.7406533	0.5696038	0.8495075	0.6213287	0.7088889	0.62332773	0.7387394	0.60111034	0.725207	0.77346504	0.73242325	0.7982031	0.7589433	0.82235473	0.8079672	0.6423164	0.64388645
