	Formule/noun	aandoenlijk/adj	aangetroffen/adj	aanhang_wagen/noun	aanmaak/noun	aantal/noun	actief/adj	afbeelding/noun	afkomstig/adj	akelig/adj	alcohol/noun	alge/noun	alleen/adv	alles/adv	analyse/noun	ander/adj	aromatisch/adj	astma/noun	bacterie/noun	bazaar/noun	bedek/verb	bedekt/adj	bedrijf/noun	bedrukt/adj	behandel/verb	bekend/adj	beland/verb	ben/verb	benodigd/adj	benzeen/noun	benzine/noun	beoordeling/noun	bepaal/verb	bepaald/adj	bescherm/adj	bescherm/verb	besmet/verb	besta/verb	bestanddeel/noun	bevang/verb	bevat/adj	bevat/verb	bevind/verb	bevorder/verb	bied/verb	bijeen/adj	bijgevolg/adv	bijvoorbeeld/adv	bijzonder/adj	blaas/verb	blaas_weg/verb	blad/noun	blauw/adj	blijf_achter/verb	blijk/verb	bloed_monster/noun	bloot/adj	bodem/noun	boeiend/adj	boek/noun	botsing/noun	bovendien/adv	bovenstaand/adj	brand/noun	brandbaar/adj	buitenaf/adv	buitenissig/adj	bus_kruit/noun	calvinist/noun	cel/noun	centi_meter/noun	chemisch/adj	clandestien/adj	colbert_DIM/noun	combinatie/noun	combineer/verb	concentratie/noun	container/noun	controleer/verb	cosmetische/adj	couplet/noun	criterium/noun	debat/noun	deeltje/noun	denk_na/verb	design/noun	diep/adj	dier/noun	dik/adj	discussie/noun	divers/adj	doe/verb	doe_op/verb	doek/noun	dompel_onder/verb	dood_oorzaak/noun	doping/noun	dossier/noun	douche/noun	draad/noun	drama/noun	dring_door/verb	droog/adj	drugs_gebruik/noun	duizenden/noun	dun/adj	dus/adv	dwars/adv	effect/noun	eiwit/noun	elegant/adj	ene/adj	enorm/adj	enzym/noun	er/adv	ergernis/noun	examen/noun	exotisch/adj	experimenteer/verb	explodeer/verb	explosief/adj	extra/adj	fel/adj	flink/adj	fontein/noun	frekwent/adj	fris_op/verb	frituur_vet/noun	ga_over/verb	ga_tegen/verb	gaas/noun	gangbaar/adj	gebruik/noun	gebruik/verb	gebruiker/noun	gedecoreerd/adj	geef/verb	geef_af/verb	gehalte/noun	geheimzinnig/adj	gelatine/noun	gemaakt/adj	gemakkelijk/adj	genoeg/adj	genoeg/adv	geschikt/adj	geschilderd/adj	geschoren/adj	gespecialiseerd/adj	gesprek/noun	gevaarlijk/adj	gevoerd/adj	gevolg/noun	gevuld/adj	giftig/adj	glans/adj	glazen/adj	glijd/verb	goedkoop/adj	gordijn/noun	grijs/noun	grond/noun	grondwater/noun	haal/verb	haal_weg/verb	hang_af/verb	heel/adj	heel/adv	hersenen/noun	hoe/adj	hoeveelheid/noun	honger/noun	hoofdstuk/noun	hoog/adj	hoogwaardig/adj	hoop/noun	hoop_DIM/noun	hoop_op/verb	huid/noun	ijzeren/adj	immers/adv	inmiddels/adv	interessant/adj	jas_DIM/noun	kameel/noun	kan/verb	kankerverwekkend/adj	kies/verb	kilo/noun	kilo_gram/noun	kleding/noun	kleed/noun	klein/adj	kleur/noun	kleurrijk/adj	kleurstof/noun	kom_terecht/verb	kom_voor/verb	kom_vrij/adj	kom_vrij/verb	koninkrijk/noun	koop/verb	koopwaar/noun	koraal_rif/noun	korrel/noun	kort/adj	kort/adv	kwalitatief/adj	laag/noun	laai_op/verb	laat_achter/verb	lang/adj	lap/noun	lap/verb	lap_DIM/noun	lawaai/noun	lek/verb	letterlijk/adj	leven_middel/noun	lever/verb	lever_op/verb	lichaam/noun	lichaam_eigen/adj	licht/noun	lig/verb	lijk/verb	lijst/noun	literair/adj	long/noun	loos/verb	los/adj	los_op/verb	lucht/noun	maak/verb	maak_aan/verb	maak_vrij/verb	maquette/noun	materiaal/noun	medicijn/noun	meer/adj	meest/adj	meet/verb	melk/noun	meng/verb	meter/noun	meter_DIM/noun	middel/noun	mijn/noun	milli_gram/noun	modern/adj	moet_op/verb	mogelijk/adj	monster/noun	mooi/adj	mythe/noun	nadenken/noun	nandrolon/noun	natuurlijk/adj	neder_wiet/noun	neem_op/verb	neiging/noun	neutraliseer/verb	niet_werk/adj	nieuw/adj	nodig/adj	nogal/adv	olie/noun	omgang/noun	omgeef/verb	omstreden/adj	onbespreekbaar/adj	onder/adv	onderzoek/noun	onschuldig/adj	ontdek/verb	ontplof/verb	ontploffing_gevaar/noun	ontspan/verb	ontsta/verb	ontvlambare/adj	ontwerp/verb	ontwerper/noun	ontwikkeld/adj	ook/adv	open_lucht/noun	opslag/noun	opwekkend/adj	oud/adj	over/adj	overal/adv	overheers/verb	overhemd/noun	overspan/verb	overvloedig/adj	ozon_laag/noun	pantalon/noun	partij_congres/noun	pijp/noun	pikzwart/adj	pil/noun	placebo/noun	plastic/adj	prikkel/adj	productie/noun	professor/noun	projectiel/noun	psychedelische/adj	public/noun	puin/noun	puriteins/adj	rapporteer/verb	rat/noun	reageer/verb	relatief/adj	rits/noun	roddel/noun	roestig/adj	rol/verb	roman/noun	rood/adj	rot_weg/verb	rubber/noun	rubberen/adj	rustgevend/adj	schadelijk/adj	scheid_af/verb	schimmel/noun	schrap/verb	schud/verb	schud_af/verb	sigaret/noun	signeer/verb	sirene/noun	sla_neer/verb	slik/verb	sluier/noun	smelt/verb	smetteloos/adj	snit/noun	snuif_op/verb	soepel/adj	soms/adv	soort/noun	soortgelijk/adj	speciaal/adj	speculatie/noun	spier_versterkend/adj	splinter/noun	spons/noun	spoor/noun	spoor/verb	spoor_op/verb	spot/noun	spring_stof/noun	spuit_in/verb	spuw_uit/verb	stank/noun	steek_af/verb	steen/noun	stel_bloot/verb	stimuleer/adj	stoel/noun	stof/noun	stofwisseling/noun	stook_olie/noun	straal/noun	strak/adj	stuk/noun	stuk_DIM/noun	tabak_fabrikant/noun	talloos/adj	tank/noun	tank_wagen/noun	tapijt/noun	te/adv	techniek/noun	tepel/noun	terrein/noun	test/noun	test/verb	thuisland/noun	toegelaten/adj	toestel/noun	ton/noun	toxische/adj	traditie/noun	traditioneel/adj	transporteer/verb	tref_aan/verb	trek_aan/verb	trek_op/verb	uit/adj	uiterst/adj	uitsluitsel/noun	uitstoot/noun	ultraviolet/adj	urine/noun	vaak/adj	vast/adj	vat/noun	veel/adj	verbied/verb	verbod/noun	verboden/adj	verbouw/verb	verbranding/noun	verdacht/adj	verf/noun	verf/verb	verga/verb	vergeten/adj	verkeer/noun	verkrijg/verb	verliefdheid/noun	vermag/verb	vermeng/verb	vermoedelijk/adj	verpakking/noun	verplicht/adj	verricht/verb	verschil/adj	verspreid/verb	vervaardig/verb	vervoer/noun	vervuil/adj	vervuil/verb	vervuild/adj	verwerk/verb	verwerking/noun	verwerkt/adj	vind/verb	vleug_DIM/noun	vleugel/noun	vloer/noun	vluchtig/adj	voeding_supplement/noun	voeg_toe/verb	voetballerij/noun	vooral/adv	voorkom/adj	voorzie/verb	vorm/verb	vreemd/adj	vreemdsoortig/adj	vrij/noun	vrouw_tennis/noun	vuil/adj	vul/verb	waai_op/verb	waar/noun	waardevol/adj	walm/noun	warm/adj	water/noun	weer/adv	weg/noun	wend_aan/verb	werk/verb	werking/noun	werkzaam/adj	wierook/noun	wild_card/noun	willoos/adj	wit/adj	woensdag_middag/noun	wolk/noun	word/verb	zaad/noun	zacht/adj	zand/noun	zee/noun	zeer/adv	zet_om/verb	zichtbaar/adj	ziekteverschijnsel/noun	ziekteverwekker/noun	zinvol/adj	zit/verb	zoal/adv	zon/noun	zorg/verb	zorgvuldig/adj	zuurstof_gebrek/noun
Formule/noun	0.0	0.98982453	0.98226047	0.95524555	0.94573855	0.95209813	0.9228714	0.96440285	0.93111336	0.96509194	0.98103917	0.99184227	0.9413091	0.9810284	0.99442244	0.970861	0.9597768	0.9784791	0.9759717	0.97399443	0.98245496	0.995356	0.9320692	0.9959843	0.96339136	0.9570255	0.9434915	0.9866293	0.97811395	0.9862017	0.95005906	0.99152	0.98351663	0.96177715	0.99210894	0.9840208	0.94642603	0.95856714	0.9933498	0.9992845	0.96256024	0.9653075	0.9600982	0.9933533	0.96248496	0.9607528	0.9789158	0.9434635	0.9827345	0.9769186	0.9710934	0.94866014	0.98103833	0.96794695	0.96404356	0.97890556	0.9594425	0.98691446	0.98268235	0.9614241	0.9318032	0.96377337	0.9724128	0.98638844	0.9922745	0.9743117	0.9993071	0.9908006	1.0	0.93069094	0.94132227	0.9661841	0.9639309	1.0	0.9589727	0.97373194	0.98183954	0.9574961	0.9658587	0.99506694	0.992995	0.98998034	0.99160147	0.9783629	0.978304	0.95679754	0.9715561	0.9786922	0.9659401	0.9675686	0.95409197	0.97908235	0.9928883	0.9592208	0.98213625	0.95653	0.94313514	0.9737123	0.9381298	0.9629815	0.97314495	0.96877754	0.9954583	0.9853041	0.9526281	0.97988576	0.97977614	0.98520446	0.957695	0.9996304	0.95549995	0.9667628	0.9898888	0.9914291	0.9668393	0.9912707	0.95861864	0.9490956	0.9631039	0.92472047	0.9513868	0.9421684	0.9653833	0.96364355	0.9726438	0.96906	0.97067386	0.9945844	0.9693827	0.9973003	0.9996443	0.9796594	0.9623839	0.97239244	0.9827368	0.9815503	0.9724457	0.94787675	0.994634	0.9830226	0.9974936	0.956689	0.99120486	0.98671156	0.99187297	0.97228605	0.9759016	0.99007887	0.96390605	0.96723163	0.98974293	0.9841844	0.9853139	0.97485876	0.9862975	0.9794683	0.9632481	0.96488863	0.9789041	0.9958784	0.9885782	0.9723648	0.987663	0.9302952	0.97599417	0.98724955	0.96231484	0.9851487	0.998307	0.99676216	0.96449596	0.98046327	0.98798317	0.9721726	0.96259695	0.9763746	0.9955634	0.98263204	0.9657982	0.9513228	0.9664222	0.91226393	0.97537714	0.957507	0.94285464	0.9892132	0.99290025	0.9629492	0.9437396	0.9512136	0.9581548	0.9447575	0.9845537	0.9489796	0.96182126	0.9903953	0.9663661	0.9394569	0.9948391	0.96092063	0.92017597	0.90038675	0.9842437	0.97593516	0.9947055	0.9677793	0.9245596	0.9547971	0.9848659	0.9705252	0.964408	0.9739372	0.9869251	0.9742247	0.9927427	0.9837218	0.95581543	0.9918037	0.98850197	0.9209064	0.9495874	0.9355531	0.9841656	0.98854184	0.9738194	0.97137415	0.9517272	0.9654425	0.9820461	0.9884441	0.9643722	0.9833387	0.9881459	0.97909164	0.9802381	0.9180256	0.97672015	0.9770223	0.9854697	0.9684554	0.9449405	0.9463711	0.9747957	0.9690952	0.9536729	0.997196	0.963648	0.9545577	0.9732441	0.97124815	0.9800942	0.961365	0.97886026	0.99243724	0.9746752	0.98722714	0.96060467	0.9906486	0.9967487	0.94503605	0.99511725	0.9650634	0.9762091	0.92342573	0.9857243	0.9784518	0.9610926	0.9868226	0.9627395	0.9523548	0.9571126	0.95592135	0.9576265	0.98597854	0.9603826	0.9374876	0.99432105	0.99430484	0.962279	0.97104675	0.94183004	0.93840206	0.9644738	0.99389696	0.9796769	0.9874186	0.99652517	0.9690679	0.96312034	0.977006	0.9416258	0.97586733	0.9807652	0.96971154	0.94896424	0.97547054	0.9273579	0.9671114	0.8952949	0.97141856	0.9270904	0.94566804	0.97140425	0.9541479	0.9785353	0.97366565	0.99325967	0.97551244	0.9753589	0.99984294	0.95227724	0.99349135	0.982479	0.9746851	0.9939395	0.97815746	0.98049414	0.9606487	0.95217437	0.9481186	1.0	0.956146	0.9777753	0.994106	0.9778682	0.94952434	0.99258006	0.94658226	0.9581768	0.9792141	0.9736035	0.9803359	0.9931459	0.96209913	0.9763834	0.97944194	0.9846542	0.9879759	0.9898556	0.95774454	0.9386767	0.9923157	0.9978915	0.97338456	0.97568285	0.9677297	0.97750884	0.9704685	0.9936147	0.97792053	0.9883866	0.97124416	0.96314675	0.96892333	0.9764372	0.98372364	0.9916447	0.9612629	0.95667744	0.99210936	0.9870699	0.92889285	0.97765565	0.99886745	0.9849813	0.96213436	0.98040265	0.9703389	0.9898322	0.9510526	0.9668039	0.9722061	0.9943753	0.98459893	0.9995759	0.98805755	1.0	0.9758285	0.8770473	0.90864325	0.950969	0.9751064	0.94495076	0.94888	0.99270135	0.9911206	0.98503935	0.97192085	0.9506437	0.9462276	0.9530317	0.96324813	0.9628585	0.97676784	0.9558842	1.0	0.9413283	0.989631	0.96377385	0.9714629	0.99666333	0.9598626	0.9518974	0.95706975	0.9760291	0.9597866	0.96008384	1.0	0.9502138	0.9626729	0.97583956	0.9882321	0.9582759	0.98562986	0.9808427	0.9862369	0.9472853	0.9766689	0.96599007	0.9453907	0.97830635	0.973138	0.98212147	0.98834825	0.9665804	0.9565081	0.987768	0.9735003	0.9983037	0.9503267	0.9863931	0.9832965	0.9354773	0.9773537	0.9918954	0.9542127	0.9673573	0.9954956	0.9721729	0.93361926	0.93424356	0.96712244	0.9840288	1.0	0.9599075	0.96208656	0.9837845	0.9808082	0.95765275	0.969689	0.9624921	1.0	0.98367614	0.996922	0.972512	0.97866726	0.98108834	0.9324865	0.9820052	0.9574126	0.98749167	0.9720581	0.99045736	0.9840214	0.9497981	0.9774052	0.91639686	0.98309857	0.98761016	0.9650716	0.9726046	0.98031265	0.9516651	0.9595373	0.9861886	0.9773277	0.9783665	0.95522815	0.98029494	0.99125904	0.95736814	0.9752911	0.9868971
aandoenlijk/adj	0.98982453	0.0	0.94806534	0.9783388	0.9998994	0.9630793	0.9584379	0.94991076	0.94224906	0.98537064	0.97973573	1.0	0.9204032	0.9763433	0.96868664	0.9612449	0.9941942	0.98947847	0.9974189	0.9943062	0.9784351	0.9734004	0.9883582	0.9733098	0.96752083	0.90837586	0.94763154	0.98951596	0.98139054	0.9959723	0.9721173	0.9712058	0.978679	0.9755746	0.960407	0.96237266	0.9941593	0.9136149	1.0	0.99200076	0.9746551	0.9680305	0.9514615	0.9750206	0.9659719	0.9637678	0.9898824	0.9368249	0.9703678	0.97276485	0.9826924	0.9651712	0.9673083	0.9696127	0.96286225	0.9834011	0.91955876	0.96427125	0.9501422	0.9615843	0.9736079	0.9489128	0.9909571	0.9695085	0.9897429	0.994678	0.98460144	0.98455685	0.9177205	0.98606944	0.9834154	0.9854706	0.98162293	1.0	0.97716177	0.97771	0.977917	0.9884149	0.9927184	0.9851953	0.9696066	0.9923865	0.944962	0.999303	0.9478852	0.9838225	0.9640343	0.9771743	0.97172964	0.94545764	0.95896244	0.98354506	0.95116067	0.94878376	0.9686558	0.9810532	0.9771659	0.9863569	0.98014677	0.984692	0.9544411	0.9696193	0.96590835	0.9959473	0.9410745	0.97021574	0.9725102	0.9741587	0.9873955	0.9578961	0.96214	0.9599375	0.9858168	0.9992806	0.9874855	0.96941864	0.9718327	0.9530777	0.96824765	0.9605211	0.98028785	0.9629926	0.9263993	0.9827469	0.97298694	0.9864122	0.9825016	0.9998015	0.975821	0.9807986	1.0	0.99010557	0.9382164	0.9738103	0.9903911	0.9840188	0.9539524	0.97150165	0.95137495	0.9340055	1.0	0.9511166	0.9710542	0.97611916	0.9603506	0.9751634	0.9512844	0.87026006	0.9714266	0.9315767	0.98824996	0.97375625	0.9605748	0.93841463	0.99995637	0.9693403	0.96607083	0.964182	0.9601998	0.96086806	0.9884522	0.96456754	0.97264284	0.94981503	0.98155475	0.98703057	0.9915936	0.9565265	0.98542225	0.9423457	0.99578005	0.9855857	0.9614713	0.98209566	0.9804742	0.970814	0.9869403	0.9512562	0.9826784	0.9588585	0.94445765	0.93611735	0.9736104	0.95864433	0.9779447	1.0	0.9978345	0.94290644	0.9696843	0.97182703	0.98570865	0.92545533	0.9336821	0.9629233	0.97307044	1.0	0.9608956	0.9752842	0.9993889	0.9483118	0.977958	0.95202106	0.9743741	0.9924288	0.9590219	0.96038175	0.93836886	0.9734814	0.9875618	0.9745073	0.95331204	0.983558	0.9850804	0.9693525	0.99285245	0.94820803	0.9911384	0.9704919	0.9865509	0.97903234	0.97154677	0.9694547	0.99646676	0.9906736	0.97551996	0.92658824	0.98443305	0.95742583	0.9350276	0.97261316	0.98008615	0.9874818	0.8983216	0.90378916	0.9706983	0.98255527	0.971096	0.9974181	0.9893139	0.9923724	0.98159087	0.98575246	0.97559714	0.97589517	0.98027366	0.99583966	0.9890367	0.97017825	0.9918965	0.9174825	0.9949746	0.96740294	0.9816921	0.9540864	0.92646873	0.9747854	0.97612655	0.94696474	1.0	0.960171	0.94650745	0.98692846	0.99511266	0.95088065	0.9813804	0.9601196	0.98362154	0.97133505	0.982029	0.9480734	0.9846017	0.92039317	0.99168795	0.98058546	0.9292195	0.9824802	0.98850036	0.9601789	0.945726	1.0	0.92297846	0.9372886	0.9525616	0.9613173	0.95862466	0.9923501	0.9373265	0.9243698	0.9663165	0.9460141	0.9470794	0.9837884	0.9834716	0.9968381	0.9835229	1.0	0.9264277	0.9510096	0.9965448	0.9958155	0.99199367	0.93720436	0.92068934	0.97168833	0.94088054	0.9599409	0.9871346	0.90403837	0.9966144	0.9841992	0.9427876	0.97910655	0.9543951	0.9886581	0.96737564	0.9660721	0.98163694	0.96096766	0.93366724	0.9603149	0.9748627	0.9885989	0.96329147	0.98807293	0.98475707	0.98679215	0.945398	0.9751394	0.9443744	0.9480107	0.9853884	0.96255845	0.9902277	0.937145	0.9623568	0.96599406	0.96049315	0.9800555	0.9413058	0.9905241	0.9848568	0.9594061	0.97287107	0.9594551	0.9806127	0.962268	0.99254847	0.9676846	0.99957764	0.99112254	0.96068513	0.97024906	0.9766244	0.9866635	0.99666667	0.95687324	1.0	0.9247404	0.9835292	0.93318063	0.9709183	0.93831044	0.9765518	1.0	0.9953331	0.9953784	0.9534806	0.9555143	0.9790352	0.9808105	0.9333076	0.9661462	0.9816201	0.9956057	0.97883165	0.95917594	1.0	0.995141	0.9880411	0.984944	0.925195	0.9637949	0.91171026	0.97032905	1.0	0.956742	0.96559566	0.9907142	0.97888637	0.97067577	0.95487034	0.96617687	0.97568834	0.95697045	0.9840153	0.9483518	0.95256126	0.9498608	0.9598116	0.9917789	0.97658503	0.95037305	0.9392891	0.96499825	0.96417433	0.9967287	0.98020494	0.96735644	0.99513316	0.9653088	0.9775318	0.99017817	0.9443686	0.9705636	0.96715176	0.971049	0.95379233	0.98884493	0.96235037	0.9690198	0.9713513	0.95980847	0.96285695	0.98794955	0.9939827	0.9863974	0.99033254	0.97624654	0.99728733	0.9819163	0.9427847	0.99616915	0.93912303	0.9684384	0.99906725	0.9847988	0.95544374	0.9971463	0.92142254	0.98877746	0.98053616	0.9668829	0.9562226	0.97936696	0.9732397	0.97468936	0.98059624	0.97694725	0.9764956	0.9588711	0.935871	0.9186411	0.9394654	0.96456915	0.9791446	0.96202594	0.97907025	0.9620586	0.9876279	0.9426074	0.99999285	0.99585706	0.99990904	0.91606534	0.9738291	0.9732557	0.9398445	0.9930645	0.97792834	0.97584295	0.9767475	0.95376205	0.98553735	0.97124404	1.0	0.988365	0.95243496	0.9556832	0.9645992	0.9891535	0.9669676	0.9705147	1.0
aangetroffen/adj	0.98226047	0.94806534	0.0	0.97596407	0.8847287	0.97470576	0.95483875	0.9598943	0.9302618	0.9859194	0.96625745	0.92117786	0.98367727	0.94105184	0.9922421	0.9246835	0.96981174	0.9699719	0.99112433	0.97423494	0.98105156	0.9836988	0.9581669	0.98458284	0.9529701	0.969077	0.97529995	0.9316272	0.9527613	0.9698098	0.94096744	0.97219485	0.9768048	0.9991131	0.86638695	0.95362186	0.95567536	0.96772265	0.8955032	0.94096446	0.9619113	0.9692278	0.9459038	0.99007815	0.96898097	0.9323248	0.9833817	0.9696787	0.9728968	0.96560246	0.97694504	0.9709455	0.9680406	0.9585446	0.9623358	0.9464769	0.94542533	0.9560664	0.9905884	0.9673295	0.9708852	0.97321963	0.93019354	0.97253174	0.9340872	0.9969731	0.976578	0.9833108	0.99813235	0.92515135	0.93242157	0.93786347	0.9272169	1.0	0.98736507	0.9679093	0.98482543	0.9282664	0.97851926	0.9928855	1.0	0.94506544	0.9952275	0.95743734	0.98477423	0.9685422	0.9931645	0.98386824	0.971177	0.9764923	0.9624329	0.9851407	0.91905123	0.9612694	0.9849482	0.9711186	0.9502654	0.97031605	0.99310374	0.98407567	0.9825355	0.9646202	0.97873074	0.983087	0.9563543	0.9883646	0.9684025	0.9719865	1.0	0.9105189	0.99893	0.98155326	0.9789206	0.98366076	0.97024345	0.95806885	0.99748087	0.98914075	0.94142276	0.9478389	0.9772444	0.9443107	0.993805	0.9900553	0.96864164	0.95615107	0.98838234	0.9806036	0.9838187	0.98507565	0.99516374	0.983631	0.9746751	0.94839627	0.95390695	0.9640954	0.9963887	0.9989265	0.9821286	0.9908932	0.968823	0.97620964	0.99215764	0.9771691	0.99883676	0.98793	0.9539291	0.9899187	0.9849084	0.97483206	0.98257375	0.9487011	0.98595655	0.9757513	0.96814656	0.99608386	0.965255	0.9718422	0.9437164	0.9803686	0.9945881	0.9941203	0.951668	0.9643709	0.97515535	0.9727932	0.986587	0.97327226	0.98103553	0.97864085	0.9523406	0.9798591	0.9945709	0.9789678	0.99173945	0.967326	0.9803848	0.9333159	0.9912642	0.9913948	0.9828192	0.9191616	0.9864465	0.9910383	0.9419779	0.98778135	0.99473536	0.95964485	0.91919786	0.9340716	0.96994966	0.94812465	0.97648853	0.99189824	0.9789114	0.96604794	0.96016335	0.9617496	0.952753	0.9459082	0.96812207	0.94549125	0.9668092	0.9555908	0.9734524	0.9541077	0.95102465	0.9790289	0.9922976	0.9753876	0.9607878	0.9816226	0.97147745	0.98094	0.97499967	0.9612419	0.95832807	0.9847067	0.9163059	0.9587645	0.9418649	0.956708	0.87768215	0.9819375	0.9716161	0.98289174	0.97322	0.97567886	0.9646492	0.9623869	0.99150354	0.9746692	0.99205923	0.96018326	0.97615385	0.94007325	0.96188366	0.97359055	0.9920128	0.94426775	0.9818589	0.967767	0.93530536	0.94371486	0.9272722	0.9937704	0.994154	0.9585507	0.9061365	0.97434205	0.96414155	0.9803555	0.97616655	0.9959265	0.9777471	0.9921495	0.9817166	0.9968044	0.9797848	0.94571096	0.9934332	0.97499007	0.9639256	0.9423566	0.98039633	0.97312915	0.9433006	0.9833705	0.9811882	0.9732896	0.9758753	0.9681332	0.96847147	0.9465804	0.9756006	0.96744806	0.9767242	0.9873956	0.97713387	0.9857471	0.96189827	0.961678	0.9757035	0.9559862	0.9746192	0.98657507	0.99978226	0.9307278	0.97656417	0.9799317	0.9691738	0.9583533	0.96525025	0.9866944	0.9899251	0.99539673	0.958946	0.9719214	0.9689415	0.9781263	0.9925195	0.9538156	0.9825225	0.9743074	0.9557638	0.9528691	0.9905117	0.98679215	0.9676858	0.98010516	0.94361967	0.9851393	0.9520452	0.99005234	0.97553635	1.0	0.9553058	0.9708842	0.9564705	0.97029805	1.0	0.95253575	0.99124575	0.97414184	0.9997767	0.96710086	0.9948035	0.94746625	0.99328697	0.96377534	0.93560094	0.95336026	0.9838476	0.9699691	0.98212874	0.96638197	0.9725474	0.97708595	0.9879499	0.9914595	0.99142355	0.9793563	0.9860279	0.9592468	0.9566231	0.9594055	0.9910946	0.9979556	0.9689561	0.95429707	0.96973443	0.97165173	0.9896841	0.93882036	0.9865302	0.96860963	0.99617296	0.98774165	0.9905681	0.9356508	0.9983428	0.9674379	0.9746143	0.9964677	0.94340694	0.9147727	0.9708022	0.93123096	0.9669634	0.983077	0.9644984	0.94469863	0.9543347	0.97498614	0.9614887	0.9927499	0.9927386	0.96965873	0.97063684	0.97856784	0.99021506	0.92109567	0.95129484	0.9376669	0.9745752	0.9606527	0.96646893	0.9428861	0.90765786	0.9930943	0.93925875	0.9702982	0.99024963	0.9936653	0.97302824	0.9240321	0.9660926	0.9711709	0.9642958	0.9409978	0.9791113	0.9590575	0.99047214	0.9719435	0.96618295	0.98826396	0.9434111	0.98481596	0.98236305	0.9874321	0.96646994	0.97479814	0.9795416	0.9802444	0.97823316	0.9756704	0.94444484	0.98109335	0.98346347	0.9822008	0.9474334	0.9640193	0.9599757	0.9582975	0.9983106	0.97947085	0.9415701	0.9779726	0.9722917	0.97053224	0.98168117	0.98731536	0.98729366	0.9562631	0.99454767	0.9777155	0.9828924	0.9953763	0.9632343	0.9663283	0.94647604	0.9718865	0.9937751	1.0	0.96249616	0.98610955	0.9927788	0.9641115	0.98314846	0.95649827	0.94166064	0.9910066	0.9720459	0.97215635	0.95105004	0.97191954	0.9952506	0.96399873	0.9747158	0.944149	0.97007346	0.9698772	0.9990073	0.9899551	0.95003057	0.99997073	0.9269712	0.9794207	0.9816954	0.9893309	0.9601028	0.94388807	0.9722547	0.97999454	0.9983648	0.9390108	0.94952047	0.9859723	0.97864956	0.9610969	0.9809948	0.95507145	0.9761017
