	100/num	110/num	18-jarigen/adj	400/num	400_meter/noun	60/num	610/num	Afrikaans/adj	Allen/name	Amerikaan/noun	Aziatisch/adj	BMW/name	Breese/adj	Brit/noun	Brusselaars/noun	Deens/adj	Duitsland/name	El/name	Engelsman/noun	Japans/adj	Mongools/adj	München/name	Nico/name	Osama/name	Prinsjesdag/name	Robin/name	Schröder/name	Serena/name	Servisch/adj	Sisters/name	Stephanie/name	VTM/name	Westen/name	aanbieder/noun	aap/noun	achter/prep	achtervolg/verb	achtervolgd/adj	advocaat/noun	als/prep	angst/noun	arm/adj	atleet/noun	bacterie/noun	barbaar/noun	barbaars/adj	bedreig/verb	beeld/noun	belaag/verb	belangrijk/adj	belegger/noun	bestorm/verb	betoger/noun	bewonderaar/noun	bewondering/noun	bezit/noun	bezoek/verb	bezoeker/noun	blank/adj	blauw/adj	blijf_thuis/verb	bloot/adj	bodem/noun	boos/adj	breng_op/verb	buitenaards/adj	buitenlands/adj	burger/noun	cameraploeg/noun	christen/noun	concentreer/verb	confrontatie/noun	daadwerkelijk/adj	daal_af/verb	daarmee/pp	daarna/pp	dag/noun	dakloze/noun	dam_in/verb	dame/noun	de/det	deze/det	die/det	die/pron	dijk/noun	door/prep	driftig/adj	dringend/adj	dronken/adj	drop/verb	een/det	eerste/num	en/vg	enig/adj	enorm/adj	er/adv	ere_podium/noun	fan/noun	favoriet/noun	formeel/adj	fotograaf/noun	foutloos/adj	gebied/noun	geluk_zoeker/noun	gelukkig/adj	geplunderd/adj	gesteund/adj	gevecht/noun	gevolgd/adj	gil/adj	gisteren/adv	gratis/adj	gretig/adj	grijp_aan/verb	grootouder/noun	grut/noun	haar/pron	heel/adj	hoef/verb	hoog/adj	hoogstwaarschijnlijk/adj	hooligan/noun	hos/verb	hulpverlener/noun	huurling/noun	immigrant/noun	indrukwekkend/adj	insect/noun	jaarlijks/adj	jong/adj	jongere/noun	journalist/noun	juich_toe/verb	kakkerlak/noun	kat/noun	ken/verb	kijk_toe/verb	kind/noun	kom/verb	kom_terecht/verb	kom_uit/verb	krijg_heen/verb	krijg_heer/noun	kwaadaardig/adj	laag/adj	laat/adj	laat_los/verb	langs/prep	lastig/adj	leg_af/verb	lok/verb	lol_broek/noun	loop/verb	loop_rond/verb	loop_uit/verb	luidruchtig/adj	man/noun	medaille/noun	mee/adv	meid/noun	meisje/noun	mens/noun	mentaal/adj	meteen/adv	meter/noun	militair/noun	moeiteloos/adj	moet/verb	naar/prep	nabij/adj	natie/noun	nationalist/noun	neem/verb	neem_weg/verb	negende/num	nek_slag/noun	nog/adv	nu/adv	nu/comp	omring/verb	omringd/adj	ondanks/prep	ondernemer/noun	onttrek/verb	op/adj	op/prep	opeens/adv	opgefokt/adj	opgejaagd/adj	opstand/noun	over/prep	overleef/verb	overrompel/verb	overspoel/verb	paparazzi/noun	parkoers/noun	pelgrim/noun	pers/noun	plaag/verb	pluimage/noun	podium/noun	poets_vrouw/noun	poging/noun	politicus/noun	potentieel/adj	procedureel/adj	punt/noun	razend/adj	realiseer/verb	reeks/noun	ren/verb	rep/verb	rond/prep	scholier/noun	schuifel/verb	sla_weg/verb	slaaf/noun	snel/adj	snel_toe/verb	soms/adv	spreiding/noun	spring/verb	sprinkhaan/noun	sprint/noun	sprint/verb	sprong/noun	spurt/noun	sta/verb	sta_klaar/verb	stad/noun	stedebouwkundig/adj	steeds/adv	steward/noun	storm_aan/adj	stouw_vol/verb	straat_beeld/noun	straks/adv	stroom_toe/verb	struikel/verb	stuif/verb	stuur_af/verb	supporter/noun	te/adv	tegen/prep	territorium/noun	tien/num	tiener/noun	tiener_meisje/noun	tientallen/noun	toerist/noun	toeschouwer/noun	trek/verb	trek_aan/verb	trouw/adj	tussen/prep	tweede/num	uitzinnig/adj	ultiem/adj	val_aan/verb	val_binnen/verb	vandaag/adv	verbaasd/adj	verdring/verb	vergezel/verb	vermom/verb	verscholen/adj	versla/verb	verslaggever/noun	verspring/verb	verzamel/verb	vierhonderdduizend/num	vlieg/noun	vlot/adj	vluchteling/noun	voetbalelftal/noun	volg/adj	volg/verb	voor/comp	voor/prep	voorlaatst/adj	voorspelbaar/adj	vooruitzicht/noun	vorm/verb	vracht_wagen/noun	vrouw/noun	vul/verb	waarvoor/pp	wacht/verb	wacht_op/verb	wat/det	weer/adv	weerzinwekkend/adj	wek/verb	werp_op/verb	wetenschapper/noun	wild/adj	win/verb	woedend/adj	woest/adj	word/verb	ze/pron	zet_neer/verb	zich/pron	zie/verb	zit_achterna/verb	zo'n/det	zodoende/adv	zonder/prep	zoveel/det	zwaai/adj	zwart/adj	zwerm/verb	zwijn/noun
100/num	0.0	0.6738707	0.92106193	0.6528107	0.8964214	0.6940203	0.8789956	0.9089829	0.8918317	0.87017083	0.90629196	0.79256344	0.96053165	0.87851864	0.9165641	0.86377966	0.77731335	0.9047109	0.9168893	0.8483951	0.96841675	0.89667034	0.83967054	0.9820263	0.9402868	0.84301907	0.96007365	0.90724427	0.94758457	0.9721473	0.9206648	0.85715723	0.96234685	0.9097442	0.9103803	0.8898796	0.9523866	0.9789728	0.92991775	0.91160977	0.9391837	0.8987717	0.8017924	0.9201728	0.9967957	0.9848642	0.9185963	0.92256105	0.95793545	0.9292887	0.80193794	0.9397905	0.90341544	0.979162	0.9630725	0.87360543	0.83487076	0.80965775	0.8925354	0.91701245	0.9420415	0.97445345	0.9069892	0.9437037	0.69485784	0.96404785	0.85083354	0.86603844	0.96941316	0.9349562	0.929444	0.93684936	0.9073678	0.935858	0.72911954	0.85949457	0.7469331	0.9094791	0.97559655	0.88518703	0.90271765	0.9151382	0.9495661	0.9079464	0.9021547	0.9153278	0.96421903	0.9243112	0.9500172	0.95322937	0.91001767	0.8907524	0.8376569	0.90820456	0.9086606	0.75185585	0.9431082	0.8719741	0.8768729	0.94343275	0.9332746	0.9603473	0.8623477	0.97498274	0.9225466	0.97070026	0.95112574	0.9346526	0.788906	0.98301303	0.87355703	0.8130845	0.9607927	0.9700074	0.96116793	0.9985893	0.9389271	0.9024002	0.90916264	0.66037476	0.9384522	0.92638785	0.9667977	0.9227231	0.97027606	0.8901013	0.88327366	0.96149606	0.63736415	0.90346766	0.7966926	0.91502446	0.959513	0.98845255	0.9108425	0.90708303	0.9486282	0.75825363	0.9104468	0.8907913	0.6149572	0.9749061	0.9823449	0.97063315	0.672932	0.90765744	0.9204576	0.8726597	0.92956626	0.7677006	0.8291385	0.99257994	0.8209106	0.9161112	0.9440076	0.93732876	0.8309803	0.8049049	0.8598315	0.95847005	0.87698734	0.7189362	0.9421943	0.90790236	0.51458454	0.79238933	0.92675287	0.9165095	0.69364065	0.93616974	0.94650483	0.970727	0.911038	0.9610625	0.9131639	0.98548234	0.83730227	0.8288553	0.9147308	0.9640789	0.9543865	0.8413513	0.89066213	0.9644015	0.87955815	0.80431855	0.9055676	0.9531974	0.9767157	0.9574875	0.89592165	0.8940218	0.9511814	0.9181352	0.9988513	0.81193554	0.92851716	0.9416099	0.9566561	0.95293933	0.87826955	0.93750626	0.91351104	0.9327359	0.852216	0.998114	0.60003865	0.94673294	0.751786	0.80241716	0.9524817	0.9343115	0.78504854	0.79185945	0.9717784	0.9748203	0.94389135	0.88025045	0.973494	0.923116	0.95043665	0.823977	0.984679	0.8257695	0.8434086	0.75920844	0.8753176	0.8795848	0.9252043	0.8842201	0.9671987	0.94837946	0.86254424	0.9611343	0.95484006	0.95773304	0.85436624	0.93025625	0.96472895	0.8874915	0.97316176	0.8615502	0.9446368	0.890303	0.97021574	0.843997	0.9376129	0.9519941	0.90407395	0.8195919	0.81912273	0.87323755	0.88837427	0.922657	0.7560729	0.8859247	0.9181099	0.94390583	0.9139536	0.932644	0.8205065	0.96797556	0.931415	0.95796674	0.9910876	0.97356886	0.9054781	0.93162173	0.8572509	0.7934101	0.95052814	0.9391513	0.89284736	0.82960546	0.97441214	0.8535006	0.83514905	0.9202572	0.74504846	0.9230339	0.93189275	0.8953709	0.8768557	0.8437693	0.8530222	0.8927304	0.82530594	0.8939539	0.931933	0.9294925	0.9369575	0.9985164	0.9434898	0.9504147	0.8877544	0.92763835	0.8022326	0.9509921	0.97177523	0.91443855	0.9840221	0.87155664	0.9539271	0.9334031	0.96665424	0.6594209	0.9292792	0.9014714	0.9011722	0.9901714	0.90610826	0.98188716	0.93055594
110/num	0.6738707	0.0	0.94787097	0.77617973	0.94211847	0.77556676	0.9027269	0.9403733	0.8917041	0.87599117	0.94281334	0.8716233	0.9506846	0.88589567	0.9373956	0.90485346	0.86602104	0.8757985	0.92071915	0.91771156	0.96142834	0.87678015	0.80078816	0.9538502	0.9605775	0.81703126	0.949461	0.90842766	0.95903933	0.9461013	0.89210486	0.92076004	0.9488666	0.94341063	0.94430935	0.92279935	0.95803344	0.9773719	0.9461147	0.94660556	0.9787896	0.91782033	0.8689712	0.9160072	0.98285264	0.9914368	0.95071036	0.95185393	0.9632294	0.9602045	0.9089594	0.9429633	0.9138024	0.9578985	0.95514137	0.8890627	0.9000371	0.8734093	0.93096423	0.9234092	0.9314245	0.97555906	0.9418432	0.94007534	0.7965367	0.96222454	0.9062652	0.9055583	0.9571429	0.9477192	0.9419719	0.9391761	0.9588551	0.93955827	0.8618318	0.9185181	0.810464	0.9145881	0.97406465	0.9438958	0.9471705	0.95743036	0.9772935	0.9568651	0.9389451	0.9272511	0.9611787	0.9362269	0.94416136	0.9465474	0.9697603	0.9211407	0.88864446	0.94760156	0.9608626	0.8400341	0.94930446	0.9125401	0.9123493	0.9635631	0.89837706	0.95044523	0.89815027	0.97763777	0.95288527	0.97508204	0.9481788	0.9428984	0.82100856	0.964544	0.91157615	0.8902731	0.9389086	0.9571952	0.9457892	0.9801295	0.97967887	0.95618373	0.9638544	0.8449106	0.94852674	0.9218066	0.97375906	0.94307566	0.963463	0.88653845	0.9013412	0.96015805	0.7536349	0.9217717	0.8916557	0.9216726	0.9481518	0.9819266	0.8874972	0.9526582	0.9277112	0.8698486	0.9353336	0.9355978	0.77498835	0.96388334	0.9779611	0.96396005	0.85033256	0.95414734	0.9300273	0.91849726	0.95548403	0.83511406	0.8588929	0.9867146	0.9260955	0.9072096	0.9475311	0.9386983	0.921326	0.9094056	0.9236553	0.9404576	0.94932383	0.7909657	0.9431019	0.93348765	0.70509535	0.8327835	0.9218207	0.97061	0.8577102	0.959991	0.94384205	0.9675189	0.95816016	0.9674034	0.904125	0.9824354	0.9372195	0.93792	0.9342376	0.95432234	0.9579531	0.9037258	0.9012798	0.9712481	0.9496812	0.9305328	0.9160913	0.95719814	0.9628691	0.9469836	0.96092415	0.9326065	0.96795815	0.94323784	0.9884608	0.87634134	0.9280042	0.9694821	0.9617099	0.9424676	0.92943835	0.9586952	0.94586843	0.9683328	0.8948227	0.99440646	0.7031398	0.96074814	0.86660904	0.9164324	0.96787256	0.9676737	0.8820291	0.8660097	0.984937	0.958844	0.95010424	0.92594445	0.9683098	0.97280246	0.9650024	0.890107	0.98025054	0.8417643	0.89216936	0.842535	0.87243736	0.9580343	0.92900145	0.92676574	0.9622648	0.9734526	0.88746005	0.94494855	0.94993037	0.9500713	0.9080181	0.93580586	0.9433149	0.9051383	0.95918804	0.9063505	0.97771853	0.91861916	0.95475996	0.9194154	0.94156986	0.9686638	0.91477656	0.90329486	0.8738847	0.9066272	0.9249166	0.92894804	0.82227904	0.9169494	0.9279939	0.940893	0.914287	0.920742	0.8995526	0.9800987	0.9290912	0.92830884	0.98111635	0.97211057	0.9055327	0.943794	0.95217365	0.84085864	0.9468691	0.9453224	0.9339117	0.8703369	0.9739507	0.9014064	0.90591455	0.95503277	0.8588016	0.9183603	0.91477674	0.9155048	0.901811	0.8721045	0.94237226	0.8984973	0.87537366	0.95431787	0.9521	0.9745695	0.9751467	0.99745524	0.94817686	0.94979817	0.9274319	0.95336556	0.8835938	0.9641075	0.962547	0.9465433	0.9974866	0.9180196	0.96840525	0.9691531	0.9770709	0.78103477	0.95928216	0.92356193	0.95530814	0.9870535	0.94948184	0.982149	0.9415744
18-jarigen/adj	0.92106193	0.94787097	0.0	0.96041024	0.9972543	0.92388	0.94431597	0.98632014	0.9809011	0.968856	0.982396	0.95508116	0.98433477	0.9718826	0.98219097	0.97874993	0.9773706	0.9484529	0.9687789	0.9875425	0.98483557	0.96349424	0.93889725	0.99789685	0.98094106	0.95126045	0.99887073	0.96001464	0.9947467	0.9828239	0.9564013	0.9740501	0.98970693	0.99838716	0.96889704	0.98246527	0.9502925	0.998081	0.98243946	0.9651109	0.9883994	0.97471535	0.9653823	1.0	0.999791	0.99427044	0.9611434	0.9854165	0.99498147	0.9536718	0.9721742	0.98905414	0.9511322	0.97417027	0.9965497	0.97194844	0.9489068	0.9511675	0.9922821	0.9970291	0.98471236	0.9456072	0.9956971	0.9896932	0.9523658	0.98298967	0.99890447	0.99693185	0.966624	0.98117274	0.97920465	0.9800257	0.97077924	0.9605031	0.94998974	0.98483646	0.95189995	0.9779063	0.9999302	0.96371293	0.9506365	0.97083914	0.97912437	0.92273194	0.99990535	0.97644335	0.9986154	0.9929432	0.9715177	0.97547376	0.96384776	0.9391218	0.90386105	0.9715233	0.9721371	0.9814883	0.982062	0.9628308	0.9685656	0.9922419	0.97208124	0.96048045	0.99711764	0.9906111	0.96955806	0.9956566	0.9675714	0.9529856	0.9756603	0.9946531	0.9616027	0.9051993	0.9828869	0.980672	0.9619768	1.0	0.98234034	0.9925519	0.975679	0.9548002	0.9653557	0.9590462	0.9654416	0.99537057	0.99351096	0.9811073	0.9702141	0.9860359	0.92524564	0.92246914	0.82130224	0.98989046	0.9884225	0.96685666	0.98328954	0.96146494	0.99032605	0.89985585	0.9776495	0.9674233	0.95033854	0.99332124	0.98374194	0.9988463	0.9567506	0.9909559	0.9749548	0.98871946	0.9935664	0.9565833	0.95307577	1.0	0.9649229	0.98818946	0.9423769	0.9840153	0.9483012	0.9565689	0.9537667	0.97425014	0.9016329	0.9776045	0.9843503	0.9644033	0.93158996	0.96995544	0.983146	0.99481285	0.96520746	0.97982085	0.9851475	0.9993031	0.96326596	0.9964223	0.96345687	0.9874993	0.98794603	0.96393764	0.9761407	0.9908872	0.9976752	0.9770323	0.9847175	0.97584784	0.9624556	0.9540779	0.9929075	0.98138684	0.9935948	0.9713928	0.99565035	0.985268	0.9984572	0.97206974	0.9776787	0.9662442	0.96514946	0.98338366	0.99320793	0.97011805	0.9939567	0.9709378	0.9728252	0.976767	0.98880374	0.99680275	0.92628425	0.99495214	0.96964777	0.9724864	0.98327494	0.9805929	0.9624472	0.9034783	0.9976752	0.94349724	0.9898795	0.995322	0.98121476	0.97482777	0.9990394	0.99037844	0.99653447	0.9824845	0.96184677	0.950361	0.9949046	0.9849399	0.98333853	0.9871594	0.993207	0.9643627	0.96827114	0.98014015	0.9965776	0.9926755	0.958561	0.9986305	0.9846077	0.98225486	0.9792143	0.96964616	0.9925784	0.9638875	0.94616336	0.90264904	0.86609864	0.9648875	0.9963004	0.98015904	0.9558263	0.95882577	0.9022316	0.9947245	0.9090697	0.97977877	0.97367597	0.9857576	0.98536754	0.9737895	0.95667505	0.9915145	0.9848262	0.956958	0.98492724	0.9788092	0.9628893	0.9877606	0.9800314	0.97303176	0.98769647	0.9874005	0.95854247	0.9693171	0.97715497	0.96498483	0.9565716	0.9866172	0.8817458	0.9823292	0.9905544	0.9884943	0.98316634	0.9545488	0.94341785	0.9941311	0.9616659	0.9910018	0.98599887	0.9561938	0.9812241	0.9954186	0.9829958	0.9728246	0.98064643	0.98431915	0.9342792	0.9697592	0.978266	0.9655902	0.9954166	0.9859881	0.9535999	0.9660524	0.96079975	0.9465221	0.9800935	0.9824345	0.9491447	0.9779347	0.99947506	0.9849378	0.9764449
400/num	0.6528107	0.77617973	0.96041024	0.0	0.85604686	0.78618425	0.8949491	0.91362023	0.92571056	0.88908595	0.8908012	0.8512901	0.95545477	0.8968629	0.93059623	0.8713372	0.8624429	0.913223	0.9400368	0.88417876	0.95890415	0.92355716	0.9061156	0.9666808	0.9528955	0.9043369	0.96599346	0.9455751	0.9119858	0.9739481	0.9203791	0.8865738	0.96714884	0.9313712	0.9294312	0.92481476	0.95115966	0.9875454	0.94808716	0.9419774	0.958863	0.9173937	0.8166975	0.9604759	0.96500456	0.9611261	0.923118	0.9477842	0.96713424	0.91932976	0.8442429	0.9361429	0.8575132	0.96789074	0.96941626	0.86691236	0.86149776	0.77694637	0.90791076	0.9086838	0.9272516	0.963083	0.92699134	0.94503117	0.7346446	0.96750015	0.86484855	0.8088771	0.94816333	0.93696344	0.9143778	0.9525838	0.9200382	0.9543007	0.80651236	0.90602475	0.73813796	0.89263475	0.9798282	0.91165906	0.9246183	0.930278	0.9672467	0.8922877	0.95485663	0.94211775	0.9889234	0.9312533	0.94935703	0.9424408	0.9413854	0.93570805	0.8653622	0.9467985	0.9136789	0.6689632	0.9431317	0.8496902	0.93484485	0.94564146	0.94086516	0.9864367	0.8816972	0.9821124	0.95289814	0.97980285	0.93945414	0.9350813	0.8809851	0.97979766	0.9118501	0.85418785	0.9617528	0.9632449	0.95052874	0.9993351	0.95384717	0.9544149	0.93057626	0.81582505	0.95254344	0.9189978	0.9618134	0.8985641	0.9645324	0.88248026	0.89022917	0.9545186	0.66552883	0.9143556	0.80288047	0.90652025	0.9405594	0.9743135	0.9194023	0.94259584	0.95756286	0.75999576	0.92604935	0.9284614	0.748942	0.9847239	0.96060187	0.9473991	0.81187916	0.9495336	0.92777216	0.9330123	0.9541328	0.7791411	0.7833481	0.9969538	0.8484951	0.91772616	0.9418472	0.916882	0.8447823	0.8817531	0.90544045	0.95295554	0.91075456	0.6412362	0.9562145	0.9458486	0.5499637	0.71797514	0.9338032	0.91320896	0.8023633	0.9452858	0.9657603	0.97708064	0.92986333	0.95642155	0.9157373	0.9853835	0.85362273	0.83596754	0.92491955	0.94568425	0.9392667	0.8961397	0.87777376	0.9814983	0.90207016	0.8818886	0.9516418	0.9702018	0.9870519	0.95253867	0.9325225	0.9107252	0.9725414	0.9026072	0.9836472	0.86414856	0.9123583	0.9498743	0.9665533	0.9531927	0.9331521	0.9444888	0.91441643	0.9448943	0.877408	0.9979578	0.7011723	0.9374468	0.8108386	0.84992516	0.9611532	0.9458037	0.8026257	0.75473833	0.97564155	0.95009637	0.9384575	0.90805215	0.99278647	0.9639859	0.99056005	0.9214464	0.97309136	0.88674796	0.9077297	0.8682438	0.9075994	0.92916393	0.9240581	0.8682281	0.95571506	0.94743925	0.86592215	0.9647567	0.9407741	0.9484404	0.85191643	0.9146812	0.9675837	0.94874775	0.9662846	0.8092915	0.96106035	0.9021153	0.96306515	0.86704767	0.9296462	0.9611548	0.886962	0.8634442	0.7405813	0.87016755	0.90803707	0.94362557	0.76846737	0.91779315	0.90879136	0.95699775	0.90298295	0.9242184	0.87336123	0.9769965	0.9328755	0.9564955	0.995498	0.96612346	0.9307462	0.9618432	0.85747397	0.7758446	0.92630666	0.944646	0.9211209	0.7896322	0.9680637	0.8828867	0.8880761	0.93848413	0.75972253	0.94189906	0.96957237	0.91123796	0.897745	0.84579635	0.9002595	0.87972236	0.80933386	0.9194562	0.9407901	0.962898	0.95366925	0.9887994	0.95417976	0.95387506	0.93219393	0.9296273	0.8754524	0.952334	0.9545444	0.91625196	0.9886745	0.8883516	0.96331006	0.95040435	0.961741	0.6000099	0.95002764	0.9280441	0.9173798	0.9910226	0.9050758	0.95166105	0.92600596
400_meter/noun	0.8964214	0.94211847	0.9972543	0.85604686	0.0	0.9616711	0.9607097	0.98109215	0.93565863	0.9613348	0.96728414	0.9822211	0.985573	0.96764433	0.98835194	0.9774804	0.9204911	0.9298368	0.980431	0.97689617	0.9920821	0.9478711	0.95604116	0.9952722	0.9373432	0.8976588	0.99292135	0.9711883	0.9715309	0.9672396	0.8830738	0.9172427	0.9879338	0.99278784	0.9963387	0.98977506	0.99416584	0.9907785	0.9823864	0.9838486	0.99917495	0.9973315	0.91789705	0.9982516	0.9974491	0.98812497	0.96752506	0.9783576	0.99222606	0.99974847	0.9925421	0.9612952	0.9692637	0.9923151	0.9822245	0.9932988	0.98108524	0.9900658	0.9737067	0.99716944	0.97195584	0.9957842	0.98704755	0.9944132	0.978245	0.9701081	0.9645401	0.9791738	0.94397867	0.97920614	0.9805643	0.98725563	0.99852914	0.98411727	0.98467195	0.98096585	0.97770786	0.98786986	1.0	0.9633927	0.9721233	0.99677116	0.9807243	0.98745966	0.9844849	0.9756091	0.9944793	0.9979188	0.98574185	0.98717886	0.9992744	0.97835785	0.9448649	0.9886669	0.98227525	0.98991084	0.961807	0.97647274	0.92678356	0.9926644	0.97264004	0.9871797	0.99212223	0.99899274	0.9868492	0.9967124	0.97920126	0.99440116	0.9671627	0.99961543	0.99170715	0.98075956	0.9863892	0.98646927	0.98963344	0.9998425	0.9718035	0.9985727	0.9800164	0.989452	0.9952286	0.9757586	0.98384285	0.9921502	0.989622	0.9927271	0.9571485	0.99026585	0.97611433	0.96661407	0.98560834	0.98267376	0.9785337	0.94353473	0.99988836	0.97580874	0.9898206	0.9909039	0.9973038	0.9832284	0.9739426	0.98321486	0.99039555	0.99006265	0.9928767	0.97016567	0.9960408	0.998313	0.9771484	0.91313815	0.9843417	1.0	0.8526597	0.988537	0.9752788	0.9946095	0.91930366	0.8377084	0.9820162	0.98089796	0.95069844	0.9878196	0.9788188	0.9823122	0.86845684	0.97308356	0.982574	1.0	0.9879637	0.98386925	0.9947327	0.99231696	0.99467164	0.9920886	0.9459761	0.9870516	0.9978558	0.9990921	0.99301624	0.9826155	0.98785114	0.9929095	0.9945642	0.99550855	0.98550785	0.91863805	0.982204	0.9871028	0.9871246	0.9939337	0.93235016	0.9739472	0.9822219	0.9882515	0.9467564	0.938671	0.9880056	0.9795715	0.9906177	0.9966	0.9387645	0.99394196	0.99020296	0.9804	0.9863815	0.9990403	0.96569157	0.9887657	0.9718642	0.7789045	0.97821325	0.9820988	0.9848384	0.7908839	0.99626994	0.99685293	0.97820234	0.9510496	1.0	1.0	0.9848139	0.98936224	0.999683	0.85773253	0.95549726	0.97633654	0.89995855	0.99744594	0.97667855	0.9870009	0.99290305	0.9941542	0.9802984	0.96039194	0.9783272	0.98748964	0.9834227	0.9657159	0.9919507	0.9629837	0.9923997	0.96911067	0.9995459	0.981064	0.9866337	0.9901892	0.9788502	0.9837067	0.9778836	0.99389577	0.9870289	0.97749346	0.9731803	0.9916245	0.9676163	0.93484867	0.9756722	0.98346776	0.967587	0.98204	0.96211153	0.9872245	0.986516	0.9908606	0.9975571	0.9977013	0.95532614	0.98127216	0.7380078	0.98631996	0.9891193	0.996719	0.9614176	0.9826647	0.98944116	0.97843784	0.96863484	0.9865463	0.96992606	0.97470593	0.94745415	0.9569389	0.97792333	0.99186456	0.8872202	0.97819084	0.97520775	0.968497	0.99003476	0.9958109	0.99612695	0.9977341	0.9902356	0.96796143	0.98746395	0.98063004	0.9138169	0.9824959	0.9841369	0.98980784	0.9992772	0.94999945	0.9903063	0.9997219	0.9604513	0.98970264	0.99205387	0.98349243	0.9977394	0.9996798	0.965266	0.9682166	0.924187
60/num	0.6940203	0.77556676	0.92388	0.78618425	0.9616711	0.0	0.85070306	0.92357904	0.9150705	0.88618207	0.9251056	0.88914704	0.9596705	0.8795631	0.8668598	0.9099282	0.8118627	0.74166864	0.8891382	0.89211553	0.9684414	0.7409228	0.7186996	0.98235816	0.97576153	0.81687564	0.93577826	0.8516927	0.95315605	0.9592786	0.8489057	0.8796204	0.9534335	0.9470363	0.93993396	0.9045489	0.9107807	0.9697184	0.8953426	0.91436136	0.96237326	0.90174454	0.88411736	0.9719282	0.9885767	0.98217803	0.9024495	0.928276	0.9548522	0.93541235	0.8679789	0.93523896	0.9293016	0.9692711	0.9561583	0.89540446	0.869946	0.7439892	0.9025755	0.91389	0.9502796	0.93659246	0.9209177	0.9154208	0.8030305	0.93704087	0.89393353	0.8863385	0.96742207	0.95772785	0.94079876	0.92624396	0.9359393	0.94944566	0.8266975	0.8329023	0.83246434	0.93555474	0.97246337	0.90921795	0.94146323	0.94496	0.973656	0.9185351	0.94287455	0.90011	0.9658412	0.9399091	0.9392973	0.9445771	0.95489174	0.872041	0.8165476	0.8868954	0.88685125	0.8360431	0.9646756	0.8918881	0.8975043	0.92496103	0.8943511	0.9340035	0.90650296	0.97425026	0.8813266	0.9805264	0.9385708	0.9237262	0.8172096	0.9723774	0.87375426	0.85469544	0.9068988	0.96480703	0.9585535	0.99179095	0.9204874	0.92795795	0.9052763	0.8168916	0.9466345	0.9224806	0.97005564	0.95146817	0.9502484	0.90694535	0.88461363	0.9528354	0.7667538	0.8567507	0.85387635	0.9240755	0.9415684	0.98238605	0.9011345	0.9027409	0.91752326	0.8448334	0.9201765	0.9149757	0.7798894	0.9741202	0.9815525	0.9719552	0.81862605	0.8924688	0.94006944	0.85163355	0.9209071	0.8347891	0.8750119	0.9830155	0.8813982	0.9331684	0.7709227	0.9426968	0.87941575	0.8967853	0.8796154	0.9466217	0.86894304	0.80028504	0.92211664	0.85919714	0.68103117	0.85020053	0.90648687	0.92106956	0.84332	0.948882	0.95541406	0.96187687	0.8962244	0.91555464	0.9018716	0.9148312	0.88064516	0.85633564	0.8901819	0.9510437	0.96055186	0.79414785	0.9194267	0.9548942	0.8934264	0.9096863	0.93512285	0.95622134	0.9745311	0.95937836	0.9345579	0.9122094	0.9407051	0.9470144	0.99117476	0.8779563	0.7926961	0.93683094	0.95712924	0.96068513	0.9115855	0.9433465	0.8334387	0.93255377	0.8992086	0.986471	0.676067	0.925842	0.8603809	0.8488221	0.9505494	0.93519956	0.83554065	0.82710993	0.9658968	0.97182906	0.9597546	0.8809816	0.98081815	0.9620959	0.9744098	0.8722981	0.9841719	0.89509356	0.9174873	0.8937805	0.88678014	0.89312834	0.94596356	0.91062146	0.98136026	0.9438034	0.9100924	0.9169754	0.9603371	0.95847017	0.8655659	0.94649637	0.9220061	0.9393164	0.9627963	0.8767801	0.925963	0.76155055	0.973179	0.8619184	0.9186486	0.9399222	0.9226358	0.8917103	0.8134231	0.86222607	0.87821215	0.9192634	0.8097129	0.8119113	0.9129744	0.9353037	0.9433911	0.9541885	0.8802186	0.9553951	0.9160172	0.94161105	0.98065007	0.97298086	0.7877107	0.94664836	0.93356305	0.8428737	0.9467715	0.94158494	0.8210039	0.8643444	0.9614211	0.8448847	0.8530799	0.9210386	0.83433366	0.8885393	0.9563882	0.9394921	0.8902752	0.8706534	0.877584	0.9132545	0.8653466	0.86605906	0.942521	0.9259597	0.91901255	0.98552114	0.9320761	0.93594015	0.9295883	0.9141678	0.74601805	0.9262553	0.94080347	0.943702	0.97679526	0.9034091	0.9297642	0.9369775	0.95491415	0.77460396	0.94816166	0.87137765	0.93185043	0.9858557	0.8819505	0.9676155	0.9668646
