	18-jarigen/adj	1940/noun	1948/noun	1966/noun	1992/noun	1996/noun	400_meter/noun	Afrikaans/adj	Amerikaan/noun	Aziatisch/adj	Breese/adj	Brit/noun	Brusselaars/noun	Deens/adj	Engelsman/noun	Japanner/noun	Japans/adj	Mongools/adj	Pool/noun	Servisch/adj	Slowaak/noun	Zweeds/adj	aanbieder/noun	aannemelijk/adj	aap/noun	accoord/adj	achtervolg/verb	achtervolgd/adj	adverteerder/noun	advocaat/noun	allen/adv	andapos;s/adv	angst/noun	arm/adj	asielzoeker/noun	atleet/noun	baby/noun	bacterie/noun	barbaar/noun	barbaars/adj	becommentarieer/verb	bedreig/verb	beeld/noun	begeleider/noun	behoorlijk/adj	belaag/verb	belangrijk/adj	belegger/noun	bescherm/verb	bestorm/verb	betoger/noun	bewonderaar/noun	bewondering/noun	bezit/noun	bezoeker/noun	bezwijk/verb	blank/adj	blauw/adj	blijf_thuis/verb	blijk/verb	blok/noun	bloot/adj	bodem/noun	boomgaard/noun	boos/adj	bos/noun	buitenaards/adj	buitenlands/adj	burger/noun	camera/noun	camera_mens/noun	cameraploeg/noun	champagne/noun	christen/noun	cola/noun	combineer/verb	concentreer/verb	confrontatie/noun	confronteer/verb	daadwerkelijk/adj	daal_af/verb	dag/noun	dagelijks/adj	dakloze/noun	daling/noun	dam_in/verb	dame/noun	dijk/noun	discipline/noun	divers/adj	doek/noun	driftig/adj	dringend/adj	drink/verb	dronken/adj	drop/verb	dubbel/verb	dubieus/adj	elk/adv	enerzijds/adv	enig/adj	enorm/adj	er/adv	ere_podium/noun	ergernis/noun	even/adj	exotisch/adj	familie_lid/noun	fan/noun	favoriet/noun	fond/noun	formeel/adj	fotograaf/noun	foutloos/adj	gebied/noun	gecharmeerd/adj	gekleed/adj	gelovig/adj	geluk_zoeker/noun	gelukkig/adj	geplunderd/adj	gesteund/adj	geval_wel/verb	gevecht/noun	gevolgd/adj	gewillig/adj	gezicht/noun	gil/adj	gisteren/adv	glimlach/adj	gratis/adj	gretig/adj	grijp_aan/verb	grond_gebied/noun	grootouder/noun	grut/noun	haalbaar/adj	half/adj	heel/adj	heer/noun	hoede/noun	hoef/verb	hoog/adj	hoogspringen/verb	hoogstwaarschijnlijk/adj	hooligan/noun	hos/verb	huiswaarts/adv	hulpverlener/noun	huurling/noun	iets/adv	immigrant/noun	indrukwekkend/adj	industrie/noun	inheems/adj	inmiddels/adv	insect/noun	instantie/noun	jaarlijks/adj	jong/adj	jongere/noun	journalist/noun	juich_toe/verb	juist/adv	kakkerlak/noun	kam/verb	kampioenschap/noun	kansloos/adj	kat/noun	keer/verb	ken/verb	kennis/noun	kielzog/noun	kies/verb	kijk_toe/verb	kind/noun	koffie/noun	kom/verb	kom_binnen/verb	kom_terecht/verb	kom_uit/verb	kondig_aan/verb	krijg_heen/verb	krijg_heer/noun	kwaadaardig/adj	laag/adj	laat/adj	laat_toe/verb	langs/adv	lastig/adj	leg/verb	lok/verb	lol_broek/noun	loop/verb	loop_rond/verb	loop_uit/verb	luidruchtig/adj	man/noun	medaille/noun	mee/adv	meester/noun	meid/noun	meisje/noun	mens/noun	mentaal/adj	meteen/adv	meter/noun	middag/noun	militair/noun	missie/noun	moeilijk/adj	moeiteloos/adj	moet/verb	nachts/adv	natie/noun	nationalist/noun	nauw/adj	nauwlettend/adj	neem/verb	neem_weg/verb	nek_slag/noun	nietsvermoedend/adj	niks/noun	nog/adv	nu/adv	olympisch/adj	omring/verb	omringd/adj	ondernemer/noun	onmiddellijk/adj	onrust/noun	onttrek/verb	onverdeeld/adj	op/adj	opeens/adv	opgefokt/adj	opgejaagd/adj	opnieuw/adv	opstand/noun	overrompel/verb	overspoel/verb	overwin/verb	paparazzi/noun	parkoers/noun	particulier/adj	pelgrim/noun	plaag/verb	pluimage/noun	podium/noun	poets_vrouw/noun	poging/noun	pol_stok/noun	politicus/noun	poort/noun	poseer/verb	potentieel/adj	procedureel/adj	professioneel/adj	punt/noun	raak/verb	race/noun	razend/adj	realiseer/verb	record/noun	reeks/noun	ren/verb	rep/verb	schaap/noun	scheid/verb	scholier/noun	schuifel/verb	seconde/noun	skater/noun	sla_weg/verb	slaaf/noun	slecht/verb	snel/adj	snel_toe/verb	soms/adv	spraak_technologie_bedrijf/noun	spreiding/noun	spring/verb	sprinkhaan/noun	sprint/noun	sprong/noun	spurt/noun	sta/verb	sta_klaar/verb	staart/noun	stad/noun	stedebouwkundig/adj	steeds/adv	stel_in/verb	stem_recht/noun	steward/noun	stink/adj	storm_aan/adj	stouw_vol/verb	straat_DIM/noun	straat_beeld/noun	straks/adv	strand/noun	stroom_toe/verb	struikel/verb	stuur_af/verb	supporter/noun	te/adv	techniek/noun	tegelijk/adj	teleurstellend/adj	tent_DIM/noun	territorium/noun	test/noun	tien/noun	tiener/noun	tiener_meisje/noun	tientallen/noun	tijdstip/noun	timmer/verb	toerist/noun	toeschouwer/noun	toevallig/adj	trek/verb	trek_aan/verb	tribune/noun	trouw/adj	tuin/noun	tv_camera/noun	twee/noun	uitdrukking/noun	uitzinnig/adj	ultiem/adj	unionist/noun	vaderlands/adj	val_aan/verb	val_binnen/verb	vandaag/adv	verbaasd/adj	verdeling/noun	verdring/verb	vergezel/verb	vermom/verb	verscholen/adj	versla/verb	verslaggever/noun	verspring/verb	verwacht/adj	verwacht/verb	verzamel/verb	vier/verb	vijf/noun	visser/noun	vlieg/noun	vloeibaar/adj	vlot/adj	vluchteling/noun	voet/noun	voetbalelftal/noun	volg/adj	volg/verb	volstrekt/adj	vooral/adv	voorlaatst/adj	voorspelbaar/adj	vooruitzicht/noun	vracht_wagen/noun	vrede_proces/noun	vul/verb	waar/adv	wacht/verb	wacht_op/verb	wanhopig/adj	weer/adv	weerzinwekkend/adj	weg/adj	weg/adv	wek/verb	wereldkampioen/noun	werp_op/verb	wetenschap/noun	wetenschapper/noun	wild/adj	win/verb	winkel_DIM/noun	woedend/adj	woest/adj	word/verb	zaag/verb	zenuwslopend/adj	zet_neer/verb	zie/verb	zie_af/verb	zit_achterna/verb	zodoende/adv	zwaai/adj	zwaar/adj	zwart/adj	zweef/verb	zweep/noun	zwerm/verb	zwijg/verb	zwijn/noun
18-jarigen/adj	0.0	0.9215982	0.9476053	0.9322945	0.978066	0.9864614	0.95202583	0.89583254	0.9542224	0.926939	0.92755413	0.9525922	0.92699754	0.97107124	0.9660852	0.9474202	0.9278989	0.99834085	0.8886657	0.93977237	0.9649949	0.94357693	0.89524335	0.8228638	0.9652037	0.9868478	0.9564506	0.9623707	0.91759586	0.9978295	0.9365636	0.7786745	0.9775874	0.9057148	0.9546163	0.9704818	0.6315795	0.9301316	0.98061	0.9240006	0.90624267	0.92699194	0.91684073	0.93628645	0.9276897	0.89073575	0.90411234	0.9573075	0.918952	0.9267162	0.92156905	0.98897654	0.96258444	0.97246623	0.8652563	0.90250605	0.9086716	0.882313	0.8616732	0.89822865	0.96762574	0.7413402	0.9905677	0.9673762	0.9430076	0.90409243	0.974679	0.940022	0.9114209	0.95287055	0.9749126	0.94280916	0.81589335	0.96111995	0.78824246	0.95913535	0.9273071	0.89736533	0.82698476	0.7508705	0.85762554	0.8723257	0.8201722	0.8526043	0.9182822	0.97777736	0.91095406	0.9624972	0.93653965	0.84560555	0.9544851	0.92574066	0.98756045	0.7471212	0.88268423	0.89534295	0.91874677	0.88286984	0.92901146	0.9567249	0.92885315	0.97541267	0.8585963	0.9490017	0.94131863	0.9028484	0.9592078	0.9422859	0.9737979	0.9535639	0.9847188	0.9620344	0.9801992	0.94580436	0.93616164	0.95506394	0.8958187	0.9478978	0.978071	0.97087103	0.9622917	0.96985996	0.9272154	0.9268197	0.98397857	0.9707803	0.94327015	0.89686567	0.9712109	0.9564022	0.80119574	0.94701356	0.96047264	0.9464163	0.90453464	0.9947931	0.9771944	0.9460564	0.90354717	0.9740072	0.98224604	0.8667141	0.932535	0.98644656	0.9505463	0.9661951	0.88349706	0.94406	0.92920196	0.9780693	0.9236079	0.9484285	0.9545955	0.96405	0.9739826	0.9391703	0.97417045	0.8684726	0.85861415	0.8847538	0.72677207	0.9788531	0.9769618	0.8868889	0.98874855	0.8887651	0.9753234	0.9748963	0.98258054	0.9833338	0.97502553	0.9709512	0.96692526	0.7969837	0.9745869	0.76021767	0.77971536	0.90065795	0.8867418	0.9041016	0.9646118	0.93966436	0.9626972	0.9567042	0.9958125	0.91072744	0.95500255	0.9279694	0.91702104	0.94542354	0.84409654	0.8552159	0.90109813	0.8627623	0.88894135	0.9618348	0.87950563	0.9391023	0.99033946	0.9111519	0.9945587	0.896364	0.8253796	0.8631995	0.93396014	0.8981304	0.9429455	0.889305	0.8511193	0.9458637	0.9289188	0.963306	0.92337775	0.7928252	0.9923315	0.9341663	0.9759285	0.97814107	0.96725935	0.9656014	0.9565664	0.93519896	0.8957	0.9412813	0.90832764	0.9939237	0.9088783	0.87676364	0.94311786	0.9866986	0.9701051	0.93510294	0.99848497	0.9663925	0.92649454	0.89444005	0.9648756	0.9563598	0.953685	0.93107826	0.9445013	0.9498664	0.9591268	0.92089826	0.98188156	0.9344166	0.920115	0.91791004	0.8937261	0.97085536	0.9535894	0.9889399	0.92180806	0.98240846	0.8914778	0.95814633	0.9625575	0.9711945	0.95689446	0.9105597	0.9311023	0.9626393	0.7561989	0.97450876	0.8912498	0.927351	0.9949312	0.9739341	0.91950834	0.92101	0.91037023	0.98202163	0.8880982	0.9665165	0.9854525	0.88993835	0.9598047	0.9378727	0.9161566	0.9748064	0.9326923	0.9594036	0.9653937	0.9821241	0.9762542	0.969161	0.83997154	0.90349	0.96535075	0.9409256	0.9749154	0.91375566	0.93340576	0.9558218	0.9586039	0.9555439	0.9440042	0.96536857	0.9928205	0.89888525	0.85572004	0.92925537	0.9571853	0.9375613	0.946886	0.9771063	0.9140802	0.9564853	0.95448804	0.9658401	0.732486	0.9510823	0.9245193	0.73896265	0.76845145	0.89139235	0.90444624	0.7964493	0.97379607	0.9238591	0.985706	0.88144904	0.88435185	0.9081	0.9949465	0.98180366	0.87595606	0.9703117	0.89100146	0.95740557	0.95896536	0.9788159	0.97307086	0.9906624	0.8920442	0.9500709	0.94388133	0.9755643	0.98007333	0.9631615	0.9142304	0.9509074	0.98524565	0.99120945	0.9897485	0.9872862	0.9604377	0.8565546	0.89250886	0.9429738	0.90759873	0.8596734	0.95374143	0.9104296	0.97016454	0.9270601	0.8759087	0.97276497	0.8922988	0.9419655	0.9883949	0.86609066	0.9616051	0.977023	0.9683932	0.9550223	0.99056745	0.91391754	0.8359467	0.87247777	0.8904185	0.9167072	0.9465346	0.9622975	0.9661842	0.9413912	0.95354086	0.9885133	0.9545992	0.9807534	0.9602689	0.9549411	0.9819967	0.99291253	0.9697636	0.9642402	0.90572184	0.8998594	0.9349257	0.83874786	0.83141875	0.9135287	0.965129	0.93898475	0.94850576	0.95341223	0.9392065	0.95036286	0.9192338	0.88398796	0.9645597	0.8995526
1940/noun	0.9215982	0.0	0.79024565	0.7180085	0.8628028	0.8022522	0.9112804	0.8489059	0.6915767	0.84562314	0.96184105	0.72872454	0.92487717	0.7334752	0.75079477	0.75598145	0.8214754	0.9259777	0.7667105	0.75321305	0.86326003	0.77872354	0.97693205	0.9056202	0.8882544	0.9579236	0.85782486	0.8838762	0.91776896	0.9375582	0.8281127	0.78019834	0.8913005	0.8732803	0.93058884	0.9012514	0.8596715	0.9296379	0.7709536	0.89125556	0.8954471	0.84070027	0.9073362	0.87661064	0.9508919	0.87982064	0.95530933	0.9540172	0.867111	0.86406225	0.8155732	0.9066769	0.9124335	0.89324266	0.9433452	0.84483415	0.77707916	0.92081004	0.8731276	0.9406331	0.9134892	0.8527555	0.932427	0.9600725	0.88397855	0.95254976	0.83020043	0.89068854	0.84925807	0.88900405	0.88046896	0.8093134	0.92255646	0.8207016	0.90235484	0.96965206	0.9660096	0.8975236	0.87158394	0.8345417	0.902337	0.8712115	0.8679355	0.8668622	0.95622367	0.8674083	0.8673543	0.89535123	0.93526113	0.9182601	0.7606864	0.8847698	0.96851003	0.9150474	0.77323467	0.84286416	0.87432414	0.87809396	0.9087566	0.9027505	0.9301555	0.89117306	0.9375835	0.95036197	0.95374495	0.8618365	0.94817483	0.86421657	0.9165232	0.8179817	0.9238519	0.92134	0.8404589	0.87355655	0.76699334	0.83382964	0.77210325	0.8769977	0.96685964	0.930145	0.84291434	0.76616585	0.88208807	0.841708	0.8491614	0.8569249	0.9152145	0.92015827	0.70508045	0.8522917	0.9533357	0.84409624	0.91830635	0.72458565	0.8501394	0.94900763	0.9652541	0.9182167	0.9229817	0.8842937	0.789628	0.9785095	0.9292052	0.9129193	0.8884069	0.85900325	0.9507266	0.88286376	0.8762899	0.80472624	0.9703085	0.8866551	0.886004	0.9764872	0.8806048	0.85373986	0.91459495	0.95321757	0.91801244	0.8206066	0.9109076	0.89363027	0.90739715	0.9546274	0.9551059	0.9297762	0.9003107	0.88388777	0.93330103	0.9234509	0.92839044	0.9206812	0.8927662	0.9275075	0.8278861	0.8930046	0.95477706	0.8753476	0.9134747	0.9090841	0.96700644	0.9271375	0.8701868	0.7996024	0.8975123	0.9243822	0.867218	0.92237777	0.9121546	0.9427999	0.9239462	0.92709434	0.960917	0.94095486	0.89821	0.95508116	0.8043321	0.8251637	0.8522193	0.9419887	0.9078297	0.86025053	0.8351102	0.90760255	0.91066587	0.9015677	0.9264975	0.85597247	0.7487936	0.89521205	0.9348092	0.8585412	0.86543953	0.7865343	0.79539096	0.87704074	0.91119456	0.8826613	0.9206293	0.98600245	0.9897298	0.79934716	0.97465163	0.9382558	0.9406302	0.86428535	0.8673962	0.8221601	0.93756306	0.91512	0.9500036	0.91882634	0.9195621	0.93422496	0.82277536	0.89748245	0.9646119	0.8095012	0.74937713	0.86855584	0.86418176	0.86389494	0.960681	0.93895364	0.8454036	0.9145564	0.8718678	0.9323451	0.92185545	0.94050616	0.9309071	0.8806811	0.8542379	0.9187267	0.7952182	0.9564196	0.8968574	0.9076183	0.9523838	0.88153875	0.9325482	0.89676684	0.9763684	0.89205503	0.90954393	0.93676794	0.8606169	0.9137611	0.89343715	0.86907625	0.9080911	0.94451773	0.9263427	0.90612733	0.8757266	0.9121823	0.9478995	0.8838509	0.92596084	0.96704715	0.9044047	0.9654965	0.9313002	0.8854923	0.9524803	0.8957642	0.94207716	0.87005246	0.9596691	0.8689296	0.8930372	0.9221729	0.8136077	0.79801357	0.91920614	0.8699332	0.92575455	0.9324327	0.92570823	0.8803963	0.9239519	0.87104803	0.81902575	0.8879213	0.91680986	0.8918584	0.96672386	0.9321137	0.83255804	0.9786464	0.8969982	0.7249315	0.98072517	0.8034715	0.84599364	0.92519945	0.80461323	0.8466997	0.96573365	0.885687	0.9159152	0.90118474	0.9485414	0.9663241	0.8796143	0.893846	0.9602244	0.9032129	0.86634386	0.9044641	0.89189446	0.9249013	0.9548407	0.8648168	0.80422926	0.7904684	0.92645466	0.8907236	0.93291736	0.9009663	0.8370275	0.8980861	0.907719	0.8183305	0.8720978	0.9535717	0.9774465	0.9684631	0.87203646	0.90458	0.8256638	0.7843856	0.94359547	0.9230909	0.94969964	0.8271811	0.9436263	0.87499267	0.9612487	0.9273922	0.9131315	0.883641	0.8733985	0.9151589	0.9817399	0.9181925	0.9316782	0.91938883	0.811119	0.9523901	0.88165283	0.8901969	0.9567174	0.95220274	0.9056087	0.9692365	0.92522097	0.7913293	0.93785584	0.9766232	0.89408946	0.9504322	0.84328014	0.9522106	0.83976424	0.8872459	0.81007504	0.87367505	0.92205846	0.9423751	0.87703806	0.93897605	0.9252007	0.8827722	0.814903	0.9048661	0.8955828	0.89366806	0.9636246	0.88274467	0.88720286	0.932425
1948/noun	0.9476053	0.79024565	0.0	0.7439576	0.7171786	0.7182601	0.8847098	0.7645957	0.82719207	0.77589816	0.957458	0.8268807	0.89269495	0.7758006	0.83244467	0.8377288	0.8403797	0.89249474	0.86503947	0.71161646	0.8856721	0.7806431	0.92653334	0.9454539	0.8840656	0.9234297	0.8846985	0.93488353	0.96207064	0.86547816	0.8280276	0.9524525	0.8496099	0.8325326	0.8493165	0.752044	0.8798065	0.9895653	0.903619	0.9430281	0.92220795	0.8374798	0.91997725	0.88521415	0.9535424	0.8175286	0.8543367	0.85568076	0.7720872	0.835881	0.89691865	0.89132905	0.91451466	0.77631676	0.98775303	0.86738217	0.7829617	0.9153024	0.9083951	0.9802139	0.87341106	0.93712986	0.87267596	0.9393356	0.86069536	0.88830864	0.89592665	0.877024	0.8177801	0.84280545	0.90915716	0.8342768	0.95652974	0.8509029	0.9625817	0.96361667	0.8924457	0.82924265	0.8550493	0.8501675	0.97083133	0.93412405	0.93046457	0.89111066	0.92289495	0.83333087	0.8651613	0.95808816	0.79566294	0.8944789	0.8845999	0.7946345	0.9549379	0.9612584	0.9510859	0.812019	0.97102904	0.9339407	0.72742647	0.8516381	0.7302698	0.8686867	0.96029395	0.84689665	0.9482268	0.94916964	0.8719304	0.7861661	0.8846018	0.7967024	0.94436747	0.83989275	0.9214379	0.96613044	0.82497525	0.9376829	0.88432395	0.8126714	0.8971071	0.8997406	0.9010464	0.7992941	0.9338819	0.80028665	0.9456538	0.94376886	0.95156443	0.91724205	0.8377012	0.9092151	0.9869395	0.90860295	0.8583958	0.7220496	0.8760673	0.983242	0.87215996	0.941618	0.8574158	0.9769841	0.8832316	0.9749629	0.91411984	0.83629113	0.85465294	0.9454005	0.96835876	0.83833057	0.8237183	0.8637648	0.957409	0.76236594	0.85199124	0.85548395	0.8487386	0.8579449	0.9512453	0.9340742	0.92937094	0.8402226	0.85301894	0.8728026	0.8529358	0.90788364	0.9908132	0.94699275	0.8341017	0.88969254	0.9394077	0.8809186	0.8837735	0.8172106	0.9464247	0.9328679	0.9056768	0.82740724	0.965184	0.8751598	0.88420606	0.8345094	0.863278	0.8933627	0.9120078	0.89891964	0.9946331	0.9743582	0.93297863	0.7302098	0.9127432	0.96546876	0.9519329	0.9097076	0.8897582	0.89782923	0.9139733	0.89401776	0.8149753	0.8614864	0.7806071	0.91190326	0.8815379	0.9434835	0.9193533	0.9353792	0.8945384	0.9658333	0.839846	0.8884141	0.7222607	0.8832389	0.9723646	0.89845383	0.8992686	0.94236434	0.7632263	0.8277671	0.913484	0.8644031	0.91095454	0.90590394	0.9783312	0.92255884	0.9549172	0.95138526	0.96301836	0.7694806	0.8837224	0.824052	0.90674317	0.93465817	0.9359307	0.92362875	0.86655927	0.96246547	0.934866	0.8962965	0.79462355	0.89796257	0.8012928	0.90282434	0.8382086	0.89178115	0.7941344	0.8791623	0.89187384	0.9342797	0.86861455	0.89964664	0.82277006	0.9943182	0.92501444	0.8519094	0.8959466	0.92374086	0.89103174	0.83311164	0.98549026	0.9035715	0.931141	0.9432351	0.790768	0.94793874	0.90288335	0.8372507	0.89660853	0.85434616	0.81215763	0.93992305	0.81682205	0.83259946	0.94569224	0.8934369	0.94647527	0.9616138	0.79131424	0.9143214	0.97479475	0.98791003	0.94935656	0.9625998	0.9243473	0.9533034	0.9666696	0.7792901	0.8270565	0.9021795	0.9754277	0.91882545	0.97874165	0.842741	0.96578807	0.8929769	0.91267574	0.77003986	0.8440399	0.97039396	0.9128472	0.9090548	0.9562706	0.9632494	0.82646406	0.9322831	0.8703685	0.9183665	0.9400984	0.90996015	0.9779781	0.9675729	0.9591729	0.84019554	0.8928844	0.8759845	0.9474906	0.92997766	0.9060444	0.9609079	0.822165	0.9651187	0.97558117	0.9013114	0.9367869	0.9478321	0.9387145	0.94016594	0.9100789	0.852555	0.87864596	0.76493204	0.9610105	0.88973993	0.7944293	0.9094728	0.89823914	0.85080016	0.7574069	0.77214086	0.9157653	0.98596954	0.7795136	0.88386387	0.89932984	0.7727884	0.9537636	0.77771926	0.92419535	0.83661443	0.90578574	0.90310085	0.84353095	0.80547464	0.9154832	0.8772216	0.953787	0.96592003	0.96124566	0.8173859	0.9330045	0.7972097	0.9386737	0.98398805	0.9294202	0.8677659	0.9079884	0.9781812	0.97279584	0.90654063	0.9079247	0.9016622	0.7999737	0.9401168	0.92806214	0.8238054	0.9837999	0.93796855	0.8858399	0.9023205	0.95421666	0.7997665	0.8627607	0.9330688	0.9171473	0.8923662	0.80284745	0.9809472	0.79666376	0.91819596	0.8660377	0.82085025	0.9210152	0.9569915	0.9363671	0.8821373	0.9537521	0.9337717	0.9048686	0.97617006	0.7565811	0.87470675	0.9713056	0.9215416	0.94528943	0.9442229
1966/noun	0.9322945	0.7180085	0.7439576	0.0	0.66725737	0.68084	0.91188073	0.8382725	0.7456466	0.83168125	0.9775838	0.73124295	0.85448766	0.6564896	0.6792907	0.816274	0.8463434	0.9251187	0.7674843	0.9127256	0.8396307	0.7069676	0.9072301	0.9341878	0.9287534	0.90153223	0.83257884	0.97039676	0.8848727	0.93094623	0.8627553	0.88261783	0.9302895	0.9074044	0.91964734	0.874075	0.8956104	0.92489886	0.91041213	0.9678502	0.91093504	0.92259085	0.928694	0.8451153	0.9283566	0.86583793	0.96199524	0.9301975	0.9385439	0.8534318	0.8907303	0.79601824	0.9199249	0.92225766	0.8915585	0.876335	0.87559485	0.90182924	0.8837817	0.9261681	0.91473514	0.8917589	0.8788046	0.9276663	0.8763834	0.93535805	0.9330056	0.9064304	0.9034319	0.8221339	0.8322998	0.80095834	0.8532745	0.8847252	0.90832686	0.96681786	0.95194876	0.83782345	0.87028223	0.89771724	0.877187	0.91237676	0.9069483	0.9201934	0.92919123	0.89388293	0.86047375	0.8954178	0.85069907	0.9398264	0.8578557	0.85741025	0.98705167	0.88289344	0.83296007	0.8777923	0.9199255	0.8359874	0.90863097	0.88752145	0.86225355	0.92796415	0.9411494	0.82425416	0.89203537	0.85318995	0.9121756	0.8807724	0.8586098	0.7062919	0.8596133	0.917449	0.8434849	0.93754995	0.8980949	0.9346764	0.8562343	0.8836539	0.94722426	0.91876614	0.9752606	0.87658113	0.86006254	0.85373855	0.8866605	0.77305806	0.9125239	0.9104238	0.79208344	0.82293236	0.94976455	0.88212264	0.9162108	0.8650578	0.9336197	0.9176262	0.94860417	0.853667	0.9548073	0.9184582	0.9523258	0.91878456	0.90096426	0.8134891	0.88575023	0.73876846	0.9351855	0.9143229	0.9180696	0.8573925	0.88673365	0.90075904	0.9012955	0.98174053	0.8979585	0.8258399	0.9537598	0.94573796	0.9146679	0.86547065	0.8692026	0.8904039	0.86333525	0.94036305	0.9874743	0.95072407	0.7953188	0.8259784	0.94270515	0.92408	0.95168424	0.9782124	0.89398634	0.95669556	0.8445964	0.89151025	0.87594104	0.89237094	0.905049	0.9550476	0.8738812	0.9465097	0.8553225	0.88961816	0.99149764	0.9529057	0.8154809	0.94144726	0.84461504	0.9627267	0.9638063	0.942651	0.9746909	0.9641011	0.9125737	0.920841	0.8386739	0.8447235	0.7780243	0.94562906	0.93202263	0.89578074	0.8330318	0.9208841	0.88834447	0.89170235	0.85029745	0.91584307	0.8316059	0.85751593	0.9645239	0.84657675	0.91398466	0.8836123	0.90688556	0.90965694	0.95702326	0.86692643	0.87499535	0.9826829	0.89101774	0.8052739	0.92376083	0.938646	0.937369	0.66139114	0.88131166	0.8026371	0.9395743	0.87554026	0.84549105	0.961387	0.9622934	0.95082843	0.86550444	0.86783075	0.95398766	0.8533211	0.81256586	0.91842645	0.9143791	0.9270266	0.9368141	0.87094724	0.917849	0.87918884	0.9212414	0.9479733	0.8702687	0.93487	0.8642644	0.86729807	0.8874785	0.9043303	0.88122404	0.86889744	0.98987865	0.88173544	0.91265815	0.9262135	0.77993655	0.87996894	0.9731718	0.83822316	0.87452	0.9335465	0.88292575	0.90183616	0.88125825	0.84318256	0.93550664	0.83254284	0.94018877	0.9044566	0.8665916	0.88563144	0.9252354	0.9098397	0.9130457	0.9985182	0.9318632	0.9225902	0.97695804	0.71202976	0.9224377	0.80320036	0.9075317	0.9005925	0.96343946	0.9396305	0.9364126	0.9245933	0.84878224	0.9572401	0.9108501	0.930437	0.92607766	0.9153006	0.9298134	0.8692472	0.86311555	0.91521597	0.93312925	0.8708202	0.8564895	0.7555186	0.9174552	0.9383332	0.8778201	0.8519234	0.88748705	0.9528956	0.8672326	0.85556746	0.8942648	0.91532254	0.85301757	0.91353726	0.95162076	0.8991349	0.87120414	0.92664194	0.9305734	0.9689294	0.89403576	0.8795595	0.9453443	0.842623	0.84810996	0.88559383	0.8281271	0.9009087	0.96428627	0.9431538	0.8595498	0.80786604	0.86289763	0.9264771	0.95361435	0.8821634	0.8792692	0.9473668	0.8960612	0.65581465	0.85083133	0.8218085	0.9430671	0.9629363	0.92413133	0.83148074	0.8900034	0.8507017	0.9400786	0.8927251	0.9539711	0.9312325	0.89822525	0.77111554	0.9158648	0.91466916	0.85519564	0.90860796	0.8031163	0.84446555	0.9420746	0.93176115	0.93513256	0.9352626	0.8735852	0.95638436	0.8285724	0.889351	0.9315743	0.87267715	0.86224735	0.9383646	0.9671359	0.6837173	0.92226803	0.9568582	0.8925015	0.9435986	0.76228064	0.9307423	0.87457585	0.94437253	0.8024112	0.88871825	0.8809689	0.940073	0.93697774	0.93625456	0.91682005	0.8792327	0.8882817	0.9369155	0.8732318	0.91270983	0.94434595	0.9027351	0.8833928	0.95073706
