	5.000/num	Braziliaans/adj	Caraïbische/adj	Cock/name	Corneille/name	Engels/adj	Feyenoord/name	Frans/noun	Hecke/name	Hilde/name	Indisch/adj	J.G./name	Jeroen/name	Koning/name	KunstRAI/name	Mechelaar/noun	Mexicaans/adj	Noordbrabants/name	Parma/name	Potsdam/name	Rotterdam/name	Schoolstraat/name	Sint/name	Studio/noun	T-shirt/noun	Wax/name	Zuidafrikaans/adj	aan/part	aanblik/noun	aangezet/adj	aantal/noun	accent/noun	accessoire/noun	achter/prep	afkomst/noun	afkomstig/adj	afval_water/noun	afzonderlijk/adj	alge/noun	alleen/adv	allemaal/adv	allemaal/pron	allerlei/det	als/prep	altijd/adv	anders/adj	anoniem/adj	antilichaam/noun	apartheid/noun	apparaat_DIM/noun	aquarel/noun	armband/noun	autentiek/adj	bak_DIM/noun	baksteen/noun	bal/noun	bal_DIM/noun	ballon/noun	bamboe/noun	banaan/noun	band_DIM/noun	barst_DIM/noun	baseer/verb	bastaard/noun	bedevaart/noun	bedien/verb	beeld/noun	begrip/noun	bekijk/verb	bekleed/verb	benader/verb	benadering/noun	beplak/verb	berichtgeving/noun	bescherming/noun	beschimp/verb	bestelling/noun	bevolking/noun	beweeg/verb	bezet/adj	bij/noun	bijeen/adj	bijt/verb	bijvoorbeeld/adv	bijzonder/adj	bind/verb	biologisch/adj	bizar/adj	blaas/verb	blad/noun	blank/adj	blauw/adj	bliksem/noun	bloed/noun	bloedrood/adj	bloem/noun	blok_DIM/noun	blond/adj	bodemloos/adj	boei/noun	bol_DIM/noun	bont/adj	bontjas/noun	boodschap/noun	boot_DIM/noun	bord/noun	bord_DIM/noun	boven/prep	bovenlaag/noun	bovenop/prep	breed/adj	breng_aan/verb	bril/noun	bril_DIM/noun	brok_DIM/noun	bruin/adj	buik/noun	buiten/adv	buurt/noun	cadeau/fixed	cast/noun	chocolade/noun	colbert/noun	combi/noun	commentaar/noun	communautair/adj	compleet/adj	concept/noun	contour/noun	cowboy_hoed/noun	crew/noun	cultureel/adj	daarop/pp	dan/comparative	dat/pron	decennium/noun	decoratief/adj	definitie/noun	der/adv	diamant/noun	die/det	die/pron	dien/verb	dier/noun	ding_DIM/noun	dissonanten/noun	divers/adj	doek/noun	donker/adj	door/comp	door/prep	doorn/noun	doorzichtig/adj	draag/verb	drijf/verb	drummer/noun	duizenden/noun	dus/comp	duurzaam/adj	een/det	eenzijdig/adj	effen/adj	elite/noun	elk/adv	elk/det	elkaar/pron	en/adv	en/vg	episode/noun	er/fixed	eraan/pp	erg/adj	erger/verb	ergernis/noun	ets/noun	eveneens/adv	exemplaar/noun	farmaceutisch/adj	feestelijk/adj	fel/adj	felgekleurd/adj	figuur/noun	flard/noun	fles/noun	fles_DIM/noun	fonkel/adj	fontein_DIM/noun	foto/noun	fraai/adj	fris_op/verb	fruit/noun	furore/fixed	ga_schuil/verb	gebruik/noun	gebruik/verb	geconcentreerd/adj	gedetailleerd/adj	gedoseerd/adj	geef/verb	geel/adj	geheel/adj	gehuld/adj	gen_therapie/noun	genoeg/det	genre/noun	geparfumeerd/adj	geschiedenis/noun	gespierd/adj	gestapeld/adj	gevel/noun	gevolge/prep	gevuld/adj	gezien/adj	giet_af/verb	giftig/adj	gigantisch/adj	glas/noun	glas_DIM/noun	glasplaat/noun	glim/adj	goal/noun	gracht/noun	grijs/adj	grillig/adj	groen/adj	groente/noun	grond/noun	groot/adj	gun/verb	haar/noun	haar/pron	hagel_slag/noun	hang/verb	helder/adj	hele/adv	hemd/noun	hemel/noun	her/adv	herinner/verb	herken/verb	hilariteit/noun	historisch/adj	honderden/noun	horizontaal/adj	hotelkamer/noun	houten/adj	huid/noun	huis/noun	huis_DIM/noun	huiskamer/noun	hul/verb	hun/det	hun/pron	identiteit_crisis/noun	ideologisch/adj	imago/noun	in/adj	in/comp	inderdaad/adv	ineen/pp	informatie/noun	inhoud/noun	inkt/noun	inmiddels/adv	instrumentatie/noun	intens/adj	intiem/adj	inzending/noun	jas_DIM/noun	je/det	je/pron	jeans/noun	jong/adj	jongen/noun	jubel/adj	jurk/noun	kaars_DIM/noun	kaart/noun	kaart_DIM/noun	kamer/noun	kartel/noun	katholiek/noun	kauwgum/noun	kenmerk/verb	kil/adj	kind/noun	kip/noun	kleding/noun	klein/adj	kleur/noun	kleurig/adj	klodder/noun	knot_gek/adj	knus/adj	kook/verb	kop/noun	kop_DIM/noun	kous/noun	krul/verb	kunstmatig/adj	laan/noun	lang/adj	langs/prep	lantaarnpaal/noun	leeuw/noun	letterlijk/adj	levendig/adj	lichaam/noun	licht/adj	licht/noun	lichtbruin/adj	lig/verb	lijn/noun	lik_DIM/noun	lingerie/noun	links/adj	lippenstift/noun	lokaal/adj	loop_af/adj	maak/verb	maatschappij/noun	manschappen/noun	markeer/verb	marketing/noun	mascara/noun	matras/noun	medemens/noun	meer/adj	meisje/noun	melancholisch/adj	mens/noun	met/prep	metaal/noun	meter/noun	metropool/noun	min/adj	minderheid/noun	mobieltje/noun	model/noun	monster/noun	moralistisch/adj	mysterieus/adj	mythologie/noun	naam/noun	naamloos/adj	naar/adj	naargelang/comp	naast/prep	nationalisme/noun	natuur_steen/noun	nestel/verb	net/adj	neutraal/adj	nieuws/noun	noot/noun	nostalgie/noun	noteer/verb	of/vg	ofwel/vg	olympisch/adj	om/part	onder/part	onder/prep	onder_klasse/noun	onderaan/adv	onderdaan/noun	onschuld/noun	oog/noun	oorspronkelijk/adj	op/adj	op/part	op/prep	opdrachtgever/noun	opereer/verb	opvallend/adj	origineel/adj	ouderwets/adj	overhemd/noun	overstroming/noun	overtuigend/adj	paars/adj	paars_groen/adj	pantoffel/noun	papier/noun	pas/fixed	pasta/noun	pastel/noun	patroon/noun	persoonlijk/adj	perspectief/noun	plaats/comp	plak/verb	plastic/adj	plastic/noun	plein/noun	plek/noun	plexiglas/noun	plooi/noun	plus/prep	podium/noun	politiek/adj	pols/noun	portret/noun	pot_DIM/noun	potlood/noun	prachtig/adj	projector/noun	publiek/noun	raar/adj	rand/noun	rechthoek/noun	reeks/noun	regionaal/adj	reis_rond/verb	relaxt/adj	religie/noun	reliëf/noun	richting/noun	ring/noun	riskeer/verb	ritme/noun	rock/adj	rond/part	ronde_DIM/noun	rood-groen/adj	rood-wit_blauw/adj	rood/adj	rood/noun	rood_wit/adj	rookwolk/noun	rose/adj	rosé/noun	ruik/verb	ruis/verb	rundvlees/noun	samenleving/noun	scheidsrechter/noun	schelp/noun	scherm/noun	schittering/noun	schoen/noun	scholier/noun	schreeuw/adj	selecteer/verb	set/noun	sfeer/noun	shirt/noun	sierlijk/adj	sla_op/verb	slim/adj	slinger_rond/verb	sluier/noun	sluit_uit/adj	snel/verb	sommige/det	soms/adv	soort/noun	sorteer/verb	sowieso/adv	spaarzaam/adj	speler/noun	spiegel/noun	spiegel_DIM/noun	spreekkoor/noun	sta/verb	sta_op/verb	staaf_DIM/noun	stad/noun	stadion/noun	stalen/adj	stam/noun	standpunt/noun	stap_pers/noun	stedelijk/adj	sterk/adj	stip_DIM/noun	stoel_DIM/noun	stoer/adj	stof_DIM/noun	straat/noun	stralend/adj	strand/noun	streep/noun	stuk/noun	substantie/noun	symbool/noun	tafel/noun	tafel_DIM/noun	tamelijk/adj	tapijt/noun	tatoeage/noun	tatoeages/noun	te/adv	tegel/noun	tekst/noun	temidden/prep	tenger/adj	thee/noun	thema/noun	tint_DIM/noun	toef_DIM/noun	toevoeging/noun	tol/noun	toneel/noun	toon/verb	touroperator/noun	touw/noun	tover_om/verb	traag/adj	traditie/noun	traditioneel/adj	tragisch/adj	trap/noun	trappenhuis/noun	trek/noun	trek/verb	tropisch/adj	tros/noun	trui/noun	uit/prep	unilateralisme/noun	vaak/adj	vaar/verb	van/comp	vang/verb	vanwege/prep	varieer/adj	veel/adj	veel/det	vele/adj	vergeleken/adj	vergelijkbaar/adj	verhaal/noun	verschijnsel/noun	verschil/adj	verschuif/verb	versie/noun	versier/verb	versierd/adj	versleten/adj	verstik/adj	vervang/verb	verwerk/verb	verwissel/verb	vier/noun	vier/num	vijver/noun	viltstift/noun	vis/noun	visie/noun	vlag_DIM/noun	vlak/noun	vlek/noun	vlek_DIM/noun	vleugel/noun	vlieg/verb	vlinder/noun	vloeistof/noun	voeling/noun	voering/noun	voetballer/noun	vol/prep	volgorde/noun	volledig/adj	voor/adv	voorbij/adv	voorganger/noun	voorhoofd/noun	voorkeur/noun	voorraad/noun	voorstelling/noun	voorwerp/noun	voorzien/prep	vorm/noun	vredig/adj	vreemd/adj	vriendin/noun	vrolijk/adj	vrouw/noun	vrouw_DIM/noun	waar/adv	waar/noun	waarheid/noun	waarna/pp	waaronder/pp	waarop/pp	waarover/pp	waarschijnlijk/adj	waarvan/pp	wand/noun	wapper/adj	warm/adj	warmte/noun	was_middel/noun	wat/det	water/noun	weef/verb	week/verb	weer/adv	weerstand/noun	welk/det	wellicht/adv	wereld/noun	werknemer/noun	wijk/noun	wijlen/adv	wild/adj	wilg/noun	winkel/noun	wit/adj	wit/noun	wol/noun	wollig/adj	woord/noun	word/adj	zaal/noun	zacht/adj	zand/noun	zangeres/noun	zee/noun	zeer/adv	zeil/noun	zeur/verb	zie/verb	zie_terug/verb	zie_uit/verb	zit_DIM/noun	zit_aan/verb	zo'n/det	zoals/comp	zoek_uit/verb	zoveel/det	zwart/adj	één/adv
5.000/num	0.0	0.8656173	0.9208306	0.94189996	0.9346907	0.93184984	0.8984344	0.96133786	0.87849087	0.9140979	0.8595251	0.95157075	0.9137	0.8946736	0.95169526	0.9407297	0.858962	0.9817483	0.9329475	0.9238188	0.93475974	0.9582733	0.8979577	0.962964	0.85295403	0.96901417	0.87548685	0.8716412	0.8984479	0.9421589	0.66875964	0.89564586	0.875235	0.91181666	0.9136027	0.86316216	0.88569474	0.77367795	0.971576	0.8469116	0.88076985	0.8855001	0.83839756	0.8945257	0.94031155	0.8664924	0.8922677	0.9408256	0.93743664	0.88817346	0.9283541	0.85692495	0.8847286	0.8123557	0.86201787	0.89924526	0.8864206	0.785112	0.8777622	0.8926616	0.8877706	0.91085106	0.9172614	0.934006	0.88894534	0.8400475	0.92522335	0.96141297	0.9299388	0.8831096	0.89655757	0.93270934	0.82681257	0.9728417	0.7966957	0.9464222	0.80075073	0.9204767	0.9132971	0.83104956	0.90977335	0.8564513	0.90072626	0.86427397	0.89060193	0.8843127	0.824118	0.89617443	0.826917	0.8320205	0.8982911	0.8573021	0.8454786	0.9015664	0.9326017	0.81397223	0.9175687	0.9185683	0.94358605	0.8566202	0.883942	0.89039326	0.9197229	0.8822629	0.86801773	0.8574069	0.92279446	0.8050183	0.91582394	0.88625705	0.85012555	0.88285893	0.8974503	0.93687785	0.9565637	0.88967705	0.9304383	0.905979	0.88895226	0.7565924	0.9586264	0.90744066	0.9596564	0.88670963	0.94072366	0.94720316	0.89087343	0.94031036	0.930429	0.9678995	0.8857558	0.9306402	0.8696606	0.7315291	0.8721648	0.9123049	0.8467196	0.9124123	0.87534535	0.86603093	0.8975501	0.82344794	0.84025055	0.8427493	0.9062029	0.9764944	0.835569	0.8775239	0.9178837	0.8412815	0.8784716	0.93574923	0.87725556	0.8885693	0.8755129	0.91772807	0.6396774	0.89528215	0.9331083	0.7949715	0.9455396	0.9041619	0.8977024	0.7028649	0.78439975	0.9304137	0.92545533	0.8106003	0.9569657	0.96270853	0.91608864	0.9496335	0.955376	0.9366328	0.8748222	0.8630825	0.75593585	0.8852427	0.8202484	0.92537415	0.87508047	0.9127579	0.8683291	0.8165535	0.85877097	0.9189852	0.8985396	0.89315593	0.89774173	0.90870655	0.8924358	0.9372719	0.8734647	0.8951962	0.88094115	0.87259424	0.9242958	0.93900967	0.8982899	0.82464075	0.9248182	0.89243066	0.8319502	0.83002704	0.9000913	0.8962366	0.9136269	0.89459425	0.8770232	0.8747637	0.9467879	0.8278739	0.9050615	0.957131	0.8851201	0.79387736	0.84847647	0.8632927	0.89120305	0.83705044	0.86690277	0.8859886	0.895285	0.87027866	0.86198485	0.91063285	0.79985595	0.8631529	0.8544208	0.93224597	0.90458715	0.9537779	0.8145114	0.9576357	0.89349306	0.91214067	0.91078746	0.85356	0.9281285	0.91604286	0.92487645	0.8853441	0.5740665	0.91393745	0.8716988	0.82133913	0.8931672	0.85582364	0.9062065	0.90817416	0.9503975	0.7231796	0.8966513	0.9427444	0.9437622	0.94265807	0.8965107	0.9408297	0.92168593	0.9589137	0.8938796	0.821136	0.9308126	0.8276088	0.97959197	0.9386203	0.88341224	0.8502302	0.87141573	0.87143004	0.8850492	0.9481107	0.8694221	0.89097524	0.9665164	0.89017195	0.8617238	0.8213911	0.78400254	0.8066371	0.90999454	0.8337446	0.8890993	0.93840885	0.91786516	0.831349	0.9040834	0.8488767	0.8371689	0.8697673	0.81624025	0.9642689	0.85600877	0.8809843	0.932963	0.91191685	0.90504354	0.9263927	0.905185	0.915706	0.87584317	0.84965104	0.82673144	0.92518955	0.8580246	0.9180195	0.94006574	0.9503932	0.925575	0.913887	0.9459433	0.85231304	0.93489736	0.9747861	0.8629744	0.93843937	0.9653538	0.89812773	0.94779027	0.9254029	0.9545579	0.7640078	0.8619056	0.9496452	0.9823195	0.8815279	0.9059459	0.67866164	0.8944453	0.95102745	0.8590762	0.8334292	0.81450003	0.7077259	0.91708136	0.8998174	0.89639235	0.9027446	0.8458323	0.90709585	0.9728984	0.9203698	0.93711007	0.9013424	0.90664107	0.9400107	0.85066354	0.82052326	0.958468	0.8979197	0.88459074	0.889813	0.8619088	0.92937684	0.90100133	0.95271754	0.8664343	0.8281684	0.82008827	0.79852206	0.9432198	0.8456559	0.86571985	0.92337525	0.96138775	0.9306471	0.96372443	0.9553986	0.8445712	0.88468575	0.90498644	0.84178793	0.8972137	0.9468651	0.86280113	0.85090697	0.83810955	0.94308347	0.90508175	0.8971547	0.8794973	0.942717	0.90791607	0.87924486	0.8812106	0.9078596	0.9547057	0.8740622	0.899722	0.8774294	0.9167861	0.8668646	0.7985664	0.83219326	0.88810563	0.8968793	0.89237136	0.9645879	0.7219216	0.8359677	0.96766067	0.9422962	0.91792744	0.8626052	0.87892586	0.8706105	0.93583864	0.8909389	0.9459403	0.9168711	0.911227	0.85087144	0.86117226	0.9348121	0.90334725	0.9271725	0.921822	0.9170499	0.85895836	0.77371985	0.9159294	0.9576044	0.8589121	0.80561024	0.98203146	0.8429014	0.84777576	0.88556826	0.8450531	0.96486783	0.89903975	0.86210006	0.9146268	0.9464135	0.91905653	0.93566084	0.8208524	0.92311436	0.8892655	0.92101216	0.83482957	0.8265768	0.8825787	0.7239065	0.94349736	0.93892175	0.8686085	0.85033816	0.8536419	0.9338867	0.8847552	0.9617095	0.8277366	0.89644444	0.8036158	0.9467179	0.8350947	0.85761297	0.8620359	0.9251393	0.8758895	0.9024358	0.90061563	0.8625555	0.88288397	0.89672446	0.93983966	0.9019717	0.7912071	0.8222923	0.7967707	0.9527852	0.93410176	0.8853204	0.90862906	0.9606882	0.8313891	0.8379433	0.89949113	0.8479839	0.8829658	0.868581	0.8913289	0.8194377	0.8861137	0.83627844	0.7864661	0.8334292	0.9381096	0.85926104	0.93405926	0.95205116	0.94398594	0.8756173	0.91849965	0.8887238	0.90614784	0.8901361	0.88401496	0.94107085	0.9391743	0.88713205	0.94301844	0.9036513	0.89782226	0.9352931	0.8638038	0.8934371	0.89692336	0.8862483	0.86466116	0.96047854	0.89370537	0.924625	0.8615208	0.8374061	0.8997192	0.8788237	0.90618753	0.82783306	0.9365535	0.903183	0.86479986	0.9196013	0.84075516	0.92501956	0.8700988	0.8923676	0.82639253	0.8282472	0.9049534	0.86672777	0.9423194	0.8715636	0.8258256	0.88317084	0.9175101	0.769533	0.808385	0.8416053	0.93474984	0.7546892	0.8586196	0.898538	0.7363281	0.5688291	0.845562	0.91041535	0.9090039	0.9295318	0.7846606	0.88484025	0.92079115	0.90557086	0.8907754	0.84264326	0.84554887	0.90866303	0.92905146	0.9527538	0.8828546	0.84657156	0.91768694	0.904961	0.87728	0.9311118	0.93855965	0.95579195	0.8975661	0.7886087	0.90019256	0.7640933	0.8320052	0.84880555	0.9566423	0.93382365	0.9119568	0.8619071	0.9085276	0.8697152	0.88364595	0.9247993	0.90886617	0.8149039	0.84630096	0.88039994	0.954936	0.8593707	0.74530244	0.8431117	0.8266109	0.9102043	0.950264	0.8724502	0.86574495	0.8597974	0.93041164	0.9542083	0.9030061	0.9383956	0.92331165	0.8792642	0.93465716	0.7700731	0.8797914	0.9566561	0.8931831	0.9484005	0.83565795	0.8479739	0.9385638	0.8770623	0.88611174	0.95426226	0.9378107	0.8512344	0.9021778	0.8489741	0.9106755	0.883592	0.9149575	0.81769085	0.9347421	0.91713643	0.9229887	0.95207316	0.77673674	0.9431605	0.68185586	0.9007611	0.90867347	0.87152565	0.8690243	0.88655007
Braziliaans/adj	0.8656173	0.0	0.7876507	0.8390296	0.9425626	0.64173067	0.69115466	0.8135102	0.9279747	0.92978996	0.6468334	0.9983432	0.9158911	0.81698036	0.9711846	0.8777515	0.5695233	0.99315286	0.7764689	0.95822585	0.8888397	0.9745612	0.91702795	0.9128818	0.8092437	0.9308434	0.67577374	0.8044554	0.8159066	0.90894026	0.86138016	0.76759535	0.83278537	0.8993802	0.6459659	0.75920796	0.95285004	0.900367	0.91597956	0.8178912	0.86762494	0.8624002	0.80732596	0.74059117	0.88369125	0.93753785	0.8769244	0.976394	0.9439942	0.9264451	0.9478123	0.8393201	0.70275164	0.86232054	0.85470676	0.8503304	0.87030786	0.8540842	0.916076	0.84398925	0.844857	0.988268	0.8578177	0.87430704	0.92900777	0.91144884	0.84893596	0.9080939	0.8986013	0.8634133	0.79245746	0.88318276	0.9170582	0.95045674	0.81877995	0.85440266	0.8489079	0.80609703	0.78907377	0.8414229	0.8999555	0.8559767	0.87385386	0.870654	0.8362526	0.8655509	0.8322023	0.8177638	0.862654	0.8755988	0.72198164	0.81148887	0.8873746	0.856979	0.92995936	0.85051656	0.8705456	0.84261155	0.9526384	0.90368116	0.9081994	0.731969	0.8861797	0.91100216	0.9290685	0.88215303	0.85002023	0.8667548	0.804437	0.8552883	0.83765936	0.82065964	0.8273659	0.89966214	0.9587561	0.7857944	0.88175696	0.90317434	0.84008014	0.79479873	0.87044656	0.88654834	0.89107144	0.98212135	0.9077362	0.86114913	0.7173228	0.87707204	0.8955729	0.8208209	0.8318095	0.73833776	0.79008377	0.8980601	0.78906107	0.8306422	0.8419622	0.78130656	0.92020386	0.8780814	0.8565856	0.7273832	0.8844412	0.8722699	0.9242854	0.9083687	0.8042932	0.84710515	0.7873535	0.8153755	0.83594716	0.9194664	0.8625566	0.7610428	0.8803575	0.7359006	0.783352	0.84922856	0.84383297	0.7222569	0.8948715	0.85118	0.79900134	0.8272235	0.7601761	0.86911887	0.89741325	0.69557154	0.91387904	0.87040746	0.9414934	0.89023954	0.8924141	0.8595343	0.9302568	0.81457686	0.8777191	0.90908927	0.76674837	0.8653643	0.8484193	0.83523256	0.83490896	0.9063806	0.84842217	0.8392922	0.96218187	0.79319793	0.7799674	0.9227923	0.8870698	0.75279516	0.8713068	0.83553094	0.8612102	0.88725567	0.87365663	0.92070395	0.87837553	0.80509865	0.82664543	0.768211	0.9709275	0.8743375	0.7995819	0.9138733	0.8219845	0.85268533	0.9179217	0.8272813	0.9228612	0.86117285	0.9154706	0.9880348	0.90035886	0.8055943	0.86778456	0.90860295	0.92558604	0.7485456	0.8576879	0.9227374	0.81701005	0.7401704	0.80164486	0.85703343	0.9082523	0.8757658	0.8831234	0.83775437	0.8743007	0.934289	0.83863664	0.9007451	0.8465712	0.78678817	0.9066119	0.905852	0.88131666	0.7711228	0.89681613	0.8382361	0.81942415	0.8472142	0.8583778	0.8347995	0.8811941	0.8697096	0.8719108	0.8663872	0.79683053	0.7835345	0.9409737	0.9175419	0.8445053	0.86641383	0.95683724	0.91383827	0.8494321	0.9451594	0.9134668	0.8612954	0.914442	0.82745653	0.8857573	0.86059475	0.8702692	0.85039663	0.78752613	0.86272395	0.89021575	0.78999877	0.7327643	0.81425905	0.95861554	0.8119168	0.816474	0.87089074	0.90508246	0.89760005	0.90792847	0.8347967	0.9429417	0.7611164	0.8667089	0.8556584	0.8540702	0.7740963	0.7966041	0.77325153	0.76844597	0.9842825	0.9378329	0.8553573	0.88768274	0.9197772	0.884113	0.87764496	0.8862537	0.8157363	0.8164441	0.87158513	0.83205414	0.95473355	0.76948524	0.8153092	0.8280356	0.8854409	0.81594074	0.8890634	0.9284291	0.85470486	0.8773187	0.95480317	0.79406613	0.79384446	0.9154619	0.8131763	0.8874496	0.8637539	0.85265136	0.9181468	0.8427585	0.9061603	0.91379726	0.9379858	0.9182317	0.91241795	0.7771383	0.82082474	0.9176973	0.70187855	0.8464414	0.9043841	0.76402295	0.8918837	0.87557846	0.88396347	0.81027114	0.88760316	0.8828819	0.80816215	0.8589827	0.79853606	0.82277656	0.87721705	0.89384705	0.8419229	0.87902457	0.8463348	0.8799645	0.8462737	0.8240379	0.92649585	0.7884917	0.8801805	0.9430735	0.8013732	0.8851312	0.8050988	0.8791555	0.8100253	0.86240184	0.8658144	0.94688135	0.8565041	0.89763767	0.9028416	0.7641159	0.87736523	0.86123836	0.87071985	0.928677	0.88277805	0.7461598	0.77869374	0.79940045	0.8460303	0.89275336	0.84425765	0.8197252	0.95523953	0.8934786	0.91176075	0.8904169	0.8719606	0.95847625	0.800901	0.83669233	0.880291	0.9202283	0.85742044	0.8174617	0.8720758	0.84693885	0.85787547	0.94143724	0.89290816	0.8476036	0.7703747	0.79815507	0.7947289	0.75300145	0.9206258	0.8900941	0.7531969	0.9779031	0.8526541	0.8861494	0.8010724	0.8870113	0.8786149	0.8030101	0.8782745	0.8136924	0.8791946	0.87020063	0.91022354	0.80115604	0.85057116	0.6477594	0.8752293	0.84654945	0.88927066	0.8721534	0.88040257	0.82303774	0.8740461	0.77303	0.9140235	0.802462	0.9134379	0.8511589	0.89907306	0.7777465	0.8588772	0.78827906	0.8759946	0.8777483	0.92706937	0.8079743	0.8703692	0.8632477	0.74353623	0.8791132	0.7746006	0.76431704	0.7823103	0.88369465	0.8437711	0.91567206	0.8941818	0.8048111	0.91270924	0.8040863	0.84124327	0.884647	0.8986475	0.8800734	0.8249649	0.75037515	0.8629489	0.842615	0.88022983	0.85930777	0.84627575	0.86893135	0.8181515	0.8029468	0.8533231	0.83955765	0.9255152	0.9000173	0.8252835	0.91098875	0.89598256	0.90181494	0.7688414	0.94125664	0.8508263	0.8770509	0.83062184	0.8752425	0.83576	0.91097945	0.8049839	0.8466191	0.89007926	0.82990444	0.8592631	0.91069216	0.8198204	0.9140855	0.8820611	0.830988	0.8669445	0.8518304	0.88696563	0.88202846	0.8156538	0.90435135	0.8514178	0.9361704	0.8717782	0.8295225	0.94883466	0.9271782	0.83228904	0.8553865	0.75151986	0.688289	0.82293934	0.8879065	0.8948891	0.8061063	0.82215965	0.7615002	0.90818524	0.8727125	0.7520005	0.97763634	0.8405616	0.8747975	0.8972635	0.8547356	0.8410519	0.8292948	0.88988966	0.8119442	0.8124926	0.8099227	0.8209712	0.8769939	0.9301425	0.79382837	0.8782067	0.83446485	0.7928432	0.7600702	0.89019084	0.92741996	0.7682189	0.8038596	0.8219012	0.8955934	0.8314265	0.9030785	0.8965536	0.8293432	0.8865337	0.79611856	0.89897525	0.8747657	0.94428086	0.86119556	0.8881675	0.8505852	0.9176441	0.89369094	0.8890133	0.6564126	0.7705738	0.90209234	0.854795	0.8770083	0.85642505	0.8943052	0.9372387	0.835907	0.82661605	0.8777369	0.8167995	0.8034984	0.8409311	0.8847968	0.85898495	0.8302367	0.738976	0.8411149	0.88809747	0.81586456	0.84089464	0.94738173	0.8647181	0.76924133	0.7844585	0.8689849	0.91120934	0.76648235	0.8396983	0.8198452	0.8167961	0.9014118	0.9094368	0.85671115	0.8741672	0.8568691	0.83572763	0.8580476	0.90652937	0.81454086	0.8673407	0.8480104	0.9318109	0.8818556	0.88286126	0.85662216	0.936154	0.8622072	0.7766899	0.85865676	0.88910186	0.86800635	0.90154296	0.87501717	0.92378646	0.866603	0.87662035	0.66687196	0.8313893	0.86293495	0.8619194	0.8806641	0.92710465	0.8600956	0.8768425	0.9479363	0.86384374	0.8199618	0.7862842	0.9353215	0.8530839	0.7510737	0.8926036
