	1.000/num	12/num	19/num	1998/noun	22,5/num	29/num	3/num	300/num	33/num	46/num	5,5/num	5.000/num	5/num	63/num	7.000/num	Amerikaans/adj	Apollo/name	Art/name	Brits/adj	Claus/name	Concorde/name	Corus/name	DNA/noun	FAVV/name	Geboers/name	Hoogovens/name	Japan/det	Johnson/name	Nouveau/name	Oost-Vlaanderen/name	Thomas/name	VS/name	Verenigde/name	Vlaams/adj	Voedselagentschap/name	Waals/adj	Zweden/name	aanduiding/noun	aangekocht/adj	aanwezigheid/noun	acht/num	afdeling/noun	afgezaagd/adj	afval_bak/noun	album/noun	alge/noun	alle/det	alleen/adj	allerijl/adv	allerlei/det	als/comparative	als/prep	aluminium/adj	aluminium/noun	ambachtelijk/adj	analyse/noun	analyseer/verb	arts/noun	aureool/noun	auto/noun	auto_wrak/noun	automobiel/noun	baksteen/noun	baseer/verb	bedek/verb	bedrijf/noun	beeld/noun	been/noun	behalve/comp	beheers/verb	bel_DIM/noun	ben/verb	berg/noun	beslag/fixed	besta/verb	bestek/noun	beton/noun	betonnen/adj	bevestig/verb	bevind/verb	bevolking/noun	bewaar/verb	bewerk/verb	bijl/noun	bijvoorbeeld/adv	bind_middel/noun	binnen/part	blad/noun	blijk/verb	blik/noun	blink/verb	bloed/prefix	blok/noun	bodem/noun	bos/noun	bouwmateriaal/noun	boven/prep	boven_haal/verb	breng_mee/verb	brons/noun	bronzen/adj	buig/verb	buitenland/noun	buitenlands/adj	cachet/noun	campus/noun	centi_meter/noun	chirurgisch/adj	chroom/noun	code/noun	collectie/noun	complex/noun	computer/noun	concentratie/noun	constructie/noun	controle/noun	controleer/verb	creatie/noun	daardoor/pp	daarnaast/pp	dan/comparative	dankzij/prep	das/noun	dat/pron	data_bank/noun	deel_uit/verb	des/adv	diamant/noun	die/det	die/pron	dienstverlening/noun	dik/adj	dikte/noun	distributie/noun	divisie/noun	doolhof/noun	door/prep	doorboor/verb	doorzichtig/adj	doos/noun	draag/adj	dubbel/adj	dus/vg	een/det	eet_op/verb	ei/noun	eis/verb	elk/det	en/vg	enkel/det	enorm/adj	er/adv	export/noun	exporteer/verb	fabricage/noun	filter/verb	fles/noun	fruit/noun	ga_na/verb	garandeer/verb	gebouw/noun	gebruik/verb	gebruikelijk/adj	gebruiker/noun	gebruikt/adj	gehard/adj	gehuld/adj	geladen/adj	gelakt/adj	gemanipuleerd/adj	genees_middel/noun	genomen/adj	geometrisch/adj	gepantserd/adj	gereedschap/noun	gerief/noun	gesteente/noun	geur/noun	gevraagd/adj	geweldig/adj	geïmporteerd/adj	gigant/noun	glas/noun	glasvezel/noun	gloeilamp/noun	goedkoop/adj	gootsteen/noun	goud/noun	graniet/noun	groente/noun	grondstof/noun	groot/adj	hal/noun	half/adj	hard/adj	heffing/noun	helft/noun	het/det	hier/adv	hoeveelheid/noun	honderden/noun	hoog/adj	hoogwaardig/adj	hoop/noun	hout/noun	hyper_modern/adj	ijzer/noun	import_heffing/noun	importeer/verb	in/prep	indrukwekkend/adj	ingenieur/noun	ingreep/noun	inlands/adj	inox/noun	installatie/noun	internet/noun	investeer/verb	invoer/noun	juweel/noun	kabaal/noun	kantoor_gebouw/noun	keer/noun	keramiek/noun	kilo/noun	kist/noun	klank/noun	klant/noun	klein/adj	kooi/noun	kool/noun	koppeling/noun	koraal/noun	kracht/noun	krijg_binnen/verb	kubus/noun	kunst_werk/noun	kunststof/noun	kwaliteit/noun	lab/noun	laboratorium/noun	lading/noun	lager/noun	landbouw/noun	landbouw_product/noun	leer/noun	leuning/noun	levend/adj	lever/verb	lever_op/verb	licht/adj	licht/noun	lichtgewicht/adj	lig/verb	lijf/noun	locatie/noun	lood/noun	loop_terug/verb	maak/verb	machine/noun	magnetisch/adj	makkelijk/adj	man/noun	markt/noun	marmer/noun	mascotte/noun	materiaal/noun	mechanisch/adj	meer/adj	meer/det	mengsel/noun	met/adv	met/prep	meter/noun	middel/prep	mijn/noun	miljoen/noun	minder/adj	minder/det	modern/adj	monitor/noun	monster/noun	monumentaal/adj	motor/noun	muur/noun	naar/prep	naarmate/comp	naast/prep	nabij/prep	name/adv	neem/verb	neem_af/verb	neem_mee/verb	nieuw/adj	nodig/adj	oerwoud/noun	of/vg	olie/noun	onderdeel/noun	ondertussen/adv	onderzoek/noun	onderzoek/verb	onderzoeker/noun	ongeveer/adv	ontwar/verb	op/prep	opgetrokken/adj	overschot/noun	overspoel/verb	pak/noun	paleis/noun	papier/noun	parket/noun	per/prep	perikel/noun	pers/verb	petrochemie/noun	pijp/noun	pilaar/noun	plaat/noun	plaats/comp	plaats/prep	plastiek/noun	plat/adj	platina/noun	polyester/noun	poot/noun	positief/adj	procent/noun	produceer/verb	producent/noun	productie/noun	puur/adj	pvc/noun	rail/noun	representatief/adj	resultaat/noun	reus/noun	roest_vrij/adj	romp/noun	rond/adj	rook/noun	rubber/noun	ruw/adj	samenspel/noun	schilder/verb	schildering/noun	schip/noun	schuil/verb	sculptuur/noun	sector/noun	slachthuis/noun	slinger_rond/adj	sober/adj	soepel/adj	soja/noun	sommige/det	spiraal/noun	spuit/noun	staal/noun	steen/noun	stel_vrij/verb	stenen/adj	sterk/adj	stoel/noun	stoot_af/verb	storing/noun	strak/adj	stuk/noun	stuur/verb	subsidie/noun	symbool/noun	tank/noun	tast_aan/verb	tegel/noun	tegenover/prep	tegenstelling/prep	tegenwoordig/adj	terwijl/comp	test/verb	textiel/noun	tienduizend/num	til/verb	tin/noun	titanium/noun	toepassing/noun	ton/noun	totaal/adv	traan/noun	tref_aan/verb	trek_op/verb	tussen/prep	twee/num	twintig/num	uit/prep	uiteen/part	uitgebreid/adj	uitgevoerd/adj	uithouding_vermogen/noun	uitvoering/noun	urine_staal/noun	val_samen/verb	van/comp	van/prep	varieer/adj	vast/adj	vat/verb	veel/det	ver/adj	verbrand/adj	verdacht/adj	verduidelijk/verb	vergelijk/verb	vergelijking/noun	verhoog/verb	verlaag/verb	verloop/prep	verloren/adj	verpletterend/adj	verroest/adj	verschil/adj	vervaardig/verb	vervoer/verb	vervolgens/adv	verwerk/verb	verwerking/noun	verwijder/verb	verwrongen/adj	verzamel/verb	verzameling/noun	verzink/verb	vet/noun	video_camera/noun	vier/num	villa/noun	vlees/noun	vliegtuig/noun	vloeibaar/adj	voeg_toe/verb	voer_in/verb	voer_uit/verb	voldoende/adj	volledig/adj	voor/prep	voordat/comp	voordele/prep	voortaan/adv	vorm/noun	vorm/verb	vraag/noun	vraag/verb	waar/adv	waardoor/pp	waarin/pp	waarmee/pp	waaronder/pp	waarvan/pp	wals/verb	water/noun	wellicht/adv	wijs_uit/verb	wijze/prep	wit/adj	word/verb	zaag_door/verb	zacht/adj	zand/noun	zenuw/noun	zoals/comp	zoals/prep	zuil/noun	zuiver/adj	zwaar/adj	zwaard/noun	zweet/noun	één/pron
1.000/num	0.0	0.674087	0.78420746	0.765338	0.6695813	0.7826686	0.73108166	0.37238514	0.72114617	0.75317854	0.55787754	0.28109634	0.6977464	0.64840806	0.3572545	0.9325199	0.8965316	0.89506966	0.9186572	0.97050697	0.86062944	0.8600954	0.84481347	0.7908066	0.9007156	0.8498671	0.9180797	0.86796767	0.91668594	0.75174165	0.8767475	0.91742045	0.92344356	0.8496758	0.76655626	0.8747295	0.8274883	0.865329	0.78565234	0.90972066	0.5793636	0.8337097	0.8918647	0.8397349	0.82685906	0.8706362	0.80468035	0.90569156	0.80383945	0.8156642	0.88780487	0.9136618	0.8263483	0.7858851	0.77294093	0.8527436	0.81844217	0.89732826	0.927709	0.8078654	0.8294997	0.8823354	0.79548156	0.91274095	0.8574037	0.7381365	0.8571574	0.8776469	0.88120335	0.9379908	0.85540766	0.8828968	0.79971427	0.6463213	0.85117555	0.820886	0.79590106	0.8217832	0.9338678	0.81420094	0.78939307	0.84132576	0.8467109	0.84552586	0.8460359	0.8686907	0.77342045	0.8834108	0.8772652	0.8863941	0.8986446	0.92454344	0.8092956	0.8599754	0.81098175	0.7921164	0.7222382	0.7815083	0.7715483	0.7534486	0.8010175	0.9275113	0.8557056	0.8644182	0.8823254	0.8662885	0.7106469	0.8202313	0.84471273	0.9111385	0.77542174	0.7943865	0.8413192	0.8309734	0.84812635	0.8101424	0.749586	0.8109386	0.76680267	0.684901	0.5929605	0.8932074	0.92139184	0.84879214	0.8413838	0.7385669	0.88005716	0.7307395	0.86460483	0.80257887	0.8248305	0.79272795	0.79269505	0.8265629	0.85894346	0.88007337	0.8998924	0.8566912	0.8685538	0.7647797	0.91778135	0.84707683	0.87105036	0.80071014	0.8781382	0.7704115	0.67456067	0.72288764	0.7970258	0.70271295	0.8619912	0.7460436	0.8120328	0.78036284	0.85837996	0.8078364	0.70782244	0.77448523	0.88339835	0.84158885	0.8260832	0.8193648	0.7920412	0.73385435	0.80279434	0.89068055	0.91946375	0.7864616	0.87148404	0.87358797	0.7714578	0.8153369	0.91421884	0.8280882	0.8056089	0.8659085	0.8116355	0.8892072	0.81781846	0.8865813	0.76290345	0.8718718	0.78910834	0.86903095	0.8088566	0.77460915	0.90534836	0.69041294	0.82119894	0.82521725	0.74953544	0.8228527	0.77402335	0.6400517	0.8980914	0.8077445	0.7221913	0.8456584	0.9026736	0.7416357	0.6286437	0.77108806	0.8055809	0.893898	0.7954701	0.85604477	0.80259496	0.88648605	0.74772954	0.8395096	0.804969	0.8768997	0.7880955	0.84336567	0.8801414	0.760494	0.88461185	0.7557777	0.8113508	0.8147688	0.83770096	0.7932419	0.7587794	0.82585	0.5313566	0.7589983	0.8854972	0.7188761	0.77172077	0.87777156	0.76840925	0.895553	0.8448009	0.9199755	0.71240693	0.88916975	0.7362621	0.81550884	0.8149717	0.84917194	0.81853104	0.70229083	0.84549713	0.86667985	0.818281	0.88409567	0.85573405	0.8161441	0.77084976	0.67652744	0.8415224	0.934104	0.8733053	0.78632474	0.84462667	0.789864	0.76379263	0.81451875	0.91204786	0.79491305	0.9174374	0.8364241	0.7774167	0.87625283	0.794285	0.91305083	0.7798012	0.8776222	0.55961776	0.69125164	0.85451984	0.93270993	0.8477639	0.5408976	0.8240856	0.74724185	0.57937634	0.6103662	0.67354727	0.86673325	0.8025296	0.8536351	0.81315637	0.8614277	0.8501598	0.84265256	0.84054494	0.8289881	0.85279727	0.92281353	0.8878925	0.853896	0.82659614	0.8287463	0.74982876	0.89319843	0.7906678	0.73030865	0.8426056	0.83168405	0.88729954	0.85519505	0.88569766	0.5002724	0.9265135	0.8512573	0.8462777	0.8256481	0.83394897	0.80327415	0.8826069	0.79236406	0.96688086	0.4138804	0.8723439	0.7641143	0.90029925	0.8262646	0.8459433	0.8446109	0.8555701	0.72899693	0.8273033	0.8766698	0.8411573	0.8220632	0.85907996	0.8851457	0.72594887	0.67538685	0.8507618	0.75206584	0.8495197	0.8463218	0.8312986	0.8216934	0.84374166	0.79382193	0.8352041	0.84239537	0.88958883	0.88789266	0.802538	0.78989017	0.8837827	0.90892345	0.84631836	0.72368354	0.9163505	0.77890986	0.82587415	0.72640777	0.887828	0.8693489	0.9296308	0.79397535	0.80666447	0.91487336	0.82884437	0.7189156	0.78885794	0.7959782	0.83384967	0.8467396	0.8188713	0.87066734	0.85711336	0.8974095	0.7188586	0.90866184	0.64575934	0.9093958	0.78488714	0.87763584	0.8482336	0.8461366	0.9036689	0.8183867	0.80811983	0.86072826	0.7856856	0.4730305	0.76845896	0.83968425	0.8363606	0.8181043	0.50997216	0.4775846	0.92968756	0.7545415	0.76149297	0.8143414	0.6383215	0.4821468	0.81298894	0.7906578	0.8943728	0.83438253	0.84133345	0.8738282	0.8926406	0.8669397	0.90832597	0.7461431	0.7423064	0.82743466	0.8848578	0.86392003	0.7802716	0.8568358	0.8212777	0.9301752	0.94922704	0.88212687	0.6607041	0.7472394	0.9024632	0.800705	0.9295908	0.78917676	0.7747758	0.80302584	0.6515976	0.8484088	0.74631345	0.7742449	0.7873591	0.8770777	0.692843	0.7649107	0.87859595	0.7555692	0.83489996	0.56731904	0.8637101	0.7915469	0.795224	0.7310486	0.8978093	0.7608477	0.79258585	0.802071	0.83166504	0.71666867	0.91310865	0.8187406	0.7058349	0.89465344	0.88471264	0.90464103	0.8444034	0.83292365	0.7822331	0.87109804	0.8105743	0.7737542	0.646566	0.9147832	0.7715676	0.84030795	0.92115057	0.85002553	0.8581016	0.79780173	0.9023795	0.8753621	0.70635605	0.8994238	0.90125537	0.8723348	0.8885536	0.82495624	0.76923096	0.86139333	0.9159276	0.8935275
12/num	0.674087	0.0	0.17516708	0.68724906	0.549968	0.24707508	0.17889988	0.6248919	0.22131407	0.32965916	0.5238728	0.70237935	0.13447583	0.30873227	0.7685195	0.92531204	0.8060867	0.9669111	0.93936795	0.86135554	0.9437177	0.8491921	0.9652921	0.95677125	0.7603199	0.89343464	0.96077603	0.9222208	0.9418297	0.9260363	0.685315	0.91620845	0.882661	0.94636756	0.9171231	0.9330868	0.80521905	0.95434815	0.8798878	0.9404206	0.5969528	0.95156765	0.96215427	0.87287253	0.9072776	0.8970201	0.9268714	0.96134937	0.93560696	0.89104116	0.9211795	0.9638161	0.84049183	0.86145544	0.95215315	0.94584596	0.97941154	0.9427887	0.96944886	0.89572644	0.929837	0.9401832	0.91244984	0.93779594	0.9117555	0.8645045	0.9501118	0.92212784	0.9478835	0.9809696	0.9500677	0.97332186	0.9021709	0.82006735	0.91073406	0.8789723	0.86210203	0.8484305	0.9412545	0.8487978	0.8453107	0.9348716	0.9406154	0.9796209	0.9169227	0.8854394	0.87697864	0.8997442	0.9564192	0.8990909	0.97783166	0.9658296	0.8914463	0.90170085	0.9068533	0.9245274	0.77012837	0.8815835	0.8910522	0.8757047	0.87760174	0.9799218	0.90754384	0.9119782	0.9073505	0.9409578	0.56319	0.95185196	0.91561055	0.95786095	0.9078188	0.8775681	0.9467297	0.9453739	0.91186416	0.94791806	0.8839383	0.940669	0.8915218	0.8428419	0.75572556	0.9103705	0.9754227	0.9328348	0.9762167	0.88731307	0.97592795	0.8915469	0.9585356	0.9389744	0.9259621	0.7958221	0.7438124	0.91650766	0.8960473	0.920767	0.9338937	0.9675615	0.86039865	0.8954693	0.9446114	0.91143876	0.92736816	0.91430855	0.9281905	0.8736736	0.8140067	0.8893144	0.80593646	0.81424403	0.9074411	0.9237828	0.8838278	0.8916824	0.89781636	0.9424918	0.8701544	0.90146506	0.99084806	0.93737805	0.9071627	0.92409813	0.9309664	0.8558707	0.91548	0.8848517	0.97096694	0.89950323	0.93184	0.9555001	0.91383517	0.94064367	0.9637226	0.90998876	0.95030624	0.9376659	0.8829229	0.95392686	0.90551645	0.9957754	0.8797009	0.90387857	0.8393858	0.9289507	0.83955455	0.8781652	0.9352322	0.8802845	0.89707506	0.89993566	0.9086565	0.8816119	0.88385373	0.6498944	0.8843502	0.84657776	0.8766232	0.93969315	0.97700167	0.8767072	0.73240536	0.7977842	0.9322148	0.9495434	0.86994225	0.9471195	0.90870535	0.9053187	0.88101757	0.9036057	0.8680311	0.95539427	0.9512928	0.92307603	0.86607563	0.8897697	0.9695899	0.7871342	0.86513674	0.9309574	0.95979226	0.8852335	0.8867235	0.92715573	0.66996944	0.8333153	0.9501951	0.85513705	0.90466946	0.93410075	0.91128856	0.92987895	0.8248423	0.9456214	0.8720627	0.89457846	0.86752445	0.87691027	0.88133687	0.96588063	0.9639572	0.8759764	0.8077143	0.9526674	0.92410874	0.910882	0.8501575	0.88351256	0.9120972	0.8309677	0.8717422	0.89258564	0.9473009	0.8448912	0.9562369	0.9059848	0.8661326	0.78809005	0.9527073	0.9133923	0.9535198	0.96647835	0.90107554	0.8991735	0.8784913	0.93652284	0.87035024	0.91685826	0.82204366	0.8002278	0.9117384	0.93362176	0.8762152	0.6368489	0.9714598	0.92728543	0.4910804	0.79811436	0.74166477	0.90964675	0.89920807	0.93308496	0.8864309	0.90436506	0.8752253	0.8790089	0.95923716	0.8956903	0.9027487	0.90122896	0.9615029	0.82277197	0.9255958	0.955011	0.9296106	0.9264054	0.85705	0.86601883	0.9575908	0.9615631	0.98271495	0.9561923	0.9411455	0.5205896	0.96551037	0.9156679	0.909129	0.78370225	0.9371382	0.9246969	0.87959075	0.89134276	0.9926371	0.5726835	0.9403674	0.930176	0.98081696	0.88803875	0.87005746	0.8633241	0.9317261	0.7509327	0.92963254	0.89479184	0.9381927	0.90619195	0.89592624	0.9692424	0.4750219	0.7922793	0.8845484	0.7943687	0.9115229	0.90251833	0.89045966	0.9652785	0.9370422	0.8594552	0.8591623	0.9038307	0.9233843	0.97259814	0.92892563	0.9053278	0.91632545	0.9348236	0.8622593	0.8776941	0.9682943	0.8865012	0.92058074	0.92217183	0.9274513	0.91126263	0.9175578	0.89768845	0.89538693	0.9584646	0.9488704	0.79252064	0.87836105	0.8760319	0.90506196	0.87599397	0.87684906	0.9316439	0.9204577	0.93872213	0.82868445	0.9427608	0.7862958	0.9277172	0.8734767	0.9278587	0.85329866	0.7134238	0.95736	0.9158361	0.80151653	0.9477656	0.9120297	0.7442889	0.80927134	0.9705831	0.89848566	0.91055834	0.6866976	0.561882	0.9746714	0.87812054	0.8508982	0.72880065	0.75201225	0.5702039	0.8785516	0.9466664	0.9503231	0.9677626	0.92427087	0.87555337	0.9595335	0.95401317	0.92101943	0.80363345	0.6862978	0.9443364	0.9686147	0.93291855	0.8520212	0.9620643	0.94643015	0.9805925	0.9608256	0.87103283	0.6996449	0.69946885	0.9802414	0.913196	0.9885003	0.92073244	0.8194798	0.90500766	0.8062142	0.93671167	0.8649623	0.9027642	0.9052762	0.9688431	0.8568662	0.8971114	0.8981788	0.8554604	0.95252866	0.67350423	0.9032785	0.8996	0.89189124	0.8686504	0.920923	0.89652616	0.8897222	0.94297487	0.95810765	0.9091821	0.9518132	0.96623576	0.9302504	0.91908103	0.92866766	0.9255303	0.99130726	0.92584205	0.8986367	0.91442907	0.9196431	0.7841851	0.6900734	0.96553105	0.8616224	0.9707164	0.95780617	0.9529869	0.8959185	0.9434927	0.89954585	0.8648733	0.8362611	0.94945085	0.9245741	0.90822387	0.88642526	0.95287716	0.89693975	0.9144474	0.97522855	0.93840975
19/num	0.78420746	0.17516708	0.0	0.6874571	0.5698254	0.17841339	0.21569407	0.72165567	0.22237039	0.2961738	0.61100745	0.76881045	0.20208049	0.34135473	0.8501396	0.938535	0.87543976	0.9380758	0.8978557	0.90076685	0.95886403	0.8951334	0.94417155	0.94730115	0.7916043	0.87825066	0.94326013	0.925545	0.9349591	0.8437503	0.6686994	0.9046007	0.90371263	0.93642116	0.9130705	0.9154926	0.7626485	0.96803796	0.8837316	0.95157063	0.6831177	0.9602887	0.9480382	0.9405105	0.9001912	0.9168414	0.9211159	0.93020767	0.9512353	0.8841332	0.92399406	0.98294324	0.93451244	0.9272845	0.93678784	0.9044877	0.9508234	0.96255356	0.9682171	0.90103924	0.9294534	0.9403294	0.8980301	0.9738543	0.96126866	0.8717114	0.94335306	0.917086	0.93617326	0.9620764	0.9373155	0.98128635	0.89897245	0.8640437	0.9222858	0.94008756	0.9119555	0.9162351	0.9402435	0.91170776	0.8380691	0.9489733	0.9649832	0.95321566	0.9356074	0.9488092	0.9089382	0.90729964	0.8935467	0.97151875	0.9869632	0.9496142	0.87805265	0.9261709	0.9213109	0.8526201	0.8583386	0.916714	0.96129465	0.93031144	0.9227736	0.93984354	0.88277054	0.901765	0.9195046	0.9544346	0.63581944	0.9490536	0.94878864	0.96062076	0.8715107	0.9053748	0.95354086	0.93566275	0.95470196	0.9620246	0.8821652	0.9286953	0.8948403	0.9049843	0.8198714	0.9416024	0.9576754	0.9256065	0.9496939	0.90151745	0.98739344	0.8837663	0.9648113	0.95729244	0.93766433	0.85501814	0.78133583	0.9616004	0.92495143	0.9361574	0.9043443	0.9664148	0.9453478	0.89020336	0.941177	0.9583519	0.9094969	0.9363667	0.9349451	0.9034649	0.84448534	0.9296728	0.84386146	0.8123023	0.9553323	0.94302416	0.8914821	0.91584086	0.95732725	0.95936626	0.87177265	0.9321159	0.9729263	0.960794	0.92144907	0.9612038	0.909275	0.87351114	0.9148132	0.9101124	0.97561616	0.9079064	0.94908994	0.95507383	0.92677975	0.9279103	0.9680829	0.92916566	0.9357943	0.93519807	0.9317715	0.9794062	0.88335794	0.99400026	0.8877947	0.9189939	0.88826007	0.966205	0.88626623	0.93621397	0.9611689	0.9118228	0.8936863	0.94313735	0.94084686	0.9194694	0.91317755	0.7325119	0.9402878	0.87948406	0.89640415	0.9525852	0.9634453	0.87181705	0.8267959	0.8778181	0.95236707	0.9712563	0.93056273	0.93655497	0.90605974	0.9040402	0.91858554	0.9423914	0.923402	0.9580396	0.950867	0.9120785	0.90764403	0.94651115	0.9758824	0.84736776	0.89685464	0.95899266	0.9732511	0.9034119	0.9223515	0.93412143	0.73917025	0.904606	0.9691795	0.8837844	0.93188417	0.936151	0.9197687	0.9325892	0.8538025	0.94740045	0.90943277	0.8974913	0.8824956	0.9105594	0.9172414	0.9455988	0.9322878	0.8809405	0.871139	0.9437743	0.94042796	0.9476691	0.9180172	0.93634164	0.9484868	0.88376194	0.9015428	0.94575554	0.95751536	0.91623807	0.966915	0.89482147	0.91638476	0.81091756	0.9690184	0.9146451	0.92760086	0.9751042	0.8844036	0.9253292	0.93117905	0.98337865	0.8852986	0.95100045	0.8875304	0.8701275	0.9240462	0.9695079	0.9138389	0.74334204	0.9792226	0.8722935	0.5303192	0.86647356	0.8299753	0.9396004	0.8675035	0.90697354	0.89724743	0.9439381	0.87970036	0.92944384	0.9482306	0.9416889	0.92523766	0.94376194	0.95511985	0.8203896	0.96420175	0.96204144	0.9572096	0.962915	0.91005844	0.8810749	0.96186113	0.97131014	0.9548844	0.933336	0.91462797	0.61101437	0.9665974	0.9532228	0.9587735	0.8574991	0.92762893	0.96477586	0.88031876	0.9005201	0.9907087	0.68174064	0.92262226	0.92189765	0.97618514	0.9132449	0.9281973	0.8735081	0.9764334	0.8349718	0.9645585	0.96523774	0.94559073	0.9290104	0.9060667	0.9438546	0.49227798	0.8844538	0.92613167	0.8845591	0.9585543	0.9273353	0.86837566	0.9328246	0.90549874	0.91913986	0.91033405	0.858243	0.96987796	0.9325609	0.92061996	0.89819735	0.8957089	0.98272586	0.93234617	0.8660392	0.95390755	0.90439665	0.90823936	0.9237734	0.9308349	0.95400625	0.9546378	0.91633224	0.89233863	0.9722632	0.8981223	0.843281	0.874753	0.895309	0.9305107	0.910923	0.886368	0.94403934	0.9335856	0.9659953	0.8616997	0.9675026	0.80436116	0.9556732	0.9053099	0.9736144	0.8760385	0.7320689	0.9643803	0.9717316	0.85859215	0.93457735	0.9241892	0.819672	0.8710854	0.94142354	0.917982	0.9563561	0.743497	0.6114143	0.9780993	0.90497303	0.90074885	0.74703515	0.8065647	0.67723215	0.89588165	0.9550485	0.9382189	0.9617112	0.9182156	0.9325129	0.9309318	0.9599828	0.94519866	0.85527045	0.73060226	0.9282445	0.9604148	0.94436055	0.9108527	0.965428	0.91967297	0.9755014	0.9539614	0.87831575	0.7517306	0.76047784	0.9675095	0.93576765	0.9751463	0.9482405	0.82689923	0.9432188	0.8740059	0.9309148	0.92904997	0.93484855	0.8972888	0.9509482	0.88645345	0.8894174	0.93544346	0.9110695	0.9404331	0.7453966	0.92289466	0.9232495	0.9018325	0.9112619	0.95315856	0.93554115	0.9517223	0.95794696	0.9544119	0.95285404	0.9707441	0.9650611	0.9400985	0.943752	0.8929846	0.9394895	0.9938015	0.96326256	0.9275911	0.9571844	0.9276577	0.855808	0.7498222	0.9401242	0.89270234	0.95920664	0.91914254	0.9827483	0.9422164	0.9351863	0.91490793	0.90689015	0.8785126	0.98138326	0.97144735	0.94589645	0.939089	0.9493229	0.94993484	0.9465092	0.98402876	0.9137622
