	2003/noun	2003/num	7/noun	ABVV/name	ANWB/name	Aartsen/name	Adventure/name	Aelvoet/name	Aimé/name	Amerika/name	Amerikaans/adj	Anciaux/name	Anthuenis/name	Antonis/name	Antwerp/name	Arafat/name	Ariel/name	Bekkers/name	Belge/name	Belgisch/adj	Benjamin/name	Bernlef/name	Blair/name	Bodson/name	Buurmeijer/name	CD&V/name	Chris/name	Christian/name	Cisco/name	Clark/name	Coster/name	Craen/name	Cremers/name	Cédric/name	Danny/name	De/name	Declercq/name	Dekker/name	Demol/name	ECB/name	Eric/name	Europees/adj	Faber/name	Franco/name	Freddy/name	Fund/name	Gabriëls/name	Gelders/adj	Gent/name	Gerets/name	Govaerts/name	Grieks_Cyprioot/noun	Grisham/name	Grosjean/name	Guy/name	Hamme/name	Harold/name	Hecke/name	Hezbollah/name	Howard/name	J./name	Jean-Marie/name	Kinshasa/name	Koffrie/name	Lennik/name	Lijn/name	Magda/name	Maier/name	Mandel/name	Marc/name	Meerhout/name	Meyssen/name	Midden-Oosten/name	Millennium/name	Monti/name	Muyters/name	Newconomy/name	Nijmegen/name	Pakistaans/adj	Persson/name	Platform/name	Polen/name	Priscilla/name	Rob/name	Roland/name	Rompaey/name	Simons/name	Son/name	Standaard/name	Street/name	Swatch/name	Theater/name	Timmerman/name	Tolkien/name	Tony/name	Turks/adj	US/name	Unie/name	VLD/name	Van/name	Vandekerckhove/name	Vanneste/name	W./name	Wall/name	Walter/name	Waregem/name	Werchter/name	Wijk/name	Willekens/name	Winter/name	Witte/name	Wotte/name	Zaventem/name	Zuid-Afrika/name	aan/part	aanblik/noun	aangeschaft/adj	aankondiging/noun	aanpak/noun	aanvang/noun	accoord/noun	achteraf/pp	actrice/noun	afkomst/noun	afloop/noun	aldus/prep	alle/det	alleszins/adv	alom/adv	alweer/adv	analist/noun	analyse/noun	auteur/noun	bang/adj	batterij/noun	begin/adv	begin/noun	begin/verb	behoud/noun	beide/det	beken/verb	belofte/noun	ben/verb	bericht/noun	beschamend/adj	besluit/verb	beteken/verb	betoon/verb	bevolking/noun	bewoner/noun	bewoording/noun	bezegel/verb	bied/verb	bijzonder/adj	bind_aan/verb	blijf/verb	blik/noun	blik/verb	blik_vooruit/verb	boek/noun	boodschap/noun	breng/verb	breng_mee/verb	brief/noun	bruid/noun	buis/noun	buitengewoon/adj	buurtbewoner/noun	cd/noun	coach/noun	cohabitation/noun	commentaar/noun	commissaris/noun	competitie_start/noun	complicatie/noun	confrontatie/noun	constatering/noun	coöperatie/noun	crediteur/noun	cultiveer/verb	daarom/pp	dag/noun	dan/adv	dansbare/adj	dat/comp	dat/det	de/det	debuut/noun	delegatie/noun	denk/verb	deur/noun	deze/det	dichter/noun	diens/det	diep/adj	direct/adj	discussie/noun	dit/det	dj/noun	donderdag_nacht/noun	doorbraak/noun	dorp_DIM/noun	draai/verb	dramatisch/adj	dreigend/adj	droef/adj	duizenden/noun	durf/verb	dus/adv	echt/adj	echter/adv	economie/noun	een/det	eerst/adj	eerste/num	eind/noun	einde/noun	eindelijk/adj	eindig/verb	elk/det	elkaar/det	email/noun	emotioneel/adj	en/comp	er/adv	er/fixed	erg/adj	even/adj	evenals/comp	evenmin/adv	extreem-rechts/adj	feest_stemming/noun	feestganger/noun	felicitatie/noun	film/noun	firma/noun	fluister/verb	gedoopt/prep	gegeven/noun	gelijkspel/noun	gelijktijdig/adj	geluid/noun	genees/verb	generatie/noun	gerechtigheid/noun	gericht/adj	geruststellend/adj	geschiedenis/noun	gesprek/noun	gestemd/adj	gestoken/adj	getal/noun	geval/noun	gezamelijke/adj	gisteravond/adv	gisteren/adv	gloor/verb	glorieus/adj	glunder/verb	grond/prep	hacker/noun	hedendaags/adj	heet/verb	herdershond/noun	herstel/noun	het/comp	het/noun	hij/pron	hoek/noun	hoewel/comp	honderden/noun	hoop/noun	huidig/adj	ieder/det	iedereen/pron	iets/adv	ik/pron	indicator/noun	industrie/noun	ingewijd/adj	integratie/noun	internet_ondernemer/noun	intussen/adv	jas_DIM/noun	jeugd/noun	jong/adj	jongere/noun	kampioenschap/noun	kans/noun	kansloos/adj	kant/noun	keer/verb	kijk/verb	kijk_aan/verb	kijk_op/verb	kijk_uit/verb	kind_DIM/noun	klim/verb	klink/verb	kom/adj	kom_af/verb	kondig_aan/verb	kort/adj	kwalificatie_reeks/noun	kwartaal/noun	kwetsbaar/adj	laat_af/adj	laat_uit/verb	langs/prep	lastig/adj	liberalisering/noun	lied_DIM/noun	liefde_verhaal/noun	lijk/verb	loop_vast/verb	luchtig/adj	luid/verb	maak_plaats/verb	maar/comp	maar/vg	macro_economisch/adj	mag/verb	markt/noun	me/pron	men/pron	mevrouw/noun	mij/pron	min/adj	minder/adj	misschien/adv	missie/noun	moedig/adj	moment/noun	mond/noun	mooi/adj	na/prep	naar/prep	nabij/adj	natie/noun	natuurlijk/adj	negatief/adj	net/noun	niettemin/adv	nieuw/adj	noem/verb	nog/adv	nogal/adv	nu/comp	of/comp	omdat/comp	ondanks/prep	onderhandeling/noun	ondertitel/noun	onderuit/adv	onderwerp/noun	onervaren/adj	ons/det	ons/pron	ontwikkeling/noun	ontzettend/adj	ook/adv	oorsprong/noun	opdracht/noun	open/verb	opgewekt/adj	oplossing/noun	opnieuw/adv	opper/verb	oppositie/noun	optimistisch/adj	ouder/noun	over/prep	overigens/adv	overleg/noun	overwinnaar/noun	overwinning/noun	paars/adj	pak/noun	partij/noun	periode/noun	perspectief/noun	pijnlijk/adj	plak_boek/noun	play-off/noun	plus/noun	poseer/verb	positief/adj	presenteer/verb	president/noun	prestatie/noun	prins/noun	project/noun	promotie/noun	raad/verb	reactie/noun	reageer/verb	realiteit/noun	reddeloos/adj	regisseur/noun	reken/verb	relatie/noun	relativeer/verb	rest/noun	resultaat/noun	richting/prep	roep/verb	roman/noun	rots/noun	sarcastisch/adj	scepsis/noun	schrijf/verb	schuif/verb	schuil/verb	seizoen/noun	seizoen_start/noun	signaal/noun	sluit_af/verb	somber/adj	soms/adv	spierwit/adj	spreek/verb	standpunt/noun	steeds/adv	stem/verb	stem_in/verb	stem_voor/verb	sterf/verb	stijg/adj	stilaan/adv	strohalm/noun	stroom/noun	student/noun	substantieel/adj	tegelijk/adj	tegemoet/part	tegenwoordig/adj	teken/noun	tekenend/adj	telefoontje/noun	tendens/noun	teneur/noun	terugkeer/noun	terwijl/comp	tevergeefs/adj	tijdperk/noun	tik_weg/verb	titelstrijd/noun	toch/adv	toe/part	toegang_kaart/noun	toegewijd/adj	toekomst/noun	toekomstig/adj	toen/comp	toenadering/noun	toerisme/noun	tolk/noun	toneel/noun	toon/verb	topper/noun	trainer/noun	trip/noun	twee/noun	u/pron	uit/part	uitdrukking/noun	uitkomst/noun	uitlating/noun	uitslag/noun	uitspraak/noun	val_af/verb	vanzelfsprekend/adj	veel/noun	veelbelovend/adj	verandering/noun	verjaar_dag/noun	verklaring/noun	verkondig/verb	verleden/noun	vermager/verb	verrassend/adj	verrichting/noun	vertaal/verb	vertel/verb	vertrouwen/noun	vertwijfeld/adj	verwacht/verb	verwachting/noun	vind/verb	vlak/noun	voed/verb	voeg_toe/verb	volg/adj	volgens/prep	voor/adj	voor/prep	vooraf/adv	vooral/adv	voorbeeld/noun	voorbij/adj	voorgesteld/adj	voorschot/noun	vooruit/adv	vooruit/part	vooruitzicht/noun	voorzichtig/adj	voorzitter/noun	voren/adv	vrede/noun	vrees/verb	vrolijk/adj	waarnaar/pp	waarnemer/noun	waarop/pp	waarschuw/verb	waartussen/pp	wacht/verb	wanhoop/noun	want/comp	want/vg	wat/adv	wat/det	wat/pron	we/pron	wedloop/noun	week/noun	weekeinde/noun	weer/adv	weinig/adj	weinig/det	wel/adv	wen/verb	wending/noun	wij/pron	winterstop/noun	woordvoerder/noun	zak_weg/verb	zanger/noun	ze/pron	zeer/adv	zeg/verb	zege/noun	zeker/adj	zestienjarige/adj	zet_neer/verb	zie/verb	zie_tegemoet/verb	zie_uit/verb	ziekte/noun	zij/pron	zo/adv	zomermaand/noun	zwaai/verb	één/pron
2003/noun	0.0	0.55256414	0.7080761	0.90777946	0.8972682	0.9614312	0.9562612	0.9035271	0.90518063	0.8192717	0.8289277	0.8248036	0.8921735	0.8806226	0.85513115	0.9567752	0.93818915	0.9192452	0.9343172	0.76503223	0.84851813	0.9640485	0.88786197	0.8834961	0.9129519	0.805691	0.9084158	0.87671095	0.7727971	0.94019145	0.9237929	0.95518756	0.88047194	0.9191067	0.87468886	0.89549446	0.8935534	0.9113844	0.8746754	0.74442416	0.8239099	0.7090415	0.8740546	0.9183816	0.8806226	0.7981889	0.85613817	0.94429016	0.80456007	0.9375013	0.9518518	0.96038187	0.9234134	0.87706864	0.8906628	0.8867651	0.9300411	0.89212185	0.95506436	0.9445604	0.924834	0.91175926	0.8465379	0.7799646	0.9371836	0.8304103	0.90374035	0.92230105	0.95344967	0.8790464	0.9216994	0.9696864	0.91751313	0.89427966	0.85743666	0.93902844	0.79045296	0.8941444	0.93953043	0.8621584	0.94919854	0.7878283	0.9351349	0.9227782	0.8429376	0.9439242	0.9290462	0.9268539	0.8895972	0.8036232	0.77197164	0.87315845	0.9006671	0.95042944	0.92033076	0.9155685	0.7607913	0.8489082	0.8371933	0.91407645	0.9205623	0.93405974	0.94318455	0.7899205	0.86834955	0.8543648	0.7737039	0.90104294	0.9131322	0.96260756	0.94412416	0.8774614	0.8752475	0.84368205	0.8524159	0.95820117	0.9429571	0.81851244	0.817261	0.76907927	0.71614724	0.9493313	0.9562376	0.9755002	0.92286974	0.8251797	0.87109613	0.85502446	0.89379966	0.7880932	0.68184054	0.8531284	0.9397544	0.94596285	0.9451217	0.6638429	0.6529296	0.7373258	0.887352	0.8682395	0.84716505	0.74723554	0.9052332	0.86745507	0.9125081	0.7486898	0.8489816	0.9231365	0.8212259	0.95319355	0.9379728	0.8700192	0.87907505	0.8884454	0.8854157	0.8637847	0.9337858	0.9312316	0.8004577	0.9284743	0.91615593	0.8828887	0.9044249	0.9175411	0.9403163	0.95017064	0.8807597	0.91445744	0.9245314	0.87686217	0.85119575	0.90660673	0.9065221	0.8195813	0.91738784	0.8741016	0.92206776	0.9215213	0.8620534	0.96385753	0.85524213	0.8041891	0.93776375	0.93508035	0.86592126	0.96916676	0.7857788	0.8538282	0.8220899	0.91258764	0.8444973	0.68692654	0.9241766	0.92162734	0.93963975	0.9032395	0.8491992	0.6079939	0.92357594	0.8432288	0.8050741	0.94876623	0.85175014	0.8124082	0.89788866	0.9195049	0.91027665	0.8694837	0.83244026	0.9202783	0.81045294	0.6541494	0.8288369	0.8155854	0.6767303	0.5718565	0.75474745	0.8280356	0.7919413	0.8711632	0.9375523	0.9425907	0.9333604	0.9559087	0.8881132	0.89718115	0.9159843	0.90907204	0.84790003	0.8582542	0.8950419	0.8502221	0.9112194	0.9322422	0.9094698	0.8388953	0.9428837	0.8898658	0.9281116	0.85151833	0.8489336	0.8879546	0.9693846	0.90020066	0.9230796	0.88288075	0.8955246	0.8258057	0.8446672	0.8171358	0.97543275	0.91364574	0.9158101	0.8941887	0.81534815	0.77717805	0.80518293	0.8157934	0.89132816	0.8832301	0.9448929	0.91378695	0.8699235	0.9441179	0.62783325	0.9312586	0.9629304	0.8948565	0.9012294	0.8233454	0.93129057	0.83337486	0.75110286	0.89233947	0.9392057	0.8066346	0.9413695	0.76644695	0.7282707	0.9147931	0.87053883	0.90727174	0.86580294	0.9321943	0.8749185	0.9400057	0.92964077	0.6923411	0.8967446	0.8215473	0.9587676	0.9084535	0.9228918	0.9029991	0.9402804	0.90525126	0.90489405	0.7942469	0.91826266	0.6288203	0.9641726	0.71870315	0.80108285	0.7579967	0.5019575	0.90251476	0.94013566	0.86127985	0.9231079	0.9019107	0.7974668	0.9120962	0.90225816	0.872103	0.8590846	0.948189	0.92418206	0.9145851	0.9043193	0.9072852	0.80431163	0.89093244	0.64168614	0.9767917	0.92019	0.9498725	0.9526387	0.7970034	0.7708458	0.91532177	0.7705966	0.9263123	0.95859283	0.9394064	0.9105677	0.8118887	0.8639238	0.82792336	0.9426628	0.9704244	0.7771797	0.94781965	0.76518357	0.7979758	0.8598856	0.9132522	0.90568936	0.75554633	0.94628054	0.9213487	0.7419591	0.7291181	0.95381373	0.8910248	0.9491911	0.9607175	0.89213765	0.9407212	0.7482103	0.93655765	0.90078104	0.93194854	0.8816217	0.7901849	0.8504011	0.8812628	0.7942367	0.8676538	0.8693327	0.72065765	0.94493014	0.8172512	0.79714894	0.8388042	0.9359568	0.8271146	0.86911064	0.9457398	0.8840367	0.7027855	0.8210129	0.9372182	0.97386205	0.8395417	0.85225457	0.90353054	0.7744748	0.71535003	0.91333425	0.8317752	0.91280216	0.7315223	0.8580593	0.9318762	0.8725834	0.8530326	0.8911633	0.9374864	0.93168265	0.7740304	0.87676525	0.9027667	0.84808826	0.6466932	0.85690373	0.9083085	0.9053037	0.96812534	0.9195317	0.85552347	0.9577717	0.8630229	0.93937486	0.7108879	0.886306	0.8010624	0.65343976	0.797066	0.9367727	0.989853	0.88556284	0.92621744	0.8764531	0.81629527	0.88767326	0.90098345	0.919309	0.78145766	0.83109474	0.938585	0.87209123	0.8913352	0.7610363	0.9234222	0.82009506	0.9506208	0.71275777	0.94711727	0.92857784	0.82644653	0.92046326	0.8571954	0.8677052	0.91592705	0.7831819	0.88082093	0.72956014	0.8848407	0.8734029	0.8774668	0.9300147	0.79574895	0.8169874	0.78193617	0.88389206	0.8005916	0.97259885	0.91222245	0.83413357	0.79039776	0.8853886	0.84703547	0.8607384	0.92141855	0.87454927	0.93507636	0.88412356	0.93041587	0.8228296	0.810805	0.93337345	0.95811754	0.81580144	0.785937	0.79285276	0.86203516	0.8778598	0.87934583	0.94199866	0.92052364	0.8881811	0.90889287	0.94351184	0.9048617	0.8328165	0.9488017	0.6541192	0.68330747	0.95218843	0.7975274	0.8952309	0.9083338	0.56072915	0.84412587	0.7814313	0.73935145	0.8817369	0.8531021	0.88265467	0.8013557	0.8441918	0.8747257	0.8704963	0.7428244	0.70061356	0.7524017	0.8280622	0.88433313	0.90362495	0.8206189	0.89115846	0.94776475	0.8553608	0.90700287	0.8540932	0.98301005	0.85263103	0.9407963	0.9051974	0.92655224	0.8645689	0.9488947	0.941387	0.8867338	0.85179865	0.6582549	0.7848305	0.8317344	0.8846664	0.8807984	0.95099247	0.92546016	0.9177641	0.8749677	0.83990324	0.89963365	0.8425775	0.93111104	0.9537106	0.8820706	0.8668431	0.81512153	0.93504435	0.84317315	0.8415819	0.813222	0.80650556	0.87726253	0.9476863	0.9206295	0.94201183	0.74935687	0.92392635	0.9039783
2003/num	0.55256414	0.0	0.82262766	0.9175131	0.85648596	0.9209236	0.87437177	0.89773095	0.8818178	0.8809786	0.8558123	0.9239528	0.89311874	0.92748404	0.7919298	0.9456587	0.91957974	0.90440786	0.79627115	0.7498337	0.89837813	0.9235745	0.90641624	0.83843106	0.9505867	0.906411	0.83289087	0.8359425	0.77645564	0.85405505	0.8905434	0.9227574	0.89925516	0.82402635	0.8683914	0.8349192	0.8764588	0.82296145	0.80456424	0.8022617	0.8493243	0.76285344	0.73396385	0.83601993	0.855809	0.85297316	0.8668903	0.8685264	0.7733672	0.83763164	0.92513806	0.94272035	0.89534295	0.7653506	0.8619334	0.788869	0.93575144	0.88100016	0.94954014	0.87350166	0.87985796	0.86169857	0.84282935	0.79727626	0.861462	0.8473385	0.94322455	0.84484714	0.9563373	0.8046049	0.8490309	0.9533068	0.8627853	0.88128734	0.89127433	0.9136333	0.8705108	0.7930507	0.9400386	0.8901067	0.9220652	0.75679946	0.9439881	0.8479847	0.7453929	0.948254	0.929827	0.8648657	0.8271235	0.9103303	0.91879773	0.84532136	0.8840921	0.9119196	0.89121866	0.93682486	0.7308163	0.88199365	0.9297116	0.8971585	0.87117255	0.88832706	0.90313107	0.8982924	0.8689644	0.75321823	0.83822846	0.79813594	0.9156602	0.8091847	0.860176	0.83026314	0.8041825	0.79457486	0.95758724	0.9132307	0.9747179	0.8581283	0.92506605	0.6561748	0.83034873	0.92119205	0.91611224	0.9433003	0.82740176	0.86016047	0.87475634	0.848078	0.8186284	0.872903	0.77147865	0.840949	0.86559236	0.9517252	0.9243557	0.755365	0.7710496	0.77984554	0.9033546	0.900695	0.89199257	0.768589	0.9067363	0.89687705	0.8719947	0.8552356	0.9085535	0.8747902	0.9362674	0.90013117	0.84579337	0.89749706	0.91074544	0.8588252	0.9252183	0.908958	0.8976713	0.87322825	0.707909	0.8409924	0.8892302	0.8735974	0.93114394	0.8713771	0.8530547	0.85239846	0.8693248	0.91734564	0.8742683	0.8135568	0.88835734	0.89441234	0.92952746	0.78537	0.91261506	0.8388989	0.874335	0.92503816	0.88342565	0.94623756	0.90009904	0.8511019	0.9385431	0.913357	0.8909396	0.9232274	0.76772606	0.7790458	0.842065	0.9245293	0.9168753	0.76334995	0.8452354	0.84305555	0.95514905	0.92763966	0.90307486	0.76045376	0.83055264	0.9016835	0.8463235	0.91400164	0.8667451	0.8039374	0.895873	0.91462326	0.87604564	0.85505366	0.9026377	0.94169134	0.8542927	0.8060647	0.90886366	0.8788517	0.66074634	0.7453847	0.7753075	0.87152493	0.7634592	0.8503041	0.9202182	0.9365295	0.94999105	0.94966304	0.92286205	0.9101532	0.9216567	0.9267289	0.8078231	0.8396694	0.9026046	0.8600322	0.8547479	0.8807303	0.8538594	0.89202636	0.9274736	0.87396574	0.9351364	0.737587	0.8552612	0.8621307	0.8764731	0.8747803	0.8780699	0.93028826	0.86700475	0.86666715	0.8704522	0.8508023	0.9312246	0.83175707	0.9715395	0.8128902	0.7906302	0.8017248	0.8415775	0.8450321	0.7773694	0.8792887	0.93379086	0.8803048	0.89233476	0.83674943	0.7931794	0.9543734	0.9619924	0.9057295	0.9468633	0.86758965	0.89450186	0.87447166	0.81139195	0.9270551	0.9174231	0.8312741	0.9214538	0.8952226	0.78738904	0.85373145	0.8983434	0.9286676	0.9257484	0.9407408	0.89507747	0.91497684	0.900799	0.59402645	0.89887834	0.7711528	0.93637806	0.95111555	0.90029675	0.93307066	0.91968113	0.8783332	0.90711516	0.90444446	0.89833206	0.6921277	0.9151421	0.8240615	0.9124732	0.7575023	0.7171824	0.9196777	0.9264483	0.82184345	0.9349979	0.9240721	0.8810678	0.9156437	0.8969456	0.9041751	0.9195666	0.8866323	0.84969413	0.8577037	0.91578573	0.93053377	0.88123554	0.8834438	0.8885988	0.95736796	0.90228695	0.8526472	0.9342302	0.81497306	0.85245436	0.91162056	0.7736411	0.88257897	0.95730627	0.96387076	0.89022577	0.7851399	0.8706718	0.77855086	0.9020176	0.94027287	0.8806031	0.9347958	0.7437424	0.85772717	0.8600142	0.93423504	0.8626947	0.8104445	0.9642679	0.948209	0.8081795	0.856022	0.8440665	0.8788889	0.90873134	0.85893184	0.9171117	0.94181776	0.8378095	0.9523738	0.9328567	0.9006096	0.90095705	0.8324342	0.8948273	0.93132937	0.8365241	0.8831319	0.89124906	0.785367	0.9724897	0.8063132	0.81522256	0.87431157	0.8822485	0.7327189	0.8426076	0.9472022	0.8905299	0.7860882	0.8420565	0.8954195	0.94998044	0.8021909	0.88701075	0.9113627	0.81283915	0.7651525	0.90122217	0.8090873	0.8490871	0.7738152	0.83381283	0.9120351	0.9027771	0.89918375	0.9123365	0.86962295	0.85349476	0.8538567	0.9343506	0.8416461	0.88749194	0.7703556	0.84773207	0.9356969	0.83571374	0.96571404	0.88857764	0.84567606	0.8887882	0.95048916	0.9104595	0.7623944	0.8513995	0.8973618	0.7173984	0.7766546	0.9404422	0.9842943	0.89963865	0.896374	0.9408308	0.83202565	0.93833375	0.95551085	0.8895578	0.85158926	0.9065354	0.9075978	0.913628	0.9075416	0.8231111	0.8622459	0.7906459	0.86336887	0.8986542	0.8770098	0.91738516	0.91859394	0.8840296	0.85272616	0.877808	0.9010214	0.8129645	0.96088123	0.7044863	0.89390737	0.92233056	0.77621937	0.9010029	0.80459964	0.8548813	0.8433987	0.9112501	0.8660687	0.94031477	0.88230973	0.8631975	0.7819182	0.8214909	0.7692931	0.88897693	0.86449975	0.89105934	0.91034067	0.80966616	0.8935623	0.75342613	0.8798583	0.8836998	0.92385834	0.9010738	0.80828506	0.8571338	0.8988319	0.9543865	0.85108846	0.92075205	0.92224	0.7992754	0.76244855	0.9047764	0.90513027	0.82770336	0.9240394	0.8027661	0.7286637	0.9088189	0.94069517	0.8751602	0.9310285	0.7008914	0.8653275	0.9090141	0.77271783	0.7920119	0.8758216	0.89542866	0.8147522	0.8128674	0.8955506	0.90478516	0.7913212	0.73733217	0.8830807	0.8976679	0.9666373	0.8877198	0.87470806	0.89707935	0.8844373	0.8389592	0.87176895	0.87938035	0.91403836	0.88777804	0.88399553	0.9083988	0.91667676	0.8914056	0.94170237	0.9118726	0.90505046	0.9575039	0.7947606	0.77368754	0.92994285	0.861666	0.9063871	0.951078	0.9651529	0.81939435	0.89897054	0.87413526	0.88814753	0.8929895	0.8678648	0.9474746	0.88300854	0.8853912	0.8191125	0.91523767	0.9263561	0.748064	0.8426805	0.7716968	0.90602785	0.9370993	0.9210514	0.8957526	0.79039836	0.9115351	0.8922321
7/noun	0.7080761	0.82262766	0.0	0.93094313	0.957043	0.92987734	0.9065908	0.949886	0.93362373	0.9417654	0.90918577	0.863716	0.9308974	0.9064375	0.8786511	0.9187695	0.9387574	0.9316552	0.9739613	0.88669217	0.8686353	0.94371647	0.8868104	0.9232061	0.98713523	0.89257276	0.8235949	0.89855504	0.9246267	0.83280766	0.90197057	0.88156366	0.9187442	0.90684783	0.8603656	0.80022895	0.86896914	0.89736354	0.91814256	0.9680791	0.8870545	0.9310989	0.9235438	0.9122789	0.8959629	0.9248084	0.9256039	0.8695228	0.69293725	0.92272943	0.9138612	0.96608573	0.96637034	0.94391656	0.7833386	0.8894349	0.95053875	0.91904265	0.92740124	0.8890267	0.89909565	0.83519083	0.93126905	0.9110012	0.8779158	0.7759776	0.9110325	0.85408866	0.9461605	0.9009459	0.8358346	0.9709054	0.93346786	0.8693916	0.92147917	0.97763777	0.918919	0.7213275	0.9566939	0.93286943	0.8772816	0.9227546	0.93427163	0.9076154	0.88004524	0.89803267	0.8495204	0.9037157	0.8372635	0.74762064	0.9608385	0.6019005	0.8845101	0.926127	0.88772845	0.9517186	0.8573551	0.9364487	0.91873765	0.92225254	0.8736371	0.86032444	0.84077764	0.7847779	0.87888074	0.87980866	0.63082564	0.8317975	0.8793375	0.89026016	0.776893	0.93909526	0.90154415	0.83997154	0.9584083	0.9477056	0.97338516	0.93705225	0.9446822	0.83039284	0.8566414	0.8600848	0.9239383	0.94594175	0.8862549	0.87936646	0.9340615	0.89282686	0.92660606	0.85702854	0.91519517	0.89336944	0.8947082	0.9312443	0.99379456	0.6153341	0.880723	0.84020936	0.9544579	0.9400288	0.8634318	0.9028319	0.92508835	0.901536	0.8964632	0.87115014	0.93348265	0.9481398	0.9745637	0.93656236	0.96844476	0.93824387	0.9515104	0.91575474	0.84937835	0.95011705	0.9874406	0.9379533	0.90663415	0.93292934	0.93338567	0.83854204	0.9125493	0.9080131	0.9169295	0.9808858	0.945656	0.9339194	0.8704661	0.8846692	0.9590663	0.9077788	0.93121713	0.9147595	0.9093404	0.9051027	0.9421233	0.9959249	0.98053205	0.97585964	0.9526531	0.76860917	0.9635098	0.96102005	0.9535926	0.9747413	0.90168923	0.8533595	0.89323705	0.98351896	0.7901768	0.8767526	0.93435454	0.8397993	0.95450056	0.92554605	0.93973815	0.9027875	0.8359054	0.8322281	0.9334727	0.8827625	0.93437105	0.9486936	0.961989	0.9332079	0.90732956	0.96074045	0.9624225	0.8849417	0.9240424	0.97118574	0.8791789	0.8959966	0.8279662	0.7842221	0.9071017	0.8846941	0.8254063	0.907529	0.9554298	0.9012677	0.9561006	0.97348255	0.942307	0.96754193	0.9913638	0.9282741	0.88922065	0.9402525	0.8929	0.7588813	0.93398744	0.92652255	0.9377919	0.86514276	0.9756992	0.9177555	0.94202965	0.86186945	0.8498072	0.93232185	0.9738602	0.9570153	0.9394745	0.9757937	0.95011955	0.95432985	0.90417093	0.8884161	0.9434747	0.89603376	0.97704667	0.92775524	0.7140593	0.7390492	0.9631256	0.9297104	0.93821484	0.93725944	0.89197403	0.92801565	0.94333434	0.9619409	0.9009692	0.97230875	0.96465445	0.9109014	0.9162452	0.8721102	0.90880203	0.96387887	0.9445479	0.9014262	0.9137348	0.9456778	0.9586054	0.96587145	0.9535511	0.9094905	0.9740827	0.9119153	0.9299537	0.9566147	0.9154053	0.9399853	0.9363108	0.84357667	0.9557752	0.85355663	0.97906935	0.9165741	0.9680118	0.93016183	0.87171626	0.8959287	0.95533574	0.8959106	0.9823162	0.89642185	0.99292994	0.85358495	0.9618011	0.85385257	0.85705256	0.9715116	0.98416716	0.94145644	0.93573153	0.94270426	0.93949896	0.9307421	0.88930595	0.92755485	0.9294136	0.9171685	0.94544333	0.96554184	0.92884326	0.9720526	0.97258973	0.91962916	0.87848556	0.97643346	0.956432	0.9196073	0.9472933	0.95647657	0.95669824	0.9442861	0.89929295	0.8817063	0.96141547	0.87134767	0.96514684	0.8201152	0.92629915	0.94974035	0.9540933	0.94827497	0.87552035	0.93891144	0.8980962	0.89236987	0.89551413	0.96057445	0.9431076	0.93784046	0.9766325	0.9304614	0.90194774	0.8776133	0.9771285	0.82835734	0.9667542	0.97991	0.9343587	0.9720828	0.95770895	0.98901534	0.973462	0.9819383	0.9369513	0.6955402	0.9089061	0.9783061	0.789003	0.9604798	0.9551741	0.8827622	0.9476665	0.9210217	0.8392725	0.8941318	0.8882412	0.79673415	0.9491459	0.980333	0.92249256	0.88381374	0.8782358	0.9177691	0.9760565	0.79862	0.9282653	0.8843487	0.86564356	0.83390296	0.92825377	0.9032562	0.8666421	0.8818885	0.8919482	0.9616355	0.9282431	0.9038192	0.96594983	0.9751156	0.8955029	0.94384253	0.94132143	0.91584384	0.9605916	0.89741004	0.8318418	0.91397464	0.9215448	0.9960546	0.9358748	0.9648796	0.92065096	0.97261244	0.9754577	0.8167217	0.9259896	0.95039195	0.7466363	0.87554836	0.957352	0.99276143	0.92177147	0.9700764	0.97872204	0.91081375	0.9643676	0.98592585	0.8721927	0.94346595	0.9117812	0.92237234	0.955104	0.90220904	0.93265665	0.94775236	0.9249894	0.9618838	0.97586256	0.9212212	0.88599545	0.9643295	0.94043213	0.9265028	0.9284901	0.920663	0.9013326	0.97429705	0.8863042	0.9042669	0.96230865	0.9284446	0.9780875	0.96347	0.93891156	0.79687506	0.88845116	0.9481593	0.96613693	0.87565964	0.91300637	0.8375195	0.87994844	0.861174	0.86123323	0.91100335	0.9722357	0.98587185	0.9356224	0.9440169	0.83355856	0.8615632	0.9337355	0.95108616	0.9522989	0.8542452	0.9432924	0.6543741	0.98196733	0.8707168	0.95417833	0.94292533	0.90174216	0.89459443	0.9549151	0.92914057	0.9614684	0.91342014	0.89433646	0.8566893	0.9356582	0.96473813	0.9279772	0.9048627	0.85314286	0.92141163	0.87560093	0.8606531	0.91568017	0.98356605	0.95770156	0.89566743	0.96091676	0.9554393	0.9546308	0.8945493	0.927866	0.9108445	0.91262794	0.9510518	0.91788954	0.94128895	0.84887487	0.8874051	0.8949889	0.88248473	0.93562233	0.97548395	0.9190117	0.9536603	0.96576405	0.92640907	0.96270376	0.9888017	0.98095936	0.94637454	0.94053257	0.81896216	0.7568968	0.9024762	0.94856256	0.97649854	0.96360564	0.95069796	0.91897804	0.9520343	0.839816	0.9015205	0.93113875	0.8333905	0.93926173	0.9620435	0.9150097	0.85507584	0.96038884	0.7844869	0.87786436	0.94963175	0.8932047	0.98163205	0.9655826	0.9296137	0.9679884	0.7976803	0.9147871	0.94710296
