	'96/noun	1/noun	1973/noun	1978/noun	1993/noun	2000/noun	2001/noun	Amerikaans/adj	aanklager/noun	aankoop/noun	aantijging/noun	afgelopen/adj	afschaffing/noun	afspraak/noun	al/adv	alles/noun	altijd/adv	ambitie/noun	amnestie_wet/noun	anders/adj	antwoord/noun	arrest/noun	augustus/noun	baat/verb	baseer/verb	bedoeling/noun	begin/adv	bekentenis/noun	beklaagd/adj	bekrachtig/verb	belangrijk/adj	belast/adj	belofte/noun	benoemd/adj	benoeming/noun	bereid/adj	beroep/noun	beroep_commissie/noun	beschuldiging/noun	beslissing/noun	besluit/noun	bestuur_accoord/noun	betrokken/adj	bevel/noun	beweer/verb	bewering/noun	bezetter/noun	bezwaar/noun	blij/adj	blijk/verb	blokkeer/verb	bond/noun	boycot/noun	braaf/adj	brandweer/noun	bron/noun	capitulatie/noun	charter_maatschappij/noun	club/noun	comité/noun	conflict/noun	constitutioneel/adj	contact/noun	controversieel/adj	daarna/adv	dag/noun	dan/adv	december/noun	decreet/noun	deels/adv	definitief/adj	democratisch/adj	dergelijk/adj	desnoods/adv	destijds/adv	dictatuur/noun	dinsdag/noun	directeur/noun	dochter/noun	doende/adj	doodvonnis/noun	dring_aan/verb	drug/noun	druk/noun	duidelijkheid/noun	dus/adv	duur_voort/adj	dwing/verb	echter/adv	eerder/adj	eind/adv	eventueel/adj	fatwa/noun	februari/noun	federaal/adj	federatie/noun	feit/noun	financieel/adj	foltering/noun	formeel/adj	foutief/adj	functionaris/noun	gebrek/noun	gebruik/verb	gemaakt/adj	gemeente/noun	geneigd/adj	genomen/adj	gepaard/adj	gepubliceerd/adj	gerechtshof/noun	gesteld/adj	getuige/noun	getuigenis/noun	gevangenis_straf/noun	gisteren/adv	haast/adv	haastig/adj	half/adj	handtekening/noun	heb/verb	historisch/adj	hof/noun	hoog/adj	huiveringwekkend/adj	iets/adv	ijlings/adv	illegaal/adj	in_vrijheid_stelling/noun	inderdaad/adv	inmiddels/adv	instructie/noun	internet/noun	intussen/adv	invoering/noun	jaar_cijfer/noun	jas/verb	journaal/noun	kamer/noun	kan/verb	keer/noun	keur_goed/verb	kort/adj	kort/adv	laat/adj	laat/verb	leg_vast/verb	leugen/noun	lijnrechter/noun	maal/noun	maandag/noun	maatregel/noun	mededeling/noun	meer/adv	meld/verb	militair/adj	min/adv	minister/noun	ministerie/noun	mode/noun	moet/verb	mogelijk/adj	moment/noun	niet/adv	nieuws/noun	nooit/adv	nu/adv	of/adv	onder/adv	onderschrijf/verb	ongelukkig/adj	ongestraft/adj	onlangs/adv	onmiddellijk/adj	onteigening/noun	ontslag/noun	ook/adv	oordeel/noun	oorspronkelijk/adj	openbaar/adj	opgelegd/adj	opvolger/noun	overigens/adv	overname/noun	overtuiging/noun	parlement/noun	passage/noun	patent/noun	pers/noun	persbericht/noun	plan/noun	plots/adj	politiek/adj	premier/noun	probatie_uitstel/noun	probeer/verb	proces/noun	programma/noun	protest/noun	publiekelijk/adj	punt/noun	raad/noun	raadpleeg/verb	recht_zaak/noun	rechtbank/noun	rechter/noun	reden/noun	referendum/noun	refs/noun	regel/noun	regeling/noun	regering/noun	richtlijn/noun	rijs/verb	roep_op/verb	scheidsrechter/noun	schielijk/adj	schip/noun	schoon_vader/noun	schorsing/noun	schort_op/verb	schrift/noun	schriftelijk/adj	september/noun	sluit_af/verb	snel/adj	sta_toe/verb	staking/noun	stam_nummer/noun	standpunt/noun	stap/adv	steeds/adv	stel_in/verb	stelling/noun	stellingname/noun	stem/noun	straf_af/verb	stroom_binnen/verb	stuntelig/adj	tegelijkertijd/adj	tegendeel/noun	telefoon_gesprek/noun	termijn/noun	twee/noun	uitdrukkelijk/adj	uitgeweken/adj	uitslag/noun	uitspraak/noun	uitstel/noun	valreep/noun	vals/adj	vandaag/adv	vast/adj	veiligheidsmaatregel/noun	verbied/verb	verbod/noun	verboden/adj	verdachte/noun	vergeefs/adj	vergissing/noun	verhaal/noun	verklaring/noun	verkondig/verb	vernietiging_kamp/noun	veroordeling/noun	verschiet/noun	versoepeling/noun	verval/verb	vervolgens/adv	vluchteling/noun	voltallig/adj	vonnis/noun	vonnis/verb	voor/adv	vooralsnog/adv	voordeel/noun	voorganger/noun	voorjaar/noun	voorstel/noun	voorwaardelijk/adj	vorig/adj	vraag/noun	vraag/verb	vrijlating/noun	vroeg/adj	waardering/noun	wapen/noun	week/noun	weekeinde/noun	weer/adv	weiger/verb	westen/noun	wet/noun	wetswijziging/noun	wijsheid/noun	wijzig/verb	wil/verb	woensdag/noun	woord/noun	woordvoerder/noun	word/verb	zal/verb	zaterdag/noun	zet_om/verb	zinvol/adj	zitting/noun	zondag_avond/noun	zondag_morgen/noun	zuiver/verb	zwak_af/verb
'96/noun	0.0	0.8785544	0.8730556	0.8817869	0.7969692	0.8053305	0.83962715	0.95388067	0.9682519	0.96107006	0.97642124	0.94068015	0.94406456	0.9535421	0.8250415	0.9885633	0.98108524	0.94338804	0.88617074	0.9755312	0.9617517	0.8820027	0.8016467	0.9514366	0.98459446	0.9761135	0.8084989	0.95046866	0.9095402	0.9356781	0.9814322	0.9703565	0.93583643	0.9411872	0.93709254	0.93818957	0.93041086	0.9648671	0.9290371	0.96549	0.92019886	0.96967626	0.94276243	0.95948464	0.9598993	0.95854264	0.9810903	0.96677583	0.970724	0.9401353	0.95494735	0.95369583	0.952223	0.9747879	0.98314637	0.9774307	0.96557015	0.9789166	0.9318753	0.9483879	0.95906544	0.9591046	0.9465426	0.9500284	0.96502054	0.9213432	0.99909616	0.8019986	0.84045213	0.97561103	0.92934066	0.9298352	0.9615303	0.97489	0.934493	0.9408969	0.944197	0.92926323	0.9620133	0.98755664	0.95037836	0.9294511	0.9600682	0.9540759	0.955605	0.9660673	0.9815976	0.934869	0.946923	0.93281883	0.79616255	0.96193665	0.96100444	0.82869005	0.915081	0.95603967	0.9446729	0.96445155	0.9804631	0.9517243	0.98629314	0.974346	0.9647762	0.9827408	0.9535105	0.9518527	0.96610636	0.94767314	0.9771191	0.93006814	0.9551577	0.96028537	0.9271251	0.95357037	0.9368212	0.93255115	0.9749334	0.97990954	0.9235666	0.9375348	0.94354033	0.9342116	0.88679606	0.96107686	0.9915662	0.9666659	0.9876635	0.9169143	0.9748781	0.96461624	0.9282203	0.9515717	0.98504347	0.9545735	0.98378354	0.9372648	0.9830987	0.9605589	0.93698585	0.98869383	0.8771618	0.89020795	0.9517945	0.9283758	0.9393245	0.97173977	0.9656144	0.96543384	0.96678346	0.90332645	0.9385848	0.9742298	0.96548915	0.9881807	0.9313746	0.93676615	0.9715536	0.9546639	0.9804689	0.9709883	0.99035245	0.97435164	0.97963893	0.9779499	0.9718796	0.99190736	0.96040666	0.9796574	0.95680285	0.9336477	0.990054	0.9962199	0.97243756	0.95896566	0.9610166	0.9082025	0.97571695	0.9608901	0.94580334	0.95079786	0.9749216	0.92168087	0.96322364	0.9776415	0.95698404	0.9294846	0.9358159	0.9745687	0.97011894	0.9583253	0.9742715	0.9262024	0.96302414	0.9406611	0.95019543	0.9685635	0.9634966	0.95679194	0.94086653	0.94951844	0.9276425	0.9533466	0.9220575	0.9232792	0.9378309	0.95319355	0.96992785	0.9132505	0.98363334	0.9770228	0.9319438	0.94311213	0.9145608	0.973776	0.9474574	0.9493574	0.9924773	0.92516094	0.94269544	0.9580701	0.9407213	0.9854234	0.93473935	0.8211818	0.9065417	0.9806658	0.93922573	0.9108288	0.95010704	0.9740935	0.98932976	0.9774774	0.916855	0.97337806	0.9799514	0.92506945	0.9532097	0.9602901	0.9716227	0.98107064	0.9787973	0.9432447	0.9696819	0.9605006	0.9582505	0.9588802	0.897699	0.9259187	0.94979656	0.9735664	0.9486828	0.9227766	0.9650004	0.94642097	0.9349457	0.91533494	0.94477123	0.9390031	0.9517146	0.9799855	0.9725862	0.97464496	0.9413513	0.9917217	0.8950452	0.94006276	0.9749937	0.9458705	0.9796007	0.9226738	0.977299	0.8705067	0.90023935	0.96297187	0.9907605	0.9816524	0.92838186	0.84584355	0.96015245	0.93087673	0.90473604	0.98022085	0.93522197	0.93653786	0.9695184	0.94376075	0.942961	0.96015316	0.9465632	0.9840588	0.95662475	0.96521443	0.87560475	0.8969615	0.9853767	0.9325686	0.96551925	0.93111753	0.9784346	0.97617906	0.88092977	0.96895903	0.93601567	0.9542624	0.9918852	0.9416601	0.95086265	0.9489283	0.94933504	0.97962314
1/noun	0.8785544	0.0	0.7996261	0.813953	0.7822042	0.7236533	0.7171024	0.87673277	0.9533171	0.87096286	0.9543644	0.8490445	0.9197618	0.8280147	0.70602274	0.9213475	0.9360337	0.87546504	0.93562907	0.89326996	0.8923318	0.8653159	0.5745636	0.90996015	0.90058285	0.8829821	0.75697994	0.9427209	0.9180108	0.90388113	0.91859245	0.93378514	0.85396975	0.9242036	0.9043637	0.9190312	0.88505924	0.97007036	0.95319045	0.8861989	0.867034	0.95479935	0.8814278	0.89959	0.9028751	0.96193236	0.8759084	0.9318494	0.9174422	0.86804175	0.91519123	0.8840295	0.9404914	0.9359866	0.85936767	0.90231144	0.9022084	0.95094967	0.8252164	0.9217625	0.9130204	0.9489723	0.9105003	0.9180267	0.8348537	0.79064775	0.92661846	0.5497982	0.86481035	0.88940066	0.8022462	0.9381301	0.8922546	0.95010895	0.84054285	0.9213713	0.6935239	0.8269323	0.8761829	0.9709718	0.9220261	0.9276589	0.93088806	0.8730036	0.9344928	0.8956204	0.93801606	0.8974127	0.90215504	0.8371419	0.70964617	0.8937815	0.9452155	0.54851556	0.8677312	0.91814446	0.871902	0.9010101	0.9599039	0.8886852	0.92846924	0.95955664	0.9217131	0.8753804	0.8490928	0.8279047	0.97362673	0.8972102	0.9263583	0.823029	0.9211078	0.9414046	0.8998915	0.9265327	0.9115397	0.8502381	0.9251839	0.9681868	0.80243933	0.89378345	0.9118716	0.83355004	0.91054034	0.8422675	0.94263685	0.8636831	0.9775376	0.88626254	0.9560076	0.8700359	0.82101226	0.9508314	0.8811068	0.8676696	0.85058856	0.8791255	0.9502646	0.87133825	0.87468994	0.9160202	0.8596826	0.85431063	0.84946656	0.83667654	0.8378315	0.895424	0.7966238	0.9567685	0.96568924	0.8279079	0.69219524	0.86729765	0.9184601	0.9100312	0.83132035	0.8935669	0.9296678	0.9554477	0.9218993	0.8994896	0.8454566	0.8975973	0.91380394	0.9613089	0.84204704	0.94096756	0.87548316	0.9319278	0.853127	0.9252639	0.92787856	0.97555906	0.85041416	0.8881709	0.9218098	0.85701334	0.9236112	0.9126407	0.8192784	0.880187	0.9125092	0.8556267	0.85289633	0.9057853	0.95049024	0.9062965	0.91230243	0.86239326	0.9195668	0.932386	0.8639795	0.8925099	0.9339974	0.92644846	0.9624435	0.8980126	0.91109836	0.7839047	0.9242798	0.93597573	0.76585793	0.8893689	0.9352956	0.9183867	0.8857201	0.8985975	0.8949709	0.89482355	0.9598491	0.911007	0.8865555	0.919059	0.88625544	0.92987514	0.90564454	0.81253994	0.96852696	0.8564269	0.926844	0.9285063	0.9163402	0.9404057	0.90322626	0.56917936	0.76469976	0.9046895	0.8833762	0.85492724	0.9184804	0.93689716	0.95789987	0.90972847	0.86640656	0.9338748	0.9734044	0.8558064	0.9052547	0.94379693	0.97068673	0.9236188	0.9699605	0.94363487	0.8689412	0.8859805	0.94408256	0.94309574	0.7666483	0.8986646	0.899348	0.9278852	0.91378134	0.784515	0.84353673	0.9330795	0.8380543	0.8686247	0.90214264	0.91858935	0.92497617	0.94119763	0.8784296	0.93032444	0.9311146	0.94504344	0.9131467	0.9140892	0.9457312	0.8582999	0.80892587	0.88341755	0.92590714	0.86905366	0.8500991	0.94659173	0.9186511	0.8817805	0.91861266	0.7730498	0.9016888	0.89815015	0.79475	0.92428076	0.89212775	0.92929393	0.8492167	0.93708795	0.9122859	0.87570983	0.8743406	0.89159846	0.8832876	0.94652975	0.78796077	0.9010598	0.96106076	0.8774004	0.8891714	0.69772565	0.91142035	0.8964363	0.66599226	0.8561727	0.66338444	0.8330225	0.93983674	0.867311	0.79691565	0.8474295	0.9396184	0.9459703
1973/noun	0.8730556	0.7996261	0.0	0.6726861	0.7701923	0.825076	0.84628665	0.86477524	0.9368982	0.96334803	0.94766635	0.9071029	0.9413634	0.94422895	0.79086107	0.9718372	0.9450355	0.930399	0.9040838	0.93716645	0.93770266	0.8762543	0.7334818	0.9228464	0.9252113	0.95749986	0.8685883	0.9403441	0.960709	0.8534671	0.95829993	0.96156853	0.92540866	0.9134276	0.8993068	0.94075626	0.9615861	0.9626721	0.9534134	0.9728644	0.9012868	0.9638612	0.93231195	0.90532655	0.90985805	0.9706394	0.8969384	0.9519201	0.95320046	0.9598237	0.94644713	0.965702	0.9079567	0.9245034	0.95016783	0.9262568	0.8939491	0.9369047	0.9238763	0.9291603	0.91726834	0.875638	0.9484377	0.9021981	0.9323389	0.9242779	0.9918317	0.73111427	0.870082	0.9475572	0.87299997	0.8835945	0.9423665	0.9556085	0.85949075	0.7325982	0.85509783	0.8788201	0.88279957	0.94791067	0.90007776	0.93246186	0.95720893	0.8950504	0.97160107	0.97314584	0.95528036	0.91478944	0.955889	0.9065373	0.8593997	0.9389628	0.9653274	0.7452959	0.9304509	0.95316744	0.93489	0.97031635	0.933827	0.9335797	0.9598862	0.9520521	0.97063893	0.9428094	0.8715265	0.9309979	0.9498477	0.89914304	0.9726978	0.8444949	0.9334177	0.94378096	0.9559339	0.94060946	0.93308896	0.89959925	0.9286545	0.9439726	0.93801975	0.96087104	0.92204124	0.9046051	0.9428166	0.9583913	0.9195479	0.94471717	0.91573644	0.92604923	0.95381373	0.9225035	0.8970098	0.9471605	0.95288706	0.94519365	0.9375477	0.94306666	0.9816543	0.9286968	0.9411063	0.98861325	0.88920605	0.91481984	0.91306996	0.8558638	0.8923329	0.93332404	0.88956624	0.96238416	0.9820298	0.8912609	0.8595129	0.97374797	0.9520101	0.975281	0.9011043	0.8378334	0.9204819	0.94182146	0.95866376	0.94171	0.98080444	0.97504914	0.96751463	0.9953517	0.940797	0.9347176	0.96646774	0.94680464	0.89894366	0.9234204	0.97345835	0.9702989	0.8984057	0.94298553	0.96784776	0.92129755	0.9639485	0.9312384	0.89384043	0.96772957	0.9442675	0.8935551	0.93389976	0.95807123	0.9516798	0.89912474	0.9127761	0.88731825	0.93900806	0.94364434	0.938891	0.9518102	0.883997	0.8662863	0.97602695	0.94134957	0.93309766	0.93000525	0.93180597	0.8836188	0.9320825	0.9474106	0.9511841	0.9318117	0.929623	0.9230539	0.9475144	0.8760132	0.99583215	0.94675225	0.9528449	0.89576757	0.9065884	0.94930375	0.90733755	0.9316669	0.96317613	0.89265096	0.92898375	0.9633438	0.9027921	0.91814435	0.9308266	0.7292054	0.90431714	0.9821554	0.9450542	0.89777315	0.9349648	0.9658785	0.95114636	0.94713235	0.87999904	0.95968163	0.988933	0.9212156	0.9428762	0.9648014	0.95614946	0.93330437	0.922794	0.92440015	0.9831694	0.9425245	0.91605157	0.906967	0.9140654	0.9130753	0.9492283	0.9535277	0.945552	0.8986826	0.9465067	0.93331885	0.8743036	0.92106813	0.9054589	0.9142404	0.91369015	0.93718374	0.88382447	0.9601463	0.918356	0.9422731	0.9071829	0.96125937	0.9798477	0.9348371	0.9501284	0.9111904	0.97120893	0.89641255	0.8379023	0.9261136	0.9441389	0.9474457	0.89694285	0.8033954	0.95523834	0.94419485	0.9046435	0.9751118	0.9526036	0.9062761	0.9361311	0.9232351	0.93058723	0.945343	0.9254595	0.9452113	0.91487384	0.93915254	0.8138197	0.8759579	0.95250183	0.90966845	0.9732316	0.8582078	0.93678606	0.9229614	0.77375185	0.96342325	0.85898733	0.9479138	0.9897817	0.9028879	0.8892399	0.9114842	0.9566511	0.9697708
1978/noun	0.8817869	0.813953	0.6726861	0.0	0.77968836	0.82038987	0.8377668	0.855752	0.9406779	0.9428334	0.9327502	0.90478814	0.9570762	0.9378834	0.80180216	0.9683417	0.94395113	0.931565	0.8537158	0.95024216	0.9282183	0.87639993	0.7419196	0.8893852	0.8970017	0.9663068	0.8575486	0.898114	0.9116065	0.8792138	0.95049936	0.9655102	0.93370366	0.9410094	0.908007	0.94462013	0.9396093	0.9701946	0.877895	0.9489675	0.91789556	0.97399235	0.9295491	0.9251639	0.89960456	0.9635263	0.91745806	0.9467743	0.92138803	0.9310009	0.9307564	0.95898443	0.9126867	0.9125191	0.9532918	0.9267682	0.9200489	0.9332495	0.9067508	0.9422766	0.9198094	0.9258518	0.92951035	0.9008639	0.91872156	0.9325029	0.9804989	0.7463356	0.9164797	0.93458617	0.88847345	0.9182488	0.9378855	0.91496295	0.8166527	0.76485527	0.85458636	0.86591744	0.88209224	0.9537022	0.8911431	0.94691765	0.9387265	0.87001103	0.9641933	0.94212264	0.9288452	0.9230529	0.9567722	0.89959097	0.84911156	0.94160616	0.97481585	0.74506986	0.9620904	0.94918907	0.939701	0.945774	0.9316696	0.92992055	0.9525958	0.9360142	0.96529466	0.9407671	0.87102294	0.9278821	0.9789281	0.90439874	0.9544845	0.8160405	0.9175496	0.9488992	0.9305278	0.9258295	0.88194066	0.8983446	0.93629515	0.9618704	0.92717135	0.9408962	0.90874636	0.8951342	0.90788865	0.97372705	0.9322289	0.93556154	0.9340525	0.90501755	0.93237746	0.94936085	0.86554116	0.9636112	0.97513306	0.9293055	0.94394034	0.9334654	0.97679645	0.9431998	0.9446331	0.98790336	0.9010014	0.924214	0.9257473	0.86230266	0.8733515	0.9449268	0.8984752	0.9397843	0.95472664	0.8982847	0.8578122	0.9535286	0.95900834	0.9628378	0.91049117	0.83922434	0.9268191	0.93379885	0.9543177	0.9342901	0.9782206	0.9551741	0.93679875	0.97854865	0.91663957	0.9543975	0.94056994	0.9472815	0.883384	0.935974	0.9449115	0.9576612	0.85722876	0.9497727	0.96204764	0.9209203	0.94931877	0.93117803	0.8763158	0.95188946	0.9639466	0.88555247	0.9295004	0.9464985	0.9548748	0.9119591	0.9361357	0.9129196	0.9423535	0.93641853	0.9492315	0.9435122	0.8812618	0.8602698	0.9727687	0.9463479	0.9089943	0.8858705	0.91270345	0.90039897	0.942487	0.9663767	0.9292182	0.9105453	0.910898	0.9079942	0.9547096	0.8859339	0.9914418	0.9431263	0.9205082	0.9156883	0.90917856	0.9250475	0.9146797	0.9253885	0.9673474	0.89223826	0.92333966	0.95570695	0.916	0.9303632	0.9474358	0.7504357	0.902728	0.96997136	0.9364566	0.8916799	0.94399506	0.9568302	0.97106045	0.96423846	0.87809455	0.94899637	0.9814893	0.92593867	0.9494247	0.9548506	0.9829107	0.92391235	0.95497084	0.94017303	0.94302106	0.9391884	0.9285275	0.94400245	0.9162621	0.89398783	0.9321501	0.9266332	0.9015211	0.86420095	0.93885195	0.96591884	0.8695271	0.9071852	0.91313773	0.894048	0.9067505	0.9396835	0.8794229	0.94499934	0.9324547	0.9460921	0.8945237	0.94884026	0.9802561	0.92968136	0.93302053	0.916363	0.9530607	0.84945357	0.8405125	0.9562252	0.92099357	0.9555991	0.88166946	0.79855376	0.9582572	0.9336417	0.8954548	0.9838976	0.9407799	0.9050478	0.91896975	0.9499223	0.95945394	0.9186998	0.906027	0.9589889	0.9024332	0.9335299	0.8268572	0.90194684	0.9539696	0.90699875	0.9756021	0.85855985	0.92543936	0.9103457	0.77205205	0.9620234	0.84872067	0.94464546	0.97306085	0.89970726	0.8913338	0.88532865	0.9396626	0.96405643
1993/noun	0.7969692	0.7822042	0.7701923	0.77968836	0.0	0.6696938	0.72052646	0.8204511	0.86524004	0.89409167	0.9404226	0.81856847	0.9350828	0.914256	0.7804294	0.94241416	0.94498295	0.93503296	0.8999661	0.92470115	0.9013346	0.865428	0.73939955	0.9329912	0.90230066	0.9255453	0.79513395	0.88888586	0.87015444	0.8970716	0.93560433	0.913788	0.8886008	0.91147286	0.87651974	0.892581	0.88676757	0.9585841	0.89576846	0.9142084	0.85634804	0.9703775	0.8761159	0.9139683	0.865164	0.93461037	0.94651437	0.9494118	0.91946733	0.88325876	0.899606	0.9200353	0.90124387	0.8910716	0.94057953	0.90823436	0.9469776	0.9440165	0.8854751	0.9207717	0.8668654	0.9184367	0.89861226	0.9176255	0.86619323	0.87929124	0.992064	0.7261581	0.84854805	0.88574356	0.86071646	0.9467781	0.9294243	0.9232182	0.80849075	0.8867381	0.8299338	0.81025165	0.8357862	0.96583813	0.8815369	0.906698	0.9091314	0.8543836	0.93654317	0.9547583	0.92160136	0.9081344	0.8897707	0.8411049	0.77434486	0.9209927	0.93099374	0.7427436	0.9054992	0.90948474	0.8937814	0.90818	0.95030767	0.9033935	0.95638984	0.92941326	0.94201034	0.88996136	0.82682836	0.8821031	0.97306013	0.8902664	0.95680183	0.8480939	0.91895044	0.9140525	0.83916223	0.91183287	0.8485234	0.83491766	0.92147434	0.9614309	0.9023673	0.8684483	0.8897007	0.870536	0.86540604	0.87852764	0.9175477	0.8825889	0.9569014	0.8761665	0.9298274	0.8805195	0.7894098	0.9383686	0.9214826	0.85758317	0.9280562	0.9091636	0.9641238	0.9120709	0.8548348	0.97230506	0.81748044	0.8501845	0.8899672	0.8462	0.8492419	0.90689766	0.8762003	0.9288844	0.980086	0.8062014	0.8224668	0.9284553	0.90986496	0.93198407	0.8401535	0.87299204	0.9025401	0.9079368	0.9210651	0.90796256	0.9411675	0.9341802	0.8962208	0.9838514	0.8704967	0.9197563	0.87664056	0.94276834	0.8502196	0.9231271	0.9320308	0.97940636	0.799774	0.9009193	0.9247973	0.8506435	0.9496698	0.91664684	0.8488606	0.88050455	0.9261519	0.83846104	0.881214	0.8867924	0.93674386	0.8998593	0.91398716	0.91386676	0.927458	0.9463121	0.91276073	0.90608877	0.8977816	0.8780183	0.96229583	0.89316124	0.8875395	0.85387456	0.9191631	0.92717403	0.8569697	0.90973806	0.93222755	0.8812248	0.8780641	0.86057884	0.9246492	0.8649054	0.9744609	0.93782586	0.90563166	0.90715826	0.8815388	0.92834806	0.8981275	0.8891164	0.97171104	0.83498216	0.92557377	0.94478613	0.8783386	0.9430451	0.89532983	0.7298133	0.8435282	0.93943214	0.88835204	0.8923282	0.9336783	0.9271661	0.9739381	0.9320265	0.887731	0.9268094	0.9790654	0.8222781	0.9442118	0.9478934	0.9668065	0.9101598	0.9528686	0.91914225	0.9098282	0.9208552	0.92792475	0.9455887	0.8553103	0.863544	0.9147693	0.9626782	0.8801087	0.8199054	0.88144535	0.92703974	0.86513007	0.9161257	0.8917347	0.85441005	0.8815917	0.9345948	0.8804622	0.90145737	0.92962813	0.9572251	0.88234246	0.95193523	0.98135924	0.914699	0.88916993	0.8452974	0.94849735	0.8662524	0.86683404	0.9424033	0.8945591	0.9363916	0.8650079	0.7954053	0.92900854	0.8923665	0.76146394	0.9404483	0.9050057	0.8948659	0.8877791	0.9099233	0.8908882	0.8884533	0.85549945	0.92865556	0.86728543	0.9372497	0.8514868	0.8808448	0.9380836	0.9235342	0.9342804	0.8164668	0.913022	0.89956146	0.80044436	0.9286777	0.8230122	0.86394155	0.9476473	0.89767474	0.86074555	0.920042	0.9467116	0.9458615
2000/noun	0.8053305	0.7236533	0.825076	0.82038987	0.6696938	0.0	0.39727408	0.8297539	0.92208606	0.74986434	0.95904434	0.62698054	0.9209611	0.86400914	0.75383973	0.92847574	0.9110759	0.8994495	0.94133127	0.9045592	0.8559654	0.8270608	0.631928	0.9533929	0.88221645	0.9012082	0.7315944	0.9449275	0.8798603	0.9074224	0.8628442	0.9317768	0.8786832	0.9532269	0.914056	0.78599584	0.87463236	0.96286047	0.9162514	0.8823159	0.8617614	0.9572942	0.8270078	0.9109977	0.8770027	0.94634855	0.9419494	0.9103157	0.90850186	0.7502479	0.87956715	0.84006196	0.93733966	0.9173323	0.8938991	0.86958826	0.9403305	0.9367373	0.8830096	0.9137506	0.90697885	0.94409204	0.8612122	0.94220394	0.86252344	0.68440545	0.95368135	0.65728945	0.8560075	0.84687203	0.82866657	0.94994164	0.88519645	0.9494536	0.8118711	0.95051074	0.77826875	0.853006	0.8431475	0.9517205	0.9087485	0.90456843	0.8581971	0.8007764	0.9417463	0.8472549	0.95049834	0.8861244	0.84569263	0.73255575	0.6650361	0.901558	0.9556378	0.65818024	0.83862394	0.88521236	0.81391203	0.8073571	0.95078784	0.90196544	0.9472207	0.92171586	0.9187974	0.8275887	0.8510145	0.722275	0.9632259	0.8698299	0.9174831	0.8582904	0.9296704	0.88283813	0.86845195	0.9298638	0.85447496	0.7993267	0.8972193	0.9686751	0.8524385	0.76370335	0.8528844	0.832297	0.9044387	0.57696104	0.94693327	0.7265147	0.9707395	0.7566567	0.94595253	0.86734295	0.67970765	0.94327784	0.8453628	0.8005756	0.90382683	0.77727747	0.95731187	0.91521674	0.73811644	0.9372413	0.7553981	0.7913513	0.8414174	0.84939146	0.8730515	0.88981134	0.8552736	0.96696615	0.9631568	0.7036278	0.7605898	0.83939886	0.880034	0.90634835	0.746287	0.89706975	0.9237283	0.9340447	0.8751953	0.9154113	0.89538074	0.88113815	0.8458186	0.967253	0.8398316	0.924568	0.7355459	0.92749584	0.82511723	0.92022365	0.93777966	0.9809798	0.778602	0.8879695	0.8979564	0.8025569	0.9061308	0.9079385	0.79351246	0.8343603	0.9098076	0.8792349	0.8163354	0.7718382	0.9441485	0.8635982	0.9264962	0.91787696	0.914106	0.9002072	0.8499321	0.8972589	0.93101245	0.9259328	0.9585635	0.86060315	0.8962552	0.8453398	0.92362386	0.93197155	0.5506146	0.8758291	0.8952767	0.88498795	0.8583371	0.8563392	0.87752575	0.85603803	0.97573656	0.8908818	0.8420737	0.8861083	0.89838475	0.94329673	0.88954	0.8856094	0.9682062	0.8059505	0.9507972	0.94213855	0.87693423	0.93223256	0.85749614	0.6525922	0.748301	0.8828916	0.8730038	0.8520041	0.90530384	0.95224017	0.96523637	0.902202	0.89893305	0.9423892	0.97298276	0.5443888	0.9245436	0.90833956	0.98481846	0.8321366	0.9698306	0.93047374	0.80092514	0.907586	0.9404221	0.9547578	0.7564493	0.8540055	0.87100714	0.9494913	0.88058466	0.7353376	0.80261266	0.9392795	0.87989366	0.90760815	0.8988314	0.8613054	0.91176486	0.9287995	0.8901515	0.8894812	0.93657625	0.96730804	0.890606	0.93901294	0.9426722	0.853218	0.88843936	0.7885189	0.9390318	0.8336546	0.7841629	0.9398671	0.8969088	0.89096355	0.8933522	0.79399776	0.87694067	0.874582	0.441298	0.88323617	0.8481706	0.8936718	0.886438	0.83699495	0.87752897	0.8314363	0.8376243	0.89093333	0.8706378	0.9404795	0.86457986	0.88246876	0.9577257	0.89786327	0.87306964	0.7813715	0.88844514	0.8754316	0.8122238	0.8361085	0.7959052	0.7760632	0.96196824	0.8486016	0.8413989	0.89529574	0.9085615	0.91755646
