	'96/noun	1/noun	18/num	1973/noun	1993/noun	2000/noun	2001/noun	A./name	AWW/name	Abraham/name	Amerikaans/adj	Arafat/name	Auschwitz/name	Bill/name	Britney/name	Brussel/name	Castro/name	China/name	Clinton/name	Collection/name	Dierckxsens/name	EADS/name	Florida/name	Hof/name	Hooggerechtshof/name	I./name	IOC/name	Inbeschuldigingstelling/name	Kamer/name	Lagos/name	Leterme/name	Maasmechelen/name	Microsoft/name	NIOD/name	Nantes/name	Oostenrijk/name	R./name	Ray/name	Spears/name	Turnhout/name	Tweede/name	Vandenberg/name	Volkscongres/name	Vries/name	Wahid/name	aankoop/noun	aantijging/noun	acht/num	afschaffing/noun	al/adv	al/comp	alle/det	alles/noun	altijd/adv	ambitie/noun	amnestie_wet/noun	anders/adj	antwoord/noun	arrest/noun	augustus/noun	baat/verb	baseer/verb	begin/adv	bekentenis/noun	beklaagd/adj	belangrijk/adj	belast/adj	belofte/noun	benoemd/adj	benoeming/noun	beroep_commissie/noun	beschuldiging/noun	beslissing/noun	besluit/noun	bestuur_accoord/noun	betrokken/adj	bevel/noun	bewering/noun	bezwaar/noun	blokkeer/verb	bond/noun	braaf/adj	brandweer/noun	bron/noun	capitulatie/noun	conflict/noun	contact/noun	daarmee/pp	daarna/pp	daarom/pp	dag/noun	dan/adv	dat/comp	dat/det	de/det	december/noun	decreet/noun	deels/adv	definitief/adj	democratisch/adj	dergelijk/adj	desnoods/adv	destijds/adv	deze/det	die/det	diezelfde/det	dinsdag/noun	directeur/noun	dit/det	door/prep	dring_aan/verb	drug/noun	dus/adv	echter/adv	eerder/adj	eind/adv	enzovoorts/vg	eventueel/adj	fatwa/noun	februari/noun	federaal/adj	federatie/noun	feit/noun	foltering/noun	formeel/adj	foutief/adj	functionaris/noun	gemaakt/adj	gemeente/noun	genomen/adj	gepaard/adj	gepubliceerd/adj	gerechtshof/noun	gesteld/adj	getuige/noun	getuigenis/noun	gevangenis_straf/noun	gisteren/adv	haar/det	haast/adv	haastig/adj	half/adj	handtekening/noun	heb/verb	het/det	hij/pron	historisch/adj	hof/noun	hoog/adj	hun/det	iets/adv	in_vrijheid_stelling/noun	inderdaad/adv	inmiddels/adv	instructie/noun	internet/noun	intussen/adv	invoering/noun	jaar_cijfer/noun	jas/verb	kamer/noun	kan/verb	keer/noun	kort/adj	kort/adv	laat/adj	laat/verb	lijnrechter/noun	maal/noun	maandag/noun	maar/vg	maatregel/noun	meer/adv	meld/verb	mijn/det	ministerie/noun	mode/noun	moet/verb	moment/noun	na/prep	nadat/comp	niet/adv	nieuws/noun	nooit/adv	nu/adv	of/adv	of/vg	om/comp	om/prep	omdat/comp	onder/adv	ongelukkig/adj	ongestraft/adj	onlangs/adv	onmiddellijk/adj	onteigening/noun	ontslag/noun	ook/adv	oordeel/noun	oorspronkelijk/adj	opvolger/noun	overigens/adv	overname/noun	overtuiging/noun	passage/noun	patent/noun	pers/noun	plan/noun	politiek/adj	probeer/verb	programma/noun	publiekelijk/adj	raad/noun	rechtbank/noun	reden/noun	referendum/noun	refs/noun	regel/noun	regering/noun	richtlijn/noun	rijs/verb	scheidsrechter/noun	schielijk/adj	schip/noun	schorsing/noun	schort_op/verb	schriftelijk/adj	september/noun	snel/adj	sta_toe/verb	staking/noun	stam_nummer/noun	stel_in/verb	stellingname/noun	stem/noun	straf_af/verb	stroom_binnen/verb	stuntelig/adj	te/comp	tegelijkertijd/adj	tegendeel/noun	telefoon_gesprek/noun	termijn/noun	toen/comp	twee/noun	tweede/num	uitdrukkelijk/adj	uitgeweken/adj	uitslag/noun	uitspraak/noun	uitstel/noun	valreep/noun	vals/adj	vandaag/adv	veiligheidsmaatregel/noun	verboden/adj	verdachte/noun	vergeefs/adj	verhaal/noun	verklaring/noun	verkondig/verb	vernietiging_kamp/noun	veroordeling/noun	verschiet/noun	versoepeling/noun	vervolgens/adv	vluchteling/noun	volgens/prep	vonnis/noun	vonnis/verb	voorganger/noun	voorstel/noun	voorwaardelijk/adj	vorig/adj	vrijlating/noun	vroeg/adj	waarmee/pp	wapen/noun	week/noun	weekeinde/noun	weer/adv	wegens/prep	wet/noun	wetswijziging/noun	wijzig/verb	wil/verb	woensdag/noun	woord/noun	word/verb	zal/verb	zaterdag/noun	ze/pron	zet_om/verb	zij/pron	zijn/det	zitting/noun	zondag_avond/noun	zoveel/det	zuiver/verb	zulk/det	Öcalan/name	één/num
'96/noun	0.0	0.6324487	0.819651	0.6126665	0.38907748	0.395976	0.43058664	0.92529404	0.83681166	0.9404458	0.8038608	0.7788942	0.9638161	0.67928123	0.973351	0.7578655	0.79573995	0.8559377	0.7099008	0.92447937	0.94024956	0.94732374	0.73173183	0.68892896	0.7416053	0.9252289	0.8034666	0.94062	0.9416745	0.89683354	0.83802515	0.92357796	0.8152864	0.9038647	0.92994	0.9090549	0.938783	0.8918965	0.9674918	0.811242	0.9378575	0.9107794	0.87153023	0.93001235	0.8073922	0.96349037	0.9262631	0.8251467	0.8877412	0.6547098	0.96881026	0.9021919	0.95383453	0.9609957	0.91307646	0.867808	0.9269244	0.8530618	0.67064214	0.54501647	0.8808437	0.78057283	0.4304089	0.87701815	0.7858783	0.95161676	0.9016483	0.8717176	0.8437104	0.8666343	0.9339304	0.84974456	0.8382403	0.7811165	0.8825054	0.86049956	0.8535773	0.9059508	0.8899047	0.87444276	0.88803965	0.9228863	0.9063939	0.8889345	0.81977344	0.94619507	0.87313044	0.86460876	0.938362	0.947809	0.8543123	0.9806914	0.8568969	0.9185874	0.9363092	0.51666176	0.72824836	0.88243747	0.6425468	0.90742815	0.89235556	0.8680624	0.7652934	0.77264553	0.92269665	0.9181458	0.6761858	0.93274796	0.6735811	0.82903385	0.80444056	0.9456852	0.96164596	0.8745622	0.7194233	0.39630437	0.9765178	0.83614373	0.7874693	0.5780194	0.8184352	0.8405828	0.8427581	0.92058796	0.79931396	0.8938826	0.9183916	0.8670845	0.8962678	0.8927442	0.9576669	0.7309476	0.7201625	0.7738798	0.8699552	0.84136844	0.8280538	0.7279526	0.7992251	0.9653896	0.83725643	0.9495834	0.7760604	0.81775427	0.7979659	0.75220823	0.90467	0.75022936	0.8859119	0.8176243	0.9496792	0.87771034	0.9557975	0.8670644	0.85137916	0.9298676	0.906448	0.83746696	0.76441526	0.8959193	0.9118726	0.953821	0.8918092	0.94309026	0.8131255	0.8683796	0.8955632	0.9409108	0.8287393	0.71381724	0.9520902	0.9033402	0.9905694	0.8415472	0.82730407	0.8967172	0.98871875	0.8631895	0.9854369	0.7890997	0.67815286	0.96922815	0.88610184	0.8988602	0.9185213	0.93754095	0.9218022	0.8960197	0.77108365	0.8811558	0.913019	0.923566	0.93555975	0.7455194	0.87568086	0.8716315	0.738135	0.95574886	0.881606	0.7636261	0.8298446	0.89657974	0.9261934	0.8385236	0.83638793	0.8484176	0.89802015	0.85968006	0.8679762	0.83723104	0.9354834	0.8224213	0.8971929	0.7921704	0.9454638	0.81738114	0.91018355	0.91309255	0.85526514	0.8168373	0.8487445	0.94130206	0.81071466	0.882635	0.8837877	0.696262	0.7740872	0.5472973	0.9557197	0.8686893	0.8191607	0.9136778	0.74829674	0.92504203	0.8824064	0.90263927	0.8254046	0.9290978	0.91513556	0.93197495	0.89512545	0.823365	0.9379889	0.6029688	0.90691334	0.8728108	0.8040753	0.8629203	0.8189628	0.74651074	0.77407926	0.846509	0.905531	0.8003824	0.8809445	0.89938724	0.8632412	0.7218753	0.90885055	0.82364374	0.8434411	0.97172505	0.71178126	0.862419	0.9472289	0.9014453	0.9718783	0.8266049	0.663303	0.6522715	0.76676506	0.78809786	0.8229699	0.5024091	0.8412427	0.85926425	0.8071915	0.9512507	0.6925219	0.7727211	0.9453536	0.8332082	0.82994586	0.82129127	0.7997126	0.90685505	0.6876012	0.9217573	0.70130527	0.8051958	0.7046031	0.89956206	0.80384076	0.8614708	0.72055405	0.822301	0.80909264	0.9063392	0.8445555	0.958693	0.75592077	0.93999857
1/noun	0.6324487	0.0	0.5097985	0.5505897	0.49251562	0.43389028	0.3537702	0.84383523	0.802409	0.8841753	0.91919494	0.826783	0.95675695	0.910165	0.90291697	0.68292487	0.87148935	0.9094965	0.84305984	0.7503116	0.8802388	0.8164879	0.88525045	0.8147752	0.75339067	0.84469587	0.8080344	0.95182765	0.8271086	0.8879813	0.9060225	0.8120923	0.87352467	0.91343105	0.8456548	0.88076335	0.81543016	0.88961893	0.918635	0.7057515	0.84390664	0.84394574	0.68057925	0.86923915	0.7089	0.9371921	0.9242501	0.9125571	0.8303633	0.8000649	0.9292759	0.9041837	0.964119	0.95609355	0.9577696	0.74891937	0.94094896	0.8865893	0.77826524	0.35065174	0.9217199	0.92884976	0.34961128	0.8848941	0.78501356	0.93512905	0.9386244	0.8920382	0.81162184	0.74479556	0.92703503	0.8771994	0.8551183	0.72534335	0.86562663	0.88874114	0.8941638	0.93475735	0.83683866	0.8165101	0.8436924	0.90693617	0.874615	0.930676	0.84205866	0.9087201	0.939086	0.89654315	0.92369366	0.85449225	0.8269917	0.9598576	0.89878505	0.9616422	0.84331936	0.38735378	0.659724	0.90198416	0.69371283	0.8485204	0.85956275	0.8427311	0.8943361	0.8823626	0.90547204	0.82710403	0.42199564	0.8026974	0.90166026	0.86140114	0.8092501	0.8954541	0.919072	0.86899185	0.9041068	0.34386832	0.9738101	0.83055973	0.8714528	0.38425308	0.7991388	0.8859414	0.8607943	0.9059098	0.7353045	0.94741046	0.87792206	0.9029944	0.8420087	0.85154647	0.8881051	0.73208153	0.80924	0.88182485	0.9043518	0.9428716	0.85657316	0.83136135	0.90539634	0.94304013	0.87356204	0.90615606	0.88675797	0.9252251	0.8968727	0.92551976	0.9484472	0.8144334	0.9108964	0.95195264	0.9548028	0.85267806	0.87375623	0.850855	0.90395635	0.9688292	0.87473065	0.7496858	0.6034766	0.965296	0.96633554	0.9522045	0.9677278	0.948596	0.815642	0.9314713	0.9412894	0.9373751	0.881191	0.45351022	0.9571085	0.82188046	0.9675284	0.7700826	0.96901566	0.9007953	0.96547675	0.8212172	0.9710817	0.76265454	0.68590915	0.94726825	0.89059466	0.97675425	0.91843176	0.96968496	0.929147	0.88977695	0.5828866	0.8654866	0.9026257	0.9593333	0.9388957	0.81380016	0.8958076	0.9136016	0.67597145	0.9704376	0.847554	0.8543492	0.8342274	0.87462765	0.87443817	0.9323625	0.95093817	0.8565789	0.94625086	0.8420438	0.860177	0.96879804	0.8092817	0.9068157	0.79001546	0.7409537	0.8420354	0.6798071	0.9441661	0.8231383	0.7970621	0.73598206	0.91792715	0.9145862	0.85940576	0.86870635	0.8677443	0.65181875	0.8456385	0.33884227	0.913238	0.8332036	0.74725395	0.91246307	0.7681378	0.9409077	0.92569	0.9318607	0.8983119	0.9407426	0.9017347	0.9146321	0.9709863	0.87017405	0.8344997	0.6446654	0.8926144	0.8764279	0.86416894	0.9328173	0.8067001	0.78721523	0.6791545	0.86285454	0.96517694	0.7712381	0.82511896	0.89876807	0.8771931	0.88530326	0.9780382	0.92575514	0.9449729	0.973974	0.8264076	0.8347105	0.8061266	0.9296956	0.9747953	0.82379276	0.7436109	0.5922993	0.9212567	0.7711393	0.8302691	0.6051946	0.8411295	0.9589214	0.8908302	0.9077966	0.8089307	0.79996145	0.9376866	0.8474381	0.72532034	0.7253964	0.8016144	0.90242183	0.43723184	0.9790257	0.64443874	0.76419723	0.3874973	0.99009305	0.79711586	0.92628676	0.90002173	0.6545641	0.78312325	0.9681446	0.9278106	0.91993093	0.8187982	0.94580716
18/num	0.819651	0.5097985	0.0	0.80449927	0.78320134	0.7067037	0.685673	0.569206	0.96878713	0.90012157	0.9403321	0.90944785	0.9920041	0.9565792	0.86195725	0.78017634	0.8493281	0.9838492	0.933774	0.7681951	0.7234949	0.9734181	0.9087808	0.8935683	0.861081	0.59371066	0.9603519	0.9071957	0.93054664	0.856482	0.84265095	0.7483126	0.9120326	0.9442632	0.57941306	0.9474382	0.615966	0.86810493	0.8734486	0.53401613	0.93107724	0.80346894	0.88447315	0.7974206	0.9082846	0.96086204	0.9573202	0.64369637	0.90946263	0.9279001	0.9721767	0.9490265	0.9850071	0.9745172	0.9737059	0.8374815	0.9586426	0.98401964	0.8793942	0.5799456	0.9684368	0.9747129	0.73272383	0.78065026	0.68214345	0.97580016	0.92474383	0.9455007	0.9062993	0.90088516	0.96025455	0.8864268	0.92761993	0.913728	0.97930145	0.9301875	0.92441773	0.93782425	0.9569105	0.9601668	0.88149154	0.95025015	0.8502315	0.968372	0.89956343	0.9809048	0.97480917	0.98615247	0.98984253	0.96177614	0.8323028	0.9729859	0.9749082	0.99585235	0.95434237	0.63636744	0.9478317	0.8697429	0.8216598	0.9799507	0.98048055	0.90742517	0.87768227	0.9926719	0.97560257	0.8815807	0.49746364	0.7597758	0.94398004	0.9729107	0.915854	0.8590225	0.98550594	0.9473736	0.91232085	0.716996	0.982023	0.90137017	0.9506785	0.6451503	0.94677144	0.8812549	0.83582735	0.8830875	0.90761006	0.9512324	0.9662144	0.95144033	0.94637394	0.9713845	0.998429	0.85638916	0.74590874	0.92468387	0.88113225	0.9497817	0.6161462	0.7954871	0.92618954	0.96755606	0.9670109	0.64335513	0.9656075	0.95478266	0.9461522	0.9255936	0.99121696	0.7974693	0.9413043	0.9596942	0.9751444	0.7798161	0.9481097	0.95472604	0.96794724	0.9735782	0.8880456	0.9217034	0.78261864	0.9867115	0.9720269	0.9856735	0.98684347	0.9385382	0.92583215	0.9485609	0.93223226	0.93514377	0.89373684	0.5757648	0.97752744	0.9702263	0.9858477	0.8186421	0.9684129	0.8808135	0.963558	0.96070284	0.98944503	0.8671793	0.804023	0.98393935	0.9328146	0.9886389	0.9905376	0.9970208	0.8901387	0.9508523	0.66635644	0.84919065	0.9095243	0.9114628	0.98883736	0.90654325	0.94859326	0.99140584	0.8377242	0.9855522	0.91733116	0.9646908	0.8890155	0.9299338	0.8965082	0.9181041	0.99443483	0.9687714	0.93519235	0.9768875	0.97637707	0.95560944	0.8703555	0.9345682	0.95528346	0.6276467	0.93047833	0.87704027	0.91583467	0.97837794	0.9731338	0.9574552	0.9604995	0.86592615	0.93142635	0.96457046	0.7784058	0.76208496	0.9054157	0.61684835	0.9946576	0.9445317	0.78936386	0.79930323	0.8877336	0.9928413	0.91568667	0.9570372	0.932371	0.96930265	0.9671871	0.99362403	0.990283	0.9191858	0.9716264	0.8414327	0.8540667	0.8221039	0.9685606	0.93251026	0.8197292	0.8656838	0.6454077	0.92976904	0.9180858	0.8689895	0.9464452	0.88768595	0.73386157	0.93452394	0.96656895	0.9097158	0.96611845	0.9869444	0.75720906	0.89978546	0.96789384	0.97379136	0.9585723	0.8944575	0.76592946	0.5963902	0.96434826	0.96338165	0.6335946	0.7375072	0.79552954	0.93873984	0.9613721	0.95135	0.8170781	0.83199775	0.924297	0.7587202	0.92960304	0.9384958	0.95937765	0.95777375	0.49392998	0.9713363	0.82390016	0.93450654	0.43801135	0.98751104	0.790353	0.96306175	0.95500624	0.7831113	0.7796277	0.9612377	0.978377	0.98723835	0.88331	0.70199746
1973/noun	0.6126665	0.5505897	0.80449927	0.0	0.45407432	0.5942385	0.53913105	0.9138708	0.9186291	0.74804944	0.7283565	0.6814969	0.85353976	0.8173359	0.9624758	0.744285	0.80175495	0.7941742	0.7268881	0.9059882	0.9021325	0.9551477	0.7761272	0.7967659	0.68162936	0.78318846	0.8232826	0.94524235	0.85424805	0.7252568	0.93833596	0.88438994	0.82971776	0.858397	0.9665266	0.8659167	0.9409391	0.9023475	0.94956094	0.8180901	0.8465806	0.8494192	0.81262076	0.89702034	0.74342877	0.92437804	0.8840037	0.80122656	0.7567047	0.78113925	0.93506604	0.76461256	0.95572746	0.9562218	0.97562855	0.7183496	0.99084175	0.9295414	0.68074346	0.66453665	0.8493758	0.77231956	0.57063115	0.8694667	0.84134156	0.9449809	0.7727237	0.8557351	0.81577694	0.70317054	0.94173455	0.7763698	0.7704536	0.651664	0.93026847	0.90741944	0.67484593	0.79647774	0.798128	0.72706544	0.8660145	0.8888133	0.8295977	0.8096633	0.85267717	0.82454324	0.8731543	0.8264886	0.82885534	0.8557484	0.7750504	0.9129343	0.853785	0.93019474	0.81184876	0.5931931	0.7241843	0.82405066	0.7174617	0.7595855	0.8524338	0.78747326	0.76995033	0.75178194	0.8504239	0.82690537	0.6268134	0.85584354	0.8718768	0.7312267	0.7083075	0.85763097	0.8604525	0.7362702	0.6666254	0.59463465	0.81701386	0.7766247	0.86956745	0.66127634	0.729612	0.7991742	0.82289517	0.84500664	0.6958684	0.8286452	0.7998568	0.8230437	0.9114756	0.8218088	0.8531207	0.7884987	0.78942585	0.81826544	0.8255675	0.85327107	0.84236556	0.6601509	0.7886	0.97503084	0.75891864	0.9162115	0.8909674	0.83932924	0.80670494	0.72508764	0.80841625	0.7658719	0.9264569	0.83881325	0.9233767	0.76359504	0.86153793	0.783124	0.8692656	0.91309726	0.79654366	0.7544422	0.79944086	0.9176539	0.9000534	0.90275	0.96096665	0.7950879	0.6019474	0.85579	0.9122249	0.9112611	0.90291107	0.6042274	0.9041818	0.7378564	0.8673478	0.82562923	0.8930325	0.8066118	0.970107	0.8445758	0.9706597	0.6937439	0.6167652	0.8709122	0.87730783	0.873029	0.8423761	0.9007462	0.9462347	0.86999613	0.7782151	0.79633415	0.8185491	0.8425228	0.9537343	0.6994218	0.7718143	0.8716653	0.68564546	0.95161486	0.8010972	0.78585386	0.81249285	0.8533256	0.8931874	0.9089146	0.87061125	0.8062572	0.86883223	0.8533785	0.8308192	0.853919	0.90698504	0.7842458	0.90028214	0.7904504	0.86348754	0.7127657	0.887432	0.7794109	0.7005987	0.71259755	0.7610517	0.89121073	0.72447675	0.83437616	0.8545294	0.60359204	0.7589305	0.6387081	0.8298811	0.7387187	0.69527805	0.9692952	0.7124801	0.8516264	0.83287835	0.77295953	0.8741714	0.8752619	0.8715132	0.8305315	0.9054973	0.8324646	0.85689044	0.6352438	0.8018896	0.89760154	0.75597346	0.9021048	0.860952	0.7226057	0.7650989	0.82253695	0.852607	0.7421145	0.8241972	0.85160464	0.79598546	0.82774895	0.8430674	0.842769	0.85491145	0.88745034	0.74869084	0.7933054	0.8280227	0.82682943	0.88879	0.7778992	0.70359325	0.63687104	0.80717146	0.8051722	0.8384183	0.5503656	0.6582538	0.87720203	0.827736	0.8584342	0.7514782	0.71096194	0.9029973	0.7896888	0.6966721	0.742732	0.78025705	0.86774063	0.6194616	0.9485637	0.6704336	0.7678839	0.63911796	0.88679224	0.79266	0.81232744	0.7051538	0.7586666	0.63990915	0.9507816	0.76807755	0.8667376	0.69186103	0.9157123
1993/noun	0.38907748	0.49251562	0.78320134	0.45407432	0.0	0.37879455	0.39517862	0.8388976	0.82552403	0.768004	0.694049	0.6553767	0.8929717	0.61969084	0.9317432	0.73340774	0.7070412	0.8196075	0.57778674	0.82294935	0.90195143	0.91099	0.7410705	0.7192183	0.6344694	0.8207113	0.75806046	0.88347405	0.83059347	0.7465962	0.88323194	0.9272705	0.754333	0.8708346	0.9473462	0.81697	0.8808543	0.7542223	0.9210605	0.8522888	0.8243351	0.8794068	0.7688435	0.83253205	0.72532594	0.9086438	0.84747916	0.8567062	0.75145125	0.7540318	0.9618422	0.8669153	0.9754774	0.97144854	0.9514326	0.77800405	0.96808255	0.92797774	0.66632664	0.5259967	0.8406402	0.80555755	0.47227287	0.86873716	0.8324345	0.93042904	0.8808055	0.854385	0.71711487	0.7198341	0.91586316	0.8449395	0.8001364	0.66620004	0.8668367	0.9032811	0.7495848	0.85567474	0.815222	0.6633234	0.87264425	0.8853271	0.8888335	0.8798524	0.77813345	0.8811482	0.8977151	0.8370161	0.86551213	0.84382385	0.829651	0.94932306	0.7953783	0.9146096	0.7969847	0.46850896	0.66572464	0.85633457	0.65454787	0.7975757	0.80352646	0.75403756	0.6208098	0.73674	0.8815797	0.8180664	0.61848396	0.8104785	0.7269736	0.6826999	0.7633306	0.9130069	0.91116834	0.80189186	0.73074037	0.47747415	0.9379696	0.79122007	0.7490636	0.53035384	0.69559276	0.8015518	0.8764297	0.8743279	0.66401786	0.8285819	0.80047315	0.8251624	0.8044659	0.8294409	0.87560654	0.7196608	0.76761645	0.77933615	0.8749714	0.8163041	0.82263786	0.6620756	0.8523228	0.9556303	0.7592049	0.9178309	0.7125997	0.79217905	0.7786268	0.7268088	0.8206748	0.78307426	0.88070166	0.90912056	0.95418334	0.8505242	0.8148686	0.7769847	0.8675612	0.90081334	0.83368665	0.64627075	0.74955755	0.90602326	0.87610173	0.93089354	0.9299041	0.9096954	0.73003364	0.873137	0.86443484	0.9140419	0.87963927	0.61324465	0.9642516	0.7985755	0.93941635	0.85113627	0.9237291	0.7728218	0.9930037	0.7797354	0.97657096	0.7451861	0.63923156	0.91369593	0.90304685	0.87248766	0.8269334	0.8509426	0.91802835	0.8344392	0.81146854	0.7623187	0.8365309	0.9033719	0.9038881	0.6054758	0.806151	0.85706735	0.69683695	0.94261235	0.81708425	0.7730715	0.69239044	0.8560039	0.882489	0.92158735	0.8506712	0.801795	0.8821376	0.7890204	0.81931883	0.9154224	0.8917994	0.76768327	0.84155923	0.7783458	0.8576571	0.6869966	0.8812825	0.7854174	0.66670215	0.7491497	0.85489666	0.91729534	0.8143547	0.8261785	0.89397675	0.6200448	0.78674775	0.51154196	0.8690033	0.7384057	0.76989365	0.93090355	0.71462524	0.8937905	0.89170367	0.8421991	0.8293826	0.92371494	0.8587103	0.85216236	0.94343835	0.75741464	0.87603855	0.57187355	0.90943736	0.9045533	0.71115696	0.92258734	0.8227447	0.6941837	0.69943166	0.7357379	0.9196013	0.72868156	0.78992677	0.80450106	0.8490556	0.8205019	0.89669263	0.8554963	0.87439793	0.83414507	0.72006	0.8332537	0.7285229	0.8481739	0.87304914	0.6971224	0.69989425	0.5791762	0.7040169	0.6599431	0.84141105	0.4420088	0.75472665	0.8584996	0.7279948	0.87945235	0.70423025	0.72882146	0.9180897	0.8269445	0.63002884	0.67262685	0.7181571	0.81892574	0.6139909	0.91152537	0.6256694	0.71315956	0.6752262	0.8852808	0.7773994	0.79972696	0.75760627	0.79654044	0.7931769	0.9692089	0.8270222	0.9050985	0.7631235	0.9735959
2000/noun	0.395976	0.43389028	0.7067037	0.5942385	0.37879455	0.0	0.18248892	0.90558755	0.80565053	0.95387816	0.883004	0.8849419	0.9635073	0.89637834	0.9753067	0.71346736	0.88745904	0.9427445	0.88932455	0.83289504	0.9199849	0.81115746	0.87531483	0.7753447	0.77979743	0.92543757	0.9080241	0.9344555	0.9540221	0.84413624	0.9335031	0.92502254	0.88852006	0.94071937	0.9401009	0.9154048	0.9307868	0.9581328	0.95343333	0.78332126	0.9619073	0.89450127	0.84829986	0.96875536	0.8662152	0.89541274	0.94711804	0.8550796	0.89960486	0.74496496	0.93039656	0.904822	0.97290635	0.9614648	0.94418734	0.8706536	0.9804864	0.9328998	0.77014995	0.42528003	0.9610965	0.87476504	0.3608691	0.91123366	0.8116571	0.8833778	0.92199093	0.8856615	0.91564935	0.8525185	0.97392213	0.930082	0.8129195	0.8358831	0.7908842	0.9292386	0.8731373	0.9430668	0.9422181	0.85128	0.9107355	0.96509117	0.9500867	0.93623716	0.8470091	0.96156794	0.9389409	0.84715056	0.9654828	0.9127271	0.847863	0.9628951	0.8849263	0.95669585	0.8164682	0.3820004	0.7820593	0.8848275	0.6149297	0.964124	0.92507327	0.89457166	0.76606834	0.7738467	0.9430458	0.87302524	0.5440024	0.8579545	0.68616545	0.8139551	0.8732359	0.91930425	0.9557462	0.8748922	0.80867326	0.31697053	0.9876301	0.8723568	0.8745035	0.39246786	0.8156294	0.9027917	0.83038986	0.9530406	0.85810256	0.87613505	0.94181406	0.8284147	0.8696876	0.92969936	0.93842155	0.71231043	0.8190086	0.9050296	0.9089464	0.93695676	0.82544297	0.75631016	0.9143948	0.9759561	0.9221068	0.9296117	0.82879597	0.9013886	0.8790528	0.8423353	0.91207486	0.8155609	0.90005064	0.9393345	0.92945385	0.89684933	0.8190378	0.9251126	0.94135326	0.89322734	0.8650754	0.8382924	0.64161855	0.9567158	0.9017216	0.97534615	0.929297	0.92540884	0.81741387	0.924055	0.9245049	0.88104475	0.87645465	0.5646572	0.9508189	0.90813386	0.9764618	0.8146402	0.9704888	0.8825306	0.97811383	0.8372264	0.95588726	0.797251	0.69275343	0.9511689	0.8917627	0.934876	0.89931244	0.90736616	0.95630467	0.93818414	0.73959994	0.86885315	0.9218917	0.908815	0.9856148	0.789486	0.8675852	0.8865713	0.7512926	0.9590786	0.8728708	0.8640966	0.88975006	0.9146251	0.8194537	0.94159126	0.91455173	0.87878305	0.90705216	0.8691177	0.9367309	0.9115615	0.88715035	0.92925155	0.91763294	0.8106023	0.9068792	0.77815694	0.8613553	0.9178656	0.8701426	0.87819064	0.8976042	0.91437393	0.8335085	0.8813136	0.9114693	0.74390435	0.8586822	0.40720773	0.96147734	0.91447175	0.7606342	0.8544157	0.854257	0.9821671	0.94165283	0.8402245	0.90358925	0.96957606	0.9513281	0.9741215	0.98183894	0.9223109	0.9079238	0.6416033	0.95707077	0.87922454	0.86748743	0.892787	0.87543076	0.77603114	0.70908403	0.88229847	0.93987155	0.7510836	0.90937907	0.90609264	0.91859794	0.8822401	0.9514241	0.8637956	0.87638146	0.9743561	0.8001948	0.923436	0.9493523	0.9503062	0.9819606	0.84729	0.72927535	0.53961724	0.90828395	0.8844556	0.8481545	0.40832692	0.85453165	0.92652744	0.8569685	0.9651927	0.67376876	0.8711457	0.945228	0.8748216	0.8158503	0.82932806	0.8767223	0.93762034	0.5582509	0.9684164	0.67464834	0.7964276	0.5931299	0.953749	0.8293553	0.90094066	0.874665	0.79910356	0.8515427	0.9473051	0.9076626	0.9607036	0.83918047	0.9261111
