	13-jarige/adj	Albanees/noun	Amerika/name	Amerikaan/noun	Anna/name	Anthuenis/noun	Arabier/noun	Bardot/name	Barend/name	Beckham/name	Berlin/name	Billy/name	Blair/name	Borms/name	Boudewijn/name	Boyd/name	Brit/noun	Bush/name	Charlie/name	Cools/name	Cézanne/name	Democraat/noun	Derksen/name	Duitser/noun	EU/name	Engels/adj	Engelsman/noun	Frank/name	Friesland/name	Giuliani/name	Harris/name	Hollander/noun	Iraans/adj	Irving/name	Javaan/noun	Leys/name	Linda/name	Manet/name	Mona/name	Mondriaan/name	Mugabe/name	Mussolini/name	NAVO/name	Nederlander/noun	Olympische/name	Pim/name	Pinochet/name	Reagan/name	Ren/name	Russisch/adj	Schenk/name	Self/name	Servisch/adj	Serviër/noun	Spelen/name	Sperwer/name	Syriër/noun	Tripp/name	Tutsi/noun	VS/name	Waal/noun	Wereldoorlog/name	Wimbledon/name	Wout/name	aangezien/comp	aartsvijand/noun	al/comp	alle/det	allebei/adv	alleen/adv	allemaal/adv	alles/noun	alles/pron	als/comp	ander/adj	ander/noun	anderzijds/adv	armband/noun	baas/noun	begin/noun	begin/verb	begrijp/verb	bemin/verb	bijvoorbeeld/adv	christen/noun	criticus/noun	daarna/pp	dagelijks/adj	dan/comparative	dat/comp	dat/det	dat/pron	denk/verb	denk_na/verb	destijds/adv	die/det	die/pron	diep/adj	ding/noun	dirigent/noun	dood/noun	draadloos/adj	drijf/verb	drukte/noun	duif_liefhebber/noun	eigenlijk/adj	elkaar/pron	en/comp	en/vg	eng/adj	erg/adj	erom/pp	ervan/pp	etiket/noun	evenzeer/adv	feite/adv	fel/adj	figuur/noun	film/noun	filmmaker/noun	ga/verb	geit/noun	gelegenheid/noun	gelijkelijk/adv	geloof/verb	genocide_wet/noun	gevoel/noun	geweld/noun	gewoon/adj	gezeik/verb	gij/pron	glimlach/adj	glimlach/noun	glimlach/verb	grinnik/verb	haar/det	haar/pron	haat/noun	haat/verb	hartgrondig/adj	hartstochtelijk/adj	heb_lief/verb	heel/adj	hekel/noun	hem/pron	hen/pron	het/det	hier/adv	hij/pron	hoe/adj	hoe/noun	hoeveel/adv	hoewel/comp	homo/noun	hond/noun	hoofd_rol_speler/noun	hoofddoek/noun	houd/verb	huis_werk/noun	hun/det	idee/noun	iedereen/pron	ik/pron	immigrant/noun	in/adv	inmiddels/adv	intellectueel/adj	intens/adj	islam/noun	je/pron	jezelf/pron	jodendom/noun	jood/noun	joods/adj	journalist/noun	jullie/pron	kant/noun	kater/noun	kerst/noun	kind/noun	kleding/noun	klink/verb	klus/noun	koop/verb	kunst/noun	kunstgeschiedenis/noun	lach/verb	laconiek/adj	land/noun	las/verb	leer/verb	lees/verb	liefde/noun	lieg/verb	lucht/noun	luister/adj	maandag/noun	maar/comp	maar/vg	man/noun	me/pron	medium/noun	meest/adj	meestal/adv	men/pron	mens/noun	meute/noun	mezelf/pron	middelmaat/noun	mij/pron	mijd/verb	mijn/det	misschien/adv	modern/adj	moeder/noun	moslim/noun	muziek/noun	naast/adj	namaak/noun	namelijk/adv	natuurlijk/adj	naïviteit/noun	niet/adv	noem/verb	nooit/adv	of/vg	om/comp	om/prep	omdat/comp	on_versneden/adj	onderwijs/noun	ongebreideld/adj	ongelijkheid/noun	onomwonden/adj	ons/noun	ons/pron	oorlog/noun	opgesloten/adj	oprichter/noun	optimisme/noun	oud/adj	overigens/adv	overzee/pp	pas/noun	patriottisme/noun	perfectie/noun	persoonlijk/adj	pest/noun	plaat/noun	platteland/noun	plotseling/adj	politiek/noun	pop_ster/noun	premier/noun	president/noun	prietpraat/noun	prostituee/noun	ras/noun	realiteit/noun	rechts/adj	reden/noun	regel_DIM/noun	regelrecht/adj	religieus/adj	rest/noun	romantisch/adj	schoen/noun	school/noun	schop/verb	schreeuw/verb	sinds/comp	sluit_buiten/verb	soldaat/noun	sommige/det	soms/adv	soort/noun	sprookje/noun	staat/noun	stad/noun	stad_DIM/noun	steeds/adv	steun/verb	stilaan/adv	stoot_af/verb	strafschop/noun	stuk_DIM/noun	subsidie/noun	succesvol/adj	super_held/noun	symbool/noun	systeem/noun	talentvol/adj	te/comp	tegenstander/noun	tennis/noun	terwijl/comp	thuis/noun	thuis/part	toch/adv	toch/tag	toerist/noun	toestand/noun	tof/adj	tuig/noun	tv/noun	type/noun	u/det	u/pron	ultra_orthodox/adj	vader/noun	vak/noun	van/pron	vanwege/prep	varken/noun	vecht/verb	veel/det	verafschuw/verb	verdwaal/verb	vergadering/noun	verlies/verb	verrekt/adj	vervelend/adj	vervloek/verb	vervolg/verb	verwerpelijk/adj	verzamel/verb	vijand/noun	voetbal/noun	volk/noun	voordracht/noun	vraag/noun	vraag/verb	vraag_af/verb	vrede/noun	vriend/noun	vrijheid/noun	vroeg/adj	vrouw/noun	vrouwelijk/adj	waarom/adv	waarschijnlijk/adj	wanneer/comp	want/comp	want/vg	wantrouw/verb	wat/pron	we/pron	wegens/prep	wereld/noun	wie/pron	wij/pron	winkel/verb	woord/noun	word/verb	wreed/adj	zal/verb	ze/pron	zeg/verb	zeker/adv	zelfmoord/noun	zelfs/adv	zeur/verb	zichzelf/pron	zij/pron	zijn/det	zin/noun	zo/adj	zo/adv	zoals/comp	zozeer/adj	zozeer/adv	zwart/adj
13-jarige/adj	0.0	0.86620855	0.8386892	0.8825252	0.5513526	0.85023814	0.8431575	0.8426152	0.91455567	0.82807636	0.92003953	0.74149764	0.8333124	0.8598926	0.6681124	0.8001964	0.89743453	0.8904427	0.7659201	0.64887357	0.9072516	0.90417767	0.940893	0.86947286	0.9388475	0.7240703	0.90793115	0.7479923	0.873016	0.84102714	0.7859397	0.9357833	0.77465534	0.8397794	0.8375547	0.89783293	0.7127609	0.7800432	0.77406836	0.8905887	0.87360823	0.8832729	0.91052234	0.9027635	0.9401266	0.81005543	0.85582215	0.78887177	0.86041075	0.71873415	0.8400469	0.8678151	0.8547524	0.86710036	0.9354209	0.8662755	0.8456173	0.6581197	0.8507275	0.9328106	0.91030407	0.82288575	0.8010018	0.88021046	0.90608	0.8424895	0.9250696	0.8096671	0.8062053	0.9236788	0.92508674	0.91422045	0.9569236	0.8829328	0.8910964	0.91702634	0.90251565	0.79190445	0.8499421	0.94699425	0.8275913	0.9176119	0.8515744	0.9374414	0.9005171	0.8238022	0.8900697	0.87418306	0.90811354	0.8961323	0.9497477	0.9258023	0.9546677	0.90761375	0.6600384	0.8938434	0.7134456	0.89502287	0.9224341	0.84287834	0.59772676	0.93548447	0.896586	0.85810924	0.87058055	0.8854759	0.8916368	0.90464234	0.7726117	0.86479247	0.88237315	0.90184045	0.8420882	0.8713691	0.8367038	0.9193496	0.88781345	0.8477395	0.7846955	0.7404957	0.94848806	0.8883482	0.91389406	0.8709564	0.95568806	0.85975707	0.92167157	0.8671528	0.88710403	0.8761293	0.88598806	0.8502383	0.908688	0.8454882	0.85952026	0.5748222	0.73908275	0.84890234	0.787897	0.8401298	0.86482	0.84873015	0.92990744	0.7929485	0.77738774	0.8210515	0.9449963	0.8778287	0.7866127	0.8773018	0.9467527	0.8934273	0.8488442	0.83294326	0.88988197	0.7047935	0.7612301	0.8994813	0.85340345	0.76339287	0.93308175	0.8794782	0.8724423	0.7921896	0.9006917	0.79854983	0.89076996	0.8823233	0.93546855	0.9012697	0.92691743	0.87793905	0.8373208	0.737641	0.8074528	0.91332287	0.8927041	0.909823	0.83961385	0.6896775	0.79207915	0.9641671	0.9290408	0.87491095	0.9351547	0.86349434	0.8915871	0.9452873	0.9114405	0.89081687	0.8688036	0.9278747	0.81356305	0.88136274	0.9586126	0.86067504	0.79015833	0.91851664	0.9188497	0.7310177	0.84307516	0.9109987	0.8181561	0.85478663	0.9206125	0.86964285	0.85237074	0.918338	0.90306556	0.8673124	0.86183167	0.7825007	0.9466302	0.86736375	0.5473232	0.8716001	0.88075066	0.91229355	0.86959326	0.9209122	0.9103983	0.8691778	0.94469607	0.8688796	0.87879044	0.831448	0.8895747	0.92322624	0.7850843	0.9010024	0.91950375	0.86829334	0.91443974	0.82690233	0.88073504	0.90591085	0.85597813	0.8042264	0.8804932	0.90667015	0.8150188	0.9591207	0.7610542	0.962222	0.90914595	0.8720766	0.8348691	0.84000456	0.85163087	0.8729361	0.76767653	0.9153067	0.6225946	0.87266546	0.89432114	0.89761	0.6176326	0.88202417	0.8979104	0.9160911	0.9178392	0.90548307	0.9194366	0.8431286	0.96674997	0.83938086	0.80570483	0.82284325	0.73413134	0.8272799	0.8474353	0.7880067	0.7234716	0.818984	0.8916098	0.87552935	0.8124358	0.8240558	0.89900404	0.8907242	0.91121066	0.9229479	0.8355526	0.90879935	0.91667473	0.9609832	0.90931666	0.76421285	0.8794305	0.86591434	0.9557147	0.8069824	0.8804117	0.8539376	0.83231354	0.8315339	0.83754194	0.8246834	0.9466632	0.9180244	0.9048595	0.8313598	0.8595761	0.86865854	0.89839435	0.8791575	0.87306005	0.922091	0.83847755	0.60943234	0.8554901	0.94679004	0.81220865	0.91186357	0.8386102	0.84338653	0.8269236	0.84338975	0.9220213	0.8068736	0.8773603	0.8734268	0.8359672	0.7739213	0.9145219	0.84938717	0.87314636	0.927408	0.8785163	0.8923897	0.9384206	0.9033833	0.9329851	0.89993674	0.75534564	0.92595375	0.844388	0.6938263	0.61814725	0.9059886	0.9210549	0.82720447	0.91711724	0.8832045	0.8766773	0.9188013	0.9301814	0.7369642	0.87661225	0.7681895	0.9151723	0.8310704	0.8668617	0.7921206	0.8299837	0.9435164	0.817036	0.8641256	0.9151149	0.67101	0.91624093	0.85416883	0.85105836	0.7587646	0.6957543	0.95832354	0.8948155	0.9076109	0.8327487	0.9087487	0.8102149	0.80450207
Albanees/noun	0.86620855	0.0	0.69234717	0.70692754	0.93334866	0.904186	0.664874	0.8972458	0.94553274	0.9320781	0.9443907	0.9328435	0.81887174	0.9150162	0.8747989	0.93811345	0.77393556	0.80174553	0.9308515	0.8302324	0.9446645	0.7382398	0.90267056	0.7340822	0.7796171	0.9034233	0.8248254	0.9776421	0.9271523	0.8488082	0.9135245	0.85502255	0.8118882	0.8881411	0.80272126	0.9164627	0.95315427	0.9077253	0.93046546	0.9355546	0.7834611	0.8644763	0.41459197	0.7721175	0.9643563	0.84150445	0.8269461	0.8400782	0.87714565	0.76187474	0.9170615	0.84178066	0.3300485	0.1957407	0.9684185	0.92530495	0.7292035	0.8878112	0.39322275	0.7143168	0.8087678	0.7746748	0.95567733	0.9391926	0.8208915	0.6097398	0.85699797	0.68182236	0.9042983	0.8215345	0.9108975	0.86385804	0.9286787	0.85641915	0.8422669	0.92083085	0.78038484	0.8926374	0.8727714	0.84491533	0.8529936	0.8884288	0.86236453	0.9424068	0.6083464	0.7981588	0.94156843	0.86964417	0.89100456	0.8054862	0.94482905	0.8926519	0.92311555	0.960599	0.83014476	0.87211823	0.6656404	0.79135257	0.8894297	0.89766246	0.7364386	0.9400773	0.63309515	0.8373214	0.88410217	0.91959494	0.70278704	0.89227754	0.69052947	0.88605297	0.9371628	0.8484423	0.73684895	0.87331164	0.7780824	0.82303125	0.7695105	0.92267436	0.9072697	0.8767361	0.9156127	0.87204826	0.94403183	0.65839547	0.8440567	0.88508964	0.8428547	0.44160026	0.8906256	0.8618487	0.8851618	0.8718468	0.9513461	0.851976	0.9335962	0.88303745	0.8114344	0.56381583	0.69779325	0.8083651	0.8439008	0.72760075	0.8688081	0.87655836	0.806972	0.62042236	0.8805373	0.8794118	0.85789937	0.9062194	0.8777944	0.85643727	0.81009793	0.7853965	0.8407844	0.9075378	0.822036	0.87319446	0.9053854	0.70515627	0.8960159	0.7780796	0.88392675	0.73165846	0.86265135	0.8603521	0.9040025	0.8224677	0.7726524	0.9079699	0.89465797	0.8801951	0.60799134	0.76836854	0.68437874	0.80882883	0.72221345	0.91627043	0.82356817	0.8101225	0.932259	0.97462475	0.9172059	0.933345	0.8915699	0.93523	0.93010247	0.93784636	0.65980804	0.8774065	0.881344	0.95590764	0.78056514	0.82217586	0.86279494	0.8949408	0.864091	0.8620461	0.8863364	0.8026134	0.91251564	0.65960443	0.8082701	0.9200845	0.8969917	0.7739105	0.7732574	0.86961484	0.8925517	0.8907825	0.78798103	0.93572795	0.92929125	0.9079743	0.8547884	0.47604424	0.92434597	0.9131622	0.91933966	0.80485034	0.93496305	0.8338115	0.91271114	0.89379126	0.8815208	0.8676672	0.8586124	0.88297856	0.79094756	0.7233011	0.8742494	0.84151316	0.83457637	0.7606573	0.70685124	0.8599206	0.50178045	0.71259946	0.9505677	0.898243	0.8852478	0.9187211	0.7866591	0.97732574	0.8173553	0.92773896	0.9129499	0.87606585	0.92277735	0.79809374	0.8480078	0.75968397	0.85860276	0.7685977	0.76939225	0.8936474	0.8143328	0.73121285	0.9280206	0.8639078	0.87715584	0.888435	0.78304785	0.75833267	0.8132495	0.93519264	0.9313449	0.8413872	0.8944534	0.76924014	0.69975805	0.81078696	0.4966988	0.7533348	0.86562574	0.87661004	0.9200816	0.67954314	0.7127126	0.63954246	0.7700537	0.7216275	0.9464121	0.8681889	0.9459261	0.9443567	0.8951503	0.91739035	0.84302086	0.79451674	0.923921	0.9080165	0.8201724	0.7893423	0.90831816	0.72737896	0.95559645	0.9033308	0.9250031	0.897166	0.81789947	0.8778374	0.93095946	0.8386317	0.81489146	0.8853705	0.9385229	0.9322122	0.80998516	0.83896345	0.8980261	0.9255248	0.77294415	0.92768306	0.5401641	0.7595246	0.75080866	0.9036196	0.9422178	0.902086	0.86679757	0.92632425	0.7628597	0.7719895	0.8071421	0.7624349	0.6592602	0.9303834	0.62602115	0.9358504	0.9306238	0.91308993	0.94631124	0.59480727	0.87395144	0.798192	0.85381037	0.84267676	0.8779093	0.8377528	0.85839194	0.8553177	0.85983706	0.86058277	0.5636214	0.87664694	0.88937205	0.6990324	0.83617306	0.8510179	0.8030847	0.8705186	0.8263339	0.6843329	0.7366053	0.75427866	0.8400872	0.9385274	0.8829082	0.8331514	0.8594021	0.86900485	0.8569133	0.71531224	0.8746512	0.9312118	0.8688128	0.89627945	0.8877032	0.80423844	0.818697	0.8127195
Amerika/name	0.8386892	0.69234717	0.0	0.40326428	0.90025705	0.86832815	0.4720654	0.87092805	0.9198313	0.8194204	0.8685224	0.7427164	0.6603587	0.85970265	0.8432081	0.83915234	0.63229644	0.464234	0.84465456	0.7474497	0.9117134	0.5107214	0.8002486	0.6229682	0.68968207	0.78862727	0.68599	0.87403154	0.8558351	0.6553676	0.679896	0.7697085	0.5682941	0.7989099	0.7722853	0.913374	0.9274437	0.85648483	0.8867778	0.8760505	0.6971842	0.8004152	0.672217	0.67602193	0.86785483	0.733212	0.7254895	0.547496	0.91375804	0.639155	0.8866615	0.82181007	0.67631376	0.6006075	0.92554224	0.81895745	0.68169487	0.8531152	0.606195	0.36940795	0.7651824	0.6630602	0.9158188	0.8946397	0.75047433	0.7183925	0.7864234	0.69864774	0.7833467	0.73405933	0.8476944	0.7369765	0.93166786	0.7980059	0.764812	0.8009546	0.68121743	0.83000404	0.82608765	0.7307788	0.81933165	0.7799495	0.7715124	0.8131896	0.5207863	0.60612154	0.88932925	0.89354044	0.75777775	0.75521344	0.8350265	0.7510781	0.8560562	0.9034407	0.6891514	0.73214304	0.517118	0.6137435	0.8500497	0.8371174	0.7399329	0.83198476	0.5342243	0.8385974	0.84087443	0.768128	0.6635473	0.7525114	0.58639055	0.76188064	0.8169407	0.770391	0.6662998	0.7695224	0.5806037	0.72070724	0.6626543	0.6903932	0.68757725	0.74682343	0.8580278	0.88532877	0.9162955	0.78948134	0.7124338	0.8123363	0.7027898	0.56096745	0.85922766	0.7965257	0.7981714	0.8018306	0.86878055	0.825841	0.83356756	0.81329423	0.74471134	0.5320004	0.49410838	0.6886371	0.6966326	0.7352221	0.8658471	0.6993025	0.61172605	0.65407133	0.8346622	0.7397897	0.70888245	0.81532085	0.84767467	0.766418	0.651947	0.63533735	0.87033755	0.7452888	0.7163724	0.84412277	0.8853134	0.6079854	0.7217264	0.744756	0.80931664	0.47973317	0.8287767	0.72455037	0.65717137	0.7703657	0.53791475	0.8103124	0.7971453	0.68215525	0.5206907	0.50513256	0.72003376	0.7456596	0.83881897	0.8838528	0.833339	0.83313465	0.79248947	0.87683225	0.8805753	0.8579835	0.7774053	0.86380196	0.8577988	0.89215314	0.51084846	0.8452925	0.81486756	0.8698037	0.71169275	0.82575476	0.74553835	0.85739577	0.9109982	0.73971236	0.7743993	0.78916883	0.8317784	0.6920719	0.6258689	0.7454148	0.75995374	0.73509026	0.84573233	0.8063196	0.73402077	0.7895856	0.7531793	0.85731214	0.8282345	0.7129226	0.8489922	0.55385125	0.7647581	0.7586676	0.8070507	0.71190774	0.8124776	0.792197	0.8575168	0.6396124	0.82462204	0.6799998	0.8519198	0.8901657	0.7118274	0.6889956	0.7842622	0.6693778	0.77310616	0.6746232	0.6844648	0.7708715	0.4352113	0.7032122	0.8478501	0.7251209	0.7921988	0.7646154	0.63601804	0.90776944	0.5705166	0.7804914	0.7462307	0.66162646	0.7667316	0.71785796	0.781116	0.6117043	0.7431538	0.6871339	0.64074993	0.7662787	0.8307131	0.7025574	0.79239273	0.5535604	0.7867803	0.8400831	0.63710916	0.57158625	0.72047496	0.797341	0.88259494	0.8065397	0.8169051	0.8074738	0.6383041	0.7475496	0.68468565	0.6728343	0.813626	0.6681962	0.8452592	0.5351034	0.7730512	0.84755826	0.7483122	0.5188617	0.8769628	0.814926	0.95010304	0.8511666	0.8625241	0.70796573	0.71344125	0.5594256	0.7313163	0.8344842	0.8140485	0.6535145	0.82983524	0.68752337	0.8410083	0.8641548	0.8586791	0.8191036	0.78194124	0.81700337	0.8796227	0.8255659	0.8379939	0.8191865	0.8173959	0.8439912	0.65218884	0.7119965	0.8204092	0.92232287	0.6760763	0.8395859	0.5974963	0.60433364	0.5524994	0.85813737	0.9170798	0.8102081	0.7836036	0.90041554	0.78517056	0.8664547	0.6958951	0.7778753	0.44661278	0.82384217	0.5708597	0.911441	0.8887313	0.8861623	0.85800964	0.4622956	0.7125257	0.60814846	0.7190329	0.81088907	0.775875	0.7665044	0.7626095	0.76584125	0.77884346	0.79524785	0.655089	0.7877034	0.88093007	0.7633775	0.5951886	0.7059967	0.7522658	0.85590446	0.70293605	0.76373434	0.7341739	0.7989497	0.76253825	0.83109385	0.8290206	0.83099633	0.6409389	0.8534174	0.6762526	0.67999035	0.6591288	0.84238595	0.80780625	0.7228807	0.6884546	0.66796577	0.6982152	0.66896915
Amerikaan/noun	0.8825252	0.70692754	0.40326428	0.0	0.8852016	0.8672607	0.5211381	0.8856738	0.90801936	0.7946758	0.7564646	0.69626254	0.63330895	0.81672394	0.8755514	0.69759995	0.37374228	0.54347175	0.73853254	0.9044037	0.94288886	0.540443	0.8286154	0.33501726	0.77668357	0.74055904	0.50507337	0.8334277	0.8568597	0.6485263	0.6999469	0.5946077	0.7145635	0.6932261	0.72386646	0.93090713	0.8839581	0.879117	0.9179371	0.90469146	0.69625443	0.79891175	0.6597878	0.44055158	0.8711182	0.75738454	0.7245734	0.66409916	0.89956546	0.7301738	0.87857753	0.8639631	0.76069343	0.5767426	0.942115	0.8759907	0.6245452	0.8660162	0.73216635	0.4714244	0.71962166	0.5895877	0.74633074	0.8832271	0.667988	0.70468754	0.76850486	0.7838267	0.78529257	0.7636225	0.8542696	0.73920107	0.94698447	0.77664065	0.8209212	0.73088026	0.72290075	0.83832455	0.7397712	0.76270473	0.81386274	0.74758923	0.73653275	0.75423515	0.5723977	0.6258518	0.84704375	0.86013496	0.78620195	0.6705843	0.8389871	0.7936075	0.80143154	0.9118221	0.6427204	0.7291298	0.5438491	0.64390266	0.7785655	0.81426686	0.731135	0.8759434	0.6166384	0.82904345	0.84851485	0.7782352	0.6763751	0.7652092	0.6386441	0.79562175	0.8364179	0.73178935	0.6659715	0.7815126	0.6873051	0.81502354	0.6268172	0.74963754	0.78547776	0.74768925	0.86601794	0.9016465	0.8444416	0.7147529	0.6702747	0.7391896	0.76083004	0.7032837	0.81685895	0.83011425	0.793268	0.87005955	0.86735976	0.8366003	0.8495311	0.8240955	0.68803835	0.5700074	0.4880728	0.70583236	0.6418823	0.7602068	0.9202373	0.65208507	0.60637295	0.6073092	0.87400305	0.73209906	0.65395176	0.8166593	0.86179715	0.80718845	0.6228578	0.67029405	0.81051064	0.77221525	0.8101476	0.8077066	0.89404607	0.62896156	0.76559186	0.6717141	0.7220613	0.5877812	0.8580628	0.69787085	0.7856066	0.7656086	0.6633706	0.7611408	0.7463401	0.8130903	0.5540649	0.6078925	0.7271925	0.6819035	0.7993634	0.83190304	0.7872584	0.8070365	0.8300738	0.86654204	0.89010024	0.82786334	0.83805895	0.91628313	0.80244505	0.7916385	0.6199759	0.8199687	0.8023213	0.8320428	0.76195145	0.7694674	0.7935661	0.86542857	0.904336	0.709851	0.7846019	0.77126414	0.76004285	0.67465657	0.64750296	0.7766314	0.7221903	0.66122735	0.82123256	0.7083665	0.8481293	0.7689115	0.7128708	0.8551983	0.8116868	0.83182824	0.8213063	0.58852816	0.7983746	0.7868008	0.7855633	0.7751974	0.83971053	0.8174329	0.83717763	0.62185526	0.783097	0.7490126	0.8327738	0.8643373	0.6438882	0.76874363	0.91646105	0.7554334	0.86729217	0.7380368	0.66456854	0.73153734	0.4852569	0.69051105	0.8510444	0.767698	0.85348356	0.71406734	0.68545854	0.87437916	0.6421608	0.8594731	0.8235	0.71025413	0.73683476	0.7442963	0.81638676	0.65621006	0.80906796	0.7140108	0.6922879	0.8231012	0.8022858	0.74262923	0.8219305	0.7219329	0.742397	0.85369945	0.7630071	0.7082437	0.8702378	0.8232079	0.83467895	0.8423394	0.7308943	0.7399123	0.6630388	0.7624958	0.6092533	0.6435014	0.77396727	0.75299585	0.8663352	0.62482285	0.773368	0.83636284	0.6876415	0.562603	0.86723316	0.8807146	0.9153151	0.91710377	0.8572178	0.80900085	0.8201607	0.7486299	0.8095367	0.80881405	0.76362723	0.62118477	0.8263217	0.6634841	0.8398126	0.816821	0.83463573	0.7649257	0.67081296	0.9114765	0.86045	0.7878824	0.85181606	0.813692	0.81790566	0.76008993	0.7619975	0.68279016	0.8315622	0.934509	0.66658807	0.8742466	0.56231856	0.5654111	0.62313163	0.8669673	0.89258736	0.68534636	0.71126485	0.8592465	0.75811934	0.8151723	0.795851	0.86180997	0.5814601	0.8436829	0.5918861	0.8915147	0.80769247	0.85572267	0.8133535	0.6493225	0.7259578	0.6899935	0.84429455	0.8042694	0.86014783	0.72749954	0.6890702	0.7853775	0.70348835	0.75915986	0.66319835	0.7856569	0.8013865	0.72709525	0.72998315	0.6525153	0.6622988	0.8166426	0.685436	0.74189484	0.68955195	0.7427505	0.67016655	0.7768898	0.8223145	0.79884857	0.6508681	0.8305423	0.6062957	0.5880333	0.73427594	0.81110984	0.81055593	0.7365005	0.69192576	0.6648586	0.7453232	0.72641695
Anna/name	0.5513526	0.93334866	0.90025705	0.8852016	0.0	0.91906893	0.8859801	0.5692997	0.8167386	0.8558653	0.91602755	0.8057529	0.8689821	0.93604684	0.824189	0.7814984	0.8697137	0.8897744	0.7315531	0.827998	0.901065	0.8916692	0.9185161	0.86300856	0.8582407	0.72510815	0.8482782	0.8242012	0.8179827	0.9205483	0.73700404	0.89123017	0.88685906	0.9007282	0.91722465	0.91655165	0.69689846	0.8550717	0.54020005	0.9161754	0.9442184	0.9033639	0.8279205	0.85432684	0.9050479	0.90413386	0.8587189	0.90143955	0.8669205	0.6863854	0.6415296	0.87061447	0.9413534	0.91953576	0.9215626	0.93126076	0.9230129	0.8027723	0.91127884	0.87487704	0.91299754	0.90420157	0.6556669	0.8086895	0.87272406	0.8740949	0.9027764	0.89024746	0.77963376	0.8938135	0.88830805	0.8616011	0.89429677	0.8588216	0.9059912	0.8188245	0.8696415	0.8815449	0.81028104	0.93419826	0.8753485	0.8843451	0.8244122	0.8695914	0.9078222	0.78506356	0.87105143	0.9157381	0.9011634	0.9092897	0.9430476	0.9182364	0.84496087	0.8675414	0.7713342	0.91668594	0.7652045	0.8968826	0.8923351	0.7997788	0.69749445	0.95705384	0.82129395	0.8956456	0.92404574	0.8738992	0.8464564	0.8334576	0.7177875	0.87280804	0.892673	0.89931345	0.8782909	0.86490345	0.871956	0.86921614	0.83639675	0.85998297	0.740404	0.7590867	0.9494536	0.9149289	0.9214018	0.91953003	0.9131719	0.9250026	0.85438955	0.9081789	0.9347237	0.94223976	0.82034737	0.78426075	0.73398066	0.71527326	0.83674634	0.5171938	0.65141594	0.8925091	0.73686075	0.78059405	0.8345498	0.83413047	0.95263904	0.86196345	0.7862907	0.82168084	0.9099033	0.93494064	0.80005884	0.88192534	0.89730453	0.93366396	0.83759856	0.78086805	0.7862368	0.7121217	0.83036715	0.9130248	0.9018096	0.8670427	0.9199089	0.88939726	0.8330596	0.7610972	0.91553617	0.77212644	0.8954813	0.7987639	0.8820183	0.8742312	0.8489398	0.87401485	0.8636338	0.79201645	0.8109175	0.8854976	0.9062792	0.88295794	0.8441945	0.7113036	0.865222	0.93243873	0.9279523	0.90573484	0.88464856	0.862031	0.79351395	0.9304475	0.9217379	0.8575406	0.815099	0.8118732	0.747628	0.8581505	0.90155894	0.90765435	0.76030207	0.8624436	0.89911515	0.7105726	0.84341043	0.82887506	0.8601465	0.86765206	0.92436105	0.8523525	0.9320397	0.82547414	0.91994405	0.8442105	0.8718109	0.74964404	0.8912737	0.8394841	0.52086097	0.8665524	0.8243134	0.8890505	0.8728777	0.85973203	0.9109814	0.9025188	0.93222415	0.8320979	0.8467419	0.8196434	0.9491614	0.92438066	0.79570884	0.87848514	0.9597924	0.94197404	0.91784805	0.8456564	0.82230973	0.8760398	0.8897815	0.8918216	0.8986125	0.95895433	0.7762198	0.91930693	0.86846673	0.9462463	0.8390759	0.8629531	0.8739865	0.90167123	0.83969045	0.82068205	0.7566399	0.840594	0.692442	0.87609315	0.8861948	0.8611948	0.55393827	0.89756644	0.90350825	0.9075011	0.9326718	0.8651615	0.89735836	0.9035073	0.91835886	0.7672159	0.89281017	0.84335923	0.6801269	0.81282926	0.8458424	0.74974084	0.755167	0.8315116	0.8661115	0.9025927	0.7840673	0.83973944	0.9173289	0.8260739	0.88537663	0.8621441	0.84909517	0.9608349	0.9860002	0.892941	0.9747053	0.7981062	0.916437	0.8596516	0.92609984	0.91112614	0.8933127	0.8691056	0.6415206	0.7864502	0.84600484	0.824608	0.912928	0.8846	0.8843653	0.8193738	0.84228516	0.91463673	0.8000156	0.81149757	0.82853127	0.8794277	0.8761183	0.59756243	0.8580019	0.90435207	0.83261114	0.8941247	0.8843556	0.8797485	0.87654275	0.8860649	0.8434895	0.8066964	0.86734873	0.89031947	0.84055936	0.8797091	0.8984687	0.9281848	0.8519259	0.7939352	0.8296686	0.9167303	0.9633041	0.8870709	0.91373956	0.9176184	0.7413954	0.9313308	0.8467911	0.6269075	0.67740405	0.85364145	0.904268	0.72917056	0.88499343	0.8894782	0.9036554	0.89227575	0.917027	0.8778833	0.8751624	0.7686366	0.9151806	0.81224775	0.7802577	0.8354573	0.8242479	0.9024807	0.7669601	0.7878249	0.9243347	0.6580734	0.8820228	0.8889044	0.77700865	0.74549365	0.7671777	0.90687346	0.93826485	0.89450836	0.76411396	0.88818514	0.8876636	0.85219157
