	koop/verb	vroeg/adj	u/det	haar/det	mijd/verb	Pim/name	ander/noun	Self/name	kunstgeschiedenis/noun	word/verb	Waal/noun	zoals/comp	zozeer/adj	haat/verb	zo/adv	Tripp/name	Albanees/noun	Pinochet/name	naïviteit/noun	verdwaal/verb	Bardot/name	schop/verb	Mona/name	plotseling/adj	liefde/noun	bemin/verb	lees/verb	zij/pron	toestand/noun	daarna/pp	drukte/noun	symbool/noun	vanwege/prep	hoewel/comp	maar/comp	zo/adj	wanneer/comp	vervloek/verb	mijn/det	stilaan/adv	religieus/adj	je/pron	dan/comparative	leer/verb	oprichter/noun	gij/pron	ga/verb	woord/noun	Borms/name	inmiddels/adv	criticus/noun	denk/verb	glimlach/noun	begin/verb	steun/verb	christen/noun	platteland/noun	perfectie/noun	Schenk/name	soldaat/noun	luister/adj	het/det	maar/vg	steeds/adv	geloof/verb	en/comp	of/vg	Cools/name	dood/noun	land/noun	optimisme/noun	Ren/name	Democraat/noun	hen/pron	sommige/det	nooit/adv	immigrant/noun	toerist/noun	winkel/verb	vervolg/verb	wereld/noun	armband/noun	hoe/adj	Sperwer/name	hoofddoek/noun	hun/det	overzee/pp	varken/noun	patriottisme/noun	verrekt/adj	Hollander/noun	allemaal/adv	naast/adj	feite/adv	denk_na/verb	geit/noun	evenzeer/adv	Engels/adj	hier/adv	heb_lief/verb	verlies/verb	voordracht/noun	zin/noun	zeker/adv	alle/det	jullie/pron	ik/pron	vraag/noun	ons/pron	lucht/noun	omdat/comp	Irving/name	Leys/name	hartgrondig/adj	succesvol/adj	klink/verb	moslim/noun	en/vg	VS/name	zwart/adj	Amerika/name	joods/adj	alles/noun	hoofd_rol_speler/noun	vecht/verb	om/comp	niet/adv	erom/pp	namaak/noun	reden/noun	Friesland/name	Linda/name	Arabier/noun	muziek/noun	ze/pron	zelfs/adv	Brit/noun	sinds/comp	heel/adj	zijn/det	zal/verb	Iraans/adj	ding/noun	stoot_af/verb	moeder/noun	Boudewijn/name	mezelf/pron	ervan/pp	begin/noun	journalist/noun	vriend/noun	Syriër/noun	voetbal/noun	toch/adv	stad/noun	film/noun	premier/noun	on_versneden/adj	Billy/name	dat/pron	verafschuw/verb	soort/noun	die/pron	ongelijkheid/noun	we/pron	Duitser/noun	hem/pron	zichzelf/pron	vervelend/adj	Serviër/noun	intens/adj	gelijkelijk/adv	Wimbledon/name	Charlie/name	Cézanne/name	Frank/name	lach/verb	romantisch/adj	Wereldoorlog/name	gewoon/adj	want/vg	wantrouw/verb	sluit_buiten/verb	plaat/noun	geweld/noun	type/noun	Anna/name	houd/verb	natuurlijk/adj	systeem/noun	van/pron	vak/noun	want/comp	eng/adj	politiek/noun	medium/noun	alleen/adv	vraag/verb	verzamel/verb	verwerpelijk/adj	vrouw/noun	als/comp	hoe/noun	ongebreideld/adj	dat/comp	Olympische/name	duif_liefhebber/noun	jezelf/pron	thuis/part	oud/adj	rechts/adj	regelrecht/adj	wie/pron	Anthuenis/noun	Berlin/name	die/det	president/noun	vraag_af/verb	stuk_DIM/noun	oorlog/noun	man/noun	thuis/noun	figuur/noun	grinnik/verb	begrijp/verb	wreed/adj	glimlach/verb	onomwonden/adj	Giuliani/name	meestal/adv	me/pron	kleding/noun	te/comp	etiket/noun	pest/noun	mij/pron	diep/adj	Mondriaan/name	elkaar/pron	Bush/name	alles/pron	vrouwelijk/adj	Mugabe/name	drijf/verb	glimlach/adj	hartstochtelijk/adj	draadloos/adj	Boyd/name	dirigent/noun	zelfmoord/noun	vader/noun	ras/noun	homo/noun	idee/noun	jodendom/noun	namelijk/adv	Reagan/name	veel/det	subsidie/noun	terwijl/comp	EU/name	dat/det	kind/noun	regel_DIM/noun	dagelijks/adj	Tutsi/noun	hij/pron	hoeveel/adv	rest/noun	men/pron	ons/noun	ultra_orthodox/adj	Manet/name	u/pron	pop_ster/noun	schoen/noun	overigens/adv	kater/noun	jood/noun	vijand/noun	lieg/verb	gelegenheid/noun	erg/adj	las/verb	tegenstander/noun	kant/noun	school/noun	islam/noun	zeg/verb	vrede/noun	in/adv	meute/noun	destijds/adv	super_held/noun	genocide_wet/noun	onderwijs/noun	waarom/adv	Blair/name	Harris/name	wij/pron	noem/verb	eigenlijk/adj	Javaan/noun	bijvoorbeeld/adv	al/comp	middelmaat/noun	zozeer/adv	ander/adj	pas/noun	toch/tag	Spelen/name	laconiek/adj	kunst/noun	om/prep	Russisch/adj	13-jarige/adj	iedereen/pron	tv/noun	volk/noun	sprookje/noun	persoonlijk/adj	huis_werk/noun	haar/pron	modern/adj	hekel/noun	allebei/adv	wegens/prep	aangezien/comp	stad_DIM/noun	aartsvijand/noun	wat/pron	prostituee/noun	Servisch/adj	vrijheid/noun	zeur/verb	haat/noun	Nederlander/noun	meest/adj	schreeuw/verb	NAVO/name	mens/noun	hond/noun	tof/adj	baas/noun	anderzijds/adv
koop/verb	0.0	0.88827705	0.7905387	0.83458906	0.78338665	0.95181406	0.92888874	0.9279225	0.9116204	0.8543681	0.8962242	0.7701632	0.8865773	0.8292351	0.896833	0.94135493	0.9125946	0.92837894	0.9234791	0.8336469	0.8899538	0.8793101	0.8841535	0.8903232	0.9030911	0.8817384	0.82242805	0.87555087	0.94374925	0.8671097	0.88432515	0.8893431	0.91380847	0.8526008	0.8914592	0.9246308	0.8240299	0.87842435	0.8174498	0.93594384	0.9322387	0.7795911	0.7589753	0.8592334	0.86555195	0.86095417	0.8245402	0.92622	0.96315336	0.811714	0.93076134	0.8570153	0.9226453	0.89271635	0.90295774	0.9324961	0.85408366	0.9104066	0.90937656	0.87754714	0.8915057	0.8439242	0.89499974	0.86560196	0.884575	0.82555914	0.6112224	0.9507519	0.9291129	0.9080433	0.9017451	0.93439126	0.9408588	0.8894693	0.80593926	0.8834286	0.8763598	0.7927145	0.71672004	0.9326924	0.9085947	0.79811954	0.89847314	0.8496126	0.8934766	0.7440417	0.8580057	0.76274025	0.92233914	0.90796393	0.84514046	0.877368	0.92446965	0.8682572	0.8859166	0.7887117	0.8914095	0.86982656	0.8176079	0.872148	0.8350242	0.90926933	0.91433233	0.8978214	0.81985563	0.8566772	0.8490592	0.9118848	0.90824217	0.8825752	0.81788254	0.91893834	0.92245203	0.93890715	0.8680182	0.91484916	0.92365897	0.69245684	0.8983842	0.7945174	0.8906455	0.90269715	0.88923186	0.92197585	0.88192207	0.83215374	0.9055274	0.85956883	0.76473194	0.9404137	0.84188265	0.9092321	0.9015726	0.8612638	0.802175	0.81872356	0.8816619	0.82805556	0.85597056	0.83813787	0.8586634	0.9065285	0.8808082	0.6992845	0.879407	0.92291725	0.8937229	0.9175401	0.92475545	0.9067302	0.866133	0.92268264	0.91615987	0.8827885	0.8685299	0.90147716	0.95265007	0.88713086	0.9055571	0.73320895	0.87267184	0.77597916	0.7500174	0.93470275	0.8616106	0.9080888	0.90040016	0.90678406	0.89144176	0.92339134	0.9202536	0.88348234	0.9102093	0.9041417	0.8865819	0.973605	0.9009156	0.8844359	0.9544879	0.7108471	0.8659629	0.85932	0.87646216	0.84144557	0.94496995	0.7625491	0.91657156	0.9069078	0.8519467	0.8761216	0.88127327	0.89874	0.8403737	0.8556734	0.9450718	0.9012549	0.7985125	0.8357747	0.7506481	0.9184265	0.8688825	0.82770634	0.85597694	0.8883358	0.911147	0.93643665	0.9162361	0.8731005	0.81710273	0.7539588	0.943917	0.9083601	0.80884117	0.93102825	0.8808691	0.8486646	0.9490603	0.8898891	0.737836	0.95006365	0.87390935	0.8491891	0.9250955	0.886207	0.87629426	0.9097427	0.87707204	0.924006	0.93122923	0.7705662	0.89980745	0.6462799	0.8718557	0.7617377	0.87410384	0.89060235	0.9334351	0.86604816	0.90584004	0.95265794	0.87419647	0.90265226	0.9150856	0.8405122	0.8777288	0.89510524	0.7601246	0.9430752	0.9531636	0.876992	0.9199853	0.86960936	0.89048374	0.90499574	0.95612836	0.7799274	0.90023077	0.8067553	0.81888807	0.74398434	0.9221295	0.903117	0.85412115	0.8840154	0.8169115	0.92257255	0.8726054	0.78133434	0.85547394	0.8548696	0.8645631	0.958164	0.89549	0.8223813	0.85001653	0.73663056	0.87797403	0.87597907	0.8991683	0.92621654	0.88704437	0.8711349	0.9264535	0.84193885	0.9452633	0.95715976	0.8960429	0.9581132	0.91750467	0.94248784	0.7757459	0.88481665	0.85308754	0.91759247	0.94826186	0.93490857	0.88238543	0.94434625	0.9120613	0.86503243	0.898133	0.8632873	0.94094765	0.654842	0.90092254	0.9176799	0.8845021	0.8239038	0.90443593	0.8709749	0.93894744	0.9197804	0.8688022	0.924008	0.9003805	0.9005038	0.8794871	0.81105804	0.9163495	0.9101129	0.89367896	0.86273503	0.8789516	0.8007236	0.85253334	0.85179234	0.9378286	0.80000424	0.8779182	0.9073785	0.8972882	0.8601384	0.94668114	0.9188715	0.8277313	0.94436866	0.85782367	0.84448206	0.87698084	0.9482837	0.82448876	0.81777036	0.86564964	0.83091795	0.90340734
vroeg/adj	0.88827705	0.0	0.8351302	0.81650573	0.8493448	0.91353065	0.90701354	0.9461043	0.884398	0.85015213	0.8389169	0.84109235	0.88482505	0.8442949	0.8562173	0.9266667	0.8992676	0.908923	0.8972324	0.85640025	0.92560613	0.8802653	0.8869087	0.8063048	0.8664598	0.83413815	0.8572174	0.8382263	0.8978248	0.79032516	0.8493492	0.89200515	0.8935031	0.85070956	0.84324193	0.9116267	0.7163956	0.8704007	0.74030507	0.8149279	0.8954563	0.7838945	0.84058434	0.82304806	0.9225933	0.8289609	0.83584535	0.90469044	0.9158461	0.84081733	0.87621886	0.8488459	0.88912237	0.80078757	0.92637014	0.8991227	0.83238	0.89553905	0.87447965	0.9040946	0.89605474	0.8806055	0.80821973	0.84658915	0.9052204	0.8086769	0.8047572	0.89503306	0.8778852	0.90095073	0.8978308	0.942893	0.9254363	0.86729705	0.80566233	0.80664766	0.8809707	0.85924906	0.80433714	0.9343165	0.8822292	0.91000104	0.87265235	0.92867315	0.8976691	0.8152838	0.8765416	0.8678933	0.9068043	0.90345514	0.83038676	0.8322686	0.86103904	0.8576543	0.87710714	0.86187935	0.86971676	0.89110565	0.7197218	0.85143197	0.9052925	0.91106296	0.90191233	0.86103183	0.88380563	0.8114249	0.7396084	0.93430454	0.85994166	0.90961343	0.82534075	0.91335905	0.9219284	0.8985416	0.893554	0.8672923	0.9122753	0.8160395	0.9359071	0.8998668	0.84163547	0.86878884	0.89853925	0.9188202	0.8797832	0.85447663	0.84022546	0.8917681	0.88281906	0.9325912	0.8507914	0.8923706	0.8899456	0.87254393	0.7580378	0.8094388	0.89256275	0.8443784	0.8183139	0.80195475	0.8277153	0.9132064	0.84978575	0.9198917	0.79557484	0.8882967	0.8381363	0.9328549	0.81906617	0.90116316	0.80987495	0.9229482	0.8823509	0.8094586	0.894251	0.9144433	0.9491114	0.8980666	0.8901214	0.8777419	0.8579642	0.87044835	0.8206552	0.90606606	0.7720597	0.88841957	0.8431862	0.88233596	0.81016403	0.9019157	0.8507252	0.94073385	0.90777534	0.8710303	0.89982104	0.9303767	0.8604666	0.85047805	0.8908785	0.76266336	0.79201126	0.8862485	0.9098003	0.8811188	0.9252321	0.85967463	0.8806538	0.9130353	0.82797533	0.9109915	0.8880569	0.8752106	0.828598	0.7827058	0.90971214	0.91718525	0.8474065	0.8765051	0.8290342	0.8887684	0.840731	0.7683833	0.86655104	0.8955492	0.89175034	0.9457111	0.9159367	0.8656552	0.7774742	0.7194686	0.89938426	0.88535655	0.82770574	0.87818605	0.91472864	0.7817428	0.9298061	0.8993452	0.8927618	0.9102124	0.8501717	0.8092926	0.87799597	0.8373524	0.8998605	0.83916444	0.8408663	0.9108293	0.89417154	0.7508405	0.83980554	0.89681363	0.8600323	0.90067214	0.8393134	0.8209626	0.8807948	0.8805432	0.8794658	0.92439157	0.89208364	0.8716712	0.8887138	0.881223	0.8588846	0.8699219	0.9046206	0.9031157	0.9069078	0.8844731	0.8008402	0.8859415	0.8655386	0.89372563	0.91226864	0.8180416	0.8468893	0.8221921	0.9424434	0.83926684	0.9434123	0.8542029	0.7807624	0.89811933	0.85195285	0.9014148	0.7941605	0.89977866	0.84725136	0.8161309	0.85352564	0.9429462	0.91433895	0.8493502	0.84425366	0.8914897	0.87837505	0.81925476	0.8731707	0.8799635	0.8875886	0.8998896	0.86352414	0.85255146	0.87024313	0.9219617	0.82467175	0.91431147	0.9120168	0.93608046	0.9174611	0.8607013	0.8125064	0.8815695	0.93960625	0.9048487	0.8640481	0.92760694	0.89733833	0.8185359	0.89546156	0.8038299	0.9100839	0.83044326	0.82919145	0.9011529	0.8942836	0.83916366	0.89286244	0.87628543	0.9542603	0.86433583	0.90195704	0.8630907	0.90194786	0.8726863	0.8333032	0.8601144	0.86843956	0.87474036	0.88856727	0.82599753	0.81860894	0.8692885	0.8903842	0.8042212	0.9135832	0.8500755	0.8601061	0.8720125	0.8804728	0.8693159	0.9041351	0.91020507	0.8135414	0.925965	0.87059546	0.862732	0.86930406	0.92525196	0.8213324	0.7963166	0.7796107	0.87147254	0.8580048
u/det	0.7905387	0.8351302	0.0	0.44663203	0.83079785	0.8434992	0.7793096	0.9197315	0.8687962	0.8093096	0.8535158	0.82222015	0.8102195	0.8017507	0.8340467	0.890325	0.9048625	0.8461137	0.81992316	0.8251941	0.8505448	0.8451811	0.82731044	0.7731388	0.7054755	0.78295934	0.7016249	0.6954113	0.87915117	0.83385044	0.8658179	0.85287607	0.76983935	0.82039714	0.78444755	0.8912429	0.6942545	0.8150643	0.37159425	0.84824955	0.8369304	0.6871821	0.8718763	0.7917798	0.9161139	0.688447	0.8279098	0.7979959	0.8960037	0.86123866	0.8058065	0.8515018	0.79709494	0.88639903	0.8674065	0.8857604	0.8669168	0.8244739	0.8506389	0.8944225	0.7760061	0.80264807	0.8136314	0.82565814	0.84989625	0.7333578	0.6776267	0.90471625	0.81971765	0.9076987	0.852015	0.9252826	0.865902	0.7653731	0.7560783	0.7914277	0.8658512	0.85267204	0.77081466	0.89501923	0.8662137	0.8517047	0.7658932	0.91100115	0.84105116	0.4089048	0.8143317	0.86044914	0.8553444	0.88000137	0.7951791	0.8213363	0.8508931	0.8318372	0.8083966	0.8411436	0.73368335	0.8797734	0.79980993	0.7388929	0.86939144	0.85354865	0.8350025	0.8422822	0.7384094	0.70715636	0.71338224	0.7912779	0.7691365	0.8694326	0.7760222	0.85452455	0.90061116	0.8325741	0.89843714	0.8663752	0.88548446	0.71279085	0.92754614	0.83618486	0.8743876	0.84545183	0.8023833	0.8511741	0.87597287	0.70652103	0.788782	0.7861617	0.8848454	0.8802842	0.8705329	0.85882217	0.85318524	0.83196306	0.68562484	0.7871164	0.88061595	0.87335205	0.8193553	0.43885726	0.76659423	0.86590636	0.8086149	0.85662186	0.7426318	0.83428603	0.779374	0.864408	0.94464046	0.8147625	0.7441741	0.8986535	0.8956445	0.8079276	0.9016631	0.8763924	0.8789347	0.81506896	0.8691335	0.8036648	0.8169892	0.78760624	0.7425057	0.8302919	0.7666466	0.917262	0.71684754	0.7968081	0.810844	0.89981663	0.7971959	0.8414386	0.9008576	0.8526007	0.92469156	0.9256973	0.8188771	0.79166454	0.92591	0.732144	0.784811	0.7803351	0.84870857	0.8740442	0.90094066	0.84751135	0.84725654	0.8291164	0.7556969	0.85009056	0.84501654	0.83145404	0.7133585	0.79769826	0.8161831	0.8005747	0.7891265	0.73808336	0.8214304	0.8150027	0.78821564	0.7255242	0.7437628	0.8060411	0.81594664	0.9459616	0.8772637	0.71637523	0.82683	0.80197793	0.88454336	0.8591231	0.6755535	0.82045656	0.8893725	0.6612192	0.886062	0.86028725	0.76835996	0.9171201	0.84043735	0.8282223	0.85687053	0.81864804	0.7915983	0.80638576	0.7665564	0.82430756	0.8293924	0.75383896	0.7585892	0.74615926	0.7126821	0.8140404	0.8541627	0.7024553	0.7943506	0.88117135	0.79903126	0.8171185	0.84798336	0.8014637	0.83265805	0.83401763	0.7583864	0.7732306	0.84294003	0.8614183	0.90881914	0.85298026	0.78594875	0.811921	0.81329453	0.8371531	0.83375216	0.7456608	0.80416065	0.7705193	0.8741143	0.7616969	0.8738652	0.7752495	0.758622	0.8133069	0.7820462	0.9114108	0.72115064	0.7533651	0.84306926	0.7538252	0.7424653	0.8839724	0.8853955	0.5349028	0.8203112	0.7934918	0.8037557	0.85676026	0.88067484	0.8440543	0.78072405	0.8300678	0.83999556	0.7585919	0.8743794	0.9041341	0.85694826	0.85205376	0.88827837	0.84895796	0.909369	0.85198236	0.82149804	0.86144793	0.86780643	0.8642464	0.81685054	0.812768	0.8410263	0.7143065	0.8367582	0.7892721	0.89504516	0.71713287	0.8081007	0.88117987	0.75269985	0.781584	0.8934492	0.7989825	0.9444018	0.80173266	0.8333355	0.87588686	0.8944207	0.86745715	0.7171826	0.8157788	0.8091812	0.83567476	0.6483189	0.8117709	0.6828993	0.85545504	0.8470266	0.7953998	0.8729173	0.794135	0.9101654	0.8886488	0.7826005	0.8419173	0.8944972	0.8042096	0.7809057	0.8332658	0.87915975	0.8166667	0.8085708	0.8547458	0.76996404	0.7823328	0.8005886	0.82077205	0.77562237
haar/det	0.83458906	0.81650573	0.44663203	0.0	0.8334794	0.80367106	0.8084356	0.90910304	0.8319284	0.8013909	0.8611334	0.8577788	0.78424525	0.7734386	0.8917298	0.86134744	0.8410938	0.7990791	0.7995781	0.8295565	0.7926794	0.7706742	0.78115183	0.71128476	0.6438583	0.78681076	0.83123803	0.65619195	0.8846407	0.75320494	0.8835318	0.7950654	0.72838295	0.8124699	0.8883266	0.9085803	0.7197738	0.790447	0.31205064	0.83156484	0.78915024	0.8205603	0.9152388	0.8162241	0.87590194	0.76678705	0.88666034	0.8408209	0.881688	0.77292955	0.8082225	0.93703234	0.74322385	0.83976734	0.84421813	0.85564035	0.8207215	0.7940012	0.8224201	0.82249427	0.7743045	0.805278	0.8487715	0.8360908	0.890247	0.85322124	0.72443366	0.8577045	0.6868717	0.8959292	0.84243804	0.91694605	0.8491128	0.75888276	0.82057494	0.8204719	0.8352555	0.87294257	0.83415586	0.85754967	0.8589026	0.7916529	0.86054456	0.9153464	0.77880657	0.3186767	0.8156179	0.87046856	0.8468888	0.89147717	0.8006544	0.8909532	0.82795584	0.8474315	0.90216076	0.8382663	0.75451124	0.81584895	0.870021	0.7331392	0.8039185	0.8555596	0.8715637	0.89812636	0.8023162	0.8313414	0.80128866	0.91749996	0.8469731	0.8850151	0.7929898	0.7874318	0.8850978	0.8521111	0.79553336	0.86034644	0.844385	0.66106296	0.8943097	0.77440375	0.8288044	0.7514879	0.8769406	0.77773803	0.80925643	0.76623523	0.8938942	0.8345092	0.87780416	0.8872216	0.85373795	0.7470999	0.819929	0.8295805	0.67005503	0.81176436	0.8192547	0.773009	0.8232176	0.1807822	0.8325243	0.7839906	0.8900599	0.85843325	0.49118692	0.76183426	0.84203583	0.8637794	0.89144033	0.8183428	0.66014373	0.86979616	0.8971494	0.88828313	0.88437325	0.8432366	0.8239374	0.80076176	0.76230454	0.79639137	0.8157638	0.84994256	0.6915635	0.8631632	0.8607341	0.8433509	0.692978	0.7696475	0.8581429	0.8303909	0.74992436	0.8785717	0.8072866	0.76018906	0.8872934	0.8928809	0.83383864	0.7567878	0.86037177	0.8347757	0.87077355	0.79579914	0.82952815	0.8153306	0.85385084	0.86826897	0.6556383	0.83654517	0.8666403	0.9095496	0.8811756	0.8608221	0.83135676	0.80568075	0.8198203	0.8460112	0.8472357	0.80744094	0.83987683	0.83731145	0.58633494	0.81666386	0.79390883	0.79013693	0.8648597	0.89385843	0.89360446	0.78575253	0.84475756	0.7225792	0.86020845	0.82492167	0.7867533	0.8352219	0.8405892	0.7286327	0.8121283	0.9371877	0.8104915	0.8735716	0.6933477	0.83404624	0.8303428	0.82265586	0.88080347	0.7431791	0.74391305	0.8121048	0.77328324	0.79504323	0.82369894	0.76748353	0.7387266	0.836296	0.83527684	0.8109418	0.78642106	0.8626308	0.7885948	0.7936162	0.88158834	0.7272942	0.7861707	0.7864685	0.7098988	0.69991827	0.8914181	0.818675	0.8426485	0.7381588	0.5661632	0.8202474	0.78165907	0.8906503	0.8230181	0.81806797	0.75518394	0.8229859	0.8947257	0.7155639	0.86702067	0.8880107	0.6818421	0.858608	0.8511612	0.8518377	0.6422684	0.8286286	0.8396234	0.86599284	0.8057612	0.8580619	0.85186183	0.8376608	0.7032027	0.8021903	0.83770263	0.8409956	0.83513385	0.8348024	0.80461746	0.83923244	0.893613	0.8043269	0.8516305	0.89489603	0.8381793	0.8471431	0.9052957	0.8521768	0.9271761	0.8392234	0.75011563	0.8341093	0.86559707	0.87771505	0.88417536	0.7788627	0.76207924	0.83873767	0.8236133	0.89990973	0.8861799	0.8368389	0.85282826	0.8843172	0.7759012	0.81328785	0.869656	0.8801633	0.88569343	0.8064716	0.83967775	0.871909	0.81299496	0.72211206	0.82761276	0.85528725	0.8174515	0.7749208	0.68182397	0.8523557	0.5459751	0.8374253	0.8379398	0.6973307	0.8238293	0.83772033	0.86352265	0.83314383	0.8985031	0.7561029	0.82207376	0.8179309	0.83388436	0.8104159	0.85976064	0.85198057	0.76976776	0.8243654	0.825804	0.7667451	0.81851614	0.82082224	0.82655466
mijd/verb	0.78338665	0.8493448	0.83079785	0.8334794	0.0	0.8767205	0.8990281	0.9362846	0.8623594	0.8363011	0.82107925	0.7534798	0.8263583	0.7165035	0.844836	0.92222327	0.81966656	0.8663006	0.84367317	0.75401115	0.88194156	0.8391945	0.87697935	0.7938819	0.8383906	0.84235644	0.8426101	0.802781	0.82730293	0.8695281	0.7376515	0.8023547	0.7551069	0.7382324	0.840636	0.8742376	0.7652255	0.8302775	0.84665996	0.85689014	0.78186965	0.81866264	0.85928726	0.8363416	0.8945625	0.8332968	0.8705439	0.8529418	0.9323938	0.827726	0.7996683	0.84494543	0.8562101	0.8614581	0.7920643	0.7844865	0.78873277	0.8323036	0.8765135	0.8417139	0.8302007	0.7729014	0.8200633	0.7776468	0.84139436	0.8325952	0.7096281	0.9295095	0.8704895	0.79587626	0.8191859	0.9249261	0.8489796	0.8425496	0.6938132	0.8504129	0.79417247	0.6974649	0.7443219	0.829285	0.84773624	0.8863756	0.86404884	0.9054089	0.80774045	0.7518182	0.82865256	0.83320546	0.84173894	0.90696806	0.7920368	0.87146026	0.86790943	0.8432219	0.851419	0.8087529	0.7773597	0.8075015	0.8008102	0.84052	0.8442047	0.8512575	0.84654486	0.8395296	0.7318615	0.8581264	0.8395172	0.88009816	0.8577139	0.8694712	0.7503273	0.8700421	0.912814	0.85631585	0.83258164	0.87009716	0.76580834	0.6761706	0.8326608	0.81428766	0.78458023	0.7795374	0.8853818	0.83894885	0.8126832	0.8105602	0.8322225	0.7789035	0.8234461	0.86673784	0.80725396	0.8897667	0.7743934	0.8400668	0.80814123	0.78268003	0.82426053	0.79043174	0.8203646	0.82727104	0.7966682	0.79980236	0.8691747	0.79980206	0.87731403	0.88184744	0.8533703	0.84877247	0.91142243	0.79800516	0.8510476	0.8632408	0.8757342	0.8423722	0.76146376	0.8629327	0.85604936	0.8328327	0.88346756	0.77989936	0.7493242	0.7666211	0.7145089	0.8473557	0.84425056	0.83874387	0.84055597	0.8206428	0.785457	0.8328783	0.8091854	0.8695371	0.89182633	0.86807513	0.92905265	0.92817646	0.8728244	0.8199537	0.86353743	0.79261625	0.8009112	0.7010088	0.76408714	0.8745569	0.77796334	0.7850962	0.89375204	0.81242114	0.81866527	0.8802579	0.85314196	0.85527307	0.7883886	0.7473129	0.79609746	0.78194654	0.7361783	0.829697	0.80877644	0.8131988	0.8534662	0.8139154	0.80885625	0.79574287	0.8306448	0.927354	0.88162404	0.83077824	0.73741937	0.82980835	0.81298125	0.79443437	0.8292798	0.8556363	0.8552648	0.7790297	0.8530514	0.88059354	0.8171681	0.81225544	0.89357805	0.82966316	0.832528	0.8326509	0.81772494	0.7930512	0.8217766	0.8423023	0.8446106	0.7414578	0.8617382	0.80617934	0.8469127	0.80573374	0.76267433	0.8513302	0.8661968	0.87682503	0.85541606	0.8453015	0.86787695	0.8139925	0.8118318	0.7618638	0.8213586	0.78912425	0.8555339	0.909383	0.89982873	0.8365718	0.8921532	0.7940953	0.7865729	0.88517374	0.8489626	0.7624954	0.85191554	0.7265217	0.8776903	0.75666535	0.81962156	0.8527717	0.8537936	0.83671254	0.78927225	0.8667669	0.83414894	0.84838724	0.8521893	0.78894377	0.8371364	0.8526053	0.9179896	0.8474054	0.8309156	0.86683476	0.79964393	0.82407117	0.79549855	0.79923856	0.8210536	0.848769	0.8427274	0.83875704	0.82561743	0.86852044	0.83386564	0.8105656	0.88686204	0.82033944	0.9011088	0.79892063	0.7866855	0.9028298	0.883604	0.86284137	0.8248118	0.8341525	0.86358494	0.83055043	0.77436876	0.852821	0.86134756	0.72719496	0.8152354	0.8674098	0.7928651	0.75931036	0.8799325	0.8435255	0.9206337	0.82696664	0.83256817	0.87721074	0.80764204	0.85991305	0.8385438	0.8480395	0.8183894	0.861755	0.83887744	0.84585345	0.8319208	0.81194955	0.73342264	0.8389275	0.8538443	0.7428056	0.80047953	0.81720114	0.8840028	0.8274194	0.82359415	0.8440233	0.7969904	0.79759073	0.8276274	0.74769634	0.83528984	0.8264987	0.82207394	0.82134145	0.83785045	0.8472222	0.7892513
