	1/noun	1/num	12/num	175/num	4,1/num	4,8/num	420/num	43/num	5,2/num	5,4/num	5,5/num	5,8/num	5/noun	6,5/num	6,7/num	België/name	Brood/name	CO/name	Chinees/noun	DA/name	Dehaene/name	Duitsland/name	Ethiopië/name	Europa/name	Europees/adj	Fifa/name	Fleur/name	Golfoorlog/name	Hagemeyer/name	Hermann/name	Hoessein/name	Hofstede/name	Irma/name	Justice/name	KRO/name	Kampioenschap/name	Lanaken/name	Messier/name	Nederland/name	Nederlands/adj	New/adj	Nike/name	PSV/name	Qwest/name	Richter/name	Russisch/adj	Saddam/name	Sels/name	Solidariteit/name	Staten/name	Steven/det	Vaart/name	Vlaanderen/name	Yorkse/adj	aan/fixed	aandeel/noun	aard_schok/noun	aardbeving/noun	achterland/noun	actief/adj	ad/prep	afgelopen/adj	al/adv	al/part	alcohol_controle/noun	alleen/adv	allerlei/det	als/comparative	ambitieus/adj	angstaanjagend/adj	apotheker/noun	atoom/noun	bank/noun	bedacht/adj	bedreig/verb	bedrijf/noun	begin/verb	bekendmaking/noun	beker/noun	bekijk/verb	belegger/noun	belegging/noun	beperkt/adj	bereid/verb	bescheiden/adj	beschuldig/verb	betrekkelijk/adj	bevraagd/noun	bewapening/noun	bied_aan/verb	bier/noun	bijvoorbeeld/adv	binnenkort/adv	biologisch/adj	blijk/verb	bloed/noun	bloei/noun	boer_DIM/noun	bol_DIM/noun	boom/noun	boor/verb	bord/noun	bottel/verb	bovenkant/noun	breed/adj	breid_uit/verb	breng_uit/verb	burger_slachtoffer/noun	cao/noun	chemisch/adj	cipier/noun	cocaïne/noun	collectief/adj	condoom/noun	consolidatie/noun	constructeur/noun	constructie/noun	consument/noun	corruptie/noun	couscous/noun	cq/vg	daadwerkelijk/adj	dag_blad/noun	dan/comp	dan/comparative	de/det	dealer/noun	decoder/noun	deling/noun	dergelijk/adj	deze/det	dezelfde/det	die/pron	dien_toe/verb	dier/noun	dier_beschermer/noun	dierlijk/adj	doe/verb	doe_voor/verb	doorkruis/verb	doping/noun	doping_controle/noun	drijf/verb	drug/noun	een/det	eerder/adj	eerst/adj	eerst/adv	ei/noun	eiwit/noun	electoraal/adj	emmer/noun	en/part	en/vg	energie/noun	energiebron/noun	er/adv	erbij/pp	erfelijk/adj	erover/pp	ervan/pp	ethiek/noun	etnisch/adj	experiment/noun	feest/part	fiscus/noun	flink/adj	floreer/verb	fouilleer/verb	fraude/noun	fraudeer/verb	fruit/noun	ga/verb	ga_rond/verb	garantie/noun	gebeur/verb	gebouw/noun	gebruik/noun	gebruik/part	gebruik/verb	geef_vrij/verb	gekleurd/adj	gekookt/adj	geld/noun	gemaakt/adj	genees_middel/noun	geproduceerd/adj	gerecht/noun	gering/adj	gesneden/adj	gewicht/noun	gezondheid_klacht/noun	giet/verb	giet_af/verb	gigantisch/adj	glad/adj	glazen/adj	glijd/adj	globalisering/noun	goedkoop/adj	gooi/verb	graad/noun	grijp_in/verb	groot/adj	haal/verb	halfrond/adj	hap_DIM/noun	hasj/noun	heb_plaats/verb	heet/adj	hervat/verb	het/adj	het/comp	hier/noun	honderd/num	hoog/adj	hot/adj	hybride/adj	hygiënisch/adj	iets/adv	ijver/noun	ijzeren/adj	illegaal/adj	imposant/adj	in/part	in/prep	inclusief/prep	individueel/adj	industrie/noun	industrieel/adj	informatie/noun	ingreep/noun	initiatief/noun	interim/noun	internationaal/adj	internet/noun	investeer/verb	jacht/noun	jarenlang/adj	kaart/noun	kabel/noun	kan/verb	kant-en-klaar/adj	kies/noun	kind_arbeid/noun	kiosk/noun	klein/adj	kleur/noun	knoei/verb	koel_af/verb	kom/adj	kom_DIM/noun	koop/verb	koop_in/verb	koop_op/verb	kopij/noun	koud/adj	kunstacademie/noun	laag/adj	laag_DIM/noun	lanceer/verb	land/noun	landelijk/adj	leg/verb	leger/noun	lekkers/noun	lening/noun	lever/verb	lift/noun	lig/verb	lijd/verb	los/adj	maak/verb	maak_gebruik/verb	maak_na/verb	maak_schuldig/verb	maar/adv	maat/noun	manifesteer/verb	maquette/noun	marinade/noun	marktaandeel/noun	massa/noun	materiaal/noun	meer/det	meet/verb	megalomaan/adj	men/pron	meng/verb	menselijk/adj	mensenrechten/noun	mensenrechten_activist/noun	met/prep	met/vg	methaan/noun	milieu/noun	misbruik/noun	misbruik/verb	model/noun	mogelijk/adj	mogelijkheid/noun	mondiaal/adj	mooi/adj	moord/noun	moord/verb	motief/noun	na/part	nano_meter/noun	nationaal/adj	navolging/noun	neem_over/verb	negeer/verb	negen/noun	nietsvermoedend/adj	nieuw/fixed	nooit/adv	nuttig/adj	oefen/verb	of/vg	offensief/adj	offer_op/verb	olijf/noun	om/comp	omhoog/adv	onderneem/verb	onderneming/noun	ondersteuning/noun	onderzoeker/noun	onderzoeksresultaat/noun	ongekend/adj	ongeveer/adv	onschuldig/adj	ontrouw/adj	ontwikkel/verb	onvoldoende/det	onwetendheid/noun	op/prep	operatie/noun	opgebouwd/adj	oppervlak/noun	organisatie/noun	organiseer/verb	oven/noun	overal/adv	overheid_gebouw/noun	overspel/noun	overtreed/verb	pak_af/verb	pan_Europees/adj	pas_toe/verb	pin_pas/noun	pit/noun	plaats/verb	plant/noun	plat/adj	pleeg/verb	plunder/verb	plundering/noun	politie_optreden/noun	preventief/adj	probleem/noun	produceer/verb	product/noun	productie/noun	profiteer/verb	project/noun	provincie/noun	publiek/adj	rand/noun	realiseer/verb	reclame_campagne/noun	regeling/noun	regionaal/adj	relatief/adj	reëel/adj	richt_aan/verb	roker/noun	rond/part	ruim/adj	ruimte/noun	ruit/noun	saneer/verb	saus/noun	schaf_aan/verb	schandaal/noun	schelp_dier/noun	schend/verb	school_bij/verb	schoon/adj	schuldig/part	scoor/verb	serveer/verb	service/noun	slechts/adv	slijt/verb	slik/verb	smokkel/verb	sneuvel/verb	soevereiniteit/noun	sorry/tag	specifiek/adj	spoor_aan/verb	spuit_in/verb	staat/noun	stad/noun	statistisch/adj	steeds/adv	steel/verb	sterkte/noun	stook/verb	stoot_uit/verb	straks/adv	strooi/verb	stuk/noun	suiker/noun	synergie/noun	tafel/noun	te/comp	techniek/noun	tegelijk/adj	tien/num	toepassing/noun	toon_aan/verb	topografische/adj	tot/prep	tot/vg	tref/verb	truc/noun	uiteinde/noun	uitreiking/noun	uranium/noun	vaas/noun	van/prep	vang/verb	vanuit/prep	varken/noun	vat_post/verb	veel/adj	veel/det	verantwoord/adj	verbouw/verb	verdenk/verb	verdring/verb	verga/adj	verhandel/verb	verhinder/verb	verkoop/verb	verkrijgbaar/adj	vermeng/verb	verniel/verb	vernieling/noun	veroorzaak/verb	vers/adj	verschil/adj	verspreid/verb	verstrek/verb	vertoond/adj	vervaardigd/adj	vervals/verb	vervang/verb	vervuild/adj	vervuiling/noun	via/prep	vlees/noun	voer/verb	voer_door/verb	voer_in/verb	voer_uit/verb	vol/prep	volgens/prep	voor/part	voordat/comp	voorheen/adv	voorziening/noun	vorm/noun	vrij/adj	vrij/verb	vul/verb	vuur/noun	waar/adv	waarbij/pp	waarin/pp	waarna/pp	waarop/pp	waartegen/pp	wapen/noun	warm/adj	wat/det	water/noun	water_huishouding/noun	weinig/det	weleer/adv	welk/det	werf/verb	werk/verb	werk_uit/verb	werkzoekende/noun	werp/verb	win_in/verb	winkel/noun	wit_loof/noun	word/verb	wraak/noun	xtc/noun	zal/verb	zeker/adv	zet/verb	zet_in/verb	zet_om/verb	zet_voort/verb	ziekenhuis/noun	zij/comp	zijde/noun	zilveren/adj	zo'n/det	zoals/comp	zodra/comp	zoiets/pron	zojuist/adv	zondag_morgen/noun	zonder/comp	zuivering/noun
1/noun	0.0	0.7073621	0.5943566	0.8511579	0.8212241	0.82665837	0.81476104	0.7187956	0.85513294	0.8787577	0.85782224	0.8735523	0.45610684	0.83767664	0.8960643	0.8323647	0.95832175	0.9328474	0.9386986	0.8874196	0.90014285	0.8348801	0.93529975	0.8420885	0.8260176	0.8348227	0.88870406	0.94601774	0.9286742	0.896599	0.9384864	0.9323503	0.9758468	0.81760895	0.86758626	0.842089	0.7913412	0.89198744	0.8505894	0.84579134	0.97291595	0.8982812	0.9211581	0.9222338	0.9277686	0.93857193	0.9535495	0.8931027	0.9138945	0.876901	0.95194983	0.8867508	0.8069304	0.97084427	0.9270944	0.8971245	0.9546163	0.9285408	0.9094917	0.91359425	0.72912556	0.79060364	0.82612205	0.9382209	0.7083478	0.900986	0.88084596	0.97964144	0.90573883	0.9766005	0.8089117	0.9668708	0.82364106	0.93124294	0.84926975	0.8236437	0.8440888	0.8439781	0.9061202	0.9216441	0.894941	0.9467114	0.78260386	0.92975414	0.92424953	0.96385485	0.9119986	0.89026713	0.9941717	0.8771714	0.9098234	0.8224399	0.65016884	0.9494729	0.9021591	0.94672227	0.9170658	0.98954666	0.93195176	0.8991009	0.90211415	0.9533242	0.9380433	0.9205409	0.9364405	0.8440583	0.8809457	0.98153245	0.66108525	0.947916	0.82785213	0.85047567	0.76970303	0.93040454	0.86244154	0.9246109	0.93217486	0.8951067	0.94615936	0.9524456	0.93284106	0.8211136	0.8838773	0.93607235	0.93265057	0.78991795	0.88914806	0.8889603	0.84083927	0.7885912	0.78192395	0.90869105	0.81104696	0.9412356	0.93314075	0.96897626	0.9438403	0.96336323	0.9548239	0.9311553	0.9378001	0.83634394	0.90397125	0.8883767	0.81473565	0.8805756	0.8501172	0.84297585	0.9535217	0.9525	0.9564113	0.9808436	0.93465585	0.82871145	0.9312426	0.9345319	0.8799094	0.95479095	0.954078	0.9326502	0.9078662	0.95997643	0.9269724	0.78905016	0.83588195	0.8992513	0.9117105	0.94503474	0.85484457	0.92001563	0.903976	0.94619	0.88836575	0.972381	0.86138844	0.89631385	0.952483	0.9142438	0.88100535	0.92167205	0.89073944	0.9659304	0.9617646	0.93464494	0.91496056	0.842979	0.91045535	0.9397647	0.9337461	0.9369062	0.9592714	0.96406484	0.9423236	0.9886456	0.8934318	0.9125511	0.95565295	0.85412604	0.96752375	0.8631136	0.935411	0.8870177	0.85514194	0.92388606	0.92129695	0.96360254	0.97031474	0.86109364	0.69515115	0.97964054	0.80849737	0.91981065	0.92391413	0.9226853	0.84262466	0.91229147	0.9598493	0.94432914	0.9397087	0.9036206	0.9416548	0.9249676	0.8959456	0.9545508	0.8374045	0.86142313	0.89565617	0.7985231	0.8933876	0.91643965	0.905236	0.7963491	0.8730434	0.7380268	0.8863562	0.8449563	0.9037649	0.85772985	0.90447044	0.88305175	0.91305196	0.86949986	0.9098971	0.9539891	0.8990877	0.88017976	0.95614123	0.9667661	0.94988185	0.94796836	0.7112321	0.97835135	0.9234438	0.9046257	0.90820366	0.9696487	0.9836496	0.8851162	0.91454995	0.9580809	0.8961466	0.8694798	0.7235124	0.9428046	0.9424294	0.9876318	0.8985533	0.90066665	0.9098625	0.95492417	0.909991	0.9194025	0.92885697	0.8817847	0.9685183	0.9601848	0.9532177	0.89292073	0.93331355	0.94392246	0.9701634	0.8959169	0.8956318	0.95056593	0.9005866	0.89767385	0.9124583	0.8770285	0.9833356	0.9666463	0.94155043	0.8746715	0.90925294	0.6207398	0.95115817	0.9528812	0.9248959	0.8813382	0.87074935	0.8478894	0.83600444	0.85089016	0.9624963	0.92430323	0.9335498	0.96860814	0.9069672	0.8612164	0.8039441	0.90942323	0.7831709	0.88811344	0.7835462	0.8461602	0.8589015	0.9560733	0.8740238	0.8971892	0.8965629	0.93666226	0.9056207	0.95343554	0.8589234	0.8918858	0.93689704	0.8525895	0.9072184	0.92935735	0.9573713	0.92633057	0.84899426	0.954843	0.9621211	0.9092098	0.88977903	0.9529744	0.77084094	0.8149213	0.95749235	0.9227328	0.8855825	0.68325233	0.9669384	0.8678283	0.9408572	0.96821356	0.9282266	0.9331815	0.8527355	0.78232217	0.8978636	0.9766803	0.871578	0.94017327	0.9237242	0.9182892	0.9820824	0.943843	0.8767823	0.8263834	0.9436297	0.91449296	0.89700425	0.89805114	0.8827414	0.8912408	0.83695483	0.9298501	0.8700795	0.9220543	0.88931966	0.72686934	0.84325296	0.9267726	0.89782536	0.9418987	0.8645095	0.95442617	0.858148	0.93215394	0.95384806	0.9101986	0.97525656	0.88660353	0.96319836	0.9542492	0.8821924	0.8878961	0.952167	0.97859544	0.93152463	0.9610931	0.87056714	0.8104196	0.92100006	0.92263	0.96556807	0.9181358	0.8640399	0.9589304	0.84039855	0.8462178	0.9541141	0.8416995	0.8630161	0.93070924	0.8693215	0.8764027	0.93670994	0.9277695	0.95256066	0.77299887	0.9781359	0.9286607	0.955611	0.9762197	0.9055095	0.8119456	0.94876325	0.8528079	0.8431645	0.8449075	0.91700107	0.9327037	0.7792778	0.67084754	0.86724305	0.9058727	0.942679	0.81664324	0.9711503	0.95908946	0.84337276	0.96642244	0.8715627	0.8943614	0.8912213	0.9557111	0.92622954	0.9136662	0.8968145	0.9355641	0.9420769	0.8457824	0.9175064	0.8965297	0.90979916	0.9072708	0.96059346	0.95087487	0.9433928	0.9008193	0.92514974	0.8761593	0.935066	0.8701458	0.9316028	0.9582684	0.8884915	0.7807701	0.9732348	0.95365417	0.8151678	0.9409582	0.8115014	0.81690896	0.72091085	0.79193264	0.92907476	0.8160199	0.9108753	0.7206361	0.8956099	0.8974112	0.93121624	0.9128399	0.93544835	0.9489135	0.94265497	0.8952998	0.73442817	0.89619493	0.8594582	0.85070926	0.92472	0.9499268	0.9610862	0.96589893	0.94485515	0.9704432	0.9517841	0.9496397	0.9032562	0.93279135	0.8526113	0.8001392	0.9169235	0.88402665	0.9453902	0.8949049	0.9265422	0.7746473	0.9530134	0.91822195	0.7795338	0.9552472	0.92691535	0.85092586	0.85982454	0.8690525	0.7864357	0.88935894	0.9854779	0.9412937	0.852037	0.88325995	0.7936152	0.8973639	0.90719634	0.71355003	0.8478228	0.9024159
1/num	0.7073621	0.0	0.34950733	0.5835297	0.8696831	0.8315255	0.6943197	0.6258471	0.88928884	0.871233	0.77319074	0.8676323	0.64225537	0.788185	0.9031784	0.8609575	0.79065585	0.95503414	0.9309008	0.913043	0.97928005	0.9168064	0.9576216	0.8865566	0.9265908	0.9698177	0.88643795	0.9633894	0.93740755	0.9078695	0.9644297	0.9427266	0.92566895	0.9095352	0.9012597	0.9410854	0.7836651	0.96584785	0.8982253	0.94415915	0.9651658	0.93006825	0.89839375	0.9287333	0.9575374	0.97676766	0.9811308	0.9039175	0.9486475	0.9479579	0.9443757	0.94668555	0.87584406	0.9704607	0.89940035	0.8749389	0.98194134	0.9704425	0.9401744	0.9375903	0.8412144	0.90744966	0.9709343	0.9061663	0.92579925	0.90211785	0.88417286	0.9013461	0.93845105	0.95433074	0.94680613	0.89248085	0.94402206	0.97683537	0.97264516	0.91518265	0.9346434	0.94279426	0.8310871	0.986855	0.8970353	0.92996055	0.9175556	0.7422102	0.89806175	0.98925984	0.91989625	0.929132	0.97933745	0.8790446	0.75931156	0.7701688	0.930132	0.86236036	0.9263253	0.8111305	0.92698234	0.9775363	0.7123517	0.89323604	0.93734574	0.75240874	0.8835709	0.86787635	0.87731147	0.9127519	0.9211063	0.9782868	0.8786559	0.9265026	0.93423104	0.8077538	0.97977215	0.9025192	0.9873797	0.9440191	0.9289258	0.8911859	0.98460025	0.75722504	0.81821734	0.96072423	0.94913375	0.9007651	0.8474116	0.92561424	0.8835272	0.9744913	0.94815767	0.959077	0.9208565	0.9127826	0.9508326	0.8954216	0.922776	0.9994284	0.8183081	0.93872195	0.98199594	0.96955615	0.98493135	0.95581293	0.8267945	0.93778396	0.8497019	0.9586165	0.97152984	0.8472858	0.55620277	0.7681292	0.9645781	0.83086777	0.8689083	0.6323674	0.89911866	0.9361948	0.93762857	0.6148753	0.9567824	0.7463102	0.9711922	0.99073887	0.937438	0.93449324	0.82448107	0.97672284	0.7800653	0.93453765	0.9831453	0.96507496	0.9790763	0.67809427	0.9568353	0.855669	0.9778216	0.96944666	0.9739574	0.9024443	0.96458614	0.84035945	0.88775784	0.82140267	0.543453	0.8925342	0.7290181	0.9135533	0.8508431	0.71445763	0.9177981	0.53435236	0.8459453	0.9706262	0.68293905	0.6174195	0.94509226	0.80169034	0.85290575	0.97676975	0.9792862	0.8306562	0.825863	0.65878767	0.9819166	0.92295694	0.75549763	0.92370903	0.8843818	0.84386146	0.8551713	0.66365427	0.9186553	0.95581836	0.9644374	0.87515646	0.7825331	0.86361915	0.8802645	0.9428928	0.8966436	0.79794836	0.99345446	0.9400722	0.97157794	0.94522715	0.9196081	0.8356682	0.7952279	0.88167584	0.9575703	0.8946765	0.94024503	0.97292644	0.98694813	0.9213175	0.9865127	0.9571635	0.90223914	0.9526907	0.9707742	0.8830584	0.9761773	0.9586163	0.79516864	0.88368213	0.9843334	0.9471993	0.7728505	0.82691705	0.9347565	0.67250115	0.8736926	0.6608456	0.7765153	0.90453285	0.9171006	0.96693546	0.6636747	0.964359	0.81041527	0.73284304	0.9765133	0.93921363	0.9207859	0.7551411	0.9740812	0.9072111	0.9115335	0.82308936	0.97348726	0.8330022	0.9535302	0.7693023	0.8958628	0.96504474	0.9235601	0.98886603	0.9667533	0.8062531	0.97262555	0.99054486	0.6632179	0.83356535	0.8497414	0.92276084	0.8703011	0.80476147	0.9748607	0.900491	0.57361275	0.9255977	0.97927743	0.967228	0.75797033	0.5685523	0.9289297	0.97745305	0.9936235	0.98011345	0.90504587	0.96793276	0.97588706	0.9720211	0.8711382	0.99751186	0.98555815	0.95084846	0.93955237	0.7100086	0.9601779	0.99038243	0.9044571	0.9945495	0.95481575	0.9385338	0.93985873	0.9771929	0.9536956	0.9030945	0.6734301	0.95919037	0.99521863	0.6191356	0.96395624	0.8822142	0.98309964	0.92661256	0.965189	0.90805745	0.9918826	0.940275	0.6590529	0.9622628	0.96889156	0.9209383	0.9018991	0.9632147	0.89216125	0.9507581	0.8546211	0.84224796	0.95659685	0.8258085	0.6565708	0.863575	0.9898742	0.9894726	0.98053783	0.91546524	0.9798232	0.9718112	0.9926581	0.6638948	0.8944054	0.9084938	0.79584885	0.97366506	0.9909645	0.9594811	0.97968495	0.9831119	0.98379576	0.79630923	0.81373096	0.866564	0.92793304	0.9663696	0.9460621	0.9311044	0.8696244	0.9460621	0.9547393	0.9647359	0.95714927	0.8934898	0.9690934	0.96849465	0.86035085	0.9406165	0.84749	0.9643536	0.9487054	0.9425365	0.57913446	0.8782666	0.98024476	0.733543	0.9956764	0.9501396	0.8104731	0.9966393	0.8752317	0.6077565	0.9348419	0.753663	0.92525166	0.90620154	0.9357095	0.9193334	0.95170176	0.907669	0.94433737	0.9755152	0.91784364	0.96175826	0.9619256	0.90879893	0.9618649	0.927572	0.942921	0.8684987	0.9667547	0.93506867	0.659734	0.7089428	0.5935725	0.9852586	0.8145366	0.9678016	0.94467366	0.91536236	0.75359595	0.9629874	0.96327114	0.9224621	0.7604658	0.45806754	0.9531547	0.9576667	0.90499914	0.95582795	0.9685267	0.9451299	0.8683608	0.91760325	0.92515785	0.88960785	0.9327055	0.9022408	0.89566463	0.9566251	0.8533621	0.9766419	0.89851665	0.9783438	0.8856302	0.93034947	0.8360389	0.868525	0.72629535	0.97391444	0.9852911	0.9577289	0.5312196	0.9078876	0.9325733	0.9193669	0.99087656	0.8673029	0.9098176	0.8279332	0.9591904	0.9685028	0.95349747	0.64907163	0.9736229	0.9446191	0.88479304	0.95132405	0.8168317	0.97102916	0.92585444	0.91557485	0.90881896	0.92656034	0.8795955	0.9397098	0.9808265	0.76651216	0.8444625	0.9358585	0.89869034	0.8560802	0.82651997	0.9241785	0.9461443	0.97605044	0.69396824	0.71074677	0.69995105	0.9690063	0.9329971	0.9771073	0.93289053	0.972018	0.9419427	0.93575966	0.92758906	0.8790706	0.997118	0.9000554	0.7036024	0.9463972	0.9809791	0.9320887	0.96415776	0.9149333	0.87854	0.9805353	0.81959856	0.951713	0.9557258	0.9660114	0.9208976	0.8307556	0.7960285	0.86967987	0.91737926	0.9046219	0.9243615	0.8934838	0.9204521	0.98426205
12/num	0.5943566	0.34950733	0.0	0.68530405	0.71051353	0.6635831	0.6993802	0.4588331	0.7009733	0.72133756	0.650271	0.6771642	0.54559416	0.62803334	0.7303042	0.8343229	0.871317	0.8662099	0.94111484	0.8612983	0.9469809	0.8985526	0.9644102	0.86762583	0.8950089	0.9748801	0.8320377	0.9875592	0.8792398	0.8954689	0.99917144	0.86549664	0.9578649	0.9621203	0.9354029	0.7946193	0.8782242	0.9522645	0.84518695	0.89494497	0.9673452	0.908313	0.90865445	0.8917213	0.92161715	0.97421205	0.99010056	0.7864655	0.90326905	0.9365137	0.93250036	0.9199837	0.7492782	0.9698643	0.9332712	0.7723869	0.90103817	0.9124981	0.92430776	0.9277583	0.83781266	0.8420552	0.9677952	0.94976664	0.846653	0.93251604	0.9380105	0.9269602	0.9739735	0.9674033	0.9297392	0.93857974	0.9205273	0.9756827	0.9472219	0.8949301	0.9380809	0.8950546	0.9132605	0.9557318	0.86807597	0.8917263	0.8243865	0.8911365	0.9019382	0.98548067	0.90189284	0.91049755	0.97876394	0.91417974	0.8512805	0.8770347	0.89387417	0.92732596	0.9226296	0.9398121	0.91523045	0.9890307	0.87557226	0.8689232	0.9041667	0.9148501	0.8876227	0.9162504	0.8455956	0.8549098	0.8750753	0.98101515	0.87330663	0.96524763	0.9632959	0.81650233	0.962396	0.9707824	0.9495594	0.9445976	0.9543734	0.9170602	0.9742702	0.9141476	0.945894	0.9367652	0.967678	0.9665738	0.7894836	0.95102423	0.9015837	0.96773463	0.9453695	0.9408085	0.9333482	0.92725664	0.9590349	0.9647761	0.9377906	0.98862416	0.9635543	0.9776514	0.9706773	0.9919577	0.9877539	0.9406313	0.9082005	0.95282996	0.9109915	0.9499737	0.96281093	0.9092456	0.8547299	0.91167164	0.9656695	0.9686147	0.9248651	0.7307739	0.9400953	0.95148236	0.91149247	0.8559484	0.97096205	0.94169825	0.9692824	0.9906618	0.9342287	0.9243638	0.82361954	0.96054447	0.8433509	0.9486143	0.93190145	0.965974	0.977476	0.8895939	0.9105834	0.9414272	0.9386851	0.96203184	0.94705176	0.93842876	0.9432754	0.89773405	0.897226	0.9133817	0.8264507	0.9503846	0.89917743	0.9180495	0.8891727	0.88991034	0.8477656	0.8143722	0.87825453	0.9625628	0.9405228	0.86469185	0.93331987	0.95521575	0.9381277	0.96956503	0.99303806	0.885947	0.91432244	0.6060898	0.9886166	0.89427483	0.7833898	0.9109194	0.94708276	0.8087196	0.74274474	0.87933344	0.9304868	0.95821655	0.97395945	0.95478374	0.7194713	0.7410728	0.94378716	0.9547504	0.98391676	0.84691834	0.98114884	0.95590407	0.94878536	0.97110415	0.94929767	0.8944148	0.8571409	0.8849922	0.9240138	0.92994016	0.9357833	0.93955684	0.973403	0.86822325	0.9583343	0.929051	0.82687086	0.94319296	0.970632	0.8228756	0.95254594	0.9463045	0.913629	0.89924896	0.95870584	0.9012996	0.8457017	0.91540444	0.99272335	0.84854853	0.770027	0.9018633	0.8469058	0.8989855	0.93279004	0.9851926	0.83638513	0.90519017	0.73007995	0.91569066	0.9553977	0.94739693	0.8244829	0.9420085	0.9611696	0.94197977	0.8524153	0.86458796	0.9325119	0.88139206	0.92728996	0.8876563	0.9848805	0.93974346	0.96935517	0.98305595	0.95126736	0.8004377	0.9677913	0.9689213	0.8839307	0.71326673	0.9500428	0.9667477	0.8415483	0.79077756	0.9676457	0.936209	0.8786308	0.9586026	0.98330176	0.9941084	0.8435563	0.44757223	0.86676687	0.95193875	0.99139893	0.96772647	0.92703646	0.9674429	0.93899184	0.90247226	0.94776183	0.9595161	0.98216474	0.9699697	0.96354055	0.7887316	0.9530959	0.98060006	0.8560834	0.9740166	0.8553264	0.9701084	0.9224032	0.9790597	0.93805164	0.9159475	0.8037764	0.9712754	0.97461885	0.8345752	0.95405143	0.72198504	0.9859154	0.8820565	0.9432007	0.9417907	0.9867706	0.92196846	0.57227296	0.9501759	0.9563439	0.93918437	0.9378303	0.9735721	0.8433176	0.9594501	0.9435275	0.90807307	0.9640656	0.7670648	0.8411833	0.92782927	0.9809516	0.9832372	0.99076873	0.9047718	0.95212126	0.97649336	0.9783092	0.87869745	0.8879167	0.9200655	0.931821	0.96793634	0.99223185	0.9720228	0.94714147	0.9708357	0.99173146	0.86731875	0.91325104	0.86518395	0.91760975	0.9562237	0.8812157	0.9437558	0.88725054	0.8956618	0.94661653	0.962859	0.92737067	0.9052467	0.96004504	0.9621708	0.8496462	0.94796306	0.777619	0.9679871	0.97863585	0.9589871	0.8849702	0.9348518	0.98287416	0.8674458	0.98980814	0.94409186	0.92832065	0.99428856	0.81451166	0.87179923	0.90049475	0.6493778	0.9493848	0.92078996	0.93478733	0.95271355	0.9720849	0.977319	0.94244736	0.9470861	0.96625257	0.94933116	0.942063	0.92658484	0.9556972	0.9380703	0.9197195	0.89046323	0.8901151	0.9508891	0.9079517	0.8373016	0.8790445	0.9603253	0.88484704	0.9615901	0.9420124	0.94015175	0.61057866	0.97840446	0.95749426	0.8620776	0.64906704	0.3702109	0.9487105	0.9674404	0.9479632	0.9000938	0.9565728	0.95156705	0.8102158	0.9253347	0.92092466	0.867956	0.94439805	0.9445579	0.9203248	0.95439655	0.89307743	0.97943306	0.8794687	0.9621809	0.89300716	0.9531237	0.8160883	0.93828213	0.89620733	0.9806188	0.95914775	0.882823	0.8051171	0.9528829	0.9595088	0.9234476	0.9689718	0.9478625	0.93581796	0.89339846	0.97898674	0.93294585	0.926273	0.8788386	0.95501035	0.89615357	0.9111159	0.9100489	0.9035322	0.95994717	0.9190186	0.89984256	0.91337	0.91676867	0.9316603	0.9137218	0.9508863	0.8861947	0.96413296	0.941086	0.9112083	0.94868815	0.9139202	0.9107972	0.93833	0.9671352	0.8199346	0.9209137	0.8607181	0.97106516	0.958339	0.9860204	0.95644903	0.96401787	0.91940147	0.96043646	0.8583097	0.9797268	0.9764989	0.91742355	0.87237936	0.9482152	0.9863855	0.9035747	0.926115	0.9507313	0.9400476	0.9589455	0.8276991	0.9532338	0.96908194	0.9510212	0.96833384	0.910909	0.72340643	0.89195424	0.9238936	0.97618973	0.91092783	0.8564286	0.9623846	0.9693669
