	1/noun	1/num	12/num	175/num	4,1/num	4,8/num	420/num	43/num	5,2/num	5,4/num	5,5/num	5,8/num	5/noun	6,5/num	6,7/num	België/name	Brood/name	CO/name	Chinees/noun	DA/name	Dehaene/name	Duitsland/name	Ethiopië/name	Europa/name	Europees/adj	Fifa/name	Fleur/name	Golfoorlog/name	Hagemeyer/name	Hermann/name	Hoessein/name	Hofstede/name	Irma/name	Judith/name	Justice/name	KRO/name	Kampioenschap/name	Lanaken/name	Londens/adj	Mathieu/name	Meijerink/name	Messier/name	Nederland/name	Nederlands/adj	New/adj	Nike/name	PSV/name	Qwest/name	Richter/name	Russisch/adj	Saddam/name	Sala/name	Sels/name	Solidariteit/name	Staten/name	Steven/det	Vaart/name	Vlaanderen/name	Wolters/name	Yorkse/adj	aan/fixed	aandeel/noun	aard_schok/noun	aardbeving/noun	achterland/noun	actief/adj	ad/prep	afgelopen/adj	al/adv	al/part	alcohol_controle/noun	alleen/adv	allerlei/det	als/comparative	ambitieus/adj	angstaanjagend/adj	apotheker/noun	atoom/noun	authenticiteit/noun	bak/noun	bank/noun	bedacht/adj	bedreig/verb	bedrijf/noun	begin/verb	bekendmaking/noun	beker/noun	bekijk/verb	belegger/noun	belegging/noun	beperkt/adj	bereid/verb	bescheiden/adj	beschuldig/verb	betrekkelijk/adj	bevolking/noun	bevraagd/noun	bewapening/noun	bied_aan/verb	bier/noun	bijvoorbeeld/adv	binnenkort/adv	biologisch/adj	blijk/verb	bloed/noun	bloei/noun	boer_DIM/noun	bol_DIM/noun	boom/noun	boor/verb	bord/noun	bottel/verb	bovenkant/noun	breed/adj	breid_uit/verb	breng_uit/verb	burger_slachtoffer/noun	cao/noun	chemisch/adj	cipier/noun	cocaïne/noun	collectief/adj	condoom/noun	consolidatie/noun	constructeur/noun	constructie/noun	consument/noun	corruptie/noun	couscous/noun	cq/vg	daadwerkelijk/adj	daarin/pp	dag_blad/noun	dan/comp	dan/comparative	de/det	dealer/noun	decoder/noun	deling/noun	dergelijk/adj	deze/det	dezelfde/det	die/pron	dien_toe/verb	dier/noun	dier_beschermer/noun	dierlijk/adj	doe/verb	doe_voor/verb	doop/verb	doorkruis/verb	doping/noun	doping_controle/noun	drijf/verb	drug/noun	een/det	eerder/adj	eerst/adj	eerst/adv	ei/noun	eiwit/noun	electoraal/adj	elektronica/noun	emmer/noun	en/part	en/vg	energie/noun	energiebron/noun	epicentrum/noun	er/adv	erbij/pp	erfelijk/adj	erover/pp	ervan/pp	ethiek/noun	etnisch/adj	experiment/noun	feest/part	fiscus/noun	flink/adj	floreer/verb	fouilleer/verb	fraude/noun	fraudeer/verb	fruit/noun	ga/verb	ga_rond/verb	garantie/noun	gebeur/verb	gebouw/noun	gebruik/noun	gebruik/part	gebruik/verb	geef_vrij/verb	geef_weer/verb	gefortuneerd/adj	gekleurd/adj	gekookt/adj	geld/noun	gemaakt/adj	genees_middel/noun	geproduceerd/adj	gerecht/noun	gering/adj	gesneden/adj	gevecht/noun	gewicht/noun	gezondheid_klacht/noun	giet/verb	giet_af/verb	gigantisch/adj	glad/adj	glazen/adj	glijd/adj	globalisering/noun	goedkoop/adj	gooi/verb	graad/noun	grijp_in/verb	groot/adj	haal/verb	halfrond/adj	hap_DIM/noun	hasj/noun	heb_plaats/verb	heet/adj	hervat/verb	het/adj	het/comp	hier/noun	honderd/num	hoog/adj	hot/adj	hybride/adj	hygiënisch/adj	iets/adv	ijver/noun	ijzeren/adj	illegaal/adj	imposant/adj	in/part	in/prep	inclusief/prep	individueel/adj	industrie/noun	industrieel/adj	informatie/noun	ingreep/noun	initiatief/noun	interim/noun	internationaal/adj	internet/noun	investeer/verb	jacht/noun	jarenlang/adj	kaart/noun	kabel/noun	kan/verb	kant-en-klaar/adj	kies/noun	kind_arbeid/noun	kiosk/noun	klein/adj	kleur/noun	knoei/verb	koel_af/verb	kom/adj	kom_DIM/noun	koop/verb	koop_in/verb	koop_op/verb	kopij/noun	koud/adj	kunstacademie/noun	laag/adj	laag_DIM/noun	lanceer/verb	land/noun	landelijk/adj	leg/verb	leger/noun	lekkers/noun	lening/noun	lever/verb	lift/noun	lig/verb	lijd/verb	los/adj	maak/verb	maak_gebruik/verb	maak_na/verb	maak_schuldig/verb	maar/adv	maat/noun	manifesteer/verb	maquette/noun	marinade/noun	marktaandeel/noun	massa/noun	materiaal/noun	meer/det	meet/verb	megalomaan/adj	men/pron	meng/verb	menselijk/adj	mensenrechten/noun	mensenrechten_activist/noun	met/prep	met/vg	methaan/noun	milieu/noun	misbruik/noun	misbruik/verb	model/noun	mogelijk/adj	mogelijkheid/noun	mondiaal/adj	mooi/adj	moord/noun	moord/verb	motief/noun	munt_uit/adj	na/part	nano_meter/noun	nationaal/adj	navolging/noun	neem_over/verb	negeer/verb	negen/noun	nietsvermoedend/adj	niettemin/adv	nieuw/fixed	nooit/adv	nuttig/adj	oefen/verb	of/vg	offensief/adj	offer_op/verb	olijf/noun	om/comp	omhoog/adv	onderneem/verb	onderneming/noun	ondersteuning/noun	onderzoeker/noun	onderzoeksresultaat/noun	ongekend/adj	ongeveer/adv	onschuldig/adj	ontduik/verb	ontrouw/adj	ontwikkel/verb	onvoldoende/det	onwetendheid/noun	op/prep	operatie/noun	opgebouwd/adj	oppervlak/noun	organisatie/noun	organiseer/verb	oven/noun	overal/adv	overheid_gebouw/noun	overspel/noun	overtreed/verb	pak_af/verb	pan_Europees/adj	pas_toe/verb	pin_pas/noun	pit/noun	plaats/verb	plant/noun	plat/adj	pleeg/verb	plunder/verb	plundering/noun	politie_optreden/noun	preventief/adj	probleem/noun	produceer/verb	product/noun	productie/noun	proef/noun	profiteer/verb	project/noun	provincie/noun	publiek/adj	raadselachtig/adj	rand/noun	realiseer/verb	reclame_campagne/noun	regeling/noun	regionaal/adj	relatief/adj	reëel/adj	richt_aan/verb	roker/noun	rond/part	ruim/adj	ruimte/noun	ruit/noun	saneer/verb	saus/noun	schaf_aan/verb	schandaal/noun	schelp_dier/noun	schend/verb	schil/verb	school_bij/verb	schoon/adj	schud/verb	schuldig/part	scoor/verb	senator/noun	serveer/verb	service/noun	slechts/adv	slijt/verb	slik/verb	smokkel/verb	sneuvel/verb	soevereiniteit/noun	sorry/tag	specifiek/adj	spoor_aan/verb	spuit_in/verb	sta_vol/verb	staat/noun	stad/noun	statistisch/adj	steeds/adv	steel/verb	sterkte/noun	stijf/adj	stook/verb	stoot_uit/verb	straks/adv	strooi/verb	stuk/noun	suiker/noun	synergie/noun	tafel/noun	te/comp	techniek/noun	tegelijk/adj	tekenend/adj	termijn/noun	tien/num	toepassing/noun	toon_aan/verb	topografische/adj	tot/prep	tot/vg	tref/verb	truc/noun	uiteinde/noun	uitreiking/noun	uranium/noun	v./name	vaas/noun	van/prep	vang/verb	vanuit/prep	varken/noun	vat_post/verb	veel/adj	veel/det	verantwoord/adj	verbouw/verb	verdenk/verb	verdienste/noun	verdring/verb	verga/adj	vergelijk/verb	verhandel/verb	verhinder/verb	verkoop/verb	verkrijgbaar/adj	vermeng/verb	verniel/verb	vernieling/noun	veroorzaak/verb	vers/adj	verschil/adj	verspreid/verb	verstrek/verb	vertoond/adj	vervaardigd/adj	vervals/verb	vervang/verb	vervuild/adj	vervuiling/noun	verzoek/noun	via/prep	vlees/noun	voeg_toe/verb	voer/verb	voer_door/verb	voer_in/verb	voer_uit/verb	vol/prep	volgens/prep	voor/part	voordat/comp	voorheen/adv	voorziening/noun	vorm/noun	vrij/adj	vrij/verb	vul/verb	vuur/noun	waar/adv	waarbij/pp	waarin/pp	waarna/pp	waarop/pp	waartegen/pp	wapen/noun	warm/adj	wat/det	water/noun	water_huishouding/noun	weinig/det	weleer/adv	welk/det	werf/verb	werk/verb	werk_uit/verb	werkzoekende/noun	werp/verb	win_in/verb	winkel/noun	wit_loof/noun	word/verb	worst_DIM/noun	wraak/noun	xtc/noun	zal/verb	zeker/adv	zet/verb	zet_in/verb	zet_om/verb	zet_voort/verb	ziekenhuis/noun	zij/comp	zijde/noun	zilveren/adj	zinnig/adj	zo'n/det	zoals/comp	zodra/comp	zoiets/pron	zojuist/adv	zondag_morgen/noun	zonder/comp	zuivering/noun
1/noun	0.0	0.7071115	0.5943772	0.85365355	0.82536864	0.8317032	0.81627905	0.7272132	0.8590538	0.8804863	0.85953355	0.8745434	0.45709676	0.83859885	0.9003572	0.83985245	0.9595675	0.93321836	0.93950754	0.8902958	0.90628576	0.8362428	0.93893325	0.8381882	0.828931	0.8409597	0.8780142	0.94690305	0.9338688	0.89774513	0.938976	0.9354206	0.97786283	0.937727	0.8228175	0.87322426	0.84929836	0.7994435	0.8861183	0.8633323	0.96178603	0.8925841	0.85302293	0.85468835	0.9745444	0.9005538	0.92461884	0.9234192	0.9321278	0.9415223	0.9538813	0.87198234	0.8939758	0.9146757	0.8780382	0.95337194	0.89018464	0.81337893	0.92808974	0.97169566	0.92820406	0.8985919	0.95554334	0.9317975	0.9101581	0.91662705	0.7289737	0.7860111	0.8237171	0.9385649	0.7099589	0.9040477	0.8789271	0.9801907	0.9081308	0.9778211	0.81100106	0.9663818	0.9450151	0.9371228	0.8275153	0.9302579	0.8516848	0.8256797	0.83397233	0.8390122	0.89226794	0.91431415	0.89965504	0.94759536	0.77497077	0.9285023	0.92365634	0.9646393	0.9109163	0.9199758	0.89261055	0.99425876	0.8747612	0.9131701	0.8282335	0.6454314	0.94611967	0.8926339	0.9465422	0.919209	0.9896044	0.93230104	0.9048079	0.9001394	0.95458114	0.93921167	0.9221659	0.9389679	0.83738154	0.89033186	0.98181826	0.6814862	0.94269925	0.8309816	0.85214067	0.7762137	0.93216956	0.8640346	0.9277097	0.9348813	0.8968516	0.93827564	0.9529088	0.9340165	0.82190275	0.9163859	0.8860783	0.936666	0.9332475	0.7910322	0.89173704	0.8743477	0.8420639	0.7874894	0.7833051	0.90644354	0.8113452	0.9353564	0.9244571	0.95865947	0.9451713	0.9463464	0.95618325	0.9244344	0.9319685	0.9396784	0.8422624	0.9083097	0.88964266	0.8157799	0.8732544	0.8488166	0.83699656	0.95542276	0.95225805	0.9565761	0.94888306	0.98092157	0.9355342	0.8341926	0.9313432	0.93468213	0.9260561	0.88126856	0.9561892	0.95324564	0.9327885	0.9104279	0.9617636	0.9298005	0.7851906	0.84147215	0.9059883	0.9095723	0.94632787	0.8462706	0.9209548	0.9066601	0.9482265	0.8844198	0.9546693	0.8662189	0.8971018	0.952576	0.91550875	0.8807498	0.92044055	0.8921869	0.9768963	0.97203505	0.9519233	0.9629459	0.9367074	0.9171119	0.8450873	0.9118465	0.94138384	0.93709666	0.9392847	0.86716795	0.9595161	0.9646731	0.943586	0.98884237	0.8961901	0.9161209	0.95729977	0.8452219	0.96868575	0.86614287	0.9369515	0.8879647	0.8590096	0.92738587	0.9224219	0.96380365	0.9704561	0.8640367	0.7051059	0.9796554	0.81154805	0.9213283	0.92556304	0.92789024	0.84075356	0.91322875	0.961387	0.94516665	0.9366573	0.89979005	0.94318783	0.9270036	0.8976623	0.9555628	0.8419273	0.8609344	0.8977027	0.7929671	0.895289	0.9176388	0.9085144	0.800954	0.8754072	0.7396339	0.8851671	0.84606254	0.89640987	0.859264	0.90769184	0.88831943	0.9137421	0.87590367	0.9087752	0.95509744	0.90299135	0.88100946	0.95293516	0.96777606	0.95288056	0.94979197	0.7116816	0.97862816	0.91992074	0.90551233	0.9090221	0.9701389	0.97705877	0.89315796	0.9154054	0.9589892	0.8973972	0.8711736	0.7194387	0.94385535	0.9389289	0.9878403	0.90000296	0.9008421	0.91019213	0.9557615	0.9149714	0.9221623	0.92965317	0.8805	0.9637882	0.9610437	0.9541513	0.8935913	0.93640256	0.9447069	0.97110283	0.89691234	0.8994228	0.9506063	0.90132874	0.8937408	0.91386276	0.8761227	0.9837415	0.96733415	0.9423038	0.875847	0.90847105	0.6297493	0.9515386	0.95443016	0.9259353	0.88712525	0.87326026	0.8510791	0.8376299	0.85466224	0.96333706	0.9268017	0.9347776	0.96990025	0.9425749	0.9093312	0.86204565	0.8055997	0.9085231	0.7814381	0.895965	0.79083073	0.84072125	0.9169558	0.8547517	0.95663476	0.87767977	0.8949138	0.8987807	0.9388467	0.9086072	0.9561542	0.863981	0.8951544	0.93740183	0.8549763	0.90870273	0.9236473	0.95261335	0.92729664	0.8515983	0.9554564	0.8337636	0.9630136	0.9088181	0.8910991	0.95354444	0.7714185	0.81892097	0.9598552	0.92423594	0.8864317	0.6765137	0.9683311	0.8695343	0.942118	0.9699469	0.9317225	0.93439996	0.85517746	0.78538734	0.8897861	0.97805566	0.87112606	0.94053566	0.9251947	0.9187573	0.9823373	0.9452106	0.8874736	0.823499	0.9385162	0.91640705	0.8981342	0.8999319	0.7493619	0.8857842	0.8915044	0.8295682	0.9253567	0.98563325	0.87243783	0.9215996	0.8909324	0.73168874	0.8415333	0.92772126	0.9012729	0.9415328	0.8661732	0.941835	0.86170876	0.928975	0.9541465	0.91125214	0.9717151	0.8919761	0.9644006	0.9545141	0.87280375	0.98246336	0.88879776	0.95337206	0.9740075	0.97893757	0.9283679	0.90633255	0.9603446	0.8730476	0.81178874	0.9240078	0.92397827	0.9663723	0.91810113	0.86769116	0.95923436	0.83888555	0.8487348	0.94767916	0.8961868	0.8534472	0.86672443	0.9316503	0.8721031	0.872663	0.9334271	0.94889605	0.9236141	0.9518944	0.78435504	0.9785653	0.93189156	0.95648444	0.9756316	0.9075433	0.81986606	0.9491429	0.861075	0.9369337	0.7752458	0.84263563	0.85144186	0.9087057	0.9367566	0.7825658	0.6759094	0.87027717	0.9071857	0.94456923	0.8181358	0.96930134	0.98300743	0.9598557	0.848311	0.96509695	0.8711144	0.8909406	0.8974021	0.95619214	0.92720914	0.914243	0.8884444	0.9381426	0.9638474	0.9442966	0.8467273	0.9201007	0.9191906	0.8977467	0.9111551	0.90787244	0.9622929	0.9502324	0.94411576	0.9010879	0.9274132	0.8742905	0.93461275	0.8679577	0.9278662	0.9597434	0.89548635	0.780555	0.97190887	0.95352036	0.830577	0.8169688	0.94188696	0.9786731	0.8242813	0.8200232	0.716196	0.78353906	0.9326497	0.8146845	0.9135074	0.71873146	0.8974286	0.89844894	0.9326501	0.9115983	0.9371937	0.94123864	0.9439568	0.8980087	0.7319995	0.89612633	0.8636534	0.85852706	0.926239	0.95021176	0.96195066	0.9669661	0.945787	0.97060645	0.9527049	0.95126945	0.9030067	0.93364227	0.85362816	0.80240226	0.9181369	0.8881148	0.9462998	0.89671886	0.926948	0.774816	0.98020583	0.95341635	0.9186673	0.7884512	0.95915157	0.92816985	0.8515111	0.8628938	0.8673255	0.80107313	0.8887433	0.9849729	0.9413039	0.907682	0.85134906	0.8855787	0.7961288	0.89133775	0.9091143	0.71866614	0.8535363	0.9047233
1/num	0.7071115	0.0	0.35659933	0.59122056	0.87366647	0.837665	0.7003316	0.6386309	0.89313436	0.8740283	0.7754571	0.86912584	0.64061284	0.79098034	0.9078791	0.8525501	0.7959191	0.9556206	0.9323281	0.9094116	0.97938114	0.9179159	0.96030384	0.88406557	0.9215689	0.97115874	0.88806885	0.96472657	0.9407199	0.90007484	0.9650263	0.94573927	0.90686464	0.8292015	0.9127829	0.8923605	0.92050904	0.7881286	0.93446434	0.8319642	0.96021086	0.9662933	0.89776427	0.9383441	0.9653405	0.9298974	0.89136714	0.92948514	0.9622816	0.9727023	0.9814664	0.8617443	0.9036427	0.94949806	0.9488284	0.94643	0.94836545	0.8640039	0.9448903	0.9695151	0.9009239	0.87848854	0.9822297	0.9734217	0.94167405	0.928877	0.8444121	0.9048607	0.97104836	0.907394	0.9267669	0.8962678	0.8822527	0.9004053	0.9283619	0.95704025	0.9423265	0.892872	0.98631054	0.7487002	0.9441786	0.9776354	0.9734105	0.917007	0.9289388	0.9442583	0.8146825	0.98564315	0.89078957	0.9335546	0.9141402	0.74018806	0.89660144	0.98957235	0.9204571	0.93201697	0.9311697	0.9798	0.87224156	0.75840104	0.7718419	0.92799395	0.8575052	0.9272742	0.8143342	0.92940694	0.9778293	0.70874107	0.8851937	0.9205906	0.75160295	0.8826433	0.8652941	0.8718326	0.914856	0.9278756	0.977894	0.88682216	0.9247923	0.9348607	0.8113315	0.9805424	0.9043454	0.9876202	0.94495773	0.93135816	0.8940934	0.9756618	0.75916	0.822749	0.9605676	0.8106793	0.95013684	0.9010124	0.84989214	0.92334706	0.8734822	0.9578832	0.9489454	0.9598178	0.9202625	0.91186917	0.9404865	0.8972904	0.92347187	0.9980979	0.82211447	0.9347458	0.97002774	0.8304632	0.9702525	0.9825253	0.9577328	0.82300544	0.9382892	0.84212875	0.9458614	0.9711432	0.83339715	0.5676467	0.7737342	0.9654548	0.9688526	0.8179581	0.8716479	0.6319286	0.9004318	0.9372591	0.9235091	0.93812096	0.6144413	0.9575053	0.74939215	0.95450854	0.9883904	0.9410013	0.9354895	0.826003	0.9784868	0.7760212	0.9366578	0.9822889	0.9646831	0.9798149	0.6737757	0.95696586	0.84520495	0.97891265	0.96757853	0.9744758	0.9046098	0.96525276	0.839566	0.886699	0.9388281	0.9566161	0.81685907	0.5397199	0.8798871	0.7372827	0.91471326	0.8542702	0.72243536	0.92048085	0.53658944	0.96335644	0.84759283	0.9713416	0.679436	0.623139	0.9440877	0.7940228	0.8526189	0.9760535	0.9801783	0.82310915	0.8223262	0.65880805	0.9825804	0.9240291	0.7482234	0.92470396	0.88471794	0.8483249	0.8629856	0.6653107	0.91686463	0.95729715	0.9515062	0.8670408	0.78670466	0.8660964	0.8736804	0.94417703	0.89737594	0.79283977	0.99367464	0.9356956	0.97050154	0.94457734	0.9151076	0.83660924	0.78615963	0.8841853	0.95875216	0.8970968	0.9420245	0.9738279	0.9874419	0.9225159	0.9767142	0.95770407	0.8968687	0.95016944	0.9671538	0.88932514	0.9762334	0.9566577	0.7983584	0.8906545	0.9850793	0.94822687	0.76587343	0.829904	0.9371102	0.6669837	0.8755894	0.6650182	0.7743958	0.90613526	0.9179957	0.9677154	0.6552446	0.9671044	0.81358224	0.7375268	0.97702587	0.9388874	0.9218071	0.75029755	0.96985036	0.9029907	0.91403574	0.82825536	0.9690283	0.8441156	0.93551105	0.7657732	0.8965429	0.9656082	0.9249618	0.9891886	0.9661503	0.80866945	0.97432554	0.9909669	0.67177933	0.83700484	0.843992	0.9205608	0.8704735	0.811202	0.975451	0.8994407	0.5854873	0.9272003	0.97929794	0.96778077	0.7622846	0.5835691	0.9300164	0.9660618	0.9937593	0.9766493	0.9070175	0.96889436	0.97642034	0.972935	0.8632102	0.98647714	0.9859321	0.9532278	0.9260498	0.9331999	0.71318483	0.95393246	0.9902303	0.8913228	0.9949703	0.951874	0.93879336	0.8790673	0.9409554	0.97463036	0.9544059	0.9004767	0.66984665	0.9571344	0.9901337	0.62061626	0.9636407	0.8835719	0.9835054	0.9288291	0.96314204	0.91070235	0.9907118	0.94238424	0.6675056	0.95610404	0.97080743	0.9698541	0.92102724	0.9022248	0.9639353	0.89855534	0.9524535	0.8533433	0.8454117	0.9561939	0.82147634	0.6546479	0.8632521	0.99016494	0.9705984	0.98162574	0.91763407	0.98030776	0.97248524	0.99172693	0.6621238	0.88359594	0.90534765	0.7994882	0.9741479	0.99116033	0.9607667	0.9815879	0.9829155	0.97919554	0.79533345	0.8164979	0.8632786	0.9206253	0.93029034	0.9672826	0.9413232	0.90962225	0.9479462	0.8690689	0.94399565	0.95573586	0.9656684	0.95695174	0.8968197	0.9706286	0.96987873	0.86253893	0.9273063	0.84853435	0.96160305	0.94787246	0.9440029	0.58583283	0.8691271	0.9810345	0.73509824	0.983121	0.6230234	0.94917685	0.7940301	0.8708807	0.996718	0.8706152	0.9232968	0.6166676	0.9346548	0.7551332	0.90849876	0.9037721	0.93590844	0.91869223	0.9533541	0.90904516	0.94452393	0.976147	0.91905624	0.970978	0.9616939	0.96273994	0.9108206	0.962423	0.9171921	0.93788224	0.807513	0.8704671	0.9676955	0.9212004	0.66527295	0.70302606	0.59697574	0.9855516	0.8080774	0.95647717	0.94668555	0.91260207	0.9360294	0.9451377	0.7568091	0.9634136	0.963227	0.92768264	0.76758754	0.46820092	0.95115054	0.957196	0.8880396	0.95378095	0.9684392	0.90727204	0.9307004	0.8718642	0.91651523	0.9156096	0.8924284	0.9387237	0.9003405	0.89541113	0.957109	0.8331657	0.9574391	0.9790216	0.89777946	0.97870237	0.8875431	0.8888805	0.93168896	0.8301865	0.8703654	0.7386232	0.9726854	0.9844615	0.9585549	0.53193444	0.9092132	0.9285655	0.92064464	0.99059916	0.87029076	0.8995057	0.8147551	0.9565858	0.9690775	0.947887	0.94298595	0.6482431	0.5482991	0.97559714	0.9461699	0.8867435	0.9515054	0.8176528	0.96173173	0.9245689	0.91502154	0.9110847	0.92760587	0.8818504	0.93955684	0.98148596	0.76266813	0.8351323	0.9349785	0.9012561	0.8540678	0.8275991	0.9291264	0.9478587	0.9764366	0.6990279	0.7116267	0.6920929	0.9694105	0.9299186	0.9780156	0.9343178	0.97280985	0.943051	0.93491524	0.924538	0.86905044	0.9971874	0.89780825	0.7074678	0.94648707	0.7913287	0.98128474	0.93319994	0.96473086	0.924189	0.87642246	0.97623944	0.8168272	0.9524592	0.959072	0.96663624	0.92033744	0.8233086	0.94110787	0.7924085	0.8730136	0.90901697	0.8902416	0.9253186	0.896177	0.9128712	0.9837877
