	1/num	4,1/num	4,8/num	43/num	5,2/num	5,4/num	5,5/num	5,8/num	5/noun	6,5/num	6,7/num	België/name	CO/name	Chinees/noun	Duitsland/name	Europa/name	Europees/adj	Fleur/name	Hoessein/name	Irma/name	Judith/name	Lanaken/name	Mathieu/name	Meijerink/name	Nederland/name	Nederlands/adj	New/adj	Qwest/name	Richter/name	Sels/name	Solidariteit/name	Vaart/name	aandeel/noun	achterland/noun	ad/prep	al/adv	alcohol_controle/noun	alleen/adv	allerlei/det	als/comparative	angstaanjagend/adj	apotheker/noun	atoom/noun	bank/noun	bedreig/verb	bedrijf/noun	begin/verb	bekendmaking/noun	beker/noun	bekijk/verb	belegging/noun	beperkt/adj	bescheiden/adj	beschuldig/verb	betrekkelijk/adj	bevraagd/noun	bier/noun	bijvoorbeeld/adv	binnenkort/adv	biologisch/adj	bloed/noun	bloei/noun	boer_DIM/noun	boor/verb	bord/noun	bottel/verb	breed/adj	breid_uit/verb	breng_uit/verb	burger_slachtoffer/noun	chemisch/adj	cocaïne/noun	condoom/noun	constructie/noun	corruptie/noun	couscous/noun	cq/vg	daarin/pp	dan/comparative	de/det	dealer/noun	decoder/noun	dergelijk/adj	deze/det	dezelfde/det	die/pron	dien_toe/verb	dier/noun	doe/verb	doop/verb	doorkruis/verb	doping/noun	doping_controle/noun	drijf/verb	drug/noun	een/det	eerder/adj	eerst/adj	eerst/adv	electoraal/adj	emmer/noun	en/vg	energie/noun	energiebron/noun	er/adv	experiment/noun	feest/part	flink/adj	floreer/verb	fouilleer/verb	fraude/noun	fraudeer/verb	fruit/noun	ga/verb	gebeur/verb	gebouw/noun	gebruik/noun	gebruik/part	gebruik/verb	geef_weer/verb	gekleurd/adj	gekookt/adj	genees_middel/noun	geproduceerd/adj	gering/adj	gewicht/noun	gezondheid_klacht/noun	giet/verb	gigantisch/adj	glazen/adj	glijd/adj	globalisering/noun	goedkoop/adj	groot/adj	haal/verb	halfrond/adj	heb_plaats/verb	heet/adj	het/comp	hier/noun	honderd/num	hoog/adj	hot/adj	hybride/adj	hygiënisch/adj	ijzeren/adj	illegaal/adj	imposant/adj	in/part	in/prep	individueel/adj	industrie/noun	industrieel/adj	informatie/noun	ingreep/noun	internationaal/adj	internet/noun	investeer/verb	jacht/noun	jarenlang/adj	kan/verb	kant-en-klaar/adj	klein/adj	kleur/noun	knoei/verb	koel_af/verb	kom_DIM/noun	koop/verb	koop_in/verb	kopij/noun	laag/adj	laag_DIM/noun	land/noun	landelijk/adj	leg/verb	leger/noun	lekkers/noun	lening/noun	lever/verb	lijd/verb	los/adj	maak/verb	maak_gebruik/verb	maak_na/verb	maar/adv	maat/noun	manifesteer/verb	maquette/noun	marktaandeel/noun	meet/verb	meng/verb	menselijk/adj	mensenrechten/noun	met/prep	methaan/noun	milieu/noun	misbruik/noun	misbruik/verb	mogelijk/adj	mondiaal/adj	mooi/adj	moord/noun	moord/verb	motief/noun	na/part	nationaal/adj	navolging/noun	neem_over/verb	negeer/verb	negen/noun	nietsvermoedend/adj	nieuw/fixed	nooit/adv	nuttig/adj	oefen/verb	of/vg	offer_op/verb	olijf/noun	om/comp	omhoog/adv	onderneem/verb	onderzoeker/noun	onderzoeksresultaat/noun	ongekend/adj	ongeveer/adv	onschuldig/adj	ontduik/verb	ontrouw/adj	ontwikkel/verb	onwetendheid/noun	op/prep	operatie/noun	opgebouwd/adj	oppervlak/noun	organisatie/noun	organiseer/verb	oven/noun	overspel/noun	overtreed/verb	pan_Europees/adj	pas_toe/verb	pin_pas/noun	plaats/verb	plant/noun	plat/adj	plunder/verb	plundering/noun	politie_optreden/noun	preventief/adj	probleem/noun	produceer/verb	product/noun	productie/noun	profiteer/verb	provincie/noun	publiek/adj	raadselachtig/adj	reclame_campagne/noun	regeling/noun	regionaal/adj	relatief/adj	reëel/adj	richt_aan/verb	roker/noun	rond/part	ruim/adj	ruimte/noun	ruit/noun	saneer/verb	schelp_dier/noun	schend/verb	school_bij/verb	schoon/adj	schud/verb	schuldig/part	senator/noun	service/noun	slechts/adv	slijt/verb	slik/verb	sneuvel/verb	soevereiniteit/noun	spoor_aan/verb	spuit_in/verb	staat/noun	steeds/adv	steel/verb	stook/verb	stoot_uit/verb	straks/adv	strooi/verb	tafel/noun	te/comp	techniek/noun	tegelijk/adj	tekenend/adj	toon_aan/verb	tot/prep	tot/vg	tref/verb	uiteinde/noun	uitreiking/noun	vaas/noun	van/prep	vang/verb	vanuit/prep	varken/noun	vat_post/verb	veel/adj	veel/det	verantwoord/adj	verbouw/verb	verdienste/noun	verdring/verb	verhandel/verb	verkoop/verb	vermeng/verb	verniel/verb	vernieling/noun	veroorzaak/verb	vers/adj	verspreid/verb	verstrek/verb	vertoond/adj	vervuild/adj	vervuiling/noun	verzoek/noun	via/prep	vlees/noun	voer/verb	voer_door/verb	voer_in/verb	voer_uit/verb	vol/prep	voor/part	voorheen/adv	vul/verb	waarin/pp	waarna/pp	waarop/pp	wapen/noun	warm/adj	wat/det	water/noun	water_huishouding/noun	weleer/adv	welk/det	werk/verb	werk_uit/verb	werkzoekende/noun	werp/verb	wit_loof/noun	word/verb	wraak/noun	xtc/noun	zal/verb	zet/verb	zet_in/verb	zet_om/verb	zet_voort/verb	zilveren/adj	zo'n/det	zoals/comp	zodra/comp	zojuist/adv	zuivering/noun
1/num	0.0	0.8264023	0.8006192	0.5742614	0.83874476	0.84758604	0.8016849	0.8485758	0.65280735	0.7822074	0.867347	0.8520748	0.97731006	0.8829555	0.91058636	0.9232877	0.9355216	0.878142	0.99939585	0.89210844	0.8054915	0.75091976	0.8501135	0.9400116	0.9040266	0.94110173	0.9729101	0.88884765	0.96186155	0.96538717	0.99191016	0.9308506	0.8484076	0.94713384	0.7946508	0.97457075	0.91299134	0.90180546	0.88802147	0.8897502	0.9629318	0.93769294	0.9354162	0.9153973	0.9794131	0.88525486	0.9480252	0.93429095	0.78792524	0.98692054	0.89047515	0.90988487	0.91347146	0.98874986	0.93305814	0.8781978	0.7636075	0.78356147	0.893583	0.86330956	0.835985	0.94553185	0.98027605	0.9697298	0.7549751	0.85546905	0.8616236	0.9014514	0.885649	0.96924573	0.95889914	0.80065775	0.95498407	0.9361587	0.98201346	0.7018279	0.8510411	0.8828641	0.87635714	0.96671754	0.886638	0.96564054	0.9737332	0.9546519	0.8904706	0.9671336	0.9548576	0.92810196	0.961962	0.9200371	0.951915	0.9843761	0.94143206	0.92249525	0.95511436	0.8763007	0.9622011	0.9800441	0.8678757	0.94295967	0.81784	0.74908066	0.9381196	0.9664573	0.9273845	0.9835921	0.8952382	0.8352858	0.8856263	0.9930765	0.96387225	0.96911293	0.7263008	0.95148504	0.9604283	0.97653925	0.9186303	0.9860807	0.8737576	0.98557526	0.8961442	0.564896	0.9200098	0.9128193	0.91816616	0.8258244	0.95481807	0.7284094	0.9555001	0.8576903	0.9749675	0.98740864	0.8300593	0.9337604	0.7977802	0.9228702	0.89322126	0.74314964	0.96232235	0.88008815	0.7768444	0.86976314	0.8045186	0.9290482	0.87183475	0.96504104	0.9726163	0.9569786	0.95017594	0.8366643	0.8895026	0.9588119	0.93674177	0.988002	0.95748234	0.9809039	0.94544166	0.893805	0.94371974	0.97415036	0.9497234	0.76738286	0.81084895	0.83103734	0.96584463	0.76198226	0.6813389	0.7830533	0.9091259	0.95203453	0.8242115	0.76087475	0.93397015	0.94882137	0.84085816	0.9946556	0.855851	0.90677893	0.8639322	0.94624126	0.8489884	0.9758476	0.9763576	0.98267543	0.9721343	0.9143683	0.9889499	0.991483	0.7842524	0.88335085	0.6669456	0.9854153	0.99349934	0.7786554	0.94593114	0.9696897	0.99881005	0.9893092	0.96793914	0.9540972	0.8968016	0.9947374	0.9791536	0.9361038	0.954516	0.9547402	0.98544717	0.8621179	0.9937275	0.9458045	0.9270239	0.9592651	0.9675209	0.9899641	0.9172128	0.72635853	0.9854656	0.6279334	0.95414954	0.87905127	0.99686116	0.91972053	0.98681736	0.9730144	0.716511	0.9665816	0.9487057	0.9616118	0.97081083	0.99254036	0.92161244	0.9640876	0.90457857	0.86525416	0.97003496	0.87619674	0.7434797	0.98305804	0.9694387	0.96632475	0.9672622	0.99700254	0.86040354	0.92598015	0.8293272	0.99395674	0.9955152	0.9978433	0.97395283	0.97416043	0.8329104	0.8405758	0.87880933	0.92647535	0.9476285	0.9032202	0.9706327	0.9272832	0.98571116	0.94032294	0.890696	0.9545057	0.9637163	0.83105284	0.9259921	0.8942867	0.9748039	0.9929757	0.93173987	0.7571833	0.993777	0.9260192	0.8371942	0.91238284	0.99528986	0.9527911	0.92234427	0.7966867	0.9324794	0.92958957	0.95184183	0.9857013	0.9822127	0.9520805	0.9549593	0.93809557	0.90865904	0.8709455	0.9522293	0.943884	0.7869595	0.7948017	0.95196635	0.9711691	0.93253756	0.9505417	0.9798054	0.8875474	0.5486913	0.95270526	0.96580905	0.9408459	0.9392115	0.9110011	0.8876226	0.90313065	0.9237271	0.95715827	0.92164594	0.94698155	0.9399073	0.8481462	0.9830609	0.95151013	0.87588006	0.8322745	0.740151	0.9662975	0.9772879	0.9733772	0.5730627	0.94925976	0.8984764	0.9854518	0.942314	0.9726541	0.97979563	0.93960285	0.74315125	0.993233	0.9318894	0.9018557	0.9519992	0.8499442	0.924352	0.91468155	0.7711548	0.8817951	0.89403373	0.95858943	0.98249054	0.6964861	0.79052854	0.73144007	0.9586515	0.9739808	0.96347857	0.9396397	0.94444543	0.9119503	0.8656664	0.61104494	0.937322	0.9720596	0.9350116	0.9518126	0.8713778	0.99011844	0.88533413	0.9432535	0.86148375	0.8424041	0.8690041	0.9604668	0.9426448	0.9827468
4,1/num	0.8264023	0.0	0.32767642	0.6720804	0.3893289	0.33740306	0.33086252	0.24897099	0.8398764	0.3130448	0.3254251	0.73628914	0.8651203	0.90986747	0.76250696	0.7259302	0.83410084	0.9275897	0.93657035	0.97800297	0.9546221	0.94648707	0.9754801	0.8994076	0.80869794	0.8262682	0.87003946	0.63969165	0.7565958	0.9433203	0.8282806	0.96620446	0.47860366	0.9059088	0.8665503	0.94443005	0.93870234	0.90120625	0.915885	0.8939905	0.9166475	0.86680245	0.9250146	0.74049926	0.9266877	0.7438455	0.9467346	0.6690848	0.9354033	0.95695966	0.67546034	0.71881795	0.79942524	0.9756901	0.91595894	0.7996915	0.7905303	0.8436681	0.844521	0.85295093	0.8869929	0.91356426	0.928956	0.907091	0.9015363	0.83009034	0.6670083	0.7987745	0.6680389	0.92064196	0.8982771	0.82620525	0.9317861	0.8948108	0.95022345	0.8733076	0.84028935	0.8908943	0.6007155	0.8960775	0.91111076	0.9382955	0.9087081	0.909197	0.81963897	0.8485392	0.9378585	0.88782895	0.9767371	0.9458371	0.93981993	0.96016	0.9695389	0.8838803	0.9203934	0.8225818	0.81816953	0.92777854	0.93339896	0.9046432	0.94369584	0.88446915	0.93085426	0.91592675	0.9243971	0.8895807	0.93088895	0.78053594	0.9179911	0.97041756	0.9220889	0.94951415	0.85512733	0.7945125	0.9749873	0.92317814	0.92713195	0.92497	0.9288389	0.8529183	0.90608776	0.91330206	0.83733225	0.8210705	0.7879234	0.79858035	0.88472253	0.9466924	0.93486714	0.9139192	0.9125469	0.88536406	0.7566104	0.8579338	0.78545785	0.91472316	0.9146074	0.96285725	0.96255195	0.9106868	0.76325184	0.5278995	0.94407135	0.8629049	0.9209587	0.91162354	0.90631485	0.9180956	0.92253375	0.88140625	0.8044793	0.8686408	0.7957463	0.85479814	0.8943513	0.9304321	0.91594803	0.647534	0.9259187	0.9180103	0.85345376	0.90975845	0.90557647	0.9108655	0.9068406	0.9242799	0.92526615	0.78455323	0.8138796	0.97428787	0.463297	0.92666996	0.8613881	0.78026974	0.89621526	0.9654471	0.90871835	0.59565794	0.9013148	0.6802778	0.90630496	0.9568765	0.89372635	0.9250729	0.9009093	0.8601207	0.92110175	0.94132626	0.46264148	0.7850559	0.88810337	0.9071338	0.9719699	0.6655485	0.9245104	0.9180425	0.9737657	0.98512715	0.86890215	0.89311916	0.95146984	0.9765532	0.9891115	0.9738496	0.9288415	0.91634715	0.9171749	0.70134974	0.96635205	0.93938136	0.9505515	0.95009226	0.9730334	0.86223054	0.9616586	0.8605573	0.9666105	0.92671925	0.8741449	0.4380597	0.85958076	0.89709914	0.8972146	0.8942251	0.44393206	0.9810208	0.94760853	0.95155394	0.88605285	0.96847254	0.8059872	0.90734166	0.89965206	0.90544623	0.91698134	0.93287647	0.8923683	0.92226934	0.9656095	0.8763824	0.89729375	0.9381844	0.89023554	0.93731195	0.9218707	0.9738681	0.9587469	0.96470356	0.92308205	0.9256569	0.8046862	0.7874802	0.7335174	0.80984783	0.8524728	0.8564549	0.9654299	0.85238564	0.9269129	0.8973935	0.8028182	0.7210325	0.9461009	0.7174988	0.864434	0.68633246	0.8715274	0.98312646	0.90742844	0.89966524	0.930964	0.8941672	0.95142144	0.9268485	0.9851626	0.94802374	0.8545039	0.5303492	0.8476928	0.9350766	0.97306263	0.9289316	0.8276358	0.93216914	0.8836347	0.8698122	0.9348414	0.9467212	0.94034195	0.85529435	0.9537905	0.8609655	0.86451846	0.92569286	0.8724489	0.9652726	0.9160555	0.49779123	0.66555095	0.96505386	0.9082882	0.9650556	0.9107979	0.74228626	0.92847407	0.9130898	0.8710027	0.9483987	0.86708105	0.9118159	0.8258327	0.8900558	0.9381266	0.93036443	0.7727003	0.65526587	0.9367414	0.99064696	0.9835448	0.90224266	0.8957333	0.905426	0.7583852	0.9397904	0.8941724	0.8721835	0.8738657	0.88832897	0.87540865	0.9220333	0.91241133	0.8875021	0.9510775	0.9387781	0.94775647	0.8584326	0.87392896	0.95987815	0.905471	0.90606606	0.92459977	0.90465707	0.94040054	0.9146914	0.9861514	0.9103704	0.8729995	0.9100762	0.9414163	0.64880645	0.942252	0.8833891	0.90252197	0.99236184	0.89276814	0.88857013	0.9528178	0.9434571	0.76097035	0.8708693	0.9475822	0.7303751	0.93046147	0.8952936	0.96383953	0.95335394
4,8/num	0.8006192	0.32767642	0.0	0.7404237	0.40803003	0.4400788	0.4011085	0.3474788	0.8645823	0.3844933	0.33520174	0.75964546	0.7790564	0.92329293	0.82909435	0.7367531	0.75128984	0.898519	0.9783874	0.9517635	0.9417958	0.9223177	0.9644016	0.9172579	0.8095621	0.7816187	0.9317238	0.6442473	0.7547283	0.971711	0.8227256	0.99548835	0.5463556	0.8798625	0.86262643	0.94504327	0.9529494	0.888264	0.91551733	0.8922989	0.9381261	0.9081225	0.897727	0.7372313	0.92141294	0.7050091	0.95564127	0.7631962	0.93882686	0.9466667	0.7010167	0.7247882	0.74357224	0.9825668	0.87489563	0.85595113	0.84049976	0.85707283	0.8989241	0.9088941	0.8922533	0.8697779	0.9260814	0.938331	0.9366005	0.8593246	0.69730234	0.7391937	0.73272836	0.9213119	0.867716	0.8213624	0.925985	0.88771707	0.90738595	0.9620739	0.95345926	0.87268233	0.6528819	0.87187034	0.9029569	0.8786769	0.87934256	0.8650275	0.8088218	0.8561532	0.91920924	0.9008379	0.98020285	0.938833	0.9525101	0.9552832	0.9104097	0.83326143	0.9046102	0.7954619	0.81641364	0.92924374	0.89709663	0.86304486	0.9569306	0.87875825	0.8337716	0.8917399	0.9008689	0.887415	0.9447313	0.76181597	0.84025913	0.9614673	0.89703137	0.93325216	0.9320978	0.759721	0.9824025	0.9427298	0.9129683	0.88882077	0.9144642	0.95404625	0.96103674	0.9424679	0.8391559	0.8606372	0.7414316	0.7664449	0.91725457	0.95610124	0.89070445	0.92245704	0.9046023	0.89625406	0.75236344	0.8343557	0.7779702	0.9081264	0.95386916	0.97677445	0.90007806	0.9533888	0.7696923	0.5740302	0.94709057	0.8212852	0.9420717	0.8961531	0.9037077	0.9250352	0.9455909	0.84835875	0.84064335	0.8117261	0.84496474	0.92506063	0.88564026	0.89303845	0.8603745	0.63594365	0.9364041	0.9168882	0.8284167	0.87593	0.8653805	0.96978414	0.9262832	0.9096147	0.96072185	0.81582505	0.8226908	0.90353245	0.5097709	0.9291823	0.82847095	0.77263	0.92960244	0.9587331	0.94768643	0.6682003	0.83962625	0.7993661	0.8988344	0.9637333	0.8553908	0.946069	0.8782226	0.82493055	0.8912863	0.93012106	0.5074855	0.8320929	0.95066935	0.91285634	0.94242465	0.7313586	0.8034699	0.8819644	0.948576	0.96474516	0.89755595	0.81142646	0.96459955	0.94234544	0.9779761	0.96737504	0.9413058	0.83738804	0.9189628	0.72721124	0.9777661	0.9342207	0.96863663	0.9739044	0.9663666	0.89253795	0.96344364	0.87925774	0.9525732	0.9348145	0.8894224	0.5149755	0.97047037	0.8573277	0.91248685	0.8262168	0.4936425	0.9631193	0.9229418	0.9113271	0.8670676	0.9635366	0.8501459	0.8949919	0.89906406	0.8704065	0.8990418	0.9181483	0.89725006	0.94313776	0.9491143	0.86884785	0.91263247	0.94777817	0.89862955	0.91294485	0.9447197	0.9715436	0.9650703	0.9077718	0.9596942	0.8971817	0.84897625	0.8206527	0.719972	0.77426285	0.86476576	0.7808863	0.9586386	0.8067248	0.9117025	0.84266347	0.74622285	0.8841608	0.95613927	0.8463826	0.88424027	0.7290133	0.9330102	0.9888927	0.8762676	0.9307089	0.95714873	0.87501955	0.9259447	0.94026875	0.996362	0.93590385	0.7685878	0.54066753	0.8891756	0.90761864	0.951101	0.9222752	0.8663026	0.9182109	0.87979335	0.84506834	0.947129	0.92783225	0.9015777	0.89922804	0.9410042	0.9199466	0.86200297	0.9103358	0.8475679	0.89686793	0.93886065	0.592903	0.6816919	0.94482815	0.8929515	0.9245803	0.96090955	0.74609154	0.9136956	0.89131737	0.9011817	0.9256753	0.836316	0.8937779	0.9023927	0.9151892	0.8668375	0.91415393	0.7836192	0.6848959	0.94130284	0.9885649	0.9679834	0.9336561	0.90935075	0.90409285	0.77701235	0.9391357	0.9150015	0.8650824	0.90477157	0.8589833	0.9372398	0.95275056	0.8855649	0.8509771	0.96749103	0.965638	0.95620215	0.8417223	0.9127914	0.9116506	0.8778371	0.9063518	0.9159217	0.9282232	0.92406905	0.90997285	0.8913102	0.9667028	0.8862736	0.9014935	0.91983914	0.8322263	0.93610185	0.8356693	0.8641945	0.97183007	0.83651465	0.85622627	0.9600043	0.9564855	0.7220495	0.8973545	0.9510879	0.6855124	0.9355507	0.8978035	0.95544857	0.9190426
43/num	0.5742614	0.6720804	0.7404237	0.0	0.7228827	0.7168468	0.64811957	0.73384136	0.74774945	0.6765461	0.67302704	0.90626776	0.9690384	0.9152591	0.88695693	0.81105846	0.8741009	0.70980144	0.99118346	0.7726582	0.77191037	0.7012775	0.864015	0.6884293	0.8096496	0.79334253	0.9474404	0.8761966	0.977593	0.9161797	0.9795566	0.8844117	0.7039695	0.9808429	0.92391425	0.96990037	0.7233231	0.969574	0.9611973	0.94584036	0.955817	0.89493215	0.95841557	0.8793204	0.9566094	0.8620693	0.9736306	0.8647884	0.9240601	0.9568456	0.804871	0.8491694	0.80891114	0.95533365	0.9528771	0.93341	0.9198501	0.90061677	0.90414226	0.9676021	0.9695276	0.9482624	0.994785	0.9410938	0.9899003	0.9116285	0.8794561	0.86547303	0.8298856	0.98850787	0.97015685	0.76894116	0.9048897	0.9532224	0.943379	0.9654056	0.9676766	0.94014466	0.8264315	0.90751123	0.88451344	0.96500796	0.95226485	0.9813432	0.8985842	0.9403497	0.9412927	0.97390586	0.98696274	0.86733127	0.91904515	0.9582973	0.89119136	0.92584413	0.89497226	0.88186973	0.91959274	0.9320949	0.9794523	0.95614445	0.9847706	0.8525536	0.97896427	0.9636566	0.9212752	0.98267144	0.91832906	0.8753504	0.8719379	0.90487015	0.97223437	0.9742531	0.96285933	0.95281446	0.9262155	0.9495269	0.94129056	0.98315275	0.9319491	0.92775476	0.97166395	0.9267902	0.9397427	0.9351096	0.84447217	0.84008193	0.971512	0.9830743	0.9780143	0.95929056	0.99425036	0.9915731	0.9016436	0.8501469	0.8274639	0.93914	0.8613519	0.95665765	0.97937155	0.96601135	0.76769143	0.76468825	0.8437044	0.95131546	0.98602384	0.97758585	0.9237608	0.9224973	0.9646397	0.8680918	0.8736112	0.9467072	0.87662345	0.95760024	0.9762368	0.984628	0.9433799	0.8695659	0.9331732	0.9055215	0.968301	0.94067365	0.8907955	0.95664096	0.988318	0.9581473	0.9599282	0.8256825	0.8837867	0.9820612	0.74117744	0.97288036	0.91356725	0.85963506	0.989781	0.9804876	0.99236494	0.80286396	0.90729225	0.82753605	0.94149506	0.9577096	0.9795218	0.9507583	0.9769837	0.8962145	0.95974094	0.9875043	0.6677635	0.7018399	0.93305075	0.9503233	0.9742414	0.8735112	0.97300684	0.9181429	0.9842303	0.90266	0.97100115	0.8875116	0.94577646	0.92336357	0.9802769	0.9893637	0.95525384	0.9439657	0.9776285	0.87300974	0.91224486	0.7573646	0.96654785	0.9738588	0.9871929	0.9237215	0.9611338	0.93801814	0.9888039	0.9660864	0.97663337	0.7179793	0.96375203	0.9764247	0.99239516	0.9682397	0.6689104	0.9209201	0.97177124	0.9339061	0.95630634	0.98378044	0.8577907	0.9123547	0.8812883	0.97353184	0.9505628	0.86038005	0.9616584	0.97706115	0.9575995	0.93988824	0.9087222	0.9664788	0.93180573	0.97154033	0.94232446	0.96176714	0.97800386	0.9738668	0.93343276	0.9913455	0.8915604	0.91202295	0.89385355	0.87577444	0.8376414	0.91679657	0.9272802	0.9657943	0.9731841	0.94203556	0.89519376	0.8806357	0.9662426	0.811662	0.94346213	0.86055917	0.9696874	0.981817	0.95665723	0.96353894	0.97873306	0.9882022	0.98831445	0.947028	0.97425365	0.9084269	0.89196855	0.72671735	0.9162239	0.9165738	0.9504468	0.9631029	0.96610665	0.9367516	0.87768674	0.9258668	0.8426673	0.99077487	0.95749	0.9652229	0.9723905	0.9619217	0.96738905	0.9709967	0.92810917	0.9044406	0.9343426	0.7692571	0.69913363	0.9795117	0.9808522	0.94255006	0.9854232	0.7959789	0.95755255	0.89035785	0.95451224	0.98298174	0.962525	0.9675565	0.8741762	0.92777944	0.77806556	0.8939516	0.8298515	0.808809	0.96268845	0.9516379	0.9658648	0.9534777	0.93174076	0.947804	0.9028535	0.9798365	0.9592601	0.9556168	0.96722674	0.896926	0.9565626	0.92609113	0.9062105	0.8896948	0.8268591	0.93501073	0.9200515	0.93528354	0.94454753	0.9588096	0.8720261	0.96180034	0.9501879	0.95803255	0.9646887	0.9484028	0.9970979	0.9413256	0.9539909	0.9581951	0.9214907	0.8245694	0.9734555	0.90876085	0.9401868	0.9562975	0.9147134	0.9453864	0.98696226	0.9572418	0.8676424	0.9010031	0.9393247	0.83181584	0.92927545	0.9491863	0.9806251	0.9727315
5,2/num	0.83874476	0.3893289	0.40803003	0.7228827	0.0	0.3405199	0.31706685	0.4336496	0.8912812	0.34425455	0.37749648	0.8069801	0.8201204	0.9451513	0.7388472	0.67709804	0.79241383	0.96116275	0.9841005	0.9552411	0.9726405	0.9725866	0.95339364	0.9829727	0.8107189	0.74580455	0.9375827	0.60099643	0.7647833	0.99354047	0.9089104	0.99433607	0.45263577	0.9287686	0.8788988	0.9191723	0.97072065	0.8962148	0.9307133	0.8715246	0.93049717	0.8401907	0.9112644	0.72277033	0.93417895	0.7255483	0.9374572	0.7340705	0.90439904	0.9362828	0.65985346	0.6744661	0.7923431	0.88957024	0.8894405	0.9493102	0.8250273	0.8595812	0.8729393	0.9231148	0.9390506	0.920236	0.9373306	0.9396244	0.9462032	0.84596187	0.6775842	0.76491284	0.6165304	0.94338596	0.9219216	0.85053486	0.8823418	0.89862704	0.89970505	0.9481507	0.8773622	0.8899402	0.6129408	0.8800445	0.8903842	0.9030167	0.825685	0.87985736	0.80111635	0.88931626	0.91744816	0.9251869	0.9782641	0.9390923	0.95099705	0.9234444	0.9347759	0.84197664	0.900357	0.85821307	0.79644406	0.96131283	0.89665496	0.88071084	0.93115544	0.8596158	0.86373127	0.8431784	0.94556755	0.8881374	0.9218519	0.7483494	0.85818684	0.9790099	0.9297664	0.8369323	0.91502476	0.79641455	0.9798429	0.93758184	0.91608	0.9046437	0.88958997	0.92864156	0.9687835	0.9408255	0.8309063	0.8049403	0.7304976	0.84334284	0.9377505	0.96012163	0.8399732	0.91547847	0.96137	0.9561011	0.7603352	0.8521904	0.73483145	0.9054818	0.87449276	0.977721	0.93422544	0.93302804	0.75156933	0.5413338	0.9629041	0.84817785	0.94613904	0.90912867	0.8842348	0.9351854	0.9431401	0.8753061	0.9015748	0.80976486	0.81691945	0.8865156	0.8956043	0.86910295	0.8835273	0.597857	0.94147205	0.91160965	0.8895922	0.8685246	0.8776175	0.9418435	0.9122499	0.8944485	0.942463	0.7628645	0.76738197	0.96175367	0.47279698	0.9456565	0.8438218	0.7863457	0.9013212	0.97763044	0.9337214	0.5556642	0.81290656	0.67053604	0.91737473	0.95387006	0.8562596	0.89158076	0.9244696	0.9017625	0.9551641	0.97850496	0.46987766	0.79027027	0.91583014	0.96792436	0.98584384	0.6760185	0.8289857	0.86896783	0.92607313	0.94963634	0.88048476	0.87220156	0.970637	0.9680636	0.9841366	0.9875862	0.9204564	0.89351225	0.9337626	0.6063839	0.9696923	0.955832	0.9579445	0.9844421	0.95810556	0.909679	0.95568234	0.8696038	0.9491163	0.9493341	0.8869121	0.41065687	0.94392943	0.8806535	0.9534463	0.89073324	0.49298704	0.9071506	0.8923196	0.9658097	0.9157571	0.9487453	0.84088653	0.9257615	0.9479219	0.9252139	0.90818244	0.95861113	0.9412894	0.94868445	0.9557025	0.8814161	0.8989027	0.87225235	0.95232195	0.937477	0.94903916	0.96809435	0.9847878	0.94402766	0.94050485	0.9232979	0.75905275	0.8318809	0.7484505	0.7566903	0.870169	0.88665277	0.9673225	0.8626751	0.9096346	0.85296047	0.74442434	0.8463428	0.96477723	0.8260728	0.8668971	0.7482016	0.9243226	0.9853871	0.84778094	0.9406077	0.9764527	0.93119985	0.93354994	0.97036153	0.94994545	0.9685914	0.79878914	0.55467105	0.88496166	0.92460465	0.95566785	0.9750919	0.881845	0.87775064	0.909821	0.883558	0.92250496	0.9273821	0.80408293	0.91568947	0.971609	0.8829433	0.88735324	0.93032	0.8859063	0.933761	0.9242586	0.54493016	0.7269363	0.91195476	0.93666184	0.96468663	0.92935133	0.69931376	0.9203511	0.9136048	0.90646166	0.94520426	0.84953237	0.8645022	0.8822401	0.93016934	0.906871	0.9426387	0.7560451	0.6343411	0.9340364	0.9902949	0.96838737	0.84391236	0.8980159	0.9451384	0.745148	0.9148479	0.9374063	0.8986764	0.8980649	0.8711908	0.9053751	0.9367705	0.8588789	0.8622011	0.9528749	0.9536558	0.96799535	0.8885613	0.9116565	0.91616094	0.9045084	0.87949824	0.9319935	0.9327689	0.9453838	0.92459166	0.95543617	0.97216487	0.9129136	0.8920068	0.89582616	0.71803695	0.91643703	0.8702519	0.9019965	0.98644054	0.87152755	0.8785031	0.96684027	0.9608751	0.66613317	0.86419195	0.95644325	0.7029536	0.90602946	0.8737925	0.96129465	0.98006517
