	Braziliaans/adj	Caraïbische/adj	Engels/adj	Frans/noun	Mechelaar/noun	Mexicaans/adj	T-shirt/noun	accent/noun	accessoire/noun	afkomst/noun	afval_water/noun	allemaal/adv	altijd/adv	anders/adj	anoniem/adj	aquarel/noun	autentiek/adj	bak_DIM/noun	baksteen/noun	bal/noun	bal_DIM/noun	ballon/noun	bamboe/noun	banaan/noun	band_DIM/noun	barst_DIM/noun	baseer/verb	bastaard/noun	bedevaart/noun	beeld/noun	begrip/noun	bekijk/verb	bekleed/verb	benader/verb	benadering/noun	berichtgeving/noun	beschimp/verb	bevolking/noun	beweeg/verb	bezet/adj	bij/noun	bijeen/adj	bijvoorbeeld/adv	biologisch/adj	bizar/adj	blaas/verb	blad/noun	blank/adj	blauw/adj	bliksem/noun	bloedrood/adj	blok_DIM/noun	blond/adj	boei/noun	bol_DIM/noun	bont/adj	bontjas/noun	boot_DIM/noun	bord/noun	bord_DIM/noun	bovenlaag/noun	breng_aan/verb	bril/noun	bril_DIM/noun	brok_DIM/noun	bruin/adj	buiten/adv	cast/noun	chocolade/noun	colbert/noun	combi/noun	communautair/adj	compleet/adj	cowboy_hoed/noun	crew/noun	cultureel/adj	decoratief/adj	definitie/noun	diamant/noun	dien/verb	ding_DIM/noun	dissonanten/noun	divers/adj	doek/noun	donker/adj	doorzichtig/adj	draag/verb	drijf/verb	drummer/noun	duurzaam/adj	eenzijdig/adj	elite/noun	elk/adv	en/adv	episode/noun	ergernis/noun	ets/noun	feestelijk/adj	fel/adj	flard/noun	fles/noun	fles_DIM/noun	fontein_DIM/noun	foto/noun	fraai/adj	fris_op/verb	fruit/noun	gebruik/verb	gedoseerd/adj	geef/verb	geheel/adj	gehuld/adj	genre/noun	geparfumeerd/adj	geschiedenis/noun	gespierd/adj	gestapeld/adj	gevel/noun	gevuld/adj	gezien/adj	giet_af/verb	giftig/adj	gigantisch/adj	glas/noun	glas_DIM/noun	glasplaat/noun	glim/adj	goal/noun	grillig/adj	groen/adj	groente/noun	groot/adj	haar/noun	hagel_slag/noun	hang/verb	helder/adj	hele/adv	hemd/noun	hemel/noun	her/adv	herinner/verb	herken/verb	hilariteit/noun	historisch/adj	hotelkamer/noun	houten/adj	huid/noun	huis/noun	huis_DIM/noun	hul/verb	identiteit_crisis/noun	ideologisch/adj	in/adj	informatie/noun	inhoud/noun	inkt/noun	inmiddels/adv	intens/adj	inzending/noun	jas_DIM/noun	jeans/noun	jong/adj	jongen/noun	jurk/noun	kaart/noun	kaart_DIM/noun	kamer/noun	katholiek/noun	kenmerk/verb	kil/adj	kind/noun	kip/noun	kleding/noun	klein/adj	kleur/noun	klodder/noun	knot_gek/adj	knus/adj	kook/verb	kop_DIM/noun	kous/noun	krul/verb	kunstmatig/adj	laan/noun	lang/adj	letterlijk/adj	lichaam/noun	licht/adj	licht/noun	lichtbruin/adj	lijn/noun	lik_DIM/noun	lingerie/noun	links/adj	lippenstift/noun	lokaal/adj	maak/verb	manschappen/noun	markeer/verb	mascara/noun	matras/noun	medemens/noun	meer/adj	melancholisch/adj	mens/noun	min/adj	minderheid/noun	model/noun	monster/noun	moralistisch/adj	mysterieus/adj	mythologie/noun	naamloos/adj	naar/adj	natuur_steen/noun	nestel/verb	neutraal/adj	noot/noun	nostalgie/noun	noteer/verb	olympisch/adj	onder_klasse/noun	onderaan/adv	onderdaan/noun	onschuld/noun	oog/noun	op/adj	opdrachtgever/noun	opvallend/adj	origineel/adj	ouderwets/adj	overhemd/noun	overstroming/noun	overtuigend/adj	paars/adj	paars_groen/adj	pantoffel/noun	papier/noun	pasta/noun	pastel/noun	persoonlijk/adj	perspectief/noun	plak/verb	plastic/adj	plastic/noun	plexiglas/noun	plooi/noun	podium/noun	politiek/adj	portret/noun	potlood/noun	prachtig/adj	projector/noun	publiek/noun	raar/adj	rand/noun	rechthoek/noun	reeks/noun	regionaal/adj	reliëf/noun	ring/noun	riskeer/verb	ronde_DIM/noun	rood-groen/adj	rood-wit_blauw/adj	rood/adj	rood/noun	rood_wit/adj	rookwolk/noun	rose/adj	rosé/noun	ruik/verb	ruis/verb	samenleving/noun	scheidsrechter/noun	scherm/noun	schittering/noun	scholier/noun	schreeuw/adj	selecteer/verb	set/noun	sfeer/noun	slim/adj	slinger_rond/verb	sluier/noun	sluit_uit/adj	soort/noun	sowieso/adv	spaarzaam/adj	speler/noun	spiegel/noun	spiegel_DIM/noun	spreekkoor/noun	sta/verb	sta_op/verb	staaf_DIM/noun	stad/noun	stadion/noun	standpunt/noun	stap_pers/noun	stedelijk/adj	sterk/adj	stip_DIM/noun	stoel_DIM/noun	stoer/adj	straat/noun	stralend/adj	streep/noun	stuk/noun	substantie/noun	symbool/noun	tamelijk/adj	tapijt/noun	tatoeage/noun	tatoeages/noun	te/adv	tegel/noun	tekst/noun	thee/noun	thema/noun	tint_DIM/noun	toevoeging/noun	tol/noun	toneel/noun	toon/verb	touw/noun	traag/adj	traditie/noun	traditioneel/adj	trappenhuis/noun	trek/noun	trek/verb	tropisch/adj	tros/noun	trui/noun	unilateralisme/noun	vaar/verb	varieer/adj	veel/adj	vele/adj	vergelijkbaar/adj	verhaal/noun	verschil/adj	verschuif/verb	versie/noun	versierd/adj	verstik/adj	verwissel/verb	vier/noun	vijver/noun	vis/noun	visie/noun	vlag_DIM/noun	vlak/noun	vlek/noun	vleugel/noun	vlieg/verb	vloeistof/noun	voering/noun	voetballer/noun	volgorde/noun	volledig/adj	voor/adv	voorbij/adv	voorkeur/noun	vredig/adj	vreemd/adj	vriendin/noun	vrolijk/adj	vrouw/noun	vrouw_DIM/noun	waar/adv	waar/noun	waarheid/noun	waarschijnlijk/adj	wand/noun	was_middel/noun	water/noun	weef/verb	week/verb	weer/adv	wellicht/adv	wereld/noun	werknemer/noun	wijk/noun	wild/adj	wilg/noun	wit/adj	wit/noun	wollig/adj	word/adj	zaal/noun	zand/noun	zangeres/noun	zee/noun	zeer/adv	zeil/noun	zie/verb	zit_DIM/noun	zwart/adj	één/adv
Braziliaans/adj	0.0	0.81962645	0.60664594	0.77969193	0.8476349	0.54070884	0.8044341	0.77047807	0.8485811	0.5588239	0.97286063	0.8812422	0.85500824	0.9113969	0.89745617	0.981284	0.67096907	0.9031471	0.8586267	0.86171114	0.8730827	0.8389055	0.9179831	0.89594734	0.8545142	0.9901657	0.8376999	0.8434774	0.91366863	0.84619105	0.91148907	0.8878219	0.85824484	0.77190125	0.86932826	0.92611057	0.81776667	0.7673955	0.7984555	0.859819	0.9009214	0.85606027	0.8739274	0.8884737	0.79438347	0.88267374	0.8832134	0.68956155	0.8265852	0.8725967	0.9725971	0.9122398	0.8453605	0.9034578	0.91561306	0.71140563	0.8526391	0.96200955	0.9119589	0.89073366	0.79612094	0.8219254	0.83201516	0.9023982	0.97212744	0.7915399	0.90072584	0.8419654	0.88462967	0.92425984	0.99110335	0.83052146	0.6978003	0.8129175	0.79847276	0.7362685	0.869557	0.78806514	0.9225812	0.86278546	0.9600401	0.9293716	0.7879313	0.8652829	0.7807168	0.88190526	0.76852036	0.91302717	0.7407507	0.80940104	0.90967715	0.775035	0.81393445	0.89417607	0.9116529	0.89476085	0.9338317	0.74529	0.8813517	0.85767543	0.92502135	0.8726251	0.976258	0.81816435	0.7979998	0.9264498	0.89701337	0.8521771	0.9339013	0.83867824	0.81199574	0.7961685	0.7736237	0.9475574	0.801576	0.87861043	0.9108336	0.8301768	0.9035989	0.91668195	0.98791623	0.93093747	0.85682404	0.87662125	0.9290147	0.93584716	0.769687	0.8517752	0.7421701	0.7993363	0.8864079	0.8902967	0.8446814	0.91676766	0.8397715	0.90419894	0.8839399	0.7738476	0.9520649	0.9079846	0.84149927	0.7439028	0.883003	0.81612587	0.87299764	0.8657104	0.88500273	0.87611187	0.8946694	0.80700105	0.896192	0.81640095	0.9455027	0.9152456	0.8471893	0.9501469	0.79267424	0.828606	0.8165528	0.79654217	0.7931812	0.6721551	0.8388169	0.80703676	0.8668057	0.9478673	0.92687416	0.8404112	0.7316792	0.90414864	0.86038804	0.92986614	0.74972916	0.8063444	0.7718704	0.9859931	0.92339814	0.9037515	0.91536534	0.9235697	0.88668424	0.9179199	0.82184064	0.81717885	0.8548243	0.78669393	0.9293799	0.79181844	0.9005958	0.94317293	0.8715673	0.95892596	0.78922796	0.7725162	0.9019798	0.7934355	0.8363694	0.92742324	0.813727	0.9054759	0.964106	0.90983164	0.8747162	0.8086292	0.91984427	0.90219635	0.8978299	0.80594826	0.9192399	0.8672243	0.83237016	0.88914526	0.86213064	0.8719278	0.848296	0.9082174	0.8145654	0.79933447	0.90520763	0.9235829	0.80375767	0.8319863	0.9438581	0.8834574	0.9009192	0.9114127	0.8580011	0.9272921	0.7287594	0.77805257	0.8051292	0.8409256	0.87918645	0.8606593	0.8117247	0.9437413	0.88310146	0.9094297	0.91060275	0.962684	0.7978505	0.88880706	0.83137536	0.83034277	0.87942356	0.92994285	0.8923101	0.74593115	0.7514074	0.7320683	0.92609364	0.7726056	0.9818873	0.81868684	0.89402616	0.8169378	0.8890566	0.8654739	0.77470297	0.8510373	0.8105873	0.85543454	0.9006692	0.8864697	0.8712257	0.8518297	0.878696	0.78779554	0.93726814	0.8226811	0.9025367	0.8876503	0.91406316	0.82818806	0.7747128	0.86933196	0.9238892	0.8817915	0.8929067	0.71584487	0.90632784	0.7607983	0.84061134	0.9408439	0.9250542	0.8039042	0.8807834	0.88033295	0.8255386	0.75482106	0.87409157	0.82842237	0.8756554	0.8502877	0.84368366	0.8768089	0.82847416	0.81659645	0.90637666	0.94088215	0.8388906	0.9063785	0.9151279	0.92404103	0.79807585	0.854322	0.886219	0.90063006	0.8453568	0.95891404	0.8349079	0.8387877	0.85136265	0.92528886	0.84517133	0.88548195	0.89141816	0.86425894	0.92133677	0.85248667	0.8167319	0.8427743	0.9426096	0.8574175	0.8149802	0.9463617	0.89453185	0.7267772	0.7108969	0.92197675	0.7832446	0.83149534	0.77305007	0.9357631	0.88188684	0.972751	0.8820447	0.8393445	0.8702064	0.77246404	0.8309376	0.86534977	0.7774011	0.84361875	0.8189181	0.78936166	0.94258326	0.8169324	0.9055542	0.90498906	0.871981	0.8680343	0.8370745	0.8786313	0.88709915	0.86912286	0.88651687	0.93886477	0.8439411	0.66152555	0.88788414	0.8617418	0.8754471	0.9164638	0.82438433	0.90138906	0.8433798	0.8095659	0.73086023	0.8647109	0.9121684	0.8398355	0.7976269	0.9345374	0.9264593	0.8201846	0.92127126	0.890641	0.8360321	0.88377184	0.9157522	0.82548434	0.8488928	0.8992523	0.909626	0.8977495	0.9662054	0.79699194	0.86284816	0.85761523	0.9006187	0.9314713	0.9150357	0.6090773	0.82026947	0.825855	0.87495077	0.91807663	0.9581929	0.7498415	0.8946423
Caraïbische/adj	0.81962645	0.0	0.8146219	0.8449132	0.88025147	0.7415116	0.90034026	0.8127382	0.8386689	0.8186328	0.91831434	0.8200756	0.85349834	0.8524946	0.9766818	0.8926518	0.74945426	0.941679	0.8291989	0.958164	0.9167473	0.8407042	0.86056256	0.8787849	0.8750877	0.9315312	0.90813637	0.7796662	0.7947102	0.86542296	0.9289043	0.9468578	0.9293871	0.8422577	0.8561424	0.91084486	0.9109796	0.8538331	0.82664293	0.88145447	0.94703996	0.91447276	0.89364254	0.9356187	0.8544451	0.87143856	0.8131752	0.85837966	0.8524253	0.8474657	0.9282299	0.9369084	0.89959776	0.84031534	0.8661395	0.8675778	0.9171069	0.7865882	0.94138277	0.92297167	0.8507407	0.863723	0.90184903	0.9468062	0.90989774	0.8177254	0.90369964	0.8275366	0.87207085	0.94501245	0.91311854	0.8877411	0.8292384	0.86575	0.83235186	0.82711613	0.8313414	0.87166375	0.8512416	0.9123145	0.899621	0.8714794	0.8388246	0.84282374	0.8053193	0.92791617	0.9068846	0.76253134	0.9354039	0.88424385	0.8707382	0.86571217	0.86911255	0.8627654	0.8582963	0.89789855	0.9171166	0.8493581	0.8837728	0.87825	0.9220244	0.8913277	0.9121139	0.8747921	0.9045365	0.901914	0.8514286	0.93701345	0.8925742	0.9104931	0.81202805	0.8693029	0.78826725	0.9012695	0.85189414	0.89853555	0.9011742	0.9233639	0.8697133	0.9281157	0.9602953	0.91057426	0.8197519	0.88640463	0.9249797	0.9527489	0.9044297	0.9425552	0.8496362	0.8333937	0.89250207	0.84982944	0.92153805	0.9678387	0.9131822	0.7980925	0.79531145	0.86606354	0.82571626	0.895002	0.9053545	0.87883925	0.7921792	0.86254835	0.88735193	0.90549636	0.9048637	0.91150546	0.88738906	0.8735595	0.799845	0.87823933	0.9257692	0.96030414	0.8969093	0.8294259	0.8440312	0.8730393	0.894488	0.8939693	0.9156969	0.87771064	0.8590093	0.85200423	0.8695455	0.9308239	0.90165114	0.83325934	0.81550527	0.8333957	0.8955773	0.93834454	0.8847518	0.8594091	0.8014357	0.89747137	0.9052185	0.8740694	0.9073426	0.8930398	0.94959515	0.9022644	0.8783635	0.91050565	0.900759	0.87779427	0.9371764	0.7838696	0.83658266	0.90445274	0.8259326	0.968751	0.9044572	0.8663205	0.92352015	0.823838	0.88900876	0.9042212	0.86391985	0.9364191	0.876129	0.855603	0.8979022	0.7635585	0.8237282	0.8162278	0.8702173	0.8145481	0.91414243	0.9011191	0.8769863	0.84401405	0.7382368	0.81194794	0.8889951	0.8849654	0.89607406	0.856828	0.83275235	0.90719855	0.851362	0.85830796	0.9397665	0.8045652	0.89510113	0.9009656	0.9406243	0.93576264	0.81707907	0.88307744	0.8389017	0.94228095	0.7879359	0.8680037	0.8552987	0.9109808	0.9572761	0.95320547	0.9179045	0.9574263	0.9013629	0.9135288	0.9374223	0.9001496	0.8815192	0.9354982	0.9309567	0.9203439	0.87555474	0.84349245	0.87006223	0.8299508	0.9875431	0.87335134	0.8876457	0.9093722	0.95396626	0.9117748	0.81994534	0.88300776	0.94550276	0.96018976	0.8771864	0.8622	0.9104688	0.8551109	0.9101524	0.91106015	0.89938694	0.8529028	0.9675446	0.8801372	0.7683265	0.889555	0.9710722	0.81395686	0.87281746	0.87136096	0.88933367	0.88115543	0.977426	0.76468	0.8445175	0.9190248	0.91588885	0.8365949	0.8785466	0.8975726	0.8247391	0.86133206	0.9495009	0.9404455	0.88678956	0.90527815	0.9579802	0.9472134	0.77160156	0.9012138	0.9190221	0.90448076	0.8783826	0.750438	0.9107952	0.88083947	0.89907956	0.8896634	0.8341975	0.9680692	0.8573218	0.8667369	0.8720603	0.88129675	0.8733159	0.9267822	0.8905451	0.9352249	0.9303179	0.90937287	0.86921597	0.7962396	0.7765181	0.86665547	0.92577696	0.85249096	0.9039793	0.9115678	0.8835747	0.8210287	0.7808858	0.8861761	0.88402486	0.8647731	0.763828	0.87531674	0.9300184	0.9365426	0.831073	0.8359314	0.87037975	0.83943284	0.86033	0.868001	0.8007047	0.8583511	0.8804445	0.8297049	0.7227606	0.94308496	0.97171205	0.91074806	0.8178997	0.88705075	0.8454575	0.84710777	0.82236063	0.9054626	0.9172454	0.9297175	0.9198827	0.813902	0.9308827	0.8760818	0.95341897	0.83083767	0.857457	0.83966565	0.81471187	0.9254508	0.8531803	0.88027436	0.8434624	0.7629756	0.89343435	0.9283458	0.94157064	0.9102514	0.8846783	0.854933	0.8806766	0.93186164	0.8041472	0.9630618	0.85971195	0.9180761	0.8140396	0.86581403	0.931401	0.8499758	0.90370727	0.9199538	0.9000194	0.8758602	0.8445762	0.80213416	0.72106504	0.87370324	0.8800203	0.8204756	0.93403804	0.83552504	0.94529325
Engels/adj	0.60664594	0.8146219	0.0	0.58730036	0.89771795	0.660974	0.79793894	0.77459884	0.841775	0.63352334	0.98072106	0.7804983	0.794452	0.85875463	0.7679628	0.83428216	0.6548386	0.91191596	0.8457099	0.8830457	0.88999546	0.9387164	0.89008904	0.896697	0.8007118	0.9735222	0.7348994	0.9296257	0.8978425	0.7242999	0.8720709	0.8475657	0.8999711	0.7697588	0.8449874	0.93421495	0.85415196	0.86690295	0.799212	0.8878191	0.8949542	0.82282245	0.72241765	0.8751641	0.7521214	0.84507704	0.80110407	0.718216	0.8687489	0.8842283	0.86112154	0.8980681	0.763072	0.93662834	0.8675962	0.75841004	0.828829	0.8987672	0.86413926	0.8819306	0.7631371	0.7986146	0.8720269	0.86903065	0.8773655	0.7757881	0.8402808	0.8274549	0.82639176	0.9350557	0.96864307	0.85755867	0.68786645	0.8882723	0.89002717	0.7528125	0.78049064	0.8670237	0.931776	0.8329443	0.9063686	0.86263394	0.76342535	0.7872455	0.77541584	0.90673506	0.7705393	0.8587392	0.82354254	0.8321116	0.86337405	0.743324	0.75778127	0.75169784	0.86148953	0.8863287	0.7430036	0.8039061	0.82884085	0.80593944	0.8927729	0.8482244	0.971861	0.76921487	0.6571729	0.87746197	0.9095652	0.7666229	0.8293988	0.8435452	0.69767654	0.8236313	0.67380613	0.90878177	0.7367637	0.84524024	0.90481484	0.889061	0.87658745	0.86348665	0.9878467	0.92717373	0.82850367	0.8206879	0.8912036	0.9181908	0.81003606	0.89289355	0.79602325	0.8212799	0.83634377	0.8718927	0.7824711	0.8509747	0.77300954	0.8317147	0.8177153	0.87238955	0.89497244	0.83793557	0.7048658	0.67537963	0.86921954	0.7963863	0.8824059	0.7997149	0.8267544	0.880056	0.83774734	0.8106073	0.87074244	0.8133148	0.8829086	0.89421356	0.8148992	0.8365122	0.73940754	0.82363874	0.8718169	0.86617327	0.8365804	0.64866394	0.7911482	0.7809692	0.8829833	0.8723135	0.9067772	0.88511294	0.71057355	0.7966733	0.83056676	0.87921154	0.79731566	0.7743547	0.76989675	0.97525966	0.8860136	0.8274791	0.86443806	0.8544208	0.89154357	0.87768346	0.8835659	0.868652	0.7903317	0.76629865	0.83402395	0.7415573	0.88916785	0.9041282	0.9015917	0.92622	0.8689299	0.75204337	0.9298068	0.8166456	0.7501509	0.9597913	0.8361443	0.8883713	0.91522133	0.8568269	0.8874156	0.7543524	0.86640763	0.8683785	0.85147977	0.77931106	0.88302755	0.8649429	0.7253109	0.8491116	0.8569705	0.7522887	0.9001357	0.89631426	0.8890041	0.7651898	0.8238361	0.9534302	0.873024	0.8159535	0.9198202	0.88887066	0.8467214	0.8550196	0.7467624	0.85449433	0.7272337	0.61019886	0.7285434	0.8520608	0.9684448	0.8004437	0.8457238	0.90367556	0.9110125	0.84109426	0.8714407	0.82381684	0.73310006	0.90167135	0.87626946	0.85988784	0.9050694	0.9063087	0.90596837	0.80278224	0.83057916	0.65720177	0.85733366	0.6601505	0.96495277	0.7209861	0.7642498	0.88823843	0.93719935	0.7849724	0.80933	0.8689097	0.92508566	0.8821804	0.8657343	0.864028	0.8914115	0.8572787	0.9190876	0.87189335	0.92851704	0.8123909	0.9491334	0.76189834	0.8724796	0.7645435	0.84337413	0.87438756	0.93866235	0.82973266	0.8229249	0.74337804	0.86659443	0.76966655	0.86140084	0.9062299	0.89843327	0.7092258	0.7273736	0.8555433	0.87668276	0.7394122	0.87223387	0.9418228	0.7564584	0.88048244	0.827121	0.93228024	0.86727613	0.7884629	0.88863945	0.88421106	0.83972526	0.78627807	0.90129036	0.91737646	0.75655544	0.8693001	0.8776784	0.9058092	0.7945895	0.9331948	0.82429844	0.7606796	0.84960604	0.83384717	0.8705541	0.8998613	0.88451934	0.65601313	0.84663457	0.70877767	0.8619086	0.8364271	0.91674775	0.72962034	0.7068286	0.9372224	0.8060497	0.758046	0.66019714	0.8557383	0.81781256	0.83345157	0.889827	0.93254477	0.90949994	0.9794939	0.8832788	0.7413846	0.9061899	0.6858843	0.7858746	0.7056395	0.72143984	0.811003	0.6172167	0.8734694	0.8683963	0.8858838	0.93307275	0.87286353	0.9185113	0.8356903	0.93985015	0.9372264	0.8686021	0.880171	0.8919839	0.92697847	0.85567284	0.7461118	0.89335763	0.78984886	0.77249926	0.87922215	0.76822406	0.9026468	0.7460921	0.7244713	0.7138709	0.82818615	0.88011324	0.76346743	0.7387818	0.86805034	0.78793895	0.8160854	0.87810206	0.8355104	0.8332189	0.8819002	0.8554405	0.78236693	0.8599659	0.8861068	0.91497713	0.7576284	0.89422244	0.7701043	0.8619275	0.79307836	0.9243622	0.8292572	0.894876	0.6964976	0.81608635	0.82203853	0.8794529	0.8105006	0.91820264	0.7197438	0.9357528
Frans/noun	0.77969193	0.8449132	0.58730036	0.0	0.92996216	0.8537068	0.79747957	0.7328916	0.8046736	0.66576654	0.97125	0.8191524	0.79568696	0.8739198	0.8701545	0.8551084	0.6944543	0.94260186	0.7968322	0.9420323	0.88173234	0.8818858	0.93729097	0.9283153	0.8546712	0.96314	0.7926165	0.84358805	0.91707104	0.807955	0.85108113	0.8766209	0.94196683	0.8412652	0.83217204	0.9303175	0.8881674	0.75440973	0.88811433	0.94690984	0.84325594	0.80676615	0.87422806	0.8708334	0.7681949	0.8910519	0.86291146	0.72235996	0.84273374	0.8995907	0.9405675	0.9060101	0.82405794	0.96311736	0.9405999	0.857546	0.8717579	0.9559062	0.8982876	0.8474077	0.6729182	0.82766926	0.7764181	0.84025526	0.91169	0.82962334	0.88837314	0.82628477	0.88397795	0.8799749	0.9493285	0.87531555	0.83676183	0.8649345	0.9049766	0.7485589	0.83865076	0.8274654	0.89780045	0.8214491	0.8651165	0.85781056	0.9058784	0.8716453	0.8137705	0.885606	0.8010913	0.917323	0.9361304	0.7681974	0.8589846	0.74485564	0.9043732	0.8974207	0.86877227	0.9474993	0.8857058	0.83012265	0.89502794	0.7746117	0.9335912	0.89232254	0.942293	0.85396093	0.8043445	0.8973336	0.8776276	0.86639565	0.83372164	0.87947303	0.84991604	0.82597864	0.8349881	0.9035626	0.8140502	0.8960958	0.9284342	0.8685271	0.89017147	0.8696532	0.955137	0.9399433	0.9339379	0.90439737	0.9154141	0.9156265	0.8379521	0.89631426	0.83191526	0.90982187	0.8960855	0.9512356	0.84806114	0.88912994	0.87558055	0.8283777	0.8625607	0.7992929	0.87325215	0.91638994	0.8446239	0.7754305	0.8769262	0.8399147	0.92099845	0.8712566	0.8892528	0.90891266	0.8937993	0.8354861	0.80115753	0.7889124	0.9419483	0.85418093	0.79461503	0.8956251	0.9416888	0.85909486	0.88108945	0.8079628	0.81709516	0.81407577	0.7812683	0.8291336	0.9510056	0.92438143	0.9337447	0.88696873	0.87417555	0.8709725	0.8853804	0.91592544	0.790239	0.8613356	0.8227389	0.94311	0.8756508	0.92059886	0.85637987	0.89925104	0.8987118	0.91360795	0.86964595	0.7824328	0.889169	0.74755275	0.9137608	0.77480626	0.883605	0.862007	0.9255368	0.93423164	0.8391641	0.8193568	0.8715161	0.85066307	0.87042713	0.9554876	0.86543345	0.8791619	0.92417574	0.89959127	0.88241524	0.7792697	0.8471345	0.91576946	0.88712186	0.7484431	0.92029643	0.8841508	0.8546535	0.85237384	0.9109216	0.85052204	0.8781723	0.93501806	0.8602274	0.86530346	0.82158834	0.95588887	0.91713685	0.74303204	0.8974115	0.83959067	0.85574543	0.85338515	0.8826585	0.8770746	0.79049397	0.7935924	0.78155684	0.8178054	0.98155946	0.7789578	0.908701	0.8791809	0.872698	0.89216924	0.887233	0.91097826	0.8304928	0.8469848	0.89544314	0.84285057	0.8838272	0.88693535	0.93683743	0.9249164	0.80014527	0.79185474	0.8829126	0.80965585	0.97183794	0.8345889	0.79673445	0.97183454	0.89491147	0.91875273	0.8329942	0.8533679	0.84729767	0.9709952	0.9446589	0.8737461	0.9427835	0.89547515	0.90169454	0.80864775	0.9731196	0.8587611	0.88171643	0.85330886	0.88744366	0.77244544	0.9417205	0.91536367	0.936677	0.8431065	0.9060152	0.85056454	0.98129165	0.8543168	0.88534397	0.88658404	0.8685427	0.75067365	0.8788619	0.80127645	0.8004356	0.8342038	0.8834415	0.932502	0.8693317	0.91190654	0.86751354	0.9407914	0.933336	0.9222211	0.86795694	0.92557234	0.7791072	0.87498724	0.94707143	0.91988134	0.826277	0.8754899	0.7799111	0.8977761	0.8649845	0.93960595	0.84878945	0.7821938	0.909621	0.8050605	0.88381374	0.9231542	0.8739265	0.72290885	0.892086	0.85332084	0.8711914	0.8230358	0.96060735	0.8608008	0.86893296	0.9764649	0.8975097	0.82748	0.76469874	0.860545	0.876351	0.8934825	0.91303337	0.94064236	0.8544729	0.9752256	0.938591	0.88199663	0.90348077	0.8834411	0.92489755	0.8280742	0.8842753	0.67093897	0.78038067	0.85387564	0.9515849	0.95687693	0.9327135	0.9288466	0.89791507	0.84402895	0.870831	0.9327937	0.8576742	0.933255	0.9460908	0.9031321	0.95689034	0.8286809	0.9075875	0.7988902	0.92508006	0.9206591	0.8399274	0.88983893	0.7746265	0.89871216	0.7859864	0.8149334	0.81477785	0.8587122	0.8306787	0.8834875	0.90425193	0.85061264	0.9220747	0.8932388	0.8936139	0.9348882	0.83022356	0.87935233	0.92889243	0.9481678	0.96202713	0.88986784	0.8947517	0.82288456	0.80240977	0.84225965	0.9363415	0.90992874	0.95411885	0.7531258	0.93324727	0.85935277	0.93383765	0.8792684	0.9196654	0.8384807	0.9085194
